,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
5,"526Nathan DelfounesoAston Villa, 31, AM(CLR),FW","Nathan Delfouneso Aston Villa, 31, AM(CLR),FW",1,46,-,-,1,-,-,-,-,-,5.92,-,-,-,-,-,-,-,2,12,83.3,-,1,-
6,"527Adam MitchellSunderland, 28, Midfielder","Adam Mitchell Sunderland, 28, Midfielder",0(1),2,-,-,-,-,-,-,-,-,5.9,-,-,-,-,-,-,-,-,-,-,-,-,-
7,"528Billy KnottSunderland, 29, Midfielder","Billy Knott Sunderland, 29, Midfielder",0(1),16,-,-,-,-,-,-,-,-,5.89,-,-,-,-,-,-,-,-,4,75,-,-,-
8,"529Rory DelapStoke, 45, D(C),M(CR),FW","Rory Delap Stoke, 45, D(C),M(CR),FW",0(1),10,-,-,-,-,-,-,-,-,5.89,-,-,-,-,-,-,-,-,2,-,-,-,-
9,"530David FoxNorwich, 38, DMC","David Fox Norwich, 38, DMC",0(2),35,-,-,-,-,-,0.5,0.5,-,5.88,-,-,0.5,-,-,-,-,1,6.5,69.2,-,-,-
0,"511Gary GardnerAston Villa, 29, M(C)","Gary Gardner Aston Villa, 29, M(C)",0(2),18,0.5,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,0.5,5.5,54.5,-,0.5,-
1,"512Nile RangerNewcastle, 31, FW","Nile Ranger Newcastle, 31, FW",0(2),6,-,-,0.5,-,-,-,-,-,6.02,-,-,-,-,-,-,-,0.5,2,75,-,-,-
2,"513James McFaddenSunderland, 39, M(C),FW","James McFadden Sunderland, 39, M(C),FW",0(3),34,-,-,-,-,0.3,0.7,-,-,6.01,-,-,-,-,-,-,0.3,-,5,60,0.3,-,-
3,"514Richard ChaplowSouthampton, 37, M(CR)","Richard Chaplow Southampton, 37, M(CR)",0(3),52,0.3,-,0.7,-,0.3,0.3,-,-,6.01,-,-,-,-,-,0.3,0.3,-,7,81,-,0.3,-
4,"515Conor CoadyLiverpool, 29, D(CR),DMC","Conor Coady Liverpool, 29, D(CR),DMC",0(1),1,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,-,4,100,-,-,-
5,"516Abdul RazakMan City, 29, DMC","Abdul Razak Man City, 29, DMC",0(3),3,-,0.3,0.3,-,-,-,-,-,6.0,-,-,-,-,-,-,0.3,-,1.7,100,-,-,-
6,"517Alex SmithFulham, 30, Defender","Alex Smith Fulham, 30, Defender",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,1,1,-,-,-,-,2,100,-,-,-
7,"518Shane DuffyEverton, 30, D(C)","Shane Duffy Everton, 30, D(C)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
8,"519Jordan SpenceWest Ham, 32, D(CR),M(R)","Jordan Spence West Ham, 32, D(CR),M(R)",0(4),22,-,-,0.3,-,0.3,0.3,-,-,6.0,-,-,-,-,-,0.3,-,0.3,3,50,-,-,-
9,"520Oussama AssaidiLiverpool, 33, AM(L),FW","Oussama Assaidi Liverpool, 33, AM(L),FW",0(4),73,-,-,0.3,-,-,-,-,-,6.0,-,-,0.5,-,0.3,0.3,0.3,0.5,5.5,86.4,-,-,-
0,"501Scott SinclairMan City, 33, M(LR),FW","Scott Sinclair Man City, 33, M(LR),FW",2(9),190,0.3,0.2,0.2,-,0.3,-,-,-,6.1,-,-,0.4,0.1,0.1,0.1,0.5,0.3,5.3,79.3,0.1,-,-
1,"502Simeon JacksonNorwich, 35, FW","Simeon Jackson Norwich, 35, FW",5(8),403,0.2,0.2,0.4,-,-,0.5,0.1,-,6.1,1,-,1.2,0.1,0.5,0.8,0.5,0.2,7.2,81.9,-,0.1,-
2,"503Mauro BoselliWigan, 37, FW","Mauro Boselli Wigan, 37, FW",1(6),130,-,-,0.1,-,0.4,-,-,-,6.1,-,-,0.7,-,-,0.6,0.1,0.3,2.6,77.8,-,-,-
3,"504Ignasi MiquelArsenal, 29, D(C)","Ignasi Miquel Arsenal, 29, D(C)",0(1),3,-,-,-,-,3,-,-,-,6.09,-,-,-,-,-,-,-,-,1.0,100.0,-,-,-
4,"505Eduard CampabadalWigan, 29, D(R)","Eduard Campabadal Wigan, 29, D(R)",0(1),2,-,-,-,-,-,-,-,-,6.08,-,-,-,1,1,-,-,-,3.0,66.7,-,-,-
5,"506Dan GoslingNewcastle, 32, M(C)","Dan Gosling Newcastle, 32, M(C)",0(3),41,0.3,-,0.3,-,0.3,0.3,-,-,6.07,-,-,0.7,-,-,-,0.7,-,5.0,86.7,-,0.7,-
6,"507Adam CampbellNewcastle, 27, Forward","Adam Campbell Newcastle, 27, Forward",0(3),22,-,-,-,-,-,0.3,-,-,6.05,-,-,-,-,-,-,0.3,-,3.0,66.7,-,-,-
7,"508Mark GowerSwansea, 43, M(C)","Mark Gower Swansea, 43, M(C)",0(1),6,-,-,-,-,-,-,-,-,6.05,-,-,-,-,-,-,-,-,8.0,100.0,-,1,-
8,"509Andrew JohnsonQPR, 41, FW","Andrew Johnson QPR, 41, FW",2(1),135,0.3,-,0.3,-,-,-,-,-,6.05,-,-,0.3,-,0.7,-,0.3,0.3,14.3,83.7,-,-,-
9,"510Mikael MandronSunderland, 27, FW","Mikael Mandron Sunderland, 27, FW",0(2),20,0.5,-,1.5,-,0.5,-,-,-,6.05,-,-,0.5,-,-,-,-,1,6.0,75.0,-,-,-
0,"491Harry KaneTottenham, 28, AM(C),FW","Harry Kane Tottenham, 28, AM(C),FW",0(1),4,1,-,-,-,-,-,-,-,6.13,-,-,-,-,-,-,-,-,-,-,-,-,-
1,"492Serge GnabryArsenal, 26, AM(CLR),FW","Serge Gnabry Arsenal, 26, AM(CLR),FW",0(1),8,-,-,-,-,-,-,-,-,6.13,-,-,2,1,1,-,-,1,9,66.7,-,-,1
2,"493Wilson PalaciosStoke, 37, M(C)","Wilson Palacios Stoke, 37, M(C)",0(4),46,1,-,-,-,0.3,-,-,-,6.13,-,-,0.3,0.3,-,-,0.5,-,8,81.3,-,-,-
3,"494Emanuel PogatetzWest Ham, 39, D(C)","Emanuel Pogatetz West Ham, 39, D(C)",1(5),149,1.3,-,1,-,3,0.8,-,-,6.13,-,-,0.2,-,0.2,-,0.5,-,6,66.7,-,0.5,-
4,"495Steve MorisonNorwich, 38, FW","Steve Morison Norwich, 38, FW",4(15),467,0.1,0.1,0.8,-,0.2,0.2,-,-,6.13,1,-,0.3,0.4,0.3,0.2,0.5,0.8,6.6,52,0.3,0.1,-
5,"496Louis SahaSunderland, 43, AM(L),FW","Louis Saha Sunderland, 43, AM(L),FW",0(11),181,0.2,0.2,0.4,-,0.3,-,-,-,6.13,-,-,0.5,0.2,0.5,0.4,0.5,0.5,4.6,76.5,-,0.2,-
6,"497Ben ReevesSouthampton, 30, AM(C)","Ben Reeves Southampton, 30, AM(C)",0(3),26,0.7,0.3,-,-,-,-,-,-,6.12,-,-,-,-,-,-,-,0.3,7.7,82.6,-,1,-
7,"498Jermaine JenasTottenham, 39, M(C)","Jermaine Jenas Tottenham, 39, M(C)",0(1),13,1,-,-,-,1,-,-,-,6.12,-,-,-,-,-,-,-,-,9,100,1,1,-
8,"499Paulo FerreiraChelsea, 43, D(R)","Paulo Ferreira Chelsea, 43, D(R)",0(2),8,-,1,-,-,-,-,-,-,6.12,-,-,-,-,-,-,-,-,4,87.5,-,-,-
9,"500Stephen KellyFulham, 38, D(LR)","Stephen Kelly Fulham, 38, D(LR)",0(2),106,-,0.5,1,-,2,-,-,-,6.11,-,-,0.5,-,0.5,-,0.5,1,19,76.3,-,0.5,-
0,"481Bryan OviedoEverton, 32, D(L),M(L)","Bryan Oviedo Everton, 32, D(L),M(L)",1(14),227,0.4,0.1,0.1,-,0.1,0.1,-,-,6.15,-,1,0.4,0.1,0.3,-,0.7,0.3,6.3,78.7,0.1,0.1,-
1,"482Andrey ArshavinArsenal, 41, AM(LR)","Andrey Arshavin Arsenal, 41, AM(LR)",0(7),80,-,-,0.6,-,-,-,-,-,6.15,-,-,0.4,0.7,0.1,-,0.1,0.6,8.3,70.7,0.4,0.4,0.1
2,"483Andrew SurmanNorwich, 35, M(CL)","Andrew Surman Norwich, 35, M(CL)",4,274,0.3,-,1,-,0.8,0.3,-,-,6.15,-,-,2.3,1.3,0.5,-,1.3,0.5,24.8,78.8,0.8,0.3,-
3,"484Emmanuel MayukaSouthampton, 31, FW","Emmanuel Mayuka Southampton, 31, FW",1(10),223,0.1,0.3,0.5,-,0.2,-,-,-,6.15,-,-,0.7,0.7,0.7,0.2,0.5,1.2,5.5,83.6,0.1,-,-
4,"485Ryo MiyaichiWigan, 29, M(LR)","Ryo Miyaichi Wigan, 29, M(LR)",0(4),48,-,0.3,0.3,-,-,-,-,-,6.15,-,-,-,-,-,0.3,0.5,0.5,8.0,78.1,1,-,-
5,"486Kieron DyerQPR, 43, D(C)","Kieron Dyer QPR, 43, D(C)",1(3),196,0.8,0.3,-,0.3,1.5,0.3,-,-,6.15,-,-,0.3,0.8,0.3,0.3,0.5,0.8,26.0,89.4,-,0.8,-
6,"487Magaye GueyeEverton, 31, AM(LR),FW","Magaye Gueye Everton, 31, AM(LR),FW",0(2),49,0.5,-,0.5,-,0.5,-,-,-,6.15,-,-,-,-,-,-,-,0.5,6.5,100.0,0.5,-,-
7,"488Yossi BenayounChelsea, 42, M(R)","Yossi Benayoun Chelsea, 42, M(R)",0(6),53,0.2,0.7,0.8,-,0.3,-,-,-,6.14,-,-,-,0.5,-,-,0.2,-,4.8,82.8,-,-,0.2
8,"489Simon DawkinsAston Villa, 34, AM(CLR),FW","Simon Dawkins Aston Villa, 34, AM(CLR),FW",0(4),71,0.3,0.3,0.3,-,-,0.8,-,-,6.13,-,-,0.5,-,1.3,-,1.3,0.5,8.8,88.6,-,0.5,-
9,"490Michael OwenStoke, 42, FW","Michael Owen Stoke, 42, FW",0(8),93,0.1,-,-,-,0.1,-,-,-,6.13,1,-,0.4,-,-,-,0.6,-,3.8,93.3,-,0.1,-
0,"471Itay ShechterSwansea, 35, FW","Itay Shechter Swansea, 35, FW",7(11),623,0.4,0.3,0.7,-,0.2,0.5,-,-,6.22,1,-,0.6,0.6,0.7,0.9,0.6,0.9,10.2,87.0,0.1,0.1,-
1,"472Rafael van der VaartTottenham, 39, M(C)","Rafael van der Vaart Tottenham, 39, M(C)",1(1),85,1.5,-,0.5,-,-,-,-,-,6.22,-,-,1,1,0.5,-,1.5,-,30.5,88.5,0.5,4.5,-
2,"473Markus RosenbergWest Brom, 39, FW","Markus Rosenberg West Brom, 39, FW",5(19),539,0.5,0.2,0.5,-,0.1,0.5,-,-,6.21,-,2,0.8,0.3,0.3,0.3,0.8,0.5,5.6,72.4,-,0.3,-
3,"474Kader ManganeSunderland, 39, D(C),DMC","Kader Mangane Sunderland, 39, D(C),DMC",0(2),19,0.5,-,-,1,1,-,-,-,6.21,-,-,-,-,-,-,-,-,1.0,50.0,-,-,-
4,"475Ahmed El MohamadySunderland, 34, D(R),M(R)","Ahmed El Mohamady Sunderland, 34, D(R),M(R)",0(2),22,0.5,1,0.5,-,0.5,0.5,-,-,6.19,-,-,-,-,-,-,-,-,5.0,70.0,-,0.5,-
5,"476Roland LamahSwansea, 34, M(CLR)","Roland Lamah Swansea, 34, M(CLR)",1(4),152,0.6,0.2,0.6,-,-,0.4,0.2,-,6.19,-,-,0.4,0.4,0.4,0.2,0.6,0.4,15.6,85.9,-,0.2,-
6,"477Joe ColeLiverpool, 40, M(LR)","Joe Cole Liverpool, 40, M(LR)",0(6),166,0.8,0.3,0.3,-,0.2,0.2,-,-,6.19,1,-,1.3,0.5,0.5,0.3,1.2,0.7,12.8,88.3,0.2,0.2,-
7,"478Apostolos VelliosEverton, 30, FW","Apostolos Vellios Everton, 30, FW",0(6),54,-,-,0.7,-,-,-,-,-,6.19,-,1,0.7,0.7,-,-,0.2,0.2,4.2,68.0,-,0.2,-
8,"479Luciano BecchioNorwich, 38, FW","Luciano Becchio Norwich, 38, FW",2(6),168,0.1,0.3,0.4,-,0.1,-,-,-,6.18,-,1,0.4,0.3,0.9,-,1.3,0.5,5.9,68.1,-,-,-
9,"480Ángelo HenríquezWigan, 28, FW","Ángelo Henríquez Wigan, 28, FW",0(4),45,-,-,0.3,-,-,-,-,-,6.17,1,-,0.8,-,0.3,0.3,0.3,0.5,3.0,66.7,-,-,-
0,"461Ali Al HabsiWigan, 40, GK","Ali Al Habsi Wigan, 40, GK",29,2610,-,-,-,-,1.2,-,-,1,6.27,-,-,-,-,0.1,-,-,-,23.0,65.0,-,7.7,-
1,"462Daniel CarriçoReading, 33, D(C),DMC","Daniel Carriço Reading, 33, D(C),DMC",1(2),86,1.3,1,1.3,-,1.0,0.3,-,-,6.27,-,-,0.3,-,0.3,-,0.7,0.7,14.7,70.5,-,0.7,-
2,"463Brek SheaStoke, 32, D(L),M(LR)","Brek Shea Stoke, 32, D(L),M(LR)",0(2),89,1.5,0.5,1.5,-,0.5,0.5,-,-,6.27,-,-,0.5,0.5,-,-,2.5,0.5,13.0,53.8,0.5,0.5,-
3,"464Andros TownsendTottenham, 30, AM(LR),FW","Andros Townsend Tottenham, 30, AM(LR),FW",0(5),29,0.2,0.2,-,-,0.2,0.4,-,-,6.26,-,-,0.4,1,0.6,-,0.2,-,3.8,100.0,0.2,-,-
4,"465Connor WickhamSunderland, 29, AM(L),FW","Connor Wickham Sunderland, 29, AM(L),FW",3(9),451,0.6,0.3,0.8,0.1,0.3,0.5,0.1,-,6.26,-,-,1.1,0.6,0.9,0.3,1.3,1,12.8,63.0,-,0.3,-
5,"466Jordan BoweryAston Villa, 30, AM(LR),FW","Jordan Bowery Aston Villa, 30, AM(LR),FW",3(7),297,0.4,0.5,0.3,-,0.5,0.3,-,-,6.24,-,-,0.7,0.2,0.1,-,0.9,0.4,11.1,84.7,0.2,0.2,-
6,"467Jake LivermoreTottenham, 32, D(C),DMC","Jake Livermore Tottenham, 32, D(C),DMC",5(7),416,1.2,0.8,1.1,-,0.8,0.4,-,-,6.24,-,-,0.2,0.4,0.2,-,0.5,0.3,23.3,86.0,0.1,2.3,-
7,"468Fraizer CampbellSunderland, 34, FW","Fraizer Campbell Sunderland, 34, FW",1(11),255,0.6,0.3,0.5,-,0.3,0.5,0.1,-,6.24,1,-,0.6,0.3,0.3,-,0.4,0.3,6.5,75.6,0.1,0.2,0.2
8,"469Nick BlackmanReading, 32, AM(LR),FW","Nick Blackman Reading, 32, AM(LR),FW",3(8),390,0.5,0.3,0.9,-,0.4,0.3,-,-,6.23,-,1,0.7,0.4,0.4,0.1,1.2,1.1,11.0,73.6,0.3,0.5,-
9,"470James TavernierNewcastle, 30, D(R)","James Tavernier Newcastle, 30, D(R)",0(2),37,0.5,-,-,-,3.0,0.5,-,-,6.23,-,-,-,-,-,-,-,-,12.5,80.0,-,1,-
0,"451Jerome ThomasWest Brom, 39, M(L)","Jerome Thomas West Brom, 39, M(L)",4(6),402,0.8,0.6,0.5,-,-,0.2,-,-,6.3,-,-,0.3,0.7,0.9,0.1,0.7,0.7,12.7,83.5,0.5,-,-
1,"452Joel RoblesWigan, 31, GK","Joel Robles Wigan, 31, GK",9,810,-,-,0.1,-,1.3,-,-,-,6.3,-,-,-,-,-,-,-,-,25.7,55.8,0.1,7.4,-
2,"453Andy CarrollLiverpool, 33, FW","Andy Carroll Liverpool, 33, FW",0(2),18,0.5,0.5,1,-,-,-,0.5,-,6.3,-,-,1,-,-,-,-,-,4.0,62.5,-,-,-
3,"454Jamie MackieQPR, 36, M(CLR),FW","Jamie Mackie QPR, 36, M(CLR),FW",17(12),1702,0.9,0.4,0.9,-,0.6,0.5,-,-,6.28,2,-,1,0.4,0.8,0.8,1,1.8,13.8,77.7,0.1,0.2,-
4,"455Tom CarrollTottenham, 30, M(CL)","Tom Carroll Tottenham, 30, M(CL)",0(7),79,0.9,0.3,0.3,-,0.1,0.1,-,-,6.28,-,1,0.1,0.1,0.1,-,-,0.1,14.3,84.0,-,1.1,-
5,"456Fraser FyvieWigan, 29, Midfielder","Fraser Fyvie Wigan, 29, Midfielder",0(1),21,1,1,-,-,-,-,-,-,6.28,-,-,-,-,-,-,-,-,20.0,90.0,-,1,-
6,"457Kemy AgustienSwansea, 35, DMC","Kemy Agustien Swansea, 35, DMC",4(14),564,0.7,0.9,0.6,-,0.8,0.2,0.2,-,6.28,-,1,0.2,0.3,0.3,0.1,0.4,0.3,20.0,78.9,0.1,2.3,-
7,"458Gabriel TamasWest Brom, 38, D(CR)","Gabriel Tamas West Brom, 38, D(CR)",7(4),631,1.4,0.5,0.9,-,4.1,0.7,0.5,-,6.27,-,-,0.2,0.4,0.5,-,0.2,0.5,21.9,72.6,0.3,2.5,0.1
8,"459Anders LindegaardMan Utd, 38, GK","Anders Lindegaard Man Utd, 38, GK",10,900,-,-,-,-,0.8,-,-,-,6.27,-,-,-,0.1,-,-,-,0.1,21.8,72.0,-,4.4,-
9,"460Derrick WilliamsAston Villa, 29, D(CL),M(L)","Derrick Williams Aston Villa, 29, D(CL),M(L)",0(1),24,2,-,-,-,-,1,-,-,6.27,-,-,-,-,-,-,-,-,6.0,100.0,1,-,-
0,"441Shane FergusonNewcastle, 30, D(L),M(L)","Shane Ferguson Newcastle, 30, D(L),M(L)",4(5),342,1.3,0.2,0.6,0.1,0.6,0.1,-,-,6.32,-,1,0.1,0.8,0.1,-,0.4,0.3,12.7,90.4,0.8,0.3,-
1,"442Lee CampNorwich, 37, GK","Lee Camp Norwich, 37, GK",1(2),222,-,-,-,-,0.3,-,-,-,6.32,-,-,-,-,-,-,-,-,20.7,43.5,-,9.0,-
2,"443Modibo MaigaWest Ham, 34, FW","Modibo Maiga West Ham, 34, FW",2(15),410,0.5,0.1,0.6,-,0.2,0.1,-,-,6.32,2,2,0.8,0.5,0.1,0.2,0.9,0.6,9.0,71.9,0.2,0.1,-
3,"444Robert ElliotNewcastle, 36, GK","Robert Elliot Newcastle, 36, GK",9(1),834,-,-,0.1,-,2.1,-,-,-,6.32,-,1,-,0.1,-,-,-,-,28.7,37.3,-,8.7,-
4,"445Guly do PradoSouthampton, 40, AM(L),FW","Guly do Prado Southampton, 40, AM(L),FW",8(10),758,0.9,0.8,0.9,-,0.7,0.3,-,1,6.32,-,1,0.9,0.5,0.4,0.2,0.8,0.7,14.9,84.3,0.6,0.2,-
5,"446Gabriel ObertanNewcastle, 33, M(CLR),FW","Gabriel Obertan Newcastle, 33, M(CLR),FW",4(10),407,0.9,0.1,0.1,-,0.6,0.3,-,-,6.31,-,2,0.4,0.4,0.1,-,0.4,0.6,11.0,78.6,0.3,0.2,-
6,"447Ross TurnbullChelsea, 37, GK","Ross Turnbull Chelsea, 37, GK",2(1),225,-,-,-,-,0.3,-,-,-,6.31,-,-,-,-,-,-,-,-,19.3,62.1,-,4.3,-
7,"448Jack CollisonWest Ham, 33, M(C)","Jack Collison West Ham, 33, M(C)",5(12),629,0.4,0.2,0.6,-,1.0,0.4,-,-,6.3,2,-,0.6,0.6,0.2,0.1,0.4,0.4,13.6,78.0,0.2,0.4,-
8,"449James Ward-ProwseSouthampton, 27, M(CR)","James Ward-Prowse Southampton, 27, M(CR)",4(11),483,0.6,0.9,0.2,-,0.7,0.3,0.3,-,6.3,-,-,0.5,0.7,0.3,-,0.4,0.2,20.8,85.3,0.3,0.8,0.1
9,"450Noel HuntReading, 39, FW","Noel Hunt Reading, 39, FW",10(14),952,0.4,0.4,1.1,-,0.8,0.3,-,-,6.3,2,-,0.8,0.4,0.7,0.6,1.3,1,12.2,61.1,0.2,0.3,-
0,"431George ThorneWest Brom, 29, DMC","George Thorne West Brom, 29, DMC",3(2),230,1.6,0.2,0.2,-,2.6,-,0.4,-,6.36,-,-,0.2,0.4,0.6,-,0.8,0.4,26.0,79.2,0.4,1.2,-
1,"432David VaughanSunderland, 39, M(C)","David Vaughan Sunderland, 39, M(C)",6(18),719,1.3,0.9,0.6,-,0.6,0.4,0.2,1,6.35,1,-,0.3,0.2,0.5,-,0.4,0.3,16.3,88.8,0.1,0.8,-
2,"433Francis CoquelinArsenal, 31, M(CLR)","Francis Coquelin Arsenal, 31, M(CLR)",3(8),223,1,1.2,0.3,-,0.3,0.3,0.1,-,6.35,-,-,0.1,0.1,0.5,-,0.8,0.1,14.3,87.3,0.1,0.3,-
3,"434Kerim FreiFulham, 28, AM(LR)","Kerim Frei Fulham, 28, AM(LR)",2(5),231,1.1,0.9,0.1,-,-,0.4,-,-,6.35,-,-,0.4,0.6,1.1,-,1.1,1,11.1,88.5,0.1,0.1,-
4,"435Robert GreenQPR, 42, GK","Robert Green QPR, 42, GK",14(2),1321,-,-,0.1,-,1.3,-,-,1,6.35,-,-,-,-,0.3,-,-,-,24.8,35.5,-,6.8,-
5,"436Marko MarinChelsea, 33, M(CLR)","Marko Marin Chelsea, 33, M(CLR)",2(4),143,0.5,0.5,0.5,-,0.3,0.2,-,-,6.35,1,1,1,0.8,0.2,0.2,0.3,1.2,6.8,80.5,1.3,0.3,-
6,"437David MeylerSunderland, 33, D(R),DMC,M(LR)","David Meyler Sunderland, 33, D(R),DMC,M(LR)",0(3),63,1,1,-,-,0.7,0.3,-,-,6.35,-,-,-,-,1.3,-,0.3,-,9.0,81.5,-,1.7,-
7,"438Mario BalotelliMan City, 31, FW","Mario Balotelli Man City, 31, FW",7(7),589,0.6,0.4,1.3,-,0.4,0.1,0.1,-,6.35,1,-,2.4,0.6,1.4,0.2,1.3,1.2,13.0,80.2,0.1,0.4,0.1
8,"439Alou DiarraWest Ham, 40, D(C),M(C)","Alou Diarra West Ham, 40, D(C),M(C)",1(2),138,2,0.3,1.3,0.3,2,1,0.7,-,6.34,-,-,0.7,-,0.3,-,1,-,21.7,80.0,-,0.7,-
9,"440Matthew EtheringtonStoke, 40, M(L)","Matthew Etherington Stoke, 40, M(L)",21(10),1724,0.6,0.5,0.3,-,0.4,0.4,0.1,-,6.34,-,-,0.3,1,0.5,0.1,1.1,0.7,13.9,81.4,1.1,0.5,-
0,"421Pajtim KasamiFulham, 30, M(CLR)","Pajtim Kasami Fulham, 30, M(CLR)",0(2),22,1.0,0.5,-,-,-,-,-,-,6.39,-,-,1,-,-,-,0.5,0.5,8.5,88.2,-,0.5,-
1,"422Danny GrahamSunderland, 36, FW","Danny Graham Sunderland, 36, FW",11(2),940,0.2,0.2,0.5,-,0.5,0.1,0.1,-,6.38,-,1,1.2,0.5,0.4,0.7,0.7,1.1,14.8,64.8,0.1,0.5,-
2,"423Marc AlbrightonAston Villa, 32, D(R),M(LR)","Marc Albrighton Aston Villa, 32, D(R),M(LR)",4(5),429,0.8,1.1,0.4,-,0.4,0.6,-,-,6.38,-,-,0.6,1.4,0.2,0.1,0.9,1.1,13.0,59.0,1.1,1.0,-
3,"424Phil BardsleySunderland, 36, D(LR)","Phil Bardsley Sunderland, 36, D(LR)",11(7),986,1.3,0.5,0.8,0.2,2.4,0.2,0.4,-,6.37,1,-,0.4,0.3,0.4,-,0.2,0.2,24.6,77.6,0.3,1.6,-
4,"425Djibril CisséQPR, 40, FW","Djibril Cissé QPR, 40, FW",12(6),1108,0.2,0.1,0.6,-,0.2,0.2,0.1,-,6.37,3,-,2.6,0.9,0.4,0.9,0.8,0.7,12.6,69.9,0.3,0.4,-
5,"426Shola AmeobiNewcastle, 40, FW","Shola Ameobi Newcastle, 40, FW",4(19),678,0.2,-,1,-,0.6,0.1,-,-,6.36,1,1,1.2,0.7,0.5,0.3,0.6,0.9,10.6,71.7,0.3,0.4,0.1
6,"427Sebastián CoatesLiverpool, 31, D(C)","Sebastián Coates Liverpool, 31, D(C)",2(3),233,1.2,0.8,0.8,0.6,2.6,0.4,0.2,-,6.36,-,-,-,-,-,-,0.2,0.2,20.2,90.1,-,2.0,-
7,"428Fabio BoriniLiverpool, 31, M(CLR),FW","Fabio Borini Liverpool, 31, M(CLR),FW",5(8),510,0.9,0.5,0.5,-,0.2,0.2,-,-,6.36,1,-,1.3,0.5,0.2,0.1,1.5,0.2,13.5,79.4,0.1,0.2,0.1
8,"429Sammy AmeobiNewcastle, 30, AM(CLR),FW","Sammy Ameobi Newcastle, 30, AM(CLR),FW",1(7),219,0.8,0.5,0.8,-,0.3,0.1,-,-,6.36,-,1,1.1,0.4,0.6,-,1.0,0.9,9.8,78.2,0.1,0.1,0.1
9,"430Nathan AkéChelsea, 27, D(CL),DMC","Nathan Aké Chelsea, 27, D(CL),DMC",1(2),92,1.0,0.7,-,-,0.3,-,0.7,-,6.36,-,-,0.3,0.3,-,-,0.3,-,17.0,82.4,-,1.3,-
0,"411Pavel PogrebnyakReading, 38, FW","Pavel Pogrebnyak Reading, 38, FW",26(3),2035,0.7,0.2,1.6,-,0.9,0.6,-,-,6.41,5,-,1.1,0.5,1.7,0.8,1.9,1.4,18.9,67.8,0.1,0.3,-
