,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
8,"549Callum RobinsonAston Villa, 27, AM(CLR),FW","Callum Robinson Aston Villa, 27, AM(CLR),FW",0(4),46,0.3,-,-,-,-,-,-,-,5.99,-,-,0.3,0.3,0.5,0.3,0.5,0.5,4.5,83.3,0.5,0.3,-
9,"550Markus RosenbergWest Brom, 39, FW","Markus Rosenberg West Brom, 39, FW",1(3),91,-,0.5,0.5,-,0.3,-,-,-,5.99,-,-,0.3,0.5,0.3,0.5,0.8,-,6.5,53.8,-,0.3,-
0,"531John GuidettiStoke, 30, FW","John Guidetti Stoke, 30, FW",0(6),60,-,-,0.2,-,-,-,-,-,6.05,-,-,0.2,-,0.3,-,0.3,1.5,2.7,50.0,-,-,-
1,"532Nicklas HeleniusAston Villa, 31, FW","Nicklas Helenius Aston Villa, 31, FW",0(3),49,-,-,-,-,0.3,0.7,-,-,6.05,-,-,0.3,0.3,-,-,0.3,1,4.7,85.7,-,-,0.3
2,"533Andreas CorneliusCardiff, 29, FW","Andreas Cornelius Cardiff, 29, FW",0(8),107,0.4,-,0.3,-,0.3,-,-,-,6.04,-,-,0.5,-,0.3,-,0.5,0.6,3.8,70.0,-,-,-
3,"534Alex PritchardTottenham, 29, AM(CLR),FW","Alex Pritchard Tottenham, 29, AM(CLR),FW",0(1),7,-,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,1.0,100.0,-,-,-
4,"535Josh MurphyNorwich, 27, AM(LR),FW","Josh Murphy Norwich, 27, AM(LR),FW",0(9),131,0.2,-,0.1,-,0.1,0.7,0.1,-,6.03,-,-,0.6,-,0.2,-,0.3,0.4,3.8,79.4,0.1,0.3,-
5,"536Harrison ReedSouthampton, 27, D(R),M(CR)","Harrison Reed Southampton, 27, D(R),M(CR)",0(4),10,-,-,-,-,-,0.3,-,-,6.03,-,-,-,-,0.3,-,0.3,-,4.5,100.0,-,-,-
6,"537Liam O'NeilWest Brom, 28, DMC","Liam O'Neil West Brom, 28, DMC",0(3),15,-,0.3,-,0.3,0.3,-,-,-,6.02,-,-,-,-,-,-,-,-,2.3,42.9,-,-,-
7,"538GedoHull, 37, Midfielder","Gedo Hull, 37, Midfielder",0(2),30,-,-,0.5,-,-,-,-,-,6.02,-,-,0.5,-,-,-,0.5,0.5,7.0,85.7,-,0.5,-
8,"539Tony HibbertEverton, 41, D(R)","Tony Hibbert Everton, 41, D(R)",0(1),3,-,-,-,-,-,-,-,-,6.02,-,-,-,-,-,-,-,-,4.0,50.0,-,1,-
9,"540Nick ProschwitzHull, 35, FW","Nick Proschwitz Hull, 35, FW",0(2),23,0.5,-,1.5,-,-,-,-,-,6.02,-,-,0.5,0.5,-,-,-,1,4.5,100.0,-,-,-
0,"521Ki Sung-YuengSwansea, 33, DMC","Ki Sung-Yueng Swansea, 33, DMC",0(1),13,-,-,-,1,1,1,-,-,6.1,-,-,-,-,-,-,-,-,16.0,100.0,-,3,-
1,"522Mladen PetricWest Ham, 41, FW","Mladen Petric West Ham, 41, FW",0(3),65,-,-,0.3,-,-,0.3,-,-,6.1,-,-,-,0.3,0.7,-,0.7,-,5.3,75.0,0.3,-,-
2,"523Jo Inge BergetCardiff, 31, M(CLR),FW","Jo Inge Berget Cardiff, 31, M(CLR),FW",0(1),11,-,-,-,-,-,-,-,-,6.09,-,-,1,-,-,-,-,-,4.0,75.0,-,1,-
3,"524Yaya SanogoArsenal, 29, FW","Yaya Sanogo Arsenal, 29, FW",0(8),71,0.3,0.4,-,-,-,0.1,-,-,6.09,-,-,0.3,0.1,0.1,0.4,0.4,0.4,3.1,68.0,-,0.1,-
4,"525John SwiftChelsea, 26, M(CL)","John Swift Chelsea, 26, M(CL)",0(1),1,-,-,-,-,-,-,-,-,6.08,-,-,-,-,-,-,-,-,3.0,66.7,1,1,-
5,"526Marco van GinkelChelsea, 29, M(C)","Marco van Ginkel Chelsea, 29, M(C)",0(2),11,-,0.5,-,-,1,0.5,-,-,6.08,-,-,-,-,-,-,-,-,4.0,50.0,-,0.5,-
6,"527Adam ArmstrongNewcastle, 25, AM(CLR),FW","Adam Armstrong Newcastle, 25, AM(CLR),FW",0(4),30,-,0.3,-,-,-,-,-,-,6.07,-,-,0.3,0.3,0.5,-,-,-,3.0,91.7,-,-,-
7,"528Sam GallagherSouthampton, 26, AM(LR),FW","Sam Gallagher Southampton, 26, AM(LR),FW",3(15),385,0.1,0.1,0.4,-,0.2,0.1,-,-,6.07,1,-,0.5,0.1,0.3,0.1,0.4,0.7,3.8,60.3,-,-,-
8,"529Clint DempseyFulham, 39, M(CL),FW","Clint Dempsey Fulham, 39, M(CL),FW",4(1),355,0.4,0.6,1.2,-,-,0.6,-,-,6.06,-,-,1.6,0.2,0.8,0.6,1.6,0.2,24.2,86.8,-,0.8,-
9,"530Abou DiabyArsenal, 36, M(C)","Abou Diaby Arsenal, 36, M(C)",0(1),16,-,-,-,-,-,-,-,-,6.05,-,-,-,-,-,-,-,-,13.0,84.6,-,-,-
0,"511Arouna KonéEverton, 38, AM(LR),FW","Arouna Koné Everton, 38, AM(LR),FW",0(5),79,-,-,-,-,-,-,-,-,6.14,-,-,0.6,0.4,0.2,0.4,0.6,0.8,5.6,78.6,-,-,-
1,"512Jimmy KébéCrystal Palace, 38, AM(R)","Jimmy Kébé Crystal Palace, 38, AM(R)",2(4),191,0.8,0.5,0.5,-,0.2,0.2,-,-,6.13,-,-,0.8,0.2,0.7,0.2,0.3,1,8.0,77.1,-,-,-
2,"513Álvaro VázquezSwansea, 31, FW","Álvaro Vázquez Swansea, 31, FW",5(7),411,0.2,0.1,0.6,-,0.2,0.3,-,-,6.13,-,1,0.8,0.4,0.3,0.6,0.4,1.2,9.0,78.7,0.3,0.3,-
3,"514Jermaine PennantStoke, 39, M(R)","Jermaine Pennant Stoke, 39, M(R)",0(8),179,0.3,0.3,0.8,-,-,0.6,0.1,-,6.12,1,-,0.1,0.3,0.6,0.4,0.6,0.4,10.0,73.8,0.5,0.1,-
4,"515Muamer TankovicFulham, 27, AM(L),FW","Muamer Tankovic Fulham, 27, AM(L),FW",1(2),60,-,-,0.3,-,0.3,-,-,-,6.12,-,-,0.3,0.3,0.3,-,1.3,0.7,4.3,76.9,-,0.3,-
5,"516Guly do PradoSouthampton, 40, AM(L),FW","Guly do Prado Southampton, 40, AM(L),FW",0(9),76,0.3,0.2,0.6,-,0.4,0.1,-,-,6.12,-,-,0.3,0.1,-,-,0.2,0.2,4.8,83.7,-,-,-
6,"517Cameron JeromeStoke, 35, FW","Cameron Jerome Stoke, 35, FW",0(1),4,1,-,1,-,-,-,-,-,6.11,-,-,1,-,-,-,-,-,2.0,100.0,-,-,-
7,"518João TeixeiraLiverpool, 29, AM(CLR)","João Teixeira Liverpool, 29, AM(CLR)",0(1),8,-,-,-,-,-,-,-,-,6.11,-,-,2,-,-,-,1,1,10.0,80.0,-,-,1
8,"519Nathan AkéChelsea, 27, D(CL),DMC","Nathan Aké Chelsea, 27, D(CL),DMC",0(1),11,-,-,-,-,1,-,-,-,6.11,-,-,-,-,-,-,-,-,4.0,100.0,-,-,-
9,"520Darron GibsonEverton, 34, M(C)","Darron Gibson Everton, 34, M(C)",0(1),27,1,-,-,-,1,-,-,-,6.1,-,-,-,-,-,-,-,-,22.0,77.3,-,3,-
0,"501Konstantinos MitroglouFulham, 34, FW","Konstantinos Mitroglou Fulham, 34, FW",1(2),151,0.3,-,1.3,-,0.7,0.3,0.3,-,6.2,-,-,2.3,-,-,0.7,0.7,1.3,14.3,74.4,-,0.3,-
1,"502Grant HoltAston Villa, 41, FW","Grant Holt Aston Villa, 41, FW",3(7),377,0.3,0.3,1.1,-,0.3,0.2,-,-,6.19,1,-,0.3,0.5,1.1,0.2,0.7,0.7,11.0,58.2,-,0.1,-
2,"503Larnell ColeFulham, 29, Midfielder","Larnell Cole Fulham, 29, Midfielder",0(1),10,1,-,-,-,-,-,-,-,6.19,-,-,-,1,-,-,1,-,1.0,100.0,-,-,-
3,"504Paulo GazzanigaSouthampton, 30, GK","Paulo Gazzaniga Southampton, 30, GK",7(1),662,-,-,-,-,1.9,0.3,-,-,6.19,-,-,-,0.1,0.1,-,-,-,26.3,62.9,-,6.1,-
4,"505Jordan BoweryAston Villa, 30, AM(LR),FW","Jordan Bowery Aston Villa, 30, AM(LR),FW",2(7),236,0.3,0.1,0.7,-,0.1,-,-,1,6.17,-,1,0.8,0.2,0.2,-,1.4,0.3,9.8,72.7,0.1,0.1,-
5,"506Jordon IbeLiverpool, 26, M(CLR)","Jordon Ibe Liverpool, 26, M(CLR)",0(1),14,-,-,1,-,-,-,-,-,6.15,-,-,1,-,-,-,-,-,8.0,100.0,-,-,-
6,"507Luciano BecchioNorwich, 38, FW","Luciano Becchio Norwich, 38, FW",0(5),54,-,0.2,0.6,-,0.6,0.2,-,-,6.15,-,-,0.2,0.2,0.4,-,0.6,-,4.0,65.0,-,-,-
7,"508Romelu LukakuChelsea, 29, AM(R),FW","Romelu Lukaku Chelsea, 29, AM(R),FW",0(2),41,0.5,-,-,-,-,0.5,-,-,6.14,-,-,1.5,-,0.5,-,-,1,8.0,81.3,-,-,-
8,"509Aaron McLeanHull, 39, Forward","Aaron McLean Hull, 39, Forward",0(1),6,1,-,-,-,-,-,-,-,6.14,-,-,-,-,-,-,-,-,1.0,100.0,-,-,-
9,"510Charalampos MavriasSunderland, 28, D(R),M(R)","Charalampos Mavrias Sunderland, 28, D(R),M(R)",1(3),150,1,0.5,-,-,0.3,0.5,-,-,6.14,-,-,-,0.5,0.3,-,0.8,0.3,12.3,77.6,0.3,-,-
0,"491Scott SinclairWest Brom, 33, M(LR),FW","Scott Sinclair West Brom, 33, M(LR),FW",4(4),302,0.3,-,-,-,0.1,0.3,-,-,6.22,-,-,0.6,0.5,0.6,-,1.3,0.8,9.6,83.1,0.4,-,-
1,"492Elsad ZveroticFulham, 35, D(R),DMC","Elsad Zverotic Fulham, 35, D(R),DMC",5(1),405,2,0.7,0.8,0.2,2.2,1.5,-,-,6.22,-,-,0.7,0.5,1.3,-,0.2,0.2,29.2,77.1,1,1,-
2,"493Paddy McCarthyCrystal Palace, 39, D(C)","Paddy McCarthy Crystal Palace, 39, D(C)",0(1),26,-,-,-,-,3,-,-,-,6.22,-,-,1,-,-,-,-,-,6.0,66.7,-,-,-
3,"494Ricky van WolfswinkelNorwich, 33, FW","Ricky van Wolfswinkel Norwich, 33, FW",16(9),1395,0.8,0.2,1.5,-,0.6,0.5,-,-,6.22,1,1,1.3,0.5,0.6,0.3,0.8,1.3,10.8,79.3,-,0.3,-
4,"495Matty FryattHull, 36, FW","Matty Fryatt Hull, 36, FW",0(10),219,0.1,0.1,0.4,-,-,0.3,0.1,-,6.21,2,-,0.6,0.1,0.4,0.3,1,0.7,8.4,86.9,-,0.3,-
5,"496Jamar LozaNorwich, 28, Forward","Jamar Loza Norwich, 28, Forward",0(1),32,-,-,-,-,-,-,-,-,6.21,-,-,1,-,1,-,-,2,13.0,92.3,-,-,-
6,"497Gabriel ObertanNewcastle, 33, M(CLR),FW","Gabriel Obertan Newcastle, 33, M(CLR),FW",0(3),33,0.3,-,-,-,0.3,0.3,-,-,6.21,-,-,-,-,-,-,0.3,0.7,8.7,69.2,-,0.3,-
7,"498Iago AspasLiverpool, 34, AM(CR),FW","Iago Aspas Liverpool, 34, AM(CR),FW",5(9),381,0.4,0.2,0.5,-,-,0.5,0.1,-,6.2,-,1,0.1,0.6,0.5,0.1,0.6,0.6,12.5,75.4,0.1,0.3,0.1
8,"499Stephen QuinnHull, 36, M(CL)","Stephen Quinn Hull, 36, M(CL)",4(11),503,0.4,0.6,0.3,-,0.3,0.3,-,-,6.2,-,-,0.1,0.3,1,0.2,0.8,0.2,20.9,88.2,0.1,1.3,-
9,"500Andy WilkinsonStoke, 37, D(LR)","Andy Wilkinson Stoke, 37, D(LR)",2(3),274,1.4,0.6,1.2,-,3.2,1.2,0.2,-,6.2,-,-,0.2,-,0.4,-,0.2,1,17.2,76.7,-,1.2,-
0,"481Owen GarvanCrystal Palace, 34, M(C)","Owen Garvan Crystal Palace, 34, M(C)",1(1),93,-,1.5,-,-,0.5,0.5,-,-,6.24,-,-,0.5,0.5,-,-,0.5,-,22.0,88.6,0.5,1.5,-
1,"482Danny GrahamHull, 36, FW","Danny Graham Hull, 36, FW",12(6),1003,0.1,0.1,0.4,-,0.2,0.3,0.1,-,6.24,1,1,0.9,0.5,0.5,0.3,0.9,1.2,14.9,75.5,-,0.2,-
2,"483Sylvain MarveauxNewcastle, 36, AM(CLR),FW","Sylvain Marveaux Newcastle, 36, AM(CLR),FW",2(7),225,0.3,0.1,-,-,0.3,-,-,-,6.23,-,-,0.4,1.6,0.2,-,0.3,-,17.3,80.8,1,0.2,-
3,"484Rudy GestedeCardiff, 33, FW","Rudy Gestede Cardiff, 33, FW",0(3),50,-,-,-,-,0.3,-,-,-,6.23,-,-,0.3,-,0.3,-,1.0,-,8.3,48.0,-,0.3,-
4,"485Stephen DobbieCrystal Palace, 39, AM(C)","Stephen Dobbie Crystal Palace, 39, AM(C)",1,66,2,-,-,-,1,5,-,-,6.23,-,-,-,-,-,-,1.0,-,30.0,76.7,1,3.0,-
5,"486Aleksandar TonevAston Villa, 32, AM(CR),FW","Aleksandar Tonev Aston Villa, 32, AM(CR),FW",6(11),596,0.5,0.2,0.6,-,0.2,0.4,-,-,6.23,-,-,1.4,0.1,0.3,0.1,0.4,0.5,8.4,76.9,0.1,0.1,0.1
6,"487Martin KellyLiverpool, 32, D(CLR)","Martin Kelly Liverpool, 32, D(CLR)",0(5),107,0.8,0.6,0.4,-,1,0.4,-,-,6.23,-,-,-,-,-,-,0.2,-,10.2,80.4,-,0.2,-
7,"488Luis AlbertoLiverpool, 29, AM(CL),FW","Luis Alberto Liverpool, 29, AM(CL),FW",0(9),135,0.3,0.2,0.1,-,-,0.3,-,-,6.22,-,1,0.3,0.3,-,-,0.4,0.3,12.2,85.5,-,0.1,0.1
8,"489Jack CollisonWest Ham, 33, M(C)","Jack Collison West Ham, 33, M(C)",6(4),463,0.7,1.1,0.8,-,0.5,0.7,0.1,-,6.22,-,-,0.7,-,0.1,-,0.4,0.4,20.3,81.3,0.2,1.1,-
9,"490Jack RodwellMan City, 31, D(C),M(C)","Jack Rodwell Man City, 31, D(C),M(C)",1(4),109,0.4,0.2,0.4,-,0.4,0.4,-,-,6.22,-,-,0.8,0.2,-,-,0.2,0.4,9.8,83.7,-,0.4,-
0,"471Darren BentFulham, 38, FW","Darren Bent Fulham, 38, FW",11(13),1239,0.2,0.1,0.3,-,0.2,0.1,-,-,6.29,3,2,0.9,0.5,0.3,0.4,0.6,0.7,11.0,73.2,-,0.3,-
1,"472Jermain DefoeTottenham, 39, AM(R),FW","Jermain Defoe Tottenham, 39, AM(R),FW",3(11),423,0.1,-,0.4,-,-,0.1,-,-,6.28,1,-,1.4,0.6,0.4,0.2,0.7,1.2,6.6,80.6,0.1,0.1,-
2,"473Andre WisdomLiverpool, 29, D(CR),M(R)","Andre Wisdom Liverpool, 29, D(CR),M(R)",1(1),81,1.5,-,1,0.5,2.5,-,-,-,6.28,-,-,1,-,-,-,1.5,1,16.0,68.8,-,-,-
3,"474Andrea DossenaSunderland, 40, D(L),M(L)","Andrea Dossena Sunderland, 40, D(L),M(L)",6(1),496,1.9,1.6,0.9,0.1,1,1.4,-,-,6.27,-,-,0.6,0.7,0.3,-,0.1,0.4,29.4,64.6,0.6,1.7,-
4,"475Steven TaylorNewcastle, 36, D(C)","Steven Taylor Newcastle, 36, D(C)",9(1),733,0.7,0.9,0.6,0.8,4.3,0.1,0.6,-,6.27,1,-,0.3,-,0.1,-,0.1,0.3,20.9,92.3,-,0.4,-
5,"476Moussa DembeleFulham, 25, FW","Moussa Dembele Fulham, 25, FW",1(1),88,1,-,-,-,-,0.5,-,-,6.26,-,-,1.5,0.5,-,1,0.5,0.5,9.5,73.7,-,-,0.5
6,"477Antonio NocerinoWest Ham, 37, M(C)","Antonio Nocerino West Ham, 37, M(C)",2(8),254,0.6,0.4,0.5,-,1.4,0.3,0.1,-,6.25,-,-,0.3,0.4,0.5,-,0.4,0.3,10.4,73.1,0.5,0.2,-
7,"478Milos VeljkovicTottenham, 26, D(C),DMC","Milos Veljkovic Tottenham, 26, D(C),DMC",0(2),30,-,1,-,-,-,0.5,-,-,6.25,-,-,-,0.5,-,-,-,-,21.5,83.7,-,0.5,-
8,"479Jonás GutiérrezNewcastle, 38, D(LR),M(CLR)","Jonás Gutiérrez Newcastle, 38, D(LR),M(CLR)",1(1),63,1.5,-,0.5,-,0.5,-,-,-,6.25,-,-,0.5,0.5,0.5,-,1,0.5,11.0,81.8,-,-,-
9,"480Alou DiarraWest Ham, 40, D(C),M(C)","Alou Diarra West Ham, 40, D(C),M(C)",1(2),114,0.7,0.7,1.3,-,3,0.3,0.3,-,6.24,-,-,0.7,0.3,-,-,-,-,10.0,70.0,-,0.3,-
0,"461Don CowieCardiff, 39, DMC,M(R)","Don Cowie Cardiff, 39, DMC,M(R)",10(8),963,0.8,0.7,0.4,-,1,0.6,0.1,-,6.33,-,2,0.4,0.8,0.3,0.1,0.7,1,19.5,84.3,0.6,0.5,-
1,"462Jonathan WilliamsCrystal Palace, 28, M(CLR)","Jonathan Williams Crystal Palace, 28, M(CLR)",0(9),179,0.7,0.1,0.2,-,0.8,0.7,0.1,-,6.33,-,-,0.4,0.3,0.8,-,0.6,0.2,9.3,79.8,-,-,-
2,"463Stuart O'KeefeCrystal Palace, 31, M(C)","Stuart O'Keefe Crystal Palace, 31, M(C)",2(10),391,1.2,0.8,0.8,-,0.6,0.8,0.2,-,6.33,1,-,0.7,0.1,0.2,-,1.1,0.8,12.8,88.2,-,0.6,-
3,"464Declan JohnCardiff, 26, D(L),M(L)","Declan John Cardiff, 26, D(L),M(L)",16(4),1488,1.3,0.5,0.2,0.3,1.5,0.6,0.1,-,6.32,-,-,0.3,0.3,0.2,-,0.5,0.3,23.3,79.1,0.2,1,-
4,"465Kevin McNaughtonCardiff, 39, D(R)","Kevin McNaughton Cardiff, 39, D(R)",3(2),281,1.2,1.4,-,0.4,2,1,-,-,6.32,-,-,-,0.6,-,0.2,0.2,-,22.4,80.4,0.4,0.6,-
5,"466Goran PopovWest Brom, 37, D(L)","Goran Popov West Brom, 37, D(L)",1(1),83,-,0.5,-,0.5,4.5,-,-,-,6.32,-,-,-,-,-,-,-,-,32.0,75.0,0.5,1,-
6,"467Robert ElliotNewcastle, 36, GK","Robert Elliot Newcastle, 36, GK",2,180,0.5,-,-,-,1,-,-,-,6.32,-,-,-,-,-,-,-,-,37.5,44.0,-,11.5,-
7,"468Matej VydraWest Brom, 30, AM(CL),FW","Matej Vydra West Brom, 30, AM(CL),FW",7(16),669,0.2,0.1,-,-,-,0.1,-,-,6.31,3,3,0.5,0.4,0.7,0.2,0.9,1,6.2,68.5,-,-,-
8,"469Aaron WilbrahamCrystal Palace, 42, FW","Aaron Wilbraham Crystal Palace, 42, FW",1(3),81,-,-,0.8,-,1,0.3,-,-,6.3,-,-,0.8,0.3,0.3,0.8,1,0.5,9.0,63.9,-,0.3,-
9,"470Wilfried ZahaMan Utd, 29, AM(LR),FW","Wilfried Zaha Man Utd, 29, AM(LR),FW",0(2),28,2.5,-,1,-,-,0.5,-,-,6.3,-,-,0.5,-,1,-,1.5,0.5,5.5,63.6,-,-,-
0,"451Adlène GuédiouraCrystal Palace, 36, M(C)","Adlène Guédioura Crystal Palace, 36, M(C)",4(4),317,0.9,1,1.3,-,0.6,0.5,-,-,6.35,-,-,1.6,0.5,0.5,-,1.4,0.8,18.6,74.5,0.4,0.8,-
1,"452Victor MosesLiverpool, 31, M(CLR)","Victor Moses Liverpool, 31, M(CLR)",6(13),644,0.5,0.4,0.6,-,0.1,-,0.1,-,6.35,1,-,0.6,0.5,0.7,0.1,1.1,0.5,15.4,86.6,0.1,0.6,0.1
2,"453Glenn MurrayCrystal Palace, 38, FW","Glenn Murray Crystal Palace, 38, FW",3(11),395,0.6,0.3,1.1,-,0.4,0.5,-,-,6.35,1,1,0.9,0.4,0.8,0.4,0.8,1.4,10.1,59.2,-,-,0.1
3,"454Anthony PilkingtonNorwich, 34, M(CLR),FW","Anthony Pilkington Norwich, 34, M(CLR),FW",10(5),832,0.9,0.5,1.1,-,0.4,0.9,0.1,-,6.34,1,1,1.1,0.3,0.6,0.1,0.8,1.6,15.5,78.0,0.3,0.5,-
4,"455Pablo ArmeroWest Ham, 35, D(L),M(L)","Pablo Armero West Ham, 35, D(L),M(L)",3(2),322,1.4,1.4,1,0.2,2.4,1,0.4,-,6.34,-,-,0.2,0.6,0.6,-,0.2,0.4,22.0,75.5,0.8,0.4,-
5,"456Wilson PalaciosStoke, 37, M(C)","Wilson Palacios Stoke, 37, M(C)",5(11),515,1.8,0.8,0.5,-,0.5,1.1,0.2,-,6.34,-,-,-,0.1,0.4,-,0.3,0.1,14.9,85.7,-,1.2,-
6,"457Steven FletcherSunderland, 35, FW","Steven Fletcher Sunderland, 35, FW",13(7),1240,0.3,0.2,0.6,-,0.8,0.2,0.1,1,6.33,3,-,1.6,0.3,1,1,1.2,1.7,15.5,63.2,-,0.4,-
7,"458Ryo MiyaichiArsenal, 29, M(LR)","Ryo Miyaichi Arsenal, 29, M(LR)",0(1),17,1,-,-,-,-,1,-,-,6.33,-,-,-,-,-,-,1.0,1,4.0,100.0,1,-,-
8,"459Keiren WestwoodSunderland, 37, GK","Keiren Westwood Sunderland, 37, GK",10,853,-,-,-,-,0.6,-,-,-,6.33,-,-,-,0.1,0.1,-,0.1,-,27.3,39.2,-,7.3,-
9,"460Marvin EmnesSwansea, 34, AM(C),FW","Marvin Emnes Swansea, 34, AM(C),FW",2(5),136,0.1,-,0.3,-,0.1,0.1,-,-,6.33,1,-,0.1,0.4,0.7,0.1,0.4,1,6.4,88.9,-,-,-
0,"441Alejandro PozueloSwansea, 30, M(CLR),FW","Alejandro Pozuelo Swansea, 30, M(CLR),FW",7(15),871,1.1,0.2,0.3,-,-,0.7,-,-,6.38,-,1,0.7,1,0.8,-,1.9,1.0,28.7,88.0,0.1,0.9,0.1
1,"442Marco BorrielloWest Ham, 39, FW","Marco Borriello West Ham, 39, FW",0(2),90,1.0,-,2.0,-,-,0.5,-,-,6.38,-,-,0.5,-,1,-,2.5,1.0,7.0,50.0,-,-,-
2,"443Michael EssienChelsea, 39, D(R),DMC","Michael Essien Chelsea, 39, D(R),DMC",2(3),148,0.8,0.4,0.4,-,1,0.4,0.2,-,6.37,-,-,0.6,-,0.4,0.2,0.4,0.4,26.4,90.2,-,2.6,-
3,"444Mats DæhliCardiff, 27, AM(CLR),FW","Mats Dæhli Cardiff, 27, AM(CLR),FW",5(8),626,0.2,0.5,0.1,-,0.1,0.7,-,-,6.37,1,-,0.5,0.4,0.5,-,0.9,0.5,20.9,89.3,-,0.4,-
4,"445Ji Dong-WonSunderland, 31, AM(CLR),FW","Ji Dong-Won Sunderland, 31, AM(CLR),FW",2(3),202,0.6,0.4,0.4,-,0.2,-,-,-,6.35,-,-,1.4,1.4,0.4,-,0.6,0.4,16.2,75.3,0.2,0.2,0.2
