,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
9,"680Nir BittonCeltic, 30, D(C),DMC","Nir Bitton Celtic, 30, D(C),DMC",1(2),81,-,0.7,0.7,-,0.3,0.7,-,-,5.5,-,-,0.3,-,-,-,0.7,-,8.7,80.8,-,0.3,-
0,"661Danny AmankwaaCopenhagen, 28, Midfielder","Danny Amankwaa Copenhagen, 28, Midfielder",0(1),14,-,-,2,-,-,-,-,-,5.98,-,-,-,-,-,-,1,-,6,83.3,-,-,-
1,"662Derk BoerrigterCeltic, 35, AM(L)","Derk Boerrigter Celtic, 35, AM(L)",2(2),213,0.5,0.5,0.8,-,-,0.3,-,-,5.98,-,-,1.3,0.3,1,0.5,0.8,0.5,10.3,87.8,-,-,-
2,"663Konstantin BazelyukCSKA Moscow, 29, FW","Konstantin Bazelyuk CSKA Moscow, 29, FW",0(2),26,-,-,-,-,-,-,-,-,5.98,-,-,0.5,-,-,-,-,0.5,5.5,81.8,-,-,-
3,"664Julian GreenBayern, 27, M(CL),FW","Julian Green Bayern, 27, M(CL),FW",0(1),2,-,-,-,-,-,-,-,-,5.97,-,-,-,-,-,-,-,1,-,-,-,-,-
4,"665Nikolaos VergosOlympiacos, 26, Forward","Nikolaos Vergos Olympiacos, 26, Forward",0(1),8,-,-,1,-,-,-,-,-,5.97,-,-,-,-,-,-,-,-,3,33.3,-,-,-
5,"666Teemu PukkiCeltic, 32, AM(C),FW","Teemu Pukki Celtic, 32, AM(C),FW",2(3),162,0.4,-,0.4,-,-,0.8,-,-,5.97,-,-,0.2,0.2,0.4,0.4,1.2,0.6,7.4,89.2,-,0.2,-
6,"667Giampaolo PazziniAC Milan, 37, FW","Giampaolo Pazzini AC Milan, 37, FW",0(2),33,-,-,2,-,-,-,-,-,5.96,-,-,0.5,-,0.5,0.5,0.5,0.5,1.5,100,-,-,-
7,"668Alan DzagoevCSKA Moscow, 31, M(CLR),FW","Alan Dzagoev CSKA Moscow, 31, M(CLR),FW",1,67,1,-,1,-,2,-,1,-,5.95,-,-,3,2,-,-,-,6,41,85.4,-,3,-
8,"669David DegenFC Basel 1893, 39, AM(R)","David Degen FC Basel 1893, 39, AM(R)",0(1),6,-,-,1,-,-,-,-,-,5.92,-,-,-,-,-,-,-,-,2,50,-,-,-
9,"670Julian BrandtLeverkusen, 26, M(CLR),FW","Julian Brandt Leverkusen, 26, M(CLR),FW",0(2),68,1,-,0.5,-,-,1,-,-,5.92,-,-,-,-,-,-,2,0.5,11,86.4,-,0.5,-
0,"651Anthony AnnanSchalke, 35, DMC","Anthony Annan Schalke, 35, DMC",0(1),9,-,-,1,-,-,1,-,-,6.01,-,-,-,-,-,-,-,-,9,100,-,-,-
1,"652Amido BaldéCeltic, 31, Forward","Amido Baldé Celtic, 31, Forward",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,1,100,-,-,-
2,"653Gastón SauroFC Basel 1893, 32, D(C)","Gastón Sauro FC Basel 1893, 32, D(C)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
3,"654Ryo MiyaichiArsenal, 29, M(LR)","Ryo Miyaichi Arsenal, 29, M(LR)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,1,-,1,100,-,-,-
4,"655Tomas KalasChelsea, 29, D(CR)","Tomas Kalas Chelsea, 29, D(CR)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
5,"656Serge GnabryArsenal, 26, AM(CLR),FW","Serge Gnabry Arsenal, 26, AM(CLR),FW",0(2),14,-,-,-,-,-,0.5,-,-,6.0,-,-,0.5,-,-,-,-,-,1.5,66.7,-,-,-
6,"657Paolo De CeglieJuventus, 35, D(L),M(CL)","Paolo De Ceglie Juventus, 35, D(L),M(CL)",0(1),17,-,-,-,-,-,-,-,-,5.99,-,-,-,-,-,-,-,1,10,80,-,-,-
7,"658Stephan El ShaarawyAC Milan, 29, AM(CLR),FW","Stephan El Shaarawy AC Milan, 29, AM(CLR),FW",1,24,-,-,-,-,-,-,-,-,5.99,-,-,1,-,-,-,1,1,7,57.1,-,-,-
8,"659Facundo FerreyraShakhtar, 31, FW","Facundo Ferreyra Shakhtar, 31, FW",1(4),111,-,-,0.4,-,-,0.2,-,-,5.99,-,-,0.6,0.2,0.4,0.4,0.4,1,3,66.7,-,-,-
9,"660Marvin PouriéCopenhagen, 31, FW","Marvin Pourié Copenhagen, 31, FW",0(2),22,-,-,-,-,-,1,-,-,5.99,-,-,0.5,-,-,-,-,-,3,66.7,-,0.5,-
0,"641Jack RodwellMan City, 31, D(C),M(C)","Jack Rodwell Man City, 31, D(C),M(C)",0(1),2,-,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,-,-,-,-,-
1,"642Mitchell WeiserBayern, 28, D(R),M(R)","Mitchell Weiser Bayern, 28, D(R),M(R)",0(1),3,-,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,3,33.3,-,-,-
2,"643ChicharitoMan Utd, 34, FW","Chicharito Man Utd, 34, FW",2(3),170,-,-,0.4,-,-,-,-,-,6.03,-,-,0.2,-,0.8,0.4,0.2,0.2,8.4,78.6,0.2,0.2,-
3,"644Javi RosReal Sociedad, 32, Midfielder","Javi Ros Real Sociedad, 32, Midfielder",0(2),22,-,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,9,88.9,-,0.5,-
4,"645Martin PospisilViktoria Plzen, 30, Midfielder","Martin Pospisil Viktoria Plzen, 30, Midfielder",0(2),12,-,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,0.5,4,100,-,0.5,-
5,"646Gabriel IancuFC FCSB, 28, Forward","Gabriel Iancu FC FCSB, 28, Forward",1(1),103,0.5,-,1,-,0.5,0.5,-,-,6.02,-,-,1,-,0.5,-,1.5,0.5,21.5,83.7,-,0.5,-
6,"647Tomas RogicCeltic, 29, AM(C)","Tomas Rogic Celtic, 29, AM(C)",0(1),10,-,-,-,-,-,-,-,-,6.02,-,-,-,-,1,-,-,1,9,77.8,-,-,-
7,"648Giandomenico MestoNapoli, 40, D(R),M(R)","Giandomenico Mesto Napoli, 40, D(R),M(R)",1(2),105,1.3,-,0.3,-,0.7,0.7,-,-,6.02,-,-,-,-,-,-,0.3,0.3,14.3,58.1,0.3,0.7,-
8,"649JeséReal Madrid, 29, AM(LR),FW","Jesé Real Madrid, 29, AM(LR),FW",2(3),67,-,-,0.4,-,-,0.2,-,-,6.01,-,-,-,-,0.4,-,0.6,0.2,4.8,66.7,-,-,-
9,"650AndersonMan Utd, 34, M(CR)","Anderson Man Utd, 34, M(CR)",0(1),10,-,-,-,-,-,-,-,-,6.01,-,-,1,-,-,-,-,-,10,100,-,2,-
0,"631Jon GaztañagaReal Sociedad, 30, Midfielder","Jon Gaztañaga Real Sociedad, 30, Midfielder",0(1),24,-,-,1,-,-,-,-,-,6.06,-,-,-,-,-,-,-,-,24.0,87.5,-,4,-
1,"632Kyriakos PapadopoulosSchalke, 30, D(C)","Kyriakos Papadopoulos Schalke, 30, D(C)",0(1),32,1,1,1,1,3,2,1,-,6.06,-,-,-,-,-,-,-,-,9.0,88.9,-,2,-
2,"633Izet HajrovicGalatasaray, 30, AM(R)","Izet Hajrovic Galatasaray, 30, AM(R)",1(1),44,-,-,-,0.5,-,-,0.5,-,6.06,-,-,1,-,-,-,-,0.5,6.5,61.5,-,-,-
3,"634Maximilian WagenerLeverkusen, 27, Midfielder","Maximilian Wagener Leverkusen, 27, Midfielder",0(1),12,2,-,3,-,-,-,-,-,6.05,-,-,-,-,-,-,-,-,5.0,80.0,-,-,-
4,"635Nicklas BendtnerArsenal, 34, FW","Nicklas Bendtner Arsenal, 34, FW",0(2),5,-,-,-,-,-,-,-,-,6.05,-,-,-,-,-,-,-,-,0.5,100.0,-,-,-
5,"636Mike van der HoornAjax, 29, D(C)","Mike van der Hoorn Ajax, 29, D(C)",0(4),40,-,0.3,0.3,-,1,-,-,-,6.05,-,-,0.3,0.3,0.3,-,-,-,4.3,76.5,-,0.3,-
6,"637Pantelis KapetanosFC FCSB, 39, FW","Pantelis Kapetanos FC FCSB, 39, FW",2(3),240,-,0.4,0.6,-,-,0.4,-,-,6.04,-,-,0.8,0.6,0.6,0.6,1.2,0.6,7.6,65.8,-,-,-
7,"638Rubin OkotieAustria Wien, 35, FW","Rubin Okotie Austria Wien, 35, FW",0(3),23,-,-,0.3,-,0.3,0.3,-,-,6.04,-,-,-,-,0.3,0.3,0.3,0.3,2.0,83.3,-,-,-
8,"639Carl MedjaniOlympiacos, 37, D(C),DMC","Carl Medjani Olympiacos, 37, D(C),DMC",1(1),92,-,1,-,1.5,3,-,0.5,-,6.03,-,-,-,-,-,-,-,0.5,11.5,91.3,-,1.5,-
9,"640Esteban GraneroReal Sociedad, 34, M(CLR)","Esteban Granero Real Sociedad, 34, M(CLR)",0(1),9,-,-,-,-,-,-,-,-,6.03,-,-,-,-,1,-,-,-,2.0,100.0,-,-,-
0,"621Thomas KaminskiAnderlecht, 29, GK","Thomas Kaminski Anderlecht, 29, GK",3,270,-,-,-,-,0.3,-,-,-,6.1,-,-,-,-,0.3,-,-,-,21,49.2,-,6.3,-
1,"622Lesly de SaAjax, 29, AM(LR)","Lesly de Sa Ajax, 29, AM(LR)",1(1),83,0.5,-,-,-,-,-,-,-,6.1,-,-,-,-,1.5,-,0.5,0.5,14,85.7,0.5,-,-
2,"623Dominik KohrLeverkusen, 28, DMC","Dominik Kohr Leverkusen, 28, DMC",0(2),10,-,1,-,-,-,-,0.5,-,6.1,-,-,-,-,-,-,-,-,3,83.3,-,-,-
3,"624Aleksandar MitrovicAnderlecht, 27, FW","Aleksandar Mitrovic Anderlecht, 27, FW",6,507,0.7,0.2,2.2,-,0.3,0.7,0.5,-,6.08,-,-,1.8,0.7,3,1.5,4.3,2.8,21.7,70.8,0.2,0.2,-
4,"625Kevin De BruyneChelsea, 30, M(CLR),FW","Kevin De Bruyne Chelsea, 30, M(CLR),FW",0(3),26,-,-,-,-,-,0.3,-,-,6.08,-,-,-,0.3,-,-,0.3,0.3,6.7,85,0.3,0.7,-
5,"626JesúsReal Madrid, 34, GK","Jesús Real Madrid, 34, GK",1,90,-,-,-,-,1,-,-,-,6.08,-,-,-,-,-,-,-,-,-,-,-,-,-
6,"627Philipp DegenFC Basel 1893, 39, D(R)","Philipp Degen FC Basel 1893, 39, D(R)",0(1),6,-,-,2,-,1,1,-,-,6.08,-,-,1,-,-,-,-,-,3,100,-,-,-
7,"628Nordin AmrabatGalatasaray, 35, M(CLR),FW","Nordin Amrabat Galatasaray, 35, M(CLR),FW",1(4),158,1,0.4,1.2,-,-,0.6,-,-,6.07,-,1,0.2,0.6,-,0.6,0.2,1.2,11.2,85.7,0.4,-,-
8,"629Ivan CavaleiroBenfica, 28, AM(CLR),FW","Ivan Cavaleiro Benfica, 28, AM(CLR),FW",0(4),79,-,-,0.8,-,0.5,-,-,-,6.07,-,-,0.3,-,0.3,0.3,-,0.5,6.3,64,-,-,-
9,"630Imanol AgirretxeReal Sociedad, 35, FW","Imanol Agirretxe Real Sociedad, 35, FW",2(4),218,0.2,-,0.8,-,0.3,0.3,-,-,6.07,-,-,0.8,0.2,-,0.3,0.7,0.8,10.8,69.2,-,0.2,-
0,"611Andrés GuardadoLeverkusen, 35, D(L),M(CL)","Andrés Guardado Leverkusen, 35, D(L),M(CL)",2,180,1.5,1.5,3.5,0.5,1,0.5,-,-,6.13,-,-,-,-,-,-,0.5,0.5,35.5,83.1,1,1,-
1,"612Mirko VucinicJuventus, 38, FW","Mirko Vucinic Juventus, 38, FW",1(1),37,-,1,0.5,-,-,-,-,-,6.13,-,-,0.5,-,0.5,-,1,0.5,5.5,72.7,-,-,-
2,"613Ola JohnBenfica, 30, AM(LR)","Ola John Benfica, 30, AM(LR)",1(1),68,0.5,-,-,-,-,-,-,-,6.13,-,-,1,0.5,-,-,0.5,1,16.5,84.8,0.5,1,-
3,"614Stephan LichtsteinerJuventus, 38, D(R),M(R)","Stephan Lichtsteiner Juventus, 38, D(R),M(R)",3,223,-,-,1.7,-,0.3,0.3,0.3,-,6.12,-,-,0.7,1.3,2.3,-,0.7,1.3,23.3,68.6,1.3,0.3,-
4,"615Frank AcheampongAnderlecht, 28, D(L),M(CLR),FW","Frank Acheampong Anderlecht, 28, D(L),M(CLR),FW",0(6),170,0.2,0.2,1,-,-,-,-,-,6.12,-,-,0.8,-,0.2,-,1.2,0.7,6.8,85.4,0.5,0.3,-
5,"616Vladimir BystrovZenit, 38, AM(R)","Vladimir Bystrov Zenit, 38, AM(R)",0(3),38,1,-,0.3,-,-,0.7,0.3,-,6.12,-,-,-,-,-,-,0.7,0.3,5.0,60.0,-,0.3,-
6,"617Engin BaytarGalatasaray, 38, Midfielder","Engin Baytar Galatasaray, 38, Midfielder",1,62,-,2,-,-,-,1,-,-,6.11,-,-,-,1,2,-,-,2,25.0,92.0,1,1,-
7,"618Thomas KristensenCopenhagen, 39, DMC","Thomas Kristensen Copenhagen, 39, DMC",0(3),63,-,0.3,-,-,0.7,0.7,-,-,6.11,-,-,0.3,0.3,0.3,-,-,0.3,21.3,90.6,-,0.3,-
8,"619Xherdan ShaqiriBayern, 30, M(CLR)","Xherdan Shaqiri Bayern, 30, M(CLR)",0(3),45,-,-,0.3,-,-,0.3,-,-,6.11,-,-,1,-,-,0.7,0.7,0.3,8.3,96.0,-,0.3,-
9,"620Georg MargreitterCopenhagen, 33, D(C)","Georg Margreitter Copenhagen, 33, D(C)",0(2),7,-,-,-,-,0.5,-,0.5,-,6.11,-,-,-,-,-,-,-,-,1.0,50.0,-,0.5,-
0,"601Nabil GhilasPorto, 32, AM(L),FW","Nabil Ghilas Porto, 32, AM(L),FW",0(4),35,-,0.3,-,-,-,0.3,-,-,6.15,-,-,0.5,0.5,-,-,0.5,0.8,3.0,83.3,-,0.3,-
1,"602Thomas MurgAustria Wien, 27, AM(C)","Thomas Murg Austria Wien, 27, AM(C)",3(1),210,0.3,0.3,0.8,-,0.3,1.5,-,-,6.15,-,-,0.8,0.5,1.8,0.3,1,1,12.5,78.0,0.8,0.3,-
2,"603Gianluigi BuffonJuventus, 44, GK","Gianluigi Buffon Juventus, 44, GK",6,540,-,-,-,-,0.3,0.3,-,-,6.15,-,-,-,-,0.2,-,-,-,18.5,77.5,-,4.8,-
3,"604Gonzalo CastroReal Sociedad, 37, AM(LR),FW","Gonzalo Castro Real Sociedad, 37, AM(LR),FW",1(4),155,1,-,-,-,-,0.4,-,-,6.15,-,-,0.8,0.6,0.8,-,1.4,0.2,12.4,77.4,0.6,0.8,-
4,"605Konstantin ZyryanovZenit, 44, M(C)","Konstantin Zyryanov Zenit, 44, M(C)",2(2),172,0.5,0.5,1.3,-,0.5,0.5,-,-,6.15,-,-,0.5,0.8,-,-,-,1,29.8,89.1,-,2.3,0.3
5,"606Costel PantilimonMan City, 35, GK","Costel Pantilimon Man City, 35, GK",1,90,-,-,-,-,-,1,-,-,6.14,-,-,-,-,-,-,-,-,23.0,65.2,-,4.0,-
6,"607Lars JacobsenCopenhagen, 42, D(LR)","Lars Jacobsen Copenhagen, 42, D(LR)",6,540,0.7,1.3,1,0.3,1.5,-,0.3,-,6.13,-,-,-,0.3,0.5,0.2,0.3,0.7,39.2,81.7,0.8,1.3,-
7,"608Adrian CristeaFC FCSB, 38, Midfielder","Adrian Cristea FC FCSB, 38, Midfielder",0(1),17,-,-,1,-,1,-,-,-,6.13,-,-,-,-,-,-,-,-,12.0,83.3,-,1.0,-
8,"609Marco van GinkelChelsea, 29, M(C)","Marco van Ginkel Chelsea, 29, M(C)",1,76,-,2,3,-,1,-,-,-,6.13,-,-,-,-,-,-,1,2,54.0,96.3,-,7.0,-
9,"610André-Pierre GignacMarseille, 36, FW","André-Pierre Gignac Marseille, 36, FW",4(1),370,0.6,0.4,1.2,-,0.4,0.4,-,-,6.13,-,-,2.2,0.4,0.6,1.6,2.2,3.2,16.4,73.2,-,0.6,-
0,"591Goran PandevNapoli, 38, M(CR),FW","Goran Pandev Napoli, 38, M(CR),FW",4(1),272,0.8,0.2,1.4,-,-,-,-,-,6.17,-,-,0.6,0.4,0.8,0.2,1.8,2,14.8,67.6,-,-,-
1,"592Jan KovarikViktoria Plzen, 33, D(L),M(L)","Jan Kovarik Viktoria Plzen, 33, D(L),M(L)",2(3),225,-,0.4,0.2,-,0.4,-,0.2,-,6.17,-,-,0.6,0.6,0.6,0.4,-,0.2,11.2,73.2,1,0.2,-
2,"593Alexandre SongBarcelona, 34, M(C)","Alexandre Song Barcelona, 34, M(C)",1(3),110,0.3,-,0.5,-,0.5,0.5,-,-,6.17,-,-,-,-,0.8,-,-,0.5,27.0,90.7,-,1.3,0.3
3,"594Ceyhun GülselamGalatasaray, 34, D(C),M(C)","Ceyhun Gülselam Galatasaray, 34, D(C),M(C)",0(4),45,0.5,0.8,0.3,-,0.3,-,-,-,6.17,-,-,-,-,0.5,-,-,-,11.3,80.0,-,0.3,-
4,"595Igor AkinfeevCSKA Moscow, 36, GK","Igor Akinfeev CSKA Moscow, 36, GK",6,540,-,-,0.2,-,0.8,-,-,-,6.17,-,-,-,-,-,-,-,-,26.3,41.1,-,7.5,-
5,"596Jonas HofmannBorussia Dortmund, 29, M(CLR)","Jonas Hofmann Borussia Dortmund, 29, M(CLR)",0(8),119,0.5,-,0.1,-,0.3,-,-,-,6.17,-,-,0.3,0.1,0.5,0.1,0.3,0.3,9.1,79.5,0.1,-,-
6,"597Sebastian GiovincoJuventus, 35, AM(C),FW","Sebastian Giovinco Juventus, 35, AM(C),FW",0(4),38,-,-,-,-,-,-,-,-,6.17,-,-,1.5,0.3,0.8,-,0.5,0.3,2.5,80.0,-,-,-
7,"598Václav ProcházkaViktoria Plzen, 38, D(C)","Václav Procházka Viktoria Plzen, 38, D(C)",6,540,1.2,1.2,2.5,0.3,2.7,0.5,0.7,-,6.16,-,-,0.3,0.3,0.3,0.2,0.2,0.2,37.8,75.3,-,4.5,-
8,"599Haris SeferovicReal Sociedad, 30, AM(LR),FW","Haris Seferovic Real Sociedad, 30, AM(LR),FW",3(3),251,0.2,-,0.5,0.2,0.3,0.3,-,-,6.15,-,-,1,0.3,0.2,0.2,1.2,0.8,15.0,71.1,0.2,0.2,-
9,"600Christoffer RemmerCopenhagen, 29, D(R),M(R)","Christoffer Remmer Copenhagen, 29, D(R),M(R)",0(1),13,-,-,1,-,1,-,-,-,6.15,-,-,-,-,-,-,-,-,3.0,100.0,1,-,-
0,"581Léo BaptistãoAtletico, 29, AM(CLR),FW","Léo Baptistão Atletico, 29, AM(CLR),FW",1(2),94,-,-,0.3,-,-,0.7,-,-,6.2,1,-,0.7,-,1.3,-,1.3,2,7.0,57.1,-,-,-
1,"582Sergei IgnashevichCSKA Moscow, 42, D(C)","Sergei Ignashevich CSKA Moscow, 42, D(C)",6,540,1.2,1.3,0.2,1,6.5,0.5,0.5,-,6.2,-,-,0.2,0.2,0.5,-,-,0.2,43.2,79.9,-,6.5,-
2,"583Nelson Haedo ValdezOlympiacos, 38, AM(R),FW","Nelson Haedo Valdez Olympiacos, 38, AM(R),FW",0(2),37,-,-,-,-,-,-,-,-,6.2,-,-,-,0.5,1,-,-,-,6.0,66.7,-,-,-
3,"584IlsinhoShakhtar, 36, AM(CR)","Ilsinho Shakhtar, 36, AM(CR)",0(3),61,1,0.7,0.3,-,-,-,-,-,6.19,-,-,1,0.3,0.7,-,0.7,0.3,11.7,80.0,-,0.3,-
4,"585Ronald VargasAnderlecht, 35, AM(C)","Ronald Vargas Anderlecht, 35, AM(C)",0(1),17,-,1,1,-,1,-,-,-,6.19,-,-,1,1,-,-,1,1,8.0,62.5,1,1,-
5,"586Silvio ProtoAnderlecht, 39, GK","Silvio Proto Anderlecht, 39, GK",3,270,-,-,0.3,-,0.3,-,-,-,6.19,-,-,-,-,-,-,-,-,33.3,64.0,-,12.7,-
6,"587CyriacAnderlecht, 31, FW","Cyriac Anderlecht, 31, FW",0(2),30,-,-,0.5,-,-,-,-,-,6.19,-,-,0.5,-,-,-,1,-,3.0,50.0,-,-,-
7,"588Lucas AndersenAjax, 27, AM(CLR)","Lucas Andersen Ajax, 27, AM(CLR)",1(1),116,1,0.5,-,-,1,2.5,-,-,6.19,-,-,-,1,1.5,-,2,1,22.5,77.8,-,1,-
8,"589Joe LedleyCeltic, 35, M(CL)","Joe Ledley Celtic, 35, M(CL)",1(3),181,1,1.3,1,-,0.3,1.3,-,-,6.18,-,-,0.5,0.3,0.3,-,0.3,-,21.8,80.5,-,1.8,-
9,"590Claudio PizarroBayern, 43, AM(C),FW","Claudio Pizarro Bayern, 43, AM(C),FW",0(5),70,-,-,0.6,-,-,-,-,-,6.17,-,-,1,0.4,-,0.4,0.6,0.2,7.6,76.3,-,-,-
0,"571Darren FletcherMan Utd, 38, M(C)","Darren Fletcher Man Utd, 38, M(C)",1(1),82,-,2,-,-,-,1.5,0.5,-,6.24,-,-,-,1.5,-,-,0.5,1,15.0,56.7,-,2,-
1,"572David LimberskyViktoria Plzen, 38, D(L)","David Limbersky Viktoria Plzen, 38, D(L)",3,255,2,2.3,1.3,0.7,1,1.7,0.3,-,6.24,-,-,0.7,0.7,-,-,0.7,0.7,34.3,77.7,-,2.7,-
2,"573André GomesBenfica, 28, M(CLR)","André Gomes Benfica, 28, M(CLR)",0(2),62,1.5,-,0.5,-,-,0.5,-,-,6.24,-,-,0.5,-,-,-,-,0.5,14.5,96.6,-,1,-
3,"574Eren DerdiyokLeverkusen, 33, FW","Eren Derdiyok Leverkusen, 33, FW",1(4),140,0.4,-,0.6,-,-,-,-,-,6.23,-,-,1,0.2,0.4,-,0.8,0.2,9.0,68.9,-,0.2,-
4,"575VitinhoCSKA Moscow, 28, AM(CLR),FW","Vitinho CSKA Moscow, 28, AM(CLR),FW",1(4),61,0.4,-,0.2,-,-,0.4,-,-,6.23,-,-,0.4,0.2,0.2,0.2,0.2,0.2,3.8,63.2,-,0.2,-
5,"576Jan KirchhoffBayern, 31, D(C),DMC","Jan Kirchhoff Bayern, 31, D(C),DMC",0(2),25,0.5,0.5,1,-,1.5,0.5,-,-,6.22,-,-,-,-,-,-,-,-,7.0,78.6,-,-,-
6,"577Roman HubnikViktoria Plzen, 38, D(C)","Roman Hubnik Viktoria Plzen, 38, D(C)",4(1),364,1.4,1.4,0.8,1,4.4,0.6,0.2,-,6.21,-,-,-,0.4,0.2,0.2,0.6,-,26.6,72.9,0.2,3.2,-
7,"578Michal DurisViktoria Plzen, 34, AM(L),FW","Michal Duris Viktoria Plzen, 34, AM(L),FW",3(3),301,1,1,2,0.2,0.8,0.5,0.2,-,6.21,-,-,1,0.2,0.5,0.3,1.3,0.8,10.0,80.0,0.3,0.2,-
8,"579Kenneth VermeerAjax, 36, GK","Kenneth Vermeer Ajax, 36, GK",1,90,-,-,-,-,-,-,-,-,6.21,-,-,-,-,-,-,-,-,41.0,80.5,-,15,-
9,"580PatricBarcelona, 29, D(CR),M(R)","Patric Barcelona, 29, D(CR),M(R)",0(1),22,-,-,-,-,1,1,-,-,6.21,-,-,1,-,-,-,-,-,15.0,93.3,-,-,-
0,"561Umut BulutGalatasaray, 39, AM(CLR),FW","Umut Bulut Galatasaray, 39, AM(CLR),FW",1(7),191,0.1,-,0.3,-,-,0.4,-,-,6.27,3,-,0.6,0.3,0.3,0.1,-,0.5,5.9,76.6,-,0.3,-
1,"562José SosaAtletico, 36, M(CLR)","José Sosa Atletico, 36, M(CLR)",0(5),116,1.0,0.4,0.8,-,0.2,1,-,-,6.27,-,1,0.2,0.4,0.6,-,0.6,0.2,12.0,65.0,0.2,0.2,-
2,"563Ignazio AbateAC Milan, 35, D(R),M(R)","Ignazio Abate AC Milan, 35, D(R),M(R)",5(1),472,1.5,1,0.8,0.2,3.3,1,0.2,-,6.27,-,-,0.2,0.3,0.7,0.2,0.2,0.2,35.2,74.9,0.5,2.5,-
3,"564Matías SuárezAnderlecht, 34, AM(CL),FW","Matías Suárez Anderlecht, 34, AM(CL),FW",3,227,1.0,0.7,1.7,-,-,-,-,-,6.26,-,-,3.7,-,2.7,1,2.3,1.7,17.0,74.5,0.3,0.3,-
4,"565Ádám SzalaiSchalke, 34, FW","Ádám Szalai Schalke, 34, FW",3(4),432,0.9,0.1,1,-,0.4,0.3,-,-,6.26,-,-,1.7,0.3,1.4,0.4,2.4,1.6,13.6,77.9,-,0.1,-
5,"566Julian SchieberBorussia Dortmund, 33, FW","Julian Schieber Borussia Dortmund, 33, FW",0(4),40,0.3,-,0.3,-,0.3,0.3,-,-,6.26,-,1,0.3,0.3,0.3,0.3,0.3,0.5,3.8,46.7,-,-,-
6,"567Christian ClemensSchalke, 30, M(LR)","Christian Clemens Schalke, 30, M(LR)",1(2),119,1.3,-,-,-,-,0.3,-,-,6.26,-,-,1,0.3,0.7,-,0.3,0.3,20.0,86.7,0.3,0.3,-
