,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
3,"584Wisdom AmeyBologna, 16, Defender","Wisdom Amey Bologna, 16, Defender",0(1),1,-,-,-,-,-,-,-,-,6.02,-,-,-,-,-,-,-,-,3,100.0,-,1,-
4,"585Luca SiligardiParma Calcio 1913, 34, AM(LR),FW","Luca Siligardi Parma Calcio 1913, 34, AM(LR),FW",0(2),33,-,-,-,-,-,1,-,-,6.02,-,-,-,1,-,-,1.5,1,7,71.4,0.5,-,-
5,"586Christian MaggioBenevento, 40, D(R),M(R)","Christian Maggio Benevento, 40, D(R),M(R)",2(6),294,1.1,0.3,0.8,0.3,0.5,0.8,0.1,-,6.01,-,-,0.3,-,0.9,-,0.3,0.1,14,75.9,-,0.5,-
6,"587Kacper UrbanskiBologna, 17, Midfielder","Kacper Urbanski Bologna, 17, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,-,7,85.7,-,1,-
7,"588Manuel GaspariniUdinese, 20, Goalkeeper","Manuel Gasparini Udinese, 20, Goalkeeper",0(1),2,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,-,2,100.0,-,1,-
8,"589Tomislav GomeltCrotone, 27, M(C)","Tomislav Gomelt Crotone, 27, M(C)",0(2),17,0.5,0.5,-,-,-,-,-,-,6.01,-,-,-,-,-,-,1,-,9,94.4,-,1,-
9,"590Giuseppe MastinuSpezia, 30, Forward","Giuseppe Mastinu Spezia, 30, Forward",0(3),31,0.3,-,0.3,-,-,-,-,-,6.01,-,-,-,-,0.3,-,0.3,0.7,4,75.0,-,0.3,-
0,"571Davide GhislandiAtalanta, 20, Midfielder","Davide Ghislandi Atalanta, 20, Midfielder",0(1),5,-,-,-,-,1,-,-,-,6.04,-,-,-,-,-,-,-,-,3,100,-,-,-
1,"572Emmanuel GyabuaaAtalanta, 20, Midfielder","Emmanuel Gyabuaa Atalanta, 20, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,1,100,-,-,-
2,"573Jacopo DeziParma Calcio 1913, 30, Midfielder","Jacopo Dezi Parma Calcio 1913, 30, Midfielder",1(1),79,2,-,0.5,-,-,1.5,-,-,6.04,-,-,0.5,0.5,1.5,-,0.5,1.5,20,82.5,-,1,-
3,"574Antonio BarrecaFiorentina, 27, D(L),M(L)","Antonio Barreca Fiorentina, 27, D(L),M(L)",1(2),84,0.3,-,0.3,-,0.3,-,-,-,6.03,-,-,0.7,0.3,-,0.3,-,0.3,10,80,0.3,0.7,-
4,"575Fabio DepaoliSampdoria, 25, D(R),DMC,M(R)","Fabio Depaoli Sampdoria, 25, D(R),DMC,M(R)",1(1),77,0.5,0.5,2.5,-,0.5,1,-,-,6.03,-,-,1,0.5,1,1,-,2,7,71.4,-,0.5,-
5,"576Kristoffer AskildsenSampdoria, 21, Midfielder","Kristoffer Askildsen Sampdoria, 21, Midfielder",0(6),91,-,0.5,0.5,-,0.5,-,-,-,6.03,-,-,0.2,-,0.2,-,0.5,0.5,3,55.6,-,0.2,-
6,"577Philip Yeboah AnkrahVerona, 19, Forward","Philip Yeboah Ankrah Verona, 19, Forward",0(1),12,-,-,-,-,-,-,-,-,6.03,-,-,-,-,1,-,-,-,-,-,-,-,-
7,"578Andrea RispoliCrotone, 33, D(R),M(R)","Andrea Rispoli Crotone, 33, D(R),M(R)",5(14),649,0.3,0.3,0.4,0.1,0.6,0.3,0.2,-,6.02,-,-,0.2,0.5,0.2,0.1,0.2,0.4,12.8,72,0.4,0.4,-
8,"579Amad DialloAtalanta, 19, AM(R)","Amad Diallo Atalanta, 19, AM(R)",0(1),13,-,-,1,-,-,-,-,-,6.02,-,-,1,1,2,-,-,-,10,90,-,1,-
9,"580Denis DragusCrotone, 22, FW","Denis Dragus Crotone, 22, FW",1(8),172,0.3,0.1,0.4,-,-,0.4,-,-,6.02,-,-,0.4,-,0.4,0.2,0.7,1,7.4,70.1,0.1,0.1,-
0,"561Musa JuwaraBologna, 20, Midfielder","Musa Juwara Bologna, 20, Midfielder",0(5),43,0.4,-,0.2,-,-,0.4,-,-,6.08,-,-,0.2,-,0.4,-,0.4,0.6,4.4,81.8,-,0.2,-
1,"562Kiril DespodovCagliari, 25, AM(LR)","Kiril Despodov Cagliari, 25, AM(LR)",0(1),10,1,-,1,-,-,-,-,-,6.07,-,-,-,-,-,-,-,1,-,-,-,-,-
2,"563Fabrizio CaligaraCagliari, 22, Midfielder","Fabrizio Caligara Cagliari, 22, Midfielder",2(8),178,0.6,0.3,1,-,0.2,0.3,0.2,-,6.07,-,-,-,0.2,0.2,-,0.3,0.5,5.1,76.5,0.3,0.3,-
3,"564Vasco ReginiSampdoria, 31, D(CL)","Vasco Regini Sampdoria, 31, D(CL)",1(2),86,0.7,0.3,0.3,-,1,-,0.3,1,6.07,-,-,-,0.3,0.3,-,-,-,10.3,90.3,0.3,0.7,-
4,"565Stanislav LobotkaNapoli, 27, DMC","Stanislav Lobotka Napoli, 27, DMC",0(15),141,0.1,-,0.3,-,0.1,0.1,0.1,-,6.05,-,-,-,-,0.1,-,0.1,-,8.5,90.6,-,0.3,-
5,"566Eduardo HenriqueCrotone, 27, M(C)","Eduardo Henrique Crotone, 27, M(C)",8(10),921,0.3,0.4,1,-,0.4,0.5,0.1,-,6.05,1,-,0.5,0.3,0.8,0.1,0.9,0.5,21.8,82.2,-,0.4,-
6,"567Viktor KovalenkoAtalanta, 26, M(C)","Viktor Kovalenko Atalanta, 26, M(C)",0(1),3,-,-,-,-,1,-,-,-,6.05,-,-,-,-,-,-,-,1,1,100,-,-,-
7,"568Vincenzo MillicoTorino, 21, Forward","Vincenzo Millico Torino, 21, Forward",0(3),20,-,-,-,-,-,-,-,-,6.05,-,-,-,0.3,-,-,-,-,2.7,75,0.3,0.3,-
8,"569Cristian Dell'OrcoSpezia, 28, D(CL)","Cristian Dell'Orco Spezia, 28, D(CL)",2(6),260,0.1,0.9,0.1,0.8,0.9,0.3,0.6,-,6.05,-,-,0.1,-,0.3,-,0.1,0.4,15.8,77,-,0.9,-
9,"570Matteo TramoniCagliari, 22, Midfielder","Matteo Tramoni Cagliari, 22, Midfielder",0(6),71,0.7,0.2,0.2,-,-,0.2,-,-,6.04,-,-,0.2,-,0.2,-,0.2,0.3,2.7,68.8,-,-,-
0,"551Samuel Di CarmineCrotone, 33, FW","Samuel Di Carmine Crotone, 33, FW",6(5),476,0.2,-,0.5,-,0.5,0.2,-,-,6.11,-,-,0.5,-,1.4,-,0.5,0.7,8.5,78.7,-,0.4,-
1,"552Hidde ter AvestUdinese, 25, D(R),M(R)","Hidde ter Avest Udinese, 25, D(R),M(R)",4(2),350,0.8,0.3,0.5,-,0.7,0.5,0.2,-,6.11,-,-,-,-,0.3,0.2,-,1.2,26.5,78.0,-,1.3,0.2
2,"553Luca MoraSpezia, 34, M(C)","Luca Mora Spezia, 34, M(C)",1(3),112,0.8,-,0.5,-,0.5,0.5,0.3,-,6.11,-,-,0.3,-,0.5,-,0.8,1,14.5,65.5,-,-,-
3,"554Giovanni CrociataCrotone, 24, Midfielder","Giovanni Crociata Crotone, 24, Midfielder",0(2),24,0.5,-,1,-,-,0.5,-,-,6.11,-,-,-,0.5,0.5,-,0.5,1.5,6.5,76.9,-,-,-
4,"555Radja NainggolanInter, 34, M(C)","Radja Nainggolan Inter, 34, M(C)",0(4),41,-,0.3,0.3,-,-,-,-,-,6.11,-,-,0.8,-,-,-,0.3,0.3,9.5,81.6,-,0.3,-
5,"556Daniel MaldiniAC Milan, 20, Forward","Daniel Maldini AC Milan, 20, Forward",0(5),26,0.2,-,0.6,-,-,0.4,-,-,6.11,-,-,0.2,-,0.2,-,-,0.4,2.6,92.3,0.2,0.2,-
6,"557Fabio PisacaneCagliari, 36, D(CLR)","Fabio Pisacane Cagliari, 36, D(CLR)",2(3),228,0.6,0.2,0.4,0.6,1.6,0.8,1,-,6.1,-,-,-,-,-,-,0.2,-,18.0,85.6,-,0.6,-
7,"558Luis RojasCrotone, 20, Midfielder","Luis Rojas Crotone, 20, Midfielder",0(7),99,0.1,0.1,0.3,-,-,0.1,-,-,6.09,-,-,0.1,0.1,-,-,0.9,1.3,6.4,77.8,-,-,-
8,"559Mattia SprocatiParma Calcio 1913, 29, Midfielder","Mattia Sprocati Parma Calcio 1913, 29, Midfielder",0(1),21,1,1,-,-,-,-,-,-,6.09,-,-,-,-,-,-,-,-,4.0,100.0,-,-,-
9,"560Giuseppe Di SerioBenevento, 20, Forward","Giuseppe Di Serio Benevento, 20, Forward",1(15),278,0.1,-,0.8,-,0.2,0.3,-,-,6.09,-,-,0.3,0.1,1.1,0.1,0.8,0.6,4.6,75.3,-,0.1,-
0,"541Carlo PinsoglioJuventus, 32, Goalkeeper","Carlo Pinsoglio Juventus, 32, Goalkeeper",1(1),24,-,-,-,-,-,-,-,-,6.14,-,-,-,-,-,-,-,-,5.5,90.9,-,-,-
1,"542Drissa CamaraParma Calcio 1913, 20, Midfielder","Drissa Camara Parma Calcio 1913, 20, Midfielder",0(1),14,-,-,-,-,-,-,-,-,6.13,-,-,-,-,-,-,-,-,8.0,87.5,-,-,-
2,"543Federico RicciSassuolo, 28, AM(LR)","Federico Ricci Sassuolo, 28, AM(LR)",0(1),3,-,-,1,-,-,-,-,-,6.13,-,-,-,-,-,-,-,1,4.0,100.0,-,-,-
3,"544Lubomir TuptaVerona, 24, Forward","Lubomir Tupta Verona, 24, Forward",1(1),50,-,-,-,-,-,-,-,-,6.13,-,-,1,-,0.5,-,0.5,-,5.0,80.0,-,0.5,-
4,"545Andreas PereiraLazio, 26, M(CLR)","Andreas Pereira Lazio, 26, M(CLR)",3(23),527,0.2,-,0.5,-,0.1,0.4,-,-,6.13,1,2,0.5,0.5,0.3,0.1,0.4,0.5,8.9,76.6,0.3,0.7,-
5,"546Andri BaldurssonBologna, 20, Midfielder","Andri Baldursson Bologna, 20, Midfielder",1(7),213,0.8,0.4,0.9,-,0.9,0.3,0.1,-,6.13,-,-,0.3,0.1,0.4,0.1,0.5,0.8,9.1,74.0,-,-,-
6,"547Simon SohmParma Calcio 1913, 21, M(C)","Simon Sohm Parma Calcio 1913, 21, M(C)",8(10),894,1,0.3,0.4,0.1,0.3,0.8,-,-,6.12,1,-,0.3,0.2,0.2,0.1,0.8,0.7,23.3,84.5,-,0.8,-
7,"548Fernando LlorenteNapoli, 37, FW","Fernando Llorente Napoli, 37, FW",0(3),49,-,-,1,-,-,-,-,-,6.12,-,-,0.7,0.3,0.3,-,0.7,1.3,7.3,59.1,-,0.3,-
8,"549Giuseppe CasoGenoa, 23, Forward","Giuseppe Caso Genoa, 23, Forward",0(2),53,-,-,1,-,-,-,-,-,6.12,-,-,-,-,1,-,-,2,8.0,62.5,-,-,-
9,"550Fabio DepaoliAtalanta, 25, D(R),DMC,M(R)","Fabio Depaoli Atalanta, 25, D(R),DMC,M(R)",3(2),191,0.6,0.6,1,-,0.4,0.2,-,-,6.11,-,-,-,0.6,0.2,-,0.6,1,17.0,82.4,-,0.4,-
0,"531Simone IacoponiParma Calcio 1913, 35, D(CR)","Simone Iacoponi Parma Calcio 1913, 35, D(CR)",13(3),1193,1.4,0.7,0.9,0.3,2.4,0.8,0.3,2,6.16,-,-,0.2,-,0.9,0.1,-,0.5,42.8,87.2,-,4.4,-
1,"532Paolo BartolomeiSpezia, 32, Midfielder","Paolo Bartolomei Spezia, 32, Midfielder",3(3),318,1,0.2,0.7,-,0.2,0.5,-,-,6.15,-,1,0.7,0.8,0.2,-,0.5,1,18.3,80.0,0.3,0.7,-
2,"533Denis VavroLazio, 26, D(C)","Denis Vavro Lazio, 26, D(C)",0(1),31,-,1,-,-,3,1,-,-,6.15,-,-,-,-,-,-,-,-,16.0,100.0,-,1,-
3,"534Valon BehramiGenoa, 37, M(C)","Valon Behrami Genoa, 37, M(C)",8(18),885,0.8,0.3,1.1,-,0.3,0.7,0.2,-,6.15,-,-,0.2,0.1,0.8,-,0.1,0.3,8.2,75.5,-,0.3,-
4,"535Vasilios ZagaritisParma Calcio 1913, 21, Defender","Vasilios Zagaritis Parma Calcio 1913, 21, Defender",0(2),64,-,-,-,-,-,-,-,-,6.15,-,-,-,0.5,0.5,0.5,-,1,19.0,94.7,-,0.5,-
5,"536Jean-Victor MakengoUdinese, 23, AM(CL)","Jean-Victor Makengo Udinese, 23, AM(CL)",5(12),515,0.5,0.3,0.7,-,0.4,0.6,0.1,-,6.14,-,-,0.2,0.1,0.2,-,0.6,0.8,11.0,80.7,-,0.4,-
6,"537Federico PelusoSassuolo, 38, D(CL),M(L)","Federico Peluso Sassuolo, 38, D(CL),M(L)",2(5),206,0.1,0.4,0.3,0.4,1.7,0.1,0.3,-,6.14,-,-,-,-,0.1,-,0.3,-,23.3,92.6,-,0.7,-
7,"538Félix CorreiaJuventus, 21, Forward","Félix Correia Juventus, 21, Forward",0(1),6,-,-,1,-,1,-,-,-,6.14,-,-,-,-,-,-,-,-,7.0,85.7,-,-,-
8,"539Stefano SturaroVerona, 29, M(CL)","Stefano Sturaro Verona, 29, M(CL)",4(6),423,0.4,0.5,1.7,-,0.8,0.6,0.1,-,6.14,-,-,0.1,-,0.6,-,0.6,0.4,17.3,76.3,0.1,1.2,-
9,"540Lorenzo ColomboAC Milan, 20, Forward","Lorenzo Colombo AC Milan, 20, Forward",1(3),93,0.5,-,0.3,-,0.8,0.8,-,-,6.14,-,-,1,-,-,0.8,0.3,0.5,3.0,50.0,0.3,-,-
0,"521Douglas CostaJuventus, 31, M(CLR)","Douglas Costa Juventus, 31, M(CLR)",0(2),40,0.5,-,-,-,-,1,-,-,6.17,-,-,-,0.5,-,-,0.5,1,10.5,85.7,0.5,0.5,-
1,"522Giacomo RicciParma Calcio 1913, 25, Defender","Giacomo Ricci Parma Calcio 1913, 25, Defender",0(3),65,1,0.3,-,-,1.3,-,0.7,-,6.16,-,-,-,-,-,-,0.3,0.3,6.7,75.0,0.3,0.7,-
2,"523Wylan CyprienParma Calcio 1913, 27, M(C)","Wylan Cyprien Parma Calcio 1913, 27, M(C)",2(11),399,0.7,0.4,0.5,-,0.4,0.2,0.6,-,6.16,-,-,0.5,0.3,0.5,-,0.3,0.4,21.5,87.1,0.4,1.1,-
3,"524Alessandro Di PardoJuventus, 22, Midfielder","Alessandro Di Pardo Juventus, 22, Midfielder",0(4),11,-,-,-,-,-,-,0.3,-,6.16,-,-,-,0.3,0.3,-,-,-,1.0,75.0,-,-,-
4,"525Stefano DenswilBologna, 29, D(CL)","Stefano Denswil Bologna, 29, D(CL)",1(4),112,0.4,0.2,-,-,-,0.2,-,-,6.16,-,-,-,-,0.4,-,-,-,15.6,78.2,-,1.4,-
5,"526Jacopo PetriccioneCrotone, 27, M(C)","Jacopo Petriccione Crotone, 27, M(C)",11(9),958,0.7,0.4,0.9,-,0.5,0.8,0.1,-,6.16,-,-,0.2,0.4,0.9,-,0.2,0.2,24.4,86.5,0.1,1.8,0.1
6,"527Kevin RüeggVerona, 23, Midfielder","Kevin Rüegg Verona, 23, Midfielder",1(6),200,0.1,0.3,0.3,-,0.4,-,0.1,-,6.16,-,-,0.1,-,0.1,0.1,0.3,0.7,9.0,63.5,0.1,0.4,-
7,"528Mattia CaldaraAtalanta, 28, D(C)","Mattia Caldara Atalanta, 28, D(C)",1(5),108,0.2,0.7,0.5,0.2,0.3,-,0.3,-,6.16,-,-,0.3,-,0.2,-,0.2,0.2,9.5,89.5,-,1,-
8,"529Juan RamosSpezia, 25, Defender","Juan Ramos Spezia, 25, Defender",2(4),291,0.8,0.3,0.5,0.2,0.8,0.5,-,-,6.16,-,-,0.2,0.7,0.3,0.2,0.3,1.5,20.7,77.4,0.7,0.5,-
9,"530Matteo RuggeriAtalanta, 19, M(L)","Matteo Ruggeri Atalanta, 19, M(L)",3(3),209,0.5,0.7,0.5,0.2,0.2,0.2,-,-,6.16,-,-,0.3,0.2,-,-,-,0.5,17.0,85.3,0.3,0.5,-
0,"511Roberto IngleseParma Calcio 1913, 30, FW","Roberto Inglese Parma Calcio 1913, 30, FW",6(8),574,0.4,-,1,-,0.2,0.6,-,-,6.19,-,2,0.6,0.3,0.7,0.6,0.9,2.8,8.0,66.1,-,0.1,0.1
1,"512Mario MandzukicAC Milan, 36, M(L),FW","Mario Mandzukic AC Milan, 36, M(L),FW",1(9),204,0.7,0.2,0.9,-,0.3,0.1,-,-,6.19,-,-,0.5,0.2,0.2,0.2,0.1,0.1,4.9,71.4,-,0.1,-
2,"513Gennaro AcamporaSpezia, 28, Midfielder","Gennaro Acampora Spezia, 28, Midfielder",2(12),435,0.4,0.3,0.7,-,0.3,0.4,0.1,-,6.18,-,-,0.6,0.1,0.9,0.1,0.9,0.9,15.3,86.0,0.1,1.2,-
3,"514Francesco CassataGenoa, 24, M(CL)","Francesco Cassata Genoa, 24, M(CL)",2(6),225,0.9,0.4,1.3,-,0.1,0.4,-,-,6.18,-,-,0.1,0.1,1,-,0.4,0.5,9.1,71.2,-,0.3,-
4,"515Alessandro TripaldelliCagliari, 23, Defender","Alessandro Tripaldelli Cagliari, 23, Defender",3(7),296,1.3,0.3,0.9,0.1,1.5,0.1,0.1,-,6.18,-,-,-,0.1,0.4,-,0.1,0.4,7.3,69.9,-,0.1,-
5,"516Johan MojicaAtalanta, 29, D(L),M(L)","Johan Mojica Atalanta, 29, D(L),M(L)",3(8),297,0.4,0.6,0.4,-,0.4,0.1,-,-,6.18,-,-,0.4,0.4,0.1,-,0.5,0.7,16.5,85.1,0.4,0.5,-
6,"517Borja ValeroFiorentina, 37, M(CL)","Borja Valero Fiorentina, 37, M(CL)",4(16),481,0.7,0.3,0.5,-,0.1,0.6,0.1,-,6.18,-,-,0.3,0.1,0.8,0.1,0.6,0.6,14.6,91.4,-,0.6,-
7,"518Danilo CataldiLazio, 27, M(C)","Danilo Cataldi Lazio, 27, M(C)",4(15),561,0.4,0.5,0.5,0.1,0.3,0.7,0.1,-,6.17,-,-,0.3,0.3,0.2,-,0.1,0.3,20.7,86.3,0.4,0.7,-
8,"519Mattia PagliucaBologna, 20, Forward","Mattia Pagliuca Bologna, 20, Forward",0(1),12,-,1,-,-,-,-,-,-,6.17,-,-,-,1.0,1,-,-,-,3.0,33.3,-,-,-
9,"520Andrea DanziVerona, 23, M(C)","Andrea Danzi Verona, 23, M(C)",1(1),104,-,1.5,0.5,-,0.5,1,-,-,6.17,-,-,0.5,0.5,-,-,-,1,17.0,61.8,-,1,0.5
0,"501Maxime BusiParma Calcio 1913, 22, D(R),M(R)","Maxime Busi Parma Calcio 1913, 22, D(R),M(R)",11(13),1190,1,0.7,1,0.2,1.1,0.7,-,-,6.21,-,1,0.3,0.3,0.3,-,0.2,0.9,26.9,84.7,0.4,1.7,-
1,"502Arturo CalabresiCagliari, 26, D(CR)","Arturo Calabresi Cagliari, 26, D(CR)",0(2),12,-,-,-,-,-,0.5,-,-,6.21,-,-,-,-,-,-,-,-,7.5,73.3,-,-,-
2,"503Riccardo SaponaraFiorentina, 30, AM(CL)","Riccardo Saponara Fiorentina, 30, AM(CL)",0(2),50,1,0.5,0.5,-,-,1.0,-,-,6.21,-,-,-,0.5,0.5,-,-,1,20.0,90.0,-,0.5,-
3,"504Joshua ZirkzeeParma Calcio 1913, 21, FW","Joshua Zirkzee Parma Calcio 1913, 21, FW",0(4),109,0.5,-,1,-,0.3,0.5,0.3,-,6.2,-,-,0.3,0.3,0.3,-,-,1,8.5,61.8,-,-,-
4,"505Vladimir GolemicCrotone, 30, D(C)","Vladimir Golemic Crotone, 30, D(C)",26(4),2338,1.1,1.3,1,0.8,3.2,0.2,0.9,-,6.19,2,-,0.2,0.2,0.3,-,0.2,0.4,43.1,85.5,-,2,-
5,"506Lukás HaraslínSassuolo, 26, AM(L)","Lukás Haraslín Sassuolo, 26, AM(L)",2(12),326,0.6,-,0.5,-,0.1,0.2,-,-,6.19,-,-,0.9,0.6,1.3,0.1,0.2,0.8,8.4,75.2,0.2,0.1,-
