,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
8,"719Carlos FernándezSevilla, 26, AM(C),FW","Carlos Fernández Sevilla, 26, AM(C),FW",0(1),7,-,-,-,-,-,1,-,-,5.87,-,-,-,-,-,1,-,2,3.0,100.0,-,-,-
9,"720Vitali LystsovLokomotiv Moscow, 26, D(C)","Vitali Lystsov Lokomotiv Moscow, 26, D(C)",1,46,3,-,-,-,4,2,-,-,5.87,-,-,-,-,-,-,1,1,23.0,65.2,-,4,-
0,"701Carlos PonckIstanbul Basaksehir, 27, D(C)","Carlos Ponck Istanbul Basaksehir, 27, D(C)",2(2),184,0.3,1.5,0.3,-,2,1.5,0.5,-,5.98,-,-,0.3,-,-,-,-,0.3,18,81.9,-,0.5,-
1,"702Eduard SpertsyanFC Krasnodar, 22, AM(C)","Eduard Spertsyan FC Krasnodar, 22, AM(C)",0(2),39,0.5,0.5,1.5,-,0.5,1,-,-,5.98,-,-,0.5,-,-,0.5,-,1,7.5,53.3,-,-,-
2,"703Enzo CrivelliIstanbul Basaksehir, 27, AM(L),FW","Enzo Crivelli Istanbul Basaksehir, 27, AM(L),FW",3(1),245,-,-,0.8,-,-,0.8,-,-,5.97,-,-,0.3,1,0.8,0.3,1.5,2.3,15,81.7,-,0.8,0.3
3,"704Lasse VibeFC Midtjylland, 35, AM(CLR),FW","Lasse Vibe FC Midtjylland, 35, AM(CLR),FW",0(3),48,0.3,-,0.3,-,-,-,-,-,5.97,-,-,-,0.3,-,-,-,0.7,5.3,50,-,0.3,-
4,"705Johan MojicaAtalanta, 29, D(L),M(L)","Johan Mojica Atalanta, 29, D(L),M(L)",1(1),97,-,1,1,0.5,-,-,-,-,5.97,-,-,-,-,0.5,-,0.5,1,22.5,84.4,0.5,-,-
5,"706Felix PasslackBorussia Dortmund, 24, D(LR),M(CR)","Felix Passlack Borussia Dortmund, 24, D(LR),M(CR)",1(4),118,0.2,-,0.2,0.2,0.2,-,-,-,5.96,-,-,0.2,-,-,-,0.6,-,13,78.5,-,0.2,-
6,"707BrumaOlympiacos, 27, AM(CLR)","Bruma Olympiacos, 27, AM(CLR)",0(2),65,-,-,0.5,-,-,0.5,-,-,5.96,-,-,0.5,-,0.5,-,1.5,-,19.5,79.5,-,0.5,-
7,"708Heorhii SudakovShakhtar, 19, Midfielder","Heorhii Sudakov Shakhtar, 19, Midfielder",0(1),4,-,-,-,-,-,1,-,-,5.96,-,-,-,-,-,-,-,-,4,100,-,-,-
8,"709Sergio CamelloAtletico, 21, Forward","Sergio Camello Atletico, 21, Forward",0(1),10,-,-,1,-,-,-,-,-,5.95,-,-,-,-,-,-,-,1,-,-,-,-,-
9,"710Steffen TiggesBorussia Dortmund, 23, Forward","Steffen Tigges Borussia Dortmund, 23, Forward",0(1),9,-,-,-,-,-,1,-,-,5.94,-,-,-,-,-,-,-,-,1,100,-,-,-
0,"691VitoloAtletico, 32, M(CLR),FW","Vitolo Atletico, 32, M(CLR),FW",0(3),29,0.7,-,0.7,-,-,-,-,-,6.0,-,-,-,-,-,-,0.3,1,6.3,63.2,-,-,-
1,"692RafinhaOlympiacos, 36, D(CLR),M(R)","Rafinha Olympiacos, 36, D(CLR),M(R)",6,540,0.8,0.5,1.3,-,0.8,1,-,-,6.0,-,-,0.2,0.2,2.2,-,0.2,0.8,51.2,89.9,0.3,1.8,-
2,"693László BénesBorussia M.Gladbach, 24, AM(C)","László Bénes Borussia M.Gladbach, 24, AM(C)",0(2),14,-,-,-,-,-,0.5,-,-,6.0,-,-,-,-,-,-,-,-,3.0,66.7,-,-,-
3,"694Nacer ChadliIstanbul Basaksehir, 32, M(CLR),FW","Nacer Chadli Istanbul Basaksehir, 32, M(CLR),FW",1(2),116,-,-,-,-,-,0.3,-,-,5.99,-,-,-,0.3,0.3,-,1,0.7,15.7,76.6,0.3,-,-
4,"695Andrey MostovoyZenit, 24, M(CLR),FW","Andrey Mostovoy Zenit, 24, M(CLR),FW",1(4),196,-,0.2,-,-,-,-,-,-,5.99,-,-,0.8,-,0.2,-,0.8,0.2,15.4,79.2,0.2,0.2,-
5,"696Francisco ConceiçãoPorto, 19, Forward","Francisco Conceição Porto, 19, Forward",0(2),8,0.5,-,0.5,-,-,-,-,-,5.99,-,-,-,-,-,-,-,-,2.0,100.0,-,-,-
6,"697Sam LammersAtalanta, 25, FW","Sam Lammers Atalanta, 25, FW",0(1),9,-,-,-,-,-,-,-,-,5.99,-,-,-,-,1,-,1,-,5.0,80.0,-,-,-
7,"698Mamadou LoumPorto, 25, DMC","Mamadou Loum Porto, 25, DMC",0(3),4,0.3,-,-,-,0.3,-,-,-,5.99,-,-,-,-,-,-,-,-,1.0,100.0,-,-,-
8,"699Sergio EscuderoSevilla, 32, D(L),M(L)","Sergio Escudero Sevilla, 32, D(L),M(L)",3,185,0.3,0.7,0.7,-,0.3,0.3,-,-,5.99,-,-,1,-,1,-,0.3,0.3,41.3,83.1,0.7,-,-
9,"700Darío BenedettoMarseille, 32, FW","Darío Benedetto Marseille, 32, FW",3(3),259,0.2,-,0.3,-,0.3,-,-,-,5.99,-,-,0.8,0.2,0.7,0.2,0.3,1,6.7,75.0,-,0.8,-
0,"681David OkerekeClub Bruges, 24, AM(CR),FW","David Okereke Club Bruges, 24, AM(CR),FW",0(3),25,-,-,0.3,-,-,1,-,-,6.0,-,-,0.3,-,0.3,-,0.7,0.3,2.7,87.5,-,-,-
1,"682Andrea PinamontiInter, 23, FW","Andrea Pinamonti Inter, 23, FW",0(1),5,-,-,1,-,-,1,-,-,6.0,-,-,-,-,-,-,-,-,3.0,100.0,-,-,-
2,"683Bohdan VyunnykShakhtar, 20, Forward","Bohdan Vyunnyk Shakhtar, 20, Forward",0(1),1,-,-,1,-,-,-,-,-,6.0,-,-,-,-,-,-,1,-,1.0,100.0,-,-,-
3,"684Evgeni MarkovFC Krasnodar, 27, FW","Evgeni Markov FC Krasnodar, 27, FW",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,2.0,50.0,-,-,-
4,"685Jurriën TimberAjax, 20, D(CR)","Jurriën Timber Ajax, 20, D(CR)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,2.0,50.0,-,-,-
5,"686Michael KrmencikClub Bruges, 29, FW","Michael Krmencik Club Bruges, 29, FW",1(2),73,0.3,-,-,-,0.7,-,-,-,6.0,-,-,0.3,-,0.7,0.7,0.3,-,2.3,57.1,-,-,-
6,"687Michael LangBorussia M.Gladbach, 31, D(R),M(R)","Michael Lang Borussia M.Gladbach, 31, D(R),M(R)",0(1),8,-,1,2,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,7.0,85.7,-,-,-
7,"688Odion IghaloMan Utd, 32, AM(C),FW","Odion Ighalo Man Utd, 32, AM(C),FW",0(1),1,-,-,1,-,-,-,-,-,6.0,-,-,-,-,-,-,1,-,2.0,100.0,-,-,-
8,"689Thomas Van den KeybusClub Bruges, 21, Midfielder","Thomas Van den Keybus Club Bruges, 21, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,4.0,75.0,-,1,-
9,"690Tudor BalutaDynamo Kyiv, 23, DMC","Tudor Baluta Dynamo Kyiv, 23, DMC",0(2),8,-,0.5,-,-,-,-,0.5,-,6.0,-,-,-,-,-,-,-,-,2.0,100.0,-,-,-
0,"671Eldar CivicFerencvaros, 26, D(L)","Eldar Civic Ferencvaros, 26, D(L)",1,63,4,2,2,-,1,4,-,-,6.02,-,-,-,-,-,-,1,-,21.0,90.5,-,2,-
1,"672ReinierBorussia Dortmund, 20, AM(C)","Reinier Borussia Dortmund, 20, AM(C)",0(2),18,-,-,-,-,-,-,-,-,6.02,-,-,-,-,-,-,-,0.5,9.5,84.2,-,0.5,-
2,"673Júnior MoraesShakhtar, 35, FW","Júnior Moraes Shakhtar, 35, FW",2(1),160,1,0.3,1.3,-,-,0.3,-,-,6.01,-,-,0.7,0.3,1.3,0.3,0.3,1,12.3,81.1,-,0.7,-
3,"674GiulianoIstanbul Basaksehir, 32, AM(CLR),FW","Giuliano Istanbul Basaksehir, 32, AM(CLR),FW",0(5),80,0.2,-,0.2,-,-,1,-,-,6.01,-,-,0.2,-,0.2,-,-,0.6,9.6,81.3,-,-,-
4,"675Cole PalmerMan City, 20, Midfielder","Cole Palmer Man City, 20, Midfielder",0(1),8,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,2,-,-,5.0,100.0,-,-,-
5,"676Fabio DepaoliAtalanta, 25, D(R),DMC,M(R)","Fabio Depaoli Atalanta, 25, D(R),DMC,M(R)",0(1),9,-,-,1,-,1,-,-,-,6.01,-,-,-,-,-,-,-,-,4.0,100.0,-,-,-
6,"677Radja NainggolanInter, 34, M(C)","Radja Nainggolan Inter, 34, M(C)",0(1),3,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,-,6.0,83.3,-,-,-
7,"678Cican StankovicSalzburg, 29, GK","Cican Stankovic Salzburg, 29, GK",6,540,-,-,-,-,0.2,-,-,-,6.01,-,-,-,-,-,-,-,-,17.7,72.6,-,2.8,-
8,"679Bohdan LednevDynamo Kyiv, 24, Midfielder","Bohdan Lednev Dynamo Kyiv, 24, Midfielder",0(4),28,-,-,0.3,-,-,-,-,-,6.01,-,-,0.3,-,0.3,-,-,0.5,1.5,100.0,-,-,-
9,"680Rúben VinagreOlympiacos, 23, D(L),M(L)","Rúben Vinagre Olympiacos, 23, D(L),M(L)",0(2),21,0.5,-,-,-,0.5,-,-,-,6.01,-,-,-,-,-,-,-,-,5.5,63.6,-,-,-
0,"661Daniil KrugovoyZenit, 24, D(L),M(L)","Daniil Krugovoy Zenit, 24, D(L),M(L)",1(3),158,-,1,0.3,-,0.3,1,-,-,6.06,-,-,-,-,0.8,0.3,0.3,0.8,13.0,71.2,0.5,0.3,-
1,"662James Léa SilikiRennes, 25, M(CL)","James Léa Siliki Rennes, 25, M(CL)",3(1),215,1,0.3,2.3,-,0.8,1,-,-,6.05,-,-,1.3,0.3,1,-,0.3,1.8,19.5,71.8,-,0.8,-
2,"663Shoya NakajimaPorto, 27, AM(CLR)","Shoya Nakajima Porto, 27, AM(CLR)",0(4),72,0.3,-,0.5,-,-,1.3,-,-,6.05,-,-,0.3,0.3,0.5,-,-,0.8,3.5,85.7,-,-,-
3,"664Volodymyr ShepelevDynamo Kyiv, 25, DMC","Volodymyr Shepelev Dynamo Kyiv, 25, DMC",3(1),265,0.5,1.3,0.8,-,0.8,0.8,0.3,-,6.05,-,-,-,-,0.5,-,0.5,0.8,31.0,91.1,-,2.5,-
4,"665Matteo RuggeriAtalanta, 19, M(L)","Matteo Ruggeri Atalanta, 19, M(L)",0(2),13,-,0.5,-,-,-,-,-,-,6.05,-,-,0.5,-,-,-,-,0.5,7.0,92.9,-,0.5,-
5,"666Steve MandandaMarseille, 37, GK","Steve Mandanda Marseille, 37, GK",6,540,-,-,-,0.2,0.5,-,-,-,6.04,-,-,-,-,-,-,-,-,38.2,67.2,-,5.3,-
6,"667Sergio ArribasReal Madrid, 20, Midfielder","Sergio Arribas Real Madrid, 20, Midfielder",0(2),30,-,-,0.5,-,-,0.5,-,-,6.04,-,-,-,-,-,-,1,-,12.0,95.8,-,-,-
7,"668AriFC Krasnodar, 36, AM(R),FW","Ari FC Krasnodar, 36, AM(R),FW",0(2),24,-,-,0.5,-,-,-,-,-,6.04,-,-,1,0.5,0.5,0.5,-,1,7.0,50.0,-,-,-
8,"669Yann GbohoRennes, 21, AM(C)","Yann Gboho Rennes, 21, AM(C)",1(3),94,0.5,0.3,0.3,-,-,-,-,-,6.04,-,-,-,-,0.5,-,1.3,1.8,7.0,75.0,-,-,-
9,"670Ibrahima TraoréBorussia M.Gladbach, 34, AM(LR)","Ibrahima Traoré Borussia M.Gladbach, 34, AM(LR)",0(3),24,0.3,-,-,-,-,0.3,-,-,6.03,-,-,0.3,-,-,-,-,-,3.0,77.8,-,-,-
0,"651Vladyslav SupryahaDynamo Kyiv, 22, Forward","Vladyslav Supryaha Dynamo Kyiv, 22, Forward",3(3),307,-,0.2,0.7,-,0.2,1,0.2,-,6.08,-,-,0.3,0.2,1,0.2,1.2,1.2,9.2,81.8,-,-,-
1,"652Patrick HerrmannBorussia M.Gladbach, 31, M(LR),FW","Patrick Herrmann Borussia M.Gladbach, 31, M(LR),FW",0(4),61,-,0.3,-,-,0.5,0.5,-,-,6.08,-,-,-,-,0.3,-,0.3,0.5,4.3,82.4,-,0.5,-
2,"653Adnan KovacevicFerencvaros, 28, D(C)","Adnan Kovacevic Ferencvaros, 28, D(C)",2,176,4,2.5,1.5,-,2,0.5,1.5,-,6.07,-,-,-,-,1,-,1,-,66.5,85.7,-,3,-
3,"654Adrien HunouRennes, 28, AM(CLR),FW","Adrien Hunou Rennes, 28, AM(CLR),FW",1(2),88,-,-,0.3,-,-,0.3,-,-,6.07,-,-,1,-,1,-,0.7,0.7,6.0,77.8,-,-,-
4,"655Hannes WolfBorussia M.Gladbach, 23, M(CLR)","Hannes Wolf Borussia M.Gladbach, 23, M(CLR)",0(7),78,0.1,-,0.1,-,-,0.3,-,-,6.07,-,-,0.3,-,0.4,-,0.4,0.1,4.1,75.9,-,0.3,-
5,"656Luca PfeifferFC Midtjylland, 25, FW","Luca Pfeiffer FC Midtjylland, 25, FW",0(3),19,-,-,-,-,-,-,-,-,6.06,-,-,0.7,-,-,0.3,-,-,3.7,45.5,-,-,-
6,"657Abraham Akwasi FrimpongFerencvaros, 29, D(C)","Abraham Akwasi Frimpong Ferencvaros, 29, D(C)",2,180,2,2,0.5,2.5,2,1,1.5,-,6.06,-,-,-,-,-,-,0.5,1.5,46.5,91.4,-,5,-
7,"658Samuel UmtitiBarcelona, 28, D(CL)","Samuel Umtiti Barcelona, 28, D(CL)",0(1),35,1,-,1,-,-,1,-,-,6.06,-,-,-,1,-,-,-,1,25.0,100.0,-,-,-
8,"659Endre BotkaFerencvaros, 27, D(CR)","Endre Botka Ferencvaros, 27, D(CR)",3(3),265,0.2,0.8,0.7,-,0.7,0.5,0.5,-,6.06,-,-,-,0.3,0.5,-,0.5,1,21.3,76.6,-,0.3,-
9,"660EvanilsonPorto, 22, FW","Evanilson Porto, 22, FW",0(5),75,-,-,0.2,-,0.4,0.2,-,-,6.06,-,-,-,-,0.2,-,0.2,0.6,3.6,77.8,-,-,-
0,"641Zakaria LabyadAjax, 29, AM(CLR),FW","Zakaria Labyad Ajax, 29, AM(CLR),FW",2(3),182,-,0.2,0.6,-,-,0.4,-,-,6.1,-,-,1,-,0.6,-,0.4,0.2,12.6,84.1,0.2,0.6,-
1,"642Idrissa GueyePSG, 32, M(C)","Idrissa Gueye PSG, 32, M(C)",7(3),492,1.8,0.5,1.2,-,0.9,0.6,0.2,-,6.1,-,-,0.2,0.2,0.8,-,0.4,0.6,25.7,86.4,-,0.7,-
2,"643Luis HenriqueMarseille, 20, M(L)","Luis Henrique Marseille, 20, M(L)",1(2),97,0.3,0.3,0.3,-,-,0.3,-,-,6.1,-,-,-,-,0.3,0.3,-,1,8.7,84.6,-,-,-
3,"644Jurgen EkkelenkampAjax, 22, AM(C)","Jurgen Ekkelenkamp Ajax, 22, AM(C)",1(3),90,0.3,0.5,0.3,-,-,0.5,-,-,6.1,-,-,0.5,0.3,0.5,-,-,0.3,7.5,73.3,-,-,-
4,"645Pione SistoFC Midtjylland, 27, AM(CLR),FW","Pione Sisto FC Midtjylland, 27, AM(CLR),FW",4(1),344,0.6,0.2,0.8,-,-,1.4,0.2,-,6.09,-,-,0.2,0.2,2.6,-,1.4,1.4,26.0,80.8,-,1.4,-
5,"646Jérôme OnguénéSalzburg, 24, D(C)","Jérôme Onguéné Salzburg, 24, D(C)",0(4),43,-,0.8,-,-,0.8,-,-,-,6.09,-,-,-,-,-,-,0.3,-,10.0,75.0,-,1,-
6,"647Faitout MaouassaRennes, 23, D(L),M(L)","Faitout Maouassa Rennes, 23, D(L),M(L)",1(1),83,1.5,-,1.5,-,1,0.5,-,-,6.09,-,-,0.5,1,-,-,-,1,16.5,90.9,1.5,0.5,-
7,"648Youssoufa MoukokoBorussia Dortmund, 17, Forward","Youssoufa Moukoko Borussia Dortmund, 17, Forward",0(1),32,-,-,1,-,-,-,-,-,6.09,-,-,-,-,-,-,-,2,5.0,80.0,-,-,-
8,"649Eduard SobolClub Bruges, 27, D(L),M(L)","Eduard Sobol Club Bruges, 27, D(L),M(L)",4(1),312,1,0.4,1.6,-,0.8,-,-,-,6.09,-,-,1,0.6,1.2,0.2,0.8,0.6,34.2,84.8,-,1.4,-
9,"650Vedat MuriqiLazio, 28, FW","Vedat Muriqi Lazio, 28, FW",2(3),181,0.4,0.6,0.6,-,0.2,0.4,-,-,6.09,-,-,1,0.6,0.8,0.4,0.4,1.8,12.0,65.0,-,0.6,-
0,"631Noah OkaforSalzburg, 22, FW","Noah Okafor Salzburg, 22, FW",0(4),54,0.8,-,0.3,-,0.3,-,-,-,6.12,-,-,0.5,0.3,-,-,-,0.3,6.8,85.2,-,0.3,-
1,"632FernandoShakhtar, 23, Forward","Fernando Shakhtar, 23, Forward",0(2),36,-,-,-,-,0.5,0.5,-,-,6.12,-,-,1,-,-,-,0.5,0.5,7.5,86.7,-,-,-
2,"633Radu DragusinJuventus, 20, D(C)","Radu Dragusin Juventus, 20, D(C)",0(1),21,-,-,1,-,1,-,-,-,6.11,-,-,-,-,-,-,-,-,26.0,96.2,-,-,-
3,"634Gonzalo EscalanteLazio, 29, DMC","Gonzalo Escalante Lazio, 29, DMC",1(3),148,0.5,1,0.8,-,-,1,-,-,6.11,-,-,0.3,-,-,-,0.3,-,23.8,87.4,-,1,-
4,"635Ronald AraújoBarcelona, 23, D(C)","Ronald Araújo Barcelona, 23, D(C)",2(1),148,2,0.7,1,1,0.7,0.3,-,-,6.11,-,-,-,-,0.3,-,-,-,30.0,93.3,-,1,-
5,"636Leon SabuaFC Krasnodar, 21, Midfielder","Leon Sabua FC Krasnodar, 21, Midfielder",1(1),37,-,-,-,-,-,-,-,-,6.11,-,-,-,-,-,-,-,-,2.5,100.0,-,-,-
6,"637Nemanja RadonjicMarseille, 26, M(LR)","Nemanja Radonjic Marseille, 26, M(LR)",1(1),92,-,-,-,-,-,-,-,-,6.11,-,-,0.5,-,-,1,0.5,1.5,10.5,71.4,-,0.5,-
7,"638Manuel LazzariLazio, 28, D(R),M(R)","Manuel Lazzari Lazio, 28, D(R),M(R)",4(1),325,0.8,0.4,0.2,0.2,0.4,0.8,-,-,6.1,-,-,0.2,-,1.4,-,0.8,1.2,18.6,76.3,0.6,0.4,-
8,"639Bozhidar KraevFC Midtjylland, 24, AM(C),FW","Bozhidar Kraev FC Midtjylland, 24, AM(C),FW",0(4),49,0.3,0.3,0.3,-,-,0.5,-,-,6.1,-,-,-,-,0.8,-,-,1,4.5,61.1,-,-,-
9,"640Lasha DvaliFerencvaros, 27, D(CL)","Lasha Dvali Ferencvaros, 27, D(CL)",4(1),364,0.6,2.4,0.6,0.4,1.8,0.4,-,1,6.1,-,-,-,0.2,0.8,0.2,0.2,0.6,64.2,85.7,-,4.6,-
0,"621Tony JantschkeBorussia M.Gladbach, 32, D(CR),DMC","Tony Jantschke Borussia M.Gladbach, 32, D(CR),DMC",1(2),56,-,0.7,-,-,0.3,0.3,0.7,-,6.14,-,-,-,-,0.3,-,-,-,21,93.7,-,1,-
1,"622Marco SportielloAtalanta, 30, GK","Marco Sportiello Atalanta, 30, GK",5,450,-,-,-,-,-,0.2,-,-,6.14,-,-,-,-,0.2,-,-,0.2,18,74.4,-,4.8,-
2,"623Danilo CataldiLazio, 27, M(C)","Danilo Cataldi Lazio, 27, M(C)",0(4),85,0.3,0.3,-,-,0.3,0.8,-,-,6.14,-,-,0.5,0.3,-,-,-,0.3,16.3,89.2,0.3,0.3,-
3,"624Vyacheslav KaravaevZenit, 27, D(LR),M(R)","Vyacheslav Karavaev Zenit, 27, D(LR),M(R)",3(1),281,1.3,0.8,0.5,-,1.5,0.5,-,-,6.13,-,-,0.8,0.5,-,-,0.5,0.8,32,78.1,0.5,3.3,-
4,"625Moussa DembeleAtletico, 25, FW","Moussa Dembele Atletico, 25, FW",0(2),45,-,-,-,-,0.5,-,-,-,6.13,-,-,0.5,-,0.5,-,-,0.5,5,70,-,-,-
5,"626Nikita IosifovLokomotiv Moscow, 21, Midfielder","Nikita Iosifov Lokomotiv Moscow, 21, Midfielder",0(1),14,-,-,1,-,-,-,-,-,6.13,-,-,1,-,1,1,1,1,-,-,-,-,-
6,"627Siebe SchrijversClub Bruges, 25, AM(CLR),FW","Siebe Schrijvers Club Bruges, 25, AM(CLR),FW",0(3),23,-,0.3,-,-,-,-,-,-,6.13,-,-,0.3,-,-,-,-,-,7,81,-,-,-
7,"628Romain SalinRennes, 37, GK","Romain Salin Rennes, 37, GK",2,180,-,-,-,-,1,-,-,-,6.13,-,-,-,-,-,-,-,-,21.5,72.1,-,6,-
8,"629Klaas Jan HuntelaarAjax, 38, FW","Klaas Jan Huntelaar Ajax, 38, FW",0(3),37,-,-,0.3,-,-,-,-,-,6.12,-,-,0.3,0.7,-,0.3,-,0.3,4.3,92.3,-,-,-
9,"630Matheus FernandesBarcelona, 23, DMC","Matheus Fernandes Barcelona, 23, DMC",0(1),17,-,-,1,-,-,-,-,-,6.12,-,-,1,-,1,-,1,-,14,100,-,-,-
0,"611PatricLazio, 29, D(CR),M(R)","Patric Lazio, 29, D(CR),M(R)",6,429,0.8,1,0.3,-,3,1.2,0.3,-,6.15,-,-,0.3,0.2,0.5,0.2,-,0.7,43.0,86.0,0.3,2.2,0.2
1,"612Alexandru EpureanuIstanbul Basaksehir, 35, D(C),DMC","Alexandru Epureanu Istanbul Basaksehir, 35, D(C),DMC",4(1),405,0.4,2,1.2,0.2,4.2,0.6,1,-,6.15,-,-,0.2,-,0.4,0.2,-,0.2,41.2,82.0,-,2.2,-
