,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
1,"552Yahya SoumaréLyon, 21, Forward","Yahya Soumaré Lyon, 21, Forward",0(3),3,0.3,0.7,0.3,-,-,0.3,-,-,6.01,-,-,-,-,-,-,-,-,0.3,100,-,-,-
2,"553Tyrone TorminSaint-Etienne, 20, Midfielder","Tyrone Tormin Saint-Etienne, 20, Midfielder",0(3),18,-,-,0.3,-,-,-,-,-,6.01,-,-,0.3,-,0.3,-,-,-,3,88.9,-,-,-
3,"554Adrien LouveauLens, 22, Defender","Adrien Louveau Lens, 22, Defender",0(1),7,-,-,-,-,1,-,-,-,6.01,-,-,-,-,-,-,-,-,4,100,-,-,-
4,"555Salim Ben SeghirNice, 19, Forward","Salim Ben Seghir Nice, 19, Forward",0(1),6,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,-,7,100,-,1,-
5,"556Bilal BenkhedimSaint-Etienne, 21, Midfielder","Bilal Benkhedim Saint-Etienne, 21, Midfielder",1(2),72,-,-,0.3,-,-,0.3,-,-,6.01,-,-,-,0.3,0.3,-,0.3,2,12.3,83.8,0.3,0.7,-
6,"557Samy BenchammaMontpellier, 21, Midfielder","Samy Benchamma Montpellier, 21, Midfielder",0(5),39,0.2,-,0.6,-,-,-,-,-,6.01,-,-,-,-,0.2,-,-,-,4.6,87,-,-,-
7,"558Hicham MahouNice, 22, Midfielder","Hicham Mahou Nice, 22, Midfielder",0(2),32,0.5,0.5,1.5,-,-,0.5,-,-,6.01,-,-,-,0.5,-,-,-,-,7,71.4,0.5,-,-
8,"559Assane DiousséSaint-Etienne, 24, DMC","Assane Dioussé Saint-Etienne, 24, DMC",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,1,100,-,-,-
9,"560Malo GustoLyon, 19, D(R),M(R)","Malo Gusto Lyon, 19, D(R),M(R)",0(2),2,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
0,"541Charles CostesDijon, 19, Midfielder","Charles Costes Dijon, 19, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,-,-,-,-,-
1,"542Edouard MichutPSG, 19, Midfielder","Edouard Michut PSG, 19, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,-,-,-,-,-
2,"543Georginio RutterRennes, 20, FW","Georginio Rutter Rennes, 20, FW",0(4),41,0.5,-,1,-,-,0.5,-,-,6.03,-,-,-,-,0.5,0.5,0.3,1.5,3.5,64.3,-,-,-
3,"544Lucas BuadesNimes, 24, Midfielder","Lucas Buades Nimes, 24, Midfielder",0(2),20,0.5,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,2,50,-,-,-
4,"545Mahamé SibyStrasbourg, 25, Midfielder","Mahamé Siby Strasbourg, 25, Midfielder",0(7),18,-,-,-,-,0.1,0.1,-,-,6.03,-,-,-,-,-,-,-,0.1,1.6,81.8,-,0.1,-
5,"546Fraser HornbyReims, 22, FW","Fraser Hornby Reims, 22, FW",0(3),31,-,0.3,0.3,-,-,-,-,-,6.02,-,-,0.7,-,-,-,-,0.3,3,44.4,-,-,-
6,"547Jean-Kévin AugustinNantes, 24, AM(R),FW","Jean-Kévin Augustin Nantes, 24, AM(R),FW",0(3),34,0.7,-,-,-,-,-,-,-,6.02,-,-,-,-,0.3,-,-,0.3,1.3,100,-,-,-
7,"548Kenny NageraPSG, 20, Forward","Kenny Nagera PSG, 20, Forward",0(1),1,-,-,-,-,-,-,-,-,6.02,-,-,-,-,-,-,-,-,3,100,-,1,-
8,"549Rayan SouiciSaint-Etienne, 24, Midfielder","Rayan Souici Saint-Etienne, 24, Midfielder",0(1),4,-,-,-,-,-,-,-,-,6.02,-,-,-,-,-,-,-,-,9,88.9,-,2,-
9,"550Xavi SimonsPSG, 19, Midfielder","Xavi Simons PSG, 19, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.02,-,-,1,-,-,-,-,-,9,77.8,-,1,-
0,"531Mohamed-Ali ChoAngers, 18, FW","Mohamed-Ali Cho Angers, 18, FW",1(20),332,0.4,0.1,0.4,-,-,0.2,-,-,6.06,-,-,0.5,0.1,0.4,-,0.6,0.8,4.6,67.7,-,0.1,-
1,"532Majeed WarisStrasbourg, 30, AM(LR),FW","Majeed Waris Strasbourg, 30, AM(LR),FW",5(10),547,0.1,0.1,0.5,-,0.1,0.3,-,-,6.06,1,-,0.7,0.1,1.3,0.1,0.8,1.3,8.5,81.9,0.1,0.1,-
2,"533Karim AribiNimes, 27, Forward","Karim Aribi Nimes, 27, Forward",2(11),288,0.2,-,0.2,-,0.2,0.4,-,-,6.06,-,-,0.6,0.2,0.2,-,0.2,1,5.1,57.6,-,-,-
3,"534Manuel PerezLens, 31, Midfielder","Manuel Perez Lens, 31, Midfielder",1(3),125,0.3,0.5,0.8,-,0.5,2,-,-,6.06,-,-,0.3,-,-,-,0.3,0.3,10.8,86.0,-,1.3,-
4,"535Nolan RouxNimes, 34, AM(LR),FW","Nolan Roux Nimes, 34, AM(LR),FW",6(13),648,0.4,0.3,0.6,-,0.2,0.3,-,-,6.05,-,-,0.5,0.2,0.8,0.2,0.5,1.4,7.4,74.3,0.1,0.1,-
5,"536Idriss SaadiStrasbourg, 30, FW","Idriss Saadi Strasbourg, 30, FW",0(7),118,-,-,0.1,-,-,0.3,-,-,6.05,-,-,0.9,0.3,-,-,0.1,0.4,3.1,77.3,-,-,-
6,"537Bridge NdiluNantes, 21, Forward","Bridge Ndilu Nantes, 21, Forward",0(6),38,-,-,0.2,-,-,0.3,-,-,6.05,-,-,0.3,0.3,0.3,0.2,-,0.2,3.3,55.0,-,-,-
7,"538Heriberto TavaresBrest, 25, M(CLR),FW","Heriberto Tavares Brest, 25, M(CLR),FW",0(4),40,0.5,0.3,0.3,-,0.3,0.5,-,-,6.05,-,-,0.3,0.3,-,-,-,0.5,2.5,80.0,0.3,0.3,-
8,"539Enzo EbosseAngers, 23, D(C)","Enzo Ebosse Angers, 23, D(C)",3(3),261,0.8,0.3,0.5,-,2,0.2,0.2,-,6.04,-,-,-,0.2,0.7,-,-,0.7,22.5,89.6,0.2,0.8,-
9,"540Florent da SilvaLyon, 19, Midfielder","Florent da Silva Lyon, 19, Midfielder",0(1),2,-,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,1.0,100.0,-,-,-
0,"521Yann M'VilaSaint-Etienne, 31, M(C)","Yann M'Vila Saint-Etienne, 31, M(C)",0(1),19,-,1,-,-,-,2,-,-,6.09,-,-,-,-,-,-,-,-,15.0,86.7,-,1,-
1,"522Marco MajougaNimes, 21, Forward","Marco Majouga Nimes, 21, Forward",0(7),100,-,-,0.3,-,-,0.3,-,-,6.09,-,-,0.7,0.4,0.1,0.1,0.3,0.3,4.3,76.7,0.1,0.1,-
2,"523Thomas FontaineLorient, 31, D(C)","Thomas Fontaine Lorient, 31, D(C)",4,321,1.3,1.3,0.3,-,3.3,-,0.5,-,6.08,-,-,0.5,-,0.8,-,-,0.3,25.5,87.3,-,2,-
3,"524Abdoulaye SyllaNantes, 22, Defender","Abdoulaye Sylla Nantes, 22, Defender",0(2),7,1,-,-,-,0.5,-,-,-,6.08,-,-,-,-,-,-,-,-,0.5,-,-,-,-
4,"525Moise SakavaReims, 21, Midfielder","Moise Sakava Reims, 21, Midfielder",0(1),7,-,-,-,-,-,-,-,-,6.07,-,-,1,-,-,-,-,-,8.0,100,-,1,-
5,"526James Léa SilikiRennes, 25, M(CL)","James Léa Siliki Rennes, 25, M(CL)",3(4),255,0.7,0.1,0.4,-,0.1,-,-,-,6.07,-,-,0.9,0.1,-,-,0.1,0.4,20.3,83.1,-,1.3,-
6,"527Mahamadou DoucouréNimes, 22, Forward","Mahamadou Doucouré Nimes, 22, Forward",0(3),43,0.3,-,-,-,-,-,-,-,6.07,-,-,-,-,0.3,-,0.7,1,3.7,81.8,-,-,-
7,"528Pietro PellegriMonaco, 21, FW","Pietro Pellegri Monaco, 21, FW",0(16),222,0.1,-,0.5,-,-,-,-,-,6.07,1,-,0.6,0.1,0.6,0.3,0.4,0.6,2.3,50,-,-,-
8,"529Sacha BoeyRennes, 21, D(R)","Sacha Boey Rennes, 21, D(R)",2,125,1.5,1,1,-,1,0.5,-,-,6.07,-,-,0.5,0.5,-,-,-,1.5,34.0,85.3,0.5,1,-
9,"530Habib DialloMetz, 26, AM(R),FW","Habib Diallo Metz, 26, AM(R),FW",1(3),141,0.3,-,0.5,-,1.3,-,-,-,6.07,-,-,0.5,0.3,0.5,0.5,1.5,1.8,8.5,50,-,0.3,-
0,"511Cristian BattocchioBrest, 30, M(C)","Cristian Battocchio Brest, 30, M(C)",2(13),348,0.3,0.3,0.1,-,0.3,0.5,-,-,6.11,-,-,0.3,0.3,0.1,-,0.2,0.3,12.7,88.5,0.1,0.6,-
1,"512Nassim ChadliNimes, 20, Midfielder","Nassim Chadli Nimes, 20, Midfielder",0(3),28,0.7,-,-,-,-,0.3,-,-,6.11,-,-,-,-,0.3,-,0.3,0.3,4.3,84.6,-,-,-
2,"513Stéphane DiarraLorient, 23, Midfielder","Stéphane Diarra Lorient, 23, Midfielder",2(11),189,-,0.3,0.3,-,-,0.5,0.1,-,6.1,-,-,0.2,0.5,0.2,0.2,0.5,0.5,5.2,73.5,0.4,0.1,-
3,"514Maxence RiveraSaint-Etienne, 20, Forward","Maxence Rivera Saint-Etienne, 20, Forward",1(16),224,0.7,0.1,0.1,-,-,0.4,-,-,6.1,-,-,0.1,0.1,0.1,-,0.2,0.8,5.6,78.1,0.1,0.1,-
4,"515Rubén PardoBordeaux, 29, M(C)","Rubén Pardo Bordeaux, 29, M(C)",0(2),21,-,0.5,-,-,-,-,-,-,6.1,-,-,-,-,-,-,-,0.5,5.5,81.8,-,-,-
5,"516Rayan PhilippeDijon, 21, Forward","Rayan Philippe Dijon, 21, Forward",1(3),92,0.8,-,-,-,-,-,-,-,6.1,-,-,0.8,-,0.5,0.3,1.5,0.8,2.5,60.0,-,-,-
6,"517Marc-Aurèle CaillardMetz, 28, GK","Marc-Aurèle Caillard Metz, 28, GK",4(1),361,-,-,0.2,-,0.8,-,-,-,6.1,-,-,-,-,0.2,-,-,-,15.0,56.0,-,2.4,-
7,"518Christopher RocchiaMarseille, 24, Defender","Christopher Rocchia Marseille, 24, Defender",0(2),20,0.5,-,1,-,0.5,1,-,-,6.1,-,-,-,-,0.5,-,0.5,-,5.0,90.0,-,-,-
8,"519Ismaël AanebaStrasbourg, 23, Defender","Ismaël Aaneba Strasbourg, 23, Defender",0(2),9,-,0.5,0.5,-,0.5,-,-,-,6.09,-,-,-,-,-,-,-,-,0.5,100.0,-,0.5,-
9,"520Keagan DollyMontpellier, 29, AM(CL)","Keagan Dolly Montpellier, 29, AM(CL)",3(15),443,0.4,0.3,0.3,-,0.1,0.2,-,-,6.09,-,-,0.3,0.2,0.2,0.1,0.2,0.6,9.0,89.5,0.2,0.3,-
0,"501Sylvain MarveauxLorient, 36, AM(CLR),FW","Sylvain Marveaux Lorient, 36, AM(CLR),FW",2(7),197,0.7,0.1,0.2,-,0.1,-,-,-,6.14,-,-,0.6,0.2,0.8,-,0.7,0.3,9.7,80.5,0.1,0.3,-
1,"502Dilane BakwaBordeaux, 19, Forward","Dilane Bakwa Bordeaux, 19, Forward",0(7),50,0.3,0.1,0.1,-,-,0.1,-,-,6.14,-,-,0.4,0.1,0.9,-,0.1,0.4,5.7,85.0,-,-,-
2,"503Kévin Monnet-PaquetSaint-Etienne, 33, M(CLR),FW","Kévin Monnet-Paquet Saint-Etienne, 33, M(CLR),FW",7(9),562,0.7,0.4,0.4,-,0.4,0.3,-,-,6.14,-,-,0.4,0.3,0.6,-,1.0,1.0,12.4,68.2,0.1,0.2,-
3,"504FlorentinoMonaco, 22, M(C)","Florentino Monaco, 22, M(C)",2(7),238,0.8,0.7,0.4,-,0.2,0.4,-,-,6.14,-,-,0.1,0.3,0.2,-,0.1,0.2,18.3,86.1,-,0.6,-
4,"505Kevin N'DoramMetz, 26, DMC","Kevin N'Doram Metz, 26, DMC",4(2),308,0.5,1,0.7,-,0.3,0.3,-,-,6.14,-,-,-,-,0.2,-,0.2,0.3,22.5,83.7,-,1.8,-
5,"506Olivier NtchamMarseille, 26, M(CLR)","Olivier Ntcham Marseille, 26, M(CLR)",2(2),120,0.3,0.5,0.3,-,0.8,0.5,0.3,-,6.13,-,-,0.3,-,-,-,0.5,0.5,13.5,85.2,-,0.8,-
6,"507Marley AkéMarseille, 21, Forward","Marley Aké Marseille, 21, Forward",0(9),138,0.3,-,0.7,-,0.1,0.1,-,-,6.13,-,-,0.4,-,0.6,-,0.6,0.4,3.1,78.6,-,-,-
7,"508Amadou TraoréBordeaux, 20, Forward","Amadou Traoré Bordeaux, 20, Forward",0(19),286,0.3,0.1,0.3,-,0.1,0.4,-,-,6.13,-,1,0.2,0.3,0.5,-,0.7,0.6,3.9,79.7,0.2,-,-
8,"509Jean LucasLyon, 23, M(C)","Jean Lucas Lyon, 23, M(C)",1(7),167,0.4,0.3,0.4,-,0.1,0.4,0.1,-,6.13,-,-,0.6,0.1,0.3,-,0.3,0.3,15.4,88.6,0.1,1.3,-
9,"510Aurélien ScheidlerDijon, 24, Forward","Aurélien Scheidler Dijon, 24, Forward",3(7),336,0.2,0.1,0.6,-,0.5,0.2,-,-,6.11,1,-,0.8,0.5,0.4,0.6,0.3,0.9,6.9,68.1,0.1,0.2,-
0,"491Sanjin PrcicStrasbourg, 28, M(C)","Sanjin Prcic Strasbourg, 28, M(C)",3(11),348,0.2,0.3,0.6,-,-,0.2,0.2,-,6.16,-,1,0.5,0.5,0.2,-,0.1,0.1,16.5,84.0,0.4,1.8,-
1,"492Umut BozokLorient, 25, FW","Umut Bozok Lorient, 25, FW",0(5),58,-,-,-,-,-,0.4,-,-,6.15,-,-,-,-,1.2,-,0.4,0.6,5.4,63.0,-,-,-
2,"493Joris ChotardMontpellier, 20, DMC","Joris Chotard Montpellier, 20, DMC",11(18),1158,0.4,0.4,0.5,-,0.5,0.9,0.1,-,6.15,-,-,0.3,0.3,0.2,-,0.2,0.5,12.2,73.4,0.2,1,-
3,"494Sébastien CiboisBrest, 24, Goalkeeper","Sébastien Cibois Brest, 24, Goalkeeper",3,270,-,-,0.3,-,0.3,-,-,-,6.15,-,-,-,-,-,-,-,-,26.3,67.1,-,6,-
4,"495Renaud EmondNantes, 30, FW","Renaud Emond Nantes, 30, FW",3(19),340,-,-,0.2,-,-,-,-,-,6.15,2,-,0.4,0.1,0.6,-,0.1,0.4,3.7,68.3,-,0.1,-
5,"496Radoslaw MajeckiMonaco, 22, Goalkeeper","Radoslaw Majecki Monaco, 22, Goalkeeper",1,90,-,-,-,-,1,-,-,-,6.15,-,-,-,-,-,-,-,-,35.0,68.6,-,6,-
6,"497Aníbal ChaláDijon, 26, D(L)","Aníbal Chalá Dijon, 26, D(L)",9(4),744,0.8,1.1,1.2,0.3,1.1,0.5,0.2,-,6.15,-,-,-,0.2,0.7,-,0.2,1.1,23.3,78.5,-,1,-
7,"498Yann GbohoRennes, 21, AM(C)","Yann Gboho Rennes, 21, AM(C)",2(8),299,0.6,0.1,0.8,-,0.3,0.5,-,-,6.15,-,-,0.9,0.5,0.6,0.1,1.2,1.3,11.3,78.8,-,0.1,-
8,"499Roger AssaléDijon, 28, AM(CR),FW","Roger Assalé Dijon, 28, AM(CR),FW",11(6),834,0.6,0.1,0.7,-,0.1,0.5,0.2,-,6.15,1,-,0.6,0.2,1.6,0.4,1.1,1.8,10.1,68.0,-,0.4,-
9,"500Willem GeubbelsMonaco, 20, Forward","Willem Geubbels Monaco, 20, Forward",2(12),287,0.9,0.2,0.7,-,0.2,0.6,-,-,6.15,1,-,0.4,0.2,0.1,0.1,0.2,1,8.5,72.3,0.1,0.4,-
0,"481Youssef MazizMetz, 23, AM(CL),FW","Youssef Maziz Metz, 23, AM(CL),FW",2(9),255,0.2,0.5,0.2,-,0.1,0.4,-,-,6.17,-,-,0.5,0.6,0.5,-,0.4,0.6,10.0,79.1,0.3,0.6,-
1,"482Casimir NingaAngers, 29, AM(LR),FW","Casimir Ninga Angers, 29, AM(LR),FW",0(1),22,-,-,-,-,1,-,-,-,6.17,-,-,-,-,1,-,-,2,9.0,77.8,-,1,-
2,"483Sami Ben AmarNimes, 24, Forward","Sami Ben Amar Nimes, 24, Forward",0(1),6,-,-,-,-,-,-,-,-,6.17,-,-,-,-,-,-,-,1,4.0,50.0,-,-,-
3,"484Yun Il-LokMontpellier, 30, Forward","Yun Il-Lok Montpellier, 30, Forward",3(9),308,-,0.4,0.3,-,0.1,0.3,-,-,6.17,-,-,0.5,0.3,0.1,0.1,0.3,0.4,8.1,74.2,0.3,-,-
4,"485Jimmy BriandBordeaux, 36, M(LR),FW","Jimmy Briand Bordeaux, 36, M(LR),FW",1(23),552,0.3,-,0.6,-,0.1,-,-,-,6.16,1,2,0.5,0.1,0.5,0.1,0.4,1.3,6.8,76.1,-,-,-
5,"486Mihai-Alexandru DobreDijon, 23, Forward","Mihai-Alexandru Dobre Dijon, 23, Forward",4(18),519,0.5,0.5,0.2,-,0.1,0.3,-,-,6.16,-,-,0.4,0.2,0.3,-,0.4,0.8,7.5,73.2,-,-,-
6,"487Cheick SouaréMarseille, 19, Midfielder","Cheick Souaré Marseille, 19, Midfielder",0(1),9,-,1,1,-,-,-,1,-,6.16,-,-,-,-,-,-,-,-,3.0,66.7,-,-,-
7,"488Maxime LopezMarseille, 24, M(CR)","Maxime Lopez Marseille, 24, M(CR)",2(2),135,0.3,0.5,1,-,0.5,0.5,-,-,6.16,-,-,-,0.3,0.3,-,-,0.5,14.0,82.1,-,0.3,-
8,"489Roli Pereira De SaNantes, 25, M(C)","Roli Pereira De Sa Nantes, 25, M(C)",0(6),53,0.7,-,0.2,-,-,0.2,-,-,6.16,-,-,0.7,0.2,0.2,-,-,-,7.8,91.5,-,0.3,-
9,"490Dan NdoyeNice, 21, Forward","Dan Ndoye Nice, 21, Forward",3(25),534,0.3,0.3,0.6,-,0.1,0.3,-,-,6.16,1,1,0.4,0.2,0.5,0.1,0.3,1,5.7,78.6,-,-,-
0,"471Anthony ModesteSaint-Etienne, 34, FW","Anthony Modeste Saint-Etienne, 34, FW",3(4),294,0.3,-,0.7,-,0.4,0.4,0.1,-,6.19,-,-,1.3,0.4,0.3,-,0.3,1.6,7.6,60.4,-,-,-
1,"472Houboulang MendesLorient, 24, D(CR)","Houboulang Mendes Lorient, 24, D(CR)",15(2),1302,1.6,0.8,1.4,0.1,1.6,0.7,0.1,-,6.19,-,-,0.2,0.2,0.4,0.1,0.6,1.8,23.9,72.5,0.2,1,-
2,"473Lesley UgochukwuRennes, 18, Midfielder","Lesley Ugochukwu Rennes, 18, Midfielder",1(2),64,1,-,0.3,-,-,0.3,-,-,6.19,-,-,0.7,-,0.3,-,-,0.3,12.7,94.7,-,0.7,-
3,"474Jacques SiweDijon, 20, Forward","Jacques Siwe Dijon, 20, Forward",2(3),167,0.8,0.2,0.8,-,0.2,0.2,-,-,6.19,-,-,0.6,0.4,1,-,1,1.2,7.6,55.3,-,-,-
4,"475Franklin WadjaLorient, 27, Midfielder","Franklin Wadja Lorient, 27, Midfielder",0(4),29,1,0.5,0.3,-,0.3,-,-,-,6.19,-,-,0.3,-,-,-,-,0.5,5.0,65.0,-,0.3,-
5,"476Ansou SowLens, 22, Forward","Ansou Sow Lens, 22, Forward",0(1),5,-,-,-,-,-,-,-,-,6.18,-,-,-,-,-,-,-,-,2.0,50.0,-,-,-
6,"477Alpha SissokoSaint-Etienne, 25, D(R)","Alpha Sissoko Saint-Etienne, 25, D(R)",6(3),474,1.3,1.3,0.2,-,1.7,0.6,0.1,1,6.18,-,-,0.1,0.2,0.4,-,0.6,0.4,23.0,73.9,-,1.7,-
7,"478Baptiste GabardSaint-Etienne, 22, Midfielder","Baptiste Gabard Saint-Etienne, 22, Midfielder",2,135,2,0.5,1,-,-,2,-,-,6.18,-,-,-,0.5,1.5,-,0.5,1.5,28.5,77.2,-,-,-
8,"479Clement VidalMontpellier, 21, Defender","Clement Vidal Montpellier, 21, Defender",1(1),87,1,0.5,0.5,-,3,1,2,-,6.18,-,-,-,-,-,-,-,-,17.0,82.4,-,2.5,-
9,"480Bandiougou FadigaPSG, 21, Midfielder","Bandiougou Fadiga PSG, 21, Midfielder",0(6),58,0.2,-,0.3,-,-,-,-,-,6.18,-,-,0.2,-,0.3,-,-,0.5,5.7,97.1,-,-,-
0,"461Evann GuessandNice, 20, Forward","Evann Guessand Nice, 20, Forward",0(3),27,-,0.3,-,-,0.3,0.3,0.3,-,6.21,-,-,0.3,-,-,-,-,-,1.3,50.0,-,0.3,-
1,"462Bingourou KamaraStrasbourg, 25, GK","Bingourou Kamara Strasbourg, 25, GK",8,720,0.1,0.1,0.1,-,0.4,0.3,-,1,6.21,-,-,-,-,0.1,-,-,-,24.8,59.1,-,7.5,-
2,"463Kaj SierhuisReims, 24, FW","Kaj Sierhuis Reims, 24, FW",6(18),642,0.3,0.1,0.7,-,0.2,0.3,-,-,6.2,-,1,0.6,0.4,0.2,-,0.6,0.9,6.5,63.5,0.1,0.3,-
3,"464Ahmad Toure NgouyamsaDijon, 21, Defender","Ahmad Toure Ngouyamsa Dijon, 21, Defender",2(1),157,2,0.7,1.3,-,1.7,1.3,0.3,-,6.2,-,-,-,-,0.3,-,-,1.3,23.3,81.4,-,1.3,-
4,"465Matz SelsStrasbourg, 30, GK","Matz Sels Strasbourg, 30, GK",6,540,-,-,-,-,1.0,-,-,-,6.2,-,-,-,-,-,-,-,-,24.8,55.7,-,7.5,-
5,"466Saturnin AllagbéDijon, 28, GK","Saturnin Allagbé Dijon, 28, GK",12,1080,-,-,0.2,-,0.9,0.1,-,-,6.19,-,-,-,-,0.1,-,-,0.1,27.7,60.5,-,7.2,-
6,"467Wesley LautoaDijon, 34, D(C),DMC","Wesley Lautoa Dijon, 34, D(C),DMC",19(6),1611,1.4,1.2,1.7,0.2,1.3,1,0.3,1,6.19,-,-,0.4,0.2,0.6,-,0.5,0.4,32.2,84.7,-,1.9,-
