,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
0,"531Patrick BamfordCrystal Palace, 28, AM(CLR),FW","Patrick Bamford Crystal Palace, 28, AM(CLR),FW",0(6),119,-,0.2,0.3,-,0.3,-,-,-,6.09,-,-,0.5,0.3,-,0.3,0.2,0.8,5.2,64.5,-,-,-
1,"532Andrej KramaricLeicester, 30, AM(CLR),FW","Andrej Kramaric Leicester, 30, AM(CLR),FW",0(2),22,0.5,-,0.5,-,-,-,-,-,6.09,-,-,0.5,0.5,-,-,-,1,5.5,72.7,-,-,-
2,"533Kevin NolanWest Ham, 39, M(C)","Kevin Nolan West Ham, 39, M(C)",1(1),57,0.5,-,-,-,0.5,0.5,-,-,6.08,-,-,-,-,-,-,0.5,-,7.5,93.3,-,-,-
3,"534Steven CaulkerLiverpool, 30, D(C)","Steven Caulker Liverpool, 30, D(C)",0(3),4,-,-,-,-,-,-,-,-,6.06,-,-,0.3,-,-,-,-,-,3.0,44.4,-,-,-
4,"535JuanmiSouthampton, 29, AM(CLR),FW","Juanmi Southampton, 29, AM(CLR),FW",0(12),162,0.1,-,0.1,-,-,0.4,0.1,-,6.06,-,-,0.4,0.3,0.4,0.1,0.4,0.2,4.0,77.1,-,-,-
5,"536Marvin EmnesSwansea, 34, AM(C),FW","Marvin Emnes Swansea, 34, AM(C),FW",1(1),66,0.5,0.5,-,-,-,0.5,-,-,6.06,-,-,0.5,-,-,-,0.5,1,7.0,71.4,-,-,-
6,"537Emmanuel RivièreNewcastle, 32, FW","Emmanuel Rivière Newcastle, 32, FW",1(2),64,1,-,0.7,-,-,0.3,-,-,6.05,-,-,1,0.3,0.3,-,0.7,1,6.3,94.7,0.3,-,-
7,"538Victor IbarboWatford, 32, AM(LR),FW","Victor Ibarbo Watford, 32, AM(LR),FW",0(4),65,0.5,-,0.5,-,0.5,0.8,-,-,6.04,-,-,-,-,0.3,-,-,0.5,5.3,71.4,-,-,-
8,"539Fraizer CampbellCrystal Palace, 34, FW","Fraizer Campbell Crystal Palace, 34, FW",4(7),361,0.3,0.4,0.7,-,0.2,0.2,-,-,6.04,-,-,0.4,0.1,0.2,0.5,0.8,1.4,6.9,75.0,-,0.1,-
9,"540Alex PritchardTottenham, 29, AM(CLR),FW","Alex Pritchard Tottenham, 29, AM(CLR),FW",0(1),5,-,-,1,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,3.0,100.0,-,-,-
0,"521Eunan O'KaneBournemouth, 31, DMC","Eunan O'Kane Bournemouth, 31, DMC",6(10),752,0.6,0.5,0.4,-,0.8,0.6,0.1,-,6.13,-,1,0.4,0.4,0.4,0.1,0.5,0.5,23.7,77.0,-,1.9,-
1,"522Peter OdemwingieStoke, 40, AM(LR),FW","Peter Odemwingie Stoke, 40, AM(LR),FW",0(5),101,0.6,0.4,0.6,-,0.2,0.4,-,-,6.12,-,-,0.4,-,0.2,0.2,0.4,0.8,9.8,89.8,0.2,0.2,-
2,"523Manu GarcíaMan City, 24, M(CL)","Manu García Man City, 24, M(CL)",0(1),10,-,1,-,-,-,1,-,-,6.12,-,-,-,-,-,-,1,-,18.0,100.0,-,1,-
3,"524Tokelo RantieBournemouth, 31, FW","Tokelo Rantie Bournemouth, 31, FW",0(3),38,1,-,1,-,-,-,-,-,6.12,-,-,0.3,0.3,-,0.3,0.7,0.3,3.7,90.9,-,-,-
4,"525Josh OnomahTottenham, 25, M(CL)","Josh Onomah Tottenham, 25, M(CL)",0(8),78,0.5,0.1,0.1,-,-,-,-,-,6.12,-,-,0.4,0.1,-,-,0.3,0.1,5.5,72.7,-,-,-
5,"526Charles N'ZogbiaAston Villa, 36, M(CR)","Charles N'Zogbia Aston Villa, 36, M(CR)",0(2),41,0.5,-,0.5,-,-,-,-,-,6.12,-,-,-,-,-,-,-,1,4.5,100.0,-,-,-
6,"527Harrison ReedSouthampton, 27, D(R),M(CR)","Harrison Reed Southampton, 27, D(R),M(CR)",0(1),10,1,-,-,-,-,-,-,-,6.11,-,-,-,-,-,-,1,2,9.0,77.8,-,-,-
7,"528João TeixeiraLiverpool, 29, AM(CLR)","João Teixeira Liverpool, 29, AM(CLR)",0(1),3,1,-,-,-,-,-,-,-,6.11,-,-,-,-,-,-,1,-,3.0,100.0,-,-,-
8,"529Yann KermorgantBournemouth, 40, AM(C),FW","Yann Kermorgant Bournemouth, 40, AM(C),FW",0(7),125,-,0.3,-,-,0.1,-,-,-,6.1,-,-,0.1,0.1,0.4,0.1,0.7,-,8.4,71.2,-,0.4,-
9,"530Leon OsmanEverton, 41, M(CLR)","Leon Osman Everton, 41, M(CLR)",2(7),218,0.3,0.1,0.2,0.1,0.1,0.4,-,-,6.09,-,-,0.3,-,0.7,-,0.3,0.4,15.8,85.2,-,0.4,-
0,"511Lewis GrabbanNorwich, 34, AM(CL),FW","Lewis Grabban Norwich, 34, AM(CL),FW",3(3),250,-,-,0.3,-,-,0.3,-,-,6.17,1,-,0.7,0.8,0.3,0.8,1,0.3,11.7,84.3,0.3,0.3,-
1,"512Yoan GouffranNewcastle, 36, M(CLR),FW","Yoan Gouffran Newcastle, 36, M(CLR),FW",2(6),224,0.8,0.8,0.4,0.1,0.4,0.3,0.3,-,6.16,-,-,0.4,0.1,0.1,-,0.9,0.4,11.4,79.1,0.1,0.9,-
2,"513Callum ConnollyEverton, 24, D(CR),M(CR)","Callum Connolly Everton, 24, D(CR),M(CR)",0(1),36,-,-,-,-,3,-,-,-,6.16,-,-,-,-,-,-,-,-,8.0,100.0,-,2,-
3,"514Sergi CanósLiverpool, 25, M(LR)","Sergi Canós Liverpool, 25, M(LR)",0(1),9,1,-,1,-,-,-,-,-,6.16,-,-,-,-,-,-,-,-,5.0,80.0,-,-,-
4,"515Marc WilsonStoke, 34, D(CL),DMC","Marc Wilson Stoke, 34, D(CL),DMC",1(3),259,1.8,0.5,0.5,0.3,3.8,0.8,-,-,6.15,-,-,-,0.3,0.8,-,0.3,0.5,28.3,74.3,0.3,2.5,-
5,"516Giedrius ArlauskisWatford, 34, GK","Giedrius Arlauskis Watford, 34, GK",0(1),23,-,-,-,-,1,-,-,-,6.15,-,-,-,-,-,-,-,-,5.0,40.0,-,2,-
6,"517Yohan BenalouaneLeicester, 35, D(CR)","Yohan Benalouane Leicester, 35, D(CR)",0(4),66,-,1.5,0.8,-,1,-,0.5,-,6.15,-,-,-,-,-,-,-,-,3.5,28.6,-,-,-
7,"518Jordan LydenAston Villa, 26, DMC","Jordan Lyden Aston Villa, 26, DMC",2(2),153,0.5,1,0.3,-,1.5,0.5,-,-,6.15,-,-,0.3,0.3,0.5,-,0.5,0.3,16.8,79.1,-,0.5,-
8,"519Jakob HaugaardStoke, 30, GK","Jakob Haugaard Stoke, 30, GK",4(1),405,-,-,-,-,0.6,0.2,-,-,6.14,-,-,-,-,-,-,-,0.2,25.6,54.7,-,11,-
9,"520James WilsonMan Utd, 26, AM(CR),FW","James Wilson Man Utd, 26, AM(CR),FW",0(1),8,-,-,-,-,-,-,-,-,6.13,-,-,-,-,-,1,1,-,7.0,85.7,-,-,-
0,"501Jamie SterryNewcastle, 26, D(R),M(R)","Jamie Sterry Newcastle, 26, D(R),M(R)",0(1),6,-,-,-,-,-,-,-,-,6.2,-,-,-,-,-,-,-,-,-,-,-,-,-
1,"502Siem de JongNewcastle, 33, AM(CL),FW","Siem de Jong Newcastle, 33, AM(CL),FW",3(15),447,0.9,0.2,0.4,-,0.1,0.4,0.1,-,6.2,-,1,0.4,0.1,0.3,-,0.2,0.6,10.7,74.6,0.1,0.3,-
2,"503Fikayo TomoriChelsea, 24, D(CR)","Fikayo Tomori Chelsea, 24, D(CR)",0(1),31,1,-,-,-,3,-,-,-,6.19,-,-,-,-,-,-,-,-,13,84.6,-,1,-
3,"504Rickie LambertWest Brom, 40, FW","Rickie Lambert West Brom, 40, FW",5(14),618,-,-,0.3,-,0.3,0.2,-,-,6.19,1,1,0.7,0.6,0.4,0.1,0.6,0.9,14.3,68,0.1,0.3,0.1
4,"505Nordin AmrabatWatford, 35, M(CLR),FW","Nordin Amrabat Watford, 35, M(CLR),FW",4(8),503,0.4,0.3,1.3,-,0.1,0.6,-,-,6.18,-,-,0.6,0.4,1.6,0.2,1.8,1.3,13,81.4,0.7,0.6,0.1
5,"506ÉderSwansea, 34, FW","Éder Swansea, 34, FW",2(11),269,0.3,0.1,0.8,-,0.5,-,-,-,6.18,-,-,0.4,0.2,0.7,0.1,0.6,0.7,6.6,73.3,-,0.1,-
6,"507Bradley JohnsonNorwich, 35, M(CL)","Bradley Johnson Norwich, 35, M(CL)",1(3),151,1.3,-,1,-,0.8,0.3,-,-,6.18,-,-,2.5,0.5,1,0.3,1.5,0.3,16.8,70.1,0.5,0.8,-
7,"508Michel VormTottenham, 38, GK","Michel Vorm Tottenham, 38, GK",1,90,-,-,-,-,-,-,-,-,6.18,-,-,-,-,-,-,-,-,45,93.3,-,8,-
8,"509Danny GrahamSunderland, 36, FW","Danny Graham Sunderland, 36, FW",4(6),360,0.1,0.5,0.8,-,0.6,0.3,0.3,-,6.17,-,-,0.4,-,0.6,0.1,0.6,0.8,8.8,55.7,-,0.3,-
9,"510Marouane ChamakhCrystal Palace, 38, AM(C),FW","Marouane Chamakh Crystal Palace, 38, AM(C),FW",1(9),251,0.7,0.1,0.7,-,0.3,0.3,0.2,-,6.17,-,-,0.2,0.4,0.7,0.4,0.4,0.4,9.3,78.5,-,0.1,-
0,"491Patrick McNairMan Utd, 27, D(CR),M(C)","Patrick McNair Man Utd, 27, D(CR),M(C)",3(5),312,1.1,0.6,0.5,0.1,1.6,1.4,-,-,6.23,-,-,0.4,0.1,0.3,-,0.4,0.8,24.3,78.9,0.1,1.8,-
1,"492Kieran RichardsonAston Villa, 37, D(L),M(CL)","Kieran Richardson Aston Villa, 37, D(L),M(CL)",8(3),723,1.6,1.1,1.6,0.1,1.8,0.7,0.3,-,6.22,-,1,0.6,0.4,0.4,-,0.6,1.2,24.5,77.7,0.2,1.3,-
2,"493Andreas PereiraMan Utd, 26, M(CLR)","Andreas Pereira Man Utd, 26, M(CLR)",0(4),80,0.3,0.3,0.5,-,-,1,-,-,6.22,-,-,-,0.8,0.3,-,0.8,0.5,12.3,85.7,1,-,-
3,"494Daniel AmarteyLeicester, 27, D(CR),DMC","Daniel Amartey Leicester, 27, D(CR),DMC",1(4),102,0.2,0.4,-,0.2,0.4,0.2,-,-,6.22,-,-,0.2,0.2,-,-,0.2,0.2,13.2,81.8,-,0.6,-
4,"495George HoneymanSunderland, 27, M(CLR)","George Honeyman Sunderland, 27, M(CLR)",0(1),38,-,-,-,-,1,-,-,-,6.22,-,-,-,1,1,-,-,-,5.0,100.0,-,-,-
5,"496Shay GivenStoke, 46, GK","Shay Given Stoke, 46, GK",3,226,-,-,-,-,1,0.3,-,-,6.22,-,-,-,-,0.3,-,-,-,19.3,63.8,-,10.3,-
6,"497Tyler RobertsWest Brom, 23, AM(C),FW","Tyler Roberts West Brom, 23, AM(C),FW",0(1),17,-,-,1,-,-,-,-,-,6.22,-,-,1,-,-,-,1,2,6.0,50.0,1,-,-
7,"498Tyrone MingsBournemouth, 29, D(CL)","Tyrone Mings Bournemouth, 29, D(CL)",0(1),12,-,2,-,-,-,-,-,-,6.21,-,-,-,-,-,-,1,-,3.0,100.0,-,-,-
8,"499Florian ThauvinNewcastle, 29, M(CLR),FW","Florian Thauvin Newcastle, 29, M(CLR),FW",3(10),420,0.6,0.5,0.4,-,0.2,0.4,-,-,6.2,-,-,0.6,0.4,1.2,0.2,0.5,0.9,13.2,68.6,0.4,0.2,-
9,"500Jake Clarke-SalterChelsea, 24, D(C)","Jake Clarke-Salter Chelsea, 24, D(C)",0(1),16,2,-,-,-,-,-,-,-,6.2,-,-,-,-,-,-,-,-,6.0,100.0,-,-,-
0,"481Nathan DyerSwansea, 34, M(LR)","Nathan Dyer Swansea, 34, M(LR)",0(1),18,-,-,1,-,-,1,-,-,6.25,-,-,-,2,-,-,-,1,10.0,100.0,-,-,-
1,"482Steven PienaarEverton, 40, M(CL)","Steven Pienaar Everton, 40, M(CL)",0(4),118,-,1,0.3,-,0.8,0.5,-,-,6.25,-,-,0.5,0.3,0.8,-,1,1,19.3,77.9,0.3,1,-
2,"483Matthew JarvisWest Ham, 36, M(LR)","Matthew Jarvis West Ham, 36, M(LR)",0(3),74,1,0.3,0.3,-,-,-,-,-,6.25,-,-,-,-,-,-,0.7,-,7.0,81.0,-,-,-
3,"484Jay FultonSwansea, 28, DMC","Jay Fulton Swansea, 28, DMC",0(2),20,1.5,-,0.5,-,-,-,-,-,6.25,-,-,-,-,-,-,-,0.5,5.0,100.0,-,0.5,-
4,"485Emmanuel AdebayorCrystal Palace, 38, FW","Emmanuel Adebayor Crystal Palace, 38, FW",7(5),618,0.2,0.1,0.8,-,0.6,0.3,-,-,6.24,1,1,1,0.5,0.4,0.9,2.2,1.6,19.2,76.1,0.1,0.6,-
5,"486Scott SinclairAston Villa, 33, M(LR),FW","Scott Sinclair Aston Villa, 33, M(LR),FW",19(8),1598,0.5,0.3,0.2,-,0.1,0.3,-,-,6.24,2,-,0.6,0.2,0.8,0.3,1.3,1.7,12.7,84.6,0.1,0.3,-
6,"487Darren RandolphWest Ham, 35, GK","Darren Randolph West Ham, 35, GK",6,540,-,-,-,-,0.3,-,-,-,6.24,-,-,0.2,-,-,-,-,-,27.3,46.3,-,9.2,-
7,"488Oumar NiasseEverton, 32, FW","Oumar Niasse Everton, 32, FW",2(3),142,0.8,0.6,0.4,-,-,0.4,-,-,6.24,-,-,0.4,0.6,0.6,-,0.4,0.8,8.6,76.7,0.4,0.2,0.2
8,"489Connor RandallLiverpool, 26, D(LR)","Connor Randall Liverpool, 26, D(LR)",2(1),163,1,1,0.7,-,-,0.3,0.3,-,6.24,-,-,0.7,0.3,0.7,-,0.7,1.3,27.3,73.2,-,1.7,-
9,"490Nathan DyerLeicester, 34, M(LR)","Nathan Dyer Leicester, 34, M(LR)",0(12),213,0.3,0.1,0.7,-,-,0.5,-,-,6.23,1,1,0.4,0.3,0.8,-,0.7,1.2,5.3,71.9,0.2,0.2,-
0,"471Nabil BentalebTottenham, 27, M(C)","Nabil Bentaleb Tottenham, 27, M(C)",2(3),168,0.4,0.4,0.6,-,0.2,0.2,0.4,-,6.27,-,-,0.6,0.4,-,-,0.4,0.2,19.4,79.4,-,0.4,-
1,"472Cristian GamboaWest Brom, 32, D(R)","Cristian Gamboa West Brom, 32, D(R)",0(1),27,2,2,1.0,-,-,1,-,-,6.27,-,-,1,-,1,1,-,1.0,12.0,75.0,-,-,-
2,"473Emmanuel EmenikeWest Ham, 35, AM(R),FW","Emmanuel Emenike West Ham, 35, AM(R),FW",5(8),510,0.4,0.1,0.4,-,0.3,0.2,0.1,-,6.27,-,-,0.8,0.5,0.5,0.5,1,1.6,10.9,76.1,0.1,0.2,-
3,"474Lewis GrabbanBournemouth, 34, AM(CL),FW","Lewis Grabban Bournemouth, 34, AM(CL),FW",4(11),570,0.7,0.1,0.5,-,0.1,0.4,0.1,-,6.27,-,-,1,0.2,0.1,0.1,0.8,0.8,15.9,82.0,0.1,0.5,0.1
4,"475Kieran DowellEverton, 24, AM(CLR)","Kieran Dowell Everton, 24, AM(CLR)",1(1),72,-,-,0.5,-,-,2.5,-,-,6.27,-,-,-,0.5,-,-,2,1.0,15.0,83.3,-,-,-
5,"476Radamel FalcaoChelsea, 36, FW","Radamel Falcao Chelsea, 36, FW",1(9),228,0.2,0.3,0.7,-,0.1,0.2,-,-,6.27,1,-,1.1,0.2,0.5,0.2,0.5,0.6,8.4,75.0,-,0.2,-
6,"477Jay RodriguezSouthampton, 32, AM(CLR),FW","Jay Rodriguez Southampton, 32, AM(CLR),FW",3(9),347,0.4,0.2,0.3,0.1,0.2,0.3,0.1,-,6.26,-,-,1.4,0.3,0.1,0.3,0.3,1.0,7.8,77.7,0.2,0.1,0.1
7,"478Loïc RémyChelsea, 35, M(LR),FW","Loïc Rémy Chelsea, 35, M(LR),FW",3(10),285,-,0.1,0.1,-,0.3,-,-,-,6.26,1,-,1,0.3,0.5,0.4,0.5,0.8,7.8,84.2,-,0.2,-
8,"479Stephen IrelandStoke, 35, M(C)","Stephen Ireland Stoke, 35, M(C)",0(13),232,0.8,0.2,0.3,-,0.1,0.4,-,-,6.25,-,1,0.2,0.6,-,-,0.1,0.6,12.3,84.4,0.2,0.7,0.2
9,"480Patrick BamfordNorwich, 28, AM(CLR),FW","Patrick Bamford Norwich, 28, AM(CLR),FW",2(5),236,0.7,0.1,0.9,-,0.1,0.4,-,-,6.25,-,-,1,0.3,0.4,0.1,1.6,1.4,8.4,69.5,-,0.1,-
0,"461Tom CarrollTottenham, 30, M(CL)","Tom Carroll Tottenham, 30, M(CL)",4(15),506,0.8,0.7,0.4,-,0.2,0.5,0.1,-,6.32,1,-,0.3,0.5,0.2,-,0.4,0.7,17.8,84.3,0.2,1.1,-
1,"462Julian SperoniCrystal Palace, 43, GK","Julian Speroni Crystal Palace, 43, GK",2,180,-,-,-,-,0.5,-,-,-,6.31,-,-,-,-,-,-,-,-,32.0,56.3,-,10.5,-
2,"463Clinton N'JieTottenham, 28, AM(LR),FW","Clinton N'Jie Tottenham, 28, AM(LR),FW",0(8),185,0.9,-,0.5,-,-,0.4,0.1,-,6.31,-,1,0.8,0.3,0.1,0.3,0.9,0.9,9.0,63.9,0.1,0.1,-
3,"464Cameron JeromeNorwich, 35, FW","Cameron Jerome Norwich, 35, FW",19(15),1776,0.3,0.2,1.1,-,0.3,0.1,-,-,6.3,3,2,1.4,0.2,0.3,0.6,1.1,1.1,11.9,63.2,-,0.2,-
4,"465Glenn MurrayCrystal Palace, 38, FW","Glenn Murray Crystal Palace, 38, FW",2,128,-,-,4,-,-,-,-,-,6.3,-,-,1,1.5,0.5,1,1,1.5,12.5,60.0,-,-,-
5,"466Alessandro DiamantiWatford, 39, M(CR),FW","Alessandro Diamanti Watford, 39, M(CR),FW",0(3),65,1,0.3,0.3,-,0.3,0.7,-,-,6.3,-,-,0.3,0.7,1,-,-,1.3,16.3,69.4,0.7,2,-
6,"467Matt GrimesSwansea, 26, D(L),M(CL)","Matt Grimes Swansea, 26, D(L),M(CL)",1,90,1,-,3,-,-,2,-,-,6.29,-,-,1,1,1,-,1,1,44.0,72.7,-,5,-
7,"468Matthew JarvisNorwich, 36, M(LR)","Matthew Jarvis Norwich, 36, M(LR)",13(6),1021,0.5,0.3,0.2,-,0.2,0.3,0.1,-,6.29,1,1,0.5,0.9,0.4,0.1,0.5,0.8,13.0,77.3,0.9,0.5,-
8,"469Sebastian LarssonSunderland, 37, M(CR)","Sebastian Larsson Sunderland, 37, M(CR)",6(12),548,0.7,0.6,0.5,-,0.6,0.9,-,-,6.29,-,1,0.4,0.4,0.3,-,0.2,0.2,13.1,75.4,0.3,0.6,0.1
9,"470Vadis Odjidja-OfoeNorwich, 33, AM(CR)","Vadis Odjidja-Ofoe Norwich, 33, AM(CR)",3(7),275,0.9,0.3,0.5,-,0.5,0.5,-,-,6.28,-,2,0.3,0.8,0.3,-,0.8,0.7,13.5,77.8,0.2,0.3,-
0,"451Ryan AllsopBournemouth, 29, GK","Ryan Allsop Bournemouth, 29, GK",0(1),45,-,-,-,-,-,-,-,-,6.34,-,-,-,-,-,-,-,-,8.0,87.5,-,1,-
1,"452Jordon MutchCrystal Palace, 30, M(CL)","Jordon Mutch Crystal Palace, 30, M(CL)",7(13),799,0.9,0.8,0.6,-,0.4,0.6,0.1,-,6.34,-,-,0.9,0.4,0.5,0.2,0.7,1,15.4,77.9,0.4,0.6,-
2,"453Juan IturbeBournemouth, 29, AM(LR)","Juan Iturbe Bournemouth, 29, AM(LR)",0(2),56,-,1,-,-,-,1,-,-,6.34,-,-,0.5,0.5,0.5,-,-,1,11.5,78.3,-,1,-
3,"454Adnan JanuzajMan Utd, 27, AM(CLR)","Adnan Januzaj Man Utd, 27, AM(CLR)",2(3),144,0.2,-,1,-,0.2,0.2,-,-,6.33,1,-,0.8,0.2,0.6,-,0.8,0.8,8.4,88.1,-,1.2,0.2
4,"455Brad SmithLiverpool, 28, D(L),M(L)","Brad Smith Liverpool, 28, D(L),M(L)",3(1),285,2.8,0.8,1.8,-,3,0.5,0.3,-,6.33,-,-,0.3,0.5,1.3,-,1.5,0.8,26.8,76.6,1,1.3,-
5,"456Nikica JelavicWest Ham, 36, FW","Nikica Jelavic West Ham, 36, FW",1(12),340,0.2,0.2,0.5,-,0.3,0.2,-,-,6.33,1,2,0.8,0.7,0.3,0.5,0.2,0.3,5.7,68.9,0.1,-,-
6,"457Saido BerahinoWest Brom, 28, AM(CLR),FW","Saido Berahino West Brom, 28, AM(CLR),FW",17(14),1746,0.6,0.2,0.6,-,-,0.5,-,-,6.33,4,-,1.1,0.6,0.8,0.3,1.9,1.6,14.7,78.1,0.1,0.5,-
7,"458Papiss Demba CisséNewcastle, 37, AM(R),FW","Papiss Demba Cissé Newcastle, 37, AM(R),FW",14(7),1071,0.5,0.1,0.6,-,0.5,0.3,-,-,6.33,3,-,1.1,0.5,0.4,0.9,1,2,19.3,74.8,0.1,1,-
8,"459Kieran GibbsArsenal, 32, D(L),M(L)","Kieran Gibbs Arsenal, 32, D(L),M(L)",3(12),381,0.8,0.7,0.2,-,0.6,0.3,-,-,6.32,1,-,0.3,0.1,0.4,0.1,0.3,0.3,13.2,73.7,0.1,0.2,-
9,"460Rolando AaronsNewcastle, 26, M(L)","Rolando Aarons Newcastle, 26, M(L)",3(7),377,1.3,0.6,0.9,0.1,1,0.5,0.2,-,6.32,1,1,0.2,0.5,0.8,-,0.4,1.3,11.9,84.0,0.3,0.7,-
0,"441Reece OxfordWest Ham, 23, D(C),DMC","Reece Oxford West Ham, 23, D(C),DMC",3(4),211,1.1,0.9,0.1,0.3,1.1,0.6,0.3,-,6.37,-,-,0.1,-,0.1,-,-,0.1,7.4,82.7,-,0.3,-
1,"442Juan Carlos ParedesWatford, 34, D(R),M(R)","Juan Carlos Paredes Watford, 34, D(R),M(R)",7(10),766,0.9,0.9,0.6,0.1,0.8,0.7,0.1,-,6.37,-,-,0.3,0.2,0.5,-,0.5,0.6,15.5,70.8,0.4,1.1,-
2,"443Mikel ArtetaArsenal, 40, M(C)","Mikel Arteta Arsenal, 40, M(C)",0(9),162,0.9,0.8,0.9,-,0.9,0.2,0.1,1,6.36,-,-,0.1,0.1,0.4,-,0.2,0.2,14.7,87.1,-,0.8,0.1
3,"444Carl JenkinsonWest Ham, 30, D(R)","Carl Jenkinson West Ham, 30, D(R)",13(7),1226,1.2,1,0.7,0.1,2.7,0.5,0.3,1,6.36,2,-,0.4,0.3,0.2,-,0.3,0.6,25.2,74.8,0.4,1.5,-
4,"445Juan CuadradoChelsea, 34, D(R),M(CLR),FW","Juan Cuadrado Chelsea, 34, D(R),M(CLR),FW",0(1),26,-,1,-,-,1,-,-,-,6.36,-,-,1,-,2,-,-,-,9.0,100.0,-,1,-
