,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
8,"489Felix PlatteSchalke, 26, FW","Felix Platte Schalke, 26, FW",0(1),1,-,-,1,-,-,-,-,-,5.87,-,-,-,-,-,-,-,-,-,-,-,-,-
9,"490Odysseas VlachodimosStuttgart, 28, GK","Odysseas Vlachodimos Stuttgart, 28, GK",2(1),202,-,-,-,-,0.3,-,-,-,5.69,-,-,-,-,-,-,-,-,18.3,63.6,-,4.3,-
0,"471Elkin SotoMainz, 41, M(C)","Elkin Soto Mainz, 41, M(C)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
1,"472JoelintonHoffenheim, 25, AM(CLR),FW","Joelinton Hoffenheim, 25, AM(CLR),FW",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,2,-,-,-,-,-,2,50,-,-,-
2,"473Kaan AyhanSchalke, 27, D(CR),DMC","Kaan Ayhan Schalke, 27, D(CR),DMC",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
3,"474Michael ZettererWerder Bremen, 26, GK","Michael Zetterer Werder Bremen, 26, GK",1,1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
4,"475Milan IvanaDarmstadt, 38, Midfielder","Milan Ivana Darmstadt, 38, Midfielder",0(1),2,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
5,"476Milos PantovicBayern, 25, AM(CLR)","Milos Pantovic Bayern, 25, AM(CLR)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,1,1,100,-,1,-
6,"477Thilo KehrerSchalke, 25, D(CLR),M(R)","Thilo Kehrer Schalke, 25, D(CLR),M(R)",0(1),1,1,-,1,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,1,-,-,-,-
7,"478Marvin FriedrichSchalke, 26, D(C)","Marvin Friedrich Schalke, 26, D(C)",0(2),3,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,0.5,-,-,-,-
8,"479Carlos GruezoStuttgart, 27, DMC","Carlos Gruezo Stuttgart, 27, DMC",1(1),60,1.5,0.5,-,-,0.5,2.5,-,-,5.98,-,-,-,-,-,-,1,1,7,57.1,-,0.5,-
9,"480Mart RistlStuttgart, 25, Midfielder","Mart Ristl Stuttgart, 25, Midfielder",0(3),45,0.7,0.3,1.3,-,-,0.3,-,-,5.97,-,-,-,0.3,0.3,-,0.3,0.7,10.7,81.3,-,0.3,-
0,"461Mike-Steven BähreHannover, 26, AM(C)","Mike-Steven Bähre Hannover, 26, AM(C)",0(1),13,-,-,1,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,4,50,-,-,-
1,"462Luca-Milan ZanderWerder Bremen, 26, D(R),M(R)","Luca-Milan Zander Werder Bremen, 26, D(R),M(R)",1(1),104,1.5,2.5,-,-,0.5,2,-,-,6.03,-,-,-,-,0.5,-,-,0.5,12,50,-,1,-
2,"463Ivica OlicHamburg, 42, AM(LR),FW","Ivica Olic Hamburg, 42, AM(LR),FW",0(9),168,0.1,-,0.6,-,0.3,0.3,-,-,6.02,-,-,0.6,0.1,-,0.1,-,0.2,4.9,65.9,-,-,-
3,"464Maurice MulthaupIngolstadt, 25, M(CR)","Maurice Multhaup Ingolstadt, 25, M(CR)",0(4),84,0.3,0.3,0.3,-,-,-,-,-,6.02,-,-,0.5,-,1,-,0.3,0.3,4.5,77.8,-,-,-
4,"465Valmir SulejmaniHannover, 26, AM(L),FW","Valmir Sulejmani Hannover, 26, AM(L),FW",1(3),116,0.5,0.3,0.5,-,-,0.5,-,-,6.02,-,-,0.5,-,0.5,-,0.5,1,7.8,67.7,-,-,-
5,"466Kevin KamplBorussia Dortmund, 31, M(CLR)","Kevin Kampl Borussia Dortmund, 31, M(CLR)",0(1),12,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,1,10,90,-,-,-
6,"467Roy BeerensHertha Berlin, 34, AM(CLR),FW","Roy Beerens Hertha Berlin, 34, AM(CLR),FW",2,111,-,0.5,1,-,-,1,-,-,6.01,-,-,0.5,-,1,-,1.5,0.5,11,72.7,1,-,-
7,"468Ahmet ArslanHamburg, 28, Midfielder","Ahmet Arslan Hamburg, 28, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,1,-,1,100,-,-,-
8,"469Alexander NübelSchalke, 25, GK","Alexander Nübel Schalke, 25, GK",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
9,"470Devante ParkerMainz, 26, Midfielder","Devante Parker Mainz, 26, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,1,100,-,-,-
0,"451Fabian ReeseSchalke, 24, M(LR),FW","Fabian Reese Schalke, 24, M(LR),FW",0(1),3,-,-,-,-,-,-,-,-,6.07,-,-,-,1,-,-,-,-,4.0,75,-,-,-
1,"452Maximilian BeisterMainz, 31, AM(LR),FW","Maximilian Beister Mainz, 31, AM(LR),FW",0(1),5,-,-,-,-,-,-,-,-,6.07,-,-,-,-,1,-,-,-,1.0,-,-,-,-
2,"453Vaclav KadlecEintracht Frankfurt, 30, AM(R),FW","Vaclav Kadlec Eintracht Frankfurt, 30, AM(R),FW",2(3),110,0.6,0.4,1,-,-,0.4,-,-,6.07,-,-,0.4,-,0.6,-,-,0.4,3.2,81.3,-,0.2,-
3,"454Leandro PutaroWolfsburg, 25, AM(R)","Leandro Putaro Wolfsburg, 25, AM(R)",0(4),44,-,0.3,0.3,-,-,-,-,-,6.07,-,-,0.3,-,-,-,-,-,2.8,72.7,-,-,-
4,"455Jens GrahlHoffenheim, 33, GK","Jens Grahl Hoffenheim, 33, GK",1,90,-,-,-,-,-,1,-,-,6.06,-,-,-,-,-,-,-,-,18.0,72.2,-,2,-
5,"456Benjamin GorkaDarmstadt, 38, Defender","Benjamin Gorka Darmstadt, 38, Defender",0(4),14,-,0.3,-,-,0.5,-,-,-,6.06,-,-,-,-,-,-,-,-,0.8,66.7,-,0.3,-
6,"457Tomas PekhartIngolstadt, 33, FW","Tomas Pekhart Ingolstadt, 33, FW",1(3),82,0.3,-,0.8,-,-,-,-,-,6.06,-,-,1,0.3,-,-,0.3,0.5,5.3,71.4,-,-,-
7,"458Melvyn LorenzenWerder Bremen, 27, AM(L),FW","Melvyn Lorenzen Werder Bremen, 27, AM(L),FW",1(8),145,0.2,0.4,0.6,-,0.1,0.7,-,-,6.05,-,-,0.1,-,0.4,-,0.4,0.1,2.8,48,0.1,-,-
8,"459Florian NiederlechnerMainz, 31, AM(CR),FW","Florian Niederlechner Mainz, 31, AM(CR),FW",1(11),177,0.3,0.3,1,-,0.1,0.2,-,-,6.04,-,-,0.4,-,0.3,0.3,0.3,0.9,2.9,45.7,-,0.1,-
9,"460Lukas KlünterFC Koln, 26, D(CR),M(R)","Lukas Klünter FC Koln, 26, D(CR),M(R)",0(1),14,1,-,-,-,1,1,-,-,6.03,-,-,1,-,-,-,-,3,3.0,33.3,-,-,-
0,"441Piotr TrochowskiAugsburg, 38, M(CL)","Piotr Trochowski Augsburg, 38, M(CL)",2(4),152,0.5,-,0.7,-,-,-,-,-,6.1,-,-,1,0.5,0.8,-,0.2,0.5,13.5,79.0,0.2,0.3,-
1,"442Branimir HrgotaBorussia M.Gladbach, 29, AM(LR),FW","Branimir Hrgota Borussia M.Gladbach, 29, AM(LR),FW",0(9),73,-,0.1,0.3,-,-,0.1,-,-,6.1,-,-,0.2,-,0.3,0.3,0.3,0.3,4.4,77.5,-,-,-
2,"443Tim DierßenHannover, 26, Midfielder","Tim Dierßen Hannover, 26, Midfielder",0(1),19,1,-,-,-,-,-,-,-,6.1,-,-,-,-,-,-,-,-,3.0,33.3,-,-,-
3,"444Sidney SamSchalke, 34, M(CLR)","Sidney Sam Schalke, 34, M(CLR)",0(2),15,-,-,-,-,-,0.5,-,-,6.1,-,-,1.5,-,0.5,-,-,-,5.0,60.0,-,-,-
4,"445Felix PlatteDarmstadt, 26, FW","Felix Platte Darmstadt, 26, FW",1(10),142,0.3,0.1,0.5,-,-,0.1,-,-,6.09,-,-,0.4,0.2,0.4,0.1,0.2,0.5,4.4,52.1,-,0.2,-
5,"446Boris TashchyStuttgart, 28, AM(C),FW","Boris Tashchy Stuttgart, 28, AM(C),FW",0(9),147,0.2,0.1,0.6,-,0.2,-,-,-,6.09,-,-,0.2,0.1,0.2,0.1,0.2,0.2,6.3,64.9,-,-,-
6,"447Sonny KittelEintracht Frankfurt, 29, AM(CLR),FW","Sonny Kittel Eintracht Frankfurt, 29, AM(CLR),FW",1(7),272,0.8,0.5,0.5,-,-,0.8,0.1,-,6.09,-,-,0.9,0.1,1.1,0.1,0.6,0.9,10.6,69.4,0.3,0.1,-
7,"448Sascha MöldersAugsburg, 37, FW","Sascha Mölders Augsburg, 37, FW",0(4),26,0.3,-,1,-,-,-,-,-,6.08,-,-,0.5,-,-,-,0.3,-,1.8,28.6,-,-,-
8,"449Koo Ja-CheolMainz, 33, M(CLR)","Koo Ja-Cheol Mainz, 33, M(CLR)",0(2),17,-,-,-,-,-,-,-,-,6.08,-,-,-,-,-,-,0.5,-,4.5,66.7,0.5,-,-
9,"450DanteBayern, 38, D(C)","Dante Bayern, 38, D(C)",0(1),17,-,-,1,-,1,-,-,-,6.07,-,-,-,-,-,-,-,-,19.0,94.7,-,2,-
0,"431Carlos AscuesWolfsburg, 29, D(C),DMC","Carlos Ascues Wolfsburg, 29, D(C),DMC",0(1),8,-,1,1,1,-,-,-,-,6.15,-,-,-,-,-,-,-,-,7.0,71.4,-,1,-
1,"432Florian KohlsHertha Berlin, 27, Midfielder","Florian Kohls Hertha Berlin, 27, Midfielder",0(1),7,1,-,-,-,1,-,-,-,6.15,-,-,1,-,-,-,-,-,3.0,33.3,-,-,-
2,"433Aaron HuntWolfsburg, 35, M(CLR),FW","Aaron Hunt Wolfsburg, 35, M(CLR),FW",1(1),82,0.5,-,1,-,-,0.5,-,-,6.14,-,-,-,0.5,2.5,-,0.5,1,34.0,82.4,-,1.5,-
3,"434Nico SchulzBorussia M.Gladbach, 29, D(L),M(L)","Nico Schulz Borussia M.Gladbach, 29, D(L),M(L)",0(1),19,-,-,-,-,-,-,-,-,6.13,-,-,-,-,-,-,-,-,7.0,71.4,-,-,-
4,"435Johannes van den BerghHertha Berlin, 35, D(L),M(L)","Johannes van den Bergh Hertha Berlin, 35, D(L),M(L)",1(12),228,0.4,0.4,0.2,-,0.3,0.1,-,-,6.12,-,1,0.1,0.2,0.3,-,0.3,0.4,6.9,72.2,0.2,0.2,-
5,"436Dario KresicLeverkusen, 38, Goalkeeper","Dario Kresic Leverkusen, 38, Goalkeeper",1,47,-,-,-,-,-,-,-,-,6.12,-,-,-,-,-,-,-,-,18.0,50.0,-,8,-
6,"437Lukas FrödeWerder Bremen, 27, DMC","Lukas Fröde Werder Bremen, 27, DMC",1(7),115,0.5,0.5,0.6,-,0.3,0.4,-,-,6.12,-,-,0.1,-,0.3,-,0.1,0.3,5.9,55.3,-,0.1,-
7,"438Kaan AyhanEintracht Frankfurt, 27, D(CR),DMC","Kaan Ayhan Eintracht Frankfurt, 27, D(CR),DMC",1(1),79,1,0.5,0.5,0.5,3,-,1,-,6.11,-,-,-,-,0.5,0.5,-,-,17.5,82.9,-,1.5,-
8,"439Zoltán StieberHamburg, 33, AM(CLR)","Zoltán Stieber Hamburg, 33, AM(CLR)",0(2),6,-,0.5,-,-,-,-,-,-,6.11,-,-,-,-,-,-,-,0.5,1.5,100.0,-,0.5,-
9,"440Julian SchieberHertha Berlin, 33, FW","Julian Schieber Hertha Berlin, 33, FW",0(6),137,-,0.2,0.8,-,0.2,0.2,-,-,6.11,-,1,0.3,0.3,0.5,-,0.5,0.7,6.5,48.7,-,-,-
0,"421Özkan YildirimWerder Bremen, 29, AM(C)","Özkan Yildirim Werder Bremen, 29, AM(C)",0(1),13,-,-,-,-,-,1,-,-,6.19,-,-,1,-,-,-,-,-,8.0,75.0,-,-,-
1,"422Elias KachungaIngolstadt, 30, AM(CLR),FW","Elias Kachunga Ingolstadt, 30, AM(CLR),FW",3(7),269,0.3,0.2,1,0.1,0.2,0.2,-,-,6.19,-,-,0.4,-,1,0.1,0.3,1.4,6.9,69.6,-,-,-
2,"423Lukasz ZaluskaDarmstadt, 39, Goalkeeper","Lukasz Zaluska Darmstadt, 39, Goalkeeper",1,90,-,-,-,-,-,1,-,-,6.18,-,-,-,-,-,-,-,-,30.0,53.3,-,15,-
3,"424Nico SchulzHertha Berlin, 29, D(L),M(L)","Nico Schulz Hertha Berlin, 29, D(L),M(L)",0(1),33,-,-,1,-,-,1,-,-,6.18,-,-,1,-,1,-,-,-,7.0,71.4,-,1,-
4,"425Nicklas BendtnerWolfsburg, 34, FW","Nicklas Bendtner Wolfsburg, 34, FW",4(9),414,0.3,-,0.5,-,0.2,0.2,0.1,-,6.18,2,-,0.7,0.2,0.3,0.2,0.6,0.2,8.3,63.9,-,0.2,-
5,"426Sven UlreichBayern, 33, GK","Sven Ulreich Bayern, 33, GK",0(1),39,-,-,-,-,-,-,-,-,6.17,-,-,-,-,-,-,-,-,16.0,62.5,-,2,-
6,"427Gian-Luca WaldschmidtEintracht Frankfurt, 26, AM(CLR),FW","Gian-Luca Waldschmidt Eintracht Frankfurt, 26, AM(CLR),FW",0(12),229,0.1,0.3,0.6,-,0.1,0.2,-,-,6.16,-,1,0.4,0.8,0.5,-,0.4,0.4,7.3,68.2,-,0.1,0.1
7,"428Josip DrmicBorussia M.Gladbach, 29, AM(LR),FW","Josip Drmic Borussia M.Gladbach, 29, AM(LR),FW",4(9),441,0.5,0.2,0.8,-,0.1,0.1,0.2,-,6.16,1,-,0.6,0.1,0.2,0.2,0.4,1.3,10.5,71.5,-,0.4,-
8,"429Adam HlousekStuttgart, 33, D(L),M(L)","Adam Hlousek Stuttgart, 33, D(L),M(L)",4(3),417,1,1,1,1,2,0.3,0.3,1,6.16,-,-,0.1,-,0.7,0.1,-,-,32.6,72.8,-,4.1,-
9,"430Marco SailerDarmstadt, 36, Forward","Marco Sailer Darmstadt, 36, Forward",3(11),431,0.4,0.3,0.9,-,0.1,0.1,0.1,-,6.15,1,1,0.4,0.3,0.6,0.3,0.4,0.1,4.9,60.3,-,0.2,-
0,"411Joel GerezgiherEintracht Frankfurt, 26, Midfielder","Joel Gerezgiher Eintracht Frankfurt, 26, Midfielder",1(2),85,0.3,1,1.0,-,-,0.3,-,-,6.23,-,-,1.3,0.3,0.7,-,1.0,1.7,8.7,61.5,-,0.7,-
1,"412Takashi InuiEintracht Frankfurt, 34, AM(CLR)","Takashi Inui Eintracht Frankfurt, 34, AM(CLR)",1,46,1,1,1.0,-,-,1,-,-,6.22,-,-,-,1,1,-,1.0,-,9.0,66.7,1,1,-
2,"413Jan KlimentStuttgart, 28, Forward","Jan Kliment Stuttgart, 28, Forward",0(8),150,0.3,-,0.8,-,-,-,-,-,6.22,1,-,0.4,0.4,0.1,0.3,0.9,1.1,6.0,77.1,0.1,-,-
3,"414Suat SerdarMainz, 25, M(CLR)","Suat Serdar Mainz, 25, M(CLR)",2(10),200,0.6,0.7,0.7,-,0.2,0.4,-,-,6.2,-,-,0.3,0.1,0.3,-,0.1,0.3,6.4,81.8,-,0.8,-
4,"415Marcel HartelFC Koln, 26, M(CL)","Marcel Hartel FC Koln, 26, M(CL)",0(6),74,0.5,-,0.2,-,-,-,0.2,-,6.2,-,-,0.7,-,0.3,-,0.3,-,7.8,76.6,-,-,-
5,"416Maximilian EggesteinWerder Bremen, 25, M(CR)","Maximilian Eggestein Werder Bremen, 25, M(CR)",2(5),173,0.7,0.4,0.4,-,0.1,0.3,-,-,6.2,-,-,0.3,0.6,0.3,-,0.4,0.4,8.6,78.3,-,0.4,-
6,"417RonnyHertha Berlin, 36, AM(C)","Ronny Hertha Berlin, 36, AM(C)",0(1),28,-,-,1.0,-,-,-,-,-,6.2,-,-,2,-,1,-,1.0,-,10.0,80.0,-,2,-
7,"418Christoph JankerAugsburg, 37, D(C)","Christoph Janker Augsburg, 37, D(C)",3(9),367,0.6,0.5,0.5,-,1.5,0.2,0.5,-,6.2,-,-,0.1,-,0.6,-,0.2,0.1,12.3,83.1,-,0.9,-
8,"419Charlison BenschopHannover, 32, FW","Charlison Benschop Hannover, 32, FW",2(7),340,0.1,0.4,0.8,-,0.1,0.2,-,-,6.2,1,-,0.8,0.1,0.1,0.3,0.3,1,8.4,72.4,0.1,0.2,-
9,"420Son Heung-MinLeverkusen, 29, M(CLR),FW","Son Heung-Min Leverkusen, 29, M(CLR),FW",1,64,-,1,1.0,-,-,-,-,-,6.19,-,-,2,-,-,-,3.0,1,17.0,76.5,-,1,-
0,"401Ji Dong-WonAugsburg, 31, AM(CLR),FW","Ji Dong-Won Augsburg, 31, AM(CLR),FW",7(14),786,0.4,0.4,1.1,0.1,0.3,0.2,0.1,-,6.25,-,-,0.6,0.6,0.6,0.1,0.7,0.7,14.4,74.6,0.1,0.4,-
1,"402Robbie KruseStuttgart, 33, AM(CLR),FW","Robbie Kruse Stuttgart, 33, AM(CLR),FW",0(3),100,0.3,1,-,-,0.7,-,-,-,6.25,-,-,0.7,0.3,1,0.3,0.3,1.3,8.3,60.0,-,-,-
2,"403Philipp HosinerFC Koln, 33, FW","Philipp Hosiner FC Koln, 33, FW",4(11),562,0.6,-,0.5,-,0.2,0.3,-,-,6.25,1,-,0.9,0.3,0.7,0.1,0.7,0.8,9.7,71.0,-,0.1,-
3,"404Jiloan HamadHoffenheim, 31, AM(CLR)","Jiloan Hamad Hoffenheim, 31, AM(CLR)",4(3),316,0.9,0.6,1,0.1,0.1,0.4,-,-,6.24,1,-,0.6,0.4,0.7,0.1,0.7,0.6,17.9,70.4,-,0.6,-
4,"405Matija NastasicSchalke, 29, D(C)","Matija Nastasic Schalke, 29, D(C)",1,17,-,-,-,-,-,1,-,-,6.24,-,-,-,-,-,-,-,-,4.0,100.0,-,-,-
5,"406Robbie KruseLeverkusen, 33, AM(CLR),FW","Robbie Kruse Leverkusen, 33, AM(CLR),FW",2(7),344,0.3,1,0.7,-,0.2,0.3,-,-,6.24,-,-,0.6,0.6,1.4,0.7,0.4,0.7,13.9,72.0,0.1,-,-
6,"407Johannes FlumEintracht Frankfurt, 34, D(C),M(C)","Johannes Flum Eintracht Frankfurt, 34, D(C),M(C)",1(4),137,0.4,0.8,0.4,-,-,0.2,-,-,6.24,-,1,0.4,0.4,1,-,0.4,0.2,15.2,69.7,-,0.6,-
7,"408Jonas HofmannBorussia M.Gladbach, 29, M(CLR)","Jonas Hofmann Borussia M.Gladbach, 29, M(CLR)",2(6),215,0.4,0.3,0.3,-,-,0.1,-,-,6.24,-,-,1.3,0.5,0.5,0.1,0.6,0.6,16.0,85.9,-,0.3,-
8,"409Slobodan MedojevicEintracht Frankfurt, 31, DMC","Slobodan Medojevic Eintracht Frankfurt, 31, DMC",6(8),556,1.1,0.7,1,-,0.4,0.6,-,-,6.23,1,-,0.1,0.1,0.6,0.1,0.3,0.1,17.9,78.4,-,0.4,-
9,"410Ádám SzalaiHoffenheim, 34, FW","Ádám Szalai Hoffenheim, 34, FW",1(3),107,-,0.3,1,-,0.3,-,-,-,6.23,-,-,1,0.5,0.5,0.3,0.3,0.8,7.5,66.7,-,-,-
0,"391Felix KroosWerder Bremen, 31, M(C)","Felix Kroos Werder Bremen, 31, M(C)",2(6),254,1.1,1.4,0.9,-,0.6,0.8,-,-,6.27,-,-,0.9,0.4,0.6,-,0.4,0.1,12.4,71.7,-,0.5,-
1,"392Roel BrouwersBorussia M.Gladbach, 40, D(C)","Roel Brouwers Borussia M.Gladbach, 40, D(C)",3(5),289,0.3,0.8,0.3,0.4,1.6,-,0.3,-,6.27,-,-,0.1,0.1,0.3,0.1,0.1,0.1,22.9,93.4,-,1.4,-
2,"393Francisco RodríguezWolfsburg, 26, AM(C)","Francisco Rodríguez Wolfsburg, 26, AM(C)",0(1),8,1,-,-,-,-,-,-,-,6.27,-,-,-,1,-,-,-,-,19.0,84.2,-,2,-
3,"394László KleinheislerWerder Bremen, 28, M(C)","László Kleinheisler Werder Bremen, 28, M(C)",1(5),191,0.5,0.7,1.2,-,-,0.2,-,-,6.27,-,-,0.8,0.2,0.8,-,0.7,0.8,13.2,79.7,0.2,0.7,-
4,"395Mevlüt ErdinçHannover, 35, FW","Mevlüt Erdinç Hannover, 35, FW",3(8),374,0.2,0.1,0.5,-,0.8,-,-,-,6.27,-,1,0.6,0.4,0.6,0.7,0.4,0.7,5.3,81.0,-,0.1,-
5,"396Batuhan AltintasHamburg, 26, FW","Batuhan Altintas Hamburg, 26, FW",0(1),26,-,-,2,-,-,-,-,-,6.26,-,-,1,-,-,-,-,1,6.0,66.7,-,-,-
6,"397Allan Saint-MaximinHannover, 25, AM(CLR),FW","Allan Saint-Maximin Hannover, 25, AM(CLR),FW",1(15),434,0.3,0.1,0.3,-,0.1,0.1,0.1,-,6.26,1,-,0.4,0.3,0.6,0.1,0.5,0.9,7.9,66.9,0.2,0.3,-
7,"398Kazuki NagasawaFC Koln, 30, M(L)","Kazuki Nagasawa FC Koln, 30, M(L)",1,46,-,1,-,-,2,-,-,-,6.25,-,-,1,-,1,-,-,3,15.0,60.0,-,-,-
8,"399Martin StranzlBorussia M.Gladbach, 41, D(C)","Martin Stranzl Borussia M.Gladbach, 41, D(C)",2(2),164,1,0.3,1,0.3,1.5,1,-,-,6.25,-,-,-,-,0.8,-,-,-,29.8,89.1,-,0.8,-
9,"400Ørjan NylandIngolstadt, 31, GK","Ørjan Nyland Ingolstadt, 31, GK",6,540,-,-,-,-,0.8,0.2,-,-,6.25,-,-,-,-,-,-,-,-,33.3,38.5,-,10.3,-
0,"381Philipp OchsHoffenheim, 25, D(L),M(CL)","Philipp Ochs Hoffenheim, 25, D(L),M(CL)",6(7),559,1.8,0.5,0.8,-,0.4,0.6,-,-,6.32,-,1,0.5,0.5,0.3,-,0.8,1,15.8,77.2,-,0.2,-
1,"382Kevin KurányiHoffenheim, 40, FW","Kevin Kurányi Hoffenheim, 40, FW",5(9),524,0.6,0.4,1.1,-,0.6,0.3,0.1,-,6.32,-,-,0.6,0.3,0.6,0.6,0.7,0.7,12.9,57.8,0.1,0.2,-
2,"383Alexander BaumjohannHertha Berlin, 35, M(C)","Alexander Baumjohann Hertha Berlin, 35, M(C)",1(23),437,0.3,0.1,0.1,-,-,0.1,-,-,6.31,1,2,0.3,0.6,0.7,-,1,0.5,9.7,74.2,0.1,0.3,0.1
3,"384Ismail AzzaouiWolfsburg, 24, AM(CLR)","Ismail Azzaoui Wolfsburg, 24, AM(CLR)",0(2),20,0.5,-,0.5,-,-,0.5,-,-,6.31,-,-,-,-,-,-,-,-,4.5,77.8,-,-,-
4,"385Valentin StockerHertha Berlin, 33, AM(CLR)","Valentin Stocker Hertha Berlin, 33, AM(CLR)",10(12),835,0.6,0.4,1.4,-,0.4,1,-,-,6.29,1,-,0.7,0.5,0.3,0.2,0.5,0.8,8.8,63.2,0.1,0.2,-
5,"386Sandro SiriguDarmstadt, 33, D(R),M(R)","Sandro Sirigu Darmstadt, 33, D(R),M(R)",1(5),121,1,0.7,0.3,-,0.2,0.2,-,-,6.29,-,2,-,0.3,-,-,0.2,0.7,3.8,43.5,0.2,-,-
6,"387Jan MorávekAugsburg, 32, M(C)","Jan Morávek Augsburg, 32, M(C)",3(8),393,0.8,0.7,0.8,-,0.1,0.8,-,-,6.28,1,-,0.5,0.5,0.2,-,0.6,0.4,16.8,75.1,-,0.4,-
7,"388Matthias ZimmermannStuttgart, 29, D(R),DMC,M(R)","Matthias Zimmermann Stuttgart, 29, D(R),DMC,M(R)",2,166,1.5,3.5,-,0.5,3,0.5,0.5,-,6.28,-,-,0.5,0.5,-,-,-,0.5,28.0,73.2,-,3,0.5
8,"389Russell CanouseHoffenheim, 27, D(CR),DMC","Russell Canouse Hoffenheim, 27, D(CR),DMC",0(1),23,-,1,-,-,2,-,-,-,6.28,-,-,-,-,-,-,-,-,9.0,77.8,-,-,-
9,"390Dusan SventoFC Koln, 36, D(L),M(L)","Dusan Svento FC Koln, 36, D(L),M(L)",2(5),223,-,0.9,-,-,0.3,-,-,-,6.28,1,-,0.4,0.1,0.4,0.3,0.3,0.1,8.0,66.1,0.1,0.3,-
0,"371Mijat GacinovicEintracht Frankfurt, 27, M(CLR)","Mijat Gacinovic Eintracht Frankfurt, 27, M(CLR)",4(3),330,1.1,1.3,0.6,-,-,0.7,0.1,-,6.35,-,-,0.6,0.4,1.3,0.1,0.7,1,15.3,65.4,0.4,0.4,-
1,"372Stefan LexIngolstadt, 32, AM(R)","Stefan Lex Ingolstadt, 32, AM(R)",9(12),875,0.7,0.3,0.8,-,0.1,0.5,-,-,6.34,2,-,1.1,0.7,1,0.6,0.4,0.9,6.7,60.0,0.1,0.1,-
2,"373Marlon FreyLeverkusen, 26, DMC","Marlon Frey Leverkusen, 26, DMC",2(7),243,0.4,0.8,0.6,-,0.4,0.3,-,-,6.34,-,-,1,0.1,0.3,-,-,0.1,9.4,70.6,-,1.1,-
