,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
3,"564Mouhamadou BezannierRennes, 35, FW","Mouhamadou Bezannier Rennes, 35, FW",0(1),6,-,-,-,-,1,-,-,-,6.05,-,-,-,-,-,-,-,-,-,-,-,-,-
4,"565Zakarie LabidiLyon, 27, Forward","Zakarie Labidi Lyon, 27, Forward",0(3),23,0.3,-,-,-,-,0.7,-,-,6.05,-,-,0.7,-,-,-,0.7,1,4.3,76.9,-,-,-
5,"566Amine ChermitiGFC Ajaccio, 34, FW","Amine Chermiti GFC Ajaccio, 34, FW",4(5),278,0.7,-,0.6,-,-,0.7,-,-,6.04,-,-,0.7,0.1,0.4,0.1,0.2,0.8,9.2,74.7,-,-,-
6,"567Slimane SissokoAngers, 31, Forward","Slimane Sissoko Angers, 31, Forward",2(8),244,0.3,0.2,1,-,-,0.1,-,-,6.04,-,-,1,0.5,0.6,0.5,0.9,2,7.1,64.8,0.1,-,-
7,"568Jean-Pierre NsameAngers, 29, FW","Jean-Pierre Nsame Angers, 29, FW",0(5),61,-,-,0.8,-,0.2,0.2,-,-,6.03,-,-,0.2,-,0.2,-,0.4,1,4.4,68.2,-,-,-
8,"569Romain Del CastilloLyon, 26, AM(LR),FW","Romain Del Castillo Lyon, 26, AM(LR),FW",0(2),34,0.5,-,0.5,-,-,1,-,-,6.03,-,-,0.5,-,-,-,-,0.5,6.5,76.9,-,-,-
9,"570Deniz HümmetTroyes, 25, FW","Deniz Hümmet Troyes, 25, FW",2(4),155,0.2,0.2,0.5,-,-,-,0.2,-,6.03,-,-,0.2,0.2,-,0.2,0.5,1.3,7.3,65.9,-,-,-
0,"551Yohan MolloSaint-Etienne, 32, M(CLR),FW","Yohan Mollo Saint-Etienne, 32, M(CLR),FW",0(1),20,-,1,-,-,-,-,-,-,6.1,-,-,1,-,1,-,-,-,7.0,71.4,-,-,-
1,"552Erin PinheiroSaint-Etienne, 24, Midfielder","Erin Pinheiro Saint-Etienne, 24, Midfielder",0(2),19,-,1,0.5,-,-,0.5,-,-,6.09,-,-,0.5,-,-,-,0.5,-,2.5,60.0,-,-,-
2,"553Brayan PereaTroyes, 29, FW","Brayan Perea Troyes, 29, FW",6(6),514,0.3,0.2,1.8,-,0.3,0.3,-,-,6.08,-,-,0.6,0.4,0.8,0.4,0.7,0.6,10.9,64.9,0.1,0.2,-
3,"554Franck HonoratNice, 25, M(LR)","Franck Honorat Nice, 25, M(LR)",0(6),112,-,0.2,1,-,0.3,0.5,-,-,6.08,-,-,0.3,0.2,0.2,-,0.3,0.3,7.5,64.4,-,-,-
4,"555Alexis AraujoLille, 25, Forward","Alexis Araujo Lille, 25, Forward",0(1),3,-,-,-,-,-,-,-,-,6.08,-,-,-,1,-,-,-,-,2.0,100.0,-,-,-
5,"556Djamel BakarMontpellier, 33, AM(LR),FW","Djamel Bakar Montpellier, 33, AM(LR),FW",2(4),201,0.2,-,0.5,-,-,0.3,-,-,6.08,-,-,1,0.5,0.2,0.2,1,1.2,10.0,83.3,0.2,-,0.2
6,"557Alain Sibiri TraoréLorient, 33, M(C),FW","Alain Sibiri Traoré Lorient, 33, M(C),FW",0(3),31,-,0.3,-,-,-,0.3,-,-,6.07,-,-,0.3,-,0.7,-,-,0.3,8.7,65.4,0.3,-,-
7,"558Eddy MaananeReims, 27, Forward","Eddy Maanane Reims, 27, Forward",0(1),14,-,-,-,-,-,-,-,-,6.07,-,-,-,-,-,-,-,-,5.0,60.0,-,-,-
8,"559Thomas HenryNantes, 27, FW","Thomas Henry Nantes, 27, FW",0(2),26,-,-,1,-,-,1,0.5,-,6.07,-,-,-,-,1,-,0.5,1,3.0,66.7,-,-,-
9,"560Kevin RimanePSG, 31, Defender","Kevin Rimane PSG, 31, Defender",0(1),2,-,-,-,-,-,-,-,-,6.06,-,-,-,-,-,-,-,-,9.0,100.0,-,1,-
0,"541Alexandre MendyNice, 28, FW","Alexandre Mendy Nice, 28, FW",3(15),374,0.2,0.1,0.6,-,0.2,0.3,0.1,-,6.15,1,-,0.6,0.4,0.1,0.2,0.7,0.3,7.1,71.9,-,0.2,-
1,"542Nicolas JanvierRennes, 23, M(C)","Nicolas Janvier Rennes, 23, M(C)",0(3),27,1,-,0.7,-,-,0.3,-,-,6.15,-,-,0.3,0.7,0.7,-,0.3,0.7,8.3,60.0,0.3,0.3,-
2,"543Mana DembéléGuingamp, 33, FW","Mana Dembélé Guingamp, 33, FW",4(9),430,0.5,0.1,0.9,-,0.2,0.5,-,-,6.14,-,-,1,0.3,0.5,0.5,0.8,0.8,7.6,62.6,-,0.2,0.1
3,"544Yassine JebbourSC Bastia, 30, D(LR)","Yassine Jebbour SC Bastia, 30, D(LR)",2(2),178,0.8,0.3,0.8,-,2.5,1,-,-,6.14,-,-,-,-,-,-,0.5,0.3,11.8,63.8,-,1,-
4,"545Diego GomezAngers, 38, Midfielder","Diego Gomez Angers, 38, Midfielder",0(1),25,1,-,-,-,-,1,-,-,6.13,-,-,1,-,-,-,2,1,15.0,66.7,-,-,-
5,"546DadaNice, 28, Midfielder","Dada Nice, 28, Midfielder",1(3),74,0.3,0.3,0.3,-,0.3,1.5,0.3,-,6.13,-,-,-,0.3,0.5,-,-,0.3,13.5,83.3,-,0.5,-
6,"547Steve MouniéMontpellier, 27, FW","Steve Mounié Montpellier, 27, FW",0(2),37,-,-,-,-,1,-,-,-,6.12,-,-,-,0.5,1,-,0.5,0.5,7.0,85.7,-,-,-
7,"548Christian KouakouCaen, 31, M(R)","Christian Kouakou Caen, 31, M(R)",0(6),123,0.3,0.2,0.8,-,-,0.2,-,-,6.11,1,-,0.7,-,0.3,0.3,0.3,0.8,4.8,75.9,-,-,-
8,"549Ali AhamadaToulouse, 30, GK","Ali Ahamada Toulouse, 30, GK",6,540,-,-,-,-,0.7,-,-,-,6.11,-,-,-,-,0.2,-,-,0.2,17.0,43.1,-,3.7,-
9,"550Mauro GoicoecheaToulouse, 34, GK","Mauro Goicoechea Toulouse, 34, GK",8(1),736,0.1,-,0.1,-,1.2,-,-,-,6.1,-,-,-,-,0.2,-,-,-,24.7,42.3,-,5.4,-
0,"531Kermit ErasmusRennes, 31, Forward","Kermit Erasmus Rennes, 31, Forward",0(2),33,-,-,-,-,-,0.5,-,-,6.2,-,-,-,1.5,-,1,0.5,-,10.0,90.0,-,-,-
1,"532Florian RaspentinoSC Bastia, 33, AM(LR),FW","Florian Raspentino SC Bastia, 33, AM(LR),FW",5(6),513,0.5,0.4,1,0.1,0.2,0.7,-,-,6.19,1,-,0.7,0.1,0.5,0.5,0.7,1,9.7,70.1,0.1,0.2,-
2,"533Ryan MendesLille, 32, AM(LR),FW","Ryan Mendes Lille, 32, AM(LR),FW",0(3),89,1.3,0.3,1,-,-,0.3,-,-,6.17,-,-,0.3,0.3,0.7,-,0.7,1,13.7,78.0,0.3,0.3,-
3,"534Joris GnagnonRennes, 25, D(C)","Joris Gnagnon Rennes, 25, D(C)",2(5),224,0.9,0.6,0.7,-,1.3,0.9,-,-,6.17,-,-,0.4,0.1,0.4,0.1,0.4,-,12.6,83.0,-,0.9,-
4,"535Samuel GrandsirTroyes, 25, AM(LR)","Samuel Grandsir Troyes, 25, AM(LR)",0(1),14,-,-,-,-,-,-,-,-,6.17,-,-,-,-,-,-,-,-,5.0,80.0,-,1,-
5,"536Yaw YeboahLille, 25, AM(R)","Yaw Yeboah Lille, 25, AM(R)",1(2),102,-,0.3,0.3,-,-,0.3,-,-,6.17,-,-,-,0.7,0.3,-,1.3,0.7,12.0,77.8,0.3,-,-
6,"537Goran KaranoviçAngers, 34, FW","Goran Karanoviç Angers, 34, FW",2(10),303,0.3,-,0.4,-,-,0.3,-,-,6.17,1,-,0.5,0.3,0.5,0.3,0.7,1.3,6.0,73.6,-,0.1,-
7,"538Valentin LavigneLorient, 28, Forward","Valentin Lavigne Lorient, 28, Forward",1(5),151,-,0.7,1,-,-,0.2,-,-,6.16,-,-,0.3,-,0.8,0.2,0.5,1.2,9.8,62.7,0.2,-,-
8,"539Aleksandar PesicToulouse, 30, FW","Aleksandar Pesic Toulouse, 30, FW",5(18),604,0.3,-,0.7,-,0.1,0.3,0.1,-,6.16,2,1,0.6,0.3,0.7,0.3,0.7,0.9,5.9,65.4,-,-,-
9,"540Issam Ben KhemisLorient, 26, Midfielder","Issam Ben Khemis Lorient, 26, Midfielder",0(1),19,-,-,1,-,-,-,-,-,6.16,-,-,-,1,-,-,-,-,10.0,60.0,-,1,-
0,"521Quentin CornetteMontpellier, 28, AM(R)","Quentin Cornette Montpellier, 28, AM(R)",1(4),146,0.4,0.6,1.2,-,-,0.6,-,-,6.22,-,-,0.8,0.2,1,0.2,1,1.4,7.8,69.2,0.2,-,-
1,"522Neal MaupaySaint-Etienne, 25, AM(C),FW","Neal Maupay Saint-Etienne, 25, AM(C),FW",5(10),519,0.3,0.1,1.1,-,0.1,0.3,-,-,6.22,1,2,0.9,0.5,0.1,0.4,1,1.4,7.4,76.6,0.1,0.2,-
2,"523Paul BernardoniBordeaux, 25, GK","Paul Bernardoni Bordeaux, 25, GK",7,630,-,0.1,-,-,1,0.4,-,-,6.22,-,-,-,-,0.1,-,-,-,32.4,45.8,-,10.7,-
3,"524Rémi MulumbaLorient, 29, M(C)","Rémi Mulumba Lorient, 29, M(C)",1(5),150,0.3,1,1.8,-,-,0.5,-,-,6.21,-,-,0.7,-,1,-,0.7,0.5,16.0,80.2,-,0.8,-
4,"525Christopher MaboulouSC Bastia, 32, AM(C)","Christopher Maboulou SC Bastia, 32, AM(C)",2(7),238,0.4,0.2,0.6,-,0.4,0.1,-,-,6.21,-,1,0.3,0.3,0.7,-,0.7,0.4,6.8,63.9,-,0.1,-
5,"526Jean DezaMontpellier, 29, Forward","Jean Deza Montpellier, 29, Forward",2(5),189,0.1,0.3,0.4,-,-,0.4,-,-,6.2,-,-,0.6,0.3,0.7,0.3,0.6,0.4,11.1,75.6,-,0.6,-
6,"527Jordan N'KololoCaen, 29, AM(R)","Jordan N'Kololo Caen, 29, AM(R)",5(11),529,0.6,0.8,0.9,-,0.1,0.6,0.1,-,6.2,-,-,0.6,0.6,0.8,0.1,1.5,1.7,12.9,77.7,0.1,0.5,-
7,"528Olivier AuriacAngers, 38, Midfielder","Olivier Auriac Angers, 38, Midfielder",3(13),396,0.4,0.5,0.4,-,0.4,0.3,0.1,-,6.2,-,-,0.1,0.2,0.3,-,0.4,0.1,13.3,85.4,0.1,0.6,-
8,"529Abdoulaye KeitaSC Bastia, 28, D(R)","Abdoulaye Keita SC Bastia, 28, D(R)",0(4),33,0.8,0.5,-,-,0.5,0.3,-,-,6.2,-,-,-,-,-,-,0.3,-,4.0,62.5,0.3,-,-
9,"530Soualiho MeitéLille, 28, M(C)","Soualiho Meité Lille, 28, M(C)",0(3),47,1,-,0.7,-,-,-,-,-,6.2,-,-,0.3,-,0.3,0.3,1.3,0.3,8.0,70.8,-,0.3,-
0,"511Nill De PauwGuingamp, 32, M(R),FW","Nill De Pauw Guingamp, 32, M(R),FW",3(10),359,0.9,0.8,0.5,-,0.4,0.2,-,-,6.27,-,-,0.8,0.2,0.2,-,0.5,0.8,9.8,64.8,0.3,0.5,-
1,"512Kévin SoniBordeaux, 24, Midfielder","Kévin Soni Bordeaux, 24, Midfielder",1(1),89,2,0.5,3,-,0.5,-,-,-,6.27,-,-,0.5,-,0.5,0.5,1,1.5,11.5,78.3,-,0.5,-
2,"513Charles DiersAngers, 41, M(C)","Charles Diers Angers, 41, M(C)",5(10),482,0.6,0.5,0.1,-,0.3,0.3,0.2,-,6.26,1,-,0.5,0.3,0.5,-,0.3,0.6,12.7,76.8,0.3,0.4,-
3,"514Enock KwatengNantes, 25, D(CR),M(R)","Enock Kwateng Nantes, 25, D(CR),M(R)",0(2),29,1,0.5,-,0.5,1,0.5,-,-,6.25,-,-,-,-,0.5,-,-,-,4.5,77.8,0.5,-,-
4,"515Hicham M'LaabNantes, 32, Midfielder","Hicham M'Laab Nantes, 32, Midfielder",0(2),27,0.5,0.5,-,-,0.5,-,-,-,6.25,-,-,-,-,1.5,-,1,-,5.5,81.8,0.5,-,-
5,"516Ola ToivonenRennes, 35, AM(C),FW","Ola Toivonen Rennes, 35, AM(C),FW",0(1),16,-,-,-,-,-,-,-,-,6.25,-,-,1,-,-,-,-,-,3.0,66.7,-,-,-
6,"517Hugo RodriguezReims, 31, Midfielder","Hugo Rodriguez Reims, 31, Midfielder",2(1),175,2,1,1,-,-,1,-,-,6.25,-,-,0.3,0.3,0.7,-,0.7,1.7,17.0,90.2,-,0.3,-
7,"518Florian SotocaMontpellier, 31, AM(C),FW","Florian Sotoca Montpellier, 31, AM(C),FW",0(1),1,1,-,-,-,-,-,-,-,6.24,-,-,1,-,1,-,-,-,2.0,100.0,-,-,-
8,"519Lenny NangisLille, 28, AM(LR)","Lenny Nangis Lille, 28, AM(LR)",3(8),327,0.7,0.3,1,-,0.2,0.2,-,-,6.23,-,-,1,0.1,0.4,-,0.6,1.1,8.5,78.5,0.1,-,-
9,"520Wesley SaïdRennes, 27, AM(CLR),FW","Wesley Saïd Rennes, 27, AM(CLR),FW",0(1),9,-,-,-,-,-,-,-,-,6.23,-,-,-,1,1,-,1,-,3.0,100.0,-,-,-
0,"501Jean-Victor MakengoCaen, 23, AM(CL)","Jean-Victor Makengo Caen, 23, AM(CL)",5(5),434,1.1,0.9,0.7,-,0.3,1,0.1,-,6.3,-,-,0.2,0.3,0.4,-,0.8,1.3,13.0,83.1,-,0.6,-
1,"502Aldo KaluluLyon, 26, AM(LR),FW","Aldo Kalulu Lyon, 26, AM(LR),FW",1(9),190,0.2,0.3,0.1,-,-,0.1,-,-,6.3,2,-,0.5,0.1,0.2,0.2,0.7,0.3,5.7,86.0,-,0.2,-
2,"503Ermir LenjaniRennes, 32, D(L),M(L)","Ermir Lenjani Rennes, 32, D(L),M(L)",0(1),77,2.0,-,1,-,-,-,-,-,6.29,-,-,-,-,2,-,1,2,23.0,69.6,-,1,-
3,"504Odaïr FortesReims, 35, AM(LR)","Odaïr Fortes Reims, 35, AM(LR)",4(12),473,0.4,0.3,0.4,-,0.1,0.7,-,-,6.29,-,-,0.4,0.6,0.3,-,0.4,1.1,13.5,77.8,0.3,0.2,-
4,"505Aly NdomReims, 26, M(C)","Aly Ndom Reims, 26, M(C)",4(4),346,0.6,0.8,0.9,-,1.3,0.3,-,-,6.29,-,-,0.5,0.5,0.5,-,0.3,0.5,22.0,79.5,-,0.8,-
5,"506Steed MalbranqueLyon, 42, M(C)","Steed Malbranque Lyon, 42, M(C)",5(6),402,1.2,0.1,0.2,-,-,0.7,-,-,6.29,-,1,0.5,0.5,0.5,-,0.6,1.1,23.6,84.2,-,0.8,0.2
6,"507Gautier LlorisNice, 26, Defender","Gautier Lloris Nice, 26, Defender",1(1),65,0.5,1.5,1,-,2.5,-,0.5,-,6.29,-,-,-,-,-,-,0.5,0.5,23.5,93.6,-,1,-
7,"508JussiêBordeaux, 38, M(C),FW","Jussiê Bordeaux, 38, M(C),FW",5(9),448,0.2,0.2,0.6,-,0.1,0.5,-,-,6.28,-,-,0.1,0.5,0.5,-,0.4,1.1,14.7,84.5,0.1,0.5,0.2
8,"509Dorian CaddyNice, 27, Forward","Dorian Caddy Nice, 27, Forward",3(4),237,1.0,0.3,0.9,-,0.4,0.1,-,-,6.28,-,-,1,0.1,-,-,0.9,0.9,9.7,75.0,-,0.4,-
9,"510Jeremy LivolantGuingamp, 24, Midfielder","Jeremy Livolant Guingamp, 24, Midfielder",0(1),7,1.0,-,-,-,-,-,-,-,6.27,-,-,-,1,-,-,-,-,2.0,100.0,1,-,-
0,"491Youssouf KonéLille, 26, D(CL),M(L)","Youssouf Koné Lille, 26, D(CL),M(L)",0(1),5,2,-,-,-,-,1,-,-,6.32,-,-,-,-,-,-,-,1.0,2.0,50.0,-,-,-
1,"492John TshibumbuGFC Ajaccio, 33, FW","John Tshibumbu GFC Ajaccio, 33, FW",12(11),1069,0.5,0.5,1.1,-,-,0.1,-,-,6.32,3,-,1.4,0.3,1,0.3,0.9,1.1,12.1,70.3,-,0.2,-
2,"493Yoann CourtTroyes, 32, AM(LR)","Yoann Court Troyes, 32, AM(LR)",11(14),956,1.1,0.5,0.9,-,0.1,0.6,0.1,-,6.32,-,-,0.9,0.5,1,0.2,0.4,0.8,12.6,75.9,0.3,0.5,-
3,"494Abdou TraoréBordeaux, 34, M(C)","Abdou Traoré Bordeaux, 34, M(C)",4(6),365,0.6,1.2,0.8,-,0.1,0.6,-,-,6.32,-,-,0.2,0.1,0.7,-,0.4,0.4,23.9,85.4,-,1,-
4,"495Fares BahlouliMonaco, 27, Midfielder","Fares Bahlouli Monaco, 27, Midfielder",2(6),176,1,0.1,1.5,-,0.1,0.4,-,-,6.31,1,-,0.8,0.5,0.6,0.1,1.1,1.0,11.9,74.7,0.3,0.8,-
5,"496Antoine RabillardMarseille, 26, Forward","Antoine Rabillard Marseille, 26, Forward",1(2),85,-,0.7,1.7,-,0.3,-,-,-,6.31,1,-,1,-,-,-,0.3,2.3,6.0,55.6,-,-,-
6,"497Omenuke MfuluReims, 28, M(C)","Omenuke Mfulu Reims, 28, M(C)",2(11),372,0.8,0.6,0.5,0.1,0.7,0.7,-,-,6.31,-,-,0.4,0.2,0.5,-,-,0.4,15.2,81.3,-,0.5,-
7,"498Issiar DiaGFC Ajaccio, 35, M(R)","Issiar Dia GFC Ajaccio, 35, M(R)",5(6),356,0.1,-,0.2,-,-,-,-,-,6.31,-,-,0.5,0.3,0.6,0.1,1.3,1.1,9.5,71.2,0.3,0.1,-
8,"499Gaetan PerrinLyon, 26, Forward","Gaetan Perrin Lyon, 26, Forward",0(3),29,-,-,0.7,-,-,0.3,-,-,6.3,1,-,0.7,-,0.3,-,0.3,0.3,1.7,80.0,-,-,-
9,"500Kévin MayiGFC Ajaccio, 29, AM(LR),FW","Kévin Mayi GFC Ajaccio, 29, AM(LR),FW",8(15),948,0.6,0.3,0.6,-,0.1,0.3,-,-,6.3,3,1,1.3,0.2,0.4,0.2,1.3,1.2,12.1,67.7,0.2,0.1,-
0,"481David N'GogReims, 33, FW","David N'Gog Reims, 33, FW",11(5),857,0.6,0.2,1.2,-,0.3,0.3,-,-,6.34,3,-,1.4,0.6,1.1,0.3,2.1,2.3,14.8,67.9,0.1,0.4,0.1
1,"482Kylian MbappéMonaco, 23, AM(LR),FW","Kylian Mbappé Monaco, 23, AM(LR),FW",2(9),288,0.6,0.4,0.5,-,0.2,0.4,-,-,6.34,1,1,0.5,0.4,0.4,0.4,0.6,1.5,7.1,70.5,0.3,0.2,0.1
2,"483Julien BegueGuingamp, 28, Midfielder","Julien Begue Guingamp, 28, Midfielder",0(3),43,-,0.3,0.3,-,-,-,-,-,6.33,-,1,0.7,0.3,1,-,0.3,0.3,3.7,63.6,-,-,-
3,"484Frédéric BulotReims, 31, AM(LR)","Frédéric Bulot Reims, 31, AM(LR)",11(5),1021,0.7,0.3,0.5,-,0.1,0.3,-,-,6.33,1,-,1.3,0.9,0.6,0.1,1.1,1.3,28.2,80.9,0.8,0.7,-
4,"485Marvin MartinLille, 34, M(C)","Marvin Martin Lille, 34, M(C)",4(8),420,1,0.6,0.5,-,0.1,0.2,0.1,-,6.33,-,1,0.4,0.8,0.8,-,0.5,0.3,18.0,79.2,0.4,0.7,0.1
5,"486Pantxi SirieixToulouse, 41, M(C)","Pantxi Sirieix Toulouse, 41, M(C)",0(5),67,0.4,0.2,0.2,-,-,-,-,-,6.33,-,2,-,0.6,0.6,-,-,0.2,9.0,75.6,0.2,0.6,-
6,"487Alexis Alegue ElandiNantes, 25, Midfielder","Alexis Alegue Elandi Nantes, 25, Midfielder",1(2),95,0.7,0.3,0.7,-,-,2,-,-,6.33,1,-,1,0.3,0.3,-,1,0.7,6.3,84.2,-,-,-
7,"488Serhou GuirassyLille, 26, AM(L),FW","Serhou Guirassy Lille, 26, AM(L),FW",3(5),300,0.1,0.1,1.1,-,0.8,0.3,-,-,6.32,-,-,0.6,0.3,1.1,0.6,0.8,1.8,11.9,62.1,-,-,-
8,"489Franck BériaLille, 39, D(CLR)","Franck Béria Lille, 39, D(CLR)",1(1),62,0.5,1.0,1.0,-,0.5,0.5,-,-,6.32,-,-,-,0.5,-,-,0.5,0.5,15.0,80,-,-,-
9,"490Gaëtan LabordeBordeaux, 28, AM(CLR),FW","Gaëtan Laborde Bordeaux, 28, AM(CLR),FW",0(1),11,-,2.0,1.0,-,1,-,-,-,6.32,-,-,1,-,-,-,-,-,2.0,-,-,-,-
0,"471Baptiste GuillaumeLille, 26, FW","Baptiste Guillaume Lille, 26, FW",5(5),539,0.5,0.5,0.8,0.1,0.9,0.4,-,-,6.36,-,-,0.8,0.2,1,0.5,1.0,2.1,12.2,55.7,-,0.1,-
1,"472Chris MavingaTroyes, 31, D(CL)","Chris Mavinga Troyes, 31, D(CL)",19(1),1586,1.8,2,1.2,0.6,2.6,0.6,0.2,1,6.36,-,1,0.6,0.4,0.7,0.1,0.4,0.7,28.9,78.9,0.1,1.3,-
2,"473Saïd BenrahmaNice, 26, AM(CLR)","Saïd Benrahma Nice, 26, AM(CLR)",0(9),126,0.6,0.1,0.1,-,-,0.3,-,-,6.36,2,-,0.3,0.2,0.4,-,0.6,0.9,5.3,72.9,0.1,-,-
3,"474Arnold MvuembaLyon, 37, DMC","Arnold Mvuemba Lyon, 37, DMC",3(3),287,0.8,0.5,1.0,-,-,0.8,-,-,6.36,-,-,0.7,0.7,0.3,-,1.7,0.7,46.2,93.1,0.3,3.2,-
4,"475Saïd BenrahmaAngers, 26, AM(CLR)","Saïd Benrahma Angers, 26, AM(CLR)",1(11),296,0.9,0.5,1.0,-,-,-,-,-,6.36,1,-,0.7,0.3,0.2,0.2,0.7,1.1,7.3,79.3,0.4,-,-
5,"476Moryke FofanaLorient, 30, AM(LR)","Moryke Fofana Lorient, 30, AM(LR)",0(6),114,0.7,0.3,0.3,-,-,-,-,-,6.36,-,-,-,0.2,0.7,-,0.5,0.3,9.0,90.7,-,-,0.2
6,"477Sébastien Salles-LamongeRennes, 26, Midfielder","Sébastien Salles-Lamonge Rennes, 26, Midfielder",1(2),108,0.7,-,0.7,-,-,0.3,-,-,6.35,-,-,1,1.3,0.3,-,1.7,-,29.7,84.3,0.7,1,-
7,"478Jeff LouisCaen, 29, AM(R)","Jeff Louis Caen, 29, AM(R)",7(11),702,0.4,0.2,1.1,-,0.1,0.6,0.1,-,6.35,1,-,1.2,0.3,1.2,0.2,0.8,1.1,10.6,78.4,0.1,0.2,0.1
8,"479Mamadou N'DiayeMontpellier, 27, Defender","Mamadou N'Diaye Montpellier, 27, Defender",1(7),137,0.3,1.1,0.1,0.1,0.3,0.3,0.1,-,6.34,-,1,0.3,0.3,-,-,0.3,0.1,8.0,81.3,-,0.5,0.1
