,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
2,"633Konstantin TroyanovZenit, 26, Midfielder","Konstantin Troyanov Zenit, 26, Midfielder",0(1),4,-,-,-,-,-,-,-,-,6.04,-,-,-,-,1,-,-,-,2.0,100.0,-,-,-
3,"634Ömer ToprakLeverkusen, 32, D(C)","Ömer Toprak Leverkusen, 32, D(C)",3,248,1.7,2.3,1,-,1.3,0.3,-,-,6.03,-,-,-,0.3,0.3,-,0.3,0.3,40.0,77.5,-,0.7,-
4,"635Dejan RadonjicMaccabi Tel Aviv, 31, FW","Dejan Radonjic Maccabi Tel Aviv, 31, FW",0(1),26,-,-,4,-,-,-,-,-,6.03,-,-,1,-,3,1,1,1,6.0,100.0,-,-,-
5,"636Zhakyp KozhamberdyFC Astana, 30, Midfielder","Zhakyp Kozhamberdy FC Astana, 30, Midfielder",0(1),6,-,-,1,-,-,-,-,-,6.03,-,-,-,-,-,-,-,1,4.0,100.0,-,-,-
6,"637Viktor KovalenkoShakhtar, 26, M(C)","Viktor Kovalenko Shakhtar, 26, M(C)",0(5),76,0.4,0.2,0.2,-,-,0.2,-,-,6.03,-,-,0.2,0.4,0.4,0.2,1.2,-,7.4,75.7,-,-,-
7,"638Abzal BeysebekovFC Astana, 29, D(R),DMC,M(R)","Abzal Beysebekov FC Astana, 29, D(R),DMC,M(R)",1(2),100,0.7,1,0.7,0.3,-,1.3,-,-,6.03,-,-,0.7,0.7,-,-,-,0.7,11.0,75.8,0.7,0.3,-
8,"639Barak ItzhakiMaccabi Tel Aviv, 37, Forward","Barak Itzhaki Maccabi Tel Aviv, 37, Forward",0(4),43,0.3,0.3,0.5,-,-,0.5,-,-,6.03,-,-,-,-,0.8,-,0.3,-,3.5,71.4,-,-,-
9,"640Willy CaballeroMan City, 40, GK","Willy Caballero Man City, 40, GK",0(1),9,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,-,3.0,66.7,-,1,-
0,"621Jordy de WijsPSV Eindhoven, 27, D(C)","Jordy de Wijs PSV Eindhoven, 27, D(C)",0(1),16,-,1,-,-,-,-,-,-,6.07,-,-,-,-,-,-,-,-,15.0,60.0,-,-,-
1,"622Nick PowellMan Utd, 28, AM(CLR),FW","Nick Powell Man Utd, 28, AM(CLR),FW",0(1),21,-,-,-,-,-,-,-,-,6.07,-,-,3,-,-,-,-,1,12.0,33.3,-,-,-
2,"623Tony JantschkeBorussia M.Gladbach, 32, D(CR),DMC","Tony Jantschke Borussia M.Gladbach, 32, D(CR),DMC",1,90,2,4,1,1,4,1,1,-,6.07,-,-,1,-,1,-,-,1,46.0,89.1,-,2,-
3,"624RodrigoValencia, 31, M(CLR),FW","Rodrigo Valencia, 31, M(CLR),FW",0(3),60,0.7,-,0.7,-,0.3,-,-,-,6.06,-,-,1.3,-,0.3,1,0.3,1.3,8.3,80.0,-,-,-
4,"625Seydou KeitaRoma, 42, M(C)","Seydou Keita Roma, 42, M(C)",3,266,1.3,0.7,1.7,-,1.3,1.3,0.3,-,6.05,-,-,-,0.3,1.3,-,-,1.3,35.0,86.7,-,1.7,-
5,"626Gerard GumbauBarcelona, 27, DMC","Gerard Gumbau Barcelona, 27, DMC",0(3),59,0.3,-,0.7,-,-,1.3,-,-,6.05,-,-,0.3,0.3,0.7,-,1.3,-,12.7,89.5,-,0.7,-
6,"627HernâniOlympiacos, 30, AM(LR)","Hernâni Olympiacos, 30, AM(LR)",1(4),146,-,0.2,-,-,0.2,-,-,-,6.05,-,-,0.4,0.4,0.8,-,-,0.8,9.0,71.1,0.2,0.2,-
7,"628Shlomy Yosef AzulayMaccabi Tel Aviv, 32, Midfielder","Shlomy Yosef Azulay Maccabi Tel Aviv, 32, Midfielder",0(1),5,-,-,-,-,-,-,-,-,6.05,-,-,1,1,-,-,-,-,1.0,100.0,1,-,-
8,"629Viktor FaizulinZenit, 36, M(C)","Viktor Faizulin Zenit, 36, M(C)",0(1),31,1,-,1,-,-,1,-,-,6.05,-,-,-,-,-,-,2,-,5.0,80.0,-,1,-
9,"630Gil VermouthMaccabi Tel Aviv, 36, D(C)","Gil Vermouth Maccabi Tel Aviv, 36, D(C)",2(2),160,0.3,-,-,-,0.3,1,-,-,6.04,-,-,-,-,0.5,-,1.5,0.5,15.8,77.8,0.3,-,-
0,"611Dmitri BogaevZenit, 28, Defender","Dmitri Bogaev Zenit, 28, Defender",0(1),8,-,1,-,-,1,1,-,-,6.09,-,-,-,-,-,-,-,1,1.0,100.0,-,-,-
1,"612Josip DrmicBorussia M.Gladbach, 29, AM(LR),FW","Josip Drmic Borussia M.Gladbach, 29, AM(LR),FW",0(3),102,0.3,0.7,1,-,-,0.7,-,-,6.09,-,-,-,0.3,0.7,-,0.3,1,12.7,76.3,0.3,0.7,-
2,"613Enoch Kofi AduMalmoe FF, 31, DMC","Enoch Kofi Adu Malmoe FF, 31, DMC",6,526,1.5,2,0.5,-,0.2,1.3,0.3,-,6.09,-,-,0.2,0.5,-,-,0.5,0.7,40.7,87.3,-,3,-
3,"614Ciro ImmobileSevilla, 32, FW","Ciro Immobile Sevilla, 32, FW",0(3),70,-,0.3,1,-,0.3,0.3,-,-,6.09,-,-,0.3,0.3,-,0.3,1,0.3,2.0,50.0,-,-,-
4,"615MaiconRoma, 40, D(R)","Maicon Roma, 40, D(R)",1(2),114,0.3,1.3,-,0.7,0.7,0.3,-,-,6.08,-,-,0.3,-,0.7,-,-,-,13.3,75.0,0.3,0.7,-
5,"616Magnus Wolff EikremMalmoe FF, 31, AM(CLR)","Magnus Wolff Eikrem Malmoe FF, 31, AM(CLR)",0(3),70,1.3,-,0.3,-,-,0.3,-,-,6.08,-,-,-,0.3,-,-,-,1,7.3,72.7,0.3,0.7,-
6,"617Benito RamanGent, 27, AM(LR),FW","Benito Raman Gent, 27, AM(LR),FW",0(4),79,0.5,0.3,0.8,-,-,0.3,-,-,6.07,-,-,0.5,-,0.5,0.5,0.3,0.3,3.3,53.8,-,-,-
7,"618Calum ChambersArsenal, 27, D(CR),DMC","Calum Chambers Arsenal, 27, D(CR),DMC",0(3),12,-,1.3,-,-,-,-,-,-,6.07,-,-,-,-,-,-,-,0.3,5.0,86.7,-,-,-
8,"619Daniel OsvaldoPorto, 36, AM(C),FW","Daniel Osvaldo Porto, 36, AM(C),FW",0(3),27,0.7,-,1.3,-,0.7,-,-,-,6.07,-,-,-,-,-,-,-,0.7,1.0,100.0,-,-,-
9,"620Arda TuranBarcelona, 35, AM(CLR)","Arda Turan Barcelona, 35, AM(CLR)",0(3),46,0.7,-,0.3,-,-,-,-,-,6.07,-,-,0.3,0.3,1,-,-,0.7,13.3,92.5,0.3,-,-
0,"601Younès BelhandaDynamo Kyiv, 32, M(CL)","Younès Belhanda Dynamo Kyiv, 32, M(CL)",0(2),31,-,0.5,-,-,-,1,-,-,6.13,-,-,1,0.5,-,-,0.5,-,9.5,89.5,-,-,0.5
1,"602Aleksandr IakovenkoDynamo Kyiv, 34, AM(LR)","Aleksandr Iakovenko Dynamo Kyiv, 34, AM(LR)",0(1),28,-,-,1,-,2,-,-,-,6.12,-,-,1,-,-,-,-,-,17.0,82.4,-,2,-
2,"603William VainqueurRoma, 33, DMC","William Vainqueur Roma, 33, DMC",2(2),193,1.3,1,1.3,-,0.3,0.8,0.3,-,6.11,-,-,0.3,0.5,0.8,-,0.8,0.5,25.0,93.0,-,0.5,-
3,"604Dmitri MozolevskiBATE, 37, Forward","Dmitri Mozolevski BATE, 37, Forward",3(1),221,1.5,0.8,1.3,-,-,1.3,-,-,6.11,-,-,0.3,-,0.8,0.5,1.3,1.3,9.3,70.3,-,-,-
4,"605Claudio BeauvueLyon, 34, AM(CLR),FW","Claudio Beauvue Lyon, 34, AM(CLR),FW",2(4),193,-,0.5,0.2,-,-,-,-,-,6.11,-,-,0.5,0.3,0.5,-,0.3,1.3,8.7,73.1,-,-,-
5,"606Vladlen YurchenkoLeverkusen, 28, M(C)","Vladlen Yurchenko Leverkusen, 28, M(C)",0(2),12,-,-,0.5,-,-,-,-,-,6.11,-,-,0.5,-,-,-,0.5,-,2.0,100.0,-,-,-
6,"607Francesco TottiRoma, 45, AM(CL),FW","Francesco Totti Roma, 45, AM(CL),FW",0(2),19,-,-,-,-,-,-,-,-,6.1,-,-,0.5,0.5,-,-,-,-,11.5,78.3,0.5,2.5,-
7,"608Lukasz TeodorczykDynamo Kyiv, 31, FW","Lukasz Teodorczyk Dynamo Kyiv, 31, FW",2(2),97,0.5,0.5,0.5,-,-,0.3,-,-,6.1,-,-,0.5,0.3,0.3,0.8,1.3,1.3,4.5,66.7,-,-,-
8,"609Matías KranevitterAtletico, 29, DMC","Matías Kranevitter Atletico, 29, DMC",0(1),46,-,-,-,-,-,-,-,-,6.1,-,-,2,-,1,-,-,-,28.0,78.6,-,1,-
9,"610Mikel ArtetaArsenal, 40, M(C)","Mikel Arteta Arsenal, 40, M(C)",1,64,1,3,1,-,1,3,-,-,6.1,-,-,-,-,-,-,-,-,48.0,89.6,-,1,-
0,"591Fabian DelphMan City, 32, D(L),M(CL)","Fabian Delph Man City, 32, D(L),M(CL)",1(4),116,0.4,0.4,0.8,-,0.2,0.4,-,-,6.16,-,-,0.2,0.2,0.2,-,-,0.6,13.0,87.7,-,0.6,-
1,"592Vladimir RodicMalmoe FF, 28, M(R)","Vladimir Rodic Malmoe FF, 28, M(R)",4(2),386,0.3,1.2,0.2,-,-,0.8,0.2,-,6.14,-,-,0.5,0.8,0.5,-,2.3,1.7,19.8,75.6,1,0.3,-
2,"593Christopher NkunkuPSG, 24, M(CLR),FW","Christopher Nkunku PSG, 24, M(CLR),FW",0(1),3,-,-,-,-,-,-,-,-,6.14,-,-,-,-,-,-,-,-,8.0,100.0,-,-,-
3,"594Ivan OrdetsShakhtar, 29, D(C)","Ivan Ordets Shakhtar, 29, D(C)",1,90,1,2,1,-,4,1,1,-,6.14,-,-,1,-,1,-,-,-,31.0,90.3,-,-,-
4,"595Jean-Kévin AugustinPSG, 24, AM(R),FW","Jean-Kévin Augustin PSG, 24, AM(R),FW",0(1),5,-,1,-,-,-,-,-,-,6.14,-,-,-,-,-,-,-,-,3.0,100.0,-,-,-
5,"596Vasyl KobinShakhtar, 37, Midfielder","Vasyl Kobin Shakhtar, 37, Midfielder",1,90,1,1,-,-,-,1,-,-,6.14,-,-,-,-,1,-,-,-,39.0,79.5,1,3,-
6,"597Bernd LenoLeverkusen, 30, GK","Bernd Leno Leverkusen, 30, GK",6,540,-,0.2,-,-,1,0.2,-,-,6.14,-,-,-,-,-,-,-,-,25.3,52.0,-,5,-
7,"598Bibras NatkhoCSKA Moscow, 34, M(C)","Bibras Natkho CSKA Moscow, 34, M(C)",4(1),293,0.6,0.4,0.4,0.2,0.6,1,0.2,-,6.14,-,-,0.2,0.2,-,-,1.2,0.2,34.0,85.9,-,2.8,-
8,"599Aliaksandr HlebBATE, 41, M(C)","Aliaksandr Hleb BATE, 41, M(C)",3(2),240,1,0.6,0.4,-,0.6,0.6,0.4,-,6.13,-,-,0.2,-,1.2,0.2,2,2,17.4,80.5,-,0.4,-
9,"600Tanat NuserbaevFC Astana, 35, Midfielder","Tanat Nuserbaev FC Astana, 35, Midfielder",0(2),29,0.5,-,-,-,0.5,0.5,-,-,6.13,-,-,0.5,-,0.5,-,-,0.5,4.0,37.5,0.5,-,-
0,"581Nikola MitrovicMaccabi Tel Aviv, 35, DMC","Nikola Mitrovic Maccabi Tel Aviv, 35, DMC",3(1),252,1.3,-,0.3,-,0.8,1.8,0.3,-,6.17,-,-,-,1.5,0.5,-,1.3,0.3,29.0,86.2,1.3,1.8,0.3
1,"582Praxitelis VourosOlympiacos, 27, D(R)","Praxitelis Vouros Olympiacos, 27, D(R)",0(1),3,-,-,-,-,2,-,1,-,6.17,-,-,-,-,-,-,-,-,1.0,-,-,-,-
2,"583José RodríguezGalatasaray, 27, D(C),M(CR)","José Rodríguez Galatasaray, 27, D(C),M(CR)",0(3),31,0.3,0.3,0.7,-,-,0.7,0.3,-,6.17,-,-,-,0.7,-,-,-,-,7.3,81.8,-,0.3,-
3,"584Santi MinaValencia, 26, AM(LR),FW","Santi Mina Valencia, 26, AM(LR),FW",3(1),231,1,0.3,2,-,-,1,-,-,6.17,-,-,0.8,1,2.5,0.5,1.5,2,22.5,83.3,-,0.5,-
4,"585Maksym MalyshevShakhtar, 29, DMC","Maksym Malyshev Shakhtar, 29, DMC",1(1),113,2,1.5,1.5,-,0.5,1,0.5,-,6.17,-,-,1.5,0.5,0.5,-,0.5,-,26.5,92.5,-,1.5,-
5,"586Oscar LewickiMalmoe FF, 29, DMC","Oscar Lewicki Malmoe FF, 29, DMC",6,461,1.8,1.7,1,-,0.5,1.5,0.3,-,6.16,-,-,0.3,0.3,0.3,-,0.5,0.3,32.5,80,-,2.7,-
6,"587Ante CoricDinamo Zagreb, 25, Midfielder","Ante Coric Dinamo Zagreb, 25, Midfielder",1(3),86,0.5,-,-,-,-,-,-,-,6.16,-,-,0.5,0.5,-,-,0.8,1.3,8.3,81.8,0.8,-,-
7,"588Aleksandr GolovinCSKA Moscow, 26, M(CLR)","Aleksandr Golovin CSKA Moscow, 26, M(CLR)",0(1),16,1,-,1,-,1,-,-,-,6.16,-,-,-,-,1,-,-,-,10.0,60,-,-,-
8,"589Dmitri BagaBATE, 32, M(C)","Dmitri Baga BATE, 32, M(C)",1,60,3,2,1,-,-,3,1,-,6.16,-,-,-,-,-,-,1,1,28.0,64.3,-,1,-
9,"590Silvestre VarelaPorto, 37, M(CLR)","Silvestre Varela Porto, 37, M(CLR)",0(1),14,-,-,1,-,-,-,-,-,6.16,-,-,-,-,1,-,-,1,7.0,100,-,-,-
0,"571André HahnBorussia M.Gladbach, 31, AM(CLR),FW","André Hahn Borussia M.Gladbach, 31, AM(CLR),FW",1(2),99,-,0.7,1.3,-,0.3,0.3,-,-,6.19,-,-,0.7,-,0.3,0.7,0.3,0.7,10.7,75,-,0.3,-
1,"572Aleksey ShchetkinFC Astana, 31, FW","Aleksey Shchetkin FC Astana, 31, FW",1(4),142,1.2,0.2,1.4,-,0.4,1,-,-,6.19,-,-,0.2,0.2,0.2,0.2,1,0.4,7,45.7,-,-,-
2,"573Bertrand TraoréChelsea, 26, AM(R),FW","Bertrand Traoré Chelsea, 26, AM(R),FW",0(2),44,0.5,0.5,-,-,-,0.5,-,-,6.19,-,-,1,-,-,-,-,0.5,11,90.9,-,-,-
3,"574Aleksey RiosBATE, 35, D(R)","Aleksey Rios BATE, 35, D(R)",1(2),63,0.3,0.7,-,-,0.3,1,-,-,6.18,-,-,-,0.3,-,-,0.3,-,8.3,52,-,0.3,-
4,"575Ilya AleksievichBATE, 31, Midfielder","Ilya Aleksievich BATE, 31, Midfielder",1,90,4,1,1,-,3,2,-,-,6.18,-,-,-,-,-,-,1,1,26,61.5,-,-,-
5,"576Héctor HerreraPorto, 32, M(C)","Héctor Herrera Porto, 32, M(C)",2(2),170,1.3,0.3,1.5,-,0.3,1.3,-,-,6.18,-,-,0.3,0.3,0.8,0.3,1,0.8,25.8,90.3,-,1.8,-
6,"577Anton TinnerholmMalmoe FF, 31, D(LR),M(R)","Anton Tinnerholm Malmoe FF, 31, D(LR),M(R)",6,540,1,2.2,0.8,0.3,3,0.3,0.2,-,6.18,-,-,0.2,0.7,1.5,-,0.2,0.7,38.2,68.6,0.5,1.7,-
7,"578Vicente IborraSevilla, 34, M(C)","Vicente Iborra Sevilla, 34, M(C)",2(1),160,1.3,0.3,0.7,-,1,1.3,-,-,6.17,-,-,1,0.3,1,0.3,0.3,0.7,22.7,76.5,-,1.7,-
8,"579Aleksey EvseevZenit, 28, AM(L)","Aleksey Evseev Zenit, 28, AM(L)",0(1),4,-,-,1,-,-,-,-,-,6.17,-,-,1,-,-,-,-,-,2,50,-,-,-
9,"580Luka JovicBenfica, 24, FW","Luka Jovic Benfica, 24, FW",0(1),2,-,-,-,-,-,-,-,-,6.17,-,-,1,-,-,-,-,-,-,-,-,-,-
0,"561Jo Inge BergetMalmoe FF, 31, M(CLR),FW","Jo Inge Berget Malmoe FF, 31, M(CLR),FW",6,496,0.7,0.8,1.3,0.2,1.7,0.3,0.3,-,6.21,-,-,0.8,0.3,1.8,-,1.7,1.2,24.0,70.8,-,0.3,-
1,"562Sinan GümüsGalatasaray, 28, AM(R),FW","Sinan Gümüs Galatasaray, 28, AM(R),FW",0(3),40,0.3,-,0.3,-,-,-,-,-,6.21,-,-,0.3,-,0.3,-,1,0.3,5.7,64.7,-,-,-
2,"563Domagoj PavicicDinamo Zagreb, 28, AM(C)","Domagoj Pavicic Dinamo Zagreb, 28, AM(C)",0(1),9,1,1,-,-,-,-,-,-,6.21,-,-,-,-,-,-,-,-,7.0,85.7,-,2,-
3,"564Roberto PereyraJuventus, 31, M(CLR),FW","Roberto Pereyra Juventus, 31, M(CLR),FW",0(2),61,0.5,-,1,-,-,-,-,-,6.21,-,-,-,-,2,-,-,1,11.5,87.0,-,-,-
4,"565Baurzhan DzolchievFC Astana, 32, Midfielder","Baurzhan Dzolchiev FC Astana, 32, Midfielder",3(1),265,0.3,0.5,0.8,-,1,0.5,-,-,6.21,-,-,0.8,0.8,1.5,0.5,1,0.8,17.0,61.8,0.5,1,-
5,"566Aleksandr RyazantsevZenit, 35, M(CLR)","Aleksandr Ryazantsev Zenit, 35, M(CLR)",1(4),77,1,0.4,0.8,-,0.2,0.4,-,-,6.2,-,-,0.6,0.2,-,-,0.4,0.4,5.2,88.5,0.2,-,-
6,"567Daniele RuganiJuventus, 27, D(C)","Daniele Rugani Juventus, 27, D(C)",0(1),1,-,-,-,-,-,-,-,-,6.2,-,-,-,-,-,-,-,-,6.0,83.3,-,-,-
7,"568Julian GreenBayern, 27, M(CL),FW","Julian Green Bayern, 27, M(CL),FW",1,62,-,2,1,-,1,-,-,-,6.2,-,-,-,-,-,-,-,3,19.0,84.2,-,-,-
8,"569Viktor VasinCSKA Moscow, 33, D(C)","Viktor Vasin CSKA Moscow, 33, D(C)",0(1),45,1,2,1,1,1,-,-,-,6.2,-,-,-,-,-,-,1,-,35.0,82.9,-,2,-
9,"570Steed MalbranqueLyon, 42, M(C)","Steed Malbranque Lyon, 42, M(C)",1(1),73,1,0.5,1,-,0.5,0.5,-,-,6.2,-,-,-,0.5,0.5,-,1,0.5,25.0,78.0,-,2.5,0.5
0,"551Aldo KaluluLyon, 26, AM(LR),FW","Aldo Kalulu Lyon, 26, AM(LR),FW",1(1),111,0.5,-,1.5,-,-,-,-,-,6.24,-,-,0.5,1.5,1,-,2,2.5,16.5,81.8,-,-,-
