,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
5,"576Norbert BaloghPalermo FC, 26, Forward","Norbert Balogh Palermo FC, 26, Forward",0(4),49,0.5,-,1,-,-,0.5,-,-,5.98,-,-,0.5,0.3,-,-,0.5,1.8,4.8,73.7,-,-,-
6,"577Victor IbarboRoma, 32, AM(LR),FW","Victor Ibarbo Roma, 32, AM(LR),FW",0(2),8,-,-,-,-,-,-,-,-,5.98,-,-,-,-,-,-,-,-,1.5,33.3,-,-,-
7,"578Ionut RaduInter, 25, GK","Ionut Radu Inter, 25, GK",0(1),18,-,-,-,-,-,-,-,-,5.97,-,-,-,-,-,-,-,-,6.0,50.0,-,-,-
8,"579Lorenzo Di LivioRoma, 25, Midfielder","Lorenzo Di Livio Roma, 25, Midfielder",0(1),21,-,1,2,-,-,-,-,-,5.96,-,-,-,-,-,-,1,-,7.0,100.0,-,-,-
9,"580Maurizio DomizziUdinese, 41, D(C)","Maurizio Domizzi Udinese, 41, D(C)",3(2),272,0.8,1.2,1.2,0.2,2.8,-,-,-,5.96,-,-,0.2,0.2,0.2,-,0.2,-,28.8,79.2,-,2,-
0,"561Andrés PonceSampdoria, 25, FW","Andrés Ponce Sampdoria, 25, FW",0(1),4,-,-,-,-,1,-,-,-,6.03,-,-,-,-,-,-,-,-,3,66.7,-,-,-
1,"562Panagiotis KoneFiorentina, 34, M(CLR)","Panagiotis Kone Fiorentina, 34, M(CLR)",0(1),8,1,-,-,-,-,-,-,-,6.02,-,-,1,-,-,-,1,-,4,75,-,-,-
2,"563Simone EderaTorino, 25, AM(C)","Simone Edera Torino, 25, AM(C)",0(2),6,-,-,-,-,-,-,-,-,6.02,-,-,-,-,1,-,-,0.5,0.5,100,-,-,-
3,"564Franco ZuculiniBologna, 31, M(CR)","Franco Zuculini Bologna, 31, M(CR)",0(1),18,-,-,1,-,-,-,-,-,6.01,-,-,-,-,2,-,-,1,15,93.3,-,-,-
4,"565Adem LjajicRoma, 30, AM(CLR),FW","Adem Ljajic Roma, 30, AM(CLR),FW",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
5,"566Alejandro RodriguezSampdoria, 30, FW","Alejandro Rodriguez Sampdoria, 30, FW",0(6),38,-,-,0.2,-,-,-,-,-,6.0,-,-,-,-,-,-,-,0.3,0.7,25,-,-,-
6,"567Andrea FavilliJuventus, 25, FW","Andrea Favilli Juventus, 25, FW",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
7,"568Marco TumminelloRoma, 23, Forward","Marco Tumminello Roma, 23, Forward",0(1),1,-,-,1,-,-,-,-,-,6.0,-,-,-,-,-,1,-,1,-,-,-,-,-
8,"569RubinhoJuventus, 39, GK","Rubinho Juventus, 39, GK",1,1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
9,"570Levan MchedlidzeEmpoli, 32, FW","Levan Mchedlidze Empoli, 32, FW",2(11),311,0.3,-,0.9,-,0.1,0.2,-,-,6.0,-,-,0.9,0.2,0.1,0.1,1.1,1,6.9,75.6,-,0.2,-
0,"551Robert AcquafrescaBologna, 34, FW","Robert Acquafresca Bologna, 34, FW",2(4),206,0.2,0.2,-,-,0.3,0.3,0.2,-,6.09,-,-,0.5,0.2,0.3,0.2,0.2,0.2,8.8,67.9,-,0.2,-
1,"552Filippo PorcariCarpi, 38, D(C),DMC","Filippo Porcari Carpi, 38, D(C),DMC",2(2),183,1,-,1.3,-,0.3,1,-,-,6.08,-,-,0.5,1,0.8,-,-,0.5,20.3,79.0,0.5,1.5,-
2,"553Fabio Della GiovannaInter, 25, Defender","Fabio Della Giovanna Inter, 25, Defender",0(1),9,-,-,-,-,-,-,-,-,6.08,-,-,-,-,-,-,-,-,5.0,60.0,-,-,-
3,"554Vasco ReginiNapoli, 31, D(CL)","Vasco Regini Napoli, 31, D(CL)",0(1),14,-,-,-,1,-,-,-,-,6.07,-,-,-,-,-,-,-,-,6.0,100.0,-,-,-
4,"555Alessandro PiuEmpoli, 25, Forward","Alessandro Piu Empoli, 25, Forward",2(8),213,0.1,-,0.2,-,0.1,0.2,0.1,-,6.06,-,-,0.3,0.1,0.7,0.2,0.8,1,5.4,75.9,-,-,-
5,"556Marcelo EstigarribiaAtalanta, 34, D(L),M(CLR)","Marcelo Estigarribia Atalanta, 34, D(L),M(CLR)",0(4),25,-,-,-,-,-,-,-,-,6.06,-,-,-,-,1,-,-,0.3,3.3,69.2,-,-,-
6,"557Accursio BentivegnaPalermo FC, 25, Forward","Accursio Bentivegna Palermo FC, 25, Forward",0(1),10,-,-,1,-,-,-,-,-,6.05,-,-,-,-,-,-,-,1,6.0,83.3,-,-,-
7,"558AmauriTorino, 42, FW","Amauri Torino, 42, FW",0(1),8,-,-,1,-,-,-,-,-,6.05,-,-,-,1,-,2,-,1,4.0,75.0,-,-,-
8,"559Jacopo SalaSampdoria, 30, D(LR),M(CR)","Jacopo Sala Sampdoria, 30, D(LR),M(CR)",3(2),195,1.4,0.4,0.4,-,0.4,1.8,-,-,6.04,-,-,-,0.4,0.2,-,0.4,0.6,16.6,80.7,0.2,1,-
9,"560Dominik FurmanVerona, 29, M(C)","Dominik Furman Verona, 29, M(C)",0(1),19,-,-,1,-,-,1,-,-,6.04,-,-,-,-,-,-,-,1,17.0,88.2,-,-,-
0,"541Serge GakpéAtalanta, 35, AM(LR),FW","Serge Gakpé Atalanta, 35, AM(LR),FW",0(5),72,-,0.6,0.6,-,0.2,0.2,-,-,6.13,-,-,0.6,-,0.2,-,0.8,0.2,3.2,56.3,0.2,-,-
1,"542Luca ChecchinVerona, 25, Midfielder","Luca Checchin Verona, 25, Midfielder",1(3),99,0.8,0.3,0.5,-,-,0.3,0.3,-,6.12,-,-,-,-,0.3,-,-,0.5,15.3,75.4,-,1.3,-
2,"543Boris RadunovicAtalanta, 26, GK","Boris Radunovic Atalanta, 26, GK",1,90,-,-,-,-,-,-,-,-,6.12,-,-,-,-,-,-,-,-,29.0,58.6,-,6,-
3,"544Sanjin PrcicTorino, 28, M(C)","Sanjin Prcic Torino, 28, M(C)",0(2),27,0.5,0.5,1,-,-,-,-,-,6.12,-,-,-,0.5,-,-,-,0.5,8.5,76.5,-,1.5,-
4,"545Filippo FalcoBologna, 30, AM(CR),FW","Filippo Falco Bologna, 30, AM(CR),FW",1(8),214,0.2,-,0.6,-,0.1,0.4,-,-,6.11,-,-,0.4,0.3,0.6,0.1,0.9,0.3,11.1,87.0,0.8,-,-
5,"546Nigel de JongAC Milan, 37, M(C)","Nigel de Jong AC Milan, 37, M(C)",5,373,1,2,1.8,-,1.4,0.2,-,-,6.11,-,-,0.8,0.4,0.6,-,1,1.2,35.8,85.5,-,3.4,-
6,"547Zeljko BrkicCarpi, 35, GK","Zeljko Brkic Carpi, 35, GK",3(1),331,-,-,-,-,0.5,0.3,-,-,6.1,-,-,-,-,0.3,-,-,-,18.3,43.8,-,4,-
7,"548Fernando LlorenteJuventus, 37, FW","Fernando Llorente Juventus, 37, FW",0(1),11,-,-,-,-,-,-,-,-,6.09,-,-,-,-,-,-,-,1,6.0,50.0,-,-,-
8,"549SusoAC Milan, 28, AM(CLR),FW","Suso AC Milan, 28, AM(CLR),FW",1,55,1,-,-,-,-,3,1,-,6.09,-,-,2,-,-,-,1,1,32.0,87.5,-,1,-
9,"550Manuel LocatelliAC Milan, 24, M(C)","Manuel Locatelli AC Milan, 24, M(C)",1(1),92,0.5,0.5,1,-,0.5,-,0.5,-,6.09,-,-,-,-,-,-,0.5,-,30.0,78.3,-,4,-
0,"531Aaron TabacchiBologna, 23, Forward","Aaron Tabacchi Bologna, 23, Forward",0(1),7,-,-,-,-,-,-,-,-,6.16,-,-,-,1,-,-,-,1,6.0,83.3,1,-,-
1,"532Massimiliano CarliniFrosinone, 35, Midfielder","Massimiliano Carlini Frosinone, 35, Midfielder",2(12),375,0.4,0.3,0.9,-,0.1,0.2,-,-,6.16,-,-,0.3,0.8,0.6,0.2,0.6,0.7,8.5,73.1,0.1,-,-
2,"533Ravel MorrisonLazio, 29, M(C),FW","Ravel Morrison Lazio, 29, M(C),FW",0(4),60,-,-,0.3,-,-,-,-,-,6.16,-,-,-,0.3,0.3,-,0.5,0.8,12.3,91.8,-,0.3,0.3
3,"534Gaetano MonachelloAtalanta, 28, Forward","Gaetano Monachello Atalanta, 28, Forward",3(7),355,0.4,0.1,1,-,-,0.5,-,-,6.15,-,-,1.5,-,0.7,-,0.8,1,7.0,81.4,0.1,0.2,-
4,"535Nathaniel ChalobahNapoli, 27, DMC","Nathaniel Chalobah Napoli, 27, DMC",0(5),29,0.4,-,0.4,-,-,-,-,-,6.15,-,-,-,0.4,0.2,-,0.6,0.2,8.6,93.0,-,0.2,-
5,"536Federico BonazzoliSampdoria, 25, AM(C),FW","Federico Bonazzoli Sampdoria, 25, AM(C),FW",0(4),69,0.3,-,0.3,-,0.3,-,-,-,6.15,-,-,0.3,-,0.5,-,0.5,0.3,6.0,87.5,-,-,-
6,"537Norbert GyömbérRoma, 29, D(CR),DMC","Norbert Gyömbér Roma, 29, D(CR),DMC",0(6),93,0.5,-,0.8,-,1,0.3,0.3,-,6.15,-,-,-,0.3,0.2,-,-,0.5,6.8,78.0,-,0.5,-
7,"538Claud AdjapongSassuolo, 24, D(R),M(LR)","Claud Adjapong Sassuolo, 24, D(R),M(LR)",0(2),18,1,-,0.5,0.5,1,-,-,-,6.15,-,-,-,-,-,-,-,-,4.0,87.5,-,-,-
8,"539RyderUdinese, 29, AM(CLR),FW","Ryder Udinese, 29, AM(CLR),FW",4(7),410,0.3,0.2,1.3,-,0.1,0.7,-,-,6.14,-,1,0.3,0.5,1.4,0.5,1.4,1,9.5,76.2,0.2,-,-
9,"540Marko LivajaEmpoli, 28, AM(C),FW","Marko Livaja Empoli, 28, AM(C),FW",4(14),597,0.1,0.3,1.3,0.1,0.1,0.2,-,-,6.13,1,-,0.9,0.3,0.9,0.3,1.8,1.3,10.2,73.9,0.1,0.1,-
0,"521Fabrizio AlastraPalermo FC, 24, Goalkeeper","Fabrizio Alastra Palermo FC, 24, Goalkeeper",1(1),142,-,-,-,-,-,-,-,-,6.2,-,-,-,-,-,-,-,-,19.5,79.5,-,8.5,-
1,"522Pawel WszolekSampdoria, 30, D(R),M(CLR)","Pawel Wszolek Sampdoria, 30, D(R),M(CLR)",0(2),10,-,-,-,-,-,-,-,-,6.2,-,-,-,-,-,-,-,-,3.0,100.0,-,-,-
2,"523Marcello TrottaSassuolo, 29, AM(R),FW","Marcello Trotta Sassuolo, 29, AM(R),FW",1(7),193,0.1,-,0.5,-,0.1,0.3,-,-,6.19,1,-,1.5,0.3,0.1,0.1,0.4,1.6,5.9,76.6,-,0.3,-
3,"524Daniele VerdeFrosinone, 25, AM(CLR)","Daniele Verde Frosinone, 25, AM(CLR)",1(5),125,0.2,-,0.2,-,-,0.5,-,-,6.18,-,-,1.7,0.2,0.2,0.2,0.2,0.8,5.7,73.5,-,0.2,-
4,"525Mauricio IslaJuventus, 33, D(R),M(CR)","Mauricio Isla Juventus, 33, D(R),M(CR)",0(1),9,1,1,-,-,-,-,-,-,6.18,-,-,-,1,-,-,1,-,10.0,60.0,-,-,-
5,"526Bosko JankovicVerona, 38, M(LR)","Bosko Jankovic Verona, 38, M(LR)",11(4),900,0.3,0.6,1.3,-,0.4,0.5,0.1,-,6.18,1,-,0.9,0.2,0.4,0.5,0.5,0.9,12.3,63.6,0.3,0.3,-
6,"527Andrea CodaSampdoria, 37, D(C)","Andrea Coda Sampdoria, 37, D(C)",2(2),121,1,1,0.5,-,1.8,-,0.3,-,6.18,-,-,-,-,0.3,-,-,-,15.8,85.7,-,1.8,-
7,"528MatuzalémVerona, 42, M(C)","Matuzalém Verona, 42, M(C)",2(5),204,0.3,0.6,0.9,-,0.4,0.6,0.1,-,6.17,-,-,-,0.1,0.6,-,0.4,0.3,24.3,84.7,-,1.6,-
8,"529Rodrigo AguirreUdinese, 27, FW","Rodrigo Aguirre Udinese, 27, FW",3(7),335,0.3,0.2,1.1,-,0.1,0.4,-,-,6.17,-,1,0.7,0.6,1.1,0.6,0.6,1.4,6.8,67.6,0.1,0.2,0.1
9,"530Assane GnoukouriInter, 25, M(C)","Assane Gnoukouri Inter, 25, M(C)",1(1),57,-,1,0.5,-,-,-,0.5,-,6.17,-,-,1,0.5,-,-,0.5,2,24.0,89.6,-,1,-
0,"511Alessandro MatriLazio, 37, FW","Alessandro Matri Lazio, 37, FW",7(12),811,0.1,0.1,0.7,-,0.3,-,-,-,6.24,4,1,0.6,0.4,0.8,0.7,1.2,1.4,8.9,66.5,0.2,0.3,-
1,"512Ante RebicVerona, 28, AM(CLR),FW","Ante Rebic Verona, 28, AM(CLR),FW",6(4),527,0.5,0.7,1.4,-,0.1,1,0.1,-,6.24,-,-,1,0.3,0.9,-,1.8,1.6,15.1,69.5,0.3,0.4,-
2,"513Diego LópezAC Milan, 40, GK","Diego López AC Milan, 40, GK",8,720,-,0.3,-,-,0.6,0.1,-,-,6.24,-,-,-,0.1,-,-,-,-,26.5,71.7,-,9.8,-
3,"514Diego CapelGenoa, 34, AM(L)","Diego Capel Genoa, 34, AM(L)",5(16),709,0.3,0.3,0.2,-,-,0.3,-,-,6.23,-,-,0.7,0.4,2.2,0.2,0.8,0.9,11.1,83.8,0.6,0.3,-
4,"515Uros DjurdjevicPalermo FC, 28, FW","Uros Djurdjevic Palermo FC, 28, FW",5(9),473,0.4,0.1,0.9,-,0.4,0.2,-,-,6.23,2,1,0.6,0.1,0.4,0.3,1.1,0.9,5.6,75.6,-,0.1,-
5,"516Matteo MancosuBologna, 37, FW","Matteo Mancosu Bologna, 37, FW",3(6),322,0.2,-,0.2,-,0.3,0.4,0.1,-,6.23,1,-,0.2,0.4,0.8,1.2,0.1,0.6,7.0,69.8,-,0.1,-
6,"517Nikola NinkovicChievo, 27, AM(CL)","Nikola Ninkovic Chievo, 27, AM(CL)",0(1),7,2,-,-,-,-,-,-,-,6.22,-,-,-,-,-,-,1,-,4.0,75.0,-,-,-
7,"518Antonio NocerinoAC Milan, 37, M(C)","Antonio Nocerino AC Milan, 37, M(C)",1(1),66,-,-,0.5,-,0.5,-,-,-,6.21,-,-,-,0.5,1.5,-,-,0.5,18.5,89.2,-,1,-
8,"519Alexander FarnerudTorino, 38, AM(C),FW","Alexander Farnerud Torino, 38, AM(C),FW",0(5),90,0.2,0.2,0.4,-,-,-,-,-,6.21,-,-,0.4,0.6,0.2,-,0.2,0.6,11.6,82.8,0.4,1,-
9,"520Jonathan de GuzmánCarpi, 34, M(CLR)","Jonathan de Guzmán Carpi, 34, M(CLR)",1(4),111,-,-,0.2,-,0.2,0.4,-,-,6.2,1,-,0.4,0.2,0.4,0.2,0.4,0.6,5.6,60.7,0.6,0.2,-
0,"501Gabriel VasconcellosNapoli, 29, GK","Gabriel Vasconcellos Napoli, 29, GK",1,90,-,-,-,-,1.0,-,-,-,6.28,-,-,-,-,-,-,-,1,16.0,93.8,-,2,-
1,"502Michele RoccaSampdoria, 26, Midfielder","Michele Rocca Sampdoria, 26, Midfielder",0(1),29,1,-,-,-,2.0,1,1,-,6.28,-,-,-,-,-,-,1,1,12.0,33.3,-,-,-
2,"503Omar El KaddouriNapoli, 31, AM(CL)","Omar El Kaddouri Napoli, 31, AM(CL)",0(20),230,0.3,0.3,0.6,-,0.2,0.3,-,-,6.28,1,2,0.6,0.5,0.3,-,0.3,0.5,8.2,89.6,0.1,0.3,-
3,"504Andrea RanocchiaInter, 34, D(C)","Andrea Ranocchia Inter, 34, D(C)",1(9),210,-,0.2,0.2,-,1.6,0.1,0.1,-,6.27,-,-,-,0.1,0.3,-,-,0.1,12.9,82.9,-,0.5,-
4,"505Salvador IchazoTorino, 30, GK","Salvador Ichazo Torino, 30, GK",3,270,-,-,-,-,0.3,-,-,-,6.26,-,-,-,-,-,-,-,-,25.0,56.0,-,4.3,-
5,"506Alberto CostaFiorentina, 37, M(C)","Alberto Costa Fiorentina, 37, M(C)",3(4),286,0.7,1.4,1.4,-,0.3,0.6,-,-,6.26,-,-,0.3,0.3,0.1,-,1,0.6,30.3,84.0,-,1.7,-
6,"507Kevin ConstantBologna, 35, D(L),M(CL)","Kevin Constant Bologna, 35, D(L),M(CL)",3(4),279,1,0.3,1,0.6,0.3,0.4,-,-,6.26,-,-,-,0.6,-,-,0.7,0.4,29.7,83.7,0.1,1.7,-
7,"508Simone ColombiPalermo FC, 30, GK","Simone Colombi Palermo FC, 30, GK",1,90,-,-,-,-,1.0,-,-,-,6.25,-,-,-,-,-,-,-,-,16.0,43.8,-,4,-
8,"509CastánRoma, 35, D(C)","Castán Roma, 35, D(C)",4(1),381,0.4,2,2.2,1,1.8,0.2,-,-,6.24,-,-,-,-,1,-,-,0.2,33.6,85.1,-,0.6,-
9,"510Fabio DaprelàPalermo FC, 31, D(CL),M(L)","Fabio Daprelà Palermo FC, 31, D(CL),M(L)",1(4),150,0.6,0.4,0.8,-,0.2,0.2,-,-,6.24,-,-,0.2,-,0.4,-,0.2,0.2,12.8,76.6,-,0.8,-
0,"491Alessandro LonghiSassuolo, 32, D(L),M(L)","Alessandro Longhi Sassuolo, 32, D(L),M(L)",4(2),313,0.3,1.2,0.5,0.3,1.8,0.2,-,-,6.3,-,1,0.2,0.3,0.3,-,0.5,0.3,21.2,78.0,-,1.3,-
1,"492Jérémy MénezAC Milan, 35, M(CLR),FW","Jérémy Ménez AC Milan, 35, M(CLR),FW",2(8),288,0.8,-,0.6,-,-,0.2,-,-,6.3,2,-,0.6,0.6,0.5,0.8,1,0.7,15.3,81.0,-,0.7,-
2,"493Alberto BrignoliSampdoria, 30, GK","Alberto Brignoli Sampdoria, 30, GK",1,90,-,-,-,-,3,-,-,-,6.3,-,-,-,-,1,-,-,-,43.0,39.5,-,7.0,-
3,"494Diego FalcinelliSassuolo, 30, FW","Diego Falcinelli Sassuolo, 30, FW",11(15),1113,0.5,0.2,1.1,-,0.2,0.3,-,-,6.3,2,1,1,0.6,1.2,0.3,1.2,1.4,8.5,75.0,0.1,0.1,-
4,"495Erick PulgarBologna, 28, DMC","Erick Pulgar Bologna, 28, DMC",6(5),617,1.1,1.1,1.1,0.1,1.4,1.2,0.5,-,6.29,-,-,0.5,0.2,0.5,-,0.5,1.1,26.8,85.8,0.1,1.3,-
5,"496Kevin-Prince BoatengAC Milan, 35, M(CLR),FW","Kevin-Prince Boateng AC Milan, 35, M(CLR),FW",1(10),188,0.5,-,0.5,-,0.3,-,-,-,6.29,1,-,0.5,0.5,0.3,0.1,0.5,0.7,12.5,75.2,0.1,1.1,-
6,"497Giovanni PasqualeUdinese, 40, M(L)","Giovanni Pasquale Udinese, 40, M(L)",2(4),233,1.2,1.3,0.7,0.3,-,0.2,0.2,-,6.29,-,-,-,0.2,-,-,-,-,14.0,71.4,0.3,0.5,-
7,"498Franco SignorelliEmpoli, 31, Midfielder","Franco Signorelli Empoli, 31, Midfielder",0(1),33,1,-,-,-,-,-,1,-,6.29,-,-,-,1,1,-,-,-,17.0,70.6,-,1.0,-
8,"499Bryan CristantePalermo FC, 27, D(C),M(C)","Bryan Cristante Palermo FC, 27, D(C),M(C)",1(3),94,1.3,-,0.5,-,0.3,0.5,-,-,6.29,-,-,0.5,-,0.3,-,1.3,0.5,17.0,70.6,-,0.8,-
9,"500Goran PandevGenoa, 38, M(CR),FW","Goran Pandev Genoa, 38, M(CR),FW",9(6),825,0.1,0.1,0.7,-,0.2,0.3,0.1,-,6.29,-,-,1.1,0.9,2.2,0.8,1.4,1.3,17.7,78.9,0.1,0.8,-
0,"481MarquinhoUdinese, 35, M(CL)","Marquinho Udinese, 35, M(CL)",4(7),446,0.8,1.3,0.8,-,0.6,1.3,0.3,-,6.33,-,-,0.7,0.5,0.7,0.1,0.5,0.5,18.1,78.4,0.2,0.4,-
1,"482Andrea PoliAC Milan, 32, M(CL)","Andrea Poli AC Milan, 32, M(CL)",4(14),570,0.8,1.3,0.5,-,0.1,0.7,-,-,6.33,-,1,0.3,0.4,0.7,-,0.7,0.6,14.3,89.5,0.1,0.5,0.1
2,"483Giuseppe RossiFiorentina, 35, FW","Giuseppe Rossi Fiorentina, 35, FW",4(7),369,0.5,0.1,0.5,-,-,0.3,-,-,6.32,-,2,1.5,0.7,0.7,0.2,1.0,0.7,13.5,77.7,0.1,0.2,-
3,"484Filip DjordjevicLazio, 34, FW","Filip Djordjevic Lazio, 34, FW",16(11),1291,0.4,0.4,0.8,-,0.7,0.6,-,-,6.32,3,2,0.8,0.4,0.9,0.5,0.6,1.2,12.1,71.6,-,0.3,-
4,"485RômuloVerona, 35, D(R),M(CR)","Rômulo Verona, 35, D(R),M(CR)",0(9),259,0.3,0.7,0.4,-,0.3,0.4,-,-,6.32,-,1,1.2,0.6,0.4,0.1,0.4,0.8,15.0,85.2,0.1,0.2,-
5,"486Rade KrunicEmpoli, 28, M(CL)","Rade Krunic Empoli, 28, M(CL)",5(10),491,0.9,0.5,0.5,-,0.3,0.6,0.1,-,6.32,1,-,0.5,0.5,1.4,0.1,0.8,0.9,11.9,75.4,0.1,0.3,-
6,"487Lazaros ChristodoulopoulosSampdoria, 35, AM(CLR),FW","Lazaros Christodoulopoulos Sampdoria, 35, AM(CLR),FW",3(7),354,0.7,0.4,0.8,0.1,0.6,0.4,-,-,6.31,1,-,0.6,-,0.8,-,0.6,1,13.0,79.2,0.1,0.3,-
7,"488Aleksandar TonevFrosinone, 32, AM(CR),FW","Aleksandar Tonev Frosinone, 32, AM(CR),FW",11(11),1083,0.9,0.5,0.6,-,0.2,0.6,-,-,6.31,-,1,1.4,0.5,0.3,0.3,0.7,1.1,10.6,68.8,0.5,0.3,-
8,"489Luca MartinelliEmpoli, 33, Defender","Luca Martinelli Empoli, 33, Defender",1,90,1.0,2.0,-,3,7,-,1,-,6.31,-,-,1.0,-,-,-,1.0,-,49.0,85.7,-,7.0,-
9,"490Salih UçanRoma, 28, M(C)","Salih Uçan Roma, 28, M(C)",0(3),41,0.7,0.7,0.3,-,0.3,0.3,-,-,6.31,-,1,0.3,0.3,0.3,-,0.3,0.7,6.7,90.0,-,0.7,-
0,"471Sergio PellissierChievo, 43, FW","Sergio Pellissier Chievo, 43, FW",10(9),951,0.2,0.1,0.5,-,0.2,0.4,-,-,6.36,5,-,1.2,0.7,1.3,0.9,0.6,1.3,10.7,71.9,-,0.2,-
1,"472EmersonRoma, 27, D(L),M(L)","Emerson Roma, 27, D(L),M(L)",1(7),183,0.9,0.9,0.4,0.1,0.4,0.3,0.1,-,6.36,1,-,0.5,0.1,0.3,-,0.4,0.1,10.4,84.3,0.1,0.3,-
2,"473Maximiliano LópezTorino, 38, FW","Maximiliano López Torino, 38, FW",8(18),1075,0.5,-,2.2,-,0.1,0.2,-,-,6.36,4,2,1,0.4,0.5,0.2,1,0.9,7.8,66.2,-,0.2,-
3,"474Nicolás SpolliCarpi, 39, D(C)","Nicolás Spolli Carpi, 39, D(C)",4,327,0.5,1.8,1.8,1,6.5,0.5,-,-,6.36,-,-,0.3,0.3,1,-,-,0.3,23.0,82.6,-,2,-
4,"475Fabio DaprelàCarpi, 31, D(CL),M(L)","Fabio Daprelà Carpi, 31, D(CL),M(L)",0(2),62,1.0,2.5,0.5,-,1,-,-,-,6.35,-,-,-,-,0.5,-,-,-,10.0,75.0,-,1,-
5,"476Tim MatavzGenoa, 33, FW","Tim Matavz Genoa, 33, FW",5(2),466,0.3,0.1,2.0,-,0.1,0.6,-,-,6.34,-,-,1.4,0.6,0.4,1.1,1.3,1,13.9,60.8,0.1,0.1,-
6,"477Paul-José M'PokuChievo, 30, M(CLR),FW","Paul-José M'Poku Chievo, 30, M(CLR),FW",6(14),756,0.4,0.4,0.5,-,0.1,0.7,-,-,6.34,-,-,0.9,0.9,1.8,0.2,1.4,0.9,17.6,76.1,0.3,0.5,0.1
7,"478Kamil WilczekCarpi, 34, FW","Kamil Wilczek Carpi, 34, FW",1(2),116,0.7,-,1.0,-,-,-,-,-,6.34,-,-,1.7,0.3,-,0.3,0.7,2,10.0,73.3,-,-,-
8,"479Matteo MancosuCarpi, 37, FW","Matteo Mancosu Carpi, 37, FW",7(5),579,0.3,0.3,0.8,-,0.8,0.2,0.1,-,6.33,1,-,0.8,0.5,0.8,0.6,0.3,0.7,11.0,62.9,-,0.1,-
9,"480Stipe PericaUdinese, 26, FW","Stipe Perica Udinese, 26, FW",5(6),463,0.1,0.2,1.2,-,0.3,0.4,0.1,-,6.33,2,-,1.4,0.3,0.9,0.2,0.9,1.7,8.7,64.6,0.1,-,-
0,"461Davide ZappacostaTorino, 30, D(R),M(LR)","Davide Zappacosta Torino, 30, D(R),M(LR)",13(12),1265,0.7,0.7,1.1,-,0.8,0.3,-,-,6.39,1,1,0.6,0.6,0.4,0.1,0.9,0.5,18.6,78.9,0.9,1.3,-
1,"462Luigi GiorgiAtalanta, 35, M(CR)","Luigi Giorgi Atalanta, 35, M(CR)",0(1),13,1,1,-,-,-,-,-,-,6.39,-,-,-,1,1,-,-,-,16.0,100.0,-,1,-
