,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
4,"515Ibrahim AfellayStoke, 36, M(CLR)","Ibrahim Afellay Stoke, 36, M(CLR)",1(5),163,0.5,0.2,0.2,0.2,0.2,0.2,-,-,5.99,-,-,-,-,-,-,0.5,0.2,13.5,87.7,-,0.7,-
5,"516Lee Chung-YongCrystal Palace, 33, M(CLR)","Lee Chung-Yong Crystal Palace, 33, M(CLR)",1(6),132,0.3,0.3,0.1,-,-,0.1,-,-,5.98,-,-,0.1,0.3,0.3,-,0.4,0.6,9.6,82.1,-,-,-
6,"517Lukas NmechaMan City, 23, AM(CR),FW","Lukas Nmecha Man City, 23, AM(CR),FW",0(2),14,-,-,-,-,-,-,-,-,5.98,-,-,-,-,-,-,1,-,2.5,100,-,-,-
7,"518Ben HamerLeicester, 34, GK","Ben Hamer Leicester, 34, GK",3(1),274,-,-,-,-,1.3,0.3,-,-,5.97,-,-,-,-,-,-,-,-,17.8,56.3,-,4.8,-
8,"519Jay FultonSwansea, 28, DMC","Jay Fulton Swansea, 28, DMC",0(2),17,-,-,1,-,-,-,-,-,5.97,-,-,-,-,-,-,-,0.5,4,62.5,-,-,-
9,"520Jonathan WaltersBurnley, 38, M(CLR),FW","Jonathan Walters Burnley, 38, M(CLR),FW",0(3),37,-,-,-,-,0.3,-,-,-,5.92,-,-,0.3,-,0.3,-,0.7,0.7,3,44.4,-,-,-
0,"501Eddie NketiahArsenal, 23, FW","Eddie Nketiah Arsenal, 23, FW",0(3),17,0.3,-,0.3,0.3,-,-,-,-,6.05,-,-,0.3,-,-,-,0.3,0.3,2.3,85.7,-,-,-
1,"502Pape SouaréCrystal Palace, 32, D(L),M(L)","Pape Souaré Crystal Palace, 32, D(L),M(L)",0(1),8,-,-,-,-,-,-,-,-,6.05,-,-,-,-,-,-,-,-,9.0,88.9,-,-,-
2,"503Joseph WillockArsenal, 22, M(C)","Joseph Willock Arsenal, 22, M(C)",1(1),82,2,0.5,1.5,-,0.5,-,-,-,6.04,-,-,0.5,-,-,-,1,1,20.0,77.5,-,0.5,-
3,"504Massadio HaïdaraNewcastle, 29, D(CL),M(L)","Massadio Haïdara Newcastle, 29, D(CL),M(L)",0(1),3,-,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,2.0,100.0,-,-,-
4,"505Jérémie BogaChelsea, 25, AM(CLR),FW","Jérémie Boga Chelsea, 25, AM(CLR),FW",1,18,-,-,1,-,-,-,-,-,6.03,-,-,-,-,-,-,-,1,4.0,100.0,-,-,-
5,"506Nahki WellsBurnley, 32, AM(LR),FW","Nahki Wells Burnley, 32, AM(LR),FW",0(9),46,0.4,-,0.4,-,-,-,-,-,6.02,-,-,0.3,-,-,-,0.3,0.2,1.8,100.0,-,-,-
6,"507Dean WhiteheadHuddersfield, 40, D(R),DMC","Dean Whitehead Huddersfield, 40, D(R),DMC",0(4),68,-,0.5,-,-,-,0.3,-,-,6.02,-,-,-,-,-,-,-,-,12.5,84.0,-,0.3,-
7,"508Sandro RamírezEverton, 26, AM(LR),FW","Sandro Ramírez Everton, 26, AM(LR),FW",3(5),277,0.3,0.1,0.1,-,-,0.4,-,-,6.02,-,-,1.1,0.1,0.9,0.1,0.8,1.9,10.3,80.5,-,0.1,-
8,"509Harvey BarnesLeicester, 24, AM(CL)","Harvey Barnes Leicester, 24, AM(CL)",0(3),8,-,-,0.3,-,-,-,-,-,6.02,-,-,0.3,-,-,-,-,0.3,2.0,100.0,-,-,-
9,"510Emerson HyndmanBournemouth, 26, M(CL)","Emerson Hyndman Bournemouth, 26, M(CL)",1,59,-,1,-,-,-,1,-,-,6.01,-,-,-,1,-,-,-,3,24.0,87.5,-,2,-
0,"491Jordan HugillWest Ham, 30, FW","Jordan Hugill West Ham, 30, FW",0(3),22,-,-,1,-,-,0.3,-,-,6.11,-,-,-,-,0.3,-,0.7,-,2.7,25.0,-,-,-
1,"492Stephen IrelandStoke, 35, M(C)","Stephen Ireland Stoke, 35, M(C)",1(3),128,0.8,0.3,0.3,-,0.3,1,0.5,-,6.1,-,-,0.8,0.3,0.3,-,0.3,-,16.5,83.3,-,0.5,-
2,"493Daniel SturridgeWest Brom, 32, M(R),FW","Daniel Sturridge West Brom, 32, M(R),FW",2(4),116,-,-,-,-,-,-,-,-,6.1,-,-,0.5,0.5,0.2,0.2,-,1,5.2,74.2,-,0.3,-
3,"494Beni BaningimeEverton, 23, DMC","Beni Baningime Everton, 23, DMC",1(7),194,0.8,0.3,0.5,-,0.1,0.5,0.1,-,6.1,-,-,-,-,0.1,-,0.1,0.1,10.3,81.7,-,0.4,-
4,"495Theo WalcottArsenal, 33, M(CLR),FW","Theo Walcott Arsenal, 33, M(CLR),FW",0(6),64,0.2,0.2,0.2,-,-,-,-,-,6.09,-,-,-,-,-,0.8,0.2,-,3.2,73.7,-,0.2,-
5,"496Tyrese CampbellStoke, 22, AM(LR),FW","Tyrese Campbell Stoke, 22, AM(LR),FW",0(4),76,0.5,0.3,-,-,-,-,0.3,-,6.08,-,-,0.5,-,-,0.3,0.8,0.8,4.3,52.9,0.3,-,-
6,"497Brahim DíazMan City, 22, AM(CLR)","Brahim Díaz Man City, 22, AM(CLR)",0(5),50,0.2,0.2,0.2,-,-,-,-,-,6.08,-,-,0.6,-,0.8,-,0.4,0.8,5.6,89.3,-,0.2,-
7,"498Jamie MurphyBrighton, 32, AM(CL),FW","Jamie Murphy Brighton, 32, AM(CL),FW",1(3),166,0.5,0.3,0.3,-,0.3,0.5,-,-,6.08,-,-,0.3,0.3,1.3,0.3,0.5,0.8,10.8,86.0,-,0.3,-
8,"499Jason PuncheonCrystal Palace, 35, M(CLR)","Jason Puncheon Crystal Palace, 35, M(CLR)",6(4),571,1.3,0.5,1.4,-,0.4,0.4,-,-,6.07,-,-,1,0.5,0.3,-,1.5,0.7,23.8,84.0,0.5,1,-
9,"500Saido BerahinoStoke, 28, AM(CLR),FW","Saido Berahino Stoke, 28, AM(CLR),FW",3(12),486,0.1,0.1,0.4,-,0.1,0.1,0.1,-,6.06,-,1,0.7,0.2,0.3,0.3,0.6,0.8,6.3,77.9,0.1,0.1,0.1
0,"481Diafra SakhoWest Ham, 32, FW","Diafra Sakho West Ham, 32, FW",0(14),296,0.4,0.1,0.3,-,0.1,0.2,-,-,6.14,2,-,0.6,0.1,0.4,0.4,0.9,1.3,4.6,60.9,0.1,0.2,-
1,"482Jürgen LocadiaBrighton, 28, AM(LR),FW","Jürgen Locadia Brighton, 28, AM(LR),FW",3(3),224,0.2,0.2,0.3,-,-,0.2,-,-,6.14,1,1,1,0.2,0.5,0.3,0.2,0.8,8.5,70.6,0.2,0.8,-
2,"483Ben WoodburnLiverpool, 22, AM(CL)","Ben Woodburn Liverpool, 22, AM(CL)",0(1),6,-,-,-,-,-,-,-,-,6.14,-,-,-,-,-,-,-,-,8.0,87.5,-,-,-
3,"484Francis CoquelinArsenal, 31, M(CLR)","Francis Coquelin Arsenal, 31, M(CLR)",1(6),157,0.7,0.4,0.3,-,0.3,0.3,-,-,6.13,-,-,0.1,0.1,0.1,-,0.3,0.1,13.7,82.3,-,1,-
4,"485Wayne RoutledgeSwansea, 37, M(CLR),FW","Wayne Routledge Swansea, 37, M(CLR),FW",4(11),423,0.7,0.1,0.6,-,0.3,0.4,-,-,6.12,-,-,0.3,0.4,-,-,0.5,0.5,10.7,68.8,0.3,0.1,-
5,"486Davy KlaassenEverton, 29, M(CL)","Davy Klaassen Everton, 29, M(CL)",3(4),251,0.4,0.1,0.7,0.1,0.1,0.6,0.1,-,6.12,-,-,0.3,0.3,0.3,0.1,0.1,0.6,14.1,79.8,-,0.4,-
6,"487Marko GrujicLiverpool, 26, DMC","Marko Grujic Liverpool, 26, DMC",0(3),14,0.7,-,-,-,-,-,-,-,6.12,-,-,-,0.3,-,-,0.3,-,4.7,78.6,-,-,-
7,"488Leonardo UlloaLeicester, 35, FW","Leonardo Ulloa Leicester, 35, FW",0(4),19,0.3,-,-,-,0.3,-,-,-,6.12,-,-,0.3,0.3,-,-,0.8,0.3,3.5,85.7,-,0.3,-
8,"489BojanStoke, 31, AM(CLR),FW","Bojan Stoke, 31, AM(CLR),FW",1,72,-,-,1,-,-,1,-,-,6.11,-,-,1,1,3,-,2,1,25.0,88.0,-,-,-
9,"490Jerome SinclairWatford, 25, AM(LR),FW","Jerome Sinclair Watford, 25, AM(LR),FW",0(4),29,-,0.3,0.3,-,-,0.3,-,-,6.11,-,-,-,0.3,-,-,-,0.3,2.0,87.5,-,-,-
0,"471Fernando LlorenteTottenham, 37, FW","Fernando Llorente Tottenham, 37, FW",1(15),227,0.4,-,0.3,-,0.4,0.1,-,-,6.2,1,-,0.4,0.3,0.3,0.1,0.2,0.5,5.5,68.2,-,-,-
1,"472Dodi LukébakioWatford, 24, AM(CLR),FW","Dodi Lukébakio Watford, 24, AM(CLR),FW",0(1),16,1,-,-,-,-,-,-,-,6.19,-,-,1,2,-,-,-,1,6.0,100,1,-,-
2,"473Benik AfobeBournemouth, 29, AM(C),FW","Benik Afobe Bournemouth, 29, AM(C),FW",5(12),535,0.2,-,0.5,-,0.4,0.3,-,-,6.19,-,-,0.5,0.1,0.8,0.2,0.3,1.6,8.9,73.7,0.1,-,-
3,"474Islam SlimaniNewcastle, 33, FW","Islam Slimani Newcastle, 33, FW",1(3),131,-,0.3,-,-,0.3,0.5,-,-,6.18,-,-,-,1,0.8,-,1.5,1.8,11.3,64.4,-,0.3,0.3
4,"475Reece OxfordWest Ham, 23, D(C),DMC","Reece Oxford West Ham, 23, D(C),DMC",0(1),4,2,-,1,-,-,-,-,-,6.18,-,-,-,-,-,-,-,-,2.0,-,-,-,-
5,"476Kevin MirallasEverton, 34, M(CLR),FW","Kevin Mirallas Everton, 34, M(CLR),FW",2(3),138,0.8,-,0.2,-,0.6,0.2,-,-,6.18,-,-,0.8,0.2,0.4,-,0.6,0.6,10.8,81.5,-,0.4,-
6,"477Isaiah BrownBrighton, 25, AM(CL),FW","Isaiah Brown Brighton, 25, AM(CL),FW",4(9),307,0.2,0.1,0.2,-,0.2,0.5,-,-,6.17,-,-,0.1,0.5,0.2,0.1,0.5,0.3,9.9,69.8,0.2,0.4,-
7,"478Angel RangelSwansea, 39, D(R)","Angel Rangel Swansea, 39, D(R)",2(2),155,1,0.8,0.3,-,0.8,0.5,-,-,6.16,-,-,-,0.3,-,-,0.3,1,23.8,87.4,0.3,0.5,-
8,"479Joe LolleyHuddersfield, 29, AM(CLR)","Joe Lolley Huddersfield, 29, AM(CLR)",2(4),219,0.3,0.5,0.5,-,0.2,0.3,-,-,6.15,1,-,0.5,0.2,0.3,-,1,1.3,10.8,78.5,0.2,0.2,-
9,"480Josh CullenWest Ham, 26, DMC","Josh Cullen West Ham, 26, DMC",0(2),6,-,1,-,-,-,0.5,0.5,-,6.15,-,-,-,-,-,-,-,-,2.0,75,-,-,-
0,"461Muhamed BesicEverton, 29, DMC","Muhamed Besic Everton, 29, DMC",0(2),46,0.5,-,0.5,-,0.5,1,1,-,6.24,-,-,-,0.5,1,-,1,-,14.0,96.4,-,1.5,-
1,"462Ethan AmpaduChelsea, 21, D(C),DMC","Ethan Ampadu Chelsea, 21, D(C),DMC",0(1),10,1.0,-,-,-,2,-,-,-,6.23,-,-,-,-,-,-,-,-,19.0,100.0,-,1,-
2,"463Islam SlimaniLeicester, 33, FW","Islam Slimani Leicester, 33, FW",2(10),241,0.2,-,0.3,-,0.2,0.3,-,-,6.23,1,1,0.6,0.2,0.1,0.3,0.5,0.8,9.3,69.6,-,-,-
3,"464Gareth McAuleyWest Brom, 42, D(C)","Gareth McAuley West Brom, 42, D(C)",5(4),456,0.9,1.2,0.2,0.4,1.7,0.4,0.4,-,6.23,-,-,-,-,0.2,-,-,0.2,13.9,64.8,0.1,1.8,-
4,"465Sam McQueenSouthampton, 27, D(L)","Sam McQueen Southampton, 27, D(L)",1(6),142,0.6,0.4,-,0.1,0.4,0.3,0.1,-,6.22,-,-,0.1,0.4,-,0.1,0.3,0.6,9.0,73.0,-,0.1,-
5,"466Adam LallanaLiverpool, 34, M(CLR)","Adam Lallana Liverpool, 34, M(CLR)",1(11),235,0.3,0.1,0.3,-,0.1,0.7,-,-,6.22,-,-,0.9,0.6,0.4,0.1,0.8,0.8,18.3,85.9,0.2,0.3,-
6,"467Martin CranieHuddersfield, 35, D(CLR),DMC","Martin Cranie Huddersfield, 35, D(CLR),DMC",2(1),180,1.0,0.3,-,0.7,3,0.3,1,-,6.21,-,-,-,-,-,-,-,0.7,30.0,78.9,-,2.7,-
7,"468Georges-Kévin NkoudouBurnley, 27, AM(LR)","Georges-Kévin Nkoudou Burnley, 27, AM(LR)",2(6),224,0.9,0.1,0.5,0.1,-,0.6,-,-,6.21,-,-,0.5,0.1,0.8,-,1.6,0.6,10.4,79.5,0.1,0.5,-
8,"469Tyrone MingsBournemouth, 29, D(CL)","Tyrone Mings Bournemouth, 29, D(CL)",3(1),203,0.3,1.5,0.5,0.5,3.3,-,0.5,-,6.2,-,-,0.3,0.3,0.3,-,0.3,0.3,28.3,77.9,0.3,2.3,-
9,"470Zlatan IbrahimovicMan Utd, 40, FW","Zlatan Ibrahimovic Man Utd, 40, FW",1(4),103,0.4,-,0.2,-,0.2,0.2,-,-,6.2,-,-,0.8,0.4,0.2,0.4,0.4,0.2,15.2,76.3,0.2,0.6,-
0,"451Beram KayalBrighton, 34, M(C)","Beram Kayal Brighton, 34, M(C)",8(11),740,0.9,0.7,0.8,-,0.4,1.1,0.2,-,6.26,-,-,0.2,0.6,0.8,0.1,0.4,0.4,11.9,78.9,0.1,0.4,-
1,"452Leon BrittonSwansea, 39, M(C)","Leon Britton Swansea, 39, M(C)",4(1),305,1.2,0.2,1.4,-,0.2,0.6,0.2,-,6.26,-,-,-,-,0.2,-,0.6,0.4,27.4,92.7,-,0.4,-
2,"453Damien DelaneyCrystal Palace, 40, D(C)","Damien Delaney Crystal Palace, 40, D(C)",1(1),95,1.0,1.5,-,0.5,3.5,-,2,-,6.26,-,-,-,-,-,-,-,0.5,19.0,78.9,-,1.5,-
3,"454Oliver McBurnieSwansea, 26, AM(CL),FW","Oliver McBurnie Swansea, 26, AM(CL),FW",2(9),269,0.4,-,0.4,-,0.3,0.2,-,-,6.26,-,1,0.5,0.1,0.4,-,0.6,1.1,9.0,68.7,-,-,-
4,"455James McCarthyEverton, 31, M(C)","James McCarthy Everton, 31, M(C)",3(1),207,2.3,1.3,0.8,0.3,0.8,1,0.5,-,6.25,-,-,0.3,0.3,0.5,-,0.3,0.8,24.3,74.2,-,0.3,-
5,"456Lee GrantStoke, 39, GK","Lee Grant Stoke, 39, GK",3,270,0.3,-,-,-,-,-,-,-,6.25,-,-,-,-,-,-,-,-,26.0,56.4,-,9,-
6,"457Oliver BurkeWest Brom, 25, AM(LR),FW","Oliver Burke West Brom, 25, AM(LR),FW",2(13),358,0.4,0.5,0.1,-,0.1,0.5,-,-,6.25,-,2,0.3,0.3,0.3,-,0.9,1.1,9.3,79.3,0.1,0.2,-
7,"458Levi LumekaCrystal Palace, 23, Forward","Levi Lumeka Crystal Palace, 23, Forward",0(1),25,1.0,1,-,-,-,-,-,-,6.25,-,-,1,-,-,-,1,1,7.0,71.4,-,-,-
8,"459Glen JohnsonStoke, 37, D(CLR),M(R)","Glen Johnson Stoke, 37, D(CLR),M(R)",7(2),550,0.8,1.1,0.7,0.4,2.4,1,0.2,-,6.25,-,-,0.2,0.4,0.6,-,0.7,0.4,20.9,66.5,0.2,2.2,-
9,"460Andre GrayWatford, 30, FW","Andre Gray Watford, 30, FW",16(15),1499,0.1,0.1,0.4,-,0.1,0.1,-,-,6.24,5,2,1.1,0.6,0.2,0.4,0.7,1.6,9.6,71.9,0.1,0.2,-
0,"441Lys MoussetBournemouth, 26, FW","Lys Mousset Bournemouth, 26, FW",4(19),585,0.4,0.1,0.5,-,0.3,0.3,0.1,-,6.29,2,-,1,0.2,0.4,-,0.7,1,7.0,63.4,-,0.1,-
1,"442Hal Robson-KanuWest Brom, 33, AM(LR),FW","Hal Robson-Kanu West Brom, 33, AM(LR),FW",8(13),822,0.2,0.2,1.0,-,0.4,0.7,0.1,-,6.28,2,-,0.9,0.4,1.2,0.3,1.3,1.5,8.8,66.8,0.1,0.1,-
2,"443Roque MesaSwansea, 33, DMC","Roque Mesa Swansea, 33, DMC",9(2),758,1.8,1.2,1.3,-,0.5,2.5,-,-,6.28,-,-,0.6,0.5,0.9,-,0.4,0.6,44.2,86.4,0.1,2.5,-
3,"444Nathan DyerSwansea, 34, M(LR)","Nathan Dyer Swansea, 34, M(LR)",16(8),1313,0.9,0.5,0.7,-,0.1,0.8,-,-,6.28,-,-,0.4,0.4,0.8,-,1.2,1.7,21.3,81.1,0.2,0.2,-
4,"445Josh SimsSouthampton, 25, AM(LR)","Josh Sims Southampton, 25, AM(LR)",1(5),161,0.7,0.2,0.2,-,-,0.8,-,-,6.28,-,-,1.8,0.2,0.2,0.3,1,0.7,10.3,77.4,0.3,-,-
5,"446Nathaniel ClyneLiverpool, 31, D(LR),M(R)","Nathaniel Clyne Liverpool, 31, D(LR),M(R)",2(1),174,1.0,-,1.3,0.3,1,0.3,0.3,-,6.27,-,-,0.7,0.3,-,-,0.7,1.3,34.7,79.8,0.3,1.7,-
6,"447Leonardo UlloaBrighton, 35, FW","Leonardo Ulloa Brighton, 35, FW",2(8),262,0.3,0.1,0.7,-,0.3,0.6,-,-,6.27,1,-,0.2,0.7,0.3,0.4,0.9,2.1,12.0,71.7,-,-,0.1
7,"448Hamza ChoudhuryLeicester, 24, DMC","Hamza Choudhury Leicester, 24, DMC",4(4),377,1.1,1,0.6,-,0.5,1.0,0.1,-,6.27,-,1,0.3,0.1,0.6,-,0.3,0.5,20.5,84.1,-,1.5,-
8,"449Joe HartWest Ham, 35, GK","Joe Hart West Ham, 35, GK",19,1710,0.1,-,0.1,-,0.8,0.1,-,-,6.27,-,1,-,0.1,0.1,-,-,-,28.6,44.3,-,9.7,-
9,"450Rolando AaronsNewcastle, 26, M(L)","Rolando Aarons Newcastle, 26, M(L)",1(3),137,1.0,0.3,0.3,-,-,0.5,-,-,6.26,-,-,0.5,-,0.8,0.3,1.5,1,10.3,68.3,0.3,0.3,-
0,"431Rekeem HarperWest Brom, 22, DMC","Rekeem Harper West Brom, 22, DMC",0(1),20,1.0,-,-,-,-,-,-,-,6.31,-,-,-,2,-,-,-,1,5.0,80.0,-,1,-
1,"432Charlie AdamStoke, 36, M(C)","Charlie Adam Stoke, 36, M(C)",5(6),409,0.8,0.8,0.7,-,0.8,1.1,-,-,6.31,-,-,0.9,0.5,0.7,-,0.5,0.5,22.4,63.4,0.7,2.1,0.2
2,"433Marc PughBournemouth, 35, AM(CL)","Marc Pugh Bournemouth, 35, AM(CL)",11(9),983,0.4,0.7,0.4,-,0.7,0.4,0.1,-,6.31,-,-,1,0.5,0.5,0.1,1,1.3,23.5,80.2,0.2,0.9,0.1
3,"434Manolo GabbiadiniSouthampton, 30, AM(CLR),FW","Manolo Gabbiadini Southampton, 30, AM(CLR),FW",11(17),1076,0.1,0.1,0.5,-,0.2,0.5,-,-,6.3,5,-,0.8,0.3,0.3,0.4,0.3,0.5,8.0,70.9,-,0.1,-
4,"435Phil FodenMan City, 22, AM(CLR),FW","Phil Foden Man City, 22, AM(CLR),FW",0(5),45,0.2,-,0.2,-,0.2,0.2,-,-,6.3,-,1,-,0.4,0.6,-,-,0.4,8.8,90.9,0.2,-,-
5,"436Konstantinos MavropanosArsenal, 24, D(C)","Konstantinos Mavropanos Arsenal, 24, D(C)",3,195,0.3,2,0.7,0.3,3.7,0.3,1,-,6.3,-,-,-,-,1,-,-,-,34.3,88.3,-,2,-
6,"437Abdelhamid SabiriHuddersfield, 25, AM(CL),FW","Abdelhamid Sabiri Huddersfield, 25, AM(CL),FW",2(3),221,1.0,0.2,0.8,-,0.4,1.2,-,-,6.3,-,1,1,0.6,0.8,0.2,0.2,1.2,19.6,67.3,-,0.4,-
7,"438Jacob MurphyNewcastle, 27, D(R),M(LR)","Jacob Murphy Newcastle, 27, D(R),M(LR)",13(12),1145,0.5,0.2,0.3,-,0.4,0.8,-,-,6.29,1,1,0.9,0.4,0.4,-,1.2,1.4,11.2,65.5,0.3,0.3,-
8,"439Patrice EvraWest Ham, 41, D(CL),M(L)","Patrice Evra West Ham, 41, D(CL),M(L)",3(2),229,1.2,1.4,-,0.4,1.2,0.4,0.2,-,6.29,-,-,-,-,0.4,0.2,1,-,19.4,70.1,-,1,-
9,"440Ben WatsonWatford, 36, M(C)","Ben Watson Watford, 36, M(C)",6(2),459,2.4,0.9,1.4,0.1,1.1,2.6,0.1,-,6.29,-,-,0.1,0.4,0.6,-,0.3,0.8,29.5,82.2,0.1,2.3,-
0,"421Yannick BolasieEverton, 33, AM(LR),FW","Yannick Bolasie Everton, 33, AM(LR),FW",11(5),856,0.5,0.3,0.8,-,0.4,0.3,-,-,6.34,1,-,1.2,0.3,0.7,0.3,1.6,1.9,13.1,62.9,0.4,0.1,-
1,"422Andy KingLeicester, 33, M(C)","Andy King Leicester, 33, M(C)",5(6),536,0.7,0.5,0.5,0.1,1.1,0.3,0.2,-,6.33,1,-,0.5,0.2,0.5,0.1,-,0.5,19.1,78.6,-,0.7,-
2,"423Jeff HendrickBurnley, 30, M(CR)","Jeff Hendrick Burnley, 30, M(CR)",29(5),2343,0.5,0.2,0.6,-,0.6,0.4,0.1,-,6.33,2,2,0.7,0.8,0.5,0.5,1,1.3,23.6,81.0,0.1,0.6,-
3,"424Danny IngsLiverpool, 29, AM(C),FW","Danny Ings Liverpool, 29, AM(C),FW",3(5),265,0.6,0.3,0.8,-,0.1,-,-,-,6.33,1,-,1.0,0.4,0.4,0.4,0.8,1.4,9.5,61.8,-,0.1,-
4,"425Martin OlssonSwansea, 34, D(L),M(L)","Martin Olsson Swansea, 34, D(L),M(L)",36,3154,0.9,0.9,0.8,0.1,1.9,0.5,0.1,-,6.32,-,1,0.5,0.4,0.7,0.1,0.7,1.3,31.8,73.5,0.6,1.3,-
5,"426Luciano NarsinghSwansea, 31, AM(LR),FW","Luciano Narsingh Swansea, 31, AM(LR),FW",5(13),619,0.4,0.2,0.2,-,0.2,0.3,-,-,6.32,1,-,0.5,0.6,0.6,0.2,0.8,1.0,10.8,80.9,0.2,0.2,-
6,"427Jairo RiedewaldCrystal Palace, 25, D(CL),DMC","Jairo Riedewald Crystal Palace, 25, D(CL),DMC",4(8),436,0.9,1,0.3,0.1,1.0,0.2,0.1,-,6.32,-,-,0.1,-,-,-,0.3,0.3,12.9,79.4,0.2,1.1,-
7,"428Kasey PalmerHuddersfield, 25, AM(CLR)","Kasey Palmer Huddersfield, 25, AM(CLR)",1(3),169,1.5,-,1.0,-,0.3,1.5,-,-,6.32,-,-,0.5,0.3,0.3,-,1.3,1.0,13.3,77.4,0.3,0.3,0.3
8,"429Nacer ChadliWest Brom, 32, M(CLR),FW","Nacer Chadli West Brom, 32, M(CLR),FW",2(3),216,0.2,-,0.2,-,0.6,0.6,-,-,6.32,1,-,0.8,0.4,-,-,0.8,0.8,13.8,76.8,-,0.2,-
9,"430Ademola LookmanEverton, 24, AM(CLR),FW","Ademola Lookman Everton, 24, AM(CLR),FW",1(6),154,0.1,0.1,0.7,-,0.3,0.3,-,-,6.31,-,1,0.4,0.3,0.4,-,0.6,1.3,6.4,84.4,-,0.3,-
0,"411Ross BarkleyChelsea, 28, M(CLR)","Ross Barkley Chelsea, 28, M(CLR)",2,131,-,-,0.5,-,0.5,0.5,0.5,-,6.37,-,-,1,1,0.5,-,1.5,1,25.0,76.0,0.5,0.5,-
1,"412Uwe HünemeierBrighton, 36, D(C)","Uwe Hünemeier Brighton, 36, D(C)",0(1),17,-,-,-,1,4,-,-,-,6.37,-,-,-,-,-,-,-,-,4.0,25.0,-,1.0,-
2,"413Stefano OkakaWatford, 32, FW","Stefano Okaka Watford, 32, FW",3(12),446,0.4,-,1.4,-,-,0.2,-,-,6.37,1,1,0.7,0.3,0.6,0.3,1.5,1.3,10.3,66.2,0.1,0.3,0.1
3,"414Ramiro MoriEverton, 31, D(C),DMC","Ramiro Mori Everton, 31, D(C),DMC",1(3),121,-,0.8,0.8,0.3,3.5,-,0.3,-,6.37,-,-,0.3,-,0.5,-,0.3,-,13.5,77.8,-,1.3,-
