,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
1,"472Daniel RoyerHannover, 32, AM(CLR),FW","Daniel Royer Hannover, 32, AM(CLR),FW",1(2),92,-,0.3,1.3,-,0.3,0.7,-,-,5.98,-,-,0.3,0.3,1,-,1.3,-,8.3,80,-,-,-
2,"473Sebastian NeumannHertha Berlin, 31, D(C)","Sebastian Neumann Hertha Berlin, 31, D(C)",1(1),106,1.5,0.5,1.5,-,3.5,1,-,-,5.98,-,-,-,0.5,1.5,-,-,1,18.0,83.3,-,3,-
3,"474Eljero EliaHamburg, 35, AM(LR),FW","Eljero Elia Hamburg, 35, AM(LR),FW",2(2),129,1,0.8,0.8,-,-,1,0.3,-,5.97,-,-,-,-,0.3,-,2,0.3,10.5,76.2,-,-,-
4,"475Dominique HeintzKaiserslautern, 28, D(CL)","Dominique Heintz Kaiserslautern, 28, D(CL)",0(1),17,1,-,-,1,-,-,-,-,5.96,-,-,-,-,-,-,-,-,9.0,100,-,-,-
5,"476Maximilian ArnoldWolfsburg, 28, M(CR)","Maximilian Arnold Wolfsburg, 28, M(CR)",0(2),37,-,1,1,-,-,-,-,-,5.96,-,-,0.5,-,1,-,0.5,1,4.0,62.5,-,0.5,-
6,"477Christoph HemleinStuttgart, 31, AM(R)","Christoph Hemlein Stuttgart, 31, AM(R)",0(3),58,0.3,-,0.3,-,-,0.3,-,-,5.95,-,-,0.3,-,1,-,1,0.3,5.0,66.7,-,-,-
7,"478Prince TagoeHoffenheim, 35, Forward","Prince Tagoe Hoffenheim, 35, Forward",0(2),8,-,-,0.5,-,-,-,-,-,5.94,-,-,-,-,-,-,-,-,0.5,-,-,-,-
8,"479Nicolai JørgensenLeverkusen, 31, FW","Nicolai Jørgensen Leverkusen, 31, FW",0(1),32,-,-,2,-,-,1,-,-,5.93,-,-,-,-,-,-,-,-,11.0,72.7,-,-,-
9,"480Amin YounesBorussia M.Gladbach, 28, AM(CL)","Amin Younes Borussia M.Gladbach, 28, AM(CL)",0(1),7,-,-,-,-,-,-,-,-,5.89,-,-,-,-,-,-,-,-,2.0,100,-,-,-
0,"461Mamadou BahStuttgart, 34, Midfielder","Mamadou Bah Stuttgart, 34, Midfielder",0(3),14,-,-,-,-,0.3,-,-,-,6.06,-,-,-,-,-,-,0.3,-,1.7,100,-,-,-
1,"462Mikael IshakFC Koln, 29, FW","Mikael Ishak FC Koln, 29, FW",3(8),330,0.4,0.3,0.7,-,0.1,-,0.1,-,6.05,-,-,1,0.4,0.4,-,1,0.5,10.3,78.8,-,0.4,0.1
2,"463Jakub SwierczokKaiserslautern, 29, FW","Jakub Swierczok Kaiserslautern, 29, FW",3(3),288,0.2,0.3,1.3,-,-,0.8,0.2,-,6.04,-,-,1.5,0.2,1.7,0.8,1.8,2,12.0,69.4,-,0.7,-
3,"464Niclas FüllkrugWerder Bremen, 29, FW","Niclas Füllkrug Werder Bremen, 29, FW",1(10),329,-,0.1,0.4,-,-,0.6,-,-,6.04,1,-,0.6,0.5,0.4,0.4,1.1,0.6,9.0,78.8,0.1,0.2,0.1
4,"465Raphael HolzhauserStuttgart, 29, M(CLR),FW","Raphael Holzhauser Stuttgart, 29, M(CLR),FW",0(2),19,0.5,0.5,-,-,-,-,-,-,6.02,-,-,-,0.5,-,-,-,-,10.5,85.7,-,1,-
5,"466Patrick MayerAugsburg, 34, Forward","Patrick Mayer Augsburg, 34, Forward",0(1),13,-,-,-,1,-,-,-,-,6.01,-,-,-,1,-,-,-,-,2.0,100,-,-,-
6,"467Lukas RuppBorussia M.Gladbach, 31, M(CR)","Lukas Rupp Borussia M.Gladbach, 31, M(CR)",0(3),32,0.3,-,0.3,-,-,0.3,-,-,6.01,-,-,-,-,0.3,-,-,-,3.7,100,-,-,-
7,"468Mathias SchoberSchalke, 46, Goalkeeper","Mathias Schober Schalke, 46, Goalkeeper",0(1),3,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,1.0,-,-,-,-
8,"469Mohamed ZidanBorussia Dortmund, 40, AM(C),FW","Mohamed Zidan Borussia Dortmund, 40, AM(C),FW",0(2),35,-,-,0.5,-,-,-,-,-,6.0,-,-,-,1,-,-,1,-,9.5,73.7,0.5,1,-
9,"470Yuki OtsuBorussia M.Gladbach, 32, Midfielder","Yuki Otsu Borussia M.Gladbach, 32, Midfielder",0(3),36,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,4.3,61.5,-,-,-
0,"451Tim HooglandSchalke, 37, D(CR),M(C)","Tim Hoogland Schalke, 37, D(CR),M(C)",1(2),125,1,1.3,1,-,2.3,-,0.3,-,6.1,-,-,0.3,-,0.7,-,0.3,0.3,20.3,72.1,-,0.7,-
1,"452Robin KnocheWolfsburg, 30, D(C)","Robin Knoche Wolfsburg, 30, D(C)",0(3),42,1,-,0.3,-,-,0.3,-,-,6.1,-,-,-,-,0.7,-,-,-,4.3,46.2,-,-,-
2,"453CarlitosHannover, 39, AM(L)","Carlitos Hannover, 39, AM(L)",0(2),20,1,-,0.5,-,0.5,-,-,-,6.1,-,-,-,-,-,-,0.5,1.5,2.0,75.0,-,-,-
3,"454Julian WießmeierNuernberg, 29, Midfielder","Julian Wießmeier Nuernberg, 29, Midfielder",1(7),194,-,0.3,0.6,-,-,0.3,-,-,6.09,-,-,0.4,0.4,0.6,-,0.4,0.5,6.8,66.7,0.3,0.4,-
4,"455Tomoaki MakinoFC Koln, 35, Defender","Tomoaki Makino FC Koln, 35, Defender",0(3),117,0.7,1,1,-,1.3,0.3,-,-,6.09,-,-,-,-,0.3,-,0.7,-,10.7,65.6,-,0.3,-
5,"456Juri JudtNuernberg, 35, D(R)","Juri Judt Nuernberg, 35, D(R)",1(1),69,1.5,1,1,-,1.5,1,-,-,6.08,-,-,-,0.5,1,-,-,-,3.5,57.1,-,-,-
6,"457Sascha BurchertHertha Berlin, 32, GK","Sascha Burchert Hertha Berlin, 32, GK",0(2),100,-,-,-,-,1,-,-,-,6.08,-,-,-,-,-,-,-,-,13.5,51.9,-,5,-
7,"458Artur SobiechHannover, 31, FW","Artur Sobiech Hannover, 31, FW",0(12),229,0.2,0.2,0.8,-,0.1,0.2,-,-,6.08,1,-,0.5,0.2,0.1,0.3,0.3,0.2,4.4,79.2,-,-,-
8,"459Sebastian BoenischWerder Bremen, 35, D(CL)","Sebastian Boenisch Werder Bremen, 35, D(CL)",1(3),128,0.8,0.5,0.5,-,0.5,0.3,0.3,-,6.08,-,-,-,0.8,0.3,-,0.3,0.3,12.3,67.3,0.5,1.8,-
9,"460Mario GavranovicMainz, 32, FW","Mario Gavranovic Mainz, 32, FW",1(4),137,-,0.2,1,-,-,0.2,-,-,6.06,-,-,0.8,-,0.8,0.2,0.4,0.6,5.0,68.0,-,0.4,-
0,"441Ivan SantiniFreiburg, 33, FW","Ivan Santini Freiburg, 33, FW",3(7),271,0.4,-,1.6,-,0.3,0.2,-,-,6.14,-,-,0.3,-,0.8,-,0.8,0.7,7.2,51.4,-,0.2,0.1
1,"442Joshua KingBorussia M.Gladbach, 30, AM(CLR),FW","Joshua King Borussia M.Gladbach, 30, AM(CLR),FW",0(2),24,1,-,0.5,-,-,-,-,-,6.14,-,-,-,-,-,-,1,1,4.5,55.6,-,-,-
2,"443Altin LalaHannover, 46, M(C)","Altin Lala Hannover, 46, M(C)",1(5),129,1.3,0.3,0.8,-,0.2,0.3,0.2,-,6.13,-,-,-,-,0.8,-,0.3,-,10.7,87.5,-,0.7,-
3,"444Samed YesilLeverkusen, 28, Forward","Samed Yesil Leverkusen, 28, Forward",0(1),12,-,-,-,-,-,1,-,-,6.13,-,-,1,-,-,-,-,-,7.0,57.1,-,-,-
4,"445Wilson KamavuakaNuernberg, 32, DMC","Wilson Kamavuaka Nuernberg, 32, DMC",1(4),125,0.8,0.8,0.6,-,-,-,-,-,6.13,-,-,0.2,0.2,0.8,-,0.4,0.2,4.8,58.3,-,-,-
5,"446Knowledge MusonaHoffenheim, 31, AM(CR)","Knowledge Musona Hoffenheim, 31, AM(CR)",2(14),390,0.4,0.3,0.8,0.1,-,0.2,-,-,6.13,-,-,0.7,0.4,0.2,0.2,0.7,0.6,8.4,83.0,0.1,0.7,-
6,"447Alfredo MoralesHertha Berlin, 32, M(C)","Alfredo Morales Hertha Berlin, 32, M(C)",2(6),286,1.4,1.1,1.4,-,1,0.1,0.3,-,6.12,-,-,-,0.1,0.8,-,0.8,0.4,12.4,64.6,0.4,0.4,-
7,"448Alexander StephanNuernberg, 35, GK","Alexander Stephan Nuernberg, 35, GK",7(1),676,-,-,0.1,-,0.4,0.1,-,-,6.12,-,-,-,-,0.4,-,-,-,28.6,69.9,-,11.9,-
8,"449Petar SliskovicMainz, 31, Forward","Petar Sliskovic Mainz, 31, Forward",0(1),15,-,-,-,-,-,-,-,-,6.12,-,-,-,-,-,-,2,1,5.0,80.0,-,-,-
9,"450Willi OrbanKaiserslautern, 29, D(C)","Willi Orban Kaiserslautern, 29, D(C)",1(1),96,1.5,1.5,1.5,0.5,0.5,2.5,-,-,6.11,-,-,-,-,2.5,-,0.5,-,12.0,79.2,-,1.5,-
0,"431Mitchell WeiserFC Koln, 28, D(R),M(R)","Mitchell Weiser FC Koln, 28, D(R),M(R)",0(1),18,2,2,-,-,-,-,-,-,6.19,-,-,-,-,-,-,-,-,8,50,-,-,-
1,"432Dominik KaiserHoffenheim, 33, M(CR)","Dominik Kaiser Hoffenheim, 33, M(CR)",5(4),478,1,1.1,1.1,-,0.2,1.3,-,-,6.19,-,-,0.4,0.4,1.3,-,0.8,0.6,23.2,78.9,-,1.7,-
2,"433Florian TrinksWerder Bremen, 30, FW","Florian Trinks Werder Bremen, 30, FW",3(3),253,-,0.7,0.7,-,-,0.3,-,-,6.18,-,-,0.3,0.8,0.3,-,1.3,0.5,20.2,84.3,0.5,1.5,-
3,"434Edmond KapllaniAugsburg, 39, Forward","Edmond Kapllani Augsburg, 39, Forward",0(6),59,-,-,0.7,-,-,0.2,-,-,6.18,1,-,0.8,-,0.7,-,0.2,0.7,2.7,62.5,-,-,-
4,"435Fabian SchönheimMainz, 35, D(C)","Fabian Schönheim Mainz, 35, D(C)",0(1),7,-,-,-,-,1,-,-,-,6.16,-,-,-,-,1,-,-,-,2,50,-,1,-
5,"436Gil VermouthKaiserslautern, 36, D(C)","Gil Vermouth Kaiserslautern, 36, D(C)",0(2),46,1,-,-,-,-,0.5,-,-,6.15,-,-,-,-,1,-,0.5,1,9,83.3,-,0.5,-
6,"437Christopher BuchtmannFC Koln, 30, M(CLR)","Christopher Buchtmann FC Koln, 30, M(CLR)",0(2),47,1.5,0.5,0.5,-,-,-,-,-,6.15,-,-,-,-,-,-,0.5,0.5,8,81.3,-,1,-
7,"438Tim BorowskiWerder Bremen, 42, M(C)","Tim Borowski Werder Bremen, 42, M(C)",1,46,1,-,-,-,-,1,-,-,6.15,-,-,2,-,-,-,-,-,24,66.7,-,2,-
8,"439Nicolai JørgensenKaiserslautern, 31, FW","Nicolai Jørgensen Kaiserslautern, 31, FW",1(4),184,2.2,0.4,1.2,-,0.4,1,-,-,6.14,-,-,0.2,-,0.4,-,0.8,0.6,11.6,69,-,0.8,-
9,"440Matthias ZimmermannBorussia M.Gladbach, 29, D(R),DMC,M(R)","Matthias Zimmermann Borussia M.Gladbach, 29, D(R),DMC,M(R)",0(1),10,-,1,1,-,-,-,-,-,6.14,-,-,-,-,-,-,-,-,-,-,-,-,-
0,"421Antonio RüdigerStuttgart, 29, D(CR)","Antonio Rüdiger Stuttgart, 29, D(CR)",1,79,3.0,-,1,-,1,-,-,-,6.24,-,-,-,1,-,-,1,-,28.0,75.0,-,1,-
1,"422RonnyHertha Berlin, 36, AM(C)","Ronny Hertha Berlin, 36, AM(C)",2(8),306,0.9,0.6,0.4,-,0.1,0.4,0.1,-,6.24,-,-,1.1,0.4,0.7,-,0.8,0.6,15.7,74.5,0.1,1.2,0.1
2,"423Jong Tae-SeFC Koln, 38, Forward","Jong Tae-Se FC Koln, 38, Forward",0(5),158,0.6,0.6,0.8,-,0.4,0.8,-,-,6.24,-,-,0.8,0.2,1,-,0.4,0.8,9.2,73.9,-,-,-
3,"424Srdjan LakicWolfsburg, 38, FW","Srdjan Lakic Wolfsburg, 38, FW",5(5),534,0.7,0.1,1.5,-,0.1,0.6,0.1,-,6.22,-,-,1.4,0.2,1.1,0.7,1,1.4,15.1,70.2,-,0.1,-
4,"425Albert BunjakuNuernberg, 38, AM(CL),FW","Albert Bunjaku Nuernberg, 38, AM(CL),FW",3(14),578,0.5,0.1,1,-,0.1,0.4,-,-,6.22,1,1,1.2,0.2,0.8,0.2,0.6,0.7,8.8,72.7,-,0.2,-
5,"426Andrew WootenKaiserslautern, 32, AM(R),FW","Andrew Wooten Kaiserslautern, 32, AM(R),FW",2(5),310,0.4,-,0.7,-,-,0.6,-,-,6.21,1,-,1.3,0.1,1.3,0.7,1,1.4,7.0,91.8,-,0.3,-
6,"427Sandro WagnerWerder Bremen, 34, FW","Sandro Wagner Werder Bremen, 34, FW",0(7),148,0.7,0.1,0.4,-,0.3,0.7,-,-,6.21,-,-,0.9,0.6,0.9,-,0.3,0.3,7.0,75.5,-,0.1,-
7,"428Mathew LeckieBorussia M.Gladbach, 31, M(CLR)","Mathew Leckie Borussia M.Gladbach, 31, M(CLR)",0(9),131,0.2,0.1,0.3,-,-,0.1,-,-,6.21,-,-,0.2,0.1,0.2,0.2,1.2,0.3,6.0,68.5,-,-,-
8,"429Stephan HainAugsburg, 33, FW","Stephan Hain Augsburg, 33, FW",3(9),382,0.5,-,0.8,-,0.2,0.5,0.1,-,6.2,1,-,0.5,0.3,1.3,0.5,1.4,0.7,6.1,78.1,0.1,0.3,-
9,"430Sebastian MielitzWerder Bremen, 32, GK","Sebastian Mielitz Werder Bremen, 32, GK",6(1),612,0.1,-,-,-,1,0.3,-,-,6.19,-,-,-,-,0.1,-,-,-,24.6,69.2,-,6.3,-
0,"411Marwin HitzWolfsburg, 34, GK","Marwin Hitz Wolfsburg, 34, GK",2,170,-,-,-,-,2,0.5,-,-,6.31,-,-,-,-,1.0,-,-,-,27.0,59.3,-,7.5,-
1,"412Per Ciljan SkjelbredHamburg, 34, M(CR)","Per Ciljan Skjelbred Hamburg, 34, M(CR)",5(3),365,0.4,0.1,0.9,-,-,0.6,-,-,6.3,-,-,0.1,0.4,0.8,0.4,1.1,0.8,20.1,88.8,-,0.8,0.1
2,"413Thomas HitzlspergerWolfsburg, 40, AM(C)","Thomas Hitzlsperger Wolfsburg, 40, AM(C)",2(4),277,1,1.2,0.8,-,0.5,0.7,-,-,6.3,-,-,1.7,0.2,0.2,-,0.8,0.5,18.2,77.1,0.2,1,-
3,"414Thanos PetsosKaiserslautern, 31, M(C)","Thanos Petsos Kaiserslautern, 31, M(C)",9(10),860,1,1.4,1.3,-,0.7,0.8,0.1,-,6.28,-,-,0.8,0.1,0.6,0.1,0.7,0.4,22.5,80.1,0.2,2.9,-
4,"415Karim BellarabiLeverkusen, 32, M(CLR),FW","Karim Bellarabi Leverkusen, 32, M(CLR),FW",0(10),188,0.4,0.5,0.8,-,0.2,0.6,-,-,6.28,1,-,0.4,0.3,0.5,0.1,0.6,0.3,6.7,73.1,0.1,-,-
5,"416Sebastian FreisFC Koln, 37, M(L),FW","Sebastian Freis FC Koln, 37, M(L),FW",0(4),59,-,0.3,-,-,0.3,0.3,-,-,6.28,-,1,0.3,0.8,0.5,-,-,-,3.8,73.3,-,0.3,-
6,"417Adam MatuschykFC Koln, 33, M(C)","Adam Matuschyk FC Koln, 33, M(C)",2(7),286,0.9,1.2,0.4,0.1,0.3,0.3,0.1,-,6.28,-,-,0.2,0.1,0.3,-,0.7,0.1,16.3,95.2,-,0.7,-
7,"418Garra DembéléFreiburg, 36, Forward","Garra Dembélé Freiburg, 36, Forward",3(13),397,0.6,0.2,0.9,-,-,0.1,-,-,6.27,1,2,0.6,0.5,0.6,-,0.6,0.8,7.1,69.3,0.1,0.4,0.1
8,"419Clemens WalchKaiserslautern, 34, M(R)","Clemens Walch Kaiserslautern, 34, M(R)",3(2),215,2,0.2,0.2,-,-,0.6,-,-,6.26,-,-,-,0.2,0.8,0.2,0.6,0.8,10.2,68.6,-,-,-
9,"420Fabian GieferLeverkusen, 32, GK","Fabian Giefer Leverkusen, 32, GK",2,180,-,-,-,-,-,-,-,-,6.25,-,-,-,-,0.5,0.5,-,-,16.0,46.9,-,1.5,-
0,"401Michael SchulzeWolfsburg, 33, D(R)","Michael Schulze Wolfsburg, 33, D(R)",0(2),75,2.5,-,1.5,-,1.5,2.5,0.5,-,6.34,-,-,-,1,0.5,-,0.5,-,11.0,54.5,1,0.5,0.5
1,"402Lennart ThyWerder Bremen, 30, AM(C),FW","Lennart Thy Werder Bremen, 30, AM(C),FW",2(1),156,0.3,0.7,0.7,-,-,0.3,-,-,6.33,-,-,0.7,0.7,1.3,1.3,1.7,1,11.7,80.0,-,0.3,-
2,"403Adam NemecKaiserslautern, 36, FW","Adam Nemec Kaiserslautern, 36, FW",0(4),89,-,-,0.3,-,0.3,-,-,-,6.33,1,-,0.5,0.3,0.8,-,0.8,1,6.3,72.0,-,-,-
3,"404Oscar WendtBorussia M.Gladbach, 36, D(L),M(L)","Oscar Wendt Borussia M.Gladbach, 36, D(L),M(L)",5(9),538,0.7,0.4,0.2,0.1,0.6,0.4,0.1,-,6.32,-,-,0.1,0.2,0.1,-,0.2,0.3,17.9,81.7,0.1,0.7,-
4,"405Rasmus JönssonWolfsburg, 32, Forward","Rasmus Jönsson Wolfsburg, 32, Forward",3(8),387,1.1,0.4,0.5,-,0.1,0.4,-,-,6.32,-,1,0.3,0.3,0.4,-,0.5,0.4,11.9,74.0,0.1,0.5,-
5,"406Stefan ReisingerFreiburg, 40, AM(R),FW","Stefan Reisinger Freiburg, 40, AM(R),FW",5(20),874,0.3,0.4,0.8,-,0.1,0.2,0.1,-,6.32,3,-,1,0.2,0.8,0.1,0.7,0.8,6.0,69.1,0.1,0.1,-
6,"407Henning HaugerHannover, 36, DMC","Henning Hauger Hannover, 36, DMC",1(2),114,1,1.7,0.3,-,-,0.7,-,-,6.32,-,-,-,-,-,-,1.3,0.3,14.0,92.9,-,2.3,-
7,"408Ralf FährmannSchalke, 33, GK","Ralf Fährmann Schalke, 33, GK",9,749,0.1,-,0.1,-,1.2,0.2,-,-,6.31,-,-,-,-,0.6,-,-,0.1,22.3,55.7,-,7.3,-
8,"409Sebastian SchindzielorzWolfsburg, 43, Midfielder","Sebastian Schindzielorz Wolfsburg, 43, Midfielder",0(2),64,-,2.5,0.5,-,-,1,-,-,6.31,-,-,-,1,-,-,0.5,-,13.0,73.1,-,2,-
9,"410Odise RoshiFC Koln, 31, M(CR)","Odise Roshi FC Koln, 31, M(CR)",3(17),582,1,0.5,0.8,-,0.3,0.5,0.2,-,6.31,1,1,0.4,0.3,0.5,0.1,0.6,0.5,9.9,70.6,0.1,0.2,-
0,"391Bastian OczipkaLeverkusen, 33, D(CL),M(L)","Bastian Oczipka Leverkusen, 33, D(CL),M(L)",1(8),231,0.9,1.1,0.3,0.3,1.1,0.2,-,-,6.35,-,-,0.2,0.1,0.3,-,0.7,0.4,12.9,74.1,0.3,0.3,-
1,"392Andreas HinkelFreiburg, 40, D(R)","Andreas Hinkel Freiburg, 40, D(R)",6(1),444,2,1.0,0.6,0.3,1.3,2.4,-,-,6.35,-,-,-,0.7,0.7,-,0.3,0.7,30.0,74.3,0.9,2.3,-
2,"393Yacine AbdessadkiFreiburg, 41, D(C),M(CR),FW","Yacine Abdessadki Freiburg, 41, D(C),M(CR),FW",8(3),638,1.5,1.0,1.5,-,0.4,0.6,0.1,-,6.35,-,-,0.6,0.9,1.3,0.2,1.1,1.3,23.3,73.0,0.5,0.7,-
3,"394Sebastian PolterWolfsburg, 31, AM(R),FW","Sebastian Polter Wolfsburg, 31, AM(R),FW",1(11),365,0.6,0.1,1.2,-,-,0.3,-,-,6.35,2,-,1.1,0.4,0.5,0.3,0.9,0.6,6.0,66.7,-,0.2,0.2
4,"395Thorben MarxBorussia M.Gladbach, 41, DMC","Thorben Marx Borussia M.Gladbach, 41, DMC",7(12),661,0.5,1.1,0.4,-,0.3,0.3,0.2,-,6.35,-,-,0.3,0.3,0.3,-,0.3,0.4,17.6,82.9,-,1,-
5,"396Kevin PezzoniFC Koln, 33, M(CR)","Kevin Pezzoni FC Koln, 33, M(CR)",4(8),481,1,1.2,0.8,0.3,2.3,0.4,0.3,-,6.35,1,-,0.4,0.3,1.0,0.1,0.3,0.2,27.3,83.8,-,2.6,-
6,"397Ciprian MaricaSchalke, 36, FW","Ciprian Marica Schalke, 36, FW",3(18),429,0.1,0.2,0.4,-,0.2,0.3,-,-,6.35,2,-,0.6,0.2,0.5,-,0.4,0.4,5.7,77.3,-,0.2,-
7,"398Ibrahim SissokoWolfsburg, 30, AM(CLR)","Ibrahim Sissoko Wolfsburg, 30, AM(CLR)",2,92,-,0.5,1.5,-,-,-,-,-,6.34,-,-,1.5,-,0.5,-,2.0,1.0,12.0,87.5,-,-,-
8,"399Richard Sukuta-PasuKaiserslautern, 31, FW","Richard Sukuta-Pasu Kaiserslautern, 31, FW",12(12),1139,0.8,0.4,1.5,-,0.3,0.3,-,-,6.34,-,1,1,0.3,0.8,0.5,1.5,0.8,11.3,67.3,0.2,0.2,-
9,"400Moritz StoppelkampHannover, 35, M(CLR),FW","Moritz Stoppelkamp Hannover, 35, M(CLR),FW",4(17),589,1,0.5,0.5,-,0.1,0.2,-,-,6.34,-,-,0.7,0.4,0.9,0.2,0.9,0.5,9.5,81.9,0.1,0.1,-
0,"381Dominik KohrLeverkusen, 28, DMC","Dominik Kohr Leverkusen, 28, DMC",0(2),25,0.5,-,0.5,-,-,1,-,-,6.38,-,-,-,-,0.5,-,0.5,0.5,5.5,63.6,-,-,-
1,"382Anthar YahiaKaiserslautern, 40, D(L),DMC","Anthar Yahia Kaiserslautern, 40, D(L),DMC",9(2),850,1.1,2,0.9,1,3.8,0.6,0.4,-,6.38,-,-,0.4,-,1.3,-,0.4,0.1,34.8,78.3,-,4.1,-
2,"383Giovanni SioWolfsburg, 33, AM(LR),FW","Giovanni Sio Wolfsburg, 33, AM(LR),FW",1(8),307,0.8,0.1,1.4,-,0.1,0.3,0.1,-,6.38,-,1,1.6,0.7,1.0,0.2,0.6,0.2,11.6,67.3,0.1,1.1,-
3,"384Andrew SinkalaAugsburg, 42, Midfielder","Andrew Sinkala Augsburg, 42, Midfielder",5(7),563,1.1,1.7,1.0,0.3,0.9,0.8,0.3,-,6.37,-,1,0.2,0.3,0.2,-,0.4,0.2,21.3,81.6,-,1.6,-
4,"385Kevin McKennaFC Koln, 42, D(L)","Kevin McKenna FC Koln, 42, D(L)",14(11),1429,0.6,1.3,0.7,0.5,3.8,0.2,0.2,-,6.36,1,-,0.2,0.1,0.3,-,0.2,0.4,22.7,79.4,-,2.9,-
5,"386Markus MendlerNuernberg, 29, Midfielder","Markus Mendler Nuernberg, 29, Midfielder",4(3),289,0.9,0.3,0.7,-,-,0.4,-,-,6.36,-,-,1,0.1,0.9,0.3,1.0,0.9,13.6,71.6,0.3,0.7,0.1
6,"387Per NilssonNuernberg, 39, D(C)","Per Nilsson Nuernberg, 39, D(C)",3(2),331,1.2,2.2,0.8,0.8,3.2,-,0.2,-,6.36,-,-,-,0.4,0.4,-,0.2,-,37.8,75.1,0.2,5.2,-
7,"388Srdjan LakicHoffenheim, 38, FW","Srdjan Lakic Hoffenheim, 38, FW",4(3),344,0.4,0.1,2.6,-,0.3,0.4,-,-,6.36,-,-,1.6,0.3,1.7,0.3,1.6,1.9,11.3,69.6,-,-,-
8,"389Maximilian NicuFreiburg, 39, M(C),FW","Maximilian Nicu Freiburg, 39, M(C),FW",2(2),157,0.8,1,0.3,0.3,1.8,0.5,0.3,-,6.36,-,-,0.3,0.5,0.3,-,0.3,0.8,12.5,78.0,0.3,0.5,-
9,"390Anthony UjahMainz, 31, FW","Anthony Ujah Mainz, 31, FW",4(8),398,0.3,-,1.3,-,0.9,0.1,-,-,6.35,2,-,0.7,0.3,0.2,0.8,0.9,0.6,8.8,59.0,0.1,0.2,0.1
0,"371Miro VarvodicFC Koln, 33, GK","Miro Varvodic FC Koln, 33, GK",2,180,-,-,-,-,1,-,-,-,6.42,-,-,-,-,-,-,-,-,29.5,50.8,-,7.5,-
1,"372Tolga CigerciBorussia M.Gladbach, 30, M(CLR)","Tolga Cigerci Borussia M.Gladbach, 30, M(CLR)",1(1),76,0.5,-,0.5,-,1,1,-,-,6.42,-,-,-,-,-,-,0.5,-,19.5,89.7,-,4.0,-
2,"373Peniel MlapaHoffenheim, 31, M(L),FW","Peniel Mlapa Hoffenheim, 31, M(L),FW",10(14),1042,0.9,0.5,1.1,-,0.4,0.4,0.2,-,6.41,1,1,1,0.5,0.4,0.6,0.8,0.8,10.0,75.9,0.3,0.3,0.1
3,"374Sven SchipplockHoffenheim, 33, FW","Sven Schipplock Hoffenheim, 33, FW",7(13),729,0.9,0.3,1.7,-,0.1,0.5,-,-,6.41,2,-,1.3,0.5,0.8,0.5,1.3,0.9,7.1,72.3,0.1,0.1,-
