,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
9,"620Mubarak WakasoVillarreal, 31, M(CLR)","Mubarak Wakaso Villarreal, 31, M(CLR)",1(3),121,2,1,1.3,0.3,-,1,-,-,6.12,-,-,0.8,-,0.5,-,0.5,0.5,9.0,75.0,-,0.3,-
0,"601Aleksandr PavlovBATE, 37, Midfielder","Aleksandr Pavlov BATE, 37, Midfielder",2(2),160,0.5,1,2.3,-,0.3,0.3,-,-,6.16,-,-,0.3,1.5,0.3,-,0.5,2,21.8,83.9,-,1.5,-
1,"602Diego ForlánInter, 43, FW","Diego Forlán Inter, 43, FW",2,150,-,0.5,2,-,0.5,-,0.5,-,6.16,-,-,1.5,1,0.5,1.5,1,3,24.0,66.7,-,-,-
2,"603Nemanja VidicMan Utd, 40, D(C)","Nemanja Vidic Man Utd, 40, D(C)",2,111,1,3,1.5,0.5,2.5,0.5,0.5,-,6.16,-,-,-,-,1,-,-,-,36.5,91.8,-,4,-
3,"604Nicolai JørgensenLeverkusen, 31, FW","Nicolai Jørgensen Leverkusen, 31, FW",0(2),9,1.5,-,0.5,-,-,0.5,-,-,6.16,-,-,-,-,-,-,0.5,-,1.5,66.7,-,-,-
4,"605Robert VittekTrabzonspor, 40, FW","Robert Vittek Trabzonspor, 40, FW",0(1),16,1,-,1,-,-,-,-,-,6.16,-,-,-,-,2,1,2,-,12.0,83.3,-,-,-
5,"606Danijel PranjicBayern, 40, D(L),M(C)","Danijel Pranjic Bayern, 40, D(L),M(C)",1(4),145,0.2,0.6,-,-,0.4,0.2,-,-,6.16,-,-,0.4,0.4,0.2,-,1.2,0.4,16.6,88.0,-,0.4,-
6,"607Park Chu-YoungArsenal, 36, FW","Park Chu-Young Arsenal, 36, FW",1(1),68,0.5,0.5,0.5,-,-,-,-,-,6.16,-,-,-,-,0.5,-,0.5,1,13.5,66.7,-,-,-
7,"608Aldo AdornoAPOEL Nicosia, 40, Midfielder","Aldo Adorno APOEL Nicosia, 40, Midfielder",0(4),36,0.3,0.3,-,-,-,-,-,-,6.15,-,-,0.3,-,0.8,-,0.3,0.8,2.8,72.7,0.3,0.3,-
8,"609Martin FilloViktoria Plzen, 36, Midfielder","Martin Fillo Viktoria Plzen, 36, Midfielder",0(3),37,0.7,-,0.7,-,-,0.3,-,-,6.15,-,-,-,-,1,-,0.3,0.7,5.7,76.5,0.3,0.3,-
9,"610Bastian OczipkaLeverkusen, 33, D(CL),M(L)","Bastian Oczipka Leverkusen, 33, D(CL),M(L)",0(3),47,1,-,-,0.3,0.3,0.3,-,-,6.15,-,-,-,-,-,-,-,-,4.3,84.6,-,-,-
0,"591Silvestre VarelaPorto, 37, M(CLR)","Silvestre Varela Porto, 37, M(CLR)",1(5),182,0.3,0.8,0.7,-,0.2,-,-,-,6.19,-,-,1,0.8,0.5,0.2,0.2,1.5,10.0,78.3,0.5,0.7,-
1,"592Bruno AlvesZenit, 40, D(C)","Bruno Alves Zenit, 40, D(C)",3(2),301,1,1.4,1.6,0.6,4.6,0.4,0.2,-,6.18,-,-,0.6,0.2,0.4,-,-,0.2,20.8,66.3,0.2,2.4,-
2,"593Aleksandr VolodkoBATE, 35, DMC","Aleksandr Volodko BATE, 35, DMC",6,540,1.2,2.7,1,-,1.5,0.5,0.3,1,6.18,-,-,1.2,0.8,1.2,0.2,1,1,37.5,77.3,-,2.3,-
3,"594Eduardo VargasNapoli, 32, AM(CLR),FW","Eduardo Vargas Napoli, 32, AM(CLR),FW",0(1),10,1,-,-,-,-,-,-,-,6.18,-,-,-,-,-,-,-,-,7.0,85.7,-,-,-
4,"595Francis CoquelinArsenal, 31, M(CLR)","Francis Coquelin Arsenal, 31, M(CLR)",1,68,2,1,-,-,-,-,-,-,6.18,-,-,-,-,3,-,3,1,33.0,87.9,-,2,-
5,"596Mohamed ZidanBorussia Dortmund, 40, AM(C),FW","Mohamed Zidan Borussia Dortmund, 40, AM(C),FW",0(1),5,1,-,-,-,-,-,-,-,6.18,-,-,1,-,-,-,-,-,5.0,60.0,-,-,-
6,"597Philippe CoutinhoInter, 29, M(CLR)","Philippe Coutinho Inter, 29, M(CLR)",1(2),80,-,-,0.7,-,-,-,-,-,6.18,-,-,1,1,0.3,0.3,0.3,2,9.7,72.4,0.3,-,0.3
7,"598Stephan El ShaarawyAC Milan, 29, AM(CLR),FW","Stephan El Shaarawy AC Milan, 29, AM(CLR),FW",1(1),108,0.5,1,-,-,-,-,-,-,6.18,-,-,1,-,1,0.5,-,1,11.5,69.6,0.5,0.5,-
8,"599Philipp DegenFC Basel 1893, 39, D(R)","Philipp Degen FC Basel 1893, 39, D(R)",0(1),20,1,-,-,-,-,-,-,-,6.17,-,-,-,-,1,-,1,-,12.0,100.0,-,1,-
9,"600André-Pierre GignacMarseille, 36, FW","André-Pierre Gignac Marseille, 36, FW",0(4),72,0.3,0.3,0.3,-,-,-,0.3,-,6.17,-,-,0.8,-,0.3,0.3,0.8,0.5,5.8,78.3,-,0.3,-
0,"581Jakub HoraViktoria Plzen, 31, Midfielder","Jakub Hora Viktoria Plzen, 31, Midfielder",0(2),8,0.5,-,1.5,-,-,-,-,-,6.2,-,-,1,1,-,-,-,0.5,3.0,66.7,0.5,-,-
1,"582Laurentiu BusOtelul Galati, 34, Midfielder","Laurentiu Bus Otelul Galati, 34, Midfielder",1,65,1,1,1,-,2,2,1,-,6.2,-,-,-,-,1,-,-,-,14.0,50.0,-,1,-
2,"583Serder SerderovCSKA Moscow, 28, FW","Serder Serderov CSKA Moscow, 28, FW",0(1),3,1,-,-,-,-,-,-,-,6.2,-,-,-,-,1,-,-,-,1.0,100.0,-,-,-
3,"584Thulani SereroAjax, 32, DMC","Thulani Serero Ajax, 32, DMC",0(1),7,-,-,-,-,-,-,-,-,6.2,-,-,1,-,-,-,-,-,3.0,66.7,-,-,-
4,"585Blerim DzemailiNapoli, 36, M(C)","Blerim Dzemaili Napoli, 36, M(C)",1(5),183,1.2,0.5,1.2,-,0.2,0.2,-,-,6.2,-,-,0.3,0.8,0.3,-,0.2,0.7,7.8,80.9,0.2,0.2,-
5,"586Daley BlindAjax, 32, D(CL),DMC,M(L)","Daley Blind Ajax, 32, D(CL),DMC,M(L)",1(1),114,1,-,0.5,1,4,-,-,-,6.2,-,-,-,0.5,0.5,-,-,-,42.5,90.6,-,3,-
6,"587Sergiu CostinOtelul Galati, 43, Defender","Sergiu Costin Otelul Galati, 43, Defender",4,360,2,1,1.3,0.5,5,-,0.8,-,6.19,-,-,-,0.3,0.8,-,0.5,0.3,23.0,75.0,-,2.8,-
7,"588Vincent EnyeamaLille, 39, GK","Vincent Enyeama Lille, 39, GK",1,90,-,-,-,-,-,-,-,-,6.19,-,-,-,-,-,-,-,-,17.0,64.7,-,5,-
8,"589Yannick DjalóBenfica, 36, AM(CLR)","Yannick Djaló Benfica, 36, AM(CLR)",0(1),29,1,-,1,-,1,3,-,-,6.19,-,-,3,-,-,-,1,-,7.0,57.1,-,-,-
9,"590Hélder SousaAPOEL Nicosia, 44, Midfielder","Hélder Sousa APOEL Nicosia, 44, Midfielder",2(1),212,1.7,0.3,2.3,-,1,1,-,-,6.19,-,-,-,0.3,1,-,1,2,37.7,65.5,-,2,-
0,"571AlexChelsea, 39, D(C)","Alex Chelsea, 39, D(C)",0(3),47,0.7,1,0.3,-,-,-,-,-,6.24,-,-,0.3,-,-,-,-,0.3,8.7,96.2,-,1,-
1,"572Maksim SkavyshBATE, 32, FW","Maksim Skavysh BATE, 32, FW",2(2),220,0.3,0.3,0.5,-,-,-,-,-,6.23,-,-,2.3,0.3,1.3,1,1,1.5,8.5,67.6,0.3,-,-
