,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
9,"630Vincenzo FiorilloSalernitana, 32, GK","Vincenzo Fiorillo Salernitana, 32, GK",1,90,-,-,-,-,1,-,-,-,5.7,-,-,-,-,-,-,-,-,27.0,70.4,-,12,-
0,"611Giovanni SimeoneCagliari, 26, AM(R),FW","Giovanni Simeone Cagliari, 26, AM(R),FW",0(1),6,-,-,1,-,-,-,-,-,5.98,-,-,-,-,-,-,-,-,3.0,66.7,-,-,-
1,"612Luca GaglianoCagliari, 21, Forward","Luca Gagliano Cagliari, 21, Forward",0(2),11,-,-,-,-,0.5,-,-,-,5.98,-,-,-,-,-,-,-,-,3.0,50.0,-,-,-
2,"613Filippo Delli CarriSalernitana, 23, Defender","Filippo Delli Carri Salernitana, 23, Defender",3(2),334,1.2,0.8,0.4,-,2.4,1.8,0.4,-,5.97,-,-,0.8,0.2,0.4,-,0.2,1.2,20.4,73.5,-,0.6,-
3,"614Filippo DistefanoFiorentina, 18, Forward","Filippo Distefano Fiorentina, 18, Forward",0(1),1,-,-,-,-,-,-,-,-,5.97,-,-,-,-,-,1,-,-,1.0,100.0,-,-,-
4,"615Mario PerroneSalernitana, 19, Defender","Mario Perrone Salernitana, 19, Defender",0(1),13,-,-,1,-,-,-,-,-,5.97,-,-,-,-,-,-,-,-,8.0,62.5,-,-,-
5,"616Samuel MrázSpezia, 25, Forward","Samuel Mráz Spezia, 25, Forward",0(2),52,-,-,1,-,-,-,-,-,5.94,-,-,0.5,-,-,0.5,-,-,6.0,66.7,-,-,-
6,"617Emil CeïdeSassuolo, 20, Forward","Emil Ceïde Sassuolo, 20, Forward",0(6),49,0.2,-,-,-,-,0.2,-,-,5.93,-,-,-,-,-,-,1,0.7,4.2,40.0,-,-,-
7,"618Giovanni CrociataEmpoli, 24, Midfielder","Giovanni Crociata Empoli, 24, Midfielder",0(1),14,-,-,1,-,-,1,-,-,5.93,-,-,1,-,-,-,1,-,9.0,77.8,-,-,-
8,"619Sebastian GiovincoSampdoria, 35, AM(C),FW","Sebastian Giovinco Sampdoria, 35, AM(C),FW",0(2),37,-,-,1,-,-,0.5,-,-,5.93,-,-,0.5,-,-,-,-,1,5.5,63.6,-,1,-
9,"620Andrea FavilliGenoa, 25, FW","Andrea Favilli Genoa, 25, FW",0(1),36,1,-,-,-,2,-,-,-,5.92,-,-,-,-,1,1,1,3,6.0,83.3,-,-,-
0,"601Dimitrios KeramitsisRoma, 17, Defender","Dimitrios Keramitsis Roma, 17, Defender",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
1,"602Edoardo GoldanigaSassuolo, 28, D(CR)","Edoardo Goldaniga Sassuolo, 28, D(CR)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,1,100,-,-,-
2,"603Riccardo PinziUdinese, 18, Midfielder","Riccardo Pinzi Udinese, 18, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,1,-,-,-,-
3,"604Edoardo VerganiSalernitana, 21, Forward","Edoardo Vergani Salernitana, 21, Forward",1(5),98,0.3,-,0.5,-,0.2,-,0.3,-,6.0,-,-,-,-,0.2,0.2,0.2,1.2,4.2,52,-,0.2,-
4,"605Christos KourfalidisCagliari, 19, Midfielder","Christos Kourfalidis Cagliari, 19, Midfielder",0(2),17,-,-,-,-,-,0.5,-,-,6.0,-,-,0.5,-,-,-,-,0.5,6.5,61.5,-,-,-
5,"606Matìas SouléJuventus, 19, Midfielder","Matìas Soulé Juventus, 19, Midfielder",0(2),4,-,-,-,-,-,0.5,-,-,6.0,-,-,1,-,-,-,-,-,3.5,100,-,0.5,-
6,"607Patrick LealVenezia, 0, Substitute","Patrick Leal Venezia, 0, Substitute",0(1),1,-,-,-,-,-,1,-,-,5.99,-,-,-,-,-,-,-,-,1,-,-,-,-
7,"608Sebastien De MaioUdinese, 35, D(C)","Sebastien De Maio Udinese, 35, D(C)",2,180,2.5,0.5,1.5,-,4,4,2.5,-,5.99,-,-,-,0.5,-,-,-,1,37,74.3,-,3.5,-
8,"609Riccardo CalafioriGenoa, 20, Defender","Riccardo Calafiori Genoa, 20, Defender",1(2),81,0.3,0.7,1,-,1.3,0.3,0.3,-,5.99,-,-,0.3,-,-,-,-,0.3,5.3,50,-,-,-
9,"610Cristiano RonaldoJuventus, 37, M(L),FW","Cristiano Ronaldo Juventus, 37, M(L),FW",0(1),31,1,-,-,-,-,-,-,-,5.98,-,-,1,1,1,1,-,-,13,61.5,-,-,-
0,"591Fabio DepaoliSampdoria, 25, D(R),DMC,M(R)","Fabio Depaoli Sampdoria, 25, D(R),DMC,M(R)",1(5),108,0.5,0.2,1.3,-,0.3,0.3,0.2,-,6.02,-,-,-,-,0.2,-,-,0.8,5,63.3,-,0.2,-
1,"592Maximilian UllmannVenezia, 25, D(L)","Maximilian Ullmann Venezia, 25, D(L)",2(3),245,-,0.4,0.4,-,1.2,0.2,-,-,6.02,-,-,-,-,0.2,-,-,0.2,11.2,64.3,0.2,0.8,-
2,"593Lys MoussetSalernitana, 26, FW","Lys Mousset Salernitana, 26, FW",2(4),159,0.2,-,0.7,-,-,-,-,-,6.02,-,1,0.3,0.5,0.3,0.2,0.3,1.3,7.3,70.5,-,-,-
3,"594Ernesto TorregrossaSampdoria, 29, FW","Ernesto Torregrossa Sampdoria, 29, FW",0(10),107,0.2,-,0.7,-,0.1,0.1,-,-,6.02,-,-,-,0.2,0.7,0.5,0.1,0.6,4.1,73.2,-,0.4,-
4,"595Aleksander BuksaGenoa, 19, Forward","Aleksander Buksa Genoa, 19, Forward",0(4),62,-,-,0.5,-,0.3,0.3,-,-,6.02,-,-,-,-,-,-,0.3,0.5,3.8,33.3,-,-,-
5,"596Magnus WarmingTorino, 21, Forward","Magnus Warming Torino, 21, Forward",0(4),53,0.3,-,0.3,-,-,-,-,-,6.01,-,-,-,-,-,0.3,0.5,0.3,4.3,64.7,-,-,-
6,"597Aleksandr KokorinFiorentina, 31, AM(CLR),FW","Aleksandr Kokorin Fiorentina, 31, AM(CLR),FW",0(6),50,0.2,-,0.3,-,-,-,-,-,6.01,-,-,-,-,0.3,-,-,0.8,4,62.5,-,0.2,-
7,"598Felipe CaicedoInter, 33, FW","Felipe Caicedo Inter, 33, FW",0(3),21,-,-,0.3,-,-,-,-,-,6.0,-,-,-,0.3,-,-,0.7,0.3,2.7,37.5,-,-,-
8,"599Damir CeterCagliari, 24, Forward","Damir Ceter Cagliari, 24, Forward",0(1),5,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,2,50,-,1,-
9,"600Daniel FuzatoRoma, 24, GK","Daniel Fuzato Roma, 24, GK",1,1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
0,"581Simone TrimboliSampdoria, 20, Midfielder","Simone Trimboli Sampdoria, 20, Midfielder",0(5),60,0.4,0.4,0.4,-,-,-,-,-,6.04,-,-,-,0.6,-,-,-,0.6,9.8,89.8,-,0.2,-
1,"582Bjarki BjarkasonVenezia, 22, Midfielder","Bjarki Bjarkason Venezia, 22, Midfielder",0(1),2,-,-,-,-,-,-,-,-,6.03,-,-,-,-,1,-,-,-,2.0,50.0,-,-,-
2,"583Gerard YepesSampdoria, 19, Midfielder","Gerard Yepes Sampdoria, 19, Midfielder",0(4),17,0.3,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,5.3,90.5,-,0.5,-
3,"584Valon BehramiGenoa, 37, M(C)","Valon Behrami Genoa, 37, M(C)",2(8),306,0.3,0.1,0.8,-,0.4,0.7,0.1,-,6.03,-,-,0.1,0.1,0.5,-,0.3,0.6,6.2,69.4,-,-,0.1
4,"585Valentin MihailaAtalanta, 22, AM(L)","Valentin Mihaila Atalanta, 22, AM(L)",0(5),73,0.2,-,0.4,-,-,0.2,-,-,6.03,-,-,0.2,-,-,-,0.2,1.4,6.0,56.7,-,-,-
5,"586Christian OlivaCagliari, 25, M(C)","Christian Oliva Cagliari, 25, M(C)",0(4),44,0.5,-,-,-,-,0.8,-,-,6.03,-,-,-,-,-,-,-,-,8.0,87.5,-,-,-
6,"587Diego FariasCagliari, 32, AM(CLR),FW","Diego Farias Cagliari, 32, AM(CLR),FW",0(4),63,0.3,-,-,-,-,0.5,-,-,6.02,-,-,0.3,-,-,-,-,0.3,8.0,87.5,-,0.5,-
7,"588Antonio RaimondoBologna, 18, Forward","Antonio Raimondo Bologna, 18, Forward",1,75,-,-,3,-,1,1,-,-,6.02,-,-,2,-,-,3,4,1,10.0,60.0,-,-,-
8,"589Arnór SigurdssonVenezia, 23, AM(CLR),FW","Arnór Sigurdsson Venezia, 23, AM(CLR),FW",0(9),174,0.1,0.1,0.2,-,-,0.1,-,-,6.02,-,-,0.1,0.2,0.1,-,0.6,0.8,5.4,79.6,-,-,-
9,"590Nicolas GalazziVenezia, 21, Forward","Nicolas Galazzi Venezia, 21, Forward",0(1),17,2,-,2,-,-,1,-,-,6.02,-,-,-,-,-,-,1,2,3.0,100.0,-,-,-
0,"571Luca StangaAC Milan, 20, Defender","Luca Stanga AC Milan, 20, Defender",0(1),2,1,-,1,-,-,-,-,-,6.07,-,-,-,-,-,-,1,-,2.0,100.0,-,-,-
1,"572Martín SatrianoInter, 21, FW","Martín Satriano Inter, 21, FW",0(4),34,0.3,-,0.3,-,-,-,-,-,6.07,-,-,-,0.3,-,-,0.3,0.5,2.8,72.7,-,-,-
2,"573Vedat MuriqiLazio, 28, FW","Vedat Muriqi Lazio, 28, FW",1(10),208,0.1,-,0.5,-,0.1,0.5,-,-,6.06,-,-,0.4,-,0.8,0.1,0.3,0.9,5.8,65.6,-,0.2,-
3,"574Daniele BaselliTorino, 30, M(C)","Daniele Baselli Torino, 30, M(C)",0(6),141,0.5,0.2,0.5,-,0.3,0.7,-,-,6.05,-,-,0.2,0.2,0.7,0.2,-,0.5,14.0,73.8,0.3,0.3,-
4,"575Francesco MagnanelliSassuolo, 37, DMC","Francesco Magnanelli Sassuolo, 37, DMC",2(10),265,0.4,0.1,0.8,-,0.3,0.7,0.1,-,6.05,-,-,0.2,0.1,0.6,-,0.1,0.1,21.3,89.4,-,1.7,-
5,"576Stefano SabelliGenoa, 29, D(R),M(R)","Stefano Sabelli Genoa, 29, D(R),M(R)",5(2),353,0.9,0.4,0.9,0.1,1.3,0.9,0.1,-,6.05,-,-,0.3,0.3,1.1,-,0.6,1.7,16.4,63.5,-,0.3,-
6,"577Leonardo CapezziSalernitana, 27, M(C)","Leonardo Capezzi Salernitana, 27, M(C)",2(3),175,0.6,-,0.6,-,0.2,0.6,0.8,-,6.05,-,-,-,-,0.2,-,1,1.4,9.6,81.3,-,-,-
7,"578Ibrahima MbayeBologna, 27, D(LR),M(LR)","Ibrahima Mbaye Bologna, 27, D(LR),M(LR)",1(5),103,0.2,0.2,0.5,0.3,1,0.2,0.2,-,6.04,-,-,-,-,0.2,0.2,0.2,-,7.2,62.8,-,-,-
8,"579Denis VavroLazio, 26, D(C)","Denis Vavro Lazio, 26, D(C)",0(1),7,-,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,6.0,100.0,-,-,-
9,"580Petar ZovkoSpezia, 20, Goalkeeper","Petar Zovko Spezia, 20, Goalkeeper",1(1),29,-,-,-,-,0.5,-,-,-,6.04,-,-,-,-,0.5,-,-,-,3.5,57.1,-,0.5,-
0,"561Gianluca FrabottaVerona, 22, D(L)","Gianluca Frabotta Verona, 22, D(L)",0(2),18,-,0.5,1,-,-,0.5,-,-,6.1,-,-,-,-,-,-,-,-,3.5,42.9,0.5,-,-
1,"562Marco BenassiFiorentina, 27, M(CR)","Marco Benassi Fiorentina, 27, M(CR)",1(5),157,0.2,0.5,0.7,0.2,0.3,0.2,-,-,6.09,-,-,0.5,0.2,-,-,-,0.2,19.5,81.2,0.2,1.5,-
2,"563Federico PelusoSassuolo, 38, D(CL),M(L)","Federico Peluso Sassuolo, 38, D(CL),M(L)",0(2),9,0.5,-,0.5,-,-,-,-,-,6.09,-,-,-,-,-,-,-,-,1.5,100.0,-,-,-
3,"564Valerio VerreEmpoli, 28, AM(CL),FW","Valerio Verre Empoli, 28, AM(CL),FW",4(4),310,0.5,0.1,1,-,-,0.6,-,-,6.08,-,1,1.1,0.6,0.4,-,1.1,1,20.3,74.7,-,0.8,-
4,"565MikaelSalernitana, 22, FW","Mikael Salernitana, 22, FW",0(7),77,0.1,-,0.4,-,0.1,-,-,-,6.08,-,-,0.4,-,0.3,-,0.1,0.7,2.6,55.6,-,0.1,-
5,"566Andrea ContiAC Milan, 28, D(R),M(R)","Andrea Conti AC Milan, 28, D(R),M(R)",0(1),12,-,-,-,-,-,-,-,-,6.08,-,-,-,-,-,-,-,-,5.0,60.0,-,-,-
6,"567Tommaso De NipotiAtalanta, 18, Forward","Tommaso De Nipoti Atalanta, 18, Forward",0(1),5,-,-,-,-,-,-,-,-,6.08,-,-,-,-,-,1,-,1,1.0,100.0,-,-,-
7,"568Brian OddeiSassuolo, 19, Forward","Brian Oddei Sassuolo, 19, Forward",0(2),7,-,-,-,-,-,-,-,-,6.08,-,-,0.5,-,0.5,-,-,-,2.5,100.0,-,-,-
8,"569Aaron RamseyJuventus, 31, M(CLR)","Aaron Ramsey Juventus, 31, M(CLR)",1(2),97,-,0.3,0.7,-,-,-,-,-,6.07,-,-,-,0.7,0.3,-,0.3,0.3,22.0,89.4,-,1.3,-
9,"570Issa BahVenezia, 19, Forward","Issa Bah Venezia, 19, Forward",0(1),9,-,-,-,-,-,-,-,-,6.07,-,-,-,-,1,-,2,-,6.0,100.0,-,-,-
0,"551Roberto PiccoliGenoa, 21, FW","Roberto Piccoli Genoa, 21, FW",2(3),215,0.2,0.2,0.6,-,0.2,-,-,-,6.12,-,-,0.4,0.8,-,0.2,1.2,2.4,10.6,52.8,0.2,-,-
1,"552Diego FalcinelliBologna, 30, FW","Diego Falcinelli Bologna, 30, FW",0(6),61,0.3,0.2,0.3,0.2,0.2,-,-,-,6.11,-,-,0.8,-,0.7,-,0.5,1,3.7,59.1,-,0.2,-
2,"553Abdou HarrouiSassuolo, 24, DMC,M(R)","Abdou Harroui Sassuolo, 24, DMC,M(R)",3(19),439,0.5,0.2,0.6,0.1,0.1,0.1,-,-,6.11,-,-,0.6,0.2,0.1,-,0.2,0.5,12.9,88.7,-,0.5,-
3,"554Leonardo MancusoEmpoli, 29, FW","Leonardo Mancuso Empoli, 29, FW",5(3),428,0.1,0.1,0.1,0.1,0.3,0.8,-,-,6.11,1,-,1.5,0.4,0.3,0.6,0.5,1.4,8.9,69.0,0.1,0.3,-
4,"555David SchneggVenezia, 23, Defender","David Schnegg Venezia, 23, Defender",2(2),141,0.5,0.8,0.8,0.5,0.8,0.5,-,-,6.11,-,-,-,0.3,-,0.3,1.3,0.8,16.8,64.2,0.3,1,-
5,"556Mateusz PraszelikVerona, 21, Midfielder","Mateusz Praszelik Verona, 21, Midfielder",0(2),23,-,-,1,-,-,-,-,-,6.11,-,-,0.5,-,0.5,-,-,1.5,5.5,81.8,-,-,-
6,"557Eddie SalcedoSpezia, 20, AM(C),FW","Eddie Salcedo Spezia, 20, AM(C),FW",5(7),428,0.1,-,0.7,-,0.5,0.1,0.1,-,6.1,-,-,1.3,0.4,0.5,0.2,0.6,1.2,11.1,72.9,0.3,0.3,-
7,"558Sam LammersAtalanta, 25, FW","Sam Lammers Atalanta, 25, FW",0(2),37,0.5,-,1,-,-,-,-,-,6.1,-,-,-,-,1.5,-,-,3,10.0,60.0,-,-,-
8,"559Nicolas ViolaBologna, 32, DMC","Nicolas Viola Bologna, 32, DMC",1(5),100,0.3,-,0.3,-,0.2,0.2,0.2,-,6.1,-,-,0.2,-,0.3,-,-,-,9.5,73.7,0.2,0.2,-
9,"560Sydney van HooijdonkBologna, 22, FW","Sydney van Hooijdonk Bologna, 22, FW",0(4),35,-,-,-,-,-,0.3,-,-,6.1,-,-,-,-,-,-,0.3,0.5,4.3,76.5,-,-,-
0,"541Marco BenassiEmpoli, 27, M(CR)","Marco Benassi Empoli, 27, M(CR)",3(9),377,0.5,0.3,0.4,-,0.3,0.8,-,-,6.12,-,-,0.6,0.3,0.4,-,0.1,0.4,12.7,72.4,0.2,0.4,0.1
1,"542Roberto PiccoliAtalanta, 21, FW","Roberto Piccoli Atalanta, 21, FW",1(11),185,0.2,-,-,-,-,0.2,-,-,6.12,1,-,0.4,0.3,0.3,0.3,0.8,0.6,3.6,69.8,-,-,-
2,"543Alessandro RussoSalernitana, 18, Midfielder","Alessandro Russo Salernitana, 18, Midfielder",0(1),28,1,-,-,-,1,1,-,-,6.12,-,-,-,-,1,-,-,-,6,50,-,-,-
3,"544Axel TuanzebeNapoli, 24, D(CR)","Axel Tuanzebe Napoli, 24, D(CR)",0(1),10,-,-,-,-,-,-,1,-,6.12,-,-,-,-,-,-,-,-,4,100,-,-,-
4,"545Bryan ReynoldsRoma, 20, D(R)","Bryan Reynolds Roma, 20, D(R)",0(1),1,-,-,-,-,1,1,-,-,6.12,-,-,-,-,-,-,-,-,1,100,-,-,-
5,"546Francesco CassataGenoa, 24, M(CL)","Francesco Cassata Genoa, 24, M(CL)",0(1),6,-,-,-,-,-,-,-,-,6.12,-,-,-,-,1,-,-,-,-,-,1,-,-
6,"547Giorgio CittadiniAtalanta, 20, Defender","Giorgio Cittadini Atalanta, 20, Defender",0(2),3,-,0.5,-,-,-,-,-,-,6.12,-,-,-,-,-,-,-,-,1,50,-,-,-
7,"548Julian KristoffersenSalernitana, 25, Forward","Julian Kristoffersen Salernitana, 25, Forward",0(1),6,-,-,1,-,-,-,-,-,6.12,-,-,1,-,-,1,-,-,1,100,-,-,-
8,"549Borja MayoralRoma, 25, FW","Borja Mayoral Roma, 25, FW",1(4),94,-,-,-,-,-,-,-,-,6.12,-,-,0.2,-,0.4,-,-,0.4,7.2,72.2,-,0.2,-
9,"550Wajdi KechridaSalernitana, 26, D(R),M(R)","Wajdi Kechrida Salernitana, 26, D(R),M(R)",10(7),948,0.5,0.5,0.5,-,0.8,0.3,0.1,-,6.12,-,1,0.4,0.7,0.1,0.1,0.6,0.6,15.8,76.5,0.6,0.6,-
0,"531HernaniGenoa, 28, M(CL)","Hernani Genoa, 28, M(CL)",7(11),681,1.1,0.7,0.7,-,0.3,1.1,0.2,-,6.15,-,-,0.6,0.1,0.6,0.1,0.6,0.9,12.3,75.6,0.2,0.6,-
1,"532Luka RomeroLazio, 17, Midfielder","Luka Romero Lazio, 17, Midfielder",0(8),77,0.3,0.1,0.3,-,-,0.3,-,-,6.15,-,-,0.1,0.1,0.4,-,-,0.3,4.4,94.3,0.1,-,-
2,"533Kaio JorgeJuventus, 20, FW","Kaio Jorge Juventus, 20, FW",0(9),114,0.2,-,0.4,-,0.2,0.2,-,-,6.14,-,-,0.6,0.2,0.6,0.2,0.2,0.4,4.2,76.3,-,0.2,-
3,"534Filippo TerraccianoVerona, 19, Midfielder","Filippo Terracciano Verona, 19, Midfielder",0(1),6,-,-,-,-,1,-,-,-,6.14,-,-,-,-,-,-,-,-,3.0,100.0,-,-,-
4,"535Panagiotis RetsosVerona, 23, D(CLR)","Panagiotis Retsos Verona, 23, D(CLR)",1(4),49,-,0.4,0.2,-,0.4,0.4,-,-,6.14,-,-,-,0.2,0.2,-,-,0.4,3.8,63.2,0.2,0.2,-
5,"536Aurélien NguiambaSpezia, 23, Midfielder","Aurélien Nguiamba Spezia, 23, Midfielder",0(3),49,1,-,0.3,-,0.3,0.3,0.3,-,6.13,-,-,-,-,-,-,-,-,11.3,79.4,-,0.3,-
6,"537Simone ZazaTorino, 30, FW","Simone Zaza Torino, 30, FW",0(10),119,0.2,-,0.5,-,0.3,-,-,-,6.13,-,-,0.8,-,0.2,0.2,0.6,1,4.0,77.5,-,0.2,-
7,"538Pietro PellegriTorino, 21, FW","Pietro Pellegri Torino, 21, FW",1(8),210,0.1,-,1.1,-,0.6,0.4,-,-,6.12,1,-,0.6,0.1,0.7,0.4,0.9,2.2,4.7,61.9,-,0.1,-
8,"539Raul Moro PrescoliLazio, 19, Forward","Raul Moro Prescoli Lazio, 19, Forward",1(10),194,0.3,-,-,-,-,0.4,-,-,6.12,-,1,0.2,0.5,-,-,0.2,0.5,7.5,87.8,-,-,-
9,"540Edoardo BoveRoma, 20, Midfielder","Edoardo Bove Roma, 20, Midfielder",0(11),63,0.1,0.1,0.1,-,-,0.2,-,-,6.12,1,-,0.1,-,0.3,-,-,0.4,3.0,84.8,0.1,0.2,-
0,"521Matteo CancellieriVerona, 20, Forward","Matteo Cancellieri Verona, 20, Forward",1(11),220,0.3,0.1,0.8,-,-,0.4,-,-,6.17,1,-,0.3,0.3,0.3,0.1,0.2,0.7,4.6,69.1,0.2,-,-
1,"522Ronaldo VieiraSampdoria, 23, DMC","Ronaldo Vieira Sampdoria, 23, DMC",4(10),489,0.7,0.4,0.8,-,0.4,0.4,0.1,-,6.16,-,-,0.1,-,0.3,-,0.4,0.4,20.3,86.3,-,1,0.1
2,"523NaniVenezia, 35, M(CLR),FW","Nani Venezia, 35, M(CLR),FW",3(7),283,0.2,0.2,0.2,-,-,0.1,-,-,6.16,-,1,0.3,0.6,0.8,-,0.6,0.9,11.1,75.7,0.2,0.4,-
3,"524Alasanne SidibeAtalanta, 19, Midfielder","Alasanne Sidibe Atalanta, 19, Midfielder",0(1),5,1,-,-,-,-,-,-,-,6.16,-,-,-,-,-,-,-,-,2.0,50.0,-,-,-
4,"525Tommaso BaldanziEmpoli, 19, Midfielder","Tommaso Baldanzi Empoli, 19, Midfielder",0(1),16,-,-,-,-,-,-,-,-,6.16,-,-,-,1,-,-,-,2,5.0,100.0,-,-,-
5,"526Matteo RuggeriSalernitana, 19, M(L)","Matteo Ruggeri Salernitana, 19, M(L)",8(6),681,0.6,0.1,0.1,0.1,1.7,0.2,0.1,-,6.16,-,-,0.2,0.3,0.1,0.1,0.2,0.6,16.1,70.2,0.4,0.9,-
6,"527André AndersonLazio, 22, Midfielder","André Anderson Lazio, 22, Midfielder",0(4),61,0.5,0.5,0.5,-,0.3,0.5,-,-,6.16,-,-,0.3,-,1,-,0.5,0.8,7.3,82.8,-,0.3,-
7,"528Pawel JaroszynskiSalernitana, 27, D(L),M(L)","Pawel Jaroszynski Salernitana, 27, D(L),M(L)",4(9),509,0.8,0.8,0.5,0.2,1.2,0.2,-,-,6.15,-,-,0.2,0.5,0.4,-,0.1,0.2,12.8,73.7,0.5,0.7,-
8,"529Nicola MurruSampdoria, 27, D(L),M(L)","Nicola Murru Sampdoria, 27, D(L),M(L)",13(9),987,1,0.3,1,0.1,0.7,0.2,0.1,-,6.15,1,-,0.1,0.3,0.3,0.1,0.5,0.7,16.1,68.7,0.3,0.8,-
9,"530Gabriele ZappaCagliari, 22, D(R),M(R)","Gabriele Zappa Cagliari, 22, D(R),M(R)",11(14),1140,0.8,0.6,0.6,0.1,1,0.7,0.2,-,6.15,-,-,0.2,0.3,0.4,-,0.4,0.7,19.9,75.9,0.2,1.1,-
0,"511Riccardo CiervoSampdoria, 20, Midfielder","Riccardo Ciervo Sampdoria, 20, Midfielder",1(9),219,0.8,0.2,0.3,-,0.2,0.4,-,-,6.2,-,-,0.3,0.3,0.1,-,0.1,0.4,5.5,74.5,0.4,-,-
1,"512SimySalernitana, 30, FW","Simy Salernitana, 30, FW",10(9),842,0.3,0.2,0.6,-,0.5,0.3,0.2,-,6.2,1,1,1.1,0.4,0.7,0.5,1.2,1.6,9.6,72.7,-,0.2,-
2,"513Martin HonglaVerona, 24, D(C),DMC","Martin Hongla Verona, 24, D(C),DMC",7(11),644,0.8,0.2,0.8,-,0.9,0.2,0.1,-,6.2,1,-,0.5,0.1,0.3,0.1,0.4,0.7,16.4,77.0,-,0.9,-
3,"514Michael SvobodaVenezia, 23, D(C)","Michael Svoboda Venezia, 23, D(C)",13(5),1234,1.8,0.6,0.5,0.4,3.3,0.8,0.8,-,6.19,-,-,0.4,-,0.2,-,0.3,0.3,34.5,81.8,-,3.1,-
4,"515Mattia ZanottiInter, 19, Defender","Mattia Zanotti Inter, 19, Defender",0(1),8,1,-,-,-,-,1,-,-,6.19,-,-,-,1,-,-,-,-,10.0,100.0,-,-,-
5,"516Flavio Junior BianchiGenoa, 22, Forward","Flavio Junior Bianchi Genoa, 22, Forward",4(3),317,0.3,-,0.7,-,-,0.3,-,-,6.18,1,-,1.4,0.4,0.6,-,0.9,2.1,10.9,78.9,-,0.1,-
6,"517Simone PafundiUdinese, 16, Midfielder","Simone Pafundi Udinese, 16, Midfielder",0(1),22,-,-,1,-,-,1,-,-,6.18,-,-,1,-,-,-,-,-,12.0,83.3,-,1,-
