,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
6,"537Folarin BalogunArsenal, 20, FW","Folarin Balogun Arsenal, 20, FW",1(1),70,0.5,-,-,-,0.5,-,-,-,5.95,-,-,1.5,-,0.5,0.5,-,2,4.5,44.4,-,-,-
7,"538Morgan Gibbs-WhiteWolves, 22, AM(CR),FW","Morgan Gibbs-White Wolves, 22, AM(CR),FW",0(2),7,-,-,1,-,-,-,-,-,5.94,-,-,1,-,-,-,-,-,4.5,77.8,-,-,-
8,"539Evan FergusonBrighton, 17, Forward","Evan Ferguson Brighton, 17, Forward",0(1),22,-,-,-,-,-,-,-,-,5.93,-,-,-,-,-,-,-,1,5,80,1,-,-
9,"540Keinan DavisAston Villa, 24, FW","Keinan Davis Aston Villa, 24, FW",0(1),11,-,-,-,-,-,-,-,-,5.92,-,-,-,-,1,-,1,2,3,100,-,-,-
0,"521Jeremy SarmientoBrighton, 19, Forward","Jeremy Sarmiento Brighton, 19, Forward",1(4),45,0.2,-,-,-,-,0.4,-,-,6.0,-,-,-,-,0.4,-,0.2,0.8,3.6,72.2,-,-,-
1,"522Alex KrálWest Ham, 24, DMC","Alex Král West Ham, 24, DMC",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,2,-,-,-,-
2,"523Daniel ChestersWest Ham, 20, Midfielder","Daniel Chesters West Ham, 20, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
3,"524Hélder CostaLeeds, 28, AM(CLR)","Hélder Costa Leeds, 28, AM(CLR)",0(1),20,-,-,1,-,-,-,-,-,6.0,-,-,1,-,2,-,-,1,5,100,-,-,-
4,"525Moise KeanEverton, 22, AM(L),FW","Moise Kean Everton, 22, AM(L),FW",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,1,-,1,100,-,-,-
5,"526Nohan KennehLeeds, 19, Midfielder","Nohan Kenneh Leeds, 19, Midfielder",1,1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
6,"527Wesley MoraesAston Villa, 25, FW","Wesley Moraes Aston Villa, 25, FW",0(1),1,-,-,1,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,2,100,-,-,-
7,"528Stuart McKinstryLeeds, 19, Midfielder","Stuart McKinstry Leeds, 19, Midfielder",0(1),3,-,-,-,1,-,-,-,-,5.99,-,-,-,-,-,-,-,-,3,66.7,-,-,-
8,"529Lewis DobbinEverton, 19, Forward","Lewis Dobbin Everton, 19, Forward",0(3),30,0.7,-,0.3,-,-,0.3,-,-,5.99,-,-,-,-,0.3,-,0.3,0.3,2.7,62.5,-,0.3,-
9,"530Alejandro GarnachoMan Utd, 17, Midfielder","Alejandro Garnacho Man Utd, 17, Midfielder",0(2),12,-,-,0.5,-,-,0.5,-,-,5.98,-,-,-,-,-,-,-,-,1.5,100,-,-,-
0,"511Jürgen LocadiaBrighton, 28, AM(LR),FW","Jürgen Locadia Brighton, 28, AM(LR),FW",0(1),22,-,-,1,-,-,-,-,-,6.04,-,-,1,-,1,-,1,1,1.0,100.0,-,-,-
1,"512Reiss NelsonArsenal, 22, M(LR)","Reiss Nelson Arsenal, 22, M(LR)",0(1),19,1,-,-,-,-,1,-,-,6.04,-,-,1,1,-,-,-,-,12.0,66.7,-,-,-
2,"513Cody DramehLeeds, 20, D(R)","Cody Drameh Leeds, 20, D(R)",1(2),126,1.3,0.3,0.7,0.3,1,0.7,-,-,6.03,-,-,-,0.3,-,-,-,1.7,18.3,74.5,0.3,0.7,-
3,"514EmersonChelsea, 27, D(L),M(L)","Emerson Chelsea, 27, D(L),M(L)",0(1),4,-,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,2.0,50.0,-,-,-
4,"515TrézéguetAston Villa, 27, AM(LR)","Trézéguet Aston Villa, 27, AM(LR)",0(1),10,-,-,-,-,-,-,-,-,6.03,-,-,1,-,-,-,-,2,6.0,100.0,-,1,-
5,"516Dwight GayleNewcastle, 32, AM(LR),FW","Dwight Gayle Newcastle, 32, AM(LR),FW",0(8),34,0.1,0.1,0.3,-,-,0.1,-,-,6.02,-,-,0.3,0.3,0.3,-,-,0.1,2.0,81.3,-,-,-
6,"517Tyler OnyangoEverton, 19, Midfielder","Tyler Onyango Everton, 19, Midfielder",0(3),27,-,-,-,-,0.3,-,-,-,6.02,-,-,0.3,-,-,-,-,-,0.7,50.0,-,-,-
7,"518Cameron ArcherAston Villa, 20, FW","Cameron Archer Aston Villa, 20, FW",0(3),24,-,-,1,-,-,-,-,-,6.02,-,-,0.3,-,-,-,0.7,0.3,1.3,100.0,-,-,-
8,"519Kasey McAteerLeicester, 20, Midfielder","Kasey McAteer Leicester, 20, Midfielder",0(1),2,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,1,1.0,100.0,-,-,-
9,"520Dominic ThompsonBrentford, 21, D(L),M(L)","Dominic Thompson Brentford, 21, D(L),M(L)",2,148,0.5,1,0.5,-,1.5,0.5,1,-,6.01,-,-,0.5,-,-,-,-,1,18.5,54.1,-,0.5,-
0,"501Kaide GordonLiverpool, 17, Forward","Kaide Gordon Liverpool, 17, Forward",0(1),8,1,-,1,-,-,-,-,-,6.08,-,-,1,-,-,-,1,-,4.0,100,-,-,-
1,"502Sonny PerkinsWest Ham, 18, Midfielder","Sonny Perkins West Ham, 18, Midfielder",0(1),3,-,-,-,-,-,-,-,-,6.08,-,-,-,-,-,-,-,-,1.0,-,-,-,-
2,"503Jean-Philippe GbaminEverton, 26, D(CR),DMC","Jean-Philippe Gbamin Everton, 26, D(CR),DMC",1(2),67,0.3,0.3,-,-,0.3,0.7,-,-,6.07,-,-,-,-,0.3,-,0.7,0.7,7.3,72.7,-,-,-
3,"504Christos TzolisNorwich, 20, AM(L)","Christos Tzolis Norwich, 20, AM(L)",3(11),330,0.4,0.1,0.1,-,0.1,0.5,-,-,6.06,-,-,0.4,0.6,0.3,0.1,0.3,0.7,6.9,75,0.1,0.2,-
4,"505Mads BidstrupBrentford, 21, Midfielder","Mads Bidstrup Brentford, 21, Midfielder",0(4),38,0.3,0.3,0.3,-,0.5,0.8,-,-,6.06,-,-,-,-,-,-,0.3,0.5,3.3,76.9,-,-,-
5,"506Ozan TufanWatford, 27, D(R),M(CR)","Ozan Tufan Watford, 27, D(R),M(CR)",4(3),338,0.4,0.3,1.3,-,0.4,0.6,-,-,6.06,-,-,0.4,0.6,-,-,0.4,0.7,16.4,73.9,-,0.4,-
6,"507Ashley FletcherWatford, 26, AM(CL),FW","Ashley Fletcher Watford, 26, AM(CL),FW",0(3),28,0.7,-,0.3,-,-,-,0.3,-,6.05,-,-,0.7,-,-,-,0.3,0.3,2.0,50,-,-,-
7,"508Bali MumbaNorwich, 20, M(R)","Bali Mumba Norwich, 20, M(R)",0(1),45,1,-,-,-,5,-,-,-,6.05,-,-,-,-,-,-,-,-,9.0,77.8,-,-,-
8,"509Shola ShoretireMan Utd, 18, Forward","Shola Shoretire Man Utd, 18, Forward",0(1),16,-,-,-,-,-,-,-,-,6.05,-,-,-,-,1,-,-,-,5.0,100,-,-,-
9,"510Anwar El GhaziEverton, 27, AM(LR),FW","Anwar El Ghazi Everton, 27, AM(LR),FW",0(2),11,0.5,-,-,-,-,-,-,-,6.05,-,-,-,-,-,-,-,0.5,4.5,77.8,-,-,-
0,"491Tyler MortonLiverpool, 19, M(C)","Tyler Morton Liverpool, 19, M(C)",1(1),66,-,1.5,0.5,-,-,1,-,-,6.13,-,-,-,-,-,-,-,1,17.5,85.7,-,0.5,-
1,"492Jairo RiedewaldCrystal Palace, 25, D(CL),DMC","Jairo Riedewald Crystal Palace, 25, D(CL),DMC",1(2),117,0.3,0.3,0.3,-,0.3,0.3,-,-,6.12,-,-,-,0.7,-,-,0.3,0.3,17.7,84.9,0.3,0.3,-
2,"493Lewis BruntLeicester, 21, Midfielder","Lewis Brunt Leicester, 21, Midfielder",0(1),23,-,-,-,-,-,-,-,-,6.12,-,-,-,-,-,-,2,1,21.0,100.0,-,1,-
3,"494Ryan BertrandLeicester, 32, D(CL),M(L)","Ryan Bertrand Leicester, 32, D(CL),M(L)",4,338,2,0.3,0.8,0.3,1.5,0.8,0.8,-,6.1,-,-,-,-,0.3,-,1,1.5,36.3,81.4,0.5,0.8,-
4,"495Aaron ConnollyBrighton, 22, FW","Aaron Connolly Brighton, 22, FW",1(3),155,-,-,-,-,-,0.3,-,-,6.1,-,-,0.5,0.3,1.5,-,0.5,0.5,4.8,73.7,-,-,-
5,"496Joe RodonTottenham, 24, D(C)","Joe Rodon Tottenham, 24, D(C)",0(3),87,-,-,-,-,2.3,-,0.3,-,6.09,-,-,-,-,0.3,-,-,-,11.7,82.9,-,1,-
6,"497Christoph ZimmermannNorwich, 29, D(C)","Christoph Zimmermann Norwich, 29, D(C)",2(1),158,2,0.3,0.3,0.3,1.3,0.3,-,-,6.09,-,-,0.7,-,0.7,-,-,-,21.0,73.0,-,0.7,-
7,"498KaykyMan City, 18, Forward","Kayky Man City, 18, Forward",0(1),6,-,-,1,-,-,-,-,-,6.09,-,-,-,-,-,-,-,1,2.0,100.0,-,-,-
8,"499Theo WalcottSouthampton, 33, M(CLR),FW","Theo Walcott Southampton, 33, M(CLR),FW",5(4),381,0.4,0.6,0.1,-,0.2,0.4,-,-,6.09,-,-,0.7,0.1,0.7,0.2,0.1,1.1,9.0,71.6,-,0.2,-
9,"500Fábio SilvaWolves, 19, FW","Fábio Silva Wolves, 19, FW",6(16),565,0.1,-,0.6,-,-,0.4,-,-,6.09,-,-,0.9,0.1,0.3,0.2,0.6,0.8,6.2,68.4,-,0.1,-
0,"481Marcus ForssBrentford, 22, FW","Marcus Forss Brentford, 22, FW",1(6),203,0.4,0.1,0.4,-,-,0.3,-,-,6.15,-,1,0.7,0.1,0.1,-,0.1,1.3,5.1,61.1,-,0.4,-
1,"482Andriy YarmolenkoWest Ham, 32, AM(CR),FW","Andriy Yarmolenko West Ham, 32, AM(CR),FW",1(18),304,0.2,-,0.1,-,0.1,0.3,0.1,-,6.15,1,-,0.6,0.2,0.2,0.2,0.1,0.2,5.3,77.2,0.1,0.1,-
2,"483Bryan GilTottenham, 21, AM(CLR)","Bryan Gil Tottenham, 21, AM(CLR)",0(9),86,0.3,-,0.1,-,-,0.1,-,-,6.15,-,-,0.1,0.2,0.4,-,0.2,0.7,6.2,83.9,0.2,-,-
3,"484Jesurun Rak-SakyiCrystal Palace, 19, Midfielder","Jesurun Rak-Sakyi Crystal Palace, 19, Midfielder",1(1),81,-,0.5,0.5,-,-,0.5,-,-,6.15,-,-,-,-,1.5,-,1,1.5,12.0,87.5,0.5,-,-
4,"485Robin OlsenAston Villa, 32, GK","Robin Olsen Aston Villa, 32, GK",1,90,-,-,-,-,1,-,-,-,6.14,-,-,-,-,-,-,-,-,39.0,46.2,-,10,-
5,"486Josh DasilvaBrentford, 23, M(C)","Josh Dasilva Brentford, 23, M(C)",2(7),252,0.2,0.1,0.4,-,0.7,0.1,-,-,6.14,-,-,0.1,0.3,0.3,-,0.6,0.6,9.7,82.8,0.1,0.1,-
6,"487Taylor RichardsBrighton, 21, AM(C)","Taylor Richards Brighton, 21, AM(C)",0(2),23,0.5,-,0.5,-,-,0.5,-,-,6.14,-,-,0.5,0.5,0.5,-,-,-,13.5,77.8,-,1,-
7,"488Chem CampbellWolves, 19, Forward","Chem Campbell Wolves, 19, Forward",0(1),12,1,-,-,-,-,-,-,-,6.13,-,-,-,-,-,-,-,-,9.0,88.9,-,-,-
8,"489James McAteeMan City, 19, Midfielder","James McAtee Man City, 19, Midfielder",0(2),19,-,-,0.5,-,-,1,-,-,6.13,-,-,0.5,-,-,-,1,0.5,6.5,69.2,-,-,-
9,"490Calum ChambersArsenal, 27, D(CR),DMC","Calum Chambers Arsenal, 27, D(CR),DMC",2,171,2.5,-,1,-,4.5,0.5,1.5,-,6.13,-,-,1,0.5,0.5,-,0.5,0.5,41.0,81.7,0.5,1.5,-
0,"471Charlie CresswellLeeds, 19, Defender","Charlie Cresswell Leeds, 19, Defender",1(4),131,1,0.4,0.6,-,1.2,-,0.2,-,6.19,-,-,0.2,-,-,0.2,-,0.2,20.8,72.1,-,0.8,-
1,"472Salomón RondónEverton, 32, FW","Salomón Rondón Everton, 32, FW",8(12),783,0.3,-,0.6,-,0.5,0.5,-,-,6.19,1,1,1.1,0.4,0.2,0.3,0.5,1.3,9.3,62.4,0.1,0.2,-
2,"473Moussa DjenepoSouthampton, 23, AM(LR)","Moussa Djenepo Southampton, 23, AM(LR)",5(7),455,0.8,0.2,0.8,-,0.4,0.7,0.1,-,6.18,-,-,0.9,0.5,0.8,-,0.8,1.9,11.7,75.7,0.2,0.1,0.1
3,"474Axel TuanzebeAston Villa, 24, D(CR)","Axel Tuanzebe Aston Villa, 24, D(CR)",6(3),506,0.6,0.6,0.3,0.4,1.3,0.3,0.4,-,6.18,-,-,0.2,-,0.3,-,-,0.3,26.7,86.3,-,1.1,-
4,"475André GomesEverton, 28, M(CLR)","André Gomes Everton, 28, M(CLR)",7(7),619,1.1,0.1,1.7,-,0.5,1.7,0.1,-,6.17,-,1,1,0.3,0.6,-,1.1,1.5,19.7,77.2,0.4,0.9,-
5,"476Harrison AshbyWest Ham, 20, Defender","Harrison Ashby West Ham, 20, Defender",0(1),6,-,1,-,-,1.0,-,-,-,6.17,-,-,-,-,-,-,-,-,6.0,100.0,-,1,-
6,"477Jonathan RoweNorwich, 19, Forward","Jonathan Rowe Norwich, 19, Forward",0(13),211,0.2,0.2,0.2,-,0.1,0.1,-,-,6.17,-,1,0.2,0.4,0.5,0.1,0.8,0.5,5.1,71.2,0.1,-,0.1
7,"478Dale StephensBurnley, 32, M(C)","Dale Stephens Burnley, 32, M(C)",1(2),123,1.3,0.3,1.7,-,0.3,1.7,0.3,-,6.17,-,-,0.3,0.3,-,-,-,0.7,19.0,80.7,-,1.3,-
8,"479Ryan FredericksWest Ham, 29, D(R),M(R)","Ryan Fredericks West Ham, 29, D(R),M(R)",3(4),304,0.3,0.6,0.4,-,0.7,0.1,0.1,-,6.15,-,-,-,0.3,0.1,-,0.1,0.3,17.0,78.2,0.1,0.1,-
9,"480Jarrad BranthwaiteEverton, 19, D(C)","Jarrad Branthwaite Everton, 19, D(C)",4(2),388,0.7,0.2,0.5,0.5,3.3,0.8,0.3,-,6.15,1,-,0.5,-,0.7,-,0.2,0.7,19.2,75.7,-,0.8,-
0,"461Nikola VlasicWest Ham, 24, AM(CLR),FW","Nikola Vlasic West Ham, 24, AM(CLR),FW",6(13),555,0.6,0.1,0.4,-,0.1,0.8,-,-,6.22,1,-,0.4,0.5,0.8,0.2,0.5,0.6,10.7,80.8,0.1,0.2,-
1,"462Karl DarlowNewcastle, 31, GK","Karl Darlow Newcastle, 31, GK",8,720,-,-,0.1,-,1,-,-,-,6.22,-,-,-,-,0.3,-,-,-,27.6,57.5,-,9.8,-
2,"463Tom DaviesEverton, 23, M(C)","Tom Davies Everton, 23, M(C)",2(4),233,0.5,0.3,0.7,-,1.3,0.5,0.2,-,6.22,1,-,1,-,0.5,-,0.2,1,13.5,74.1,-,0.2,-
3,"464Ellis SimmsEverton, 21, FW","Ellis Simms Everton, 21, FW",1,62,-,-,-,-,1,-,1,-,6.21,-,-,-,-,-,-,1,1,12.0,58.3,-,-,-
4,"465Carney ChukwuemekaAston Villa, 18, Midfielder","Carney Chukwuemeka Aston Villa, 18, Midfielder",2(10),295,0.6,0.2,0.3,-,0.2,0.2,-,-,6.2,-,1,0.3,0.2,0.8,-,0.5,0.8,10.0,81.7,-,0.2,-
5,"466Dane ScarlettTottenham, 18, Forward","Dane Scarlett Tottenham, 18, Forward",0(1),3,-,-,-,-,-,-,-,-,6.2,-,-,-,-,-,-,-,-,1.0,100.0,-,-,-
6,"467Przemyslaw PlachetaNorwich, 24, AM(LR)","Przemyslaw Placheta Norwich, 24, AM(LR)",6(6),506,0.3,0.2,0.1,-,0.3,0.4,0.1,-,6.2,-,-,0.7,0.3,0.5,-,0.9,0.6,11.0,74.2,0.4,0.5,0.1
7,"468William SmallboneSouthampton, 22, M(R)","William Smallbone Southampton, 22, M(R)",2(2),134,1,0.5,0.5,-,-,0.5,-,-,6.19,-,-,0.3,0.3,0.3,-,-,0.8,8.3,57.6,0.3,-,-
8,"469Ashley BarnesBurnley, 32, AM(CL),FW","Ashley Barnes Burnley, 32, AM(CL),FW",8(15),803,0.5,0.1,0.9,-,0.2,0.3,-,-,6.19,1,-,0.7,0.3,0.5,0.4,1,1.6,8.3,63.7,-,0.1,-
9,"470Troy DeeneyWatford, 33, FW","Troy Deeney Watford, 33, FW",0(2),23,-,-,-,-,1,0.5,-,-,6.19,-,-,1,0.5,-,-,-,0.5,3.5,42.9,-,-,-
0,"451Steven BergwijnTottenham, 24, AM(CLR),FW","Steven Bergwijn Tottenham, 24, AM(CLR),FW",4(21),551,0.1,-,0.4,-,0.3,0.4,-,-,6.25,3,1,0.8,0.3,0.4,-,0.6,1.1,6.6,84.2,-,-,-
1,"452Willy CaballeroSouthampton, 40, GK","Willy Caballero Southampton, 40, GK",2,180,-,-,-,-,1.5,-,-,-,6.25,-,-,-,-,-,-,-,-,30.0,61.7,-,9.5,-
2,"453Ciaran ClarkNewcastle, 32, D(CL)","Ciaran Clark Newcastle, 32, D(CL)",12(1),1015,1,1,0.5,0.4,3.2,0.4,0.8,-,6.24,-,1,0.5,0.3,0.4,0.1,0.2,0.2,28.0,79.1,0.1,1.2,-
3,"454Jesse LingardMan Utd, 29, AM(CLR),FW","Jesse Lingard Man Utd, 29, AM(CLR),FW",2(14),356,0.6,-,0.3,-,0.1,0.3,-,-,6.24,2,-,0.5,0.5,0.3,0.1,0.3,0.8,9.1,88.3,-,-,-
4,"455Lukas RuppNorwich, 31, M(CR)","Lukas Rupp Norwich, 31, M(CR)",7(12),764,0.5,0.5,0.4,-,0.3,0.6,0.1,-,6.23,-,-,0.6,0.5,0.4,-,1,1.1,20.2,83.3,0.1,0.6,0.1
5,"456Todd CantwellNorwich, 24, AM(CLR)","Todd Cantwell Norwich, 24, AM(CLR)",5(3),441,1.9,0.4,0.5,-,0.3,1.4,-,-,6.23,-,-,0.6,0.3,1.5,0.3,1,1.9,18.9,84.1,-,0.6,0.3
6,"457Crysencio SummervilleLeeds, 20, AM(R)","Crysencio Summerville Leeds, 20, AM(R)",0(6),126,0.8,0.3,0.2,-,-,0.2,-,-,6.23,-,-,0.3,0.3,0.2,-,0.3,0.7,11.0,75.8,-,0.2,-
7,"458Mark NobleWest Ham, 35, M(C)","Mark Noble West Ham, 35, M(C)",3(8),327,0.7,0.4,0.3,-,0.2,0.5,0.1,-,6.23,1,-,0.2,0.1,0.4,-,0.4,-,27.0,87.9,-,1,-
8,"459Kevin LongBurnley, 31, D(C)","Kevin Long Burnley, 31, D(C)",4(2),408,0.5,0.2,0.7,0.3,3.2,0.2,0.2,-,6.22,-,-,0.7,-,0.5,0.2,-,0.3,17.0,77.5,-,1.3,-
9,"460Kieran DowellNorwich, 24, AM(CLR)","Kieran Dowell Norwich, 24, AM(CLR)",11(8),913,0.9,0.4,1,-,0.2,1.2,0.1,-,6.22,1,1,0.4,0.8,0.2,-,0.8,0.7,15.4,73.0,0.5,0.5,-
0,"441Aaron LennonBurnley, 35, M(LR)","Aaron Lennon Burnley, 35, M(LR)",17(11),1548,1.2,0.3,0.7,-,0.3,0.9,0.1,-,6.28,2,-,0.4,0.3,0.7,0.1,0.5,0.9,12.0,73.5,0.1,0.3,-
1,"442Eric BaillyMan Utd, 28, D(CR)","Eric Bailly Man Utd, 28, D(CR)",3(1),218,1.3,0.8,0.5,0.5,2.5,0.3,0.5,1,6.28,-,-,-,-,-,-,0.3,0.8,21.3,80.0,-,0.8,-
2,"443Jonjoe KennyEverton, 25, D(R),M(R)","Jonjoe Kenny Everton, 25, D(R),M(R)",11(4),1017,1.1,1.3,0.6,0.1,1.7,0.5,0.1,-,6.27,-,1,0.3,0.7,0.4,0.1,0.2,0.5,24.1,73.7,0.7,1.2,-
3,"444Ben FosterWatford, 39, GK","Ben Foster Watford, 39, GK",26,2340,-,-,-,-,0.6,0.1,-,-,6.27,-,1,-,-,0.2,-,-,-,30.9,44.0,-,8.2,-
4,"445Mads Bech SørensenBrentford, 23, D(CL)","Mads Bech Sørensen Brentford, 23, D(CL)",9(2),834,0.7,0.5,0.7,0.2,2.2,0.1,0.5,-,6.27,-,-,0.2,0.6,0.4,-,-,0.2,39.2,81.4,0.3,1.7,-
5,"446Mads RoerslevBrentford, 22, D(R),M(R)","Mads Roerslev Brentford, 22, D(R),M(R)",12(9),1235,1.1,0.8,0.9,0.1,1.2,0.9,0.2,-,6.27,1,1,0.2,0.3,0.4,0.1,0.2,0.4,14.1,67.0,0.4,0.5,-
6,"447William Troost-EkongWatford, 28, D(C)","William Troost-Ekong Watford, 28, D(C)",15(2),1388,1.1,0.4,0.8,0.6,4.8,0.3,0.8,-,6.27,-,-,0.1,0.1,0.1,0.1,-,0.3,35.4,77.2,-,3.9,-
7,"448Dele AlliEverton, 26, M(CL),FW","Dele Alli Everton, 26, M(CL),FW",1(10),332,0.6,0.5,0.8,-,0.8,0.4,0.2,-,6.26,-,-,0.3,0.6,0.6,0.2,0.5,1.4,13.5,73.0,0.1,0.5,0.2
8,"449Samuel KaluWatford, 24, M(LR)","Samuel Kalu Watford, 24, M(LR)",2(2),222,0.5,0.8,-,-,0.5,-,-,-,6.25,-,-,1,0.3,1,0.8,1.3,1.8,15.3,88.5,0.5,-,-
9,"450Nathan TellaSouthampton, 22, AM(LR),FW","Nathan Tella Southampton, 22, AM(LR),FW",10(4),811,0.9,0.4,1.2,-,0.6,0.9,-,-,6.25,-,1,0.9,0.5,1.6,0.2,1.6,2.9,11.5,62.1,0.2,0.2,-
0,"431Juan MataMan Utd, 34, AM(CLR)","Juan Mata Man Utd, 34, AM(CLR)",2(5),232,0.9,0.1,0.3,-,0.1,0.3,-,-,6.31,-,-,0.7,0.3,0.6,0.3,0.3,0.9,29.7,88.9,0.3,1,-
1,"432Peter EteboWatford, 26, M(CL),FW","Peter Etebo Watford, 26, M(CL),FW",4(5),398,1.2,0.6,0.9,0.1,0.4,0.6,0.1,-,6.31,-,-,0.3,0.2,0.3,-,0.2,0.3,18.3,90.9,0.1,1.7,-
2,"433Anthony MartialMan Utd, 26, AM(LR),FW","Anthony Martial Man Utd, 26, AM(LR),FW",2(6),210,-,-,-,-,0.1,0.1,-,-,6.31,1,-,0.6,-,0.5,0.3,0.5,0.8,10.3,81.7,-,-,0.1
3,"434Tom CleverleyWatford, 32, M(CLR)","Tom Cleverley Watford, 32, M(CLR)",20(8),1626,1.3,0.6,1,-,0.6,0.5,0.2,-,6.31,-,2,0.4,0.7,0.7,0.1,0.6,0.6,21.3,76.5,0.6,0.9,-
4,"435Ki-Jana HoeverWolves, 20, M(R)","Ki-Jana Hoever Wolves, 20, M(R)",4(4),307,1.3,0.8,0.6,0.3,0.9,0.6,-,-,6.31,-,-,0.1,0.1,0.5,0.1,0.5,0.3,14.8,69.5,0.1,0.1,-
5,"436Donny van de BeekMan Utd, 25, M(C)","Donny van de Beek Man Utd, 25, M(C)",0(8),69,0.8,0.3,0.3,-,0.1,0.1,0.1,-,6.3,1,-,0.3,0.4,0.3,-,0.4,0.4,4.1,78.8,-,0.1,0.1
6,"437Giovani Lo CelsoTottenham, 26, M(CR),FW","Giovani Lo Celso Tottenham, 26, M(CR),FW",2(7),233,0.9,0.1,0.2,-,-,0.7,0.1,-,6.3,-,-,1.0,0.6,0.7,0.1,0.3,1.2,16.7,83.3,0.2,0.7,-
7,"438Ken SemaWatford, 28, M(CLR)","Ken Sema Watford, 28, M(CLR)",7(11),846,0.9,0.3,0.8,-,0.6,0.6,-,-,6.29,-,-,0.2,0.7,0.4,-,1.4,1.0,10.4,64.9,0.7,0.4,-
8,"439Bertrand TraoréAston Villa, 26, AM(R),FW","Bertrand Traoré Aston Villa, 26, AM(R),FW",1(8),213,0.3,-,-,-,0.1,0.1,-,-,6.28,-,-,0.9,-,0.4,0.2,0.2,1.3,8.7,76.9,-,0.2,-
9,"440Joe GelhardtLeeds, 20, Forward","Joe Gelhardt Leeds, 20, Forward",5(15),738,0.2,-,0.9,-,0.2,0.4,-,-,6.28,2,2,1.2,0.5,1.2,0.3,1.0,1.5,8.0,65.0,0.1,0.1,0.1
