,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
7,"508Lee Dong-JunHertha Berlin, 25, Midfielder","Lee Dong-Jun Hertha Berlin, 25, Midfielder",1(3),117,0.5,0.5,0.8,-,-,0.5,-,-,5.99,-,-,0.8,-,0.8,0.3,1,1.5,3.8,80,-,-,-
8,"509Sidney RaebigerRBL, 17, Midfielder","Sidney Raebiger RBL, 17, Midfielder",0(1),3,-,-,-,-,-,-,-,-,5.98,-,-,-,-,-,-,1,-,2,100,-,-,-
9,"510Tom BischofHoffenheim, 16, Midfielder","Tom Bischof Hoffenheim, 16, Midfielder",0(1),13,-,-,1,-,1,-,-,-,5.98,-,-,-,-,-,-,1,-,4,50,-,-,-
0,"491Abdourahmane BarryGreuther Fuerth, 22, D(C)","Abdourahmane Barry Greuther Fuerth, 22, D(C)",1(7),204,0.8,0.5,1.1,-,0.1,0.3,0.3,-,6.03,-,-,0.1,0.3,0.4,-,0.3,1.1,10.8,81.4,0.3,0.6,-
1,"492Chris RichardsBayern, 22, D(C)","Chris Richards Bayern, 22, D(C)",0(1),2,-,-,-,-,-,-,-,-,6.02,-,-,-,-,-,-,-,-,3,100,-,1,-
2,"493Christian FrüchtlBayern, 22, Goalkeeper","Christian Früchtl Bayern, 22, Goalkeeper",0(1),9,-,-,-,-,-,-,-,-,6.02,-,-,-,-,-,-,-,-,4,100,-,1,-
3,"494Daniel GinczekWolfsburg, 31, AM(R),FW","Daniel Ginczek Wolfsburg, 31, AM(R),FW",0(2),12,-,-,-,-,-,-,-,-,6.02,-,-,0.5,-,-,-,-,0.5,2,25,-,-,-
4,"495Lilian EgloffStuttgart, 19, Midfielder","Lilian Egloff Stuttgart, 19, Midfielder",0(4),29,0.3,-,0.5,-,-,-,-,-,6.01,-,-,-,0.3,-,-,-,1.3,2.3,66.7,-,-,-
5,"496Marten WinklerHertha Berlin, 19, Forward","Marten Winkler Hertha Berlin, 19, Forward",0(1),25,-,-,-,-,-,-,-,-,6.01,-,-,-,-,1,-,-,-,7,57.1,-,-,-
6,"497Conor NoßBorussia M.Gladbach, 21, Forward","Conor Noß Borussia M.Gladbach, 21, Forward",0(3),50,0.3,-,-,-,-,0.3,0.3,-,6.01,-,-,0.3,0.3,-,-,-,0.7,4.7,78.6,-,-,-
7,"498Ermin BicakcicHoffenheim, 32, D(C)","Ermin Bicakcic Hoffenheim, 32, D(C)",0(1),4,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,3,100,-,-,-
8,"499Immanuel PheraiBorussia Dortmund, 21, AM(L)","Immanuel Pherai Borussia Dortmund, 21, AM(L)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
9,"500Lion SemicBorussia Dortmund, 18, Defender","Lion Semic Borussia Dortmund, 18, Defender",0(1),2,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
0,"481SilasStuttgart, 23, M(LR),FW","Silas Stuttgart, 23, M(LR),FW",3(6),271,0.6,0.2,0.3,-,-,0.4,-,-,6.05,-,-,0.1,-,0.8,0.3,1,2.7,5.9,71.7,0.1,0.1,0.1
1,"482Admir MehmediWolfsburg, 31, M(CLR),FW","Admir Mehmedi Wolfsburg, 31, M(CLR),FW",0(1),3,-,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,5,60,-,-,-
2,"483Bartosz BialekWolfsburg, 20, Forward","Bartosz Bialek Wolfsburg, 20, Forward",1(11),171,-,-,0.5,-,0.2,0.1,-,-,6.04,-,-,0.5,0.2,0.2,-,0.4,0.5,3.5,54.8,-,0.2,-
3,"484Matej MaglicaStuttgart, 23, Defender","Matej Maglica Stuttgart, 23, Defender",0(1),5,-,-,-,-,-,1,-,-,6.04,-,-,-,-,-,-,-,-,1,-,-,-,-
4,"485Sebastian GriesbeckUnion Berlin, 31, D(C),DMC","Sebastian Griesbeck Union Berlin, 31, D(C),DMC",0(1),8,1,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,1,100,-,-,-
5,"486Torben MüselBorussia M.Gladbach, 22, Midfielder","Torben Müsel Borussia M.Gladbach, 22, Midfielder",0(1),4,-,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,1,100,-,-,-
6,"487Omar MarmoushWolfsburg, 23, AM(L),FW","Omar Marmoush Wolfsburg, 23, AM(L),FW",0(2),22,-,-,-,-,-,-,-,-,6.03,-,-,0.5,0.5,-,-,-,0.5,4,75,-,-,-
7,"488Umut TohumcuHoffenheim, 17, Midfielder","Umut Tohumcu Hoffenheim, 17, Midfielder",0(1),4,-,-,-,-,-,-,-,-,6.03,-,-,-,-,1,-,-,-,-,-,-,-,-
8,"489Noah WeißhauptFreiburg, 20, Forward","Noah Weißhaupt Freiburg, 20, Forward",0(10),91,0.1,0.1,0.3,-,0.1,0.1,-,-,6.03,-,-,-,0.3,0.2,-,0.2,0.6,4.2,81,0.1,0.2,-
9,"490Merveille PapelaMainz, 21, Midfielder","Merveille Papela Mainz, 21, Midfielder",0(5),80,0.6,0.4,0.2,-,-,0.2,-,-,6.03,-,-,0.2,-,-,-,0.2,1,4.8,70.8,-,0.2,-
0,"471Ilaix MoribaRBL, 19, M(C)","Ilaix Moriba RBL, 19, M(C)",0(2),30,-,0.5,0.5,-,-,2,-,-,6.07,-,-,0.5,-,1.5,-,0.5,1,10.5,81.0,-,0.5,-
1,"472Adrian FeinGreuther Fuerth, 23, DMC","Adrian Fein Greuther Fuerth, 23, DMC",0(3),29,-,0.7,0.3,-,-,0.3,-,-,6.06,-,-,0.3,0.3,-,-,0.3,-,2.7,62.5,-,-,-
2,"473ReinierBorussia Dortmund, 20, AM(C)","Reinier Borussia Dortmund, 20, AM(C)",1(12),153,0.4,-,0.2,-,-,-,-,-,6.06,-,-,0.1,-,0.2,-,0.5,0.2,6.2,75.3,-,0.2,-
3,"474Javairô DilrosunHertha Berlin, 23, AM(CLR)","Javairô Dilrosun Hertha Berlin, 23, AM(CLR)",1(1),137,1.5,-,1.5,-,-,-,-,-,6.06,-,-,0.5,-,1,-,1.5,1.5,16.0,81.3,-,1,-
4,"475Luis HartwigBochum, 19, Forward","Luis Hartwig Bochum, 19, Forward",0(1),1,-,-,-,-,-,-,-,-,6.06,-,-,-,-,-,-,-,-,2.0,50.0,-,-,-
5,"476Kevin ParedesWolfsburg, 19, M(L)","Kevin Paredes Wolfsburg, 19, M(L)",0(2),13,0.5,-,0.5,-,-,-,-,-,6.06,-,-,-,-,-,-,-,0.5,3.5,85.7,-,-,-
6,"477Mathias OlesenFC Koln, 21, Midfielder","Mathias Olesen FC Koln, 21, Midfielder",0(3),14,-,0.3,-,-,-,-,-,-,6.05,-,-,-,0.3,-,-,-,0.3,4.3,76.9,-,-,-
7,"478Tarsis BongaBochum, 25, Forward","Tarsis Bonga Bochum, 25, Forward",0(3),14,-,-,-,-,-,-,-,-,6.05,-,-,1,-,-,-,0.3,1,2.3,57.1,-,-,-
8,"479Philipp TschaunerRBL, 36, GK","Philipp Tschauner RBL, 36, GK",0(1),3,-,-,-,-,-,-,-,-,6.05,-,-,-,-,-,-,-,-,5.0,80.0,-,2,-
9,"480Tobias SippelBorussia M.Gladbach, 34, GK","Tobias Sippel Borussia M.Gladbach, 34, GK",1,90,-,-,-,-,1,-,-,-,6.05,-,-,-,-,-,-,-,-,43.0,81.4,-,8,-
0,"461Kevin MöhwaldUnion Berlin, 28, M(CR)","Kevin Möhwald Union Berlin, 28, M(CR)",3(13),349,0.4,0.2,0.4,-,0.4,0.4,-,-,6.09,-,-,0.6,0.2,0.3,0.1,0.4,0.4,11.2,79.9,0.1,0.5,-
1,"462Nathan de MedinaArminia Bielefeld, 24, D(R)","Nathan de Medina Arminia Bielefeld, 24, D(R)",7(12),768,0.9,0.5,0.7,0.2,1.5,0.2,0.2,-,6.09,-,-,0.3,-,0.5,-,0.3,0.6,13.3,73,0.1,0.5,-
2,"463Lasse GüntherAugsburg, 19, Forward","Lasse Günther Augsburg, 19, Forward",1(4),159,1.6,0.4,0.6,0.2,0.2,0.8,-,-,6.08,-,-,0.4,0.2,0.2,-,0.2,0.2,11,69.1,-,0.8,-
3,"464Cedric TeuchertUnion Berlin, 25, AM(CLR),FW","Cedric Teuchert Union Berlin, 25, AM(CLR),FW",0(6),99,0.5,-,0.2,-,-,0.7,-,-,6.08,-,-,0.5,0.3,0.2,0.2,0.3,0.8,4.3,73.1,-,0.2,-
4,"465Anthony UjahUnion Berlin, 31, FW","Anthony Ujah Union Berlin, 31, FW",0(3),32,-,-,1.3,-,-,-,-,-,6.08,-,-,1,0.3,0.3,-,0.3,-,3,55.6,-,-,-
5,"466Kasim AdamsHoffenheim, 26, D(C)","Kasim Adams Hoffenheim, 26, D(C)",0(3),3,-,-,-,-,0.3,0.3,-,-,6.08,-,-,0.3,-,-,-,-,-,2.7,75,-,0.3,-
6,"467Silvère GanvoulaBochum, 25, FW","Silvère Ganvoula Bochum, 25, FW",0(9),145,-,-,0.2,-,0.1,0.1,-,-,6.07,-,-,0.3,-,0.1,0.7,0.4,1,6.6,57.6,-,0.2,-
7,"468Mohamed SankohStuttgart, 18, Forward","Mohamed Sankoh Stuttgart, 18, Forward",0(1),4,-,-,-,-,-,-,-,-,6.07,-,-,1,-,-,-,-,-,-,-,-,-,-
8,"469Afimico PululuGreuther Fuerth, 23, Forward","Afimico Pululu Greuther Fuerth, 23, Forward",0(8),62,0.1,-,0.5,-,-,0.1,-,-,6.07,-,-,0.1,-,1,0.1,0.5,0.6,2.5,70,-,-,-
9,"470Joel PohjanpaloLeverkusen, 27, FW","Joel Pohjanpalo Leverkusen, 27, FW",0(2),10,-,-,0.5,-,-,-,-,-,6.07,-,-,-,-,-,0.5,-,-,1.5,33.3,-,-,-
0,"451Burak InceArminia Bielefeld, 18, Midfielder","Burak Ince Arminia Bielefeld, 18, Midfielder",1(4),138,0.2,-,0.4,-,-,0.2,-,-,6.13,-,-,0.8,0.2,0.8,0.2,0.6,0.4,6.2,93.5,-,0.2,-
1,"452Omer Faruk BeyazStuttgart, 18, Midfielder","Omer Faruk Beyaz Stuttgart, 18, Midfielder",0(4),68,1,0.5,-,-,-,1,-,-,6.13,-,-,0.8,-,-,-,0.3,1.5,8.5,79.4,-,-,-
2,"453Justin CheHoffenheim, 18, D(R)","Justin Che Hoffenheim, 18, D(R)",0(2),39,1,0.5,-,-,-,0.5,-,-,6.12,-,-,0.5,-,-,-,-,-,9.5,78.9,0.5,0.5,-
3,"454Youssoufa MoukokoBorussia Dortmund, 17, Forward","Youssoufa Moukoko Borussia Dortmund, 17, Forward",1(15),210,0.1,0.2,0.3,-,-,0.1,-,-,6.12,2,-,0.5,0.1,0.3,0.3,0.3,0.5,2.1,88.2,-,-,-
4,"455Paul NebelMainz, 19, Midfielder","Paul Nebel Mainz, 19, Midfielder",2(8),226,0.5,-,0.8,-,0.1,0.1,-,-,6.12,-,1,0.3,0.4,0.3,0.1,0.5,1.4,8.7,65.5,0.3,0.2,-
5,"456Solomon BonnahRBL, 18, Defender","Solomon Bonnah RBL, 18, Defender",0(1),6,-,1,-,-,-,-,-,-,6.11,-,-,-,-,-,-,-,-,3.0,100.0,-,-,-
6,"457Alexis TibidiStuttgart, 18, Forward","Alexis Tibidi Stuttgart, 18, Forward",2(11),380,0.5,0.2,0.8,-,0.2,0.1,-,-,6.11,-,-,0.3,0.3,0.9,0.3,0.3,1.2,9.1,74.6,0.1,0.2,-
7,"458Simon AstaGreuther Fuerth, 21, D(R),M(R)","Simon Asta Greuther Fuerth, 21, D(R),M(R)",9(4),784,1,0.6,1,-,1.1,0.3,0.2,1,6.1,-,-,0.2,0.2,0.7,0.2,0.2,0.6,22.6,71.8,0.2,1.2,-
8,"459Paul WannerBayern, 16, Midfielder","Paul Wanner Bayern, 16, Midfielder",0(4),36,0.5,-,0.3,-,-,-,-,-,6.1,-,-,-,0.3,0.3,-,0.5,0.5,2.8,90.9,-,-,-
9,"460Keita EndoUnion Berlin, 24, Midfielder","Keita Endo Union Berlin, 24, Midfielder",0(4),53,0.3,-,-,-,-,-,-,-,6.09,-,-,0.5,0.3,0.5,0.3,-,0.5,6.0,62.5,0.3,0.3,-
0,"441Saulo DecarliBochum, 30, D(C)","Saulo Decarli Bochum, 30, D(C)",0(1),8,-,-,-,-,-,-,-,-,6.16,-,-,1,-,-,-,-,-,6.0,100.0,-,-,-
1,"442Sergio CórdovaAugsburg, 24, FW","Sergio Córdova Augsburg, 24, FW",2(11),318,0.3,-,0.4,-,0.3,0.1,-,-,6.16,-,-,0.5,0.2,0.8,0.4,0.7,0.6,3.5,68.9,-,0.1,-
2,"443Fredrik BjørkanHertha Berlin, 23, Defender","Fredrik Bjørkan Hertha Berlin, 23, Defender",2(7),349,1.3,0.7,0.3,-,0.8,0.2,0.2,-,6.16,-,-,-,0.2,0.3,-,0.3,0.8,14.3,79.1,0.2,0.1,-
3,"444Anton KadeHertha Berlin, 18, Forward","Anton Kade Hertha Berlin, 18, Forward",0(4),74,1,0.8,0.5,-,-,1.5,-,-,6.15,-,-,0.3,-,0.5,-,-,0.5,4.8,63.2,-,-,-
4,"445Finn DahmenMainz, 24, GK","Finn Dahmen Mainz, 24, GK",2,180,-,-,-,-,1.5,-,-,-,6.15,-,-,-,-,-,-,-,-,35.0,81.4,-,3,-
5,"446Yannik KeitelFreiburg, 22, DMC","Yannik Keitel Freiburg, 22, DMC",5(7),501,0.9,0.1,1.1,-,0.7,0.8,0.1,1,6.14,-,-,0.8,0.3,0.4,-,0.4,0.8,15.1,69.6,-,0.6,-
6,"447Baptiste SantamaríaFreiburg, 27, DMC","Baptiste Santamaría Freiburg, 27, DMC",0(1),20,-,1,-,-,1,1,-,-,6.14,-,-,-,-,-,-,-,-,3.0,33.3,-,-,-
7,"448Dickson AbiamaGreuther Fuerth, 23, FW","Dickson Abiama Greuther Fuerth, 23, FW",5(19),715,0.5,0.2,0.7,-,0.3,0.3,-,-,6.14,-,1,0.8,0.3,0.5,0.6,0.4,1.2,5.5,63.6,-,-,0.1
8,"449Zidan SertdemirLeverkusen, 17, Midfielder","Zidan Sertdemir Leverkusen, 17, Midfielder",0(3),15,0.7,-,-,-,-,-,-,-,6.13,-,-,-,0.3,-,-,1,0.3,1.3,100.0,0.3,-,-
9,"450Julian GreenGreuther Fuerth, 26, M(CL),FW","Julian Green Greuther Fuerth, 26, M(CL),FW",12(12),1052,0.4,0.3,0.5,-,0.4,0.3,0.1,-,6.13,-,-,0.8,0.4,1.6,-,0.2,0.8,15.5,83.4,0.4,0.7,-
0,"431Stefan IlsankerEintracht Frankfurt, 33, D(CR),DMC","Stefan Ilsanker Eintracht Frankfurt, 33, D(CR),DMC",3(9),261,1.2,0.5,0.4,0.1,1.3,0.4,0.2,-,6.18,-,-,0.3,-,0.1,0.1,0.1,0.2,9.2,80.9,-,0.4,-
1,"432Julian EitschbergerHertha Berlin, 18, Defender","Julian Eitschberger Hertha Berlin, 18, Defender",1,46,-,2,-,-,1,1,1,-,6.18,-,-,-,-,2,-,-,-,30.0,63.3,-,-,-
2,"433Lennard MaloneyBorussia Dortmund, 22, Defender","Lennard Maloney Borussia Dortmund, 22, Defender",0(2),7,0.5,-,-,-,-,-,-,-,6.18,-,-,-,0.5,-,-,-,-,7.0,78.6,0.5,0.5,-
3,"434Jan MorávekAugsburg, 32, M(C)","Jan Morávek Augsburg, 32, M(C)",5(12),466,0.6,0.4,0.3,-,0.5,0.7,0.1,-,6.18,-,-,0.1,0.4,0.1,-,0.4,0.5,10.9,70.4,-,0.6,-
4,"435Daniel BrosinskiMainz, 33, D(LR),M(LR)","Daniel Brosinski Mainz, 33, D(LR),M(LR)",4(7),386,0.2,0.3,0.1,0.1,0.5,-,-,-,6.17,-,-,0.1,0.7,0.3,-,0.2,0.5,14.7,71.6,0.6,0.5,-
5,"436Felix NmechaWolfsburg, 21, Midfielder","Felix Nmecha Wolfsburg, 21, Midfielder",1(15),308,0.2,0.4,0.4,-,0.4,0.1,-,-,6.17,-,-,0.6,-,0.6,-,0.4,0.9,7.4,73.1,-,0.2,-
6,"437Dennis JastrzembskiHertha Berlin, 22, Forward","Dennis Jastrzembski Hertha Berlin, 22, Forward",1(7),222,0.3,0.6,0.4,-,0.3,0.8,-,-,6.17,-,-,0.1,0.5,0.4,-,0.1,0.8,9.5,63.2,0.1,0.5,-
7,"438Brian BrobbeyRBL, 20, FW","Brian Brobbey RBL, 20, FW",1(8),124,0.1,-,0.3,0.1,-,-,-,-,6.17,-,2,0.4,0.3,0.2,-,0.1,0.9,3.4,90.3,-,0.1,-
8,"439Keanan BennettsBorussia M.Gladbach, 23, AM(R)","Keanan Bennetts Borussia M.Gladbach, 23, AM(R)",0(4),47,0.5,-,0.5,-,-,-,-,-,6.17,-,-,0.3,-,-,-,-,0.8,5.3,66.7,0.3,-,-
9,"440Luca WollschlägerHertha Berlin, 19, Forward","Luca Wollschläger Hertha Berlin, 19, Forward",0(2),14,0.5,-,0.5,-,-,0.5,-,-,6.16,-,-,0.5,0.5,-,-,0.5,-,3.0,83.3,-,-,-
0,"421George BelloArminia Bielefeld, 20, D(L),M(L)","George Bello Arminia Bielefeld, 20, D(L),M(L)",3(7),427,0.7,0.6,0.4,-,1.1,-,0.4,1,6.2,-,-,0.3,0.2,0.6,0.1,0.4,1,12.5,81.6,0.2,0.2,-
1,"422Iker BravoLeverkusen, 17, Forward","Iker Bravo Leverkusen, 17, Forward",0(1),11,1.0,-,-,-,-,-,-,-,6.2,-,-,-,-,-,-,-,1,-,-,-,-,-
2,"423Ragnar AcheEintracht Frankfurt, 23, FW","Ragnar Ache Eintracht Frankfurt, 23, FW",1(12),249,0.2,-,0.4,-,0.1,0.2,-,-,6.2,-,1,0.8,0.2,0.6,0.5,0.7,1.2,4.2,60,0.2,0.2,-
3,"424Levin ÖztunaliUnion Berlin, 26, M(CLR)","Levin Öztunali Union Berlin, 26, M(CLR)",5(13),564,0.8,0.2,0.8,-,0.7,0.6,-,-,6.2,-,-,0.4,0.3,0.4,0.2,0.5,1.3,8.8,69.8,0.3,0.5,-
4,"425Julian BaumgartlingerLeverkusen, 34, DMC","Julian Baumgartlinger Leverkusen, 34, DMC",1(5),84,0.5,0.3,0.3,-,-,0.2,-,-,6.19,-,-,-,-,-,-,-,-,11.5,89.9,-,0.7,-
5,"426Kiliann SildilliaFreiburg, 20, Defender","Kiliann Sildillia Freiburg, 20, Defender",1(6),167,1.0,0.3,0.1,-,1,0.4,-,-,6.19,-,-,-,0.3,0.1,-,0.1,0.1,10.6,64.9,0.1,0.3,-
6,"427Marcel SabitzerRBL, 28, M(CLR),FW","Marcel Sabitzer RBL, 28, M(CLR),FW",0(2),47,1.0,0.5,0.5,-,-,-,-,-,6.19,-,-,1,-,-,-,1,-,22.5,82.2,-,2.5,-
7,"428Gian-Luca WaldschmidtWolfsburg, 26, AM(CLR),FW","Gian-Luca Waldschmidt Wolfsburg, 26, AM(CLR),FW",9(5),719,0.6,0.6,0.7,-,0.1,0.6,-,-,6.19,1,-,1.2,0.4,0.6,-,0.9,1.7,16.6,79.4,0.2,0.4,-
8,"429Florian KrügerArminia Bielefeld, 23, AM(CLR),FW","Florian Krüger Arminia Bielefeld, 23, AM(CLR),FW",12(15),1112,0.1,0.1,0.3,-,0.4,0.3,-,-,6.18,1,2,0.7,0.4,0.3,0.1,0.3,0.9,9.9,70.1,0.1,0.2,-
9,"430Ansgar KnauffBorussia Dortmund, 20, M(R)","Ansgar Knauff Borussia Dortmund, 20, M(R)",0(5),110,0.6,-,0.8,-,0.6,0.8,-,-,6.18,-,-,0.2,0.2,0.2,0.2,-,1.2,7.2,50,-,0.2,-
0,"411Ricardo PepiAugsburg, 19, FW","Ricardo Pepi Augsburg, 19, FW",4(7),476,0.4,0.3,0.1,-,0.7,0.6,-,-,6.22,-,-,0.7,0.5,0.4,0.3,0.5,1.2,8.7,66.7,0.1,0.1,0.1
1,"412Myziane MaolidaHertha Berlin, 23, AM(LR),FW","Myziane Maolida Hertha Berlin, 23, AM(LR),FW",9(5),780,0.5,0.1,0.7,-,0.4,0.4,-,-,6.22,1,1,1,0.3,0.4,0.2,1.3,1.4,15.9,68.9,0.1,0.2,-
2,"413Cimo RöckerHertha Berlin, 28, Defender","Cimo Röcker Hertha Berlin, 28, Defender",0(1),21,-,2,-,-,-,-,-,-,6.22,-,-,-,1,-,-,-,-,16.0,68.8,-,-,-
3,"414Sven UlreichBayern, 33, GK","Sven Ulreich Bayern, 33, GK",6,540,-,-,-,-,0.3,-,-,-,6.22,-,-,-,-,0.2,-,-,-,34.0,82.8,-,4.8,-
4,"415Carlos GruezoAugsburg, 27, DMC","Carlos Gruezo Augsburg, 27, DMC",9(8),971,1.3,0.5,1.6,-,0.9,0.8,0.1,-,6.22,-,-,0.6,0.2,0.2,-,0.5,0.6,18.4,77.2,0.1,1.5,-
5,"416Hugo NovoaRBL, 19, Forward","Hugo Novoa RBL, 19, Forward",1(7),130,0.5,0.1,0.1,-,-,0.6,-,-,6.21,1,-,0.3,0.3,0.5,0.1,0.5,1.4,5.4,62.8,-,-,-
6,"417Noah Sarenren BazeeAugsburg, 25, AM(R)","Noah Sarenren Bazee Augsburg, 25, AM(R)",1(13),230,0.4,0.1,0.4,-,0.2,0.1,0.1,-,6.21,1,-,0.5,0.1,0.2,-,0.3,0.9,2.7,65.8,0.1,0.1,-
7,"418Robin HackArminia Bielefeld, 23, AM(CLR),FW","Robin Hack Arminia Bielefeld, 23, AM(CLR),FW",13(17),1356,0.5,0.2,0.6,-,0.1,0.6,-,-,6.21,-,2,1,0.6,0.7,0.1,1.2,1.9,14.8,74.4,0.3,0.5,-
8,"419Enzo MillotStuttgart, 19, Midfielder","Enzo Millot Stuttgart, 19, Midfielder",0(6),48,0.3,0.2,0.3,-,0.2,0.2,-,-,6.21,-,1,-,0.2,0.2,-,0.5,0.8,4.7,82.1,0.2,0.2,-
9,"420Gabriel VidovicBayern, 18, Forward","Gabriel Vidovic Bayern, 18, Forward",0(3),33,-,-,-,-,-,-,-,-,6.2,-,-,-,0.7,-,-,0.7,0.3,6.7,75.0,-,0.3,-
0,"401Erik ThommyStuttgart, 27, M(CLR)","Erik Thommy Stuttgart, 27, M(CLR)",1(10),267,0.2,0.4,0.2,-,-,0.1,-,-,6.24,-,-,0.9,0.8,0.5,0.2,0.2,0.6,8.5,87.1,0.5,0.2,-
1,"402Nikolas NarteyStuttgart, 22, M(CL)","Nikolas Nartey Stuttgart, 22, M(CL)",4(4),401,0.8,0.9,1.4,-,0.6,0.8,0.3,-,6.24,-,-,0.1,0.5,0.6,0.1,0.4,1.1,22.1,74.0,0.1,0.4,0.1
2,"403Andrey LunevLeverkusen, 30, GK","Andrey Lunev Leverkusen, 30, GK",1,90,-,-,-,-,1,-,-,-,6.24,-,-,-,-,-,-,-,-,44.0,86.4,-,6,-
