,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
8,"529David ConchaReal Sociedad, 25, Forward","David Concha Real Sociedad, 25, Forward",1(7),110,0.3,0.3,0.3,-,0.1,-,-,-,6.04,-,-,0.3,0.1,0.4,-,1,0.5,3.9,74.2,0.3,-,0.1
9,"530Salvatore SiriguSevilla, 35, GK","Salvatore Sirigu Sevilla, 35, GK",2,178,-,-,0.5,-,1.5,-,-,-,6.04,-,-,-,-,-,-,-,-,43.5,69.0,-,7.5,-
0,"511Carles AleñáBarcelona, 24, AM(CLR)","Carles Aleñá Barcelona, 24, AM(CLR)",0(3),40,-,0.3,0.7,-,-,0.7,-,-,6.13,-,-,0.3,-,-,-,0.3,0.7,11.0,90.9,-,0.7,-
1,"512Kévin RodriguesReal Sociedad, 28, D(L),M(L)","Kévin Rodrigues Real Sociedad, 28, D(L),M(L)",1(1),103,0.5,1,1.5,-,0.5,1,-,-,6.13,-,-,1.5,0.5,1,-,1.5,-,23.5,91.5,-,0.5,-
2,"513Adalberto PeñarandaMalaga, 25, AM(L),FW","Adalberto Peñaranda Malaga, 25, AM(L),FW",1(2),171,2.3,-,3.3,0.3,-,0.3,0.3,-,6.12,-,-,-,0.3,1.3,1,1,1.7,12.3,78.4,-,0.3,-
3,"514Jean CarlosGranada, 26, Midfielder","Jean Carlos Granada, 26, Midfielder",0(1),29,1,-,-,-,-,-,-,-,6.12,-,-,1,-,-,-,1,1,8.0,75.0,-,-,-
4,"515Emmanuel RivièreOsasuna, 32, FW","Emmanuel Rivière Osasuna, 32, FW",8(7),801,0.5,0.2,0.9,-,0.5,0.5,0.1,-,6.12,-,1,1.1,0.3,0.6,0.2,1.1,1.3,14.5,69.6,-,0.1,-
5,"516Cristian EspinozaDeportivo Alaves, 27, AM(LR)","Cristian Espinoza Deportivo Alaves, 27, AM(LR)",1(5),159,0.3,0.3,0.7,-,0.2,0.8,-,-,6.11,-,-,0.3,0.5,0.7,-,0.7,0.8,8.0,68.8,0.7,0.2,-
6,"517Mamadou KonéLeganes, 30, AM(R)","Mamadou Koné Leganes, 30, AM(R)",1(4),170,0.8,-,1,-,0.2,0.2,-,-,6.11,-,-,0.6,0.4,0.8,0.4,1,1.2,6.0,66.7,0.2,-,-
7,"518Nauzet PérezOsasuna, 37, GK","Nauzet Pérez Osasuna, 37, GK",13,1170,-,0.1,-,-,0.9,0.1,-,-,6.11,-,-,-,0.1,0.3,-,-,0.1,26.2,40.6,-,7.9,-
8,"519Salva SevillaEspanyol, 38, M(CL)","Salva Sevilla Espanyol, 38, M(CL)",3(3),268,0.5,0.5,1,-,0.7,1.2,-,-,6.1,-,-,0.2,0.2,0.8,0.2,0.8,0.8,21.5,81.4,0.2,1.2,-
9,"520Alberto LoraSporting Gijon, 35, D(R)","Alberto Lora Sporting Gijon, 35, D(R)",4(3),376,1.3,1.1,0.7,0.1,2.1,0.9,-,-,6.1,-,-,0.4,-,0.6,-,0.1,1.1,24.1,67.5,0.4,1,-
0,"501Franck TabanouGranada, 33, D(L),M(L)","Franck Tabanou Granada, 33, D(L),M(L)",6,370,1.5,0.7,1.3,-,1.8,0.8,-,-,6.16,-,-,0.3,-,1.2,-,0.7,1,27.5,77.0,-,2,-
1,"502Luis PereaOsasuna, 24, Midfielder","Luis Perea Osasuna, 24, Midfielder",0(1),19,1,-,-,-,-,-,-,-,6.15,-,-,-,-,-,-,1,-,2.0,50.0,-,-,-
2,"503Munir El-HaddadiBarcelona, 26, AM(LR),FW","Munir El-Haddadi Barcelona, 26, AM(LR),FW",0(1),20,-,1,-,-,-,-,-,-,6.15,-,-,-,1,-,-,1,-,4.0,100.0,-,-,-
3,"504Alfred N'DiayeVillarreal, 32, D(C),M(C)","Alfred N'Diaye Villarreal, 32, D(C),M(C)",1(6),112,0.7,0.3,0.9,-,0.6,0.3,0.1,-,6.15,-,1,0.1,0.1,-,-,0.4,-,5.3,64.9,-,0.3,-
4,"505Benito RamírezLas Palmas, 26, Midfielder","Benito Ramírez Las Palmas, 26, Midfielder",0(2),14,-,0.5,-,-,-,0.5,-,-,6.15,-,-,-,-,-,-,-,-,2.5,40.0,-,-,-
5,"506Óscar MelendoEspanyol, 24, AM(CR),FW","Óscar Melendo Espanyol, 24, AM(CR),FW",2(9),300,0.5,0.1,0.2,-,0.1,0.2,-,-,6.14,-,-,0.1,-,1,-,0.3,0.6,8.9,81.6,-,0.2,-
6,"507Bakary KonéMalaga, 34, D(C)","Bakary Koné Malaga, 34, D(C)",7,603,1.3,1.7,0.9,1.3,2.3,0.4,0.4,-,6.14,-,-,0.1,0.1,0.3,-,-,0.1,39.0,75.8,-,3.4,-
7,"508Asier RiesgoEibar, 38, GK","Asier Riesgo Eibar, 38, GK",16,1254,-,-,0.1,-,0.4,-,-,-,6.14,-,-,-,-,0.2,-,0.1,-,24.6,39.8,-,6.3,-
8,"509Dani GiménezReal Betis, 38, GK","Dani Giménez Real Betis, 38, GK",2,91,-,-,-,-,0.5,-,-,-,6.14,-,-,-,-,-,-,-,-,12.0,50.0,-,2,-
9,"510Omer AtziliGranada, 28, Forward","Omer Atzili Granada, 28, Forward",3(6),316,0.6,0.1,0.3,-,-,1.1,-,-,6.13,-,-,0.1,0.6,0.8,0.1,0.2,0.7,10.3,64.5,0.6,0.3,-
0,"491Markel BergaraReal Sociedad, 36, M(C)","Markel Bergara Real Sociedad, 36, M(C)",3(3),286,0.8,0.8,0.8,-,0.3,1,-,-,6.2,-,-,-,0.2,1.5,0.3,0.2,0.3,20.5,75.6,-,0.5,-
1,"492Aly MalléGranada, 24, Forward","Aly Mallé Granada, 24, Forward",6(5),506,1.0,0.9,1.5,-,-,0.5,-,-,6.2,-,-,0.5,0.3,1.2,0.3,1.0,2.0,8.1,65.2,0.2,0.5,-
2,"493TanoOsasuna, 31, D(R)","Tano Osasuna, 31, D(R)",9(2),736,1.1,2,1.4,0.8,2.6,0.5,0.5,-,6.19,-,1,-,0.3,0.6,-,0.3,0.4,21.4,66.0,0.1,1.8,-
3,"494JotaEibar, 30, AM(CLR)","Jota Eibar, 30, AM(CLR)",3(2),204,0.2,0.2,0.6,-,-,0.2,-,-,6.19,-,-,0.6,0.4,0.4,-,0.8,0.8,8.8,72.7,0.2,0.4,-
4,"495Javier ErasoAthletic Bilbao, 32, AM(CR)","Javier Eraso Athletic Bilbao, 32, AM(CR)",4(3),377,0.6,0.9,1.7,-,-,1,0.1,-,6.19,-,1,0.7,1.1,0.4,0.6,1.3,0.7,18.6,83.1,0.1,0.7,-
5,"496Ezequiel PonceGranada, 25, AM(L),FW","Ezequiel Ponce Granada, 25, AM(L),FW",10(15),1129,0.2,0.1,1.2,-,0.5,0.1,-,-,6.18,2,-,1.5,0.4,0.7,0.2,1.5,2.1,10.6,67.7,-,0.3,-
6,"497Borja ValleDeportivo, 29, Midfielder","Borja Valle Deportivo, 29, Midfielder",1(6),202,0.6,0.3,0.7,-,0.4,0.7,-,-,6.18,-,-,0.7,0.3,0.9,-,0.6,0.6,7.7,68.5,-,0.3,-
7,"498Aythami ArtilesLas Palmas, 36, D(C)","Aythami Artiles Las Palmas, 36, D(C)",9(3),837,0.8,1.5,1.3,0.9,2.8,0.2,0.5,1,6.17,-,-,0.3,0.1,0.3,-,0.2,0.1,49.8,86.4,-,2.5,-
8,"499Nano MesaEibar, 27, Forward","Nano Mesa Eibar, 27, Forward",1(5),159,0.2,-,1.3,-,-,-,-,-,6.16,1,-,1.2,0.3,0.5,0.7,0.5,1.0,5.3,65.6,-,0.2,-
9,"500Juan RodríguezSporting Gijon, 27, Defender","Juan Rodríguez Sporting Gijon, 27, Defender",2(2),230,1.3,1,0.8,0.5,4.3,-,1.3,-,6.16,-,-,-,0.3,0.3,-,0.3,0.3,20.5,69.5,-,1.0,-
0,"481Álvaro VázquezEspanyol, 31, FW","Álvaro Vázquez Espanyol, 31, FW",2(8),313,0.1,1,0.2,-,0.2,0.4,-,-,6.25,-,1,0.5,0.4,0.3,-,0.1,0.5,9.1,76.9,0.3,0.3,-
1,"482Javi ÁlamoOsasuna, 33, Forward","Javi Álamo Osasuna, 33, Forward",0(2),11,0.5,0.5,-,-,1,-,-,-,6.25,-,-,0.5,-,0.5,-,-,0.5,0.5,-,-,-,-
2,"483Alessio CerciAtletico, 34, M(R),FW","Alessio Cerci Atletico, 34, M(R),FW",0(1),14,-,-,-,-,-,-,-,-,6.24,-,-,-,-,-,-,-,1,4.0,50,-,-,-
3,"484Asier VillalibreAthletic Bilbao, 24, FW","Asier Villalibre Athletic Bilbao, 24, FW",0(6),71,-,0.2,0.2,-,0.2,0.2,-,-,6.24,-,1,0.2,0.3,-,-,0.7,0.3,3.0,55.6,-,-,-
4,"485Diego GonzálezSevilla, 27, D(CL)","Diego González Sevilla, 27, D(CL)",0(3),31,0.7,0.7,-,0.3,1,-,-,-,6.23,-,-,-,-,-,-,-,0.3,2.7,75,-,0.3,-
5,"486Zakaria BakkaliValencia, 26, AM(LR)","Zakaria Bakkali Valencia, 26, AM(LR)",1(17),276,0.2,0.1,0.3,-,0.1,0.1,-,-,6.23,1,-,0.3,0.6,0.7,0.1,0.4,0.2,5.9,85,0.4,0.1,-
6,"487Aritz ElustondoReal Sociedad, 28, D(CR)","Aritz Elustondo Real Sociedad, 28, D(CR)",4(5),461,1,1.3,0.4,0.3,2.9,0.8,0.1,-,6.22,-,-,0.4,0.1,0.1,-,-,0.3,26.0,75.6,0.3,0.9,-
7,"488Javi CastellanoLas Palmas, 34, DMC","Javi Castellano Las Palmas, 34, DMC",0(5),94,0.6,0.6,0.4,-,0.4,0.2,-,-,6.22,-,-,-,0.2,0.2,-,-,-,16.6,95.2,0.2,0.4,-
8,"489Denis CheryshevVillarreal, 31, AM(L),FW","Denis Cheryshev Villarreal, 31, AM(L),FW",2(9),336,0.5,0.5,1.1,-,0.4,0.5,-,-,6.21,-,-,0.6,0.3,0.5,-,0.5,0.4,13.2,67.6,0.4,0.2,-
9,"490Álvaro FernándezOsasuna, 24, GK","Álvaro Fernández Osasuna, 24, GK",0(1),45,-,-,-,-,-,-,-,-,6.2,-,-,-,-,-,-,-,-,12.0,50,-,5,-
0,"471SergiGranada, 27, DMC","Sergi Granada, 27, DMC",13(9),1269,1.0,1.1,1.4,-,0.5,0.9,0.2,-,6.26,-,1,0.3,0.3,0.5,-,0.6,0.6,33.7,81.3,-,1.7,-
1,"472Akram AfifSporting Gijon, 25, Forward","Akram Afif Sporting Gijon, 25, Forward",2(7),231,1.2,0.1,0.3,-,-,0.1,0.1,-,6.26,-,-,0.1,0.6,1.0,0.1,0.6,0.7,9.8,77.3,0.1,0.2,-
2,"473MarianoReal Madrid, 28, FW","Mariano Real Madrid, 28, FW",0(8),115,0.1,-,0.8,-,-,0.1,-,-,6.26,1,1,0.6,0.6,0.1,0.6,0.3,0.3,1.4,81.8,0.1,0.1,-
3,"474Carlos CastroSporting Gijon, 27, FW","Carlos Castro Sporting Gijon, 27, FW",10(15),1018,0.2,-,0.6,-,0.1,0.2,-,-,6.25,4,1,0.6,0.5,0.6,-,1.3,1.0,9.1,77.1,-,0.3,-
4,"475Felipe CaicedoEspanyol, 33, FW","Felipe Caicedo Espanyol, 33, FW",14(13),1290,0.9,0.1,2.0,-,0.3,0.2,0.1,-,6.25,2,1,0.6,0.2,0.6,0.7,1.2,1.4,8.8,76.8,-,0.1,-
5,"476Rubén PeñaEibar, 30, D(R),M(LR)","Rubén Peña Eibar, 30, D(R),M(LR)",9(19),1052,0.9,0.5,0.7,-,0.2,0.3,-,-,6.25,1,-,0.8,0.2,0.5,0.1,1.1,1.3,8.0,71.3,0.1,0.1,-
6,"477Miguel OlavideOsasuna, 26, Forward","Miguel Olavide Osasuna, 26, Forward",4(10),490,1.2,0.6,0.5,-,0.3,0.6,0.1,-,6.25,1,-,0.3,0.2,0.4,-,0.4,1.0,9.8,78.1,0.1,0.4,-
7,"478Walter MontoyaSevilla, 28, AM(CR)","Walter Montoya Sevilla, 28, AM(CR)",1(3),111,0.8,1.3,0.8,-,-,-,-,-,6.25,-,-,0.5,0.3,1.3,-,0.8,0.8,10.0,82.5,-,0.3,-
8,"479Unai LópezLeganes, 26, M(CR)","Unai López Leganes, 26, M(CR)",12(11),1164,0.9,0.3,1.0,-,0.1,0.9,-,-,6.25,2,-,0.5,0.5,0.4,-,1.3,0.7,22.9,76.1,0.5,1.3,-
9,"480Fede CartabiaValencia, 29, AM(CLR)","Fede Cartabia Valencia, 29, AM(CLR)",2(2),152,2.5,0.5,1.5,-,-,0.3,-,-,6.25,-,-,0.5,-,1.3,-,0.3,1.3,14.5,75.9,-,0.5,-
0,"461Andrew HjulsagerCelta Vigo, 27, AM(CR)","Andrew Hjulsager Celta Vigo, 27, AM(CR)",3(4),259,0.4,0.1,0.7,-,0.1,0.4,-,-,6.3,1,-,1.3,0.9,-,0.1,0.6,0.7,11.6,70.4,0.3,0.1,-
1,"462Carl MedjaniLeganes, 37, D(C),DMC","Carl Medjani Leganes, 37, D(C),DMC",7(1),595,0.6,1.8,1.5,0.3,2,0.5,0.3,-,6.3,-,-,0.4,0.3,0.9,0.6,-,-,32.1,74.3,-,1.8,-
2,"463Mikel RicoAthletic Bilbao, 37, M(C)","Mikel Rico Athletic Bilbao, 37, M(C)",4(14),470,0.6,0.4,0.6,-,0.3,0.3,-,-,6.3,1,-,0.6,0.2,0.5,-,0.5,0.3,14.5,82.4,0.1,1.3,0.1
3,"464Luis MartinsGranada, 30, D(L)","Luis Martins Granada, 30, D(L)",1(1),73,1.0,0.5,0.5,-,0.5,-,-,-,6.3,-,-,-,1.5,-,-,0.5,1,12.5,72.0,1,0.5,-
4,"465BuenoLeganes, 34, AM(CL),FW","Bueno Leganes, 34, AM(CL),FW",4(8),376,0.2,0.3,0.6,-,0.2,0.5,-,-,6.29,1,1,0.7,0.8,0.6,-,0.8,0.3,12.7,82.2,0.3,1.2,-
5,"466Youssef En-NesyriMalaga, 25, FW","Youssef En-Nesyri Malaga, 25, FW",0(13),325,0.3,0.1,0.8,-,0.4,0.2,0.1,-,6.29,1,1,1.2,0.2,0.1,0.4,0.5,1.1,4.2,61.8,0.2,-,-
6,"467Rubén DuarteEspanyol, 26, D(CL)","Rubén Duarte Espanyol, 26, D(CL)",1(2),101,1.0,2.7,-,-,3,-,-,-,6.28,-,-,-,-,-,-,-,0.7,7.3,54.5,-,0.3,-
7,"468Rubén PardoReal Sociedad, 29, M(C)","Rubén Pardo Real Sociedad, 29, M(C)",2(1),159,0.3,0.7,-,-,-,1,-,-,6.27,-,-,-,1,0.3,-,0.7,-,21.7,72.3,0.7,1.7,-
8,"469Xavi TorresSporting Gijon, 35, M(C)","Xavi Torres Sporting Gijon, 35, M(C)",8(9),858,0.8,0.9,1.3,0.2,1.6,0.7,0.2,-,6.27,-,-,0.3,0.2,0.6,0.1,0.1,0.4,18.1,76.2,-,1.2,-
9,"470Pape Cheikh Diop GueyeCelta Vigo, 24, DMC","Pape Cheikh Diop Gueye Celta Vigo, 24, DMC",5(11),562,1.4,0.3,1.6,-,0.2,0.9,0.1,-,6.27,1,-,0.1,0.3,1.1,-,0.3,0.8,17.0,87.5,-,0.9,-
0,"451Edu ExpósitoDeportivo, 25, M(C)","Edu Expósito Deportivo, 25, M(C)",1,46,2.0,-,2,-,-,1,-,-,6.33,-,-,1,1,-,-,-,2.0,21.0,81.0,-,1.0,-
1,"452Elderson EchiéjiléSporting Gijon, 34, D(L)","Elderson Echiéjilé Sporting Gijon, 34, D(L)",2(1),197,0.7,1.3,1.7,0.3,2.7,1.3,-,-,6.33,1,-,0.7,-,1.3,-,-,1.0,16.3,67.3,1.3,1.3,-
2,"453Darwin MachísLeganes, 29, AM(LR)","Darwin Machís Leganes, 29, AM(LR)",10(17),1047,0.6,0.4,0.5,-,0.2,0.3,-,-,6.33,1,3,1.3,0.4,1.4,0.3,0.8,1.2,8.5,69.9,0.2,0.1,-
3,"454Borja VigueraSporting Gijon, 35, AM(L),FW","Borja Viguera Sporting Gijon, 35, AM(L),FW",6(10),742,0.9,0.1,0.4,0.1,0.1,0.7,0.1,-,6.33,1,1,0.7,0.4,0.9,0.3,0.8,1.2,13.3,66.2,0.2,0.3,-
4,"455Carlos VigarayDeportivo Alaves, 27, D(CLR)","Carlos Vigaray Deportivo Alaves, 27, D(CLR)",10(9),944,1.1,1.3,0.8,0.2,1.5,0.7,0.1,-,6.33,-,3,0.1,0.4,0.3,-,0.1,0.4,15.1,76.7,0.1,1.2,-
5,"456Javi VarasLas Palmas, 39, GK","Javi Varas Las Palmas, 39, GK",25,2250,0.2,0.2,-,-,0.6,-,-,-,6.32,-,-,-,-,0.2,-,-,0.2,36.4,68.7,-,9.1,-
6,"457Javi MárquezGranada, 36, M(C)","Javi Márquez Granada, 36, M(C)",4(3),398,1.0,1.7,1.3,-,0.9,1.1,-,-,6.32,-,-,1.6,0.4,2,-,1,0.6,37.1,78.1,0.3,3.9,-
7,"458Guilherme SiqueiraValencia, 36, D(L)","Guilherme Siqueira Valencia, 36, D(L)",7(3),544,1.0,0.5,0.5,0.3,1.7,0.7,0.1,-,6.32,-,1,-,0.4,0.7,0.1,0.3,0.5,18.1,79.0,0.5,0.7,-
8,"459Isma LópezSporting Gijon, 32, D(L),M(L)","Isma López Sporting Gijon, 32, D(L),M(L)",19(8),1728,1.1,1.1,0.8,0.1,1.4,1.2,0.1,-,6.31,-,3,0.4,0.6,0.6,0.3,0.7,1.3,21.8,67.7,0.3,0.6,-
9,"460John GuidettiCelta Vigo, 30, FW","John Guidetti Celta Vigo, 30, FW",14(9),1070,0.3,0.2,1.2,-,0.3,0.1,0.1,-,6.3,4,1,0.8,0.6,0.7,0.6,0.6,1.5,11.7,73.2,-,0.1,-
0,"441BuenoGranada, 34, AM(CL),FW","Bueno Granada, 34, AM(CL),FW",5(8),560,0.5,0.2,0.3,-,0.4,0.2,-,-,6.35,1,2,0.8,0.8,1.2,-,1.4,1.2,15.6,73.9,0.3,1.1,-
1,"442Michael SantosMalaga, 29, FW","Michael Santos Malaga, 29, FW",8(6),738,0.6,0.2,1.4,0.1,0.1,0.9,-,-,6.34,3,-,1.4,0.6,1.1,0.5,0.7,1.8,8.3,69.8,-,-,0.1
2,"443Mauro Dos SantosEibar, 32, D(C)","Mauro Dos Santos Eibar, 32, D(C)",8(3),761,1.2,1.5,0.5,0.8,3.5,0.4,0.4,-,6.34,-,-,0.2,-,0.4,-,-,0.1,26.1,73.5,-,2.5,-
3,"444Christian RiveraEibar, 24, M(C)","Christian Rivera Eibar, 24, M(C)",6(11),712,1.1,0.9,0.7,-,0.2,0.5,0.2,-,6.34,-,-,0.4,0.2,0.1,-,0.6,0.9,16.5,76.5,-,1.2,-
4,"445Zdravko KuzmanovicMalaga, 34, M(C)","Zdravko Kuzmanovic Malaga, 34, M(C)",3(1),216,0.5,0.8,0.5,-,0.5,0.8,0.3,-,6.34,-,-,1,0.3,0.8,-,1.5,-,32.5,87.7,-,2.3,-
5,"446Daniel CarriçoSevilla, 33, D(C),DMC","Daniel Carriço Sevilla, 33, D(C),DMC",6,454,0.8,1.7,2.5,0.5,3.3,0.3,0.2,-,6.34,-,-,-,0.2,0.3,-,0.3,0.2,37.3,81.3,0.2,1.2,-
6,"447Josep SeñéCelta Vigo, 30, AM(CR)","Josep Señé Celta Vigo, 30, AM(CR)",8(5),665,0.6,0.2,0.8,-,1.2,0.2,0.1,-,6.33,-,2,1.2,0.4,1.3,0.4,1.8,1.7,21.1,73.4,0.1,0.4,-
7,"448LucianoLeganes, 29, AM(CR),FW","Luciano Leganes, 29, AM(CR),FW",11(14),1171,0.7,0.2,0.9,-,0.5,0.3,0.1,-,6.33,4,2,1,0.5,0.5,0.6,1,1.6,14.2,76.0,-,0.4,-
8,"449Martin HonglaGranada, 24, D(C),DMC","Martin Hongla Granada, 24, D(C),DMC",8(2),794,1.4,1.3,1.6,1,3.1,1.1,0.4,-,6.33,-,-,0.5,0.3,0.3,-,0.8,0.4,37.0,81.4,0.1,5.4,-
9,"450LaureDeportivo, 37, D(R)","Laure Deportivo, 37, D(R)",4(3),425,1.7,1.6,2.1,0.4,1.4,0.3,0.3,-,6.33,-,-,-,0.3,0.7,-,0.9,0.4,21.1,70.3,0.1,-,-
