,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
8,"529Jarrod BowenHull, 25, AM(CLR),FW","Jarrod Bowen Hull, 25, AM(CLR),FW",1(6),178,0.3,0.1,0.4,-,-,0.1,-,-,5.99,-,-,0.4,-,1.1,-,0.3,0.1,10,78.6,-,0.3,-
9,"530Dion PereiraWatford, 23, AM(LR)","Dion Pereira Watford, 23, AM(LR)",0(2),23,-,-,-,-,-,-,-,-,5.99,-,-,-,0.5,-,-,1,-,3,66.7,0.5,-,-
0,"511Mathieu FlaminiCrystal Palace, 38, M(C)","Mathieu Flamini Crystal Palace, 38, M(C)",3(7),270,0.2,0.5,0.1,-,0.7,0.1,0.1,-,6.08,-,-,0.1,0.1,-,-,0.1,0.2,11.2,78.6,-,0.3,-
1,"512Aiden O'NeillBurnley, 23, Midfielder","Aiden O'Neill Burnley, 23, Midfielder",0(3),83,0.7,-,0.3,-,0.3,1.3,0.3,-,6.07,-,-,0.3,-,-,-,-,-,17.0,80.4,-,0.7,-
2,"513Saido BerahinoWest Brom, 28, AM(CLR),FW","Saido Berahino West Brom, 28, AM(CLR),FW",3(1),245,0.5,-,2.3,-,-,0.5,-,-,6.07,-,-,1.5,-,1.3,0.5,2.3,2.3,9.5,78.9,-,-,-
3,"514Daniel AgyeiBurnley, 25, M(LR),FW","Daniel Agyei Burnley, 25, M(LR),FW",0(3),24,-,0.3,0.3,-,-,-,-,-,6.07,-,-,0.7,-,0.3,-,0.3,1,1.3,25.0,-,-,-
4,"515Josh OnomahTottenham, 25, M(CL)","Josh Onomah Tottenham, 25, M(CL)",0(5),18,0.4,-,-,-,0.4,-,-,-,6.07,-,-,0.2,-,0.2,0.2,0.8,-,3.8,78.9,-,-,-
5,"516Arouna KonéEverton, 38, AM(LR),FW","Arouna Koné Everton, 38, AM(LR),FW",0(6),72,-,-,-,-,-,0.2,-,-,6.07,-,-,0.5,0.2,-,-,0.2,1,5.3,93.8,-,0.2,-
6,"517Angel GomesMan Utd, 21, AM(CL),FW","Angel Gomes Man Utd, 21, AM(CL),FW",0(1),2,-,-,-,-,-,-,-,-,6.05,-,-,-,-,-,-,-,-,13.0,92.3,-,-,-
7,"518Morgan SchneiderlinMan Utd, 32, DMC","Morgan Schneiderlin Man Utd, 32, DMC",0(3),11,0.3,0.3,-,-,-,-,-,-,6.04,-,-,-,-,0.3,-,-,-,5.0,86.7,-,-,-
8,"519Jerome SinclairWatford, 25, AM(LR),FW","Jerome Sinclair Watford, 25, AM(LR),FW",1(4),115,0.2,-,0.8,-,0.2,0.4,-,-,6.04,-,-,0.2,0.2,0.6,-,0.6,0.2,4.8,79.2,-,-,-
9,"520Jonjoe KennyEverton, 25, D(LR),M(R)","Jonjoe Kenny Everton, 25, D(LR),M(R)",0(1),12,-,-,1,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,9.0,66.7,-,-,-
0,"501Michael KightlyBurnley, 36, M(LR)","Michael Kightly Burnley, 36, M(LR)",1(4),103,0.8,-,0.4,-,0.4,0.6,-,-,6.12,-,-,0.2,-,0.4,-,0.2,0.2,5.6,67.9,0.2,0.2,-
1,"502KenedyWatford, 26, D(L),M(LR)","Kenedy Watford, 26, D(L),M(LR)",0(1),16,-,-,1,-,-,-,-,-,6.12,-,-,-,-,-,-,-,1,7.0,100.0,-,-,-
2,"503Jordon MutchCrystal Palace, 30, M(CL)","Jordon Mutch Crystal Palace, 30, M(CL)",0(4),50,0.5,-,-,-,0.3,-,0.3,-,6.12,-,-,-,0.3,0.3,-,-,0.3,10.3,65.9,-,0.3,-
3,"504Ola AinaChelsea, 25, D(CLR),M(LR)","Ola Aina Chelsea, 25, D(CLR),M(LR)",0(3),25,-,-,-,-,0.3,-,-,-,6.12,-,-,0.3,-,0.3,-,-,1,5.3,87.5,-,-,-
4,"505Ashley FletcherWest Ham, 26, AM(CL),FW","Ashley Fletcher West Ham, 26, AM(CL),FW",2(14),354,0.2,-,0.6,-,0.2,0.2,-,-,6.11,-,-,0.6,0.3,0.3,0.1,0.4,0.9,5.7,80.2,0.1,0.1,-
5,"506Borja BastónSwansea, 29, FW","Borja Bastón Swansea, 29, FW",4(14),549,0.3,0.2,0.2,-,0.3,0.8,0.1,-,6.11,1,-,0.8,0.3,0.5,0.2,0.8,0.8,10.1,79.6,0.1,0.1,-
6,"507Lys MoussetBournemouth, 26, FW","Lys Mousset Bournemouth, 26, FW",3(8),265,0.4,-,0.5,-,0.5,0.1,0.1,1,6.1,-,-,0.9,0.3,0.5,0.1,1.2,1.3,5.7,68.3,-,0.1,-
7,"508Ovie EjariaLiverpool, 24, M(CL)","Ovie Ejaria Liverpool, 24, M(CL)",0(2),6,0.5,-,-,-,-,0.5,-,-,6.1,-,-,-,-,-,-,-,-,4.0,100.0,-,-,-
8,"509Ruben Loftus-CheekChelsea, 26, M(CLR)","Ruben Loftus-Cheek Chelsea, 26, M(CLR)",0(6),31,0.2,-,0.3,-,0.2,0.2,-,-,6.09,-,-,0.2,-,-,-,0.3,0.5,4.2,84.0,-,-,-
9,"510Julien NgoyStoke, 24, AM(L),FW","Julien Ngoy Stoke, 24, AM(L),FW",0(5),44,0.4,-,-,-,-,0.4,-,-,6.09,-,-,0.4,0.2,0.2,-,0.6,0.6,2.2,100.0,-,-,-
0,"491David OspinaArsenal, 33, GK","David Ospina Arsenal, 33, GK",1(1),142,-,-,-,-,1.5,1,-,-,6.17,-,-,-,-,0.5,-,-,-,22.0,77.3,-,7,-
1,"492Brad SmithBournemouth, 28, D(L),M(L)","Brad Smith Bournemouth, 28, D(L),M(L)",3(2),272,1,0.6,0.4,-,1.8,0.8,0.2,-,6.16,-,-,0.4,0.4,0.6,-,0.6,0.4,22.8,78.1,-,0.6,-
2,"493Jonathan LekoWest Brom, 23, AM(CLR),FW","Jonathan Leko West Brom, 23, AM(CLR),FW",0(9),111,-,0.2,-,-,-,0.2,-,-,6.16,-,1,-,0.2,0.6,-,0.2,0.7,1.8,81.3,0.2,-,-
3,"494Georges-Kévin NkoudouTottenham, 27, AM(LR)","Georges-Kévin Nkoudou Tottenham, 27, AM(LR)",0(8),49,-,-,0.3,-,0.4,-,-,-,6.16,-,-,0.3,-,0.4,-,0.4,0.1,3.8,80.0,0.1,0.1,-
4,"495Nathan DyerSwansea, 34, M(LR)","Nathan Dyer Swansea, 34, M(LR)",3(5),212,0.4,0.4,0.5,-,0.1,0.4,-,-,6.15,-,1,0.4,0.4,0.9,-,1,0.6,12.8,87.3,0.3,0.1,-
5,"496Ben WoodburnLiverpool, 22, AM(CL)","Ben Woodburn Liverpool, 22, AM(CL)",1(4),84,0.8,-,0.4,-,-,-,-,-,6.14,-,-,0.4,-,0.2,-,0.8,0.4,6.4,90.6,0.2,-,-
6,"497Ainsley Maitland-NilesArsenal, 24, D(LR),M(CLR)","Ainsley Maitland-Niles Arsenal, 24, D(LR),M(CLR)",0(1),1,1,-,-,-,-,-,-,-,6.14,-,-,-,-,-,-,-,-,4.0,75.0,-,-,-
7,"498Brandon MasonWatford, 24, D(L),M(L)","Brandon Mason Watford, 24, D(L),M(L)",1(1),112,0.5,1.5,1.5,-,1.5,-,-,-,6.14,-,-,-,-,1,-,-,-,14.5,82.8,-,0.5,-
8,"499Fraizer CampbellCrystal Palace, 34, FW","Fraizer Campbell Crystal Palace, 34, FW",0(12),154,0.3,-,0.2,-,0.2,0.2,-,-,6.13,1,-,0.3,0.1,0.3,-,0.3,0.3,3.8,78.3,0.1,0.1,-
9,"500Kevin StewartLiverpool, 28, DMC","Kevin Stewart Liverpool, 28, DMC",0(4),18,-,-,0.3,-,0.3,-,-,-,6.13,-,-,-,-,-,-,-,-,5.0,60.0,-,-,-
0,"481Marko GrujicLiverpool, 26, DMC","Marko Grujic Liverpool, 26, DMC",0(5),38,0.2,-,0.4,-,-,0.2,-,-,6.22,-,-,0.8,0.2,0.4,-,-,0.4,6.6,78.8,-,-,-
1,"482Saido BerahinoStoke, 28, AM(CLR),FW","Saido Berahino Stoke, 28, AM(CLR),FW",8(5),722,0.5,0.1,0.8,-,0.2,0.5,0.1,-,6.22,-,-,1,0.4,0.1,0.5,0.5,1.4,10.0,80.0,-,0.2,0.1
2,"483Sam FieldWest Brom, 24, DMC","Sam Field West Brom, 24, DMC",4(4),276,0.6,0.5,0.6,-,0.1,0.5,-,-,6.21,-,-,0.1,0.4,0.3,-,0.3,0.8,13.1,81.0,0.3,0.5,-
3,"484Lewis GrabbanBournemouth, 34, AM(CL),FW","Lewis Grabban Bournemouth, 34, AM(CL),FW",0(3),58,0.3,-,-,-,-,0.3,-,-,6.2,-,1,0.3,0.3,-,-,1.7,-,6.3,73.7,-,0.3,-
4,"485Loïc RémyCrystal Palace, 35, M(LR),FW","Loïc Rémy Crystal Palace, 35, M(LR),FW",1(4),131,-,-,0.4,-,-,-,-,-,6.2,-,-,1.2,0.4,0.2,0.2,0.2,2,9.0,80.0,-,-,-
5,"486Trent Alexander-ArnoldLiverpool, 23, D(R),M(R)","Trent Alexander-Arnold Liverpool, 23, D(R),M(R)",2(5),166,0.6,0.4,0.1,-,1.6,0.6,0.1,-,6.2,-,-,0.4,0.1,0.3,-,0.3,0.7,10.1,64.8,0.1,0.4,-
6,"487Markus HenriksenHull, 29, M(C)","Markus Henriksen Hull, 29, M(C)",6(9),634,0.9,0.3,1,-,0.9,0.3,0.2,-,6.19,-,-,0.2,0.2,0.8,0.1,0.5,0.3,12.1,76.4,0.1,0.4,0.1
7,"488Kevin WimmerTottenham, 29, D(CL)","Kevin Wimmer Tottenham, 29, D(CL)",4(1),357,0.6,0.8,0.8,1,2.6,-,0.2,1,6.19,-,-,-,0.2,0.2,-,0.2,-,45.0,81.8,-,2.6,-
8,"489Patrick McNairSunderland, 27, D(CR),M(C)","Patrick McNair Sunderland, 27, D(CR),M(C)",5(4),355,1,0.3,0.6,-,0.4,0.7,0.2,1,6.19,-,-,0.1,0.3,0.3,-,0.7,0.7,12.9,75.9,0.2,0.9,-
9,"490Max-Alain GradelBournemouth, 34, M(CLR),FW","Max-Alain Gradel Bournemouth, 34, M(CLR),FW",0(11),126,0.4,0.3,0.4,-,0.4,0.4,-,-,6.18,-,-,0.5,0.1,0.1,0.2,0.3,0.4,4.9,75.9,-,0.1,-
0,"471Jordan RhodesMiddlesbrough, 32, FW","Jordan Rhodes Middlesbrough, 32, FW",2(4),208,0.2,-,0.5,-,0.3,0.5,0.3,-,6.24,-,-,1,0.3,0.5,0.3,-,0.2,7.0,61.9,-,-,-
1,"472Jeffrey SchluppLeicester, 29, D(L),M(CLR)","Jeffrey Schlupp Leicester, 29, D(L),M(CLR)",1(3),139,1.3,-,-,-,0.5,0.5,-,-,6.24,-,-,-,0.5,0.5,-,1.3,1.5,12.5,88,-,0.3,-
2,"473Craig GardnerWest Brom, 35, D(R),M(CLR)","Craig Gardner West Brom, 35, D(R),M(CLR)",2(7),213,0.4,0.1,0.9,-,0.2,0.4,-,-,6.23,-,1,0.2,1.1,0.2,-,0.3,0.3,6.8,57.4,0.9,0.4,-
3,"474Baily CargillBournemouth, 26, D(CL)","Baily Cargill Bournemouth, 26, D(CL)",0(1),12,1,-,-,-,2,-,-,-,6.23,-,-,-,-,-,-,-,-,1.0,-,-,-,-
4,"475Bakary SakoCrystal Palace, 34, M(L),FW","Bakary Sako Crystal Palace, 34, M(L),FW",0(7),136,0.9,-,0.3,-,-,0.1,-,-,6.23,-,-,0.6,0.1,0.7,0.1,0.3,0.4,6.0,69,0.6,0.3,-
5,"476Kurt ZoumaChelsea, 27, D(CR)","Kurt Zouma Chelsea, 27, D(CR)",3(6),247,0.9,0.6,0.2,0.1,1.2,-,0.1,-,6.23,-,1,0.1,0.1,0.2,-,0.1,0.2,14.2,80.5,-,0.9,-
6,"477Ezekiel FryersCrystal Palace, 29, D(CL)","Ezekiel Fryers Crystal Palace, 29, D(CL)",0(8),183,0.3,0.1,0.5,-,0.6,0.3,0.1,-,6.23,-,1,-,0.3,0.3,-,0.4,0.3,8.8,71.4,0.4,0.6,-
7,"478Lynden GoochSunderland, 26, M(CLR)","Lynden Gooch Sunderland, 26, M(CLR)",4(7),365,1.1,0.5,0.8,-,0.2,0.5,-,-,6.22,-,-,0.3,0.4,0.5,-,1,1.2,9.1,77,0.4,0.4,-
8,"479Ibrahim AfellayStoke, 36, M(CLR)","Ibrahim Afellay Stoke, 36, M(CLR)",3(9),379,0.3,0.3,0.3,-,0.1,0.2,-,-,6.22,-,-,0.5,0.1,0.6,0.2,0.7,0.3,15.8,88.9,0.2,0.3,-
9,"480Ron-Robert ZielerLeicester, 33, GK","Ron-Robert Zieler Leicester, 33, GK",8(1),753,-,-,-,-,1.1,-,-,-,6.22,-,-,-,-,-,-,-,-,29.9,36.4,-,7.8,-
0,"461Steven PienaarSunderland, 40, M(CL)","Steven Pienaar Sunderland, 40, M(CL)",10(5),809,1.3,1.1,1.1,-,0.6,0.8,0.3,-,6.27,-,-,0.3,0.5,1.7,-,0.7,1.4,25.6,79.4,0.1,1,-
1,"462Albert AdomahMiddlesbrough, 34, M(LR)","Albert Adomah Middlesbrough, 34, M(LR)",1(1),121,2.5,0.5,1.5,-,-,2,-,-,6.27,-,-,2,0.5,1,-,2,1.5,16.0,75.0,1,0.5,-
2,"463Edimilson FernandesWest Ham, 26, M(CR)","Edimilson Fernandes West Ham, 26, M(CR)",8(20),988,0.8,0.7,0.6,-,0.4,0.6,0.1,-,6.26,-,-,0.7,0.2,0.3,-,0.6,0.5,16.9,86.5,0.1,0.8,-
3,"464Steve MandandaCrystal Palace, 37, GK","Steve Mandanda Crystal Palace, 37, GK",9,810,-,-,-,-,0.6,-,-,-,6.26,-,-,-,-,0.1,-,0.1,-,29.1,59.2,-,9.7,-
4,"465Tom CleverleyEverton, 32, M(CLR)","Tom Cleverley Everton, 32, M(CLR)",4(6),403,1,1.1,0.7,-,0.5,1,0.1,-,6.26,-,-,0.2,0.3,0.2,-,0.9,0.6,20.0,83.5,0.2,1.2,-
5,"466Aleix GarcíaMan City, 24, DMC","Aleix García Man City, 24, DMC",1(3),76,0.8,1,-,-,-,0.3,-,-,6.26,-,-,-,0.3,1,-,0.3,0.8,24.3,92.8,-,1,-
6,"467Dominic Calvert-LewinEverton, 25, AM(L),FW","Dominic Calvert-Lewin Everton, 25, AM(L),FW",5(6),346,0.6,0.5,0.4,-,0.6,0.3,0.1,-,6.26,1,-,0.6,-,0.6,0.1,1.3,0.9,7.9,66.7,-,0.2,-
7,"468Jonathan CalleriWest Ham, 28, FW","Jonathan Calleri West Ham, 28, FW",4(12),537,0.3,0.3,0.6,-,0.2,0.8,-,-,6.25,1,-,1,0.4,0.5,0.6,1.3,1.2,7.4,59.7,0.3,0.3,0.1
8,"469Jonathan BentekeCrystal Palace, 27, Forward","Jonathan Benteke Crystal Palace, 27, Forward",0(1),6,-,-,-,-,1,-,-,-,6.24,-,-,1,-,-,-,-,1,4.0,25.0,-,-,-
9,"470Hal Robson-KanuWest Brom, 33, AM(LR),FW","Hal Robson-Kanu West Brom, 33, AM(LR),FW",5(24),683,0.2,0.1,1,-,0.3,0.3,-,-,6.24,3,2,0.6,0.3,0.8,0.2,0.8,0.8,5.7,77.7,0.1,0.1,-
0,"451Kristoffer NordfeldtSwansea, 32, GK","Kristoffer Nordfeldt Swansea, 32, GK",1,90,-,-,-,-,-,-,-,-,6.29,-,-,-,-,1,-,-,-,22.0,81.8,-,3,-
1,"452Ryan MasonHull, 30, DMC","Ryan Mason Hull, 30, DMC",11(5),929,0.8,0.9,0.6,-,0.6,0.8,0.3,-,6.29,1,-,1.1,0.5,1,-,0.7,0.6,23.6,85.7,0.3,1.1,-
2,"453Enner ValenciaWest Ham, 32, AM(LR),FW","Enner Valencia West Ham, 32, AM(LR),FW",3,213,0.3,1.3,3,-,1,1.3,-,-,6.29,-,-,2.3,-,1,0.7,1.3,1.7,10.0,83.3,-,0.7,-
3,"454Harrison ReedSouthampton, 27, D(R),M(CR)","Harrison Reed Southampton, 27, D(R),M(CR)",1(2),63,0.7,1.3,0.3,-,0.7,1.7,-,-,6.29,-,-,-,-,-,-,-,0.3,12.7,86.8,-,1,-
4,"455Nathaniel ChalobahChelsea, 27, DMC","Nathaniel Chalobah Chelsea, 27, DMC",1(9),159,0.5,0.2,0.2,-,0.4,0.6,-,-,6.28,-,1,0.1,0.4,0.1,-,0.2,0.3,10.3,82.5,-,0.7,0.1
5,"456Alberto MorenoLiverpool, 29, D(L),M(L)","Alberto Moreno Liverpool, 29, D(L),M(L)",2(10),298,0.5,0.2,0.2,0.1,1.4,0.4,-,-,6.28,-,1,0.3,0.4,0.5,-,0.1,0.5,15.2,83.5,0.3,0.4,-
6,"457Andrew EleftheriouWatford, 24, Defender","Andrew Eleftheriou Watford, 24, Defender",0(1),51,2,2,-,1,-,-,-,-,6.28,-,-,-,1,-,-,-,1,14.0,85.7,-,-,-
7,"458Patrick BamfordMiddlesbrough, 28, AM(CLR),FW","Patrick Bamford Middlesbrough, 28, AM(CLR),FW",2(6),281,1.1,0.5,1.1,-,0.4,0.6,-,-,6.28,1,-,0.8,0.1,1.1,0.1,0.5,1,8.6,68.1,-,0.1,-
8,"459Omar ElabdellaouiHull, 30, D(R),M(R)","Omar Elabdellaoui Hull, 30, D(R),M(R)",7(1),616,0.8,1.1,0.3,-,3.9,0.8,0.1,-,6.27,-,-,-,0.5,0.4,-,0.3,0.8,27.3,80.7,0.5,0.8,-
9,"460Lee Chung-YongCrystal Palace, 33, M(CLR)","Lee Chung-Yong Crystal Palace, 33, M(CLR)",4(11),466,1,0.3,0.3,0.1,0.1,0.7,-,-,6.27,-,1,0.3,0.5,0.7,-,0.4,0.3,13.3,80.4,0.4,0.8,-
0,"441Leonardo UlloaLeicester, 35, FW","Leonardo Ulloa Leicester, 35, FW",3(13),435,0.7,0.2,1.3,-,0.5,0.6,-,-,6.34,1,-,0.7,0.1,0.3,0.3,1,1.5,14.6,69.1,-,0.1,-
1,"442Gökhan TöreWest Ham, 30, M(LR),FW","Gökhan Töre West Ham, 30, M(LR),FW",3(2),241,0.8,-,0.8,-,-,0.8,-,-,6.33,-,1,1,1.2,0.2,0.2,0.6,0.6,11.2,71.4,0.8,0.2,0.2
2,"443Luciano NarsinghSwansea, 31, AM(LR),FW","Luciano Narsingh Swansea, 31, AM(LR),FW",3(10),411,0.2,0.2,0.2,-,0.1,0.5,-,-,6.33,-,3,0.2,0.5,0.7,0.1,0.6,0.7,9.5,87.8,0.2,0.1,-
3,"444Jérémy PiedSouthampton, 33, D(LR),M(CLR)","Jérémy Pied Southampton, 33, D(LR),M(CLR)",1(3),126,0.8,0.5,0.3,-,0.5,0.3,0.3,-,6.33,-,-,0.8,0.3,0.8,-,-,0.3,17.5,80.0,0.3,0.3,-
4,"445Darron GibsonSunderland, 34, M(C)","Darron Gibson Sunderland, 34, M(C)",7(5),641,1.1,1.2,1,-,1.5,0.7,0.2,-,6.32,-,-,0.5,0.2,-,-,0.3,0.2,32.3,80.1,-,2.9,-
5,"446Marcin WasilewskiLeicester, 42, D(CR)","Marcin Wasilewski Leicester, 42, D(CR)",1,90,2.0,2,-,1,2,-,-,-,6.32,-,-,-,-,-,-,-,-,23.0,69.6,-,2.0,-
6,"447Ahmed MusaLeicester, 29, M(CLR),FW","Ahmed Musa Leicester, 29, M(CLR),FW",7(14),755,0.6,0.4,0.6,-,0.1,0.3,-,-,6.32,2,-,0.8,0.3,0.6,-,0.6,1.1,10.2,68.2,0.2,0.2,-
7,"448Josh TymonHull, 23, D(L),M(CL)","Josh Tymon Hull, 23, D(L),M(CL)",4(1),325,1.6,1,0.8,-,3.4,1.2,0.2,-,6.3,-,-,-,0.2,0.4,-,0.6,0.4,27.0,75.6,0.2,0.6,-
8,"449Wahbi KhazriSunderland, 31, M(CLR),FW","Wahbi Khazri Sunderland, 31, M(CLR),FW",7(14),839,0.5,0.4,1,-,0.1,0.7,-,-,6.29,1,-,1.1,1,0.8,0.3,1.1,1.2,15.1,77.0,0.7,1.4,-
9,"450Ashley WestwoodBurnley, 32, DMC","Ashley Westwood Burnley, 32, DMC",6(3),550,0.8,0.7,0.9,-,1.3,0.9,0.4,-,6.29,-,-,0.2,0.6,0.1,-,0.2,0.3,28.6,78.2,-,1.4,-
0,"431Jordon IbeBournemouth, 26, M(CLR)","Jordon Ibe Bournemouth, 26, M(CLR)",13(12),1059,0.5,0.4,0.3,-,0.1,0.5,0.1,-,6.36,-,-,0.6,0.7,0.5,-,1.2,1.6,15.1,82.5,0.2,0.2,-
1,"432Lucas PérezArsenal, 33, AM(CR),FW","Lucas Pérez Arsenal, 33, AM(CR),FW",2(9),265,0.3,0.2,0.2,-,0.1,0.3,-,-,6.36,1,-,0.8,0.6,0.2,-,0.4,0.6,10.5,76.7,0.1,0.2,-
2,"433Odion IghaloWatford, 32, AM(C),FW","Odion Ighalo Watford, 32, AM(C),FW",14(4),1292,0.6,0.2,0.9,-,0.2,0.3,0.1,-,6.35,1,1,2.1,0.6,0.8,0.5,1.3,2.6,16.4,76.7,-,0.2,-
3,"434John TerryChelsea, 41, D(C)","John Terry Chelsea, 41, D(C)",6(3),494,0.3,0.4,0.6,0.1,2.3,0.2,0.2,-,6.35,1,-,0.9,0.2,0.3,-,0.2,0.1,35.6,92.2,-,1.1,-
4,"435Stephen KingsleySwansea, 27, D(CL),M(L)","Stephen Kingsley Swansea, 27, D(CL),M(L)",12(1),1037,0.9,0.6,0.2,0.1,1.8,0.2,0.3,-,6.35,-,-,0.3,0.3,0.5,-,0.4,0.5,33.4,77.6,0.8,1.5,-
5,"436Michy BatshuayiChelsea, 28, FW","Michy Batshuayi Chelsea, 28, FW",1(19),239,0.1,0.1,0.5,-,0.1,0.1,-,-,6.34,5,1,0.9,0.1,0.2,0.2,0.5,0.7,4.0,83.8,-,0.3,-
6,"437Tyrone MingsBournemouth, 29, D(CL)","Tyrone Mings Bournemouth, 29, D(CL)",5(2),506,1.4,0.7,1,0.6,5.7,0.4,0.7,2,6.34,-,-,0.1,0.1,0.6,-,0.4,0.6,43.3,83.2,0.1,3.6,-
7,"438Loris KariusLiverpool, 28, GK","Loris Karius Liverpool, 28, GK",10,900,-,0.1,-,-,0.7,-,-,-,6.34,-,-,-,-,0.1,-,-,-,26.8,64.9,-,4.7,-
8,"439Samir NasriMan City, 34, M(CLR)","Samir Nasri Man City, 34, M(CLR)",0(1),16,-,-,-,-,-,-,-,-,6.34,-,-,3,1,-,-,-,-,11.0,90.9,-,1.0,-
9,"440Vincent JanssenTottenham, 27, FW","Vincent Janssen Tottenham, 27, FW",7(20),832,0.6,0.1,1.1,-,0.1,0.1,-,-,6.34,2,2,1.1,0.6,0.9,0.3,1.1,1,8.3,79.6,-,0.2,-
