,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
5,"686Marcin WasilewskiLeicester, 42, D(CR)","Marcin Wasilewski Leicester, 42, D(CR)",1,90,2,-,-,-,5,1,2,-,5.75,-,-,-,-,-,-,-,-,20.0,50.0,-,-,-
6,"687Morgan De SanctisMonaco, 45, GK","Morgan De Sanctis Monaco, 45, GK",1,90,-,-,-,-,2,-,-,1,5.74,-,-,-,-,-,-,-,-,26.0,65.4,-,13,-
7,"688Valeriy FedorchukDynamo Kyiv, 33, DMC","Valeriy Fedorchuk Dynamo Kyiv, 33, DMC",1,56,-,-,1,-,2,1,-,-,5.72,-,-,-,-,-,-,2,2,14.0,71.4,-,3,-
8,"689Maciej DabrowskiLegia Warszawa, 35, Defender","Maciej Dabrowski Legia Warszawa, 35, Defender",1(1),91,1,1.5,-,1,3.5,-,-,-,5.72,-,-,-,-,-,-,0.5,-,7.5,60.0,-,1,-
9,"690Serey DiéFC Basel 1893, 37, DMC","Serey Dié FC Basel 1893, 37, DMC",3,236,1.3,1,3,-,-,1,-,-,5.71,-,-,1.3,0.3,1.3,-,0.7,0.3,30.0,81.1,-,0.7,-
0,"671EliasSporting, 37, M(CR)","Elias Sporting, 37, M(CR)",1(1),77,0.5,0.5,1.5,-,-,1,-,-,5.95,-,-,0.5,-,-,-,-,1,17.0,76.5,0.5,1.5,-
1,"672Ivan FiolicDinamo Zagreb, 26, Midfielder","Ivan Fiolic Dinamo Zagreb, 26, Midfielder",0(4),188,0.3,-,0.3,-,-,1,-,-,5.95,-,-,0.5,0.5,0.8,-,0.5,1,20.8,79.5,0.3,2,-
2,"673Patrick HerrmannBorussia M.Gladbach, 31, M(LR),FW","Patrick Herrmann Borussia M.Gladbach, 31, M(LR),FW",0(3),32,0.3,0.3,-,-,-,0.3,-,-,5.93,-,-,-,-,-,0.3,0.3,0.3,6.0,83.3,-,-,-
3,"674Josip PivaricDinamo Zagreb, 33, D(L)","Josip Pivaric Dinamo Zagreb, 33, D(L)",5,450,0.8,1,1,0.2,2.2,0.6,0.4,-,5.93,-,-,-,0.6,0.4,-,0.8,0.8,30.2,74.2,0.8,1.2,-
4,"675Moussa DoumbiaFC Rostov, 27, AM(CL),FW","Moussa Doumbia FC Rostov, 27, AM(CL),FW",0(4),91,0.3,-,1,-,-,0.3,-,-,5.92,-,-,-,-,1.3,0.3,1.3,0.3,7.3,62.1,-,0.3,-
5,"676Ján GregusCopenhagen, 31, M(C)","Ján Gregus Copenhagen, 31, M(C)",1(3),117,0.5,0.8,1.5,-,0.3,0.5,0.5,-,5.91,-,-,0.3,-,1,-,0.3,0.5,18.0,87.5,-,0.3,-
6,"677Petar StojanovicDinamo Zagreb, 26, D(R)","Petar Stojanovic Dinamo Zagreb, 26, D(R)",3(1),242,2.5,1.8,2.3,0.5,0.8,1.3,0.3,-,5.88,-,-,-,-,0.8,-,2.3,0.5,23.3,67.7,0.3,1.5,-
7,"678Pavlo OrikhovskyiDynamo Kyiv, 26, Midfielder","Pavlo Orikhovskyi Dynamo Kyiv, 26, Midfielder",0(2),37,-,0.5,0.5,-,-,0.5,-,-,5.88,-,-,-,-,-,-,-,-,7.0,78.6,-,-,-
8,"679Nampalys MendyLeicester, 29, M(C)","Nampalys Mendy Leicester, 29, M(C)",1,90,1,2,1,-,-,-,1,-,5.84,-,-,-,1,1,-,-,2,26.0,88.5,-,1,-
9,"680Andrija ZivkovicBenfica, 25, AM(CLR)","Andrija Zivkovic Benfica, 25, AM(CLR)",0(1),16,-,-,-,-,-,1,-,-,5.82,-,-,-,-,-,-,-,1,7.0,57.1,-,-,-
0,"661Jordy de WijsPSV Eindhoven, 27, D(C)","Jordy de Wijs PSV Eindhoven, 27, D(C)",0(1),45,1,-,-,1,1,-,-,-,5.99,-,-,-,-,-,-,-,-,22.0,90.9,-,-,-
1,"662Kolo TouréCeltic, 41, D(C)","Kolo Touré Celtic, 41, D(C)",3,270,2.3,3.7,-,1.3,4.3,1,1,-,5.99,-,-,0.3,-,0.3,-,-,0.7,49.0,81.6,-,2,-
2,"663Guillermo CelisBenfica, 29, DMC","Guillermo Celis Benfica, 29, DMC",0(2),9,-,-,0.5,-,-,-,-,-,5.99,-,-,-,-,-,-,-,-,4.5,77.8,-,-,-
3,"664Fábio CoentrãoReal Madrid, 34, D(L),M(LR)","Fábio Coentrão Real Madrid, 34, D(L),M(LR)",1(1),96,-,3,2.5,-,-,1,-,-,5.99,-,-,-,-,-,-,-,0.5,28.5,87.7,0.5,-,-
4,"665Josh OnomahTottenham, 25, M(CL)","Josh Onomah Tottenham, 25, M(CL)",0(2),8,-,-,-,-,-,-,-,-,5.98,-,-,-,-,-,-,0.5,-,3.0,66.7,-,-,-
5,"666Kai HavertzLeverkusen, 23, M(CR),FW","Kai Havertz Leverkusen, 23, M(CR),FW",1(2),80,-,-,0.3,-,-,0.7,-,-,5.98,-,-,-,-,0.7,-,1,0.3,12.3,62.2,-,0.3,-
6,"667Kerim FreiBesiktas, 28, AM(LR)","Kerim Frei Besiktas, 28, AM(LR)",0(2),25,-,0.5,-,-,-,-,-,-,5.98,-,-,-,-,-,-,-,0.5,3.5,85.7,-,-,-
7,"668Carlos StrandbergCSKA Moscow, 26, FW","Carlos Strandberg CSKA Moscow, 26, FW",1(4),98,-,-,1,-,-,-,-,-,5.97,-,-,0.4,-,0.2,0.2,0.2,1,6.4,53.1,-,-,-
8,"669Felipe GedozClub Bruges, 28, AM(L)","Felipe Gedoz Club Bruges, 28, AM(L)",1(3),125,0.3,0.3,0.3,-,0.3,0.5,-,-,5.97,-,-,-,0.5,0.5,-,0.8,0.5,13.5,74.1,-,1.5,-
9,"670JonasBenfica, 38, AM(CLR),FW","Jonas Benfica, 38, AM(CLR),FW",0(1),26,1,-,1,-,-,-,-,-,5.95,-,-,-,-,-,1,1,1,13.0,84.6,-,2,-
0,"651Pepe ReinaNapoli, 39, GK","Pepe Reina Napoli, 39, GK",8,720,0.1,0.1,-,-,0.8,0.1,-,-,6.0,-,-,-,-,-,-,-,-,29.3,79.1,-,6,-
1,"652Andreas SamarisBenfica, 32, D(C),DMC","Andreas Samaris Benfica, 32, D(C),DMC",1(3),141,1,1,2,-,0.8,0.5,-,-,6.0,-,-,-,0.3,-,-,0.3,-,18.3,86.3,-,0.8,-
2,"653Dzenis BurnicBorussia Dortmund, 24, M(C)","Dzenis Burnic Borussia Dortmund, 24, M(C)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,2,-,-,-,-
3,"654Emanuele GiaccheriniNapoli, 37, M(CLR)","Emanuele Giaccherini Napoli, 37, M(CLR)",0(2),12,-,-,-,-,-,-,-,-,6.0,-,-,-,-,1,-,-,-,3.5,100,-,0.5,-
4,"655Jean-Kévin AugustinPSG, 24, AM(R),FW","Jean-Kévin Augustin PSG, 24, AM(R),FW",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
5,"656Lucas SashaLudogorets Razgrad, 32, Midfielder","Lucas Sasha Ludogorets Razgrad, 32, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,3,66.7,-,-,-
6,"657Mikael AntonssonCopenhagen, 41, D(C)","Mikael Antonsson Copenhagen, 41, D(C)",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,1,100,-,-,-
7,"658Saeid EzatolahiFC Rostov, 25, DMC","Saeid Ezatolahi FC Rostov, 25, DMC",0(2),2,-,-,-,-,1,-,-,-,6.0,-,-,0.5,-,-,-,-,-,1,100,-,0.5,-
8,"659Denis TerentjevFC Rostov, 29, D(LR)","Denis Terentjev FC Rostov, 29, D(LR)",2(3),210,0.4,0.8,0.6,-,1.4,0.6,-,-,6.0,-,-,0.2,0.2,0.4,-,-,0.4,13,69.2,0.4,0.8,-
9,"660Gökhan GönülBesiktas, 37, D(CR)","Gökhan Gönül Besiktas, 37, D(CR)",1(1),91,0.5,1,-,0.5,1,-,-,-,5.99,-,-,-,-,0.5,-,0.5,0.5,21.5,72.1,-,1.5,-
0,"641Javier PastorePSG, 32, AM(CLR)","Javier Pastore PSG, 32, AM(CLR)",0(2),15,-,-,-,-,-,0.5,-,-,6.04,-,-,-,0.5,-,-,-,1,7,78.6,-,1,-
1,"642Andrei PrepelitaFC Rostov, 36, DMC","Andrei Prepelita FC Rostov, 36, DMC",0(4),86,0.3,0.3,0.3,-,0.8,0.3,-,-,6.03,-,-,-,-,0.3,-,0.3,0.8,7.5,73.3,-,-,-
2,"643Adama Noss TraoréMonaco, 26, M(CR)","Adama Noss Traoré Monaco, 26, M(CR)",0(1),23,-,-,1,-,-,-,-,-,6.03,-,-,2,-,1,-,1,-,11,90.9,-,-,-
3,"644Grzegorz KrychowiakPSG, 32, D(C),M(C)","Grzegorz Krychowiak PSG, 32, D(C),M(C)",2(4),209,0.3,1,1,-,1.3,-,0.2,-,6.02,-,-,-,-,0.2,-,0.3,0.3,29.7,92.1,-,0.3,-
4,"645Liam HendersonCeltic, 26, AM(C)","Liam Henderson Celtic, 26, AM(C)",0(1),5,-,-,-,-,-,-,-,-,6.02,-,-,1,-,1,-,-,-,8,87.5,-,-,-
5,"646Tom HøgliCopenhagen, 38, D(LR)","Tom Høgli Copenhagen, 38, D(LR)",0(1),1,-,-,1,-,-,-,-,-,6.02,-,-,-,-,-,-,-,-,-,-,-,-,-
6,"647Steeven LangilLegia Warszawa, 34, AM(C)","Steeven Langil Legia Warszawa, 34, AM(C)",2,136,2,0.5,1,-,-,0.5,-,-,6.02,-,-,1,0.5,1,0.5,0.5,0.5,15.5,67.7,1,1,-
7,"648Gustavo CampanharoLudogorets Razgrad, 30, M(C)","Gustavo Campanharo Ludogorets Razgrad, 30, M(C)",0(2),5,0.5,-,1,-,-,-,-,-,6.01,-,-,-,-,-,-,-,-,1.5,100,-,-,-
8,"649Silvestre VarelaPorto, 37, M(CLR)","Silvestre Varela Porto, 37, M(CLR)",0(1),1,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,1,2,100,-,-,-
9,"650Jakub RzezniczakLegia Warszawa, 35, D(C)","Jakub Rzezniczak Legia Warszawa, 35, D(C)",5,450,1.2,1,1.6,1.4,3.8,1,0.8,1,6.01,-,-,-,0.6,0.2,-,-,0.2,35.4,87.6,-,3.2,-
0,"631Paulo MachadoDinamo Zagreb, 36, M(C)","Paulo Machado Dinamo Zagreb, 36, M(C)",2(2),163,1.5,0.3,0.3,-,0.3,0.5,-,-,6.06,-,-,0.5,-,0.3,0.3,0.8,1.5,19.5,87.2,0.3,2,-
1,"632Tomasz JodlowiecLegia Warszawa, 36, DMC","Tomasz Jodlowiec Legia Warszawa, 36, DMC",3(2),309,1.6,1.2,1,-,0.6,1,0.4,1,6.05,-,-,0.8,0.2,0.2,-,0.8,1,26.4,73.5,-,1.2,-
2,"633Ante CoricDinamo Zagreb, 25, Midfielder","Ante Coric Dinamo Zagreb, 25, Midfielder",4,248,-,1.3,-,-,0.5,0.3,-,-,6.05,-,-,0.5,0.3,0.5,-,0.8,1.8,21.5,75.6,0.3,-,-
3,"634Armin HodzicDinamo Zagreb, 27, AM(L),FW","Armin Hodzic Dinamo Zagreb, 27, AM(L),FW",0(1),32,1,-,-,-,-,1,-,-,6.05,-,-,1,-,-,-,1,-,3.0,33.3,-,-,-
4,"635Zé GomesBenfica, 23, Forward","Zé Gomes Benfica, 23, Forward",0(1),8,-,-,-,-,-,-,-,-,6.05,-,-,-,-,-,-,-,1,3.0,100.0,-,-,-
5,"636Marko RogNapoli, 26, M(C)","Marko Rog Napoli, 26, M(C)",0(2),44,1.5,-,2.5,-,-,-,-,-,6.05,-,-,1,-,1,-,1,1,18.5,81.1,-,0.5,-
6,"637Rui PedroPorto, 24, Forward","Rui Pedro Porto, 24, Forward",0(1),12,-,-,-,-,-,-,-,-,6.05,-,-,-,-,-,-,-,-,5.0,100.0,-,-,-
7,"638AndréSporting, 31, FW","André Sporting, 31, FW",0(3),47,0.3,-,0.3,-,-,-,-,-,6.05,-,-,0.7,0.3,0.7,-,0.3,1.3,4.3,76.9,-,-,-
8,"639Mihail AleksandrovLegia Warszawa, 33, D(L),M(LR)","Mihail Aleksandrov Legia Warszawa, 33, D(L),M(LR)",0(2),69,1,-,-,-,-,1,-,-,6.04,-,-,-,0.5,0.5,0.5,1,1,12.0,70.8,0.5,1.5,-
9,"640Cristian GamboaCeltic, 32, D(R)","Cristian Gamboa Celtic, 32, D(R)",2,175,3,2.5,-,0.5,1,1,-,-,6.04,-,-,1,-,0.5,-,1.5,2,37.0,74.3,0.5,2.5,-
0,"621Aldo KaluluLyon, 26, AM(LR),FW","Aldo Kalulu Lyon, 26, AM(LR),FW",0(2),38,0.5,0.5,0.5,-,-,-,-,-,6.08,-,-,-,-,0.5,0.5,0.5,1.5,3.0,83.3,-,-,-
1,"622Lior RefaelovClub Bruges, 36, AM(CLR),FW","Lior Refaelov Club Bruges, 36, AM(CLR),FW",1,66,1,-,1,-,-,1,-,-,6.08,-,-,1,1,3,-,1,2,22.0,90.9,-,-,-
2,"623Pablo MaffeoMan City, 24, D(R),M(R)","Pablo Maffeo Man City, 24, D(R),M(R)",1,62,1,-,-,-,-,-,-,-,6.08,-,-,-,-,1,-,1,-,25.0,96.0,-,1,-
3,"624Timothée KolodziejczakSevilla, 30, D(CL),M(L)","Timothée Kolodziejczak Sevilla, 30, D(CL),M(L)",0(1),3,-,-,-,-,-,-,-,-,6.08,-,-,-,-,1,-,-,-,1.0,100.0,-,1,-
4,"625Adrián LópezPorto, 34, M(CLR),FW","Adrián López Porto, 34, M(CLR),FW",1,63,-,-,-,-,-,-,1,-,6.07,-,-,2,-,2,-,1,2,13.0,84.6,-,-,-
5,"626Olexandr GladkiyDynamo Kyiv, 34, FW","Olexandr Gladkiy Dynamo Kyiv, 34, FW",0(3),25,-,-,0.3,-,1,-,0.3,-,6.07,-,-,-,-,-,-,-,-,0.7,50.0,-,-,-
6,"627VakoLegia Warszawa, 29, AM(CLR),FW","Vako Legia Warszawa, 29, AM(CLR),FW",1(1),82,1,0.5,0.5,-,-,0.5,-,-,6.07,-,-,1,-,-,0.5,1,-,9.5,84.2,-,0.5,-
7,"628Tomás RincónJuventus, 34, M(CR)","Tomás Rincón Juventus, 34, M(CR)",0(3),30,-,0.3,1.3,-,-,0.3,-,-,6.06,-,-,-,-,-,-,0.3,0.3,7.7,91.3,-,1.7,-
8,"629Alexander FranssonFC Basel 1893, 28, Midfielder","Alexander Fransson FC Basel 1893, 28, Midfielder",1(1),110,0.5,-,-,-,0.5,-,-,-,6.06,-,-,-,-,0.5,-,-,-,27.0,81.5,-,0.5,-
9,"630Oleg GusevDynamo Kyiv, 39, M(L)","Oleg Gusev Dynamo Kyiv, 39, M(L)",0(1),17,-,-,-,-,-,-,-,-,6.06,-,-,-,-,-,-,-,-,7.0,71.4,1,-,-
0,"611Leigh GriffithsCeltic, 31, FW","Leigh Griffiths Celtic, 31, FW",0(3),42,-,-,-,-,0.7,0.3,-,-,6.11,-,-,0.3,0.3,-,0.7,-,0.3,3.7,72.7,-,-,0.3
1,"612Ahmed MusaLeicester, 29, M(CLR),FW","Ahmed Musa Leicester, 29, M(CLR),FW",3(2),215,0.4,-,0.4,-,0.2,0.6,-,-,6.11,-,-,0.6,0.8,0.2,0.2,1.2,0.6,9.0,80.0,-,0.2,-
2,"613Laurent DepoitrePorto, 33, FW","Laurent Depoitre Porto, 33, FW",0(1),28,-,-,-,-,-,-,-,-,6.11,-,-,1,-,-,-,1,-,8.0,62.5,-,-,-
3,"614Vlad ChirichesNapoli, 32, D(CR)","Vlad Chiriches Napoli, 32, D(CR)",1,90,1,1,1,-,1,-,-,-,6.11,-,-,1,-,-,-,-,-,79.0,88.6,-,2,-
4,"615JeséPSG, 29, AM(LR),FW","Jesé PSG, 29, AM(LR),FW",0(4),17,-,0.3,-,-,-,-,-,-,6.11,-,-,0.8,-,-,-,0.3,-,4.3,88.2,-,-,-
5,"616Adrian SemperDinamo Zagreb, 24, GK","Adrian Semper Dinamo Zagreb, 24, GK",2,180,-,-,-,-,-,-,-,-,6.11,-,-,-,-,-,-,-,-,26.0,44.2,-,6.5,-
6,"617Björn EngelsClub Bruges, 27, D(C)","Björn Engels Club Bruges, 27, D(C)",1,53,1,-,1,-,4,-,-,-,6.09,-,-,-,-,1,-,-,-,36.0,83.3,-,2,-
7,"618Jonathan IkonéPSG, 24, AM(CLR),FW","Jonathan Ikoné PSG, 24, AM(CLR),FW",0(1),2,-,-,-,-,-,-,-,-,6.09,-,-,-,1,-,-,-,-,6.0,83.3,-,-,-
8,"619Radosav PetrovicSporting, 33, M(C)","Radosav Petrovic Sporting, 33, M(C)",0(1),3,-,-,-,-,1,-,-,-,6.09,-,-,-,-,-,-,-,-,5.0,100.0,-,-,-
9,"620Joel PohjanpaloLeverkusen, 27, FW","Joel Pohjanpalo Leverkusen, 27, FW",0(2),69,-,-,-,-,0.5,-,-,-,6.09,-,-,0.5,-,-,-,0.5,2,5.0,60.0,-,0.5,-
0,"601Anthony LimbombeClub Bruges, 27, AM(L),FW","Anthony Limbombe Club Bruges, 27, AM(L),FW",1(3),201,0.8,-,0.3,-,0.5,0.5,-,-,6.14,-,-,1.3,0.3,1.5,0.5,1.3,1,14.0,82.1,0.8,-,-
1,"602Alexandru MatelDinamo Zagreb, 32, D(R)","Alexandru Matel Dinamo Zagreb, 32, D(R)",1(2),65,0.3,0.7,-,-,0.7,-,-,-,6.13,-,-,-,-,-,-,-,-,3.7,63.6,-,-,-
2,"603Kieran TierneyCeltic, 25, D(CL),M(L)","Kieran Tierney Celtic, 25, D(CL),M(L)",3,270,2,1.7,0.7,-,5.7,0.7,0.3,-,6.13,-,-,-,-,0.3,-,1,1.7,39.3,68.6,-,2.3,-
3,"604Kirill NababkinCSKA Moscow, 35, D(CLR),M(LR)","Kirill Nababkin CSKA Moscow, 35, D(CLR),M(LR)",1(1),91,1.5,1,1.5,0.5,1,0.5,-,-,6.13,-,-,0.5,-,-,-,-,-,11.5,65.2,-,-,-
4,"605Moise KeanJuventus, 22, AM(L),FW","Moise Kean Juventus, 22, AM(L),FW",0(1),6,-,-,-,-,-,-,-,-,6.13,-,-,-,-,-,-,-,-,1.0,-,-,-,-
5,"606Bojan KnezevicDinamo Zagreb, 25, Midfielder","Bojan Knezevic Dinamo Zagreb, 25, Midfielder",3,267,0.3,2,1,-,0.7,0.7,-,-,6.13,-,-,0.3,-,1,-,0.3,0.3,30.0,68.9,-,1.3,-
6,"607Olcay SahanBesiktas, 35, M(CLR)","Olcay Sahan Besiktas, 35, M(CLR)",1(1),55,-,-,0.5,-,0.5,0.5,-,-,6.13,-,-,0.5,1,-,-,-,-,13.0,92.3,0.5,1.5,-
7,"608Artem GromovDynamo Kyiv, 32, FW","Artem Gromov Dynamo Kyiv, 32, FW",0(1),3,-,-,-,-,-,-,-,-,6.12,-,-,-,-,-,-,-,1,2.0,50,-,-,-
8,"609Lazar MarkovicSporting, 28, AM(CLR)","Lazar Markovic Sporting, 28, AM(CLR)",2(3),178,0.6,0.4,0.6,-,-,0.8,-,-,6.12,-,-,0.4,0.2,1,0.2,0.6,1.6,17.6,79.5,-,-,-
9,"610Kasper KuskCopenhagen, 30, AM(R)","Kasper Kusk Copenhagen, 30, AM(R)",0(2),23,-,-,-,-,-,0.5,-,-,6.12,-,-,-,0.5,0.5,-,0.5,-,7.5,86.7,0.5,-,-
0,"591Wesley MoraesClub Bruges, 25, FW","Wesley Moraes Club Bruges, 25, FW",2(3),206,0.2,0.2,1.2,-,0.2,0.2,-,-,6.16,-,-,1.6,-,0.6,1.2,0.6,2.2,14.0,72.9,-,0.8,-
1,"592Daniel CarriçoSevilla, 33, D(C),DMC","Daniel Carriço Sevilla, 33, D(C),DMC",0(2),36,1,0.5,0.5,-,1,-,-,-,6.15,-,-,-,-,-,-,-,-,13.0,84.6,-,-,-
2,"593Harvey BarnesLeicester, 24, AM(CL)","Harvey Barnes Leicester, 24, AM(CL)",0(1),14,2,-,-,-,-,2,-,-,6.15,-,-,-,-,1,-,-,-,5.0,80.0,-,-,-
3,"594Nemanja NikolicLegia Warszawa, 34, FW","Nemanja Nikolic Legia Warszawa, 34, FW",2(3),188,0.2,-,-,-,-,0.4,-,-,6.15,1,-,1.6,0.4,-,0.8,0.6,2,11.8,88.1,-,-,-
4,"595Ramon Pascal LundqvistPSV Eindhoven, 25, M(CL)","Ramon Pascal Lundqvist PSV Eindhoven, 25, M(CL)",0(1),6,1,-,-,-,-,-,-,-,6.15,-,-,-,-,-,-,-,-,8.0,75.0,-,1,-
5,"596Junior FernandesDinamo Zagreb, 34, AM(LR),FW","Junior Fernandes Dinamo Zagreb, 34, AM(LR),FW",6,508,1,0.2,0.7,-,1.3,1.2,-,-,6.15,-,-,1.2,0.8,0.8,0.7,2,2.5,31.0,67.2,0.3,-,-
6,"597Demarai GrayLeicester, 25, AM(CLR),FW","Demarai Gray Leicester, 25, AM(CLR),FW",1(4),155,0.8,0.2,-,-,-,-,-,-,6.14,-,-,1.4,-,-,-,0.6,0.8,9.0,64.4,-,-,-
7,"598VitinhaLudogorets Razgrad, 36, Defender","Vitinha Ludogorets Razgrad, 36, Defender",0(1),10,-,-,-,-,2,-,-,-,6.14,-,-,-,-,1,-,-,-,5.0,100.0,-,1,-
8,"599Andraz SporarFC Basel 1893, 28, FW","Andraz Sporar FC Basel 1893, 28, FW",0(4),94,0.5,0.3,0.5,-,0.3,-,0.3,-,6.14,-,-,0.5,-,-,-,1,1,6.0,70.8,-,-,-
9,"600André CarrilloBenfica, 30, AM(LR)","André Carrillo Benfica, 30, AM(LR)",2(1),135,0.3,1,1.3,-,0.3,0.3,-,-,6.14,-,-,-,-,-,-,1,1,16.7,82.0,-,0.7,-
0,"581Amer GojakDinamo Zagreb, 25, AM(C)","Amer Gojak Dinamo Zagreb, 25, AM(C)",2(1),152,0.7,0.3,0.7,-,-,2,-,-,6.18,-,-,1,0.7,1.3,-,2.3,1,21,84.1,-,1.7,-
1,"582Fabian JohnsonBorussia M.Gladbach, 34, D(LR),M(CLR)","Fabian Johnson Borussia M.Gladbach, 34, D(LR),M(CLR)",3(2),343,1,0.8,0.8,-,0.4,0.4,0.2,-,6.18,-,-,0.6,0.6,0.8,0.2,0.8,2,18.8,78.7,-,0.2,-
2,"583Nico SchulzBorussia M.Gladbach, 29, D(L),M(L)","Nico Schulz Borussia M.Gladbach, 29, D(L),M(L)",1(1),63,0.5,0.5,-,-,1.5,-,-,-,6.18,-,-,0.5,-,-,-,-,-,7.5,66.7,-,-,-
3,"584Fedor ChalovCSKA Moscow, 24, AM(CR),FW","Fedor Chalov CSKA Moscow, 24, AM(CR),FW",1(1),135,1,0.5,1,-,-,1.5,-,-,6.18,-,-,3.5,0.5,0.5,-,3.5,4,16.5,66.7,-,0.5,0.5
4,"585Marc JankoFC Basel 1893, 38, FW","Marc Janko FC Basel 1893, 38, FW",2(3),184,0.2,-,0.8,-,0.4,0.2,-,-,6.17,-,1,1,0.6,0.6,0.6,0.4,1.2,5.4,55.6,-,-,-
5,"586Jody LukokiLudogorets Razgrad, 29, AM(R)","Jody Lukoki Ludogorets Razgrad, 29, AM(R)",0(4),50,0.5,-,-,-,0.3,-,-,-,6.17,-,-,0.3,-,-,-,0.3,0.8,5,80,0.5,0.3,-
6,"587Aboubakar KeitaCopenhagen, 24, DMC","Aboubakar Keita Copenhagen, 24, DMC",0(1),2,1,-,-,-,-,-,-,-,6.17,-,-,-,-,-,-,-,-,-,-,-,-,-
7,"588Tiquinho SoaresPorto, 31, FW","Tiquinho Soares Porto, 31, FW",2,180,0.5,-,1,-,-,1,-,-,6.17,-,-,1.5,-,1.5,0.5,2.5,5.5,22.5,62.2,-,-,-
8,"589Claudio BravoMan City, 39, GK","Claudio Bravo Man City, 39, GK",4,323,-,-,0.3,-,0.5,0.3,-,-,6.17,-,-,-,-,-,-,-,-,25,81,-,4.8,-
9,"590Nikola MoroDinamo Zagreb, 24, DMC","Nikola Moro Dinamo Zagreb, 24, DMC",1,85,2,3,3,-,2,2,-,-,6.16,-,-,-,-,-,-,3,-,35,88.6,-,1,-
0,"571Domagoj PavicicDinamo Zagreb, 28, AM(C)","Domagoj Pavicic Dinamo Zagreb, 28, AM(C)",5,395,1.6,0.2,0.4,-,1.2,2,0.4,-,6.22,-,-,0.2,0.6,1.6,-,1.6,1.4,22.4,78.6,0.2,1.2,-
