,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
4,"465Sinan KurtHertha Berlin, 25, Midfielder","Sinan Kurt Hertha Berlin, 25, Midfielder",0(2),5,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,0.5,0.5,100,-,-,-
5,"466Tobias SippelBorussia M.Gladbach, 34, GK","Tobias Sippel Borussia M.Gladbach, 34, GK",1,1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
6,"467Mats DæhliFreiburg, 27, AM(CLR),FW","Mats Dæhli Freiburg, 27, AM(CLR),FW",0(2),23,-,-,-,-,-,-,-,-,5.99,-,-,-,-,0.5,-,-,-,7,71.4,-,-,-
7,"468Timothée KolodziejczakBorussia M.Gladbach, 30, D(CL),M(L)","Timothée Kolodziejczak Borussia M.Gladbach, 30, D(CL),M(L)",0(1),8,-,-,-,-,2,-,-,-,5.97,-,-,-,-,-,-,-,-,3,33.3,-,-,-
8,"469Florian BaakHertha Berlin, 23, Defender","Florian Baak Hertha Berlin, 23, Defender",0(2),12,-,-,1,-,-,-,-,-,5.96,-,-,-,-,-,-,-,0.5,1.5,66.7,-,-,-
9,"470Maurice MulthaupIngolstadt, 25, M(CR)","Maurice Multhaup Ingolstadt, 25, M(CR)",0(1),7,-,-,-,-,-,-,-,-,5.95,-,-,-,-,-,-,-,-,4,50,-,-,-
0,"451Sami AllaguiHertha Berlin, 36, AM(CLR),FW","Sami Allagui Hertha Berlin, 36, AM(CLR),FW",0(12),174,0.1,0.1,0.4,-,-,0.3,0.1,-,6.08,1,1,0.4,0.1,0.2,0.3,0.2,0.7,3.0,69.4,-,-,-
1,"452Havard NielsenFreiburg, 28, AM(CL),FW","Havard Nielsen Freiburg, 28, AM(CL),FW",0(4),24,-,-,-,-,-,0.3,-,-,6.07,-,1,-,0.3,-,-,-,-,3.0,50.0,-,-,-
2,"453Dominik Stroh-EngelDarmstadt, 36, FW","Dominik Stroh-Engel Darmstadt, 36, FW",0(4),42,-,-,-,-,-,-,0.5,-,6.07,-,-,-,0.3,0.3,-,-,0.3,4.3,47.1,-,-,-
3,"454Roman WeidenfellerBorussia Dortmund, 41, GK","Roman Weidenfeller Borussia Dortmund, 41, GK",7,630,-,-,-,-,0.1,0.3,-,-,6.06,-,-,-,-,-,-,-,0.1,24.1,75.7,-,2.9,-
4,"455Julian Günther-SchmidtAugsburg, 27, Forward","Julian Günther-Schmidt Augsburg, 27, Forward",0(4),42,1,0.3,-,-,-,0.3,-,-,6.05,-,-,0.8,-,0.5,-,0.5,1.5,3.5,78.6,-,-,-
5,"456Bernard TekpeteySchalke, 24, AM(LR),FW","Bernard Tekpetey Schalke, 24, AM(LR),FW",0(2),4,-,-,0.5,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,1.5,66.7,-,-,-
6,"457Robert LeipertzIngolstadt, 29, AM(CLR),FW","Robert Leipertz Ingolstadt, 29, AM(CLR),FW",0(6),32,-,0.2,0.2,-,-,0.2,-,-,6.03,-,-,0.5,-,-,-,-,-,2.3,71.4,-,0.2,-
7,"458Filip MladenovicFC Koln, 30, D(L),M(L)","Filip Mladenovic FC Koln, 30, D(L),M(L)",0(2),9,-,-,-,-,0.5,0.5,-,-,6.02,-,-,-,-,0.5,-,-,0.5,0.5,100.0,-,0.5,-
8,"459Sambou YatabaréWerder Bremen, 33, M(CR)","Sambou Yatabaré Werder Bremen, 33, M(CR)",2,176,1.5,2,3.5,-,2.5,1,-,-,6.02,-,-,1,-,0.5,0.5,1.5,3.5,22.0,65.9,0.5,-,-
9,"460Weston McKennieSchalke, 23, D(C),M(CLR)","Weston McKennie Schalke, 23, D(C),M(CLR)",0(1),13,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,1,9.0,44.4,-,1,-
0,"441Moritz LeitnerAugsburg, 29, M(CR)","Moritz Leitner Augsburg, 29, M(CR)",2(4),235,0.7,1.2,1,-,0.7,1,0.2,-,6.15,-,-,0.8,0.3,1.3,-,0.5,1,11.2,67.2,0.2,0.2,-
1,"442Janek SternbergWerder Bremen, 29, D(L)","Janek Sternberg Werder Bremen, 29, D(L)",0(2),71,0.5,1,0.5,-,0.5,-,-,-,6.14,-,-,0.5,-,0.5,-,1,-,10.0,85.0,-,-,-
2,"443Stefan LexIngolstadt, 32, AM(R)","Stefan Lex Ingolstadt, 32, AM(R)",2(11),325,1,0.3,0.5,-,0.2,0.5,0.1,-,6.13,-,-,0.7,0.2,0.7,0.2,0.1,0.5,5.5,57.7,0.2,0.2,-
3,"444Aron JóhannssonWerder Bremen, 31, FW","Aron Jóhannsson Werder Bremen, 31, FW",2(7),269,0.1,0.2,0.7,-,0.1,-,0.1,-,6.13,1,1,1.2,0.4,0.1,-,0.6,1,7.7,72.5,0.1,-,0.1
4,"445Justin MöbiusWolfsburg, 25, Midfielder","Justin Möbius Wolfsburg, 25, Midfielder",0(2),46,-,0.5,-,-,-,-,-,-,6.12,-,-,-,-,0.5,-,1,0.5,2.5,80.0,-,-,-
5,"446Georg NiedermeierFreiburg, 36, D(C)","Georg Niedermeier Freiburg, 36, D(C)",0(6),91,0.3,0.3,0.3,0.3,1,0.2,0.2,-,6.11,-,-,0.2,0.2,-,-,0.2,-,6.8,80.5,-,0.5,-
6,"447Max BesuschkowEintracht Frankfurt, 25, DMC","Max Besuschkow Eintracht Frankfurt, 25, DMC",1(2),86,1,0.3,1,-,0.3,0.7,-,-,6.11,-,-,0.3,0.7,0.7,-,-,0.3,7.3,59.1,0.7,0.3,-
7,"448Holger BadstuberBayern, 33, D(CL)","Holger Badstuber Bayern, 33, D(CL)",0(1),28,-,-,-,1,1,-,1,-,6.11,-,-,-,-,-,-,-,-,28.0,96.4,-,1,-
8,"449Jan-Ingwer Callsen-BrackerAugsburg, 37, D(C)","Jan-Ingwer Callsen-Bracker Augsburg, 37, D(C)",0(1),2,-,-,-,-,-,-,-,-,6.11,-,-,-,-,-,-,-,-,2.0,50.0,-,-,-
9,"450Silas ZehnderDarmstadt, 22, Defender","Silas Zehnder Darmstadt, 22, Defender",0(1),1,-,-,-,-,-,-,-,-,6.08,-,-,-,-,-,-,-,-,1.0,100.0,-,-,-
0,"431Pierre-Michel LasoggaHamburg, 30, FW","Pierre-Michel Lasogga Hamburg, 30, FW",5(15),543,0.2,0.3,0.9,-,0.2,0.2,0.2,-,6.2,1,-,0.9,0.3,0.3,0.3,0.3,0.7,9.3,64.3,-,0.2,-
1,"432Rani KhediraRBL, 28, D(C),DMC","Rani Khedira RBL, 28, D(C),DMC",1(9),157,1.1,1,0.4,-,0.2,0.3,-,1,6.19,-,-,0.2,0.1,0.2,-,0.1,0.2,9.9,79.8,-,0.2,-
2,"433Júnior CaiçaraSchalke, 33, D(R),M(R)","Júnior Caiçara Schalke, 33, D(R),M(R)",1(2),107,1.7,1.3,1,-,0.7,0.3,-,-,6.19,-,-,-,0.3,-,0.7,0.3,0.7,18.3,74.5,0.3,0.7,-
3,"434Shani TarashajEintracht Frankfurt, 27, Forward","Shani Tarashaj Eintracht Frankfurt, 27, Forward",1(12),325,0.1,0.2,0.5,-,-,0.2,-,-,6.19,1,-,0.5,0.1,0.3,-,1,0.5,9.8,70.1,0.2,0.4,-
4,"435Josip BrekaloWolfsburg, 23, AM(CLR),FW","Josip Brekalo Wolfsburg, 23, AM(CLR),FW",0(4),76,0.5,0.3,0.8,-,-,-,-,-,6.18,-,-,1,0.3,0.5,-,0.5,0.3,8.0,90.6,-,1.3,-
5,"436Victor OsimhenWolfsburg, 23, FW","Victor Osimhen Wolfsburg, 23, FW",0(2),45,-,1,0.5,-,-,0.5,-,-,6.18,-,-,0.5,0.5,-,0.5,0.5,1.5,8.0,75.0,-,0.5,-
6,"437Tim RiederAugsburg, 28, D(R)","Tim Rieder Augsburg, 28, D(R)",2(3),214,2.4,1,0.6,-,0.4,0.2,0.2,-,6.16,-,-,0.2,-,0.2,-,0.6,0.2,15.6,78.2,-,-,-
7,"438Benjamin GorkaDarmstadt, 38, Defender","Benjamin Gorka Darmstadt, 38, Defender",0(1),6,1,-,-,-,-,-,-,-,6.16,-,-,-,-,-,-,-,-,5.0,20.0,-,-,-
8,"439Josip DrmicBorussia M.Gladbach, 29, AM(LR),FW","Josip Drmic Borussia M.Gladbach, 29, AM(LR),FW",2(10),276,0.2,0.3,0.5,-,-,0.3,-,-,6.16,-,-,0.8,0.3,0.1,-,0.5,1.3,8.1,63.9,-,0.2,-
9,"440Markus FeulnerAugsburg, 40, D(LR),M(CR)","Markus Feulner Augsburg, 40, D(LR),M(CR)",0(1),17,-,1,-,-,1,-,-,-,6.15,-,-,-,-,-,-,-,-,3.0,66.7,-,-,-
0,"421Marco RussEintracht Frankfurt, 36, D(C),DMC","Marco Russ Eintracht Frankfurt, 36, D(C),DMC",3(1),243,1,0.8,0.8,0.8,2.5,-,-,-,6.23,-,-,1,-,1.0,-,-,0.3,21.8,80.5,-,0.5,-
1,"422Ørjan NylandIngolstadt, 31, GK","Ørjan Nyland Ingolstadt, 31, GK",11(1),1022,0.2,-,-,-,0.5,-,-,-,6.23,-,-,-,-,0.1,-,-,-,28.8,50.9,-,9.2,-
2,"423Marcel SchäferWolfsburg, 38, D(L),M(L)","Marcel Schäfer Wolfsburg, 38, D(L),M(L)",2(2),109,1,0.3,0.3,0.3,-,-,-,-,6.23,-,-,0.3,0.5,0.3,-,-,0.3,14.0,78.6,0.5,0.8,-
3,"424Max ChristiansenIngolstadt, 25, DMC","Max Christiansen Ingolstadt, 25, DMC",4(7),440,1.1,1.2,0.7,-,0.5,0.3,0.1,-,6.22,-,-,0.4,0.2,0.9,-,0.6,0.4,18.6,76.1,0.1,1.3,-
4,"425Salih ÖzcanFC Koln, 24, M(C)","Salih Özcan FC Koln, 24, M(C)",3(10),363,0.8,0.8,0.9,-,0.5,0.9,0.1,-,6.22,-,2,0.3,0.2,0.7,0.1,0.6,0.2,13.3,79.8,-,0.1,-
5,"426Jonas FöhrenbachFreiburg, 26, D(CL)","Jonas Föhrenbach Freiburg, 26, D(CL)",1(2),101,0.7,0.7,0.7,-,0.3,0.3,0.3,-,6.22,-,-,-,-,0.3,-,-,-,19.3,72.4,-,2,-
6,"427Änis Ben-HatiraDarmstadt, 33, M(CLR)","Änis Ben-Hatira Darmstadt, 33, M(CLR)",8(3),590,0.5,0.6,1,0.1,0.1,0.7,-,-,6.22,1,-,0.9,0.5,1.2,0.6,1.5,1.5,12.9,59.2,0.4,0.9,-
7,"428Gerrit HoltmannMainz, 27, D(L),M(LR)","Gerrit Holtmann Mainz, 27, D(L),M(LR)",1(4),125,0.8,0.4,0.2,-,-,0.6,-,-,6.21,-,1,0.4,0.4,0.2,-,0.2,1,8.0,77.5,0.2,-,-
8,"429Eduardo VargasHoffenheim, 32, AM(CLR),FW","Eduardo Vargas Hoffenheim, 32, AM(CLR),FW",0(5),96,-,0.6,0.6,-,-,-,-,-,6.21,-,-,0.6,0.6,0.2,-,0.4,-,8.8,79.5,0.2,-,-
9,"430Baris-Fahri AtikHoffenheim, 27, AM(CL)","Baris-Fahri Atik Hoffenheim, 27, AM(CL)",0(3),68,0.3,0.7,0.3,-,-,0.3,-,-,6.21,-,-,0.3,-,1.0,-,-,0.7,15.3,78.3,-,0.3,-
0,"411László KleinheislerDarmstadt, 28, M(C)","László Kleinheisler Darmstadt, 28, M(C)",10(2),782,1.1,0.5,1.7,-,0.7,0.6,-,-,6.27,1,1,1.2,0.3,1.2,-,1.1,1.7,16.0,68.2,-,0.7,-
1,"412Borja MayoralWolfsburg, 25, FW","Borja Mayoral Wolfsburg, 25, FW",3(16),375,0.1,0.1,0.2,-,-,0.2,-,-,6.26,2,-,0.6,0.3,0.5,0.1,0.4,0.3,8.4,76.7,-,0.2,0.1
2,"413Oliver BurkeRBL, 25, AM(LR),FW","Oliver Burke RBL, 25, AM(LR),FW",5(20),617,0.2,0.2,0.4,-,-,0.4,0.1,-,6.26,1,2,0.4,0.3,0.3,0.2,0.4,0.6,8.1,72.4,0.1,-,-
3,"414Massimo BrunoRBL, 28, AM(CLR)","Massimo Bruno RBL, 28, AM(CLR)",0(1),4,-,-,-,-,-,-,-,-,6.26,-,-,1,-,-,-,-,-,1.0,-,-,-,-
4,"415Terrence BoydDarmstadt, 31, FW","Terrence Boyd Darmstadt, 31, FW",5(2),379,0.4,0.1,2,-,0.6,0.3,-,-,6.26,1,-,0.7,0.3,0.3,0.1,0.9,2.3,16.0,66.1,-,-,-
5,"416Philipp OchsHoffenheim, 25, D(L),M(CL)","Philipp Ochs Hoffenheim, 25, D(L),M(CL)",2(1),145,1.7,0.7,1.7,-,1,0.7,-,-,6.26,-,-,-,0.3,-,-,-,-,22.0,77.3,0.7,1,-
6,"417Sascha RietherSchalke, 39, D(R)","Sascha Riether Schalke, 39, D(R)",3(2),284,1.4,0.6,0.2,-,0.6,-,-,-,6.26,-,-,-,0.4,0.2,-,0.2,0.4,42.4,83.5,0.8,4.4,-
7,"418Lennart ThyWerder Bremen, 30, AM(C),FW","Lennart Thy Werder Bremen, 30, AM(C),FW",0(6),84,-,0.2,-,-,-,-,-,-,6.23,1,-,0.8,-,0.3,-,-,0.3,4.5,66.7,-,-,-
8,"419Ondrej DudaHertha Berlin, 27, AM(C),FW","Ondrej Duda Hertha Berlin, 27, AM(C),FW",0(3),67,1,0.3,0.7,-,-,-,-,-,6.23,-,-,-,0.3,0.3,-,-,1,19.3,74.1,0.3,-,-
9,"420Julius KadeHertha Berlin, 23, DMC","Julius Kade Hertha Berlin, 23, DMC",0(1),9,-,-,-,-,-,-,-,-,6.23,-,-,-,1,-,-,-,-,4.0,75,-,-,-
0,"401Marius WolfEintracht Frankfurt, 27, D(R),M(CLR)","Marius Wolf Eintracht Frankfurt, 27, D(R),M(CLR)",2(1),168,2,0.7,1.7,0.3,0.3,0.3,-,-,6.29,-,-,0.3,0.7,0.7,-,0.7,2.3,18.3,72.7,0.3,-,-
1,"402Sven UlreichBayern, 33, GK","Sven Ulreich Bayern, 33, GK",5,450,-,-,-,-,0.2,0.2,-,-,6.29,-,-,-,-,-,-,-,0.2,25.8,87.6,-,3.2,-
2,"403Park Joo-HoBorussia Dortmund, 35, D(L),DMC","Park Joo-Ho Borussia Dortmund, 35, D(L),DMC",1(1),65,0.5,-,0.5,0.5,1,-,-,-,6.29,-,-,-,1,1.5,-,-,0.5,15.0,93.3,1,-,-
3,"404Lukas HinterseerIngolstadt, 31, AM(R),FW","Lukas Hinterseer Ingolstadt, 31, AM(R),FW",8(20),955,0.4,0.3,1.2,-,0.2,0.1,-,-,6.28,3,1,0.7,0.5,0.9,0.5,0.9,1.4,10.3,63.5,-,0.1,-
4,"405Haris SeferovicEintracht Frankfurt, 30, AM(LR),FW","Haris Seferovic Eintracht Frankfurt, 30, AM(LR),FW",11(14),1061,0.2,0.2,1.2,-,0.2,0.2,-,-,6.28,3,-,1.2,0.4,0.7,0.4,0.5,0.7,12.1,62.0,0.2,0.5,-
5,"406Taleb TawathaEintracht Frankfurt, 29, D(L),M(L)","Taleb Tawatha Eintracht Frankfurt, 29, D(L),M(L)",8(6),694,0.5,1.6,0.9,0.1,0.5,0.6,0.1,-,6.28,-,-,0.1,0.7,0.8,0.1,0.3,0.9,12.1,76.3,0.5,0.4,-
6,"407Gian-Luca WaldschmidtHamburg, 26, AM(CLR),FW","Gian-Luca Waldschmidt Hamburg, 26, AM(CLR),FW",3(11),349,0.6,0.4,0.4,-,0.4,0.2,0.1,-,6.28,1,1,0.6,0.3,0.3,0.1,0.3,0.4,6.8,69.5,-,0.1,-
7,"408René AdlerHamburg, 37, GK","René Adler Hamburg, 37, GK",19,1710,-,0.1,0.1,-,0.9,-,-,-,6.27,-,1,-,0.1,0.1,-,-,-,28.0,49.2,-,8.2,-
8,"409Robin QuaisonMainz, 28, M(CLR),FW","Robin Quaison Mainz, 28, M(CLR),FW",6(5),482,0.5,0.8,1.2,-,0.3,0.5,-,-,6.27,1,-,0.5,0.2,0.6,-,0.5,0.6,10.6,62.4,-,-,-
9,"410Fabian ReeseSchalke, 24, M(LR),FW","Fabian Reese Schalke, 24, M(LR),FW",1(2),73,0.3,-,0.3,-,-,-,-,-,6.27,-,-,0.7,0.7,-,0.7,0.3,-,6.7,65.0,0.7,-,-
0,"391Dzenis BurnicBorussia Dortmund, 24, M(C)","Dzenis Burnic Borussia Dortmund, 24, M(C)",1,90,1.0,2.0,1.0,-,2.0,-,-,-,6.33,-,-,-,1,-,-,-,1.0,76.0,80.3,-,5,-
1,"392Bruno HenriqueWolfsburg, 31, AM(CLR),FW","Bruno Henrique Wolfsburg, 31, AM(CLR),FW",1(6),179,0.7,0.1,0.6,-,0.3,-,0.3,-,6.33,-,-,0.6,0.7,1.6,0.1,0.7,0.4,7.9,67.3,0.1,-,-
2,"393Yevhen KonoplyankaSchalke, 32, AM(CL),FW","Yevhen Konoplyanka Schalke, 32, AM(CL),FW",5(12),605,0.3,0.5,0.5,-,0.1,0.1,-,-,6.32,1,1,0.9,0.4,0.5,0.2,0.4,0.5,11.8,77.5,0.4,0.4,0.1
3,"394Leon BaileyLeverkusen, 24, M(LR),FW","Leon Bailey Leverkusen, 24, M(LR),FW",0(8),133,0.1,0.4,0.3,-,0.1,-,-,-,6.32,-,-,0.8,0.4,0.5,0.1,0.5,0.6,5.1,65.9,0.1,-,-
4,"395Roman BezjakDarmstadt, 33, AM(L),FW","Roman Bezjak Darmstadt, 33, AM(L),FW",7(4),590,1.1,1.2,1.5,-,0.5,0.6,0.1,-,6.32,-,-,0.8,0.5,0.8,0.2,0.1,0.9,11.7,53.5,-,0.3,-
5,"396Sonny KittelIngolstadt, 29, AM(CLR),FW","Sonny Kittel Ingolstadt, 29, AM(CLR),FW",7(13),790,0.4,0.6,0.6,0.1,0.3,0.2,0.1,-,6.32,2,1,1.1,0.5,0.5,0.2,0.4,1.4,11.3,76.0,0.2,0.4,-
6,"397Aaron SeydelMainz, 26, AM(L),FW","Aaron Seydel Mainz, 26, AM(L),FW",1(5),172,0.2,0.2,1.0,-,0.3,-,-,-,6.32,1,-,0.7,-,1,0.5,0.5,0.2,8.2,55.1,-,0.3,-
7,"398Georg TeiglAugsburg, 31, D(R),M(R)","Georg Teigl Augsburg, 31, D(R),M(R)",4(14),659,0.6,1.1,0.3,-,0.8,0.1,0.2,-,6.31,-,1,0.4,0.3,0.6,0.2,0.3,0.7,9.7,73.6,0.2,0.3,-
8,"399Jan RosenthalDarmstadt, 36, M(C),FW","Jan Rosenthal Darmstadt, 36, M(C),FW",10(9),838,0.5,0.6,0.9,-,0.5,0.4,0.1,-,6.31,-,-,0.8,0.4,0.6,0.1,0.9,0.9,15.1,65.5,-,0.9,-
9,"400Klaas Jan HuntelaarSchalke, 38, FW","Klaas Jan Huntelaar Schalke, 38, FW",7(9),753,0.3,0.1,1.4,-,0.3,0.1,-,-,6.3,2,-,1.5,0.2,0.7,0.6,0.8,0.8,9.2,74.8,0.1,0.4,-
0,"381Jannik HuthMainz, 28, GK","Jannik Huth Mainz, 28, GK",7,630,-,-,-,-,0.9,-,-,-,6.36,-,-,-,-,-,-,-,-,30.7,65.1,-,6.4,-
1,"382Donis AvdijajSchalke, 25, AM(LR)","Donis Avdijaj Schalke, 25, AM(LR)",2(7),294,0.3,0.1,0.4,-,-,0.6,-,-,6.36,2,-,1.3,0.3,0.1,0.2,0.6,0.7,12.0,71.3,-,0.3,-
2,"383Denys OliinykDarmstadt, 34, AM(L)","Denys Oliinyk Darmstadt, 34, AM(L)",0(4),47,0.5,-,-,-,-,0.5,-,-,6.36,1,-,0.3,0.3,-,-,0.3,-,5.0,80.0,-,-,-
3,"384Federico PalaciosRBL, 27, AM(CL),FW","Federico Palacios RBL, 27, AM(CL),FW",0(2),55,1,1,0.5,-,0.5,0.5,-,-,6.36,-,-,1,0.5,0.5,0.5,1.5,1.5,8.0,43.8,-,-,-
4,"385Patrick HerrmannBorussia M.Gladbach, 31, M(LR),FW","Patrick Herrmann Borussia M.Gladbach, 31, M(LR),FW",9(9),699,0.7,0.9,0.4,-,0.1,0.2,-,-,6.35,1,1,0.4,0.7,0.8,0.4,0.4,0.8,10.7,65.8,0.4,0.1,-
5,"386Fabian SchärHoffenheim, 30, D(C)","Fabian Schär Hoffenheim, 30, D(C)",3(3),284,1,1.5,1.2,0.2,1.7,0.3,0.7,-,6.35,-,-,0.3,-,0.8,-,0.7,0.3,30.3,84.6,-,2.8,-
6,"387Victor ObinnaDarmstadt, 35, FW","Victor Obinna Darmstadt, 35, FW",0(2),37,0.5,1,1,-,-,0.5,-,-,6.35,-,-,0.5,1,-,-,1,0.5,9.5,89.5,-,-,-
7,"388Christian ClemensMainz, 30, M(LR)","Christian Clemens Mainz, 30, M(LR)",2(1),188,2,0.7,0.3,-,0.3,1,-,-,6.34,-,-,1.3,1,0.3,0.3,0.7,1.3,16.0,77.1,-,1.7,-
8,"389Martin HansenIngolstadt, 31, GK","Martin Hansen Ingolstadt, 31, GK",23,2038,-,-,-,-,0.6,-,-,-,6.34,-,-,-,-,0.2,-,-,-,28.0,49.1,-,9.8,-
9,"390Davie SelkeRBL, 27, FW","Davie Selke RBL, 27, FW",2(19),436,0.3,-,0.9,-,-,0.1,-,-,6.34,4,1,0.6,0.3,0.4,0.5,0.2,0.6,7.0,61.9,-,-,-
0,"371Christian GünterFreiburg, 29, D(L),M(L)","Christian Günter Freiburg, 29, D(L),M(L)",30(1),2696,1.7,1.2,0.6,0.2,2.3,0.7,0.2,-,6.4,-,2,0.5,0.9,0.7,0.1,0.9,0.7,31.5,72.0,0.3,2.2,-
1,"372Takashi UsamiAugsburg, 30, AM(LR)","Takashi Usami Augsburg, 30, AM(LR)",5(6),437,1,1.5,0.6,-,0.7,0.5,-,-,6.4,-,-,0.2,0.4,0.4,-,0.6,1.1,10.1,66.7,0.1,0.2,-
2,"373Dominik KaiserRBL, 33, M(CR)","Dominik Kaiser RBL, 33, M(CR)",7(18),952,0.7,0.5,0.5,-,0.4,0.4,-,-,6.4,1,-,0.6,0.9,0.8,0.1,0.2,0.7,14.4,70.9,0.6,0.4,-
3,"374Thanos PetsosWerder Bremen, 31, M(C)","Thanos Petsos Werder Bremen, 31, M(C)",2(1),144,1.3,0.3,1.3,-,-,-,0.7,-,6.39,-,-,0.3,-,0.7,-,0.7,0.7,41.0,80.5,-,3.3,-
4,"375Riechedly BazoerWolfsburg, 25, D(C),DMC","Riechedly Bazoer Wolfsburg, 25, D(C),DMC",12,974,1.3,1.1,1.8,-,0.3,0.8,0.1,-,6.38,-,1,1.6,0.5,0.9,0.1,0.6,0.7,34.3,82.0,0.2,2.6,-
5,"376Antonio-Mirko ColakDarmstadt, 28, FW","Antonio-Mirko Colak Darmstadt, 28, FW",12(10),1271,0.4,0.2,1.4,-,0.3,0.3,-,-,6.38,4,1,1.5,0.3,1.2,0.7,0.5,1.1,11.3,63.9,-,0.1,-
6,"377Cléber ReisHamburg, 31, D(C)","Cléber Reis Hamburg, 31, D(C)",5,326,2,3.8,2.4,0.2,3.2,1,0.4,-,6.38,-,-,-,-,0.6,-,0.2,0.4,34.4,70.3,-,3.0,-
7,"378Jaroslav DrobnyWerder Bremen, 42, GK","Jaroslav Drobny Werder Bremen, 42, GK",10,849,-,-,0.2,-,0.4,0.1,-,-,6.37,-,-,-,-,0.1,-,-,-,25.0,54.4,-,7.1,-
8,"379Simon ZollerFC Koln, 30, AM(LR),FW","Simon Zoller FC Koln, 30, AM(LR),FW",8(18),1024,0.4,0.6,0.5,-,0.2,0.4,0.1,-,6.37,2,2,0.5,0.3,0.4,0.2,0.3,0.8,11.8,70.0,0.1,0.5,-
9,"380Ulisses GarcíaWerder Bremen, 26, D(L),DMC","Ulisses García Werder Bremen, 26, D(L),DMC",3(4),350,0.9,1.7,1.0,0.1,1.4,0.6,0.1,-,6.37,-,1,0.3,0.4,1.0,-,0.7,0.6,22.4,79.0,0.1,0.7,-
0,"361Franco Di SantoSchalke, 33, AM(CLR),FW","Franco Di Santo Schalke, 33, AM(CLR),FW",3(9),318,0.5,0.3,0.8,-,0.3,-,0.1,-,6.43,-,2,0.5,0.4,1.1,0.3,0.4,0.7,8.0,63.5,0.1,0.2,-
1,"362Johan DjourouHamburg, 35, D(C)","Johan Djourou Hamburg, 35, D(C)",12(2),1142,1.5,2.3,1.8,0.9,5.1,0.1,0.6,-,6.43,-,-,0.3,0.2,0.2,-,0.1,0.4,29.6,82.4,-,2.9,-
2,"363Sven SchipplockDarmstadt, 33, FW","Sven Schipplock Darmstadt, 33, FW",12(11),1108,0.5,0.5,1.6,-,0.3,0.4,-,-,6.43,2,-,0.7,0.4,0.8,0.3,0.4,0.9,11.3,54.4,0.1,-,0.1
