,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
3,"514Lee Kang-InValencia, 21, AM(CR),FW","Lee Kang-In Valencia, 21, AM(CR),FW",0(3),21,0.7,0.3,0.7,-,-,0.7,-,-,6.09,-,-,0.3,0.3,-,-,-,0.7,4.3,84.6,0.3,0.3,-
4,"515NolitoSevilla, 35, AM(CL)","Nolito Sevilla, 35, AM(CL)",1(3),74,0.8,-,0.5,-,0.3,0.3,-,-,6.09,-,-,0.5,-,0.3,0.3,0.5,0.5,6.8,63.0,-,0.5,-
5,"516Markel BergaraGetafe, 36, M(C)","Markel Bergara Getafe, 36, M(C)",0(3),50,0.7,0.3,0.3,-,0.7,0.3,-,-,6.08,-,-,-,-,-,-,-,1,5.7,76.5,-,0.3,-
6,"517Johan MojicaGirona, 29, D(L),M(L)","Johan Mojica Girona, 29, D(L),M(L)",0(1),19,1,-,-,-,-,-,-,-,6.08,-,-,-,-,1,-,-,-,6.0,83.3,-,2,-
7,"518Rajko BrezancicSD Huesca, 32, D(L)","Rajko Brezancic SD Huesca, 32, D(L)",0(1),66,1,-,-,-,-,-,-,-,6.08,-,-,-,-,1,-,-,-,15.0,66.7,-,1,-
8,"519Lluis SastreSD Huesca, 36, DMC","Lluis Sastre SD Huesca, 36, DMC",1(3),117,1.3,0.3,0.5,-,-,0.3,-,-,6.07,-,-,-,0.3,0.5,-,0.3,0.8,22.3,79.8,-,0.8,-
9,"520Sergio MorenoRayo Vallecano, 23, Forward","Sergio Moreno Rayo Vallecano, 23, Forward",0(1),13,-,-,-,-,-,-,-,-,6.07,-,-,1,-,1,-,-,-,2.0,100.0,-,-,-
0,"501Rober IbáñezGetafe, 29, AM(R)","Rober Ibáñez Getafe, 29, AM(R)",0(7),71,0.3,-,0.1,-,-,0.1,-,-,6.16,-,-,0.6,-,0.7,-,0.1,0.1,2.7,89.5,-,-,-
1,"502Kenan KodroAthletic Bilbao, 28, FW","Kenan Kodro Athletic Bilbao, 28, FW",0(11),152,0.3,-,0.5,-,-,0.2,-,-,6.15,1,-,0.4,0.2,0.2,0.1,0.5,0.6,4.2,80.4,-,0.1,-
2,"503Anthony LozanoGirona, 29, AM(L),FW","Anthony Lozano Girona, 29, AM(L),FW",7(13),725,0.3,-,2.1,-,0.2,0.3,0.1,-,6.15,-,-,1.2,0.2,0.5,0.3,0.8,1,9.0,67.8,-,0.2,-
3,"504Alfa SemedoEspanyol, 24, D(C),M(C)","Alfa Semedo Espanyol, 24, D(C),M(C)",0(3),42,-,0.7,0.3,-,-,1,0.3,-,6.15,-,-,0.7,0.3,-,-,0.7,1,7.0,81.0,-,0.3,-
4,"505Ezequiel MuñozLeganes, 31, D(C)","Ezequiel Muñoz Leganes, 31, D(C)",2(1),211,1,0.3,1,0.3,3.3,-,0.3,-,6.14,-,-,0.7,-,-,-,-,-,38.3,81.7,-,4,-
5,"506Serdar GürlerSD Huesca, 30, AM(LR)","Serdar Gürler SD Huesca, 30, AM(LR)",5(8),479,0.4,0.1,0.4,-,0.1,0.6,-,-,6.14,-,1,0.5,0.5,0.8,0.5,0.8,1.2,11.2,67.1,0.4,0.2,-
6,"507Paik Seung-HoGirona, 25, M(CL)","Paik Seung-Ho Girona, 25, M(CL)",0(3),58,-,1,-,-,0.3,0.3,-,-,6.13,-,-,0.3,-,0.7,-,0.7,-,6.7,85.0,-,0.7,-
7,"508Sergio LeónReal Betis, 33, FW","Sergio León Real Betis, 33, FW",6(10),634,0.3,0.1,0.6,-,0.2,0.4,-,-,6.12,-,1,0.8,0.4,0.9,0.5,0.8,1.4,6.2,78.8,0.1,0.1,-
8,"509Raphael DwamenaLevante, 26, Forward","Raphael Dwamena Levante, 26, Forward",1(11),213,-,-,0.7,-,0.2,-,0.1,-,6.12,-,1,0.3,0.3,0.5,0.3,0.2,0.5,3.4,70.7,-,0.2,-
9,"510Álex AlegríaRayo Vallecano, 29, FW","Álex Alegría Rayo Vallecano, 29, FW",0(9),132,0.1,-,0.8,-,-,0.3,-,-,6.11,-,-,0.3,0.3,0.4,0.3,0.4,1.1,3.6,68.8,-,0.1,-
0,"491Duje CopReal Valladolid, 32, AM(L),FW","Duje Cop Real Valladolid, 32, AM(L),FW",6(12),679,0.3,0.2,0.3,-,0.1,0.4,0.2,-,6.2,-,-,0.9,0.6,0.4,0.2,0.3,0.9,9.4,66.9,0.2,0.1,-
1,"492Martín ZubimendiReal Sociedad, 23, DMC","Martín Zubimendi Real Sociedad, 23, DMC",0(1),6,1,-,-,-,-,1,-,-,6.2,-,-,-,1,-,-,-,-,4.0,25.0,-,-,1
2,"493Javi MonteroAtletico, 23, D(C)","Javi Montero Atletico, 23, D(C)",4(5),401,0.9,0.6,0.7,0.6,1.8,0.1,0.4,-,6.19,-,-,-,-,0.1,0.2,-,0.4,17.8,75.0,-,1.1,-
3,"494Dennis-Yerai Eckert AyensaCelta Vigo, 25, FW","Dennis-Yerai Eckert Ayensa Celta Vigo, 25, FW",1(8),211,0.3,0.2,0.3,-,0.3,0.2,-,-,6.19,-,-,0.9,0.3,0.7,0.1,0.9,0.4,4.2,73.7,-,-,-
4,"495Javier PuadoEspanyol, 24, AM(LR),FW","Javier Puado Espanyol, 24, AM(LR),FW",2(13),349,0.1,0.4,0.3,-,0.2,0.5,0.1,-,6.18,-,-,0.5,0.3,0.1,0.1,0.7,1.1,5.9,69.7,0.1,-,-
5,"496Fran ManzanaraLevante, 25, Midfielder","Fran Manzanara Levante, 25, Midfielder",1(3),155,1.8,0.3,0.3,-,1.8,-,0.5,-,6.17,-,-,0.3,-,0.3,-,-,0.8,16.8,89.6,-,0.5,-
6,"497Javi DíazSevilla, 25, Goalkeeper","Javi Díaz Sevilla, 25, Goalkeeper",1,90,-,-,-,-,-,-,-,-,6.17,-,-,-,-,-,-,-,-,21.0,52.4,-,3,-
7,"498Álex LópezEspanyol, 25, Midfielder","Álex López Espanyol, 25, Midfielder",1(3),109,0.8,0.8,0.3,-,0.3,0.3,-,-,6.17,-,-,0.3,-,1,-,0.5,0.5,18.8,90.7,0.3,1,-
8,"499Miguel De la FuenteReal Valladolid, 22, FW","Miguel De la Fuente Real Valladolid, 22, FW",0(2),11,-,0.5,-,-,-,0.5,-,-,6.17,-,-,1,-,0.5,-,-,1.5,3.0,66.7,-,-,-
9,"500Cristo GonzálezReal Madrid, 24, Forward","Cristo González Real Madrid, 24, Forward",0(1),45,1,1,1,-,-,-,-,-,6.16,-,-,1,1,-,-,1,1,10.0,100.0,-,1,-
0,"481John GuidettiDeportivo Alaves, 30, FW","John Guidetti Deportivo Alaves, 30, FW",6(16),625,0.2,-,0.6,-,0.3,0.2,-,-,6.23,2,1,0.5,0.4,0.2,-,0.3,0.7,6.5,69.2,0.1,0.1,-
1,"482Dani RabaVillarreal, 26, AM(CR)","Dani Raba Villarreal, 26, AM(CR)",2(6),187,0.8,0.1,0.6,-,-,0.5,-,-,6.23,-,1,0.3,0.6,0.5,-,0.9,0.5,11.6,78.5,0.1,0.9,-
2,"483Michy BatshuayiValencia, 28, FW","Michy Batshuayi Valencia, 28, FW",4(11),522,0.1,-,1.1,-,0.2,0.2,0.1,-,6.23,1,-,1.1,0.7,0.5,0.3,1.2,1.3,8.7,76.3,0.1,0.6,0.1
3,"484Kevin-Prince BoatengBarcelona, 35, M(CLR),FW","Kevin-Prince Boateng Barcelona, 35, M(CLR),FW",3,240,1,0.3,1,-,1.3,0.3,-,-,6.22,-,-,1,0.7,3.0,1,3.3,3,20.0,76.7,-,-,-
4,"485Juan AguileraSD Huesca, 36, Midfielder","Juan Aguilera SD Huesca, 36, Midfielder",4(2),347,0.3,0.7,0.5,0.2,0.3,0.5,0.3,-,6.22,-,-,0.5,-,1.0,-,0.3,0.7,30.7,89.1,0.3,1.7,-
5,"486Dani OjedaLeganes, 27, Forward","Dani Ojeda Leganes, 27, Forward",2(3),192,0.6,0.4,1,-,0.4,0.4,-,-,6.22,-,-,0.4,0.4,0.4,-,0.4,1,11.2,73.2,0.4,0.4,-
6,"487José ArnáizLeganes, 27, FW","José Arnáiz Leganes, 27, FW",0(6),108,0.2,0.3,0.2,-,0.2,0.5,-,-,6.21,-,-,0.2,0.2,0.7,-,0.8,0.7,5.0,83.3,-,-,-
7,"488Moctar Sidi El HacenReal Valladolid, 24, Midfielder","Moctar Sidi El Hacen Real Valladolid, 24, Midfielder",0(1),2,-,1,-,-,1,-,-,-,6.21,-,-,-,-,1.0,-,-,-,2.0,-,-,-,-
8,"489Mathieu FlaminiGetafe, 38, M(C)","Mathieu Flamini Getafe, 38, M(C)",4(6),449,0.9,0.5,1.5,-,0.4,0.3,0.1,-,6.21,-,-,-,0.1,0.6,-,0.2,0.3,13.5,65.9,-,0.3,-
9,"490Javier ErasoLeganes, 32, AM(CR)","Javier Eraso Leganes, 32, AM(CR)",9(4),636,0.5,0.5,1.2,-,0.2,0.5,0.1,-,6.2,-,-,0.2,0.5,0.8,0.1,1,0.9,16.0,81.3,0.4,0.2,0.1
0,"471Toni LatoValencia, 24, D(L)","Toni Lato Valencia, 24, D(L)",3(1),270,1.5,1.5,1,0.3,2.5,1,0.8,-,6.26,-,-,0.5,0.3,0.5,-,-,0.8,35.3,79.4,-,2,-
1,"472Aleksandar JovanovicSD Huesca, 29, GK","Aleksandar Jovanovic SD Huesca, 29, GK",12,1080,-,0.1,0.1,-,0.8,-,-,-,6.25,-,-,-,-,0.2,-,-,-,25.8,43.7,-,7,-
2,"473Aritz AdurizAthletic Bilbao, 41, FW","Aritz Aduriz Athletic Bilbao, 41, FW",10(10),941,0.2,-,1.4,0.1,0.2,0.3,0.1,-,6.25,2,-,1,0.4,0.4,0.6,0.4,1.2,11.6,62.3,0.1,0.1,-
3,"474Leonardo SuárezReal Valladolid, 26, FW","Leonardo Suárez Real Valladolid, 26, FW",7(5),520,0.3,0.1,0.4,-,0.3,0.2,0.1,-,6.25,2,-,0.8,0.2,0.8,0.3,0.6,1.4,12.3,80.4,-,0.4,0.1
4,"475Antonio SiveraDeportivo Alaves, 25, GK","Antonio Sivera Deportivo Alaves, 25, GK",3,270,-,-,-,-,1.7,-,-,-,6.24,-,-,-,0.3,-,-,-,0.3,29.3,42.0,-,10.3,-
5,"476Andrew HjulsagerCelta Vigo, 27, AM(CR)","Andrew Hjulsager Celta Vigo, 27, AM(CR)",2(13),350,1.1,0.1,0.5,-,0.1,1.1,-,-,6.24,-,3,0.1,0.4,0.2,0.1,0.7,0.8,7.3,78.9,0.3,0.1,-
6,"477Facundo FerreyraEspanyol, 31, FW","Facundo Ferreyra Espanyol, 31, FW",1(8),204,0.6,-,0.9,-,0.6,0.2,-,-,6.24,1,-,0.3,-,0.4,0.2,0.2,0.7,5.4,67.3,0.1,-,-
7,"478Samuele LongoSD Huesca, 30, FW","Samuele Longo SD Huesca, 30, FW",6(9),551,0.3,0.1,1.1,-,0.5,0.4,-,-,6.24,1,2,0.7,0.4,0.5,0.2,1.5,1.5,5.4,64.2,-,0.1,0.1
8,"479Seydou DoumbiaGirona, 34, FW","Seydou Doumbia Girona, 34, FW",5(12),536,0.3,0.2,0.6,-,0.1,0.1,-,-,6.23,2,-,0.9,-,0.3,0.2,0.9,0.9,4.1,71.4,-,0.1,-
9,"480BurguiDeportivo Alaves, 28, AM(LR)","Burgui Deportivo Alaves, 28, AM(LR)",5(11),548,0.4,-,0.6,-,-,0.1,-,-,6.23,1,-,0.5,0.8,1.3,0.2,0.2,0.6,12.3,79.7,0.2,0.8,-
0,"461Mikel BalenziagaAthletic Bilbao, 34, D(L)","Mikel Balenziaga Athletic Bilbao, 34, D(L)",6(5),520,0.9,0.2,0.9,0.1,1.5,0.3,0.2,-,6.28,-,-,0.1,0.3,0.1,0.1,0.2,0.2,16.1,74.0,0.2,0.4,-
1,"462Patrick RobertsGirona, 25, AM(CR),FW","Patrick Roberts Girona, 25, AM(CR),FW",6(13),596,0.4,0.2,-,-,0.1,0.6,-,-,6.28,-,-,0.4,0.4,0.5,0.1,0.9,0.9,9.2,82.2,0.1,0.3,0.1
2,"463Kévin SoniGirona, 24, Midfielder","Kévin Soni Girona, 24, Midfielder",1(4),79,0.6,0.2,1.2,-,-,0.4,-,-,6.28,-,-,1,0.6,0.4,-,1.2,1.2,4.4,81.8,-,-,-
3,"464Mathias JensenCelta Vigo, 26, M(C)","Mathias Jensen Celta Vigo, 26, M(C)",3(3),235,0.7,0.7,0.5,-,0.2,1.2,-,-,6.28,-,-,0.7,0.2,0.7,-,0.8,0.8,13.0,78.2,-,0.3,-
4,"465Borja FernándezReal Valladolid, 41, M(C)","Borja Fernández Real Valladolid, 41, M(C)",11(9),842,0.9,0.7,0.9,0.1,1.3,0.5,0.1,-,6.27,-,-,0.3,0.1,0.3,0.1,0.2,0.4,19.0,78.9,0.1,1.9,-
5,"466Emre MorCelta Vigo, 24, AM(CLR),FW","Emre Mor Celta Vigo, 24, AM(CLR),FW",4(6),367,0.7,0.3,0.7,-,0.1,0.5,-,-,6.27,-,-,0.8,0.2,0.7,0.2,0.9,1.2,8.3,78.3,-,0.3,-
6,"467JozabedCelta Vigo, 31, M(C)","Jozabed Celta Vigo, 31, M(C)",14(6),1159,1,0.5,0.5,-,0.6,0.8,0.1,-,6.27,-,-,0.6,0.4,0.6,0.1,0.3,0.7,35.2,84.9,-,3.5,-
7,"468Daniele VerdeReal Valladolid, 25, AM(CLR)","Daniele Verde Real Valladolid, 25, AM(CLR)",4(18),643,0.3,0.3,0.1,-,0.1,0.2,-,-,6.27,2,-,1.1,0.5,0.5,0.4,0.7,0.7,10.5,79.3,0.5,0.4,-
8,"469Kevin VázquezCelta Vigo, 29, D(R)","Kevin Vázquez Celta Vigo, 29, D(R)",2(2),218,1.5,0.5,1.3,0.8,2,0.8,0.8,-,6.27,-,-,-,0.3,1.8,-,0.3,0.5,23.0,77.2,0.3,0.5,-
9,"470Luis MurielSevilla, 31, AM(CL),FW","Luis Muriel Sevilla, 31, AM(CL),FW",1(5),120,-,-,0.7,-,0.2,1.0,-,-,6.26,1,1,0.7,0.5,-,0.5,-,0.8,7.8,76.6,-,0.3,-
0,"451Diego RolanDeportivo Alaves, 29, AM(CLR),FW","Diego Rolan Deportivo Alaves, 29, AM(CLR),FW",3(6),295,0.8,0.1,0.7,-,0.4,0.2,-,-,6.31,-,-,0.9,0.2,1,-,0.9,1,9.6,75.6,0.2,0.2,-
1,"452Borja BastónDeportivo Alaves, 29, FW","Borja Bastón Deportivo Alaves, 29, FW",18(9),1449,0.6,0.1,1.5,-,0.4,0.9,0.2,-,6.31,5,1,1.2,0.3,0.5,0.4,0.7,1.4,11.6,61.8,0.1,0.1,-
2,"453Lluís LópezEspanyol, 25, D(C)","Lluís López Espanyol, 25, D(C)",5(1),520,0.8,1.2,0.8,0.3,3.2,0.5,0.3,-,6.31,-,-,0.2,-,0.3,-,0.2,0.2,40.7,80.7,-,3.2,-
3,"454Unai SimónAthletic Bilbao, 25, GK","Unai Simón Athletic Bilbao, 25, GK",7,630,-,0.1,0.1,-,0.4,0.1,-,-,6.31,-,-,-,-,-,-,-,-,22.1,58.7,-,6,-
4,"455Gerard GumbauLeganes, 27, DMC","Gerard Gumbau Leganes, 27, DMC",13(3),1197,1.4,0.8,1.8,0.1,0.8,1.2,0.1,-,6.3,1,1,1.2,0.4,0.7,-,0.2,0.6,24.9,75.7,0.5,1.7,-
5,"456Nikola KalinicAtletico, 34, FW","Nikola Kalinic Atletico, 34, FW",7(10),641,0.4,0.1,0.8,-,0.1,0.1,-,-,6.3,2,-,0.5,0.2,0.5,0.2,0.3,1.2,6.3,57.0,-,0.1,-
6,"457Fran BeltránCelta Vigo, 23, DMC","Fran Beltrán Celta Vigo, 23, DMC",16(14),1513,0.8,0.6,0.4,-,0.5,0.6,0.1,-,6.3,1,-,0.6,0.3,0.5,-,0.7,0.7,28.6,91.2,-,1.4,-
7,"458Michael SantosLeganes, 29, FW","Michael Santos Leganes, 29, FW",5(11),553,0.8,0.1,1.2,-,0.1,0.3,0.1,-,6.3,1,3,1.1,0.4,0.7,1,0.4,0.9,5.9,73.4,0.1,0.1,-
8,"459Antonio BarragánReal Betis, 34, D(CR),M(R)","Antonio Barragán Real Betis, 34, D(CR),M(R)",12(2),937,1,0.4,1.5,0.3,1.7,0.7,0.3,-,6.29,-,-,0.1,0.6,0.6,-,0.3,1,37.4,86.0,0.6,1,-
9,"460Roberto LópezReal Sociedad, 22, Forward","Roberto López Real Sociedad, 22, Forward",0(1),28,-,1.0,1.0,-,2.0,1.0,-,-,6.29,-,-,-,-,-,-,-,-,3.0,33.3,-,-,-
0,"441Carlos VigarayDeportivo Alaves, 27, D(CLR)","Carlos Vigaray Deportivo Alaves, 27, D(CLR)",7(1),647,1.9,0.8,1,0.3,2.5,0.8,0.1,-,6.33,-,-,0.1,0.6,0.5,-,0.5,0.9,19.3,72.1,0.5,1.1,-
1,"442Unai LópezAthletic Bilbao, 26, M(CR)","Unai López Athletic Bilbao, 26, M(CR)",3(4),326,1.0,0.1,0.1,-,0.1,1.4,0.4,-,6.33,-,-,0.6,0.3,0.6,0.1,0.3,0.9,34.6,88.8,0.3,2.6,-
2,"443Ander IturraspeAthletic Bilbao, 33, M(C)","Ander Iturraspe Athletic Bilbao, 33, M(C)",1(2),97,0.7,2,0.3,-,0.7,-,-,-,6.33,-,-,-,-,0.3,-,0.3,0.3,26.7,88.8,-,0.3,-
3,"444Pedro BigasEibar, 32, D(CL)","Pedro Bigas Eibar, 32, D(CL)",7(3),585,0.4,0.8,0.5,0.5,2.2,0.4,0.2,-,6.32,-,1,0.3,0.1,0.4,-,0.1,0.1,29.6,82.4,-,4.3,-
4,"445Emmanuel BoatengLevante, 26, AM(R),FW","Emmanuel Boateng Levante, 26, AM(R),FW",7(9),695,0.3,0.1,0.9,-,0.4,0.2,-,-,6.32,1,-,1.1,0.1,1.2,0.6,0.8,1,6.3,65.3,-,0.1,-
5,"446Javi FuegoVillarreal, 38, M(C)","Javi Fuego Villarreal, 38, M(C)",3(2),234,1.2,0.6,1.4,-,1.8,0.8,-,-,6.32,-,-,-,-,1,-,0.6,-,28.8,73.6,-,1.2,-
6,"447Pablo HervíasReal Valladolid, 29, D(R),M(R)","Pablo Hervías Real Valladolid, 29, D(R),M(R)",2(1),161,0.3,0.7,0.3,-,-,0.3,-,-,6.32,-,-,1,0.7,1,-,-,0.3,17.3,86.5,0.3,1.3,-
7,"448JeséReal Betis, 29, AM(LR),FW","Jesé Real Betis, 29, AM(LR),FW",9(5),782,0.5,0.1,0.5,-,-,0.4,-,-,6.32,2,-,1.4,0.5,0.3,0.4,0.6,1.4,13.8,75.1,-,0.3,-
8,"449Javi GuerraRayo Vallecano, 40, FW","Javi Guerra Rayo Vallecano, 40, FW",1(7),232,0.4,0.1,0.4,-,-,0.4,-,-,6.31,-,1,0.9,0.4,0.4,0.1,0.3,0.4,9.3,78.4,-,0.1,-
9,"450CamachoSD Huesca, 41, Midfielder","Camacho SD Huesca, 41, Midfielder",0(3),34,0.3,-,-,-,0.3,-,-,-,6.31,-,-,1,0.7,-,-,1,0.3,7.3,54.5,-,-,-
0,"431Takashi InuiReal Betis, 34, AM(CLR)","Takashi Inui Real Betis, 34, AM(CLR)",5(3),377,0.5,0.1,0.8,-,0.1,0.5,-,-,6.35,-,-,1.6,0.4,1.5,0.1,0.8,1.4,15.1,83.5,0.3,0.6,-
1,"432Diego LainezReal Betis, 22, AM(R)","Diego Lainez Real Betis, 22, AM(R)",3(9),350,0.3,0.1,0.2,-,0.1,-,-,-,6.35,-,1,0.8,0.6,1.5,-,0.8,1.4,10.3,86.2,0.1,-,-
2,"433Pere MillaEibar, 29, AM(CL),FW","Pere Milla Eibar, 29, AM(CL),FW",5,344,1.4,0.4,1.4,-,0.2,1,0.2,-,6.35,-,-,0.8,0.6,1.0,0.4,2,2.6,22.8,57.0,0.8,0.2,-
3,"434Erick CabacoLevante, 27, D(C)","Erick Cabaco Levante, 27, D(C)",20(1),1639,1,1.4,1.6,0.5,3.1,0.8,0.7,-,6.34,2,-,0.5,0.1,0.6,-,0.1,0.4,33.1,72.9,-,3,-
4,"435Gaku ShibasakiGetafe, 30, M(C),FW","Gaku Shibasaki Getafe, 30, M(C),FW",5(2),390,1,0.4,0.9,-,0.6,0.4,-,-,6.34,-,-,0.9,0.4,0.4,-,1.4,1.1,16.6,66.4,0.6,0.9,-
5,"436Álvaro GarcíaRayo Vallecano, 29, AM(L)","Álvaro García Rayo Vallecano, 29, AM(L)",17(18),1759,0.6,0.5,0.4,-,0.7,0.6,-,-,6.34,4,2,0.8,0.6,0.5,0.1,0.7,1.2,12.0,69.2,0.4,0.3,-
6,"437RafinhaBarcelona, 29, M(CLR)","Rafinha Barcelona, 29, M(CLR)",3(2),225,1.6,0.2,1.4,-,0.4,-,0.2,-,6.33,-,-,0.4,0.4,1.6,-,1.4,1.6,29.0,89.0,0.4,0.6,-
7,"438Sandro RamírezReal Sociedad, 26, AM(LR),FW","Sandro Ramírez Real Sociedad, 26, AM(LR),FW",10(14),1051,0.8,0.4,0.8,-,0.1,0.3,-,-,6.33,-,-,1.8,0.8,1.0,0.4,0.5,1.5,14.3,78.1,0.5,0.3,-
