,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
9,"470Jan-Ingwer Callsen-BrackerAugsburg, 37, D(C)","Jan-Ingwer Callsen-Bracker Augsburg, 37, D(C)",0(1),6,-,-,1,-,-,-,-,-,5.73,-,-,1,-,-,-,-,1,5.0,100.0,-,-,-
0,"451Simon AstaAugsburg, 21, D(R),M(R)","Simon Asta Augsburg, 21, D(R),M(R)",1,90,6,3,1,-,-,-,1,-,6.01,-,-,2,-,-,-,-,-,31,48.4,1,-,-
1,"452Tim DierßenHannover, 26, Midfielder","Tim Dierßen Hannover, 26, Midfielder",0(1),16,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,-,3,100,-,-,-
2,"453Edgar Nicaise Constant SalliNuernberg, 29, AM(LR)","Edgar Nicaise Constant Salli Nuernberg, 29, AM(LR)",1(2),115,0.7,0.3,1.3,-,0.3,0.3,-,-,6.01,-,-,0.3,0.3,0.7,0.3,1.3,1,6.3,100,-,-,-
3,"454Florian BaakHertha Berlin, 23, Defender","Florian Baak Hertha Berlin, 23, Defender",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
4,"455Meritan ShabaniBayern, 23, Midfielder","Meritan Shabani Bayern, 23, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,3,66.7,-,-,-
5,"456Dennis JastrzembskiHertha Berlin, 22, Forward","Dennis Jastrzembski Hertha Berlin, 22, Forward",0(5),58,-,0.2,0.8,-,-,0.6,-,-,5.99,-,-,0.2,0.2,0.2,-,0.2,0.2,3,73.3,-,-,-
6,"457Davor LovrenFortuna Duesseldorf, 23, Midfielder","Davor Lovren Fortuna Duesseldorf, 23, Midfielder",0(2),44,0.5,-,-,-,-,-,-,-,5.99,-,-,0.5,-,0.5,-,0.5,1,8,75,-,-,-
7,"458Jakub BlaszczykowskiWolfsburg, 36, D(R),M(CR)","Jakub Blaszczykowski Wolfsburg, 36, D(R),M(CR)",0(1),12,-,-,-,-,-,-,-,-,5.99,-,-,-,-,-,-,-,-,2,100,-,-,-
8,"459Cedric TeuchertSchalke, 25, AM(CLR),FW","Cedric Teuchert Schalke, 25, AM(CLR),FW",2(3),160,-,0.2,0.4,-,-,-,-,-,5.99,-,-,0.2,0.2,0.4,1.2,0.4,2,3,60,-,-,-
9,"460Branimir HrgotaEintracht Frankfurt, 29, AM(LR),FW","Branimir Hrgota Eintracht Frankfurt, 29, AM(LR),FW",0(1),4,-,-,-,-,-,-,-,-,5.97,-,-,-,-,-,-,1,-,1,100,-,-,-
0,"441Berkay ÖzcanStuttgart, 24, M(CL)","Berkay Özcan Stuttgart, 24, M(CL)",0(3),50,-,-,-,-,-,-,-,-,6.07,-,-,-,-,0.7,-,0.7,-,10.3,87.1,-,1,-
1,"442Benjamin HadzicHannover, 23, Forward","Benjamin Hadzic Hannover, 23, Forward",0(3),22,-,-,0.7,-,-,0.3,-,-,6.05,-,1,-,0.3,-,-,0.7,-,1.7,60.0,-,-,-
2,"443Fin BartelsWerder Bremen, 35, M(CLR),FW","Fin Bartels Werder Bremen, 35, M(CLR),FW",0(2),22,-,0.5,0.5,-,-,0.5,-,-,6.05,-,-,-,-,0.5,-,0.5,0.5,3.0,50.0,-,1,-
3,"444Antonis AidonisStuttgart, 21, Defender","Antonis Aidonis Stuttgart, 21, Defender",1(1),81,1.5,1,0.5,-,1,1.5,-,-,6.05,-,-,-,-,-,-,-,0.5,10.5,38.1,0.5,0.5,-
4,"445Sebastian SotoHannover, 21, Forward","Sebastian Soto Hannover, 21, Forward",0(3),26,-,-,0.3,-,-,-,-,-,6.04,-,-,-,0.3,-,-,-,0.7,1.0,100.0,-,-,-
5,"446Yoric RavetFreiburg, 32, M(R)","Yoric Ravet Freiburg, 32, M(R)",0(4),73,0.5,-,0.5,-,0.3,0.3,0.3,-,6.04,-,-,0.3,0.3,-,-,-,1.8,6.0,75.0,-,0.3,-
6,"447Luca PlogmannWerder Bremen, 22, Goalkeeper","Luca Plogmann Werder Bremen, 22, Goalkeeper",0(1),37,-,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,4.0,100.0,-,2,-
7,"448Sascha RietherSchalke, 39, D(R)","Sascha Riether Schalke, 39, D(R)",0(1),1,-,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,1.0,100.0,-,-,-
8,"449Pál DárdaiHertha Berlin, 23, Forward","Pál Dárdai Hertha Berlin, 23, Forward",1(6),108,0.1,-,0.4,-,-,-,-,-,6.01,-,-,0.1,0.3,0.1,-,0.6,0.9,5.7,70.0,0.3,0.4,-
9,"450Jozo StanicAugsburg, 23, Defender","Jozo Stanic Augsburg, 23, Defender",0(1),2,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,-,3.0,100.0,-,-,-
0,"431Patrick KammerbauerFreiburg, 25, D(R),DMC","Patrick Kammerbauer Freiburg, 25, D(R),DMC",0(1),1,-,1,-,-,1,-,-,-,6.13,-,-,-,-,-,-,-,-,3.0,66.7,1,-,-
1,"432Julian SchieberAugsburg, 33, FW","Julian Schieber Augsburg, 33, FW",3(6),258,0.3,0.1,0.1,-,0.3,0.1,-,-,6.12,1,-,0.4,0.1,0.1,0.2,0.7,1.6,8.6,72.7,-,0.1,-
2,"433Haji WrightSchalke, 24, AM(LR),FW","Haji Wright Schalke, 24, AM(LR),FW",2(5),196,0.4,-,0.3,-,-,0.1,-,-,6.1,1,-,0.4,0.1,0.1,0.6,1,1.9,4.3,66.7,-,-,-
3,"434Emile Smith RoweRBL, 21, AM(CL)","Emile Smith Rowe RBL, 21, AM(CL)",0(3),28,0.3,0.3,-,-,-,-,-,-,6.1,-,-,-,0.3,0.3,-,-,-,6.0,77.8,-,0.3,-
4,"435Simon RheinNuernberg, 24, DMC","Simon Rhein Nuernberg, 24, DMC",7(1),497,0.9,0.9,0.6,-,0.6,0.6,0.1,-,6.1,-,-,0.1,0.1,0.3,-,0.6,0.6,35.5,85.2,-,1.8,-
5,"436Noah Sarenren BazeeHannover, 25, AM(R)","Noah Sarenren Bazee Hannover, 25, AM(R)",3,161,-,-,0.7,-,1,-,-,-,6.09,-,-,1.7,-,0.7,0.7,0.7,3,5.3,43.8,-,-,-
6,"437Pascal KöpkeHertha Berlin, 26, AM(CR),FW","Pascal Köpke Hertha Berlin, 26, AM(CR),FW",0(7),66,0.1,-,0.1,-,-,0.1,-,-,6.08,-,-,0.6,-,0.1,-,0.9,0.4,4.0,78.6,0.1,0.3,-
7,"438Rabbi MatondoSchalke, 21, AM(LR),FW","Rabbi Matondo Schalke, 21, AM(LR),FW",1(6),185,0.6,-,0.4,-,-,0.6,-,-,6.08,-,-,0.4,0.6,-,-,0.1,0.9,4.4,83.9,0.1,-,-
8,"439PaulinhoLeverkusen, 21, AM(CLR)","Paulinho Leverkusen, 21, AM(CLR)",0(15),168,0.3,0.1,0.1,-,-,0.1,-,-,6.08,-,-,0.4,0.1,0.1,0.1,0.1,0.6,6.0,83.3,0.1,0.1,-
9,"440Timothy TillmanNuernberg, 23, AM(C)","Timothy Tillman Nuernberg, 23, AM(C)",1(5),204,-,0.5,0.5,-,-,0.7,-,-,6.07,-,-,0.5,0.5,1.2,-,0.2,1.2,9.0,74.1,-,0.2,0.2
0,"421Holger BadstuberStuttgart, 33, D(CL)","Holger Badstuber Stuttgart, 33, D(CL)",5(5),519,1.2,0.9,0.3,0.2,2,0.1,0.2,-,6.16,-,-,-,-,0.3,-,-,0.3,26.5,91.3,-,3,-
1,"422David OttoHoffenheim, 23, FW","David Otto Hoffenheim, 23, FW",0(3),25,0.7,-,-,-,-,0.3,-,-,6.16,-,-,-,0.7,-,-,0.7,0.7,3.7,54.5,-,-,0.3
2,"423Reece OxfordAugsburg, 23, D(C),DMC","Reece Oxford Augsburg, 23, D(C),DMC",6(2),505,1.5,1.4,0.5,0.6,4.5,0.3,1.1,-,6.16,-,1,0.5,0.3,0.1,-,0.1,0.3,37.3,81.2,-,4,-
3,"424Uffe BechHannover, 29, AM(R)","Uffe Bech Hannover, 29, AM(R)",0(2),17,-,-,1,-,-,0.5,-,-,6.15,-,-,-,1,-,-,0.5,-,5.5,63.6,0.5,-,-
4,"425Yvon MvogoRBL, 28, GK","Yvon Mvogo RBL, 28, GK",1(1),135,-,-,-,-,0.5,-,-,-,6.15,-,-,-,-,-,-,-,-,13.5,77.8,-,2.5,-
5,"426Alfons AmadeHoffenheim, 22, M(C)","Alfons Amade Hoffenheim, 22, M(C)",0(1),8,1,1,-,-,-,1,-,-,6.15,-,-,1,-,-,-,-,-,2.0,50.0,-,-,-
6,"427Ömer ToprakBorussia Dortmund, 32, D(C)","Ömer Toprak Borussia Dortmund, 32, D(C)",1(8),233,0.1,-,0.2,0.1,0.8,0.1,0.1,-,6.14,-,-,0.1,-,0.1,-,0.1,0.3,20.2,97.3,-,0.3,-
7,"428Fredrik JensenAugsburg, 24, AM(C),FW","Fredrik Jensen Augsburg, 24, AM(C),FW",2(4),206,0.8,0.3,0.7,-,0.5,0.3,-,-,6.14,-,-,0.3,0.3,-,-,0.7,0.8,8.7,57.7,-,0.3,-
8,"429Ivo IlicevicNuernberg, 35, M(CLR)","Ivo Ilicevic Nuernberg, 35, M(CLR)",0(3),36,0.3,-,0.3,-,-,0.3,-,-,6.14,-,-,-,-,0.7,-,-,0.7,4.7,78.6,-,-,-
9,"430Fabian BredlowNuernberg, 27, GK","Fabian Bredlow Nuernberg, 27, GK",13(1),1127,0.1,0.1,-,-,0.6,-,-,-,6.14,-,-,-,-,0.2,-,-,-,30.4,69.2,-,4.8,-
0,"411Paul VerhaeghWolfsburg, 38, D(R),M(R)","Paul Verhaegh Wolfsburg, 38, D(R),M(R)",2,180,0.5,0.5,0.5,-,3,0.5,-,-,6.23,-,-,-,0.5,-,-,1,-,46.0,81.5,-,1,-
1,"412Shinji KagawaBorussia Dortmund, 33, M(CL)","Shinji Kagawa Borussia Dortmund, 33, M(CL)",1(1),98,-,-,0.5,-,-,-,-,-,6.22,-,-,2,-,-,-,1,0.5,36.5,89,-,1,-
2,"413Chadrac AkoloStuttgart, 27, AM(CR)","Chadrac Akolo Stuttgart, 27, AM(CR)",5(11),523,0.6,0.3,0.5,-,-,0.1,-,-,6.22,-,1,0.9,0.4,0.9,0.1,0.7,1,9.6,76.5,0.1,0.1,-
3,"414Aron JóhannssonWerder Bremen, 31, FW","Aron Jóhannsson Werder Bremen, 31, FW",0(1),3,-,-,-,-,-,-,-,-,6.21,-,-,-,-,-,-,-,1,1.0,-,-,-,-
4,"415Kevin AkpogumaHannover, 27, D(CR),M(R)","Kevin Akpoguma Hannover, 27, D(CR),M(R)",4,314,2.5,2.5,1,0.5,1.8,0.3,0.5,-,6.2,-,-,-,-,0.5,-,0.5,0.5,42.3,78.7,-,2.3,-
5,"416Erik ThommyStuttgart, 27, M(CLR)","Erik Thommy Stuttgart, 27, M(CLR)",6(13),793,0.3,0.7,0.4,-,0.1,0.3,0.1,-,6.19,1,1,1.3,0.9,0.9,0.3,0.9,1.3,14.1,79.4,0.6,0.5,0.1
6,"417Josip ElezHannover, 28, D(C),DMC","Josip Elez Hannover, 28, D(C),DMC",7(3),647,0.8,0.6,0.6,0.6,2.7,0.9,0.4,-,6.19,-,-,0.3,0.2,0.2,-,0.4,0.3,30.6,78.1,-,1.9,-
7,"418Sandro WagnerBayern, 34, FW","Sandro Wagner Bayern, 34, FW",1(6),140,0.4,-,0.1,-,0.3,0.1,-,-,6.17,-,-,0.4,0.1,-,-,0.1,0.6,5.1,66.7,-,0.3,-
8,"419Marc StenderaEintracht Frankfurt, 26, M(C)","Marc Stendera Eintracht Frankfurt, 26, M(C)",0(7),107,0.9,-,0.3,-,-,0.3,0.1,-,6.17,-,-,-,0.1,-,-,-,0.1,13.9,83.5,-,0.7,-
9,"420Törles KnöllNuernberg, 24, Forward","Törles Knöll Nuernberg, 24, Forward",2(14),359,0.2,-,0.7,-,0.1,0.3,0.1,-,6.17,1,-,0.4,0.1,0.1,0.1,0.3,1,5.3,61.9,0.1,0.1,-
0,"401Timothy ChandlerEintracht Frankfurt, 32, D(R),M(LR)","Timothy Chandler Eintracht Frankfurt, 32, D(R),M(LR)",0(1),16,-,-,-,-,-,-,-,-,6.26,-,-,-,1,-,-,-,-,2.0,100.0,1,1,-
1,"402Peter PekaríkHertha Berlin, 35, D(LR),M(R)","Peter Pekarík Hertha Berlin, 35, D(LR),M(R)",2(1),216,0.7,0.3,-,-,1.7,0.7,0.3,-,6.26,-,-,0.3,0.3,-,-,-,0.3,35.3,74.5,0.7,2.3,-
2,"403Taleb TawathaEintracht Frankfurt, 29, D(L),M(L)","Taleb Tawatha Eintracht Frankfurt, 29, D(L),M(L)",1(2),125,0.3,-,0.3,-,0.3,0.3,-,-,6.25,-,-,-,-,0.7,-,0.3,1,12.3,70.3,-,1.3,-
3,"404Issah AbassMainz, 23, FW","Issah Abass Mainz, 23, FW",0(1),8,-,-,-,-,-,-,-,-,6.25,-,-,1,-,1,-,-,1,2.0,50.0,-,-,-
4,"405Jonas CarlsSchalke, 25, M(L)","Jonas Carls Schalke, 25, M(L)",1,90,5,1,-,-,-,-,-,-,6.25,-,-,-,1,-,-,3,-,16.0,75.0,-,1,-
5,"406Tim KleindienstFreiburg, 26, FW","Tim Kleindienst Freiburg, 26, FW",2(2),199,1,-,2,-,1.8,0.5,-,-,6.24,-,-,1.3,0.3,0.3,0.8,0.8,1.8,14.5,72.4,-,0.3,-
6,"407Joshua SargentWerder Bremen, 22, AM(CR),FW","Joshua Sargent Werder Bremen, 22, AM(CR),FW",1(9),206,0.2,-,0.6,-,0.3,-,-,-,6.24,2,-,0.4,0.2,0.6,0.1,0.4,1.4,6.1,77.0,-,0.2,-
7,"408Alphonso DaviesBayern, 21, D(L),M(LR)","Alphonso Davies Bayern, 21, D(L),M(LR)",0(6),74,0.2,0.3,0.2,-,-,-,-,-,6.24,1,-,0.3,-,-,-,0.3,0.2,5.2,87.1,-,-,-
8,"409Jeong Woo-YeongBayern, 22, AM(CR),FW","Jeong Woo-Yeong Bayern, 22, AM(CR),FW",0(1),4,-,-,-,-,-,1,-,-,6.23,-,-,1,-,-,-,-,-,2.0,50.0,-,-,-
9,"410Aymen BarkokFortuna Duesseldorf, 24, AM(CR)","Aymen Barkok Fortuna Duesseldorf, 24, AM(CR)",4(8),507,1.1,0.3,0.8,-,0.3,1.3,0.1,-,6.23,-,-,0.4,0.3,-,-,0.8,0.8,18.0,75.9,0.4,1.3,-
0,"391AllanEintracht Frankfurt, 25, DMC","Allan Eintracht Frankfurt, 25, DMC",2(2),175,1,-,1.3,-,0.3,1,0.5,-,6.3,-,-,0.5,0.3,1.3,-,0.3,0.8,15.3,68.9,-,1.3,-
1,"392Isaac Kiese ThelinLeverkusen, 29, FW","Isaac Kiese Thelin Leverkusen, 29, FW",1(5),175,0.3,-,0.8,-,0.7,0.2,-,-,6.29,-,-,0.8,0.2,-,-,0.7,1.3,6.3,57.9,-,-,-
2,"393Danny BlumEintracht Frankfurt, 31, AM(LR),FW","Danny Blum Eintracht Frankfurt, 31, AM(LR),FW",0(1),2,-,-,-,-,5,-,-,-,6.29,-,-,-,-,-,-,-,-,1.0,100.0,-,-,-
3,"394Sergio CórdovaAugsburg, 24, FW","Sergio Córdova Augsburg, 24, FW",3(17),516,0.5,0.2,0.8,-,0.3,0.2,-,-,6.29,3,-,0.7,0.2,1,0.2,1,1.3,5.8,75.0,-,0.2,-
4,"395Georg TeiglAugsburg, 31, D(R),M(R)","Georg Teigl Augsburg, 31, D(R),M(R)",2(4),292,0.8,1.2,0.3,0.2,0.7,-,-,-,6.29,-,-,0.2,0.3,0.5,0.3,0.5,0.7,10.5,57.1,-,0.2,-
5,"396Chima OkorojiFreiburg, 25, D(L)","Chima Okoroji Freiburg, 25, D(L)",1(1),104,1.5,0.5,1,-,0.5,-,-,-,6.29,-,-,-,-,0.5,-,2,1,10.0,65.0,-,0.5,-
6,"397László BénesBorussia M.Gladbach, 24, AM(C)","László Bénes Borussia M.Gladbach, 24, AM(C)",0(1),26,3,-,-,-,-,-,-,-,6.28,-,-,-,-,1,-,-,2,14.0,57.1,-,1,-
7,"398Lucas HölerFreiburg, 27, AM(CLR),FW","Lucas Höler Freiburg, 27, AM(CLR),FW",11(15),1004,0.7,0.1,0.7,-,0.5,0.5,-,-,6.27,4,-,1,0.3,1,0.2,1,1.3,9.5,67.6,0.1,0.1,-
8,"399Nicolai MüllerEintracht Frankfurt, 34, M(CLR),FW","Nicolai Müller Eintracht Frankfurt, 34, M(CLR),FW",3(4),216,0.6,-,0.6,-,-,0.1,0.1,-,6.27,2,-,0.4,0.1,0.3,0.1,0.6,0.4,5.9,70.7,0.3,0.4,-
9,"400Jeffrey BrumaSchalke, 30, D(C)","Jeffrey Bruma Schalke, 30, D(C)",7(2),623,1.3,0.4,1,0.2,3.8,0.7,0.2,1,6.26,-,-,0.2,-,0.2,-,-,0.2,35.2,79.8,-,4,-
0,"381Felix UduokhaiWolfsburg, 24, D(C)","Felix Uduokhai Wolfsburg, 24, D(C)",2(9),238,1.2,0.5,0.7,-,0.7,0.1,0.2,-,6.32,-,-,0.1,-,0.5,-,0.1,0.5,10.9,84.2,-,1.1,-
1,"382Fabian JohnsonBorussia M.Gladbach, 34, D(LR),M(CLR)","Fabian Johnson Borussia M.Gladbach, 34, D(LR),M(CLR)",11(7),1010,0.7,0.6,0.2,0.1,0.7,0.1,0.2,-,6.32,1,-,0.2,0.2,0.8,0.2,0.4,0.7,27.9,80.1,0.1,0.6,-
2,"383Jean-Kévin AugustinRBL, 24, AM(R),FW","Jean-Kévin Augustin RBL, 24, AM(R),FW",4(13),452,0.1,0.2,0.6,-,-,0.1,-,-,6.32,3,-,0.8,0.5,0.9,0.3,0.9,1.2,5.1,79.1,0.1,-,-
3,"384Jetro WillemsEintracht Frankfurt, 28, D(L),DMC,M(L)","Jetro Willems Eintracht Frankfurt, 28, D(L),DMC,M(L)",7(16),720,0.9,0.4,0.3,-,0.4,0.3,0.2,-,6.31,-,1,0.2,0.9,0.3,-,0.7,0.5,11.3,71.0,0.6,0.7,-
4,"385Derrick LuckassenHertha Berlin, 26, D(CR),DMC","Derrick Luckassen Hertha Berlin, 26, D(CR),DMC",2(2),248,1.0,-,-,0.5,3.3,0.5,-,-,6.31,-,-,-,-,1.0,0.3,-,0.5,46.3,89.7,-,3,-
5,"386Federico PalaciosNuernberg, 27, AM(CL),FW","Federico Palacios Nuernberg, 27, AM(CL),FW",9(8),941,1.2,0.5,0.5,-,0.1,0.6,-,-,6.31,2,-,0.4,0.4,0.5,0.2,1.3,1.2,17.4,81.7,-,0.3,0.1
6,"387JonathasHannover, 33, FW","Jonathas Hannover, 33, FW",6(4),609,0.7,0.3,1.6,-,0.4,0.7,0.1,-,6.31,3,1,1.3,0.1,1.4,1.6,2.1,3.1,14.8,64.9,-,0.4,-
7,"388Ahmed KutucuSchalke, 22, FW","Ahmed Kutucu Schalke, 22, FW",3(10),420,0.6,-,0.8,-,-,0.2,0.1,-,6.31,2,-,1,0.2,0.7,0.2,1.2,1,7.2,68.8,0.1,0.1,-
8,"389Yuya KuboNuernberg, 28, M(CLR),FW","Yuya Kubo Nuernberg, 28, M(CLR),FW",15(7),1363,1.0,0.5,1,-,0.1,1,-,-,6.31,1,-,1.3,0.5,1.0,0.2,1.3,2,17.8,73.4,0.1,1,-
9,"390Gregor KobelAugsburg, 24, GK","Gregor Kobel Augsburg, 24, GK",16,1390,0.1,0.1,-,-,0.6,-,-,-,6.3,-,-,-,-,0.1,-,-,-,28.4,66.4,-,5.4,-
0,"371Matheus CunhaRBL, 23, AM(CL),FW","Matheus Cunha RBL, 23, AM(CL),FW",9(16),849,0.4,0.2,1.4,0.1,0.3,0.4,-,-,6.35,2,-,1.4,0.3,0.6,0.2,0.9,1.1,9.0,69.2,-,0.2,0.1
1,"372Justin HoogmaHoffenheim, 24, D(C)","Justin Hoogma Hoffenheim, 24, D(C)",1(1),110,2,1,-,1,0.5,-,0.5,-,6.35,-,-,-,-,-,-,-,0.5,51.0,88.2,-,4.5,-
2,"373Julian KorbHannover, 30, D(R),M(R)","Julian Korb Hannover, 30, D(R),M(R)",11(1),1008,2.2,1.9,1.2,0.2,2.6,1.6,0.3,-,6.35,-,-,0.2,0.8,0.4,0.1,0.3,1.2,33.3,71.2,0.5,1.3,-
3,"374Virgil MisidjanNuernberg, 28, AM(LR)","Virgil Misidjan Nuernberg, 28, AM(LR)",17(6),1545,0.9,0.4,1.5,-,0.2,0.9,-,-,6.35,1,1,1,0.3,2.3,0.4,2,2.3,14.4,74.4,0.3,0.4,-
4,"375Kevin GodenNuernberg, 23, Defender","Kevin Goden Nuernberg, 23, Defender",3(2),273,0.8,0.8,0.4,-,1.8,1,0.2,-,6.34,-,-,-,0.2,-,-,-,0.6,16.0,60.0,0.2,0.4,-
5,"376Manuel NeuerBayern, 36, GK","Manuel Neuer Bayern, 36, GK",26,2303,-,-,-,-,0.4,-,-,-,6.34,-,-,-,-,0.1,-,-,-,31.1,81.6,-,5.5,-
6,"377Yunus MalliWolfsburg, 30, M(CLR),FW","Yunus Malli Wolfsburg, 30, M(CLR),FW",5(16),689,0.7,0.2,0.3,-,-,0.4,-,-,6.34,1,1,0.4,0.8,0.3,0.1,0.6,0.7,15.1,77.7,0.5,0.4,-
7,"378Bobby WoodHannover, 29, AM(C),FW","Bobby Wood Hannover, 29, AM(C),FW",12(8),1186,0.7,0.2,0.9,-,0.3,0.2,-,-,6.33,3,1,0.9,0.6,0.7,0.2,2.9,1.9,14.4,78.7,0.1,0.3,0.1
8,"379Vladimír DaridaHertha Berlin, 31, M(CLR),FW","Vladimír Darida Hertha Berlin, 31, M(CLR),FW",3(7),373,0.8,0.8,1.4,-,0.5,0.1,-,-,6.32,-,1,0.9,0.7,0.6,-,0.4,0.8,22.9,86.5,0.3,1.2,-
9,"380Felix GötzeAugsburg, 24, Defender","Felix Götze Augsburg, 24, Defender",0(6),122,0.7,0.5,0.2,-,1.2,-,-,-,6.32,1,-,0.3,-,0.2,-,0.3,0.2,5.3,75.0,-,0.2,-
0,"361Michaël CuisanceBorussia M.Gladbach, 22, AM(C)","Michaël Cuisance Borussia M.Gladbach, 22, AM(C)",1(10),269,1,0.5,0.7,-,0.4,0.5,-,-,6.38,-,1,0.7,0.5,0.2,-,0.9,1.4,13.6,79.3,-,0.7,0.1
1,"362Sebastian KerkNuernberg, 28, AM(CLR),FW","Sebastian Kerk Nuernberg, 28, AM(CLR),FW",17(4),1187,0.8,0.1,0.4,-,0.7,0.8,0.2,-,6.37,-,1,0.9,1.1,0.5,-,0.7,0.8,17.1,73.5,1.2,0.6,-
2,"363Iver FossumHannover, 25, M(C)","Iver Fossum Hannover, 25, M(C)",5(4),453,1,0.8,0.1,-,0.9,0.4,0.2,-,6.37,-,-,0.6,1,0.3,-,0.6,0.3,24.3,81.7,0.9,0.4,0.1
3,"364Miiko AlbornozHannover, 31, D(L),M(L)","Miiko Albornoz Hannover, 31, D(L),M(L)",19(3),1660,2.1,0.8,1.5,0.1,1.4,1.1,0.1,-,6.37,1,3,0.5,0.8,1.7,-,0.8,1.2,32.4,75.3,0.8,1.9,-
4,"365Levin ÖztunaliMainz, 26, M(CLR)","Levin Öztunali Mainz, 26, M(CLR)",11(4),924,1.1,0.5,1.2,-,0.5,0.9,0.1,-,6.37,-,1,1.1,0.4,0.1,-,1.1,1.4,17.9,68.3,0.3,0.4,-
5,"366Renato SanchesBayern, 24, M(CR)","Renato Sanches Bayern, 24, M(CR)",4(13),567,0.3,0.2,0.6,-,0.1,0.4,-,-,6.36,1,1,1,0.5,0.7,0.1,0.5,0.7,19.9,90.8,0.4,0.8,-
6,"367Robin BormuthFortuna Duesseldorf, 26, D(C)","Robin Bormuth Fortuna Duesseldorf, 26, D(C)",6(4),615,0.7,1,0.5,0.2,4.9,0.5,0.4,-,6.36,-,-,-,0.1,0.3,0.1,-,0.3,27.2,80.1,-,2.1,-
7,"368Alexandru MaximMainz, 31, AM(CLR),FW","Alexandru Maxim Mainz, 31, AM(CLR),FW",3(19),565,0.7,0.2,0.4,-,0.3,0.4,-,-,6.36,1,-,0.7,0.7,0.3,0.1,0.7,0.7,15.1,83.1,0.5,0.8,-
