,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
3,"374Junior StanislasBournemouth, 32, M(CLR)","Junior Stanislas Bournemouth, 32, M(CLR)",11(12),1027,0.5,0.1,0.3,-,0.7,0.2,-,-,6.4,2,3,1.5,0.7,0.4,0.1,0.4,0.9,21.6,77.4,0.3,0.5,0.1
4,"375Tom DaviesEverton, 23, M(C)","Tom Davies Everton, 23, M(C)",10(6),976,1.7,1.0,1.3,-,0.6,1,0.1,-,6.4,-,-,0.4,0.3,1.1,0.1,0.5,1.7,31.6,80.0,-,1.9,0.1
5,"376Harry ArterCardiff, 32, M(C)","Harry Arter Cardiff, 32, M(C)",24(1),2009,2.5,0.8,1.0,-,0.8,1.2,0.2,-,6.39,-,1,0.9,0.4,0.6,0.1,0.1,0.8,26.3,80.7,0.2,1.7,-
6,"377Danny WelbeckArsenal, 31, AM(CLR),FW","Danny Welbeck Arsenal, 31, AM(CLR),FW",1(7),148,0.4,0.1,0.4,-,0.1,-,-,-,6.39,1,1,0.5,0.6,0.3,-,0.4,0.6,6.8,74.1,-,0.1,-
7,"378Davide ZappacostaChelsea, 30, D(R),M(LR)","Davide Zappacosta Chelsea, 30, D(R),M(LR)",1(3),125,-,0.8,0.5,-,1,0.3,-,-,6.39,-,-,0.5,0.3,0.3,-,0.5,0.5,18.8,80.0,-,0.5,-
8,"379Aaron LennonBurnley, 35, M(LR)","Aaron Lennon Burnley, 35, M(LR)",14(2),1217,1.6,0.6,0.8,-,0.8,0.5,-,-,6.38,1,1,0.3,0.4,1.0,-,0.8,0.9,17.4,78.8,0.2,0.3,-
9,"380Oliver SkippTottenham, 21, DMC","Oliver Skipp Tottenham, 21, DMC",2(6),216,0.9,0.1,0.5,-,0.8,0.3,0.1,-,6.38,-,-,0.3,0.1,0.4,-,0.3,0.3,17.9,83.9,-,0.5,-
0,"361Greg CunninghamCardiff, 31, D(CL),M(L)","Greg Cunningham Cardiff, 31, D(CL),M(L)",7,630,2.6,2.4,1.1,0.1,1.9,1,0.4,-,6.43,-,-,0.3,0.7,1.9,-,0.1,0.9,25.6,73.7,0.3,2.3,-
1,"362Rachid GhezzalLeicester, 30, AM(CLR)","Rachid Ghezzal Leicester, 30, AM(CLR)",8(11),739,0.7,0.4,0.7,-,0.2,0.8,0.1,-,6.43,1,-,1,0.8,0.4,-,1.1,1.2,22.2,79.4,0.8,1.0,0.1
2,"363Jon StankovicHuddersfield, 26, D(C),DMC","Jon Stankovic Huddersfield, 26, D(C),DMC",9(2),720,2.4,0.8,0.8,0.1,1.7,1.1,0.8,-,6.42,1,-,0.8,0.2,1.1,-,0.1,0.6,26.7,75.5,-,1.5,-
3,"364Ryan SessegnonFulham, 22, D(L),M(LR)","Ryan Sessegnon Fulham, 22, D(L),M(LR)",26(9),2298,0.6,0.5,0.6,0.2,1.1,0.5,0.1,-,6.42,2,6,0.8,0.9,0.6,0.4,1.5,1.9,19.6,73.4,0.4,0.4,0.1
4,"365Karlan GrantHuddersfield, 24, AM(CL),FW","Karlan Grant Huddersfield, 24, AM(CL),FW",9(4),874,0.4,0.2,0.6,-,0.1,0.2,-,-,6.42,4,-,1.6,0.6,0.6,0.3,1.8,2.2,16.3,69.8,-,0.3,-
5,"366Mathew RyanBrighton, 30, GK","Mathew Ryan Brighton, 30, GK",34,3060,-,-,-,-,0.6,-,-,-,6.41,-,-,-,-,0.1,-,-,-,27.2,50.1,-,9.7,-
6,"367Jack SimpsonBournemouth, 25, D(C)","Jack Simpson Bournemouth, 25, D(C)",4(2),403,1.5,1.5,0.5,0.7,3.7,0.5,0.7,1,6.41,-,-,0.3,-,0.2,-,0.3,0.2,39.3,82.2,-,1.3,-
7,"368Rúben VinagreWolves, 23, D(L),M(L)","Rúben Vinagre Wolves, 23, D(L),M(L)",7(10),706,0.8,0.8,0.7,0.1,0.8,0.2,0.1,-,6.41,-,-,0.2,0.4,0.5,0.1,0.7,1.1,16.8,77.3,0.4,0.5,-
8,"369Bobby De Cordova-ReidCardiff, 29, M(CLR),FW","Bobby De Cordova-Reid Cardiff, 29, M(CLR),FW",16(11),1423,0.6,0.1,0.2,-,0.4,0.2,-,-,6.41,5,2,1,0.6,1.0,0.4,1.1,1.5,11.5,71.4,0.1,0.2,-
9,"370Daniel SturridgeLiverpool, 32, M(R),FW","Daniel Sturridge Liverpool, 32, M(R),FW",4(14),500,0.2,0.1,0.3,-,-,0.1,-,-,6.41,2,1,1,0.4,0.6,0.2,0.6,0.9,10.6,80.0,0.1,0.5,0.1
0,"351Mohamed ElnenyArsenal, 29, DMC","Mohamed Elneny Arsenal, 29, DMC",5(3),381,1.6,0.3,0.1,-,1.0,0.1,0.5,-,6.44,-,-,0.9,0.6,-,0.1,0.4,0.8,34.8,90.6,0.1,1.9,-
1,"352Pedro ObiangWest Ham, 30, DMC","Pedro Obiang West Ham, 30, DMC",12(12),1121,1.7,0.5,0.5,0.1,0.6,1.0,0.4,-,6.44,-,1,0.6,0.3,0.5,0.1,0.2,0.5,22.3,80.0,0.1,2,-
2,"353Christian AtsuNewcastle, 30, AM(CLR)","Christian Atsu Newcastle, 30, AM(CLR)",15(13),1488,0.9,0.3,0.5,-,0.5,0.4,0.1,-,6.44,1,-,1.0,0.6,0.9,0.1,1.1,1.7,13.7,82.2,0.3,0.4,-
3,"354Mason GreenwoodMan Utd, 20, AM(R),FW","Mason Greenwood Man Utd, 20, AM(R),FW",1(2),116,1.0,-,-,-,0.3,0.3,-,-,6.44,-,-,2.3,1.0,0.3,0.7,1,1.0,20.0,85.0,-,-,-
4,"355Cenk TosunEverton, 31, FW","Cenk Tosun Everton, 31, FW",10(15),1050,0.5,0.2,0.7,-,0.1,0.4,-,-,6.44,3,3,1.5,0.5,0.6,0.3,0.8,1.6,10.3,70.5,-,0.3,-
5,"356Domingos QuinaWatford, 22, M(CL)","Domingos Quina Watford, 22, M(CL)",3(5),335,1.1,0.4,0.9,-,0.1,1.0,-,-,6.44,1,-,0.6,0.3,0.8,-,0.6,0.9,28.4,85.0,0.1,1.9,-
6,"357Olivier GiroudChelsea, 35, FW","Olivier Giroud Chelsea, 35, FW",7(20),834,0.1,0.1,0.4,-,0.2,0.1,-,-,6.43,2,4,1.2,0.7,0.2,0.2,0.2,0.8,9.7,68.2,-,0.2,-
7,"358Nathaniel ClyneBournemouth, 31, D(LR),M(R)","Nathaniel Clyne Bournemouth, 31, D(LR),M(R)",13(1),1146,2.4,1.1,0.6,0.1,1.9,0.9,0.2,-,6.43,-,1,0.1,0.3,0.2,-,0.7,0.6,32.8,75.2,0.3,1.1,0.1
8,"359Alfie MawsonFulham, 28, D(C)","Alfie Mawson Fulham, 28, D(C)",13(2),1132,0.7,1.3,0.4,0.6,4.3,0.3,1.1,-,6.43,-,-,0.1,0.1,0.3,-,-,0.5,31.8,82.4,-,3,-
9,"360Oumar NiasseCardiff, 32, FW","Oumar Niasse Cardiff, 32, FW",12(1),940,0.9,0.2,0.6,-,0.5,0.3,-,-,6.43,-,-,1.3,0.4,1.3,0.7,2.9,4.4,12.8,64.7,-,0.2,-
0,"341Chris MephamBournemouth, 24, D(C)","Chris Mepham Bournemouth, 24, D(C)",10(3),850,0.7,1.1,0.5,0.4,4.4,0.3,0.4,-,6.47,-,1,0.2,0.2,0.3,-,0.2,0.4,31.2,79.8,-,1.3,-
1,"342Ademola LookmanEverton, 24, AM(CLR),FW","Ademola Lookman Everton, 24, AM(CLR),FW",3(18),602,0.7,0.3,0.4,-,0.1,0.1,-,-,6.47,-,2,0.6,0.5,1,0.1,1.2,0.9,12.0,84.6,0.2,0.1,-
2,"343Emerson HyndmanBournemouth, 26, M(CL)","Emerson Hyndman Bournemouth, 26, M(CL)",0(1),37,6,1,-,-,-,1,-,-,6.46,-,-,-,-,-,-,1,1,23.0,69.6,-,-,-
3,"344Junior HoilettCardiff, 32, M(CLR),FW","Junior Hoilett Cardiff, 32, M(CLR),FW",23(9),2143,1.3,1,1.1,-,0.8,1.2,-,-,6.46,3,1,1.3,0.8,1.2,0.3,1.2,1.6,13.8,71.6,0.6,0.5,-
4,"345Rui PatrícioWolves, 34, GK","Rui Patrício Wolves, 34, GK",37,3330,0.1,-,-,-,0.4,-,-,-,6.45,-,-,-,-,-,-,-,-,20.5,53.6,-,6.9,-
5,"346Joe RallsCardiff, 28, M(CL)","Joe Ralls Cardiff, 28, M(CL)",22(6),1960,1.6,1,1,-,1,0.8,0.2,-,6.45,-,-,0.8,1.2,0.4,-,0.5,0.7,27.8,69.2,0.9,2.9,-
6,"347Steven DavisSouthampton, 37, M(CLR)","Steven Davis Southampton, 37, M(CLR)",1(2),97,0.7,0.3,0.7,-,1.7,-,-,-,6.45,-,1,-,1,-,-,-,0.3,22.7,94.1,0.3,1.3,0.3
7,"348Conor CoadyWolves, 29, D(CR),DMC","Conor Coady Wolves, 29, D(CR),DMC",38,3420,0.8,0.8,0.3,0.5,3.3,0.4,0.7,3,6.45,-,-,-,0.1,0.2,-,0.1,0.2,44.4,84.3,-,6.4,-
8,"349Marcus BettinelliFulham, 30, GK","Marcus Bettinelli Fulham, 30, GK",7,630,-,-,-,-,1.9,-,-,-,6.45,-,-,-,-,0.1,-,-,0.1,30.1,60.7,-,9.4,-
9,"350Charlie DanielsBournemouth, 35, D(L),M(L)","Charlie Daniels Bournemouth, 35, D(L),M(L)",17(4),1586,1.2,1,0.3,0.3,2,0.4,0.2,-,6.45,1,-,0.6,0.5,0.3,-,0.3,0.6,40.0,78.7,0.4,1.9,-
0,"331Jordan PickfordEverton, 28, GK","Jordan Pickford Everton, 28, GK",38,3420,-,-,-,-,0.9,-,-,-,6.5,-,-,-,-,0.1,-,-,0.1,29.4,55.7,-,7.5,-
1,"332Beram KayalBrighton, 34, M(C)","Beram Kayal Brighton, 34, M(C)",9(9),937,1.6,0.8,1,-,1.4,0.9,0.6,-,6.49,1,1,0.3,0.2,0.4,-,0.6,0.7,15.1,71.2,0.1,0.5,-
