,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
3,"504Jaume CuéllarSPAL 2013, 20, Midfielder","Jaume Cuéllar SPAL 2013, 20, Midfielder",1(1),70,0.5,-,1,-,-,0.5,-,-,6.2,-,-,-,-,1.5,-,-,1.5,8.0,87.5,-,0.5,-
4,"505Denis VavroLazio, 26, D(C)","Denis Vavro Lazio, 26, D(C)",2(10),319,0.3,0.4,0.3,0.2,0.8,0.2,0.5,-,6.19,-,-,0.3,-,-,-,0.1,0.2,17.6,88.2,-,1.1,-
5,"506Giannelli ImbulaLecce, 29, M(C)","Giannelli Imbula Lecce, 29, M(C)",1(2),129,0.7,0.7,0.3,-,-,0.3,0.3,-,6.19,-,-,-,-,-,-,1.7,1.0,22.7,89.7,-,0.3,-
6,"507Lucien AgoumeInter, 20, DMC","Lucien Agoume Inter, 20, DMC",0(3),65,1.0,-,0.3,-,-,-,0.3,-,6.19,-,-,-,0.3,-,-,0.3,0.3,12.0,94.4,0.3,0.7,-
7,"508Riccardo SaponaraGenoa, 30, AM(CL)","Riccardo Saponara Genoa, 30, AM(CL)",3(2),169,0.8,-,0.4,-,0.4,0.4,0.2,-,6.19,-,-,1,0.4,-,-,0.2,0.6,15.0,74.7,0.4,0.8,-
8,"509Mattia DestroBologna, 31, FW","Mattia Destro Bologna, 31, FW",2(3),184,0.6,-,1.2,-,-,0.4,-,-,6.18,-,-,1,0.6,0.4,0.2,0.6,1.2,4.4,68.2,-,0.2,0.2
9,"510Andrea GhionSassuolo, 22, Midfielder","Andrea Ghion Sassuolo, 22, Midfielder",0(3),45,1.0,-,-,-,-,-,-,-,6.18,-,-,0.3,1,-,-,0.3,0.3,16.3,100.0,-,0.3,-
0,"491Diego LaxaltAC Milan, 29, D(L),M(CL)","Diego Laxalt AC Milan, 29, D(L),M(CL)",1(3),170,0.8,-,1,-,0.5,0.5,-,-,6.24,-,-,0.3,0.3,0.3,-,0.3,0.3,23.3,82.8,0.8,0.8,-
1,"492Andreas Skov OlsenBologna, 22, M(R)","Andreas Skov Olsen Bologna, 22, M(R)",7(19),749,0.4,0.3,0.5,-,0.1,0.3,-,-,6.24,1,-,0.8,0.3,0.4,0.1,0.4,1.2,12.2,79.9,0.5,0.4,-
2,"493Giampaolo PazziniVerona, 37, FW","Giampaolo Pazzini Verona, 37, FW",1(14),298,0.1,0.1,0.5,-,0.2,0.3,-,-,6.24,4,-,0.9,0.3,0.4,0.3,0.5,0.7,4.3,76.6,-,0.3,-
3,"494Alberto CerriCagliari, 26, FW","Alberto Cerri Cagliari, 26, FW",1(10),239,0.3,0.2,0.4,-,0.4,0.4,-,-,6.24,1,-,0.6,0.3,0.4,0.2,0.4,0.4,8.7,64.6,-,0.2,-
4,"495Samir UjkaniTorino, 33, GK","Samir Ujkani Torino, 33, GK",1,90,-,-,-,-,1,-,-,-,6.23,-,-,-,-,-,-,-,-,48.0,83.3,-,9,-
5,"496Lukasz TeodorczykUdinese, 31, FW","Lukasz Teodorczyk Udinese, 31, FW",1(13),211,0.5,-,0.8,-,0.1,0.3,-,-,6.23,-,1,0.3,0.2,0.1,0.2,0.8,0.3,5.0,71.4,-,0.1,-
6,"497Kevin AgudeloFiorentina, 23, AM(CR),FW","Kevin Agudelo Fiorentina, 23, AM(CR),FW",1(2),63,0.7,0.3,1,-,-,0.3,-,-,6.23,-,-,1.3,0.7,0.3,-,0.7,-,12.0,80.6,-,0.3,-
7,"498Antonio BarrecaGenoa, 27, D(L),M(L)","Antonio Barreca Genoa, 27, D(L),M(L)",11(7),1097,0.6,0.1,0.7,0.1,1,0.1,0.4,-,6.22,-,1,0.3,0.2,0.2,0.2,0.6,0.6,14.4,71.5,0.5,0.6,-
8,"499Daniele GastaldelloBrescia, 38, D(C)","Daniele Gastaldello Brescia, 38, D(C)",4(4),390,1,0.6,0.3,0.4,3.6,0.1,0.4,-,6.21,-,-,0.1,0.3,0.5,-,-,0.3,17.8,85.9,-,1.6,-
9,"500Guilherme AranaAtalanta, 25, D(L),M(L)","Guilherme Arana Atalanta, 25, D(L),M(L)",0(4),76,1,0.5,0.5,-,-,0.5,-,-,6.21,-,-,-,0.3,1,-,0.3,0.3,10.5,76.2,0.3,-,-
0,"481Leonardo PavolettiCagliari, 33, FW","Leonardo Pavoletti Cagliari, 33, FW",1(1),46,-,0.5,-,-,1.5,-,-,-,6.25,-,-,1,-,-,-,-,1.0,8.0,81.3,-,-,-
1,"482Francesco CassataGenoa, 24, M(CL)","Francesco Cassata Genoa, 24, M(CL)",18(6),1465,0.8,0.5,1.9,0.1,0.3,0.9,0.1,-,6.25,2,-,0.5,0.4,1.1,-,0.9,1.1,25.1,79.2,0.2,1.3,-
2,"483Mohamed FaresSPAL 2013, 26, D(L),M(L)","Mohamed Fares SPAL 2013, 26, D(L),M(L)",5(3),423,0.8,0.6,1.3,0.1,0.8,1,0.4,-,6.25,-,-,0.9,0.4,1,-,0.3,2.0,21.3,72.9,0.3,0.8,-
3,"484Andrea FavilliGenoa, 25, FW","Andrea Favilli Genoa, 25, FW",7(13),653,0.4,-,1.4,-,0.4,0.4,0.1,-,6.25,-,-,0.7,0.4,0.9,0.2,0.7,1.3,9.6,69.6,-,0.3,-
4,"485Valter BirsaCagliari, 35, M(CLR),FW","Valter Birsa Cagliari, 35, M(CLR),FW",4(9),426,0.8,0.3,0.5,0.1,0.2,1.1,0.1,-,6.25,-,-,0.2,0.8,0.2,-,0.1,0.5,23.2,87.7,0.5,1.3,-
5,"486Gianmarco CangianoBologna, 20, Forward","Gianmarco Cangiano Bologna, 20, Forward",0(3),18,0.3,0.3,0.3,-,-,-,-,-,6.25,-,-,-,-,0.3,-,0.3,0.3,3.7,81.8,-,0.3,-
