,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
1,"552Marc PedrazaMallorca, 35, Defender","Marc Pedraza Mallorca, 35, Defender",2(1),131,0.3,1.3,0.7,-,0.3,1.3,-,-,5.99,-,-,-,-,-,-,-,-,12.0,80.6,-,-,-
2,"553Abdón PratsMallorca, 29, FW","Abdón Prats Mallorca, 29, FW",0(20),261,0.1,-,0.4,-,0.1,0.1,-,-,5.99,-,-,0.6,0.1,0.1,-,0.2,0.5,3.5,65.2,-,0.2,-
3,"554Ivan SaponjicAtletico, 24, FW","Ivan Saponjic Atletico, 24, FW",0(2),4,-,-,0.5,-,-,-,-,-,5.99,-,-,0.5,-,-,0.5,-,-,0.5,-,-,-,-
4,"555Sergio CamelloAtletico, 21, Forward","Sergio Camello Atletico, 21, Forward",0(2),23,-,-,-,-,-,-,-,-,5.98,-,-,-,-,0.5,-,-,0.5,3.0,33.3,-,-,-
5,"556Javier LópezDeportivo Alaves, 20, D(L)","Javier López Deportivo Alaves, 20, D(L)",1,90,6,1,1,-,5,1,1,-,5.97,-,-,-,-,-,-,-,1,17.0,82.4,-,-,-
6,"557Rafael ObradorMallorca, 18, Defender","Rafael Obrador Mallorca, 18, Defender",0(1),3,-,-,-,-,1,1,-,-,5.96,-,-,-,-,-,-,1,-,1.0,100,-,-,-
7,"558Aridai CabreraMallorca, 33, Forward","Aridai Cabrera Mallorca, 33, Forward",0(2),35,0.5,-,1,-,-,0.5,-,-,5.96,-,-,0.5,-,-,-,0.5,1,4.5,77.8,-,-,-
8,"559Alejandro PozoSevilla, 23, D(R),M(R)","Alejandro Pozo Sevilla, 23, D(R),M(R)",0(3),34,0.3,-,-,-,0.3,-,-,-,5.95,-,-,-,-,-,-,1,1.3,4.3,76.9,-,-,-
9,"560Aimar OrozOsasuna, 20, Midfielder","Aimar Oroz Osasuna, 20, Midfielder",0(1),10,-,-,2,-,-,-,-,-,5.94,-,-,-,-,-,-,-,-,5.0,80,-,1,-
0,"541Lluís LópezEspanyol, 25, D(C)","Lluís López Espanyol, 25, D(C)",3(1),299,1,0.3,0.5,0.5,1.5,-,-,-,6.03,-,-,0.5,-,0.3,-,0.3,0.3,59.8,88.7,0.3,2.5,-
1,"542Javi MartínezOsasuna, 22, M(CR)","Javi Martínez Osasuna, 22, M(CR)",0(1),10,-,-,-,-,1,-,-,-,6.02,-,-,-,-,-,-,-,3,6,83.3,-,-,-
2,"543BurguiDeportivo Alaves, 28, AM(LR)","Burgui Deportivo Alaves, 28, AM(LR)",0(2),20,-,-,-,-,-,-,-,-,6.02,-,-,-,-,0.5,-,-,0.5,3.5,57.1,-,-,-
3,"544Luka RomeroMallorca, 17, Midfielder","Luka Romero Mallorca, 17, Midfielder",0(1),7,-,-,1,-,-,-,-,-,6.02,-,-,-,-,1,-,-,-,1,100,-,-,-
4,"545Rodrigo RiquelmeAtletico, 22, Midfielder","Rodrigo Riquelme Atletico, 22, Midfielder",0(1),12,-,-,-,-,-,-,-,-,6.02,-,-,1,-,1,-,1,1,2,50,-,-,-
5,"546Markel BergaraGetafe, 36, M(C)","Markel Bergara Getafe, 36, M(C)",0(2),70,-,-,1.5,-,1,-,-,-,6.02,-,-,0.5,-,-,-,-,0.5,8,56.3,-,-,-
6,"547José Luis RodríguezDeportivo Alaves, 23, Midfielder","José Luis Rodríguez Deportivo Alaves, 23, Midfielder",0(1),21,-,-,2,-,-,2,-,-,6.01,-,-,1,-,-,-,-,1,4,50,-,-,-
7,"548Sabin MerinoLeganes, 30, AM(L),FW","Sabin Merino Leganes, 30, AM(L),FW",1(1),78,-,-,-,-,-,-,-,-,6.01,-,-,-,0.5,0.5,-,0.5,-,10.5,71.4,-,-,-
8,"549Andrés PrietoEspanyol, 28, GK","Andrés Prieto Espanyol, 28, GK",1,1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
9,"550Florent PouloloGetafe, 25, Midfielder","Florent Poulolo Getafe, 25, Midfielder",0(1),1,-,-,-,-,1,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
0,"531Antonio SiveraDeportivo Alaves, 25, GK","Antonio Sivera Deportivo Alaves, 25, GK",3,270,-,-,0.3,-,1.3,-,-,-,6.06,-,-,-,-,-,-,-,-,24.7,55.4,-,10,-
1,"532Germán ValeraAtletico, 20, Forward","Germán Valera Atletico, 20, Forward",0(1),3,-,-,-,-,-,-,-,-,6.05,-,-,-,1,-,-,-,1,2,50,-,-,-
2,"533Vicente EsquerdoValencia, 23, Midfielder","Vicente Esquerdo Valencia, 23, Midfielder",0(3),12,0.3,-,-,-,0.3,-,-,-,6.05,-,-,-,-,-,-,0.7,1,4,66.7,-,-,-
3,"534Juan SorianoLeganes, 24, GK","Juan Soriano Leganes, 24, GK",11,990,-,-,0.1,-,0.4,-,-,-,6.05,-,-,0.1,-,0.1,-,-,-,21.7,44.8,-,4.9,-
4,"535Álex BlesaLevante, 20, Midfielder","Álex Blesa Levante, 20, Midfielder",0(1),1,-,-,1,-,-,1,-,-,6.04,-,-,-,-,-,-,-,1,5,60,-,-,-
5,"536Miquel PareraMallorca, 26, Goalkeeper","Miquel Parera Mallorca, 26, Goalkeeper",1,90,-,-,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,-,22,72.7,-,7,-
6,"537Pol LozanoEspanyol, 22, M(C)","Pol Lozano Espanyol, 22, M(C)",2(3),171,1,0.2,1.4,-,0.2,0.8,-,-,6.03,-,-,-,0.2,-,-,-,0.2,16.8,89.3,-,1.2,-
7,"538Toni MoyaAtletico, 24, DMC","Toni Moya Atletico, 24, DMC",0(1),3,-,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,-,-,-,-,-
8,"539JuanmiReal Betis, 29, AM(CLR),FW","Juanmi Real Betis, 29, AM(CLR),FW",2(6),263,0.5,-,0.3,-,-,0.4,-,-,6.03,1,-,0.9,0.1,0.1,0.3,0.5,1.6,6.5,76.9,-,0.1,-
9,"540Pablo MartínezLevante, 24, M(C)","Pablo Martínez Levante, 24, M(C)",0(5),30,0.4,-,0.2,-,0.4,0.2,-,-,6.03,-,-,0.2,-,0.2,-,0.4,0.2,3.6,77.8,-,-,-
0,"521Anuar MohamedReal Valladolid, 27, AM(C)","Anuar Mohamed Real Valladolid, 27, AM(C)",1(10),182,0.4,0.5,0.3,-,-,0.4,0.3,-,6.09,-,-,0.1,-,0.5,-,0.2,0.4,9.5,85.6,-,0.2,-
1,"522Marc NavarroLeganes, 26, D(R)","Marc Navarro Leganes, 26, D(R)",3(1),220,0.8,-,1.5,-,0.8,-,0.3,-,6.08,-,-,1.3,0.3,-,-,0.5,0.3,14.5,67.2,-,-,-
2,"523Sergio BermejoCelta Vigo, 24, Midfielder","Sergio Bermejo Celta Vigo, 24, Midfielder",0(1),4,-,-,-,-,-,-,-,-,6.08,-,-,-,-,-,-,-,-,3,100,-,-,-
3,"524AntunesGetafe, 35, D(L),M(L)","Antunes Getafe, 35, D(L),M(L)",0(1),5,-,-,-,-,-,-,-,-,6.08,-,-,-,-,-,-,-,-,-,-,-,-,-
4,"525Gabriel FernándezCelta Vigo, 28, FW","Gabriel Fernández Celta Vigo, 28, FW",5(15),554,0.1,0.1,0.9,0.1,0.1,0.1,0.1,-,6.08,1,1,0.4,0.2,0.4,0.4,0.7,1,5.2,66,-,0.2,-
5,"526Brahim DíazReal Madrid, 22, AM(CLR)","Brahim Díaz Real Madrid, 22, AM(CLR)",0(6),60,0.2,-,0.2,-,-,0.3,-,-,6.08,-,-,0.5,-,1,-,0.5,0.7,6.7,82.5,-,0.2,-
6,"527Luis PereaOsasuna, 24, Midfielder","Luis Perea Osasuna, 24, Midfielder",0(2),19,-,-,-,-,0.5,-,-,-,6.07,-,-,-,-,0.5,-,-,-,4,87.5,-,-,-
7,"528MarianoReal Madrid, 28, FW","Mariano Real Madrid, 28, FW",0(5),42,-,-,0.4,-,-,0.2,-,-,6.07,1,-,1.2,0.2,-,-,-,-,2.8,71.4,-,-,-
8,"529Álex BaenaVillarreal, 20, Midfielder","Álex Baena Villarreal, 20, Midfielder",0(1),13,-,-,-,-,-,-,-,-,6.07,-,-,-,-,-,-,-,1,4,100,-,-,-
9,"530Giorgi KochorashviliLevante, 22, Midfielder","Giorgi Kochorashvili Levante, 22, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.07,-,-,-,-,2,-,-,-,-,-,-,-,-
0,"511Álex AlegríaMallorca, 29, FW","Álex Alegría Mallorca, 29, FW",0(6),103,0.2,-,0.8,-,-,-,-,-,6.11,-,-,-,-,0.7,0.2,0.2,0.3,5.3,65.6,-,0.2,-
1,"512Álex MartínezGranada, 31, D(L)","Álex Martínez Granada, 31, D(L)",1(1),15,-,-,-,-,-,-,-,-,6.11,-,-,0.5,-,-,-,-,-,2.5,100.0,-,0.5,-
2,"513Pablo ChavarriaMallorca, 34, AM(R),FW","Pablo Chavarria Mallorca, 34, AM(R),FW",1(12),201,0.1,0.1,1.1,-,0.2,0.3,0.1,-,6.1,-,-,0.4,0.2,0.3,0.5,0.2,0.8,4.3,60.7,-,0.1,-
3,"514Álex ColladoBarcelona, 23, AM(C)","Álex Collado Barcelona, 23, AM(C)",0(1),5,-,-,-,-,-,-,-,-,6.1,-,-,-,-,-,-,-,-,10.0,90.0,-,1,-
4,"515Unai VencedorAthletic Bilbao, 21, DMC","Unai Vencedor Athletic Bilbao, 21, DMC",1,74,-,-,-,-,-,-,-,-,6.1,-,-,1,1,1,-,-,-,36.0,86.1,2,4,-
5,"516Fernando CaleroEspanyol, 26, D(C)","Fernando Calero Espanyol, 26, D(C)",12(3),1044,0.9,0.5,0.5,0.3,2.8,0.5,0.3,-,6.1,-,-,-,-,0.4,-,0.1,0.4,39.5,85.7,-,2.1,-
6,"517Sergio LeónLevante, 33, FW","Sergio León Levante, 33, FW",6(16),664,0.1,-,0.5,-,0.1,0.1,-,-,6.1,1,-,1,0.1,0.5,0.6,0.5,0.9,4.0,58.6,0.1,-,-
7,"518Pablo PiattiEspanyol, 33, M(CLR)","Pablo Piatti Espanyol, 33, M(CLR)",0(3),54,0.7,-,-,-,0.3,0.3,-,-,6.09,-,-,1,-,0.7,0.3,-,1,7.0,85.7,-,-,-
8,"519Amath NdiayeGetafe, 25, AM(L)","Amath Ndiaye Getafe, 25, AM(L)",0(7),60,0.3,-,0.4,-,-,0.7,-,-,6.09,-,-,-,-,0.6,-,0.3,0.4,2.4,64.7,-,0.1,-
9,"520Víctor CampuzanoEspanyol, 25, FW","Víctor Campuzano Espanyol, 25, FW",9(11),868,0.6,0.1,1.2,-,0.2,0.8,-,-,6.09,-,-,0.8,0.1,0.9,0.7,0.9,2,7.1,66.0,-,0.2,-
0,"501Pape Cheikh Diop GueyeCelta Vigo, 24, DMC","Pape Cheikh Diop Gueye Celta Vigo, 24, DMC",6(10),594,0.6,0.3,1.4,-,0.2,0.6,0.1,-,6.13,-,1,0.1,0.3,1.1,-,0.4,0.6,16.3,89.6,-,0.8,-
1,"502Manuel GarridoLeganes, 21, Forward","Manuel Garrido Leganes, 21, Forward",2(2),116,-,0.3,1,-,-,1.5,0.3,-,6.13,-,-,0.3,-,-,-,-,1.3,7,64.3,-,0.3,0.3
2,"503Joan MonterdeLevante, 24, Forward","Joan Monterde Levante, 24, Forward",0(1),8,-,-,-,-,-,-,-,-,6.12,-,-,-,-,2,-,-,1,7,100,-,-,-
3,"504Javier ErasoLeganes, 32, AM(CR)","Javier Eraso Leganes, 32, AM(CR)",11(9),817,0.6,0.4,0.9,-,0.2,0.5,-,-,6.12,-,-,0.5,0.4,0.8,0.2,0.9,1.5,12.3,80.1,0.6,0.3,-
4,"505John GuidettiDeportivo Alaves, 30, FW","John Guidetti Deportivo Alaves, 30, FW",1(4),95,0.4,-,-,-,-,-,-,-,6.12,-,-,0.4,0.2,0.2,-,0.4,0.2,6.4,62.5,-,-,-
5,"506Ismael GutiérrezReal Betis, 21, Midfielder","Ismael Gutiérrez Real Betis, 21, Midfielder",1(2),84,0.7,0.7,0.3,-,0.3,0.3,0.3,-,6.12,-,-,-,-,0.3,-,0.7,0.7,10.3,80.6,-,0.3,-
6,"507Gaizka LarrazabalAthletic Bilbao, 24, Forward","Gaizka Larrazabal Athletic Bilbao, 24, Forward",2(8),242,0.2,-,0.6,-,-,-,-,-,6.12,-,-,0.3,0.1,0.3,0.1,0.4,0.9,6.2,64.5,0.3,0.1,-
7,"508Juan HernándezCelta Vigo, 27, Forward","Juan Hernández Celta Vigo, 27, Forward",1(4),86,-,0.2,-,-,-,-,-,-,6.11,-,-,0.2,0.4,-,-,-,0.4,3.6,55.6,0.2,-,-
8,"509Antonio AdánAtletico, 35, GK","Antonio Adán Atletico, 35, GK",0(1),24,-,-,-,-,-,-,-,-,6.11,-,-,-,-,-,-,-,-,5,60,-,1,-
9,"510Mario RodríguezGranada, 25, Midfielder","Mario Rodríguez Granada, 25, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.11,-,-,-,-,2,-,-,-,-,-,-,-,-
0,"491Miguel Ángel AtienzaEibar, 23, M(C)","Miguel Ángel Atienza Eibar, 23, M(C)",0(3),28,0.3,0.7,0.7,-,0.3,0.3,0.3,-,6.15,-,-,0.7,-,0.3,-,-,-,4.7,64.3,-,0.3,-
1,"492TachiDeportivo Alaves, 24, D(C)","Tachi Deportivo Alaves, 24, D(C)",2(4),236,0.3,0.7,0.8,0.2,1.8,0.5,0.7,-,6.15,-,-,-,-,1,-,0.2,0.5,7.8,80.9,-,1.5,-
2,"493Fernando NiñoVillarreal, 21, FW","Fernando Niño Villarreal, 21, FW",1(4),81,0.2,-,1.4,-,0.4,0.2,-,-,6.15,1,-,0.2,-,-,-,0.2,1,4.0,70.0,-,-,-
3,"494Jorge SáenzCelta Vigo, 25, D(C)","Jorge Sáenz Celta Vigo, 25, D(C)",5(2),372,0.9,1.4,1,0.3,2,0.3,0.3,-,6.15,-,-,-,-,0.3,-,-,0.4,23.6,81.2,-,3.3,-
4,"495Paulino de la FuenteDeportivo Alaves, 24, Midfielder","Paulino de la Fuente Deportivo Alaves, 24, Midfielder",0(3),73,-,0.3,0.3,-,-,0.3,-,-,6.14,-,-,-,-,1.7,-,1.3,1.3,7.7,69.6,0.3,0.3,-
5,"496Ander IturraspeEspanyol, 33, M(C)","Ander Iturraspe Espanyol, 33, M(C)",3(5),240,0.3,0.1,0.5,-,0.9,0.4,-,-,6.13,-,-,-,-,0.1,-,-,0.3,9.3,73.0,-,0.4,-
6,"497Eliaquim MangalaValencia, 31, D(C)","Eliaquim Mangala Valencia, 31, D(C)",8,675,0.5,0.9,1.6,0.5,5,0.1,0.8,-,6.13,-,-,0.1,-,0.1,0.1,0.1,-,35.8,88.1,-,1.8,-
7,"498Sergio ÁlvarezCelta Vigo, 35, GK","Sergio Álvarez Celta Vigo, 35, GK",4,182,-,-,-,-,0.3,-,-,-,6.13,-,-,-,-,-,-,-,-,12.0,68.8,-,2,-
8,"499Wilfrid KaptoumReal Betis, 25, DMC","Wilfrid Kaptoum Real Betis, 25, DMC",2(3),192,1,0.2,0.2,-,0.6,-,0.2,-,6.13,-,-,0.6,0.2,0.6,-,1.2,0.8,14.0,80.0,-,0.4,-
9,"500Jon PachecoReal Sociedad, 21, D(C)","Jon Pacheco Real Sociedad, 21, D(C)",1,78,-,-,2,-,2,-,-,-,6.13,-,-,-,-,-,-,-,-,37.0,70.3,-,4,-
0,"481Aritz AdurizAthletic Bilbao, 41, FW","Aritz Aduriz Athletic Bilbao, 41, FW",0(14),194,0.2,-,0.5,-,0.1,-,-,-,6.18,1,-,0.5,-,0.1,-,0.1,0.5,4.0,57.1,-,0.1,-
1,"482Jacobo GonzálezCelta Vigo, 25, Forward","Jacobo González Celta Vigo, 25, Forward",1(1),83,1.5,-,0.5,-,1,-,-,-,6.18,-,-,-,-,0.5,-,1.0,-,15.0,70.0,-,-,-
2,"483Yannis SaliburMallorca, 31, AM(CLR),FW","Yannis Salibur Mallorca, 31, AM(CLR),FW",0(4),78,-,0.3,0.8,-,0.3,1,-,-,6.18,-,-,0.3,0.5,1,-,0.5,0.3,9.5,84.2,0.3,-,-
3,"484Jorge de FrutosReal Valladolid, 25, AM(R)","Jorge de Frutos Real Valladolid, 25, AM(R)",0(3),56,0.7,-,0.7,-,-,0.3,-,-,6.17,-,-,0.3,0.3,-,-,1.3,1,5.0,86.7,0.3,-,-
4,"485Óscar MelendoEspanyol, 24, AM(CR),FW","Óscar Melendo Espanyol, 24, AM(CR),FW",12(12),1112,0.4,0.1,0.3,-,0.1,0.3,0.1,-,6.17,-,-,0.1,0.5,1.7,-,0.7,0.5,14.3,83.7,0.1,0.4,-
5,"486Rony LopesSevilla, 26, AM(CLR),FW","Rony Lopes Sevilla, 26, AM(CLR),FW",2(3),134,-,0.4,-,-,-,-,-,-,6.16,-,-,0.4,-,0.2,-,0.8,0.4,8.6,90.7,0.2,0.2,-
6,"487David ZurutuzaReal Sociedad, 35, M(CL)","David Zurutuza Real Sociedad, 35, M(CL)",3(3),157,0.7,0.7,0.3,-,0.5,0.2,-,-,6.16,-,-,-,-,0.5,-,0.7,0.3,13.0,73.1,-,0.7,-
7,"488Brandon ThomasOsasuna, 27, FW","Brandon Thomas Osasuna, 27, FW",5(3),408,0.6,-,0.8,-,0.1,0.6,-,-,6.16,-,1,1,0.5,0.8,-,1.6,1.9,13.9,68.5,0.4,0.1,-
8,"489Adrià GuerreroValencia, 24, Defender","Adrià Guerrero Valencia, 24, Defender",1(1),127,1,1,1,1,0.5,0.5,-,-,6.16,-,-,-,-,0.5,-,0.5,1,31.5,76.2,-,1,-
9,"490Pere PonsDeportivo Alaves, 29, M(C)","Pere Pons Deportivo Alaves, 29, M(C)",7(23),1071,0.9,0.4,0.8,-,0.3,0.5,0.1,-,6.16,1,1,0.1,0.2,0.5,-,0.3,1.1,12.6,74.0,0.1,0.5,-
0,"471Marc CardonaOsasuna, 26, FW","Marc Cardona Osasuna, 26, FW",9(10),703,0.1,0.1,0.4,-,0.1,0.4,0.1,-,6.21,1,2,0.6,0.5,0.5,0.4,0.6,1.3,8.8,74.4,-,0.3,-
1,"472Hugo DuroGetafe, 22, AM(L),FW","Hugo Duro Getafe, 22, AM(L),FW",4(8),374,0.5,0.1,0.9,-,0.3,0.3,-,-,6.21,1,1,0.5,0.3,1.3,0.1,0.9,1.3,5.7,58.8,-,0.2,-
2,"473Ramiro MoriVillarreal, 31, D(C),DMC","Ramiro Mori Villarreal, 31, D(C),DMC",5(2),452,0.7,0.4,1.0,0.7,1.3,0.3,0.3,-,6.21,-,-,0.4,0.3,0.6,-,0.1,0.3,38.4,82.5,-,3.6,-
3,"474Cristian TelloReal Betis, 30, M(LR)","Cristian Tello Real Betis, 30, M(LR)",5(22),772,0.3,0.1,0.3,-,-,0.1,-,-,6.21,2,-,0.7,0.2,0.1,-,0.2,0.7,12.8,79.7,0.1,0.6,-
4,"475Lee Kang-InValencia, 21, AM(CR),FW","Lee Kang-In Valencia, 21, AM(CR),FW",3(14),445,0.2,0.2,0.5,-,-,0.2,-,-,6.2,2,-,0.6,0.4,0.5,-,0.5,0.9,11.9,86.7,0.2,0.5,0.1
5,"476Juan VillarOsasuna, 34, Forward","Juan Villar Osasuna, 34, Forward",2(8),234,0.1,0.1,0.7,-,-,0.2,0.1,-,6.19,1,-,0.5,0.3,0.2,0.6,0.3,0.9,8.1,64.2,-,-,-
6,"477Ljubomir FejsaDeportivo Alaves, 33, DMC","Ljubomir Fejsa Deportivo Alaves, 33, DMC",11(2),792,1.5,0.5,1.8,0.1,0.9,1.3,0.1,-,6.19,-,-,0.1,0.1,0.5,-,0.2,0.3,22.1,80.5,-,1,-
7,"478Miguel De la FuenteReal Valladolid, 22, FW","Miguel De la Fuente Real Valladolid, 22, FW",2(5),231,0.3,-,0.7,-,0.1,0.1,0.1,-,6.19,-,-,0.3,0.1,1.1,0.1,0.1,1.6,4.6,53.1,-,-,-
8,"479Josep SeñéMallorca, 30, AM(CR)","Josep Señé Mallorca, 30, AM(CR)",1(5),146,0.3,-,0.2,-,0.3,0.5,0.2,-,6.19,-,-,0.2,0.5,0.7,-,0.3,0.2,14.2,92.9,0.2,0.5,-
9,"480Rober PierLevante, 27, D(C),DMC","Rober Pier Levante, 27, D(C),DMC",2(2),189,0.8,0.8,0.3,0.3,0.5,-,-,-,6.19,-,-,-,-,-,-,-,-,23.8,85.3,-,2,-
0,"461AntoñinGranada, 22, Forward","Antoñin Granada, 22, Forward",2(6),179,0.1,-,0.8,-,0.1,0.1,-,-,6.24,1,-,0.4,0.3,0.4,-,0.8,0.9,3.5,57.1,-,-,-
1,"462Asier VillalibreAthletic Bilbao, 24, FW","Asier Villalibre Athletic Bilbao, 24, FW",5(14),525,-,0.1,0.8,-,0.2,0.2,-,-,6.24,3,-,0.9,0.1,0.6,0.3,0.3,1.2,5.3,64.4,-,0.1,-
2,"463Víctor GómezEspanyol, 22, D(R),M(R)","Víctor Gómez Espanyol, 22, D(R),M(R)",14(4),1269,0.7,1.2,1.1,0.3,1.3,0.7,-,1,6.23,-,-,0.3,0.6,1.2,-,0.3,0.8,27.5,70.7,0.9,1.3,-
3,"464Kévin RodriguesReal Sociedad, 28, D(L),M(L)","Kévin Rodrigues Real Sociedad, 28, D(L),M(L)",0(1),5,1,-,-,-,-,-,-,-,6.23,-,-,1,-,-,-,-,1,6.0,66.7,-,-,-
4,"465José ArnáizLeganes, 27, FW","José Arnáiz Leganes, 27, FW",2(10),329,0.3,0.2,0.8,-,0.1,0.3,-,-,6.23,-,-,0.8,0.7,0.6,0.1,0.8,1.3,6.9,81.9,0.3,0.1,-
5,"466Hatem Ben ArfaReal Valladolid, 35, M(CR),FW","Hatem Ben Arfa Real Valladolid, 35, M(CR),FW",2(3),159,-,-,0.4,-,-,0.8,-,-,6.23,-,-,0.4,0.2,-,0.2,1,1.2,10.8,75.9,-,0.6,-
6,"467David CostasCelta Vigo, 27, D(C)","David Costas Celta Vigo, 27, D(C)",3(3),334,0.7,1.3,0.8,0.3,2,0.3,0.5,-,6.22,-,-,0.2,-,0.3,-,0.2,-,32.5,89.7,-,1.3,-
7,"468Iago HerrerínAthletic Bilbao, 34, GK","Iago Herrerín Athletic Bilbao, 34, GK",4(1),424,-,-,-,-,0.4,-,-,-,6.22,-,-,-,-,-,-,-,-,28.2,53.9,-,8.4,-
8,"469Rubén SobrinoValencia, 30, AM(LR),FW","Rubén Sobrino Valencia, 30, AM(LR),FW",1(12),162,0.5,-,0.5,-,0.1,0.1,-,-,6.22,1,-,0.5,0.2,0.5,0.1,0.8,0.9,3.4,68.2,0.1,0.1,-
9,"470Borja SainzDeportivo Alaves, 21, Midfielder","Borja Sainz Deportivo Alaves, 21, Midfielder",5(14),565,0.8,0.2,1.2,-,-,0.9,-,-,6.21,1,-,0.5,0.3,0.4,0.2,0.6,1.5,5.3,77.2,0.1,0.1,-
0,"451Bruno SorianoVillarreal, 37, M(C)","Bruno Soriano Villarreal, 37, M(C)",1(6),260,0.6,0.1,0.6,-,0.9,-,-,-,6.27,-,-,0.1,-,-,-,-,0.3,39.1,93.8,-,0.7,-
1,"452HernâniLevante, 30, AM(LR)","Hernâni Levante, 30, AM(LR)",5(15),644,0.3,0.2,0.3,-,0.3,0.1,-,-,6.27,2,-,1.1,0.6,0.9,0.3,0.4,0.7,5.9,64.4,0.5,0.4,-
2,"453David JuncàCelta Vigo, 28, D(L)","David Juncà Celta Vigo, 28, D(L)",3,259,2.0,0.7,1.7,-,1,0.3,0.3,-,6.26,-,-,-,-,2.3,0.3,-,1.0,39.0,78.6,0.7,1.3,-
3,"454Kenan KodroAthletic Bilbao, 28, FW","Kenan Kodro Athletic Bilbao, 28, FW",4(8),361,0.1,-,0.4,-,0.3,0.2,-,-,6.26,1,-,0.3,0.1,0.5,0.3,0.5,0.8,6.8,65.4,-,0.1,-
4,"455Munas DabburSevilla, 30, AM(C),FW","Munas Dabbur Sevilla, 30, AM(C),FW",0(2),24,0.5,-,-,-,-,-,-,-,6.26,-,-,1,-,-,-,0.5,1.0,8.0,75.0,0.5,-,0.5
5,"456Aleksander SedlarMallorca, 30, D(C)","Aleksander Sedlar Mallorca, 30, D(C)",9(3),813,1.1,1.3,0.9,0.5,2.4,0.3,0.9,-,6.25,-,-,0.1,0.1,0.3,-,0.1,0.1,31.4,82.5,-,1.8,-
6,"457Óscar De MarcosAthletic Bilbao, 33, D(LR),M(CR)","Óscar De Marcos Athletic Bilbao, 33, D(LR),M(CR)",6(7),544,0.4,0.6,0.7,0.1,0.4,0.2,-,-,6.25,-,1,0.1,0.6,0.2,0.2,0.2,0.6,13.6,75.1,0.5,0.5,-
