,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
6,"537Dimitry BertaudMontpellier, 24, GK","Dimitry Bertaud Montpellier, 24, GK",3,197,-,-,0.3,-,-,-,-,-,5.9,-,-,-,-,-,-,-,-,16.3,83.7,-,5.3,-
7,"538Rayan PhilippeDijon, 21, Forward","Rayan Philippe Dijon, 21, Forward",0(1),29,-,1,1,-,1,1,-,-,5.9,-,-,1,-,-,-,-,-,7,71.4,-,-,-
8,"539Mathieu GonçalvesToulouse, 21, Defender","Mathieu Gonçalves Toulouse, 21, Defender",3(1),314,1.3,1,1,1,2.5,1.5,0.8,1,5.89,-,-,-,-,0.3,-,0.5,0.3,34.5,77.5,-,1,-
9,"540Lyle FosterMonaco, 21, Forward","Lyle Foster Monaco, 21, Forward",1(1),62,-,-,0.5,-,0.5,0.5,-,-,5.88,-,-,1,-,-,0.5,-,1.5,8.5,64.7,-,-,-
0,"521Jeremy GrimmStrasbourg, 35, DMC","Jeremy Grimm Strasbourg, 35, DMC",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
1,"522JeséPSG, 29, AM(LR),FW","Jesé PSG, 29, AM(LR),FW",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,2,100,-,-,-
2,"523Kévin MayiBrest, 29, AM(LR),FW","Kévin Mayi Brest, 29, AM(LR),FW",0(2),3,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
3,"524Oumar SoletLyon, 22, D(C)","Oumar Solet Lyon, 22, D(C)",0(1),8,-,-,-,-,1,-,1,-,6.0,-,-,-,-,-,-,-,-,5,60,-,-,-
4,"525Maxime PoundjéBordeaux, 29, D(L)","Maxime Poundjé Bordeaux, 29, D(L)",0(2),3,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,1.5,100,-,-,-
5,"526Sergio RicoPSG, 28, GK","Sergio Rico PSG, 28, GK",2,180,-,-,-,-,0.5,-,-,-,6.0,-,-,-,-,-,-,-,-,21.5,76.7,-,0.5,-
6,"527Pierrick ValdiviaNimes, 34, M(C)","Pierrick Valdivia Nimes, 34, M(C)",1(1),68,0.5,-,1.5,-,-,0.5,-,-,5.99,-,-,-,-,-,-,-,-,17.5,85.7,-,2.5,-
7,"528Rafik GuitaneRennes, 23, AM(CR)","Rafik Guitane Rennes, 23, AM(CR)",0(2),14,-,-,-,-,-,-,-,-,5.99,-,-,-,0.5,-,-,0.5,1,6,66.7,-,-,-
8,"529Madih TalalAmiens, 24, Forward","Madih Talal Amiens, 24, Forward",0(2),19,-,-,1,-,0.5,0.5,-,-,5.98,-,-,-,-,-,-,1,1,2,100,-,0.5,-
9,"530Théo Sainte-LuceNimes, 23, Defender","Théo Sainte-Luce Nimes, 23, Defender",0(3),20,-,-,-,-,-,-,-,-,5.97,-,-,-,-,0.3,-,0.3,-,0.3,100,-,-,-
0,"511Adama Noss TraoréMonaco, 26, M(CR)","Adama Noss Traoré Monaco, 26, M(CR)",0(2),23,-,0.5,-,-,-,-,-,-,6.04,-,-,-,-,-,-,-,0.5,6.5,84.6,-,1,-
1,"512Riza DurmisiNice, 28, D(L),M(L)","Riza Durmisi Nice, 28, D(L),M(L)",2(2),160,0.3,0.3,0.3,-,0.8,-,0.3,-,6.04,-,-,0.3,-,-,-,0.5,1,19.5,87.2,-,0.8,-
2,"513Kaj SierhuisReims, 24, FW","Kaj Sierhuis Reims, 24, FW",1,13,-,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,1,3,100,-,-,-
3,"514Lucas BuadesNimes, 24, Midfielder","Lucas Buades Nimes, 24, Midfielder",1(5),119,0.7,0.2,0.5,-,0.2,0.7,-,-,6.03,-,-,-,-,0.7,0.2,0.3,0.7,2.7,62.5,-,-,-
4,"515Rony LopesMonaco, 26, AM(CLR),FW","Rony Lopes Monaco, 26, AM(CLR),FW",1,81,1,-,-,-,-,-,-,-,6.02,-,-,2,-,3,1,2,1,25,92,-,-,-
5,"516Isaac LihadjiMarseille, 20, Forward","Isaac Lihadji Marseille, 20, Forward",0(2),23,-,-,0.5,-,-,-,-,-,6.01,-,-,-,-,-,-,0.5,1.5,7,78.6,-,-,-
6,"517Amine GouiriLyon, 22, AM(L),FW","Amine Gouiri Lyon, 22, AM(L),FW",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
7,"518Danijel SubasicMonaco, 37, GK","Danijel Subasic Monaco, 37, GK",1,1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
8,"519Diego BenaglioMonaco, 38, GK","Diego Benaglio Monaco, 38, GK",1,1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
9,"520Gaëtan PoussinBordeaux, 23, GK","Gaëtan Poussin Bordeaux, 23, GK",2,2,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
0,"501Timothee NkadaReims, 22, Forward","Timothee Nkada Reims, 22, Forward",0(8),140,0.1,-,0.5,-,0.1,0.1,-,-,6.09,-,-,0.3,0.3,0.4,0.3,-,0.5,3.0,58.3,0.1,-,-
1,"502Sambou SissokoReims, 23, Midfielder","Sambou Sissoko Reims, 23, Midfielder",0(3),29,-,0.3,-,-,0.7,-,-,-,6.09,-,-,-,-,-,-,0.3,-,2.3,42.9,-,-,-
2,"503Percy RuizNantes, 26, Midfielder","Percy Ruiz Nantes, 26, Midfielder",2(1),184,2,0.3,0.7,-,1.7,1.3,-,-,6.08,-,-,-,0.3,0.3,-,-,0.7,28.0,76.2,-,1.7,-
3,"504Thody Élie YouanNantes, 23, Forward","Thody Élie Youan Nantes, 23, Forward",2(3),162,-,-,0.4,-,0.6,1.4,-,-,6.07,-,-,0.6,0.2,-,0.4,1,1.2,10.6,75.5,0.2,-,-
4,"505Georges MikautadzeMetz, 21, FW","Georges Mikautadze Metz, 21, FW",0(1),7,1,-,-,-,-,-,-,-,6.07,-,-,1,-,1,-,1,-,3.0,66.7,-,-,-
5,"506Timothy WeahLille, 22, AM(LR),FW","Timothy Weah Lille, 22, AM(LR),FW",1(2),84,-,-,0.3,0.3,0.3,0.3,-,-,6.06,-,-,0.3,0.3,-,0.3,0.3,1.3,9.3,75.0,-,-,0.3
6,"507Cheikh NiasseLille, 22, Midfielder","Cheikh Niasse Lille, 22, Midfielder",0(1),14,-,-,-,-,-,-,-,-,6.06,-,-,-,-,-,-,-,-,9.0,100.0,-,-,-
7,"508Corentin JeanToulouse, 26, AM(LR),FW","Corentin Jean Toulouse, 26, AM(LR),FW",0(1),6,-,-,-,-,1,-,-,-,6.06,-,-,-,-,-,-,-,1,4.0,50.0,-,-,-
8,"509Moussa SyllaMonaco, 22, AM(R),FW","Moussa Sylla Monaco, 22, AM(R),FW",0(1),9,-,-,-,-,-,-,-,-,6.06,-,-,-,1,-,-,-,-,2.0,100.0,-,-,-
9,"510Nathan N'GoumouToulouse, 22, Midfielder","Nathan N'Goumou Toulouse, 22, Midfielder",0(1),8,-,-,-,-,1,-,-,-,6.04,-,-,-,-,-,-,-,-,1.0,100.0,-,-,-
0,"491Edmilson Indjai CorreiaSaint-Etienne, 22, Midfielder","Edmilson Indjai Correia Saint-Etienne, 22, Midfielder",0(4),45,-,0.3,0.5,-,-,0.3,-,-,6.13,-,-,-,0.5,0.8,-,0.3,0.8,3.0,83.3,-,-,-
1,"492Souleymane CamaraMontpellier, 39, M(R),FW","Souleymane Camara Montpellier, 39, M(R),FW",0(13),151,-,-,0.3,-,0.1,0.2,-,-,6.13,-,-,0.2,0.4,0.2,0.3,0.2,0.4,3.7,68.8,-,-,-
2,"493Yvann MaçonSaint-Etienne, 23, D(LR),M(R)","Yvann Maçon Saint-Etienne, 23, D(LR),M(R)",2,97,-,1.5,0.5,-,0.5,0.5,-,-,6.13,-,-,0.5,-,1.5,-,-,-,20.5,70.7,-,1,-
3,"494Assane DiousséSaint-Etienne, 24, DMC","Assane Dioussé Saint-Etienne, 24, DMC",1(3),117,0.3,-,0.8,-,0.3,0.8,-,-,6.13,-,-,0.3,0.3,-,-,0.3,0.5,12.5,76.0,-,0.3,-
4,"495BoschiliaMonaco, 26, AM(CLR)","Boschilia Monaco, 26, AM(CLR)",1(4),129,0.6,0.4,0.2,-,0.4,0.8,0.2,-,6.12,-,-,1,-,0.6,-,-,1.4,14.0,81.4,0.2,0.4,-
5,"496Aaron Leya IsekaToulouse, 24, AM(C),FW","Aaron Leya Iseka Toulouse, 24, AM(C),FW",6(16),768,0.1,-,0.9,-,0.3,0.1,-,-,6.12,2,-,1.2,0.2,0.5,0.3,1,1.1,8.0,75.6,-,-,-
6,"497Bassem SrarfiNice, 24, D(L),M(LR)","Bassem Srarfi Nice, 24, D(L),M(LR)",1(2),132,0.3,0.7,1.7,-,-,0.7,-,-,6.12,-,-,0.7,0.3,2,-,0.3,1,13.0,97.4,-,0.3,-
7,"498Marley AkéMarseille, 21, Forward","Marley Aké Marseille, 21, Forward",0(9),91,0.2,0.1,0.3,-,0.1,0.2,-,-,6.12,-,-,0.3,-,0.3,-,-,0.1,3.0,92.6,-,0.2,-
8,"499Kalidou SidibeToulouse, 23, DMC","Kalidou Sidibe Toulouse, 23, DMC",0(4),87,0.8,0.3,0.8,-,-,0.8,-,-,6.1,-,-,-,-,-,-,-,0.5,11.0,88.6,-,0.5,-
9,"500Samuel MoutoussamyNantes, 25, M(CL)","Samuel Moutoussamy Nantes, 25, M(CL)",3(15),517,0.2,0.2,0.1,-,0.3,0.3,-,-,6.1,-,-,0.3,0.4,0.3,0.1,0.3,0.9,15.6,83.6,0.1,0.6,-
0,"481Gautier LlorisNice, 26, Defender","Gautier Lloris Nice, 26, Defender",3,270,1.7,0.7,0.3,1.3,3.7,0.3,1,1,6.16,-,-,-,-,0.3,-,0.3,0.3,59.3,91.6,-,2,-
1,"482Moataz ZemzemiStrasbourg, 22, Midfielder","Moataz Zemzemi Strasbourg, 22, Midfielder",0(1),22,-,1,-,-,-,-,-,-,6.15,-,-,1,1,-,-,1,2,14.0,92.9,-,3,-
2,"483Amine AdliToulouse, 22, AM(CL),FW","Amine Adli Toulouse, 22, AM(CL),FW",0(4),42,-,0.3,0.5,-,-,0.3,-,-,6.15,-,-,-,0.5,-,-,0.3,0.3,5.5,90.9,-,0.3,-
3,"484Abdallah NdourStrasbourg, 28, M(L)","Abdallah Ndour Strasbourg, 28, M(L)",4(2),373,0.8,0.7,0.8,-,0.7,0.8,0.2,-,6.15,-,-,-,1,0.8,-,0.2,1.2,27.0,71.6,1.8,1.8,-
4,"485Rubén PardoBordeaux, 29, M(C)","Rubén Pardo Bordeaux, 29, M(C)",1(5),187,0.5,0.2,0.3,-,0.2,0.2,-,-,6.15,1,-,0.3,0.2,0.2,-,0.8,0.8,18.3,86.4,-,1.2,-
5,"486Jean-Kévin AugustinMonaco, 24, AM(R),FW","Jean-Kévin Augustin Monaco, 24, AM(R),FW",2(8),260,0.3,0.3,0.2,-,-,0.5,-,-,6.15,-,-,0.7,-,0.7,0.4,0.6,0.9,4.0,82.5,-,0.1,-
6,"487Yun Il-LokMontpellier, 30, Forward","Yun Il-Lok Montpellier, 30, Forward",1(4),119,0.2,-,0.2,-,-,0.8,-,-,6.15,-,-,0.4,0.6,-,-,0.4,0.4,9.8,73.5,0.6,-,-
7,"488Eddy SylvestreNice, 22, AM(R)","Eddy Sylvestre Nice, 22, AM(R)",0(1),36,-,-,1,-,-,2,-,-,6.14,-,-,-,-,-,-,-,3,19.0,73.7,-,1,-
8,"489Adrien LebeauStrasbourg, 22, Midfielder","Adrien Lebeau Strasbourg, 22, Midfielder",0(2),12,0.5,-,0.5,-,-,0.5,-,-,6.14,-,-,-,-,0.5,-,-,-,2.0,75.0,-,-,-
9,"490Sami Ben AmarNimes, 24, Forward","Sami Ben Amar Nimes, 24, Forward",0(2),13,0.5,0.5,-,-,-,-,-,-,6.14,-,-,-,-,-,-,1,-,4.0,75.0,-,0.5,-
0,"471Bilal BoutobbaMontpellier, 23, Midfielder","Bilal Boutobba Montpellier, 23, Midfielder",0(1),4,-,-,-,-,-,1,-,-,6.2,-,-,-,-,-,-,-,-,2.0,50.0,1,-,-
1,"472Gerzino NyamsiRennes, 25, D(C)","Gerzino Nyamsi Rennes, 25, D(C)",0(4),115,0.3,0.3,1,-,1.3,-,-,-,6.2,-,-,-,-,0.5,-,-,0.5,12.0,89.6,-,1,-
2,"473Henry OnyekuruMonaco, 25, AM(LR),FW","Henry Onyekuru Monaco, 25, AM(LR),FW",2(2),161,0.3,0.3,-,-,-,-,-,-,6.2,-,1,0.3,0.3,1,-,1,1.5,10.5,76.2,-,0.5,-
3,"474Ferris N'GomaBrest, 28, Midfielder","Ferris N'Goma Brest, 28, Midfielder",0(4),21,-,-,0.5,-,-,-,-,-,6.19,1,-,0.5,-,-,-,0.5,0.3,3.0,66.7,-,-,-
4,"475Enzo LoiodiceDijon, 21, DMC","Enzo Loiodice Dijon, 21, DMC",2(3),190,1.2,0.4,1.4,-,0.2,0.4,-,-,6.18,-,-,0.6,-,-,-,0.2,0.2,22.6,83.2,-,1.4,-
5,"476Sanjin PrcicStrasbourg, 28, M(C)","Sanjin Prcic Strasbourg, 28, M(C)",1(2),77,0.3,0.3,0.3,-,-,0.3,0.3,-,6.18,-,-,0.3,-,0.7,-,-,0.7,19.0,96.5,-,2.3,-
6,"477Mathieu BodmerAmiens, 39, D(C),M(C)","Mathieu Bodmer Amiens, 39, D(C),M(C)",0(9),80,-,0.1,0.6,-,0.1,0.1,0.1,-,6.18,1,-,0.4,0.1,-,0.1,0.1,0.2,10.3,82.8,-,0.7,-
7,"478Vlatko StojanovskiNimes, 25, Forward","Vlatko Stojanovski Nimes, 25, Forward",1(5),119,0.5,-,-,-,0.2,-,-,-,6.18,-,-,0.3,0.5,0.2,-,0.5,1,4.5,74.1,0.2,-,-
8,"479Isaac MbenzaAmiens, 26, AM(LR),FW","Isaac Mbenza Amiens, 26, AM(LR),FW",1(2),84,-,-,0.7,-,-,0.3,-,-,6.17,-,-,1.3,1,-,-,1,0.3,10.0,83.3,0.3,-,-
9,"480Antoine ValérioNimes, 22, Midfielder","Antoine Valério Nimes, 22, Midfielder",1(4),85,0.2,0.6,0.6,-,0.2,0.4,-,-,6.17,-,-,-,-,0.4,-,-,0.6,6.4,71.9,-,0.4,-
0,"461Yann GbohoRennes, 21, AM(C)","Yann Gboho Rennes, 21, AM(C)",2(6),223,0.3,0.1,1.0,-,-,0.3,-,-,6.23,1,1,0.4,0.6,1,0.1,0.8,1.9,6.4,76.5,-,-,-
1,"462Vincent PajotAngers, 31, M(C)","Vincent Pajot Angers, 31, M(C)",1(5),109,0.3,0.8,0.3,-,-,-,-,-,6.23,-,1,0.5,0.5,-,-,0.3,0.3,7.8,70.2,-,0.3,-
2,"463Eddy GnahoreAmiens, 28, M(C)","Eddy Gnahore Amiens, 28, M(C)",14(3),1137,1.4,0.5,1.7,0.1,1.3,1.2,0.2,-,6.22,-,-,0.4,0.4,0.3,0.1,1.2,1.3,42.4,91.0,-,1.8,-
3,"464Jean OnanaLille, 22, DMC","Jean Onana Lille, 22, DMC",1,80,-,1,2.0,-,-,2,-,-,6.22,-,-,1,1,1,-,1.0,2.0,47.0,87.2,1,4,-
4,"465Florent BalmontDijon, 42, DMC","Florent Balmont Dijon, 42, DMC",4(7),397,1.1,0.1,0.4,-,0.3,0.5,-,-,6.22,-,-,0.6,0.2,0.6,-,0.5,0.6,22.6,83.1,0.3,0.6,-
5,"466Saîf-Eddine KhaouiMarseille, 27, AM(CR)","Saîf-Eddine Khaoui Marseille, 27, AM(CR)",0(7),99,0.4,0.1,0.6,-,0.6,0.4,-,-,6.22,-,-,0.7,0.3,0.1,-,0.6,0.4,7.7,72.2,0.1,0.1,0.1
6,"467Nicolás GaitánLille, 34, M(CLR),FW","Nicolás Gaitán Lille, 34, M(CLR),FW",0(4),50,0.3,-,0.8,-,0.3,-,-,-,6.22,-,-,-,0.3,-,-,0.3,0.5,8.0,53.1,-,0.3,-
7,"468Bilal BenkhedimSaint-Etienne, 21, Midfielder","Bilal Benkhedim Saint-Etienne, 21, Midfielder",1(2),131,1,0.3,0.7,-,-,1,-,-,6.22,-,-,0.3,1.7,1,-,0.3,2.0,19.3,81.0,0.7,0.7,-
8,"469Ahmad Toure NgouyamsaDijon, 21, Defender","Ahmad Toure Ngouyamsa Dijon, 21, Defender",0(1),54,1,1,3.0,-,5,3,1,-,6.21,-,-,-,-,-,-,1.0,3.0,10.0,40.0,-,-,-
9,"470Dereck KutesaReims, 24, AM(LR)","Dereck Kutesa Reims, 24, AM(LR)",4(10),523,0.4,0.1,0.4,-,-,0.4,-,-,6.21,1,-,0.4,0.4,0.4,0.1,0.9,1.2,10.1,75.4,0.1,0.2,-
0,"451Moussa KonatéAmiens, 29, AM(R),FW","Moussa Konaté Amiens, 29, AM(R),FW",6(6),610,0.3,0.1,1.1,-,0.1,0.2,-,-,6.24,2,-,1.1,0.2,1,0.1,1.1,2.1,8.8,71.7,-,0.2,-
1,"452Lucas VallsNimes, 23, Midfielder","Lucas Valls Nimes, 23, Midfielder",0(1),10,1,-,-,-,-,-,-,-,6.24,-,-,-,-,-,-,-,-,5.0,60.0,-,-,-
2,"453Moussa DiarraToulouse, 21, Defender","Moussa Diarra Toulouse, 21, Defender",1,90,3,3,-,1,2,-,-,-,6.24,-,-,-,-,1,-,-,-,54.0,75.9,-,1,-
3,"454Keagan DollyMontpellier, 29, AM(CL)","Keagan Dolly Montpellier, 29, AM(CL)",1(5),143,1,0.2,1,-,-,0.5,-,-,6.24,-,-,0.7,0.7,-,-,0.2,0.5,11.7,81.4,0.3,-,-
4,"455Benjamin CorgnetStrasbourg, 35, M(CLR),FW","Benjamin Corgnet Strasbourg, 35, M(CLR),FW",3(3),260,0.2,0.3,0.5,-,0.5,0.3,-,-,6.24,-,-,0.7,0.2,0.5,-,0.3,0.3,11.2,61.2,0.2,-,-
5,"456Bongani ZunguAmiens, 29, DMC","Bongani Zungu Amiens, 29, DMC",10(11),986,1.3,0.8,1.1,-,1,0.6,0.1,-,6.24,-,-,0.3,0.1,0.7,-,0.3,1,25.8,79.9,-,1.4,-
6,"457Roli Pereira De SaNantes, 25, M(C)","Roli Pereira De Sa Nantes, 25, M(C)",0(1),5,-,-,-,-,-,-,-,-,6.23,-,-,1,2,-,-,-,-,12.0,91.7,1,-,-
7,"458Robert BericSaint-Etienne, 30, FW","Robert Beric Saint-Etienne, 30, FW",4(7),410,0.3,0.4,0.7,-,0.2,0.5,-,-,6.23,1,-,0.6,0.4,0.5,0.6,0.5,0.8,5.5,68.9,0.1,-,-
8,"459Jordan SiebatcheuRennes, 26, FW","Jordan Siebatcheu Rennes, 26, FW",4(10),437,0.5,0.1,0.8,-,0.1,0.1,-,-,6.23,-,1,0.7,0.4,0.5,0.1,0.7,1.3,6.9,70.8,-,0.1,-
9,"460Petar SkuleticMontpellier, 31, FW","Petar Skuletic Montpellier, 31, FW",1(4),103,1.2,-,0.6,-,0.2,0.4,-,-,6.23,-,-,1,0.2,0.8,-,0.6,0.6,5.4,66.7,-,-,-
0,"441Cristian BenaventeNantes, 28, AM(C)","Cristian Benavente Nantes, 28, AM(C)",4(8),346,0.7,0.3,0.4,-,-,0.5,-,-,6.27,-,1,0.3,0.6,0.3,-,0.7,1.2,12.6,81.5,-,-,-
1,"442Mitchel BakkerPSG, 21, D(L),M(L)","Mitchel Bakker PSG, 21, D(L),M(L)",1,90,2,-,1,-,2,-,-,-,6.27,-,-,-,-,-,-,1,2,89.0,97.8,-,1,-
2,"443Rene KrhinNantes, 32, DMC","Rene Krhin Nantes, 32, DMC",4(4),327,0.5,0.8,0.3,-,2,-,-,-,6.27,-,-,0.1,-,0.4,-,-,0.4,19.5,86.5,-,1.4,-
3,"444Ihsan SackoNice, 24, AM(L)","Ihsan Sacko Nice, 24, AM(L)",2(1),145,0.3,-,-,-,-,0.3,-,-,6.26,-,-,-,0.7,0.7,-,1,2,13.0,74.4,0.3,0.3,0.3
4,"445Marvin GakpaMetz, 28, Midfielder","Marvin Gakpa Metz, 28, Midfielder",4(9),462,0.8,0.4,0.4,-,0.1,0.3,-,-,6.26,-,-,1.1,0.8,0.2,-,1,0.7,18.2,78.1,0.6,0.9,-
5,"446Stefan BajicSaint-Etienne, 20, GK","Stefan Bajic Saint-Etienne, 20, GK",1,90,-,-,-,-,2,-,-,-,6.26,-,-,-,-,-,-,-,-,15.0,93.3,-,1,-
6,"447Thomas BasilaNantes, 23, Defender","Thomas Basila Nantes, 23, Defender",3(4),412,0.9,0.6,0.4,0.1,1.9,-,-,-,6.26,-,-,0.1,0.1,0.3,-,0.1,0.3,31.9,80.7,0.1,1.9,-
7,"448Gabriel SilvaSaint-Etienne, 31, D(LR),M(L)","Gabriel Silva Saint-Etienne, 31, D(LR),M(L)",3(1),231,0.8,1,0.8,0.5,1.8,0.3,-,-,6.26,-,-,-,0.3,0.5,-,-,0.5,18.3,67.1,0.5,0.5,-
8,"449Jonathan PanzoMonaco, 21, D(C)","Jonathan Panzo Monaco, 21, D(C)",1(1),106,1,1.5,-,0.5,3,-,0.5,-,6.26,-,-,0.5,-,-,-,-,-,36.0,86.1,-,2,-
9,"450Junior SambiaMontpellier, 25, D(R),M(CR)","Junior Sambia Montpellier, 25, D(R),M(CR)",5(12),581,0.5,0.5,0.8,0.1,0.4,0.6,-,1,6.25,1,1,0.8,0.2,0.8,0.1,0.4,0.8,10.8,81.4,0.5,0.3,-
0,"431Sacha BoeyRennes, 21, D(R)","Sacha Boey Rennes, 21, D(R)",2(4),171,1.0,0.3,0.3,0.2,0.8,0.7,-,-,6.3,-,-,0.2,0.3,0.5,-,0.3,0.2,11.2,79.1,0.2,0.7,-
1,"432Agustín RogelToulouse, 24, D(C)","Agustín Rogel Toulouse, 24, D(C)",9(1),859,1.5,1.1,0.5,0.6,3.2,0.6,1,-,6.3,-,-,0.4,0.2,0.3,-,0.1,0.4,34.3,85.1,-,1.4,-
2,"433Youssef Aït BennasserBordeaux, 25, DMC","Youssef Aït Bennasser Bordeaux, 25, DMC",6(6),534,0.9,0.3,0.8,-,0.7,1.7,0.1,-,6.3,-,1,0.2,0.3,0.3,-,0.3,0.6,33.4,87.0,-,1.2,0.1
3,"434Adil TaouiToulouse, 20, Forward","Adil Taoui Toulouse, 20, Forward",0(2),23,1.0,1,-,-,-,1,-,-,6.3,-,-,0.5,-,-,-,1,0.5,5.5,81.8,-,0.5,-
4,"435Tristan DingoméReims, 31, M(C)","Tristan Dingomé Reims, 31, M(C)",12(3),900,0.6,0.4,1.3,-,0.1,0.7,-,-,6.28,-,1,0.6,0.8,0.7,-,0.7,1.3,23.3,74.0,0.2,0.7,0.1
5,"436Jean-Victor MakengoToulouse, 23, AM(CL)","Jean-Victor Makengo Toulouse, 23, AM(CL)",12(7),988,0.7,0.2,1.1,-,0.2,0.5,0.1,-,6.28,2,-,0.7,0.6,0.7,0.1,0.7,1.4,22.7,83.1,0.2,0.7,-
6,"437Jordan LefortAmiens, 28, D(CL)","Jordan Lefort Amiens, 28, D(CL)",8(2),840,0.3,0.9,0.4,0.3,2.6,0.2,0.1,-,6.28,-,1,0.3,0.3,0.6,-,0.2,0.7,45.9,82.4,0.2,3.7,-
7,"438Lucas Da CunhaRennes, 21, AM(R)","Lucas Da Cunha Rennes, 21, AM(R)",1(1),72,0.5,-,-,-,-,-,-,-,6.28,-,-,1,1,-,-,0.5,1.0,12.0,91.7,-,1.0,-
8,"439Jordan MariéDijon, 30, M(C)","Jordan Marié Dijon, 30, M(C)",1(7),196,0.9,0.5,0.9,-,0.3,0.6,0.1,-,6.27,-,-,0.1,0.4,0.3,-,0.5,0.9,12.9,75.7,-,1.1,-
9,"440Thibaut VargasMontpellier, 22, Defender","Thibaut Vargas Montpellier, 22, Defender",2(1),152,1.0,-,0.7,-,1,1,0.3,-,6.27,-,-,-,0.7,0.3,-,-,2.3,14.0,69.0,0.7,0.3,-
0,"421Bryan SoumaréDijon, 23, Midfielder","Bryan Soumaré Dijon, 23, Midfielder",4(8),380,1,0.2,0.3,-,0.1,0.3,-,-,6.32,-,-,0.5,0.4,0.7,-,0.9,0.8,10.2,76.2,0.1,0.8,0.1
1,"422Mickaël Le BihanNice, 32, FW","Mickaël Le Bihan Nice, 32, FW",1(1),99,-,-,-,-,1,1,-,-,6.32,-,1,1,0.5,-,-,1.5,1.5,10.5,81.0,-,-,-
2,"423Chadrac AkoloAmiens, 27, AM(CR)","Chadrac Akolo Amiens, 27, AM(CR)",5(10),540,1.1,0.3,0.6,-,0.2,0.5,0.1,-,6.32,2,1,0.6,0.4,0.5,0.1,1,0.9,13.4,83.6,-,0.1,-
3,"424Adrien TamezeNice, 28, M(C)","Adrien Tameze Nice, 28, M(C)",6(2),519,0.8,0.9,1.4,-,0.1,1.5,0.3,-,6.32,1,-,0.6,0.9,0.8,-,0.9,1.1,28.4,86.3,-,1,0.1
