,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
18,"199Thomas VermaelenArsenal, 36, D(CL)","Thomas Vermaelen Arsenal, 36, D(CL)",2238,1.5,1.6,0.7,0.7,4.5,0.3,0.7,6.82,0,0,0.5,0.1,0.7,0,0.1,0.4,40.2,86.3,0,2.9,0,"Thomas Vermaelen Arsenal, 36, D(CL)",630.0,1.3,4.3,0,0,0.3,55.4,85.3,7.11,Thomas Vermaelen,Arsenal,26,ARS  Arsenal FC  Arsenal,D(CL),18.000,97.0,1.0,0.0
19,"185MaiconMan City, 40, D(R)","Maicon Man City, 40, D(R)",517,0.9,1.0,1.1,0,1.8,0.6,0.3,6.84,0,0,1.1,1.1,0.3,0,0.8,0.1,34.3,83.8,0.7,1.6,0,"Maicon Man City, 40, D(R)",255.0,2.0,1.3,0,0,1,44.7,84.3,6.72,Maicon,Man City,30,MC  Manchester City FC  Man. City,D(R),7.000,54.0,2.0,0.0
20,"190Tom CleverleyMan Utd, 32, M(CLR)","Tom Cleverley Man Utd, 32, M(CLR)",1456,1.7,0.7,0.4,0,1.0,1.0,0.1,6.83,2,2,0.9,0.9,1.0,0,0.5,0.6,48.9,90.2,0.2,3.0,0,"Tom Cleverley Man Utd, 32, M(CLR)",389.0,2.0,1.2,0,1,1.6,62.6,91.4,7.0,Tom Cleverley,Man Utd,22,MU  Manchester United  Man. United,M(CLR),18.000,114.0,1.0,2.0
21,"179Chris SmallingMan Utd, 32, D(CR)","Chris Smalling Man Utd, 32, D(CR)",1013,1,1.1,0.4,0.2,5.4,0.1,0.7,6.85,0,0,0.5,0.1,0.5,0.1,0.4,0.2,30.2,85.0,0.3,1.8,0,"Chris Smalling Man Utd, 32, D(CR)",180.0,1.5,0,0,0,0,66.5,94.0,6.39,Chris Smalling,Man Utd,22,MU  Manchester United  Man. United,D(CR),18.000,114.0,1.0,0.0
22,"170Ashley ColeChelsea, 41, D(L),M(L)","Ashley Cole Chelsea, 41, D(L),M(L)",2790,2.1,1.2,0.5,0.1,2.7,0.7,0.2,6.87,1,2,0.7,0.6,0.7,0.1,0.8,0.8,42.5,88.8,0.2,2.1,0,"Ashley Cole Chelsea, 41, D(L),M(L)",421.0,1.8,2.6,0,1,0.8,45.0,88.9,6.9,Ashley Cole,Chelsea,31,CHE  Chelsea FC  Chelsea,"D(L),M(L)",27.000,121.0,2.0,1.0
23,"159Samir NasriMan City, 34, M(CLR)","Samir Nasri Man City, 34, M(CLR)",1807,0.6,0.4,0.3,0,0.3,0.3,0,6.89,2,7,1.1,2,0.5,0.1,1.7,0.7,42.5,90.8,1.1,1.5,0.1,"Samir Nasri Man City, 34, M(CLR)",404.0,1,1.2,1,0,1.3,40.0,88.8,6.59,Samir Nasri,Man City,24,MC  Manchester City FC  Man. City,M(CLR),7.000,54.0,1.0,2.0
24,"146Shinji KagawaMan Utd, 33, M(CL)","Shinji Kagawa Man Utd, 33, M(CL)",1325,0.9,0.6,0.5,0,0.2,0.6,0.1,6.91,6,3,1.1,1,1.0,0.1,1.7,1.1,41.7,89.7,0.3,1.5,0.3,"Shinji Kagawa Man Utd, 33, M(CL)",195.0,1.0,1,0,2,1.7,37.0,89.2,6.84,Shinji Kagawa,Man Utd,23,MU  Manchester United  Man. United,M(CL),18.000,114.0,1.0,2.0
25,"132Per MertesackerArsenal, 37, D(C)","Per Mertesacker Arsenal, 37, D(C)",3028,1.0,1.5,0.4,1.1,4.8,0.4,0.6,6.95,3,0,0.5,0.1,0.6,0,0,0.1,50.1,91.5,0,1.7,0,"Per Mertesacker Arsenal, 37, D(C)",540.0,1,1.3,0,0,0,58.2,91.4,6.9,Per Mertesacker,Arsenal,27,ARS  Arsenal FC  Arsenal,D(C),18.000,97.0,0.0,0.0
26,"137Laurent KoscielnyArsenal, 36, D(C)","Laurent Koscielny Arsenal, 36, D(C)",1673,1.7,1.6,0.6,1.2,4.9,0.2,0.4,6.94,2,1,0.4,0.1,0.6,0,0,0.2,30.6,83.3,0,1.4,0,"Laurent Koscielny Arsenal, 36, D(C)",450.0,1.0,2.8,1,0,0,54.4,89.7,7.37,Laurent Koscielny,Arsenal,26,ARS  Arsenal FC  Arsenal,D(C),18.000,97.0,0.0,0.0
27,"123Edin DzekoMan City, 36, FW","Edin Dzeko Man City, 36, FW",1816,0.3,0.2,0.6,0,0.5,0.3,0.2,6.96,14,3,2.9,1.0,0.7,0.2,1.5,1.4,21.2,69.2,0.1,0.5,0,"Edin Dzeko Man City, 36, FW",386.0,0.2,0.2,1,0,1.2,21.5,67.4,6.61,Edin Dzeko,Man City,26,MC  Manchester City FC  Man. City,FW,7.000,54.0,0.0,4.0
28,"126Aaron RamseyArsenal, 31, M(CLR)","Aaron Ramsey Arsenal, 31, M(CLR)",2087,2.0,1.2,1.3,0.1,0.7,0.9,0.2,6.96,1,2,1.3,1.3,0.9,0,1.2,0.6,53.7,88.2,0.2,2.9,0.3,"Aaron Ramsey Arsenal, 31, M(CLR)",369.0,1.9,1.4,1,0,0.3,38.6,79.6,6.49,Aaron Ramsey,Arsenal,21,ARS  Arsenal FC  Arsenal,M(CLR),18.000,97.0,1.0,2.0
29,"111Rio FerdinandMan Utd, 43, D(C)","Rio Ferdinand Man Utd, 43, D(C)",2324,1.3,1.5,0.3,0.4,7.9,0.1,0.6,6.99,1,1,0.1,0.2,0.4,0,0.3,0.3,46.4,89.6,0,5,0,"Rio Ferdinand Man Utd, 43, D(C)",303.0,0.3,1.5,0,0,0,41.5,91.0,6.87,Rio Ferdinand,Man Utd,33,MU  Manchester United  Man. United,D(C),18.000,114.0,0.0,0.0
30,"112César AzpilicuetaChelsea, 32, D(CLR),M(R)","César Azpilicueta Chelsea, 32, D(CLR),M(R)",2196,2.6,1.6,0.8,0.3,2.5,0.6,0.2,6.99,0,4,0.4,0.9,0.7,0,0.3,0.5,45.0,81.8,0.9,1.9,0,"César Azpilicueta Chelsea, 32, D(CLR),M(R)",61.0,3,1.0,0,0,0,21.0,76.2,6.46,César Azpilicueta,Chelsea,22,CHE  Chelsea FC  Chelsea,"D(CLR),M(R)",27.000,121.0,1.5,1.0
31,"113Gareth BarryMan City, 41, M(C)","Gareth Barry Man City, 41, M(C)",2397,2.1,1.4,1.2,0.1,1.5,0.5,0.2,6.99,1,2,0.7,1.2,0.8,0.1,0.9,0.7,58.8,86.3,0.4,2.8,0.1,"Gareth Barry Man City, 41, M(C)",336.0,2.3,1.3,0,0,0.8,49.8,86.4,6.45,Gareth Barry,Man City,31,MC  Manchester City FC  Man. City,M(C),7.000,54.0,0.0,2.0
32,"114Lukas PodolskiArsenal, 37, AM(CLR),FW","Lukas Podolski Arsenal, 37, AM(CLR),FW",2000,1,0.5,1,0,0.5,0.5,0.1,6.98,11,9,1.6,1.0,0.5,0.3,0.6,0.9,28.5,83.8,0.2,0.3,0.1,"Lukas Podolski Arsenal, 37, AM(CLR),FW",505.0,1.3,0.7,4,1,1,39.5,83.1,7.38,Lukas Podolski,Arsenal,27,ARS  Arsenal FC  Arsenal,"AM(CLR),FW",18.000,97.0,1.0,3.0
33,"101Fernando TorresChelsea, 38, FW","Fernando Torres Chelsea, 38, FW",2571,0.9,0.3,1.4,0,0.9,0.2,0,7.02,8,6,1.9,1,1.1,0.8,1.9,1.9,18.2,69.5,0.2,0.4,0.1,"Fernando Torres Chelsea, 38, FW",450.0,0.7,0.2,3,0,0.8,17.2,70.9,7.42,Fernando Torres,Chelsea,28,CHE  Chelsea FC  Chelsea,FW,27.000,121.0,0.0,4.0
34,"103Matija NastasicMan City, 29, D(C)","Matija Nastasic Man City, 29, D(C)",1823,1.4,1.3,1.1,0.7,6.1,0.4,0.5,7.02,0,0,0.4,0.1,0.5,0,0.3,0.1,46.1,86.9,0,4.0,0,"Matija Nastasic Man City, 29, D(C)",450.0,1.4,2.2,0,0,0.2,63.4,86.8,6.89,Matija Nastasic,Man City,19,MC  Manchester City FC  Man. City,D(C),7.000,54.0,0.0,0.0
35,"105Antonio ValenciaMan Utd, 36, D(R),M(R)","Antonio Valencia Man Utd, 36, D(R),M(R)",2212,1.9,0.8,1.2,0,0.6,0.4,0.1,7.0,1,5,0.5,1.4,0.7,0.3,1.5,0.9,35.9,84.2,1.3,0.8,0,"Antonio Valencia Man Utd, 36, D(R),M(R)",200.0,0.5,0.8,0,0,0.5,28.0,83.9,6.8,Antonio Valencia,Man Utd,26,MU  Manchester United  Man. United,"D(R),M(R)",18.000,114.0,2.0,1.0
36,"110Ashley YoungMan Utd, 36, D(LR),M(LR)","Ashley Young Man Utd, 36, D(LR),M(LR)",1375,1.2,0.8,0.7,0.1,0.6,0.4,0.1,6.99,0,3,1.4,1.8,2.1,0.2,0.9,0.9,35.3,83.5,1.2,1.4,0.1,"Ashley Young Man Utd, 36, D(LR),M(LR)",25.0,0,0,0,0,0,5.0,100.0,6.06,Ashley Young,Man Utd,26,MU  Manchester United  Man. United,"D(LR),M(LR)",18.000,114.0,2.0,1.0
37,"91Tomas RosickyArsenal, 41, M(CR)","Tomas Rosicky Arsenal, 41, M(CR)",614,1.2,1.2,1.3,0,0.1,0.7,0.2,7.03,2,1,1,0.9,1,0,0.3,0.8,47.2,86.7,0,1.9,0.5,"Tomas Rosicky Arsenal, 41, M(CR)",155.0,1.0,0.3,1,0,0.3,22.7,82.4,7.09,Tomas Rosicky,Arsenal,31,ARS  Arsenal FC  Arsenal,M(CR),18.000,97.0,1.0,2.0
38,"93Sergio AgüeroMan City, 34, AM(CL),FW","Sergio Agüero Man City, 34, AM(CL),FW",1946,0.9,0.3,0.9,0,0,0.2,0,7.03,12,2,2.9,1.3,0.8,0.5,2.8,1.5,23.3,82.4,0.1,0.4,0.1,"Sergio Agüero Man City, 34, AM(CL),FW",391.0,0.8,0.4,2,0,0.8,24.8,92.7,6.88,Sergio Agüero,Man City,24,MC  Manchester City FC  Man. City,"AM(CL),FW",7.000,54.0,1.0,3.0
39,"94Bacary SagnaArsenal, 39, D(CR)","Bacary Sagna Arsenal, 39, D(CR)",2240,2.2,1.3,0.8,0.4,3.6,0.1,0.3,7.03,0,0,0.1,0.8,1,0,0.7,0.6,59.9,86.8,0.7,1.6,0,"Bacary Sagna Arsenal, 39, D(CR)",270.0,1.0,2.3,0,0,0.7,57.0,84.8,7.01,Bacary Sagna,Arsenal,29,ARS  Arsenal FC  Arsenal,D(CR),18.000,97.0,1.0,0.0
40,"99OscarChelsea, 30, M(CLR)","Oscar Chelsea, 30, M(CLR)",2293,2.5,0.9,1,0,0.9,1.1,0.1,7.03,4,5,1.8,1.4,1.1,0.1,1.6,1.8,39.8,83.0,0.6,1.2,0,"Oscar Chelsea, 30, M(CLR)",452.0,2,1,5,1,1.7,47.3,85.9,7.75,Oscar,Chelsea,20,CHE  Chelsea FC  Chelsea,M(CLR),27.000,121.0,1.0,2.0
41,"100James MilnerMan City, 36, D(LR),M(CLR)","James Milner Man City, 36, D(LR),M(CLR)",1721,1.4,0.8,1.3,0,0.8,0.5,0,7.02,4,3,1.2,1.7,0.9,0.1,1.2,0.9,35.3,77.4,1.2,1.3,0.1,"James Milner Man City, 36, D(LR),M(CLR)",80.0,0,1.5,0,1,1.5,19.5,87.2,6.46,James Milner,Man City,26,MC  Manchester City FC  Man. City,"D(LR),M(CLR)",7.000,54.0,1.5,1.0
42,"83John TerryChelsea, 41, D(C)","John Terry Chelsea, 41, D(C)",950,0.9,1.3,0.4,0.6,5.0,0.1,0.7,7.06,4,0,0.5,0,0.3,0,0.1,0.2,39.9,88.9,0,1.6,0,"John Terry Chelsea, 41, D(C)",180.0,2,3,0,0,0.5,43.0,90.7,6.48,John Terry,Chelsea,31,CHE  Chelsea FC  Chelsea,D(C),27.000,121.0,0.0,0.0
43,"86Jack WilshereArsenal, 30, M(CLR)","Jack Wilshere Arsenal, 30, M(CLR)",1696,1.3,1.0,0.9,0,0.1,0.8,0.2,7.05,0,3,0.5,1.9,2.1,0.2,1.2,1.0,47.7,86.2,0.5,2.6,0.4,"Jack Wilshere Arsenal, 30, M(CLR)",270.0,2,2.7,1,1,1.3,50.0,82.7,7.74,Jack Wilshere,Arsenal,20,ARS  Arsenal FC  Arsenal,M(CLR),18.000,97.0,1.0,2.0
44,"71RamiresChelsea, 35, M(CR)","Ramires Chelsea, 35, M(CR)",2521,3.2,1.6,1.5,0,1.3,1,0.3,7.09,5,1,1.0,0.6,1.3,0,1.1,0.8,36.9,85.2,0.1,1.8,0,"Ramires Chelsea, 35, M(CR)",494.0,3.2,2.7,1,0,0.5,42.0,86.5,7.58,Ramires,Chelsea,25,CHE  Chelsea FC  Chelsea,M(CR),27.000,121.0,1.0,2.0
45,"72Vincent KompanyMan City, 36, D(C)","Vincent Kompany Man City, 36, D(C)",2239,2.1,1.7,1.3,0.7,6.8,0.2,0.5,7.09,1,0,0.6,0.2,0.2,0,0.1,0.1,49.9,89.2,0,5,0,"Vincent Kompany Man City, 36, D(C)",540.0,1.8,3,0,0,0,64.3,91.2,6.78,Vincent Kompany,Man City,26,MC  Manchester City FC  Man. City,D(C),7.000,54.0,0.0,0.0
46,"73Michael CarrickMan Utd, 40, D(C),M(C)","Michael Carrick Man Utd, 40, D(C),M(C)",3045,2.3,2.1,0.8,0,1.5,1.1,0.5,7.09,1,4,0.5,1,0.9,0,0.8,0.4,77.1,88.0,0.2,5.8,0.1,"Michael Carrick Man Utd, 40, D(C),M(C)",450.0,3.4,2.2,1,0,0.8,54.8,90.9,7.45,Michael Carrick,Man Utd,30,MU  Manchester United  Man. United,"D(C),M(C)",18.000,114.0,0.0,1.0
47,"75Olivier GiroudArsenal, 35, FW","Olivier Giroud Arsenal, 35, FW",2325,0.6,0.4,1,0.1,1.3,0.3,0.1,7.08,11,3,3.1,1,0.7,0.6,1.4,2.1,20.5,64.0,0,0.3,0.2,"Olivier Giroud Arsenal, 35, FW",384.0,0.1,0.1,2,4,0.7,17.3,62.8,6.92,Olivier Giroud,Arsenal,25,ARS  Arsenal FC  Arsenal,FW,18.000,97.0,0.0,4.0
48,"76Frank LampardChelsea, 43, M(C)","Frank Lampard Chelsea, 43, M(C)",1901,1.2,0.9,0.5,0,0.9,0.7,0.2,7.08,15,1,2.8,1.1,0.4,0.1,0.5,0.6,42.9,81.9,0.3,3.2,0.1,"Frank Lampard Chelsea, 43, M(C)",198.0,1.3,1.0,0,1,0.7,45.3,89.7,6.94,Frank Lampard,Chelsea,33,CHE  Chelsea FC  Chelsea,M(C),27.000,121.0,0.0,2.0
49,"80Gary CahillChelsea, 36, D(C)","Gary Cahill Chelsea, 36, D(C)",2216,1.1,1,0.5,0.9,6.5,0.3,1.2,7.07,2,2,0.6,0.3,0.6,0,0.2,0.2,42.4,88.4,0,3.2,0,"Gary Cahill Chelsea, 36, D(C)",360.0,0.5,0.3,1,0,0.3,53.5,96.3,6.83,Gary Cahill,Chelsea,26,CHE  Chelsea FC  Chelsea,D(C),27.000,121.0,0.0,0.0
50,"67Branislav IvanovicChelsea, 38, D(CR)","Branislav Ivanovic Chelsea, 38, D(CR)",2944,1.8,1.4,0.7,1,5.8,0.3,0.4,7.11,5,1,0.7,0.4,0.7,0,0.3,0.3,39.0,83.8,0.3,3.1,0,"Branislav Ivanovic Chelsea, 38, D(CR)",540.0,1,1.3,0,1,0.5,46.3,85.3,6.81,Branislav Ivanovic,Chelsea,28,CHE  Chelsea FC  Chelsea,D(CR),27.000,121.0,1.0,0.0
51,"68Kieran GibbsArsenal, 32, D(L),M(L)","Kieran Gibbs Arsenal, 32, D(L),M(L)",2100,2.8,2.4,0.7,0.6,2.9,0.8,0.3,7.11,0,3,0.3,1.1,0.4,0.2,0.5,0.6,41.0,83.9,0.6,1.1,0,"Kieran Gibbs Arsenal, 32, D(L),M(L)",270.0,2.0,2.0,0,0,0.7,42.0,88.9,6.98,Kieran Gibbs,Arsenal,22,ARS  Arsenal FC  Arsenal,"D(L),M(L)",18.000,97.0,2.0,1.0
52,"51Yaya TouréMan City, 39, M(C)","Yaya Touré Man City, 39, M(C)",2830,1.2,0.9,1.3,0,0.6,0.6,0,7.18,6,5,2.1,1.4,1,0,1.2,0.7,78.9,88.9,0.2,5.5,0.4,"Yaya Touré Man City, 39, M(C)",450.0,1.4,2.4,1,1,1,75.0,86.1,7.07,Yaya Touré,Man City,29,MC  Manchester City FC  Man. City,M(C),7.000,54.0,0.0,2.0
53,"55Abou DiabyArsenal, 36, M(C)","Abou Diaby Arsenal, 36, M(C)",714,1.7,2.2,0.7,0,1.6,0.5,0.1,7.16,0,0,0.7,1.3,0.3,0.1,2,1.1,51.3,87.4,0.1,1.4,0,"Abou Diaby Arsenal, 36, M(C)",90.0,2.0,2,0,0,1,71.0,88.7,6.68,Abou Diaby,Arsenal,26,ARS  Arsenal FC  Arsenal,M(C),18.000,97.0,0.0,2.0
54,"42Theo WalcottArsenal, 33, M(CLR),FW","Theo Walcott Arsenal, 33, M(CLR),FW",2286,0.5,0.3,0.3,0.1,0.2,0.3,0,7.24,14,10,2.7,1.3,1.1,0.8,1.3,0.9,16.6,83.1,0.9,0.3,0.1,"Theo Walcott Arsenal, 33, M(CLR),FW",273.0,0.6,0.6,1,1,0.6,9.0,77.8,6.54,Theo Walcott,Arsenal,23,ARS  Arsenal FC  Arsenal,"M(CLR),FW",18.000,97.0,1.0,3.0
55,"46David LuizChelsea, 35, D(C),DMC","David Luiz Chelsea, 35, D(C),DMC",2634,1.5,2.4,1.4,0.6,4.5,0.5,0.4,7.21,2,2,1.9,0.7,1.4,0,0.5,0.9,50.5,81.1,0.2,5.2,0.1,"David Luiz Chelsea, 35, D(C),DMC",540.0,1.7,2.2,2,0,0,53.7,87.0,7.1,David Luiz,Chelsea,25,CHE  Chelsea FC  Chelsea,"D(C),DMC",27.000,121.0,0.0,0.5
56,"50Pablo ZabaletaMan City, 37, D(R),DMC,M(R)","Pablo Zabaleta Man City, 37, D(R),DMC,M(R)",2652,3.8,1.9,1.5,0.2,3.7,1.2,0.2,7.18,2,2,0.7,0.6,1.1,0.1,0.7,0.5,43.7,85.1,0.4,1.5,0,"Pablo Zabaleta Man City, 37, D(R),DMC,M(R)",307.0,2.6,2.8,0,0,0.6,31.0,80.6,6.81,Pablo Zabaleta,Man City,27,MC  Manchester City FC  Man. City,"D(R),DMC,M(R)",7.000,54.0,1.3333333333333333,1.0
