,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
56,"41Aaron RamseyArsenal, 31, M(CLR)","Aaron Ramsey Arsenal, 31, M(CLR)",2624,2.5,1.8,1.5,0,0.6,2.1,0.4,7.21,5,4,2.2,1.2,1.5,0.2,2.2,2.0,69.5,86.1,0.4,1.9,0.2,"Aaron Ramsey Arsenal, 31, M(CLR)",291.0,1.4,0.4,0,1,0.4,40.6,85.7,6.63,Aaron Ramsey,Arsenal,24,ARS  Arsenal FC  Arsenal,M(CLR),15.000,90.0,1.0,2.0
57,"47WillianChelsea, 33, AM(CLR)","Willian Chelsea, 33, AM(CLR)",2751,1.2,0.6,0.8,0,0.1,0.8,0,7.2,5,6,1.7,2.3,1.9,0.1,1.4,1.4,42.9,82.4,1.5,2.9,0.1,"Willian Chelsea, 33, AM(CLR)",642.0,1.3,0.5,5,1,2.4,34.6,81.9,8.05,Willian,Chelsea,26,CHE  Chelsea FC  Chelsea,AM(CLR),18.000,121.0,1.0,2.5
58,"32Nacho MonrealArsenal, 36, D(CL),M(L)","Nacho Monreal Arsenal, 36, D(CL),M(L)",3248,2.1,2.9,0.8,0.2,3.1,0.8,0.3,7.26,0,3,0.3,0.8,1.1,0.1,0.3,0.6,49.9,85.5,0.5,1.0,0,"Nacho Monreal Arsenal, 36, D(CL),M(L)",540.0,1.5,2.7,0,1,1,33.5,85.1,7.11,Nacho Monreal,Arsenal,29,ARS  Arsenal FC  Arsenal,"D(CL),M(L)",15.000,90.0,1.5,1.0
59,"36Gaël ClichyMan City, 36, D(L)","Gaël Clichy Man City, 36, D(L)",1088,2,3.6,0.7,0.4,2.9,0.9,0.2,7.24,0,1,0.1,0.9,0.4,0,0.6,0.6,49.5,81.4,0.6,2.1,0,"Gaël Clichy Man City, 36, D(L)",710.0,2.3,3.8,0,0,0.4,53.0,80.0,7.19,Gaël Clichy,Man City,29,MC  Manchester City FC  Man. City,D(L),26.000,84.0,2.0,0.0
60,"37Gabriel PaulistaArsenal, 31, D(CR)","Gabriel Paulista Arsenal, 31, D(CR)",1762,2,2.9,0.4,1,5.4,0.5,0.6,7.23,1,0,0.5,0,0.5,0,0.3,0.4,52.9,90.2,0,1.6,0,"Gabriel Paulista Arsenal, 31, D(CR)",360.0,1.3,4.8,0,0,0,52.0,89.4,6.48,Gabriel Paulista,Arsenal,24,ARS  Arsenal FC  Arsenal,D(CR),15.000,90.0,1.0,0.0
61,"38Anthony MartialMan Utd, 26, AM(LR),FW","Anthony Martial Man Utd, 26, AM(LR),FW",2632,0.7,0.3,1.3,0,0.6,0.6,0.1,7.23,11,4,1.8,1.2,1.8,0.5,3.1,2.4,29.8,76.7,0.2,0.4,0.1,"Anthony Martial Man Utd, 26, AM(LR),FW",516.0,0.2,0,2,0,1,26.3,74.7,6.61,Anthony Martial,Man Utd,19,MU  Manchester United  Man. United,"AM(LR),FW",13.000,67.0,2.0,3.0
62,"40Yaya TouréMan City, 39, M(C)","Yaya Touré Man City, 39, M(C)",2335,1.3,0.8,0.8,0,1.1,1.3,0.1,7.22,6,5,2.4,1.4,0.8,0.1,1.4,0.8,57.4,86.5,0.1,3.4,0.4,"Yaya Touré Man City, 39, M(C)",743.0,1.0,0.5,1,2,1,51.2,88.3,7.19,Yaya Touré,Man City,32,MC  Manchester City FC  Man. City,M(C),26.000,84.0,0.0,2.0
63,"26Vincent KompanyMan City, 36, D(C)","Vincent Kompany Man City, 36, D(C)",1179,1.4,1.6,1.1,0.7,5.6,0.5,0.3,7.28,2,0,0.8,0.2,0.2,0,0.1,0.3,48.4,82.9,0,3.9,0,"Vincent Kompany Man City, 36, D(C)",363.0,1.9,1.6,0,0,0,31.9,85.7,6.82,Vincent Kompany,Man City,29,MC  Manchester City FC  Man. City,D(C),26.000,84.0,0.0,0.0
64,"27David SilvaMan City, 36, M(CLR),FW","David Silva Man City, 36, M(CLR),FW",1802,1.5,0.7,0.8,0,0.1,1.5,0,7.28,2,11,1.2,2.8,1.4,0,2.4,0.8,57.8,86.4,1.4,2.1,0.2,"David Silva Man City, 36, M(CLR),FW",629.0,0.6,0.4,2,0,2.0,53.4,83.6,7.04,David Silva,Man City,29,MC  Manchester City FC  Man. City,"M(CLR),FW",26.000,84.0,1.0,3.0
65,"13Laurent KoscielnyArsenal, 36, D(C)","Laurent Koscielny Arsenal, 36, D(C)",2847,1.4,3.8,0.9,0.9,5.6,0.4,0.8,7.48,4,0,0.6,0.2,0.8,0,0.4,0.5,51.3,87.0,0,2.5,0,"Laurent Koscielny Arsenal, 36, D(C)",597.0,1.7,2.6,0,0,0,38.9,88.6,6.96,Laurent Koscielny,Arsenal,29,ARS  Arsenal FC  Arsenal,D(C),15.000,90.0,0.0,0.0
66,"14Nicolás OtamendiMan City, 34, D(C)","Nicolás Otamendi Man City, 34, D(C)",2672,3.0,3.5,1.0,0.8,7,1.4,0.4,7.47,1,0,0.9,0.2,1.0,0,0.2,0.4,52.3,84.1,0,3.2,0,"Nicolás Otamendi Man City, 34, D(C)",940.0,2.8,2.7,0,0,0.2,41.0,85.4,7.0,Nicolás Otamendi,Man City,27,MC  Manchester City FC  Man. City,D(C),26.000,84.0,0.0,0.0
67,"16Kevin De BruyneMan City, 30, M(CLR),FW","Kevin De Bruyne Man City, 30, M(CLR),FW",2004,1.1,0.7,0.6,0,0.5,1.9,0,7.45,7,9,2.0,3.2,0.7,0.3,1.4,1.7,45.1,78.3,1.9,1.9,0.2,"Kevin De Bruyne Man City, 30, M(CLR),FW",712.0,0.8,0.5,3,0,2.2,37.8,78.3,6.9,Kevin De Bruyne,Man City,23,MC  Manchester City FC  Man. City,"M(CLR),FW",26.000,84.0,1.0,3.0
68,"17Sergio AgüeroMan City, 34, AM(CL),FW","Sergio Agüero Man City, 34, AM(CL),FW",2375,0.5,0.2,0.7,0,0,0.6,0,7.39,24,2,4.0,0.9,1.2,0.9,3.4,2.0,24.2,84.7,0.1,0.5,0,"Sergio Agüero Man City, 34, AM(CL),FW",706.0,0.8,0.3,2,0,0.4,26.7,80.4,6.74,Sergio Agüero,Man City,27,MC  Manchester City FC  Man. City,"AM(CL),FW",26.000,84.0,1.0,3.0
69,"18Luke ShawMan Utd, 26, D(CL),M(L)","Luke Shaw Man Utd, 26, D(CL),M(L)",450,1.8,1.0,1.6,0.6,3.8,1.4,0.4,7.36,0,1,0.2,0.8,0.6,0.2,1.2,0.4,54.2,86.0,1,2.6,0.2,"Luke Shaw Man Utd, 26, D(CL),M(L)",24.0,1,0,0,0,0,5.0,100.0,6.51,Luke Shaw,Man Utd,19,MU  Manchester United  Man. United,"D(CL),M(L)",13.000,67.0,1.5,1.0
70,"3Alexis SánchezArsenal, 33, M(CLR),FW","Alexis Sánchez Arsenal, 33, M(CLR),FW",2446,1.6,0.8,1.1,0,0.2,0.8,0.1,7.72,13,4,3.6,2.1,2.2,0.4,3.3,2.4,47.8,79.6,0.4,2.4,0.4,"Alexis Sánchez Arsenal, 33, M(CLR),FW",622.0,1.9,1.3,3,5,2.4,37.3,76.6,8.16,Alexis Sánchez,Arsenal,26,ARS  Arsenal FC  Arsenal,"M(CLR),FW",15.000,90.0,1.0,3.0
71,"5Mesut ÖzilArsenal, 33, M(CLR)","Mesut Özil Arsenal, 33, M(CLR)",3049,1.0,0.6,0.6,0,0.3,1.2,0,7.66,6,19,1.4,4.2,1.2,0.4,1.7,2.0,65.1,86.3,2.6,1.5,0.5,"Mesut Özil Arsenal, 33, M(CLR)",720.0,0.5,1.1,2,0,2,56.6,82.8,7.03,Mesut Özil,Arsenal,26,ARS  Arsenal FC  Arsenal,M(CLR),15.000,90.0,1.0,2.0
72,"9Santi CazorlaArsenal, 37, M(CLR)","Santi Cazorla Arsenal, 37, M(CLR)",1293,1.9,1.7,0.9,0,1.0,1.8,0.1,7.53,0,3,1.6,2.5,0.9,0.1,1.3,0.9,81.9,90.2,1,3.5,0.3,"Santi Cazorla Arsenal, 37, M(CLR)",439.0,2.0,1.8,0,1,0.8,66.2,88.5,7.3,Santi Cazorla,Arsenal,30,ARS  Arsenal FC  Arsenal,M(CLR),15.000,90.0,1.0,2.0
73,"432Pablo PiattiValencia, 33, M(CLR)","Pablo Piatti Valencia, 33, M(CLR)",791,1.2,0.4,0.8,0,0.1,0.9,0.1,6.36,0,0,0.5,0.5,1.9,0.2,0.9,0.8,12.1,74.4,0.6,0.1,0,"Pablo Piatti Valencia, 33, M(CLR)",227.0,1.4,0.4,0,1,1.8,19.6,72.4,6.61,Pablo Piatti,Valencia,26,VAL  Valencia CF  Valencia,M(CLR),14.000,76.0,1.0,2.0
74,"383Óliver TorresAtletico, 27, M(CLR)","Óliver Torres Atletico, 27, M(CLR)",815,1.0,0.6,0.5,0,0.1,1.0,0,6.47,0,2,0.4,0.8,0.5,0,1.0,0.8,23.8,80.4,0.1,1.1,0.1,"Óliver Torres Atletico, 27, M(CLR)",252.0,1.6,0.3,1,0,0.6,33.6,84.7,6.5,Óliver Torres,Atletico,20,ATL  Club Atlético de Madrid  Atlético,M(CLR),28.000,123.0,1.0,2.0
75,"375Luciano ViettoAtletico, 28, AM(CLR),FW","Luciano Vietto Atletico, 28, AM(CLR),FW",966,0.7,0.2,0.7,0,0.1,0.5,0.1,6.48,1,3,1.3,0.7,1.2,0.7,1.3,2.1,19.2,79.7,0.1,0.4,0.1,"Luciano Vietto Atletico, 28, AM(CLR),FW",227.0,0.8,0.6,1,1,0.6,20.6,79.6,6.82,Luciano Vietto,Atletico,21,ATL  Club Atlético de Madrid  Atlético,"AM(CLR),FW",28.000,123.0,1.0,3.0
76,"369Mateo KovacicReal Madrid, 28, M(CL)","Mateo Kovacic Real Madrid, 28, M(CL)",1030,1.5,0.6,0.6,0,0.2,0.3,0.1,6.5,0,2,0.4,0.7,0.6,0,0.6,0.7,30.2,90.5,0,0.7,0.1,"Mateo Kovacic Real Madrid, 28, M(CL)",340.0,1.4,0.5,1,0,0.5,41.5,92.5,6.87,Mateo Kovacic,Real Madrid,21,RM  Real Madrid CF  Real Madrid,M(CL),33.000,155.0,1.0,2.0
77,"354José Antonio ReyesSevilla, 38, M(CLR)","José Antonio Reyes Sevilla, 38, M(CLR)",1186,0.8,0.5,0.9,0,0.2,0.9,0.1,6.53,1,1,0.9,1.3,1.6,0.2,1.4,1.1,21.7,66.2,0.8,0.9,0.1,"José Antonio Reyes Sevilla, 38, M(CLR)",162.0,0.5,2,0,0,1,42.0,69.0,6.9,José Antonio Reyes,Sevilla,31,SEV  Sevilla FC  Sevilla,M(CLR),23.000,74.5,1.0,2.0
78,"355Santi MinaValencia, 26, AM(LR),FW","Santi Mina Valencia, 26, AM(LR),FW",1581,1.1,0.5,1.2,0,0.3,0.7,0.1,6.53,4,1,1,0.4,1.9,0.2,1.5,1.9,19.0,76.4,0.1,0.5,0,"Santi Mina Valencia, 26, AM(LR),FW",231.0,1,0.3,0,0,1,22.5,83.3,6.17,Santi Mina,Valencia,19,VAL  Valencia CF  Valencia,"AM(LR),FW",14.000,76.0,2.0,3.0
79,"349Rodrigo de PaulValencia, 28, AM(CLR),FW","Rodrigo de Paul Valencia, 28, AM(CLR),FW",522,1.0,0.4,1.0,0,0.1,0.3,0.1,6.55,0,0,1.1,1.8,1.1,0.1,0.8,1.3,25.2,75.3,1.2,2.8,0.1,"Rodrigo de Paul Valencia, 28, AM(CLR),FW",86.0,1.5,0.5,0,0,0.5,23.0,78.3,6.69,Rodrigo de Paul,Valencia,21,VAL  Valencia CF  Valencia,"AM(CLR),FW",14.000,76.0,1.0,3.0
80,"333Antonio BarragánValencia, 34, D(CR),M(R)","Antonio Barragán Valencia, 34, D(CR),M(R)",1660,1.8,2.3,1.6,0.1,1.7,0.5,0.1,6.56,0,0,0,0.3,0.9,0,0.2,0.3,30.6,79.9,0.4,1.2,0,"Antonio Barragán Valencia, 34, D(CR),M(R)",90.0,1,1,0,0,2,39.0,79.5,6.82,Antonio Barragán,Valencia,27,VAL  Valencia CF  Valencia,"D(CR),M(R)",14.000,76.0,1.5,1.0
81,"335Álvaro NegredoValencia, 36, FW","Álvaro Negredo Valencia, 36, FW",1148,0.2,0.2,0.6,0,0.7,0.2,0.1,6.56,5,2,1.6,0.5,0.4,0.5,0.6,1.1,14.0,63.0,0,0.6,0.1,"Álvaro Negredo Valencia, 36, FW",199.0,0,0,0,0,1.3,16.3,73.5,6.38,Álvaro Negredo,Valencia,29,VAL  Valencia CF  Valencia,FW,14.000,76.0,0.0,4.0
82,"322Marco AndreolliSevilla, 36, D(C)","Marco Andreolli Sevilla, 36, D(C)",555,0.7,1.6,0.6,0.4,4.6,0.1,1,6.59,0,0,0.4,0.3,0.6,0,0.1,0.1,26.6,84.4,0,1.7,0,"Marco Andreolli Sevilla, 36, D(C)",180.0,1.5,1.0,0,0,0,57.0,90.4,6.79,Marco Andreolli,Sevilla,29,SEV  Sevilla FC  Sevilla,D(C),23.000,74.5,0.0,0.0
83,"323Timothée KolodziejczakSevilla, 30, D(CL),M(L)","Timothée Kolodziejczak Sevilla, 30, D(CL),M(L)",2384,1.4,2,0.9,0.6,3,0.2,0.2,6.59,0,0,0.3,0.1,0.3,0.1,0.2,0.4,40.3,82.5,0.1,3.7,0,"Timothée Kolodziejczak Sevilla, 30, D(CL),M(L)",507.0,2,1.5,0,0,0,54.8,92.7,6.68,Timothée Kolodziejczak,Sevilla,23,SEV  Sevilla FC  Sevilla,"D(CL),M(L)",23.000,74.5,1.5,1.0
84,"324Fernando LlorenteSevilla, 37, FW","Fernando Llorente Sevilla, 37, FW",1162,0.3,0.2,1.6,0,0.7,0.2,0,6.59,4,3,1.3,0.7,0.3,0.2,0.9,1.3,16.9,63.7,0.1,0.3,0,"Fernando Llorente Sevilla, 37, FW",155.0,0.3,0,1,1,1,12.7,73.7,6.96,Fernando Llorente,Sevilla,30,SEV  Sevilla FC  Sevilla,FW,23.000,74.5,0.0,4.0
85,"327Sofiane FeghouliValencia, 32, M(CR)","Sofiane Feghouli Valencia, 32, M(CR)",1259,0.8,0.7,0.9,0,0.3,0.4,0,6.58,1,1,1,1.2,1.0,0.3,0.7,1.3,22.1,68.8,1,0.6,0.2,"Sofiane Feghouli Valencia, 32, M(CR)",411.0,1.4,2.0,2,0,2.2,37.4,77.5,7.41,Sofiane Feghouli,Valencia,25,VAL  Valencia CF  Valencia,M(CR),14.000,76.0,1.0,2.0
86,"316Adil RamiSevilla, 36, D(C)","Adil Rami Sevilla, 36, D(C)",2428,0.6,1.6,1.0,0.6,3.9,0.2,0.5,6.61,0,1,0.4,0.1,0.5,0.1,0.1,0.4,37.0,79.7,0,4.2,0,"Adil Rami Sevilla, 36, D(C)",360.0,1,2,0,0,0,43.5,92.0,6.32,Adil Rami,Sevilla,29,SEV  Sevilla FC  Sevilla,D(C),23.000,74.5,0.0,0.0
87,"301Jackson MartínezAtletico, 35, FW","Jackson Martínez Atletico, 35, FW",657,0.2,0.4,1.3,0,0.5,0.2,0.1,6.63,2,3,1.7,0.6,0.7,0.3,0.9,2.1,12.9,71.0,0.1,0.3,0.1,"Jackson Martínez Atletico, 35, FW",243.0,1.0,0.5,1,0,0.3,15.8,65.1,6.84,Jackson Martínez,Atletico,28,ATL  Club Atlético de Madrid  Atlético,FW,28.000,123.0,0.0,4.0
88,"305Lucas OrbánValencia, 33, D(CL)","Lucas Orbán Valencia, 33, D(CL)",524,3.4,2.1,2.3,0,2.7,1.6,0.1,6.62,0,0,0,0,1.4,0,0,0.9,28.0,81.6,0.1,1.0,0,"Lucas Orbán Valencia, 33, D(CL)",90.0,2,3.0,0,0,0,30.0,70.0,7.07,Lucas Orbán,Valencia,26,VAL  Valencia CF  Valencia,D(CL),14.000,76.0,1.0,0.0
89,"289RodrigoValencia, 31, M(CLR),FW","Rodrigo Valencia, 31, M(CLR),FW",1361,0.7,0.6,0.6,0,0.4,0.4,0,6.65,2,3,1.5,1,1,0.4,1,1.3,18.9,75.9,0.5,0.3,0,"Rodrigo Valencia, 31, M(CLR),FW",60.0,0.7,0,0,0,0,8.3,80.0,6.06,Rodrigo,Valencia,24,VAL  Valencia CF  Valencia,"M(CLR),FW",14.000,76.0,1.0,3.0
90,"273Enzo PérezValencia, 36, M(CR)","Enzo Pérez Valencia, 36, M(CR)",1266,2.3,1.4,1.7,0.1,0.9,1.1,0.3,6.68,0,0,0.3,0.5,1.8,0,0.8,0.5,34.3,87.8,0.1,2.7,0.1,"Enzo Pérez Valencia, 36, M(CR)",361.0,5,2.0,0,0,0.2,46.6,91.0,7.07,Enzo Pérez,Valencia,29,VAL  Valencia CF  Valencia,M(CR),14.000,76.0,1.0,2.0
91,"262CokeSevilla, 35, D(CLR),M(R)","Coke Sevilla, 35, D(CLR),M(R)",1741,1.8,1.8,1.5,0.1,1.6,1.5,0.5,6.7,1,1,1.4,0.5,1.4,0.4,0.7,0.8,28.1,73.0,0.1,1.3,0,"Coke Sevilla, 35, D(CLR),M(R)",492.0,1.3,0.8,0,1,0.5,36.5,78.5,6.35,Coke,Sevilla,28,SEV  Sevilla FC  Sevilla,"D(CLR),M(R)",23.000,74.5,1.5,1.0
92,"268Benoît TrémoulinasSevilla, 36, D(L),M(L)","Benoît Trémoulinas Sevilla, 36, D(L),M(L)",2159,1.0,1.8,0.5,0.2,1.5,0.3,0.3,6.69,0,3,0.5,0.8,1.1,0.3,0.3,0.5,34.8,76.4,0.8,1.7,0,"Benoît Trémoulinas Sevilla, 36, D(L),M(L)",540.0,0.5,1.2,1,0,1.2,40.2,80.5,6.59,Benoît Trémoulinas,Sevilla,29,SEV  Sevilla FC  Sevilla,"D(L),M(L)",23.000,74.5,2.0,1.0
93,"251José GayàValencia, 27, D(L),M(L)","José Gayà Valencia, 27, D(L),M(L)",1441,2.8,1.2,0.7,0.2,1.8,0.3,0.1,6.72,0,0,0.1,0.7,0.9,0,0.5,0.5,30.7,82.2,0.5,1.4,0,"José Gayà Valencia, 27, D(L),M(L)",450.0,3.4,1.6,0,1,0.8,43.6,82.6,6.64,José Gayà,Valencia,20,VAL  Valencia CF  Valencia,"D(L),M(L)",14.000,76.0,2.0,1.0
94,"252Vicente IborraSevilla, 34, M(C)","Vicente Iborra Sevilla, 34, M(C)",1741,0.9,1.0,1.4,0,1,0.6,0.4,6.72,7,2,1.1,0.4,0.8,0.3,0.3,0.7,21.2,67.0,0,0.7,0.1,"Vicente Iborra Sevilla, 34, M(C)",160.0,1.3,0.3,0,0,0.3,22.7,76.5,6.17,Vicente Iborra,Sevilla,27,SEV  Sevilla FC  Sevilla,M(C),23.000,74.5,0.0,2.0
95,"254JeséReal Madrid, 29, AM(LR),FW","Jesé Real Madrid, 29, AM(LR),FW",827,0.5,0.3,0.4,0,0,0.2,0,6.71,5,6,0.8,0.8,0.4,0,0.4,0.5,12.8,80.7,0.3,0,0,"Jesé Real Madrid, 29, AM(LR),FW",339.0,0.8,0.8,1,0,1.2,14.0,78.6,6.68,Jesé,Real Madrid,22,RM  Real Madrid CF  Real Madrid,"AM(LR),FW",33.000,155.0,2.0,3.0
96,"256Ángel CorreaAtletico, 27, AM(CLR),FW","Ángel Correa Atletico, 27, AM(CLR),FW",949,0.9,0.4,0.8,0,0,0.5,0.1,6.71,5,4,1.2,0.6,0.8,0.1,1.3,1.3,12.8,68.5,0.1,0.5,0.1,"Ángel Correa Atletico, 27, AM(CLR),FW",127.0,0.8,0.2,1,0,0.4,12.2,78.7,6.69,Ángel Correa,Atletico,20,ATL  Club Atlético de Madrid  Atlético,"AM(CLR),FW",28.000,123.0,1.0,3.0
97,"259Michael Krohn-DehliSevilla, 39, M(CLR)","Michael Krohn-Dehli Sevilla, 39, M(CLR)",1658,1,0.7,1,0,0.3,0.4,0.2,6.7,1,3,0.9,1.3,0.6,0.2,1,0.8,29.9,84.4,1,2,0.1,"Michael Krohn-Dehli Sevilla, 39, M(CLR)",259.0,1.5,1.3,0,1,0.7,30.3,87.9,6.52,Michael Krohn-Dehli,Sevilla,32,SEV  Sevilla FC  Sevilla,M(CLR),23.000,74.5,1.0,2.0
98,"241Arda TuranBarcelona, 35, AM(CLR)","Arda Turan Barcelona, 35, AM(CLR)",816,1.4,0.6,1.2,0,0.1,0.6,0,6.73,2,3,0.6,0.4,0.8,0.1,1.2,0.7,34.1,92.3,0.1,1.4,0.2,"Arda Turan Barcelona, 35, AM(CLR)",46.0,0.7,0,0,0,0.3,13.3,92.5,6.07,Arda Turan,Barcelona,28,BAR  FC Barcelona  Barcelona,AM(CLR),26.000,138.0,1.0,2.5
99,"231Munir El-HaddadiBarcelona, 26, AM(LR),FW","Munir El-Haddadi Barcelona, 26, AM(LR),FW",825,0.7,0.9,0.8,0,0.3,0.5,0.1,6.74,3,2,1.1,0.6,0.8,0.4,0.8,1.3,20.7,78.7,0,0.7,0,"Munir El-Haddadi Barcelona, 26, AM(LR),FW",257.0,2.3,1.3,0,1,0.8,24.3,78.4,7.06,Munir El-Haddadi,Barcelona,19,BAR  FC Barcelona  Barcelona,"AM(LR),FW",26.000,138.0,2.0,3.0
100,"232Paco AlcácerValencia, 28, AM(R),FW","Paco Alcácer Valencia, 28, AM(R),FW",2420,0.6,0.5,0.5,0,0.6,0.2,0,6.74,13,6,1.8,1,0.5,1.1,1,1.7,13.6,74.9,0,0.2,0.1,"Paco Alcácer Valencia, 28, AM(R),FW",397.0,0,0.4,0,1,1,15.2,77.6,6.28,Paco Alcácer,Valencia,21,VAL  Valencia CF  Valencia,"AM(R),FW",14.000,76.0,2.0,3.0
101,"230Danilo BarbosaValencia, 26, D(C),DMC","Danilo Barbosa Valencia, 26, D(C),DMC",1366,2.4,1.5,1.3,0.1,1.0,0.6,0.2,6.74,0,0,0.8,0.4,2.3,0,1.7,1.2,25.4,75.5,0.1,1.7,0.1,"Danilo Barbosa Valencia, 26, D(C),DMC",83.0,1,1,0,0,0,8.8,62.9,6.36,Danilo Barbosa,Valencia,19,VAL  Valencia CF  Valencia,"D(C),DMC",14.000,76.0,0.0,0.5
102,"219Jeremy MathieuBarcelona, 38, D(CL)","Jeremy Mathieu Barcelona, 38, D(CL)",1263,0.9,1.8,0.4,0.4,2.1,0.3,0.4,6.76,0,2,0.3,0.2,0.3,0,0.2,0.4,38.0,88.0,0,1.0,0,"Jeremy Mathieu Barcelona, 38, D(CL)",270.0,1.3,2,0,0,0,63.0,89.4,6.62,Jeremy Mathieu,Barcelona,31,BAR  FC Barcelona  Barcelona,D(CL),26.000,138.0,1.0,0.0
103,"202André GomesValencia, 28, M(CLR)","André Gomes Valencia, 28, M(CLR)",2381,1.1,0.5,2.0,0,0.5,1.1,0.1,6.78,3,3,1.4,0.9,1.5,0.1,2.5,2,43.1,81.0,0.2,2.6,0.1,"André Gomes Valencia, 28, M(CLR)",252.0,1.5,0.3,1,0,0.8,41.5,83.7,6.46,André Gomes,Valencia,21,VAL  Valencia CF  Valencia,M(CLR),14.000,76.0,1.0,2.0
104,"171Javi FuegoValencia, 38, M(C)","Javi Fuego Valencia, 38, M(C)",2047,2.4,2.9,2.1,0.1,1.1,1.2,0.4,6.82,0,0,0.2,0.4,1.2,0.1,0.7,0.8,48.2,85.2,0,3.1,0,"Javi Fuego Valencia, 38, M(C)",355.0,2.2,1.4,0,0,0,46.0,80.9,6.53,Javi Fuego,Valencia,31,VAL  Valencia CF  Valencia,M(C),14.000,76.0,0.0,2.0
105,"162Jesús GámezAtletico, 37, D(LR)","Jesús Gámez Atletico, 37, D(LR)",727,2.1,1.6,0.6,0.1,3.2,1.3,0.4,6.84,0,0,0.2,0.5,0.8,0,0.3,0.8,25.1,74.9,0.5,1.4,0.1,"Jesús Gámez Atletico, 37, D(LR)",90.0,1.0,6.0,0,0,2.0,57.0,80.7,7.68,Jesús Gámez,Atletico,30,ATL  Club Atlético de Madrid  Atlético,D(LR),28.000,123.0,2.0,0.0
106,"152Kevin GameiroSevilla, 35, FW","Kevin Gameiro Sevilla, 35, FW",2084,0.7,0.3,0.3,0,0.4,0.4,0,6.86,16,4,2.3,0.8,0.6,0.8,1.1,1.4,13.2,74.4,0.1,0.1,0,"Kevin Gameiro Sevilla, 35, FW",315.0,0.8,0.4,1,0,0.8,13.4,73.1,6.43,Kevin Gameiro,Sevilla,28,SEV  Sevilla FC  Sevilla,FW,23.000,74.5,0.0,4.0
107,"153Steven NzonziSevilla, 33, M(C)","Steven Nzonzi Sevilla, 33, M(C)",1847,1.4,1.5,1.1,0,1.3,0.2,0.2,6.86,3,1,0.7,0.4,0.5,0,0.5,0.3,33.0,79.9,0.2,1.6,0,"Steven Nzonzi Sevilla, 33, M(C)",284.0,1.4,0.8,0,0,0.6,35.4,87.0,6.82,Steven Nzonzi,Sevilla,26,SEV  Sevilla FC  Sevilla,M(C),23.000,74.5,0.0,2.0
108,"156Marc BartraBarcelona, 31, D(CR),DMC","Marc Bartra Barcelona, 31, D(CR),DMC",496,0.8,1.1,0.2,0.6,2.0,0.2,0.6,6.85,2,1,0.4,0.2,0.4,0.1,0,0.2,30.0,87.9,0,1.7,0,"Marc Bartra Barcelona, 31, D(CR),DMC",235.0,1.5,1.8,0,0,0,45.8,87.4,7.0,Marc Bartra,Barcelona,24,BAR  FC Barcelona  Barcelona,"D(CR),DMC",26.000,138.0,0.5,0.5
109,"159VitoloSevilla, 32, M(CLR),FW","Vitolo Sevilla, 32, M(CLR),FW",2053,1.6,0.6,1.8,0,0.3,1.4,0.2,6.84,2,4,0.9,1.3,2.0,0.3,1.1,1.4,27.2,75.0,0.3,0.4,0.1,"Vitolo Sevilla, 32, M(CLR),FW",450.0,2.2,0.8,1,1,1.8,35.8,79.3,7.49,Vitolo,Sevilla,25,SEV  Sevilla FC  Sevilla,"M(CLR),FW",23.000,74.5,1.0,3.0
110,"141Aymen AbdennourValencia, 32, D(C)","Aymen Abdennour Valencia, 32, D(C)",1853,1.9,3.0,0.9,0.7,4.6,0.7,0.9,6.88,0,0,0.3,0.2,0.5,0,0.4,0.4,38.1,83.2,0,2.7,0,"Aymen Abdennour Valencia, 32, D(C)",329.0,1.0,3.0,0,0,0,47.3,93.7,6.87,Aymen Abdennour,Valencia,25,VAL  Valencia CF  Valencia,D(C),14.000,76.0,0.0,0.0
111,"145Augusto FernándezAtletico, 36, M(CR)","Augusto Fernández Atletico, 36, M(CR)",857,2.4,2.7,1.2,0,0.3,2.2,0,6.87,0,0,0.3,0.1,0.5,0,0.2,0.5,31.4,85.8,0.1,1.1,0,"Augusto Fernández Atletico, 36, M(CR)",365.0,2.8,1.2,0,1,0.5,26.8,83.2,6.81,Augusto Fernández,Atletico,29,ATL  Club Atlético de Madrid  Atlético,M(CR),28.000,123.0,1.0,2.0
112,"133Aderllan SantosValencia, 33, D(C)","Aderllan Santos Valencia, 33, D(C)",1520,2.7,2.4,0.7,0.5,6.1,0.3,0.9,6.9,0,0,0.4,0.1,0.4,0.1,0.4,0.5,37.5,83.7,0,3.4,0,"Aderllan Santos Valencia, 33, D(C)",211.0,1.0,2.7,0,0,0,24.0,73.6,6.61,Aderllan Santos,Valencia,26,VAL  Valencia CF  Valencia,D(C),14.000,76.0,0.0,0.0
