,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
10,"302Tomas RosickyArsenal, 41, M(CR)","Tomas Rosicky Arsenal, 41, M(CR)",1574,0.9,0.6,1.1,0,0.2,0.6,0.1,6.67,2,1,0.9,1.3,0.8,0,0.5,0.6,41.5,84.7,0.3,1.3,0.1,"Tomas Rosicky Arsenal, 41, M(CR)",453.0,1.4,1.3,0,0,0.4,44.1,82.2,6.51,Tomas Rosicky,Arsenal,32,ARS  Arsenal FC  Arsenal,M(CR),18.000,96.0,1.0,2.0
11,"305Carl JenkinsonArsenal, 30, D(R)","Carl Jenkinson Arsenal, 30, D(R)",800,0.9,0.5,0.4,0.1,2.1,0.1,0.3,6.66,1,2,0.1,0.3,0.3,0,0.1,0.4,28.4,85.2,0.4,0.7,0,"Carl Jenkinson Arsenal, 30, D(R)",90.0,1.0,2,0,0,0,44.0,72.7,6.62,Carl Jenkinson,Arsenal,21,ARS  Arsenal FC  Arsenal,D(R),18.000,96.0,2.0,0.0
12,"307John Obi MikelChelsea, 35, M(C)","John Obi Mikel Chelsea, 35, M(C)",1065,1.3,1,0.8,0,1.4,0.8,0.3,6.66,1,1,0.4,0.4,0.4,0,0.2,0.3,28.5,89.5,0,2.5,0,"John Obi Mikel Chelsea, 35, M(C)",399.0,0.6,0.7,0,0,0,40.6,91.9,6.68,John Obi Mikel,Chelsea,26,CHE  Chelsea FC  Chelsea,M(C),25.000,124.0,0.0,2.0
13,"300Nacho MonrealArsenal, 36, D(CL),M(L)","Nacho Monreal Arsenal, 36, D(CL),M(L)",1179,1.3,1.1,0.5,0.1,2.4,0.6,0.1,6.67,0,1,0.2,0.5,0.5,0.1,0.4,0.3,31.3,88.2,0.3,0.9,0,"Nacho Monreal Arsenal, 36, D(CL),M(L)",195.0,1.2,0.7,0,0,0.5,14.3,87.2,6.45,Nacho Monreal,Arsenal,27,ARS  Arsenal FC  Arsenal,"D(CL),M(L)",18.000,96.0,1.5,1.0
14,"282Shinji KagawaMan Utd, 33, M(CL)","Shinji Kagawa Man Utd, 33, M(CL)",1172,1,0.9,0.2,0,0.3,0.4,0,6.71,0,3,0.8,0.9,0.4,0.1,1.8,1.2,39.2,87.0,0.3,2.2,0.2,"Shinji Kagawa Man Utd, 33, M(CL)",596.0,0.9,0.9,0,0,0.8,36.9,83.7,6.72,Shinji Kagawa,Man Utd,24,MU  Manchester United  Man. United,M(CL),23.000,112.0,1.0,2.0
15,"289Javi GarcíaMan City, 35, D(C),DMC","Javi García Man City, 35, D(C),DMC",1529,0.9,1.1,0.6,0.2,2.0,0.6,0.1,6.69,0,0,0.3,0.3,0.4,0,0.2,0.1,33.9,90.1,0,1.8,0,"Javi García Man City, 35, D(C),DMC",280.0,1.3,1.5,0,0,0,30.3,86.0,6.72,Javi García,Man City,26,MC  Manchester City FC  Man. City,"D(C),DMC",19.000,56.0,0.0,0.5
16,"258Tom CleverleyMan Utd, 32, M(CLR)","Tom Cleverley Man Utd, 32, M(CLR)",1581,2.2,1.5,0.7,0,0.9,1.3,0.2,6.74,1,0,0.7,0.5,1.4,0,0.9,0.4,51.7,89.6,0.1,3.8,0,"Tom Cleverley Man Utd, 32, M(CLR)",188.0,1.5,0.5,0,0,0.3,36.5,87.0,6.32,Tom Cleverley,Man Utd,23,MU  Manchester United  Man. United,M(CLR),23.000,112.0,1.0,2.0
17,"260Rio FerdinandMan Utd, 43, D(C)","Rio Ferdinand Man Utd, 43, D(C)",1128,0.7,1.4,0,0.4,6.3,0.3,0.5,6.74,0,0,0,0,0.2,0,0.4,0,41.1,89.1,0,4.6,0,"Rio Ferdinand Man Utd, 43, D(C)",630.0,0.7,2.0,0,0,0,45.0,87.9,6.93,Rio Ferdinand,Man Utd,34,MU  Manchester United  Man. United,D(C),23.000,112.0,0.0,0.0
18,"244Thomas VermaelenArsenal, 36, D(CL)","Thomas Vermaelen Arsenal, 36, D(CL)",782,1.0,1.4,0.4,0.6,5.6,0.1,0.1,6.77,0,1,0.3,0.1,0.4,0.1,0.1,0.1,24.8,90.8,0,2.9,0,"Thomas Vermaelen Arsenal, 36, D(CL)",91.0,1,0.5,0,0,0,12.5,80.0,6.4,Thomas Vermaelen,Arsenal,27,ARS  Arsenal FC  Arsenal,D(CL),18.000,96.0,1.0,0.0
19,"208Danny WelbeckMan Utd, 31, AM(CLR),FW","Danny Welbeck Man Utd, 31, AM(CLR),FW",1461,0.7,0.9,0.4,0,0.9,0.5,0,6.84,9,1,1.8,0.5,1.2,0,1.6,1.6,20.9,87.4,0,0.5,0,"Danny Welbeck Man Utd, 31, AM(CLR),FW",369.0,1,0.6,1,0,0.6,20.2,77.2,6.84,Danny Welbeck,Man Utd,22,MU  Manchester United  Man. United,"AM(CLR),FW",23.000,112.0,1.0,3.0
20,"185André SchürrleChelsea, 31, M(CLR),FW","André Schürrle Chelsea, 31, M(CLR),FW",1327,1.3,0.6,0.7,0,0.5,0.6,0,6.88,8,2,1.9,1.0,0.4,0.5,0.6,1.2,17.2,82.6,0.6,0.4,0,"André Schürrle Chelsea, 31, M(CLR),FW",500.0,0.6,0.4,1,0,0.7,20.6,83.0,6.85,André Schürrle,Chelsea,22,CHE  Chelsea FC  Chelsea,"M(CLR),FW",25.000,124.0,1.0,3.0
21,"189Serge GnabryArsenal, 26, AM(CLR),FW","Serge Gnabry Arsenal, 26, AM(CLR),FW",464,1.4,0.7,0.2,0,0.7,0.3,0,6.88,1,0,1.3,0.6,0.8,0,1.1,0.9,26.4,85.3,0,0.3,0.1,"Serge Gnabry Arsenal, 26, AM(CLR),FW",14.0,0,0,0,0,0,1.5,66.7,6.0,Serge Gnabry,Arsenal,17,ARS  Arsenal FC  Arsenal,"AM(CLR),FW",18.000,96.0,1.0,3.0
22,"174Joleon LescottMan City, 39, D(CL)","Joleon Lescott Man City, 39, D(CL)",784,1.6,1.7,0.5,0.6,4.5,0.6,0.5,6.9,0,0,0.6,0,0.1,0,0.2,0.2,42.7,89.5,0,1.7,0,"Joleon Lescott Man City, 39, D(CL)",303.0,1.8,1.5,0,0,0,28.5,87.7,6.42,Joleon Lescott,Man City,30,MC  Manchester City FC  Man. City,D(CL),19.000,56.0,1.0,0.0
23,"175Fernando TorresChelsea, 38, FW","Fernando Torres Chelsea, 38, FW",1572,0.4,0.1,0.8,0,0.3,0.2,0,6.9,5,5,2.2,1,1.0,0.8,1.3,1.3,16.0,66.7,0.1,0.4,0,"Fernando Torres Chelsea, 38, FW",423.0,1.0,0.1,4,0,0.2,11.6,59.6,7.0,Fernando Torres,Chelsea,29,CHE  Chelsea FC  Chelsea,FW,25.000,124.0,0.0,4.0
24,"176Álvaro NegredoMan City, 36, FW","Álvaro Negredo Man City, 36, FW",1726,0.4,0.1,0.7,0.1,0.7,0.3,0,6.89,9,3,2.1,1,0.5,0.4,0.9,1.3,17.3,76.7,0.2,0.9,0.1,"Álvaro Negredo Man City, 36, FW",328.0,0.1,0.3,5,1,0.5,13.3,68.9,6.99,Álvaro Negredo,Man City,27,MC  Manchester City FC  Man. City,FW,19.000,56.0,0.0,4.0
25,"180Juan MataChelsea, 34, AM(CLR)","Juan Mata Chelsea, 34, AM(CLR)",834,1.1,0.2,0.5,0,0.2,0.8,0,6.89,0,2,0.8,2.3,1.2,0.4,0.8,1.2,41.3,88.1,1.8,2.4,0.2,"Juan Mata Chelsea, 34, AM(CLR)",104.0,0,0,0,0,3.5,42.0,86.9,6.84,Juan Mata,Chelsea,25,CHE  Chelsea FC  Chelsea,AM(CLR),25.000,124.0,1.0,2.5
26,"170Ashley ColeChelsea, 41, D(L),M(L)","Ashley Cole Chelsea, 41, D(L),M(L)",1387,2.2,1.2,0.8,0.1,2,0.9,0.2,6.91,0,2,0.2,1,0.9,0.1,0.5,1,41.1,90.0,0.2,1.7,0,"Ashley Cole Chelsea, 41, D(L),M(L)",414.0,2.4,1.4,0,0,0.8,51.0,91.0,6.87,Ashley Cole,Chelsea,32,CHE  Chelsea FC  Chelsea,"D(L),M(L)",25.000,124.0,2.0,1.0
27,"153Antonio ValenciaMan Utd, 36, D(R),M(R)","Antonio Valencia Man Utd, 36, D(R),M(R)",1941,1.7,1.3,1.3,0,0.8,0.6,0.2,6.94,2,3,0.6,0.9,0.8,0.2,0.9,1.1,36.3,85.2,0.6,0.8,0.1,"Antonio Valencia Man Utd, 36, D(R),M(R)",759.0,2.0,1.1,2,2,1.1,31.1,79.4,7.25,Antonio Valencia,Man Utd,27,MU  Manchester United  Man. United,"D(R),M(R)",23.000,112.0,2.0,1.0
28,"154Matija NastasicMan City, 29, D(C)","Matija Nastasic Man City, 29, D(C)",1028,1.6,1.1,1.5,0.5,6.7,0.4,0.4,6.94,0,0,0.4,0.1,0.4,0,0.2,0.3,46.5,91.9,0,2.8,0,"Matija Nastasic Man City, 29, D(C)",360.0,1.8,1.5,0,0,0.3,42.5,87.1,6.87,Matija Nastasic,Man City,20,MC  Manchester City FC  Man. City,D(C),19.000,56.0,0.0,0.0
29,"141Lukas PodolskiArsenal, 37, AM(CLR),FW","Lukas Podolski Arsenal, 37, AM(CLR),FW",1173,0.9,0.2,0.5,0,1.0,0.6,0,6.98,8,2,2.1,0.4,0.6,0.3,0.9,0.9,30.0,88.8,0.2,0.4,0.1,"Lukas Podolski Arsenal, 37, AM(CLR),FW",90.0,1,1,1,0,1,25.0,76.0,7.31,Lukas Podolski,Arsenal,28,ARS  Arsenal FC  Arsenal,"AM(CLR),FW",18.000,96.0,1.0,3.0
30,"144Adnan JanuzajMan Utd, 27, AM(CLR)","Adnan Januzaj Man Utd, 27, AM(CLR)",1641,0.9,0.6,1.1,0,0.3,0.5,0.1,6.96,4,3,1.7,1.1,2.2,0.1,2.1,2,22.1,81.6,1.1,0.9,0.2,"Adnan Januzaj Man Utd, 27, AM(CLR)",99.0,0.5,0,0,0,0,16.0,78.1,6.52,Adnan Januzaj,Man Utd,18,MU  Manchester United  Man. United,AM(CLR),23.000,112.0,1.0,2.5
31,"149Jonny EvansMan Utd, 34, D(CL)","Jonny Evans Man Utd, 34, D(CL)",1378,1.1,1.5,0.1,0.2,7.8,0.2,0.6,6.95,0,0,0.4,0.1,0.6,0,0.1,0.1,47.4,87.3,0,4.7,0,"Jonny Evans Man Utd, 34, D(CL)",270.0,2.3,2,1,0,0,55.3,88.0,8.19,Jonny Evans,Man Utd,25,MU  Manchester United  Man. United,D(CL),23.000,112.0,1.0,0.0
32,"140David LuizChelsea, 35, D(C),DMC","David Luiz Chelsea, 35, D(C),DMC",1359,1.2,1.3,1.4,0.3,4.6,0.9,0.3,6.98,0,1,1.6,0.2,1.2,0,0.3,0.5,43.1,81.4,0.1,5.4,0,"David Luiz Chelsea, 35, D(C),DMC",637.0,2.0,2.3,0,1,0.3,53.6,80.7,7.22,David Luiz,Chelsea,26,CHE  Chelsea FC  Chelsea,"D(C),DMC",25.000,124.0,0.0,0.5
33,"127Jack WilshereArsenal, 30, M(CLR)","Jack Wilshere Arsenal, 30, M(CLR)",1720,1.3,0.4,1.2,0,0.2,0.5,0.2,7.01,3,4,0.9,1.4,1.8,0.2,1.3,1.7,50.8,86.1,0.1,2.5,0.4,"Jack Wilshere Arsenal, 30, M(CLR)",341.0,0.8,0.2,2,0,1,31.4,77.7,7.13,Jack Wilshere,Arsenal,21,ARS  Arsenal FC  Arsenal,M(CLR),18.000,96.0,1.0,2.0
34,"111RafaelMan Utd, 31, D(LR),M(R)","Rafael Man Utd, 31, D(LR),M(R)",1421,2.3,1.8,1,0.2,4.0,0.8,0.3,7.05,0,1,0.4,0.9,1.3,0.1,0.6,0.6,35.1,78.8,0.5,0.8,0,"Rafael Man Utd, 31, D(LR),M(R)",329.0,4.0,2.5,0,0,0.8,37.5,81.3,7.6,Rafael,Man Utd,22,MU  Manchester United  Man. United,"D(LR),M(R)",23.000,112.0,2.0,1.0
35,"116OscarChelsea, 30, M(CLR)","Oscar Chelsea, 30, M(CLR)",2144,2,0.2,1,0,0.7,0.8,0,7.04,8,2,2.2,1.5,0.8,0.1,1.2,1.3,38.2,83.3,0.6,2.2,0,"Oscar Chelsea, 30, M(CLR)",691.0,2.2,0.2,1,4,1.3,33.3,79.0,7.14,Oscar,Chelsea,21,CHE  Chelsea FC  Chelsea,M(CLR),25.000,124.0,1.0,2.0
36,"102Frank LampardChelsea, 43, M(C)","Frank Lampard Chelsea, 43, M(C)",1705,1.7,0.5,0.7,0,1.4,0.8,0.1,7.07,6,3,2.2,1.3,0.3,0.1,0.3,0.5,40.2,82.4,1.3,2.4,0,"Frank Lampard Chelsea, 43, M(C)",799.0,1.5,1.4,1,2,1.2,42.6,85.7,7.1,Frank Lampard,Chelsea,34,CHE  Chelsea FC  Chelsea,M(C),25.000,124.0,0.0,2.0
37,"104RamiresChelsea, 35, M(CR)","Ramires Chelsea, 35, M(CR)",2610,2.8,0.8,1.8,0,1.3,1.9,0.2,7.07,1,2,1.7,1.1,1.9,0.2,0.9,1.4,46.4,83.8,0.3,2.9,0.1,"Ramires Chelsea, 35, M(CR)",826.0,3.8,1.2,2,1,0.6,35.4,79.1,7.11,Ramires,Chelsea,26,CHE  Chelsea FC  Chelsea,M(CR),25.000,124.0,1.0,2.0
38,"105Michael CarrickMan Utd, 40, D(C),M(C)","Michael Carrick Man Utd, 40, D(C),M(C)",2413,2.1,2.8,0.4,0.1,2.0,0.8,0.3,7.06,1,0,0.6,1.0,0.8,0,0.5,0.4,70.7,88.6,0.1,6.0,0,"Michael Carrick Man Utd, 40, D(C),M(C)",630.0,2.3,2.7,0,0,0.1,60.9,87.6,6.91,Michael Carrick,Man Utd,31,MU  Manchester United  Man. United,"D(C),M(C)",23.000,112.0,0.0,1.0
39,"108Kieran GibbsArsenal, 32, D(L),M(L)","Kieran Gibbs Arsenal, 32, D(L),M(L)",2055,2.4,1.9,0.6,0.3,4.3,0.7,0.1,7.06,0,1,0.3,0.5,0.4,0,0.3,0.3,39.0,79.5,0.4,1.0,0,"Kieran Gibbs Arsenal, 32, D(L),M(L)",481.0,1.5,3.5,0,1,0.2,41.8,81.7,7.04,Kieran Gibbs,Arsenal,23,ARS  Arsenal FC  Arsenal,"D(L),M(L)",18.000,96.0,2.0,1.0
40,"110Robin van PersieMan Utd, 38, AM(C),FW","Robin van Persie Man Utd, 38, AM(C),FW",1584,0.5,0.2,1.2,0,0.7,0.2,0,7.06,12,3,3.0,0.8,0.5,1,1.3,1.2,18.4,76.7,0.4,0.9,0,"Robin van Persie Man Utd, 38, AM(C),FW",414.0,0.5,0.2,4,0,0.7,14.3,75.6,7.18,Robin van Persie,Man Utd,29,MU  Manchester United  Man. United,"AM(C),FW",23.000,112.0,0.0,3.0
41,"100Samuel Eto'oChelsea, 41, M(CL),FW","Samuel Eto'o Chelsea, 41, M(CL),FW",1306,0.6,0.1,0.7,0,0.2,0.2,0,7.08,9,2,2.8,1,0.7,0.7,1.7,1,15.5,76.1,0,0.3,0,"Samuel Eto'o Chelsea, 41, M(CL),FW",523.0,0.4,0.1,3,1,1.1,15.6,81.4,6.74,Samuel Eto'o,Chelsea,32,CHE  Chelsea FC  Chelsea,"M(CL),FW",25.000,124.0,1.0,3.0
42,"81Mikel ArtetaArsenal, 40, M(C)","Mikel Arteta Arsenal, 40, M(C)",2407,3.4,2.0,1.1,0,1.7,1.7,0.2,7.14,2,0,0.4,0.6,1.2,0,0.4,0.4,69.4,92.1,0.2,4.6,0.1,"Mikel Arteta Arsenal, 40, M(C)",431.0,3.2,2,0,0,0.2,54.2,91.4,6.96,Mikel Arteta,Arsenal,31,ARS  Arsenal FC  Arsenal,M(C),18.000,96.0,0.0,2.0
43,"82John TerryChelsea, 41, D(C)","John Terry Chelsea, 41, D(C)",3060,0.9,1.0,0.4,0.4,6.7,0.2,0.6,7.13,2,1,0.8,0.1,0.6,0.1,0.1,0.1,50.2,90.2,0,3.6,0,"John Terry Chelsea, 41, D(C)",973.0,0.5,1.2,0,0,0,46.3,90.6,6.89,John Terry,Chelsea,32,CHE  Chelsea FC  Chelsea,D(C),25.000,124.0,0.0,0.0
44,"85Aleksandar KolarovMan City, 36, D(CL),M(L)","Aleksandar Kolarov Man City, 36, D(CL),M(L)",1971,1.7,1.0,0.4,0.1,2.1,0.6,0.1,7.12,1,7,1.8,1.2,1.2,0.1,0.5,0.7,34.0,81.2,0.9,1.7,0,"Aleksandar Kolarov Man City, 36, D(CL),M(L)",531.0,1.4,2.6,1,0,1.4,32.1,76.0,7.0,Aleksandar Kolarov,Man City,27,MC  Manchester City FC  Man. City,"D(CL),M(L)",19.000,56.0,1.5,1.0
45,"87Theo WalcottArsenal, 33, M(CLR),FW","Theo Walcott Arsenal, 33, M(CLR),FW",859,0.4,0.3,0.3,0,0.4,0.1,0,7.11,5,4,2.5,1.8,0.5,0.5,0.9,0.9,19.8,81.4,1.6,0.2,0.1,"Theo Walcott Arsenal, 33, M(CLR),FW",94.0,1,0,1,0,0.5,14.0,85.7,6.96,Theo Walcott,Arsenal,24,ARS  Arsenal FC  Arsenal,"M(CLR),FW",18.000,96.0,1.0,3.0
46,"71Per MertesackerArsenal, 37, D(C)","Per Mertesacker Arsenal, 37, D(C)",3150,1.2,1.7,0.3,0.8,7.1,0.4,0.5,7.15,2,0,0.5,0.1,0.7,0,0.1,0.2,48.8,93.0,0,2.6,0,"Per Mertesacker Arsenal, 37, D(C)",720.0,0.5,1.6,0,0,0,52.4,91.4,6.83,Per Mertesacker,Arsenal,28,ARS  Arsenal FC  Arsenal,D(C),18.000,96.0,0.0,0.0
47,"75Jesús NavasMan City, 36, D(R),M(R)","Jesús Navas Man City, 36, D(R),M(R)",1775,1.3,0.6,0.2,0.1,0.7,0.3,0,7.15,4,7,1.1,1.9,0.5,0.1,0.8,0.8,34.2,85.8,1.5,1.8,0.1,"Jesús Navas Man City, 36, D(R),M(R)",469.0,0.4,0.8,0,3,1.0,23.9,83.8,6.68,Jesús Navas,Man City,27,MC  Manchester City FC  Man. City,"D(R),M(R)",19.000,56.0,2.0,1.0
48,"76Edin DzekoMan City, 36, FW","Edin Dzeko Man City, 36, FW",1993,0.5,0.2,0.9,0,0.5,0.3,0.1,7.15,16,1,3.3,0.6,0.8,0.3,1.2,1.2,23.0,73.7,0,1.0,0.1,"Edin Dzeko Man City, 36, FW",398.0,0.6,0.3,2,1,0.7,23.1,71.6,6.97,Edin Dzeko,Man City,27,MC  Manchester City FC  Man. City,FW,19.000,56.0,0.0,4.0
49,"62Bacary SagnaArsenal, 39, D(CR)","Bacary Sagna Arsenal, 39, D(CR)",3061,1.7,1.5,0.7,0.4,5.0,0.4,0.2,7.2,1,2,0.5,0.6,0.8,0,0.7,0.4,52.9,85.4,0.5,1.5,0,"Bacary Sagna Arsenal, 39, D(CR)",630.0,1.6,1.1,0,1,0.7,54.4,81.9,7.08,Bacary Sagna,Arsenal,30,ARS  Arsenal FC  Arsenal,D(CR),18.000,96.0,1.0,0.0
50,"63Vincent KompanyMan City, 36, D(C)","Vincent Kompany Man City, 36, D(C)",2365,2.3,2.0,0.8,1,5.1,0.6,0.5,7.18,4,1,0.6,0.2,0.4,0,0.3,0.3,40.7,88.1,0,4.1,0,"Vincent Kompany Man City, 36, D(C)",360.0,3,3.8,1,0,0.3,47.0,88.8,7.32,Vincent Kompany,Man City,27,MC  Manchester City FC  Man. City,D(C),19.000,56.0,0.0,0.0
51,"64Nemanja VidicMan Utd, 40, D(C)","Nemanja Vidic Man Utd, 40, D(C)",2084,1.2,1.9,1.3,0.5,10.6,0.2,0.5,7.17,0,0,0.6,0.2,0.5,0,0,0.2,41.7,85.5,0,5.2,0,"Nemanja Vidic Man Utd, 40, D(C)",540.0,1.2,2.2,1,0,0,43.5,88.5,7.33,Nemanja Vidic,Man Utd,31,MU  Manchester United  Man. United,D(C),23.000,112.0,0.0,0.0
52,"66Chris SmallingMan Utd, 32, D(CR)","Chris Smalling Man Utd, 32, D(CR)",1938,1.7,1.0,0.8,0.2,7.2,0.1,0.6,7.16,1,0,0.5,0.4,0.6,0.2,0.2,0.4,39.4,82.7,0.4,2.8,0,"Chris Smalling Man Utd, 32, D(CR)",571.0,1.6,1.1,1,0,0.1,34.7,73.7,7.08,Chris Smalling,Man Utd,23,MU  Manchester United  Man. United,D(CR),23.000,112.0,1.0,0.0
53,"56Marouane FellainiMan Utd, 34, M(C)","Marouane Fellaini Man Utd, 34, M(C)",1106,2.8,1.9,2.1,0.1,3.3,1.0,0.2,7.21,0,1,1.6,0.3,1.1,0.2,1.4,0.8,50.5,88.5,0.1,2,0,"Marouane Fellaini Man Utd, 34, M(C)",328.0,1.2,1.6,0,0,0.4,44.4,84.7,6.68,Marouane Fellaini,Man Utd,25,MU  Manchester United  Man. United,M(C),23.000,112.0,0.0,2.0
54,"41Mesut ÖzilArsenal, 33, M(CLR)","Mesut Özil Arsenal, 33, M(CLR)",2150,0.9,0.2,0.3,0,0.1,0.9,0.1,7.27,5,9,1.2,2.9,1.0,0.4,1.3,1.8,63.0,88.0,1.4,1.5,0.4,"Mesut Özil Arsenal, 33, M(CLR)",668.0,0.9,0.6,1,2,2.4,49.5,84.3,6.83,Mesut Özil,Arsenal,24,ARS  Arsenal FC  Arsenal,M(CLR),18.000,96.0,1.0,2.0
55,"42César AzpilicuetaChelsea, 32, D(CLR),M(R)","César Azpilicueta Chelsea, 32, D(CLR),M(R)",2325,3.4,1.7,1.0,0.1,4.8,1.0,0.3,7.26,0,0,0.2,0.4,0.8,0,0.3,0.5,41.2,80.6,0.4,2.3,0,"César Azpilicueta Chelsea, 32, D(CLR),M(R)",821.0,3.2,1.9,0,2,0.6,40.5,80.5,7.37,César Azpilicueta,Chelsea,23,CHE  Chelsea FC  Chelsea,"D(CLR),M(R)",25.000,124.0,1.5,1.0
56,"43Phil JonesMan Utd, 30, D(CR),DMC","Phil Jones Man Utd, 30, D(CR),DMC",2174,2.3,2,1.2,0.3,5.8,0.7,0.5,7.26,1,2,0.5,0.6,1.0,0,0.4,0.5,41.3,88.3,0.3,2.4,0.1,"Phil Jones Man Utd, 30, D(CR),DMC",542.0,1.5,2.5,1,0,0.1,27.1,84.3,7.41,Phil Jones,Man Utd,21,MU  Manchester United  Man. United,"D(CR),DMC",23.000,112.0,0.5,0.5
