,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
0,"511Malick SeckLens, 32, Forward","Malick Seck Lens, 32, Forward",0(1),5,-,-,-,-,-,-,-,-,6.05,-,-,-,-,-,-,-,-,3.0,33.3,-,-,-
1,"512Abdoulaye DiabyLille, 31, AM(CLR),FW","Abdoulaye Diaby Lille, 31, AM(CLR),FW",0(3),25,-,0.3,-,-,-,-,-,-,6.05,-,-,-,-,0.3,0.3,0.7,0.3,2.3,71.4,-,-,-
2,"513Franck HonoratNice, 25, M(LR)","Franck Honorat Nice, 25, M(LR)",1(4),110,0.6,0.2,0.8,-,-,0.8,-,-,6.04,-,-,0.4,0.2,0.2,-,0.2,0.4,5.2,69.2,0.2,-,-
3,"514David RamírezEvian, 29, FW","David Ramírez Evian, 29, FW",2(4),204,0.3,-,0.7,-,0.2,0.2,-,-,6.04,-,-,0.3,0.3,0.2,0.2,0.8,0.7,9.8,84.7,0.2,-,-
4,"515Fabien RobertLorient, 33, AM(R)","Fabien Robert Lorient, 33, AM(R)",0(3),36,-,0.7,0.7,-,0.3,-,-,-,6.04,-,-,0.7,-,0.7,0.3,1,0.7,6.3,89.5,-,0.3,-
5,"516Bryan ConstantNice, 28, Midfielder","Bryan Constant Nice, 28, Midfielder",0(2),19,0.5,-,-,-,-,1,-,-,6.03,-,-,0.5,-,-,-,0.5,-,3.5,85.7,-,-,-
6,"517Thibaut VionMetz, 28, FW","Thibaut Vion Metz, 28, FW",1(4),116,0.2,-,0.4,-,-,0.2,-,-,6.03,-,-,0.4,-,0.4,-,0.8,0.6,6.8,55.9,-,-,-
7,"518Hadi SackoBordeaux, 28, AM(LR)","Hadi Sacko Bordeaux, 28, AM(LR)",0(2),15,-,0.5,-,-,-,0.5,-,-,6.03,-,-,-,0.5,-,-,1,-,2.5,80.0,-,-,-
8,"519Neal MaupayNice, 25, AM(C),FW","Neal Maupay Nice, 25, AM(C),FW",3(10),353,0.5,0.1,0.9,-,-,0.2,-,-,6.02,1,-,0.3,0.2,0.1,0.3,0.8,1.5,6.5,72.6,0.1,0.2,-
9,"520Aboubakar KamaraMonaco, 27, AM(R),FW","Aboubakar Kamara Monaco, 27, AM(R),FW",0(2),12,-,-,-,-,-,-,-,-,6.02,-,-,0.5,-,-,-,-,-,1.5,66.7,-,-,-
0,"501Ladislas DouniamaGuingamp, 36, FW","Ladislas Douniama Guingamp, 36, FW",0(9),118,0.1,-,-,-,-,0.3,-,-,6.1,1,-,0.7,-,0.4,-,0.2,0.6,4.0,83.3,0.1,0.1,-
1,"502Mustapha YatabaréGuingamp, 36, AM(R),FW","Mustapha Yatabaré Guingamp, 36, AM(R),FW",2(2),242,0.5,-,0.8,-,0.8,0.8,-,-,6.1,-,-,1.5,0.5,0.5,0.5,2.8,2.5,13.0,53.8,0.3,0.3,-
2,"503Bocundji CaReims, 35, M(C)","Bocundji Ca Reims, 35, M(C)",0(5),125,0.4,0.6,-,-,0.4,0.4,-,-,6.09,-,-,0.4,-,0.4,-,-,-,19.6,86.7,-,1.2,-
3,"504Fadil SidoMetz, 29, Midfielder","Fadil Sido Metz, 29, Midfielder",1(4),100,0.4,0.2,0.4,-,-,0.4,-,-,6.08,-,-,0.2,0.2,0.2,-,-,0.4,6.4,56.3,-,1,-
4,"505Ermir LenjaniRennes, 32, D(L),M(L)","Ermir Lenjani Rennes, 32, D(L),M(L)",1(2),66,-,0.7,-,-,-,-,0.3,-,6.07,-,-,-,0.3,-,-,1,1.3,6.0,77.8,0.3,-,-
5,"506Gaël AndonianMarseille, 27, Defender","Gaël Andonian Marseille, 27, Defender",0(1),10,-,-,-,-,-,-,1,-,6.07,-,-,-,-,1,-,1,-,3.0,66.7,-,-,-
6,"507José SaezCaen, 40, M(C)","José Saez Caen, 40, M(C)",1(1),70,0.5,0.5,-,-,0.5,-,-,-,6.07,-,-,1,-,-,0.5,0.5,-,12.5,76.0,0.5,-,-
7,"508Moussa GueyeMetz, 33, Forward","Moussa Gueye Metz, 33, Forward",0(3),72,-,-,1.7,-,0.3,-,0.3,-,6.07,-,-,-,-,0.3,-,-,0.3,6.3,57.9,-,-,-
8,"509Yannis SaliburGuingamp, 31, AM(CLR),FW","Yannis Salibur Guingamp, 31, AM(CLR),FW",0(5),37,0.2,-,0.2,-,0.2,0.2,-,-,6.07,-,-,0.2,-,0.4,-,0.6,0.2,3.8,63.2,-,-,-
9,"510Federico AndradaMetz, 28, AM(LR),FW","Federico Andrada Metz, 28, AM(LR),FW",2(10),284,0.3,0.1,0.8,-,-,0.2,-,-,6.05,-,-,0.6,0.3,0.5,0.2,0.5,0.6,7.1,80.0,-,0.2,-
0,"491Gianni BrunoEvian, 30, AM(LR),FW","Gianni Bruno Evian, 30, AM(LR),FW",10(7),837,0.4,0.4,1.5,-,0.1,0.2,-,-,6.16,1,1,0.9,0.5,0.7,0.5,0.9,1.7,13.8,80.0,0.1,0.1,0.1
1,"492Alain Sibiri TraoréLorient, 33, M(C),FW","Alain Sibiri Traoré Lorient, 33, M(C),FW",0(3),53,-,-,0.3,-,-,-,-,-,6.16,-,-,0.7,-,-,-,-,-,14.7,81.8,0.3,0.7,-
2,"493Mayoro N'DoyeMetz, 30, Midfielder","Mayoro N'Doye Metz, 30, Midfielder",0(1),21,2,1,2,-,-,-,-,-,6.15,-,-,3,-,-,-,-,-,9.0,88.9,-,-,-
3,"494Adama NianeNantes, 28, FW","Adama Niane Nantes, 28, FW",0(3),64,-,0.3,2.3,-,-,-,-,-,6.15,-,1,-,0.7,-,0.3,0.3,2,6.0,61.1,-,-,-
4,"495Emiliano SalaBordeaux, 31, FW","Emiliano Sala Bordeaux, 31, FW",4(7),506,0.4,0.2,1.5,-,0.7,0.4,0.1,-,6.14,1,-,0.6,0.1,0.5,0.6,1.2,1.8,8.6,71.6,-,0.1,-
5,"496Juan Pablo PinoSC Bastia, 35, DMC","Juan Pablo Pino SC Bastia, 35, DMC",2(2),163,0.5,0.3,1,-,-,0.5,-,-,6.14,-,-,1,0.8,1,-,0.8,1.5,14.3,70.2,0.3,-,-
6,"497Marvin MartinLille, 34, M(C)","Marvin Martin Lille, 34, M(C)",5(1),307,0.3,-,0.5,-,0.2,0.3,-,-,6.13,-,-,0.8,1,0.8,-,1,0.7,21.3,80.5,0.3,0.5,-
7,"498Salomon KalouLille, 36, AM(CLR),FW","Salomon Kalou Lille, 36, AM(CLR),FW",1,61,-,-,-,-,-,-,-,-,6.11,-,-,-,-,-,1,2,2,19.0,73.7,-,-,-
8,"499Janis IkaunieksMetz, 27, AM(C)","Janis Ikaunieks Metz, 27, AM(C)",2(2),164,1.3,0.3,0.5,0.3,0.8,0.3,0.3,-,6.11,-,-,0.5,0.5,1,0.3,0.5,1.3,14.3,77.2,0.3,-,-
9,"500Sessi D'AlmeidaBordeaux, 26, M(C)","Sessi D'Almeida Bordeaux, 26, M(C)",0(2),36,-,1,0.5,-,1,-,-,-,6.11,-,-,0.5,-,-,-,-,0.5,7.0,78.6,-,-,-
0,"481Gaëtan CourtetReims, 33, FW","Gaëtan Courtet Reims, 33, FW",3(14),535,0.4,0.2,0.6,-,0.2,0.6,-,-,6.21,2,-,1.2,0.5,0.5,0.2,0.8,1,10.5,69.8,-,0.2,-
1,"482Alexis BlinToulouse, 25, DMC","Alexis Blin Toulouse, 25, DMC",3(3),331,1,0.8,1.7,0.2,1,0.7,-,-,6.2,-,-,0.5,-,0.2,-,0.7,0.8,21.2,81.9,-,0.7,-
2,"483Maxime SpanoToulouse, 27, Defender","Maxime Spano Toulouse, 27, Defender",2(1),137,3,0.7,0.3,0.3,2.7,0.7,0.3,-,6.2,-,-,0.3,-,0.3,-,0.3,0.7,19.3,77.6,-,2,-
3,"484Bill TuilomaMarseille, 27, D(C)","Bill Tuiloma Marseille, 27, D(C)",0(2),17,1,0.5,-,-,-,-,-,-,6.2,-,-,-,0.5,-,-,-,-,7,100,-,-,-
4,"485Nicki Bille NielsenEvian, 34, FW","Nicki Bille Nielsen Evian, 34, FW",7(12),799,0.4,0.2,1.5,-,0.1,0.3,-,-,6.19,1,-,0.5,0.3,0.7,0.1,0.9,1.2,10.5,65.3,-,0.2,-
5,"486Soualiho MeitéLille, 28, M(C)","Soualiho Meité Lille, 28, M(C)",1(7),131,0.1,0.1,0.4,-,0.5,0.3,0.1,-,6.19,-,-,0.4,0.1,0.1,-,0.8,0.3,11.9,89.5,-,0.1,-
6,"487Birama TouréNantes, 30, DMC","Birama Touré Nantes, 30, DMC",0(1),2,-,1,-,-,1,-,-,-,6.18,-,-,-,-,-,-,-,-,-,-,-,-,-
7,"488Jules IlokiNantes, 30, AM(R)","Jules Iloki Nantes, 30, AM(R)",0(2),26,0.5,-,0.5,-,0.5,0.5,-,-,6.17,-,-,-,1,-,-,-,1,5,60,-,-,-
8,"489Anthony RibelinMontpellier, 26, Midfielder","Anthony Ribelin Montpellier, 26, Midfielder",0(7),62,0.1,0.1,0.4,-,-,0.1,-,-,6.17,-,-,0.1,-,0.1,-,0.4,0.1,4.6,62.5,-,0.1,-
9,"490Joao RodríguezSC Bastia, 26, Forward","Joao Rodríguez SC Bastia, 26, Forward",0(5),62,-,-,0.4,-,-,-,-,-,6.16,-,-,0.2,0.2,0.6,-,1,0.2,5.8,82.8,0.2,-,-
0,"471Younès KaabouniBordeaux, 27, Midfielder","Younès Kaabouni Bordeaux, 27, Midfielder",2(10),397,0.7,0.4,0.8,-,0.3,0.4,-,-,6.23,-,-,0.5,0.3,0.1,-,0.8,0.7,21.2,88.2,0.1,1.3,-
1,"472Víctor MontañoMontpellier, 38, FW","Víctor Montaño Montpellier, 38, FW",2(7),259,0.6,0.1,0.7,-,0.2,0.2,0.1,-,6.22,1,-,0.7,0.2,1.7,0.1,0.6,0.7,6.8,75.4,-,0.1,0.1
2,"473Fabien CamusEvian, 37, AM(CLR),FW","Fabien Camus Evian, 37, AM(CLR),FW",8(11),872,0.5,0.6,1,-,0.2,0.6,-,-,6.22,-,-,0.7,0.6,0.7,0.3,1.2,1.4,19.1,77.7,0.8,0.7,0.1
3,"474Djamel BakarMontpellier, 33, AM(LR),FW","Djamel Bakar Montpellier, 33, AM(LR),FW",1(13),272,0.4,0.3,0.4,-,-,-,-,-,6.22,1,1,0.4,0.5,-,0.1,0.9,0.9,8.2,81.7,0.1,0.4,0.1
4,"475Joris DelleNice, 32, GK","Joris Delle Nice, 32, GK",0(1),29,-,-,-,-,-,-,-,-,6.22,-,-,-,-,-,-,-,-,7.0,71.4,-,3,-
5,"476Enzo CrivelliBordeaux, 27, AM(L),FW","Enzo Crivelli Bordeaux, 27, AM(L),FW",1(10),237,0.2,0.1,0.6,-,-,0.2,-,-,6.22,1,1,0.8,0.4,0.4,0.2,0.5,0.8,4.5,75.5,-,-,-
6,"477Julien VercauterenNice, 29, Forward","Julien Vercauteren Nice, 29, Forward",3(6),247,0.6,0.4,0.2,-,0.1,0.7,-,-,6.21,-,2,0.8,0.4,-,-,0.8,0.8,10.2,77.2,-,0.6,0.1
7,"478Mohamed YattaraLyon, 28, FW","Mohamed Yattara Lyon, 28, FW",4(17),513,0.1,0.1,0.7,-,-,0.1,-,-,6.21,1,1,1.1,0.3,0.3,0.2,0.6,1,8.3,70.7,0.1,-,-
8,"479Nicolás BlandiEvian, 32, FW","Nicolás Blandi Evian, 32, FW",1(5),197,0.2,0.2,1.3,-,0.2,-,-,-,6.21,1,-,0.5,-,0.2,-,0.5,0.7,13.0,65.4,-,0.2,-
9,"480Jérémie Porsan-ClementeMarseille, 24, Forward","Jérémie Porsan-Clemente Marseille, 24, Forward",0(1),16,1,-,-,-,-,-,-,-,6.21,-,-,1,-,-,-,-,1,7.0,85.7,-,-,-
0,"461Vincent KozielloNice, 26, M(C)","Vincent Koziello Nice, 26, M(C)",3(4),283,2,0.9,0.7,-,0.3,1,-,-,6.28,-,-,-,0.1,0.6,-,1.4,0.6,20.6,86.8,-,0.6,-
1,"462Denis BouangaLorient, 27, M(CLR),FW","Denis Bouanga Lorient, 27, M(CLR),FW",0(1),8,1,1,-,-,-,-,-,-,6.28,-,-,-,-,-,-,-,1,3.0,100.0,-,-,-
2,"463Gueida FofanaLyon, 31, D(R),DMC","Gueida Fofana Lyon, 31, D(R),DMC",0(2),41,-,0.5,-,-,-,-,0.5,-,6.28,-,-,-,1,0.5,-,-,0.5,16.0,90.6,-,0.5,-
3,"464Presnel KimpembePSG, 26, D(C)","Presnel Kimpembe PSG, 26, D(C)",0(1),14,-,1,1,-,1,-,-,-,6.27,-,-,-,-,-,-,-,-,16.0,100.0,-,-,-
4,"465Ismael BangouraNantes, 37, FW","Ismael Bangoura Nantes, 37, FW",9(6),695,0.3,0.1,1,-,0.1,0.3,0.1,-,6.26,1,-,0.7,0.3,0.7,0.9,0.8,1,11.7,72.6,0.1,0.1,0.1
5,"466Fares BahlouliLyon, 27, Midfielder","Fares Bahlouli Lyon, 27, Midfielder",0(4),49,0.8,-,0.8,-,-,-,-,-,6.26,-,-,0.3,0.8,0.5,-,-,0.5,6.3,68.0,0.8,-,-
6,"467Mads AlbækReims, 32, M(C)","Mads Albæk Reims, 32, M(C)",8(4),646,1.1,1.4,1.8,-,1.2,0.3,0.3,-,6.24,-,-,0.4,0.3,0.2,-,0.1,0.5,22.8,75.8,-,1,-
7,"468Billel OmraniMarseille, 29, Forward","Billel Omrani Marseille, 29, Forward",0(4),63,-,-,1.8,-,0.3,0.3,0.3,-,6.24,1,-,0.5,-,0.3,-,-,0.8,5.5,54.5,-,0.3,-
8,"469Famoussa KoneSC Bastia, 28, Forward","Famoussa Kone SC Bastia, 28, Forward",2(2),252,1,0.3,1.5,-,0.3,1.5,0.3,-,6.24,-,-,1.5,0.3,1,0.5,2.5,3,14.5,51.7,-,0.3,-
9,"470Abdou DialloMonaco, 26, D(CL)","Abdou Diallo Monaco, 26, D(CL)",1(4),85,0.2,1,0.2,-,0.8,0.2,-,-,6.23,-,-,-,-,-,-,0.4,0.2,7.8,92.3,-,0.6,-
0,"451Hervin OngendaSC Bastia, 26, AM(L)","Hervin Ongenda SC Bastia, 26, AM(L)",6(10),695,0.8,0.5,0.6,-,0.2,0.6,-,-,6.31,-,-,0.6,0.2,1.3,0.3,0.7,1.4,13.6,70.5,0.2,0.3,-
1,"452Clément ChantômePSG, 34, M(C)","Clément Chantôme PSG, 34, M(C)",0(6),143,0.3,0.5,0.3,-,0.5,0.2,-,-,6.31,-,-,0.5,0.3,0.7,-,0.5,0.2,20.0,95.0,-,1.3,0.2
2,"453Karim AchahbarGuingamp, 26, Forward","Karim Achahbar Guingamp, 26, Forward",0(1),13,1,1,-,-,1,-,-,-,6.31,-,-,-,-,-,-,1,-,7.0,42.9,-,-,-
3,"454Mouhamadou BezannierRennes, 35, FW","Mouhamadou Bezannier Rennes, 35, FW",8(18),1015,0.4,0.2,1.3,-,0.2,0.2,-,-,6.3,3,1,0.7,0.3,0.8,0.4,1.2,1.5,10.8,69.1,0.1,0.2,-
4,"455Ronnie SchwartzGuingamp, 32, FW","Ronnie Schwartz Guingamp, 32, FW",8(6),703,0.3,0.2,0.8,-,-,0.2,0.1,-,6.3,2,1,1.6,0.4,0.1,0.9,0.6,0.8,10.0,75.0,0.3,0.2,-
5,"456Philipp HosinerRennes, 33, FW","Philipp Hosiner Rennes, 33, FW",3(9),286,0.7,-,0.4,-,0.2,0.2,-,-,6.29,-,1,0.4,0.5,0.6,0.3,0.8,0.8,9.1,77.1,0.3,0.3,-
6,"457Nicolas DouchezPSG, 42, GK","Nicolas Douchez PSG, 42, GK",4(1),417,-,-,0.2,-,0.2,-,-,-,6.29,-,-,-,-,0.2,-,-,-,19.6,85.7,-,4.2,-
7,"458Maarten StekelenburgMonaco, 39, GK","Maarten Stekelenburg Monaco, 39, GK",1,90,-,-,-,-,1,-,-,-,6.29,-,-,-,-,1,-,-,-,44.0,43.2,-,10,-
8,"459Laurent PionnierMontpellier, 40, GK","Laurent Pionnier Montpellier, 40, GK",3,270,-,-,-,-,1.3,0.3,-,-,6.29,-,-,-,-,0.3,-,-,-,25.0,38.7,-,8.3,-
9,"460Alexy BosettiNice, 29, AM(R),FW","Alexy Bosetti Nice, 29, AM(R),FW",13(14),1225,0.4,0.3,0.4,-,0.1,0.2,-,-,6.29,5,1,1.1,0.5,1.1,0.6,1.3,1.6,13.9,69.6,0.2,0.5,-
0,"441Alioune FallEvian, 31, Forward","Alioune Fall Evian, 31, Forward",3(5),368,1.8,1,1.5,-,1.3,0.9,-,-,6.34,-,-,0.1,0.4,0.9,0.1,0.4,0.9,14.9,53.8,0.5,2.1,0.1
1,"442Sadio DialloLorient, 31, M(CL),FW","Sadio Diallo Lorient, 31, M(CL),FW",4(6),325,0.5,0.4,0.6,-,0.4,0.1,-,-,6.34,-,-,0.3,0.4,0.8,-,1.6,0.3,20.5,77.1,0.1,1.1,0.1
2,"443Fakhreddine Ben YoussefMetz, 30, Forward","Fakhreddine Ben Youssef Metz, 30, Forward",2(4),235,0.3,0.2,0.3,-,1,-,-,-,6.34,-,-,1.2,0.8,1.2,-,0.2,1.2,11.7,77.1,0.3,0.5,-
3,"444Tallo Gadji-Celi Carmel JuniorSC Bastia, 29, FW","Tallo Gadji-Celi Carmel Junior SC Bastia, 29, FW",10(6),950,0.4,0.2,2.3,-,0.2,0.3,-,-,6.33,4,-,1.6,0.3,1.1,0.8,1.6,2.1,13.7,71.7,0.1,0.1,-
4,"445Nicolas BenezetEvian, 31, AM(CLR)","Nicolas Benezet Evian, 31, AM(CLR)",7(4),545,1.3,0.6,1.2,-,0.1,0.7,0.1,-,6.32,-,-,0.9,0.2,0.8,0.3,0.8,1.8,20.3,75.3,-,0.5,-
5,"446Juan FalcónMetz, 33, FW","Juan Falcón Metz, 33, FW",14(7),1249,0.5,-,1.9,-,-,0.2,-,-,6.32,4,-,1.1,0.6,0.9,0.7,1.5,2.0,13.0,77.0,-,0.1,-
6,"447Mamadou N'DiayeMontpellier, 27, Defender","Mamadou N'Diaye Montpellier, 27, Defender",0(1),47,-,2,-,-,-,-,-,-,6.32,-,-,1.0,-,-,-,-,1.0,26.0,96.2,-,2.0,-
7,"448Valentin LavigneLorient, 28, Forward","Valentin Lavigne Lorient, 28, Forward",4(11),467,0.3,0.2,0.6,-,0.2,0.5,-,-,6.32,3,1,0.5,0.3,1.1,0.1,1.2,0.4,12.9,73.6,0.1,0.3,-
8,"449Aristote MadianiLens, 26, Midfielder","Aristote Madiani Lens, 26, Midfielder",1(15),407,0.4,0.1,0.3,0.2,0.1,0.4,-,-,6.32,1,1,0.4,0.3,0.6,-,0.4,0.6,6.5,72.1,0.1,0.1,-
9,"450Lucas OcamposMonaco, 27, M(CLR),FW","Lucas Ocampos Monaco, 27, M(CLR),FW",7(10),557,1.3,0.5,0.6,-,0.1,0.4,0.1,-,6.31,1,-,1.1,0.4,0.4,0.2,0.9,1.4,11.8,82.5,0.1,0.3,-
0,"431Valère GermainMonaco, 32, AM(LR),FW","Valère Germain Monaco, 32, AM(LR),FW",9(20),825,0.3,0.1,0.4,-,0.5,0.3,-,-,6.36,4,1,0.8,0.3,0.5,-,0.4,0.8,10.1,71.9,0.1,0.2,-
1,"432Christopher GlombardReims, 33, D(R),M(R)","Christopher Glombard Reims, 33, D(R),M(R)",3(8),351,1.3,0.6,0.8,-,1,0.3,-,-,6.36,-,-,-,0.3,0.5,-,0.3,0.3,12.7,67.1,0.5,0.3,-
2,"433Abdou TraoréBordeaux, 34, M(C)","Abdou Traoré Bordeaux, 34, M(C)",8(9),652,0.6,0.5,0.7,-,0.5,0.7,-,-,6.36,-,-,0.4,0.2,1.1,-,0.6,0.4,23.2,87.1,0.1,1.3,-
3,"434Itay ShechterNantes, 35, FW","Itay Shechter Nantes, 35, FW",6(7),480,0.6,0.4,1.3,-,0.2,0.4,-,-,6.36,1,-,1.5,0.7,0.9,0.2,1.3,1,7.8,73.5,0.1,0.2,0.1
4,"435Florian RaspentinoCaen, 33, AM(LR),FW","Florian Raspentino Caen, 33, AM(LR),FW",9(8),844,0.9,0.4,0.6,-,0.3,0.8,-,-,6.36,1,2,1,0.4,0.3,0.3,0.8,0.6,12.9,71.2,0.4,0.1,-
5,"436Johann CarrassoMetz, 34, GK","Johann Carrasso Metz, 34, GK",21,1796,-,-,-,-,0.6,-,-,1,6.36,-,-,-,-,0.2,-,-,-,26.0,44.8,-,9.5,-
6,"437Darío CvitanichNice, 38, AM(C),FW","Darío Cvitanich Nice, 38, AM(C),FW",5(4),483,0.1,-,0.9,-,0.1,-,-,-,6.35,3,-,1.2,0.6,1.1,1.2,1.7,2,14.2,83.6,-,0.7,-
7,"438Stéphane SparagnaMarseille, 27, D(C),DMC","Stéphane Sparagna Marseille, 27, D(C),DMC",1(3),72,0.5,1.3,-,-,1.8,0.3,0.8,-,6.35,-,-,-,-,0.3,-,-,0.5,9.8,76.9,-,0.5,-
8,"439Grejohn KyeiReims, 26, FW","Grejohn Kyei Reims, 26, FW",0(3),59,-,-,1.7,-,-,-,-,-,6.34,1,-,1.3,0.3,-,0.7,1.3,0.7,6.3,73.7,-,-,0.3
9,"440Gianni BrunoLorient, 30, AM(LR),FW","Gianni Bruno Lorient, 30, AM(LR),FW",3(9),412,0.6,0.1,0.8,-,0.1,0.1,-,-,6.34,1,-,1.6,0.2,0.7,0.3,0.7,0.8,12.7,78.3,0.1,0.7,-
