,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
9,"460Rune JarsteinHertha Berlin, 37, GK","Rune Jarstein Hertha Berlin, 37, GK",1,90,-,-,-,-,1,-,-,-,5.85,-,-,-,-,1,-,-,-,37,24.3,-,8,-
0,"441Nicolás CastilloMainz, 29, FW","Nicolás Castillo Mainz, 29, FW",0(1),27,-,-,3,-,-,-,-,-,6.1,-,-,1,-,1,-,-,-,3.0,66.7,-,-,-
1,"442Vladlen YurchenkoLeverkusen, 28, M(C)","Vladlen Yurchenko Leverkusen, 28, M(C)",0(3),56,-,-,0.7,-,-,0.3,-,-,6.1,-,-,0.7,0.3,0.3,-,1,0.3,8.3,40,0.3,-,-
2,"443Christopher JullienFreiburg, 29, D(C)","Christopher Jullien Freiburg, 29, D(C)",0(1),18,-,-,-,1,1,-,-,-,6.09,-,-,-,-,-,-,-,-,4.0,100,-,1,-
3,"444Thomas BertelsPaderborn, 35, M(L)","Thomas Bertels Paderborn, 35, M(L)",0(1),3,-,-,-,-,-,-,-,-,6.09,-,-,-,-,-,-,-,-,1.0,-,-,-,-
4,"445Jan SchlaudraffHannover, 38, M(CR),FW","Jan Schlaudraff Hannover, 38, M(CR),FW",0(5),59,-,-,0.2,-,0.2,0.2,-,-,6.06,-,-,-,-,0.2,-,0.4,-,7.8,84.6,-,0.8,-
5,"446Devante ParkerMainz, 26, Midfielder","Devante Parker Mainz, 26, Midfielder",0(1),8,-,-,-,-,-,-,-,-,6.06,-,-,-,-,-,-,-,-,4.0,100,-,1,-
6,"447Kai HerdlingHoffenheim, 37, AM(L)","Kai Herdling Hoffenheim, 37, AM(L)",0(1),5,-,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,3.0,66.7,-,-,-
7,"448Mirnes PepicPaderborn, 26, DMC","Mirnes Pepic Paderborn, 26, DMC",0(2),21,0.5,-,-,-,-,-,-,-,6.03,-,-,-,-,-,-,-,-,5.5,90.9,-,-,-
8,"449Jerome KiesewetterStuttgart, 29, AM(R)","Jerome Kiesewetter Stuttgart, 29, AM(R)",0(2),54,0.5,-,-,-,-,-,-,-,6.01,-,-,-,-,1.5,-,1,0.5,6.5,38.5,-,-,-
9,"450Matti SteinmannHamburg, 27, DMC","Matti Steinmann Hamburg, 27, DMC",0(1),3,-,-,-,-,-,-,-,-,6.01,-,-,-,-,-,-,-,-,5.0,40,-,-,-
0,"431Philipp ZulechnerFreiburg, 32, FW","Philipp Zulechner Freiburg, 32, FW",0(2),17,-,-,1,-,-,-,-,-,6.16,-,-,1,0.5,-,-,1,0.5,2.5,60.0,-,-,-
1,"432Jiloan HamadHoffenheim, 31, AM(CLR)","Jiloan Hamad Hoffenheim, 31, AM(CLR)",0(1),13,-,-,-,-,-,1,-,-,6.15,-,-,1,-,-,-,-,-,7.0,100.0,-,-,-
2,"433Maximilian EggesteinWerder Bremen, 25, M(CR)","Maximilian Eggestein Werder Bremen, 25, M(CR)",0(2),20,0.5,-,-,-,-,-,-,-,6.14,-,-,-,-,0.5,-,-,0.5,3.5,85.7,-,-,-
3,"434Tolcay CigerciHamburg, 27, Midfielder","Tolcay Cigerci Hamburg, 27, Midfielder",0(1),17,1,-,-,-,-,-,-,-,6.14,-,-,1,-,1,-,-,1,12.0,83.3,-,2,-
4,"435Johannes FlumEintracht Frankfurt, 34, D(C),M(C)","Johannes Flum Eintracht Frankfurt, 34, D(C),M(C)",0(7),159,-,0.4,0.4,-,0.1,0.4,-,-,6.14,-,-,0.1,0.1,1,0.1,0.7,0.1,12.3,74.4,0.1,0.4,-
5,"436Thomas BrökerFC Koln, 37, AM(LR)","Thomas Bröker FC Koln, 37, AM(LR)",0(4),79,0.3,0.3,0.5,-,0.3,-,-,-,6.13,-,-,0.3,-,0.5,-,0.5,0.8,7.0,71.4,-,0.3,-
6,"437Konstantin RauschStuttgart, 32, D(L),M(L)","Konstantin Rausch Stuttgart, 32, D(L),M(L)",0(4),72,-,0.8,0.5,-,0.5,-,-,-,6.11,-,-,0.3,-,-,-,0.3,-,10.3,78.0,-,-,-
7,"438Ludovic ObraniakWerder Bremen, 37, M(CLR)","Ludovic Obraniak Werder Bremen, 37, M(CLR)",1(1),56,0.5,-,1,-,-,0.5,0.5,-,6.11,-,-,-,-,1,-,-,1,12.0,62.5,-,-,-
8,"439Valmir NafiuHamburg, 28, Forward","Valmir Nafiu Hamburg, 28, Forward",0(2),27,0.5,0.5,-,-,-,-,-,-,6.11,-,-,0.5,-,-,-,-,1,5.0,70.0,-,-,-
9,"440Marcel de JongAugsburg, 35, D(L),M(L)","Marcel de Jong Augsburg, 35, D(L),M(L)",1,56,2,1,1,-,1,1,-,-,6.1,-,-,-,-,-,-,-,1,34.0,64.7,-,3,-
0,"421Robbie KruseLeverkusen, 33, AM(CLR),FW","Robbie Kruse Leverkusen, 33, AM(CLR),FW",0(4),47,-,-,0.3,-,-,-,-,-,6.23,-,1,0.3,0.3,0.3,-,-,0.3,3.3,76.9,-,0.3,-
1,"422Christian PanderHannover, 38, D(L)","Christian Pander Hannover, 38, D(L)",4(4),433,0.6,0.5,0.6,0.3,1.8,0.9,0.1,-,6.22,-,-,0.4,0.6,0.1,-,-,0.1,29.9,65.3,0.4,3.5,-
2,"423Sandro WagnerHertha Berlin, 34, FW","Sandro Wagner Hertha Berlin, 34, FW",0(15),260,0.8,0.2,1,-,0.3,0.4,0.1,1,6.21,-,-,0.3,0.2,1.0,0.1,0.5,0.9,8.1,63.6,-,0.3,-
3,"424João PereiraHannover, 38, D(R)","João Pereira Hannover, 38, D(R)",4(1),405,1,1.6,0.8,0.4,1.4,1.4,-,-,6.2,-,-,-,0.8,1.4,-,0.6,0.8,41.4,81.6,0.4,1.8,-
4,"425Julian GreenHamburg, 27, M(CL),FW","Julian Green Hamburg, 27, M(CL),FW",1(4),112,0.8,0.6,0.6,-,0.2,-,-,-,6.19,-,-,0.4,0.2,0.4,-,1,1,6.2,83.9,0.6,0.2,-
5,"426Dani SchahinFreiburg, 32, FW","Dani Schahin Freiburg, 32, FW",1(11),233,0.3,0.3,1,-,-,-,0.2,-,6.18,-,-,0.7,0.1,0.3,0.2,1,0.5,6.8,54.3,-,0.1,-
6,"427Thorsten KirschbaumStuttgart, 35, GK","Thorsten Kirschbaum Stuttgart, 35, GK",7,541,-,-,-,-,0.1,-,-,-,6.18,-,-,-,-,0.1,-,-,-,31.7,72.1,-,6,-
7,"428Gian-Luca WaldschmidtEintracht Frankfurt, 26, AM(CLR),FW","Gian-Luca Waldschmidt Eintracht Frankfurt, 26, AM(CLR),FW",1(2),105,1.3,0.3,0.7,-,0.3,0.3,-,-,6.17,-,-,0.3,-,1.0,-,1.7,1.3,7.7,78.3,-,-,-
8,"429Idir OualiPaderborn, 34, AM(L)","Idir Ouali Paderborn, 34, AM(L)",4(2),296,1,0.7,0.8,-,-,0.5,-,-,6.17,-,-,0.7,0.2,1.2,0.2,0.2,0.8,10.2,70.5,0.2,0.2,-
9,"430Bård FinneFC Koln, 27, AM(L),FW","Bård Finne FC Koln, 27, AM(L),FW",2(8),239,0.2,0.1,0.2,-,-,0.1,0.1,-,6.16,1,-,0.9,0.4,0.1,0.2,0.1,0.8,5.1,66.7,-,0.1,-
0,"411Stefanos KapinoMainz, 28, GK","Stefanos Kapino Mainz, 28, GK",1(1),146,-,-,-,-,0.5,0.5,-,-,6.31,-,-,-,-,0.5,-,-,-,21.5,65.1,-,2,-
1,"412Nikola DjurdjicAugsburg, 36, FW","Nikola Djurdjic Augsburg, 36, FW",7(9),632,0.6,0.4,0.9,-,0.3,0.7,0.1,-,6.3,1,1,0.5,0.4,0.9,0.6,0.7,1.4,12.9,75.7,0.1,0.1,-
2,"413Marvin DuckschPaderborn, 28, FW","Marvin Ducksch Paderborn, 28, FW",1(8),207,0.3,0.3,0.2,-,-,0.1,-,-,6.3,1,-,0.7,0.6,0.2,0.2,0.7,1.2,9.9,73.0,-,0.4,-
3,"414Sebastian FreisFreiburg, 37, M(L),FW","Sebastian Freis Freiburg, 37, M(L),FW",4(3),347,0.1,-,0.7,-,0.6,0.3,-,-,6.29,-,-,1.1,0.1,0.6,0.6,0.7,1.1,12.9,57.8,-,0.1,-
4,"415Slobodan MedojevicEintracht Frankfurt, 31, DMC","Slobodan Medojevic Eintracht Frankfurt, 31, DMC",10(4),798,2,1.6,1.4,-,0.2,1.3,0.1,-,6.29,-,-,0.2,0.1,1.2,0.1,0.8,0.4,24.9,76.5,0.1,0.8,-
5,"416Fabian GieferSchalke, 32, GK","Fabian Giefer Schalke, 32, GK",2,136,-,-,0.5,-,0.5,0.5,-,-,6.28,-,-,-,-,-,-,-,0.5,26.0,50.0,-,9,-
6,"417Luca CaldirolaWerder Bremen, 31, D(CL)","Luca Caldirola Werder Bremen, 31, D(CL)",5(2),470,1.1,1.7,1,1.9,0.9,1,0.1,-,6.28,1,-,0.1,0.1,1.6,-,-,0.4,36.9,84.1,-,4.3,-
7,"418Carlos GruezoStuttgart, 27, DMC","Carlos Gruezo Stuttgart, 27, DMC",6(2),440,1.4,1,1.9,0.1,1.1,1.8,0.1,-,6.24,1,-,0.4,0.3,0.4,-,0.6,0.8,20.3,82.7,0.1,1.1,-
8,"419Vedad IbisevicStuttgart, 37, FW","Vedad Ibisevic Stuttgart, 37, FW",6(8),610,0.7,0.1,1.4,-,0.2,0.4,-,-,6.24,-,1,0.6,0.6,1.2,0.4,0.8,1.4,12.9,63.9,-,0.1,-
9,"420Lukas GörtlerBayern, 27, AM(R),FW","Lukas Görtler Bayern, 27, AM(R),FW",0(1),18,-,-,-,-,1,-,-,-,6.24,-,-,1,1,-,-,-,-,5.0,80.0,-,-,-
0,"401Didier Ya KonanHannover, 38, M(R),FW","Didier Ya Konan Hannover, 38, M(R),FW",3(4),310,0.1,-,1.4,-,-,0.6,-,-,6.34,1,-,1.0,0.3,1.1,0.9,0.6,0.6,10.7,78.7,-,0.1,-
1,"402Kenan KaramanHannover, 28, AM(CLR),FW","Kenan Karaman Hannover, 28, AM(CLR),FW",0(11),260,0.6,0.5,0.5,-,0.2,0.5,0.1,-,6.34,-,-,0.5,0.2,0.5,0.1,0.9,0.4,7.2,68.4,-,0.3,-
2,"403Ji Dong-WonAugsburg, 31, AM(CLR),FW","Ji Dong-Won Augsburg, 31, AM(CLR),FW",7(5),585,0.5,0.3,1.3,0.1,0.5,0.5,0.1,-,6.33,-,-,0.8,0.3,0.8,0.3,0.4,0.9,16.1,71.0,-,0.4,-
3,"404Sascha MöldersAugsburg, 37, FW","Sascha Mölders Augsburg, 37, FW",4(8),347,0.3,0.1,1.3,-,0.3,0.3,-,-,6.33,1,-,0.9,0.3,0.6,0.2,0.6,1.0,6.6,68.4,-,0.1,-
4,"405Nadiem AmiriHoffenheim, 25, M(CLR)","Nadiem Amiri Hoffenheim, 25, M(CLR)",4(3),329,1.1,1.3,0.9,-,0.1,1.3,-,-,6.33,-,-,0.4,0.7,1.3,0.3,0.9,0.7,15.0,72.4,-,0.1,-
5,"406Shawn ParkerAugsburg, 29, FW","Shawn Parker Augsburg, 29, FW",1(7),197,-,0.3,0.8,-,-,0.3,-,-,6.32,-,1,0.9,0.9,0.4,-,0.8,0.5,7.0,76.8,0.3,0.3,-
6,"407Martin LanigEintracht Frankfurt, 37, M(C)","Martin Lanig Eintracht Frankfurt, 37, M(C)",1(2),101,0.7,0.3,0.7,-,0.3,1.3,-,-,6.31,-,-,0.3,-,1,-,1.0,1.0,11.7,45.7,-,-,-
7,"408Christian ClemensSchalke, 30, M(LR)","Christian Clemens Schalke, 30, M(LR)",1(7),272,0.6,0.8,0.5,-,0.3,0.6,0.1,-,6.31,-,-,0.4,0.6,0.4,0.1,0.5,0.8,17.5,78.6,0.3,0.6,-
8,"409Ashton GötzHamburg, 28, D(R)","Ashton Götz Hamburg, 28, D(R)",5(5),580,1.5,1.9,0.3,1,1.4,1,0.1,-,6.31,-,-,0.1,0.5,0.9,-,0.4,0.4,25.8,71.7,0.2,1,-
9,"410Erik ThommyAugsburg, 27, M(CLR)","Erik Thommy Augsburg, 27, M(CLR)",0(3),38,1.3,-,-,-,-,-,-,-,6.31,-,-,0.7,0.3,-,-,1.0,0.7,3.3,80.0,-,-,-
0,"391Raphael WolfWerder Bremen, 34, GK","Raphael Wolf Werder Bremen, 34, GK",27,2399,-,-,-,-,1.1,0.1,-,1,6.37,-,-,-,-,0.2,-,-,-,27.3,55.4,-,8.7,-
1,"392Marcelo DíazHamburg, 35, DMC","Marcelo Díaz Hamburg, 35, DMC",4(2),378,0.7,1.8,1.3,0.2,0.7,1,0.2,-,6.36,-,-,0.2,0.2,0.3,-,1,0.2,26.8,82.0,-,1.7,-
2,"393Gianluca GaudinoBayern, 25, M(C)","Gianluca Gaudino Bayern, 25, M(C)",4(4),374,0.8,0.4,1.1,-,0.3,0.6,0.3,-,6.36,-,-,0.1,0.5,0.5,-,1.1,1,35.3,90.1,-,1.1,0.1
3,"394Ciro ImmobileBorussia Dortmund, 32, FW","Ciro Immobile Borussia Dortmund, 32, FW",9(15),955,0.2,0.2,0.4,-,0.3,0.3,-,-,6.36,3,1,1.8,0.3,0.8,0.5,0.8,1.4,10.9,65.9,-,0.1,-
4,"395Cedrick MakiadiWerder Bremen, 38, M(C)","Cedrick Makiadi Werder Bremen, 38, M(C)",6(12),686,1.2,1.6,0.9,0.1,1.2,0.7,0.2,-,6.36,-,-,0.2,0.2,0.7,-,0.9,0.6,14.2,79.2,-,0.1,-
5,"396Mitchell LangerakBorussia Dortmund, 33, GK","Mitchell Langerak Borussia Dortmund, 33, GK",9,810,-,-,-,-,0.4,-,-,-,6.35,-,-,-,-,0.1,-,-,-,22.6,63.1,-,5.2,-
6,"397Felix PlatteSchalke, 26, FW","Felix Platte Schalke, 26, FW",1(1),81,0.5,-,1,-,0.5,1.5,-,-,6.35,-,-,1.5,1,-,-,-,0.5,6.0,83.3,-,-,-
7,"398Artur SobiechHannover, 31, FW","Artur Sobiech Hannover, 31, FW",4(15),528,0.4,0.2,0.7,-,0.1,0.3,-,-,6.34,2,1,0.6,0.3,0.4,0.1,0.6,0.5,8.9,69.2,-,0.3,-
8,"399Filip DjuricicMainz, 30, AM(CLR),FW","Filip Djuricic Mainz, 30, AM(CLR),FW",6(5),477,0.8,0.4,1.6,-,0.2,0.5,-,-,6.34,-,-,1,0.5,1.1,-,1.4,0.7,14.7,75.3,0.1,0.5,-
9,"400Giulio DonatiLeverkusen, 32, D(LR),M(R)","Giulio Donati Leverkusen, 32, D(LR),M(R)",4(4),404,0.8,1.3,0.9,0.1,1.4,0.4,-,-,6.34,-,-,0.4,0.8,1.4,-,0.3,0.6,18.1,72.4,0.1,0.9,-
0,"381Johannes van den BerghHertha Berlin, 35, D(L),M(L)","Johannes van den Bergh Hertha Berlin, 35, D(L),M(L)",4(2),380,2.7,1,0.8,0.3,1.8,1.5,0.2,-,6.39,-,-,0.3,-,0.7,-,-,0.3,25.2,64.9,0.2,2.5,-
1,"382Steven ZuberHoffenheim, 30, D(L),M(CLR)","Steven Zuber Hoffenheim, 30, D(L),M(CLR)",5(12),583,0.8,0.4,0.5,-,0.1,0.7,-,-,6.38,-,1,1.1,0.5,0.9,0.2,0.2,0.5,14.2,70.2,0.2,0.2,0.1
2,"383Levin ÖztunaliLeverkusen, 26, M(CLR)","Levin Öztunali Leverkusen, 26, M(CLR)",2(4),149,1.7,0.3,0.3,0.2,0.2,0.5,-,-,6.38,-,-,1,0.3,0.5,-,0.7,0.5,7.8,59.6,-,-,-
3,"384Nils PetersenWerder Bremen, 33, FW","Nils Petersen Werder Bremen, 33, FW",2(5),222,0.9,0.1,0.6,-,-,0.6,-,-,6.38,-,1,1,0.4,0.1,-,0.9,0.9,8.9,46.8,-,-,-
4,"385Nicklas BendtnerWolfsburg, 34, FW","Nicklas Bendtner Wolfsburg, 34, FW",5(13),565,0.2,0.2,0.6,-,0.5,0.1,0.1,-,6.38,1,-,0.5,0.4,0.2,0.3,0.6,0.4,10.8,72.3,-,0.6,-
5,"386Richard StrebingerWerder Bremen, 29, GK","Richard Strebinger Werder Bremen, 29, GK",1(1),121,-,-,-,-,0.5,-,-,-,6.38,-,-,-,-,0.5,-,-,-,18.5,51.4,-,6,-
6,"387Izet HajrovicWerder Bremen, 30, AM(R)","Izet Hajrovic Werder Bremen, 30, AM(R)",8(11),725,0.4,0.5,0.6,-,0.2,0.4,0.1,-,6.37,1,-,0.6,0.5,0.3,0.3,0.9,0.5,10.0,76.3,0.2,0.5,-
7,"388Claudio PizarroBayern, 43, AM(C),FW","Claudio Pizarro Bayern, 43, AM(C),FW",2(11),322,0.6,-,0.2,-,0.5,0.3,-,-,6.37,-,1,1,0.3,0.3,0.2,1,0.2,11.8,75.2,-,0.7,-
8,"389Sinan KurtBayern, 25, Midfielder","Sinan Kurt Bayern, 25, Midfielder",0(1),45,-,-,1,-,1,1,-,-,6.37,-,-,1,-,-,-,-,-,28.0,92.9,-,-,-
9,"390Artjoms RudnevsHamburg, 34, FW","Artjoms Rudnevs Hamburg, 34, FW",7(15),933,0.3,0.4,0.5,-,0.3,0.4,-,-,6.37,1,3,1.5,0.6,0.8,0.5,0.5,1,9.5,59.1,0.1,0.1,-
0,"371Kazuki NagasawaFC Koln, 30, M(L)","Kazuki Nagasawa FC Koln, 30, M(L)",5(5),389,1.3,0.4,1.2,-,0.1,0.8,-,-,6.42,-,-,0.6,0.4,1.1,0.1,0.4,0.6,14.4,86.1,-,0.7,-
1,"372Tolga CigerciHertha Berlin, 30, M(CLR)","Tolga Cigerci Hertha Berlin, 30, M(CLR)",0(2),77,1,1,1.5,-,-,2,-,-,6.42,-,-,0.5,0.5,0.5,-,1,0.5,16.5,69.7,-,1,-
2,"373Josip DrmicLeverkusen, 29, AM(LR),FW","Josip Drmic Leverkusen, 29, AM(LR),FW",5(20),794,0.1,0.1,0.6,-,0.4,0.2,0.1,-,6.41,6,1,0.8,0.3,0.2,0.2,0.8,0.8,9.6,70.3,-,0.1,-
3,"374Sebastian KerkFreiburg, 28, AM(CLR),FW","Sebastian Kerk Freiburg, 28, AM(CLR),FW",2(7),273,0.7,0.6,0.6,-,0.4,1.2,0.1,-,6.41,1,-,0.7,0.6,0.2,0.1,0.2,0.7,14.4,78.5,0.2,0.6,-
4,"375Mahir SaglikPaderborn, 39, AM(C),FW","Mahir Saglik Paderborn, 39, AM(C),FW",3(8),303,0.1,0.2,0.3,-,0.2,-,-,-,6.4,1,1,1.1,0.6,0.5,0.4,0.9,0.8,8.2,73.3,-,0.3,0.1
5,"376Timo WernerStuttgart, 26, AM(CLR),FW","Timo Werner Stuttgart, 26, AM(CLR),FW",16(16),1625,0.7,0.4,0.5,-,0.3,0.8,0.1,-,6.4,3,1,0.9,0.5,1.3,0.6,0.7,1.4,13.0,70.2,0.2,0.5,-
6,"377Roman WeidenfellerBorussia Dortmund, 41, GK","Roman Weidenfeller Borussia Dortmund, 41, GK",25,2250,-,-,-,-,0.6,-,-,-,6.4,-,-,-,-,0.3,-,-,-,23.5,63.4,-,4.7,-
7,"378Florian HartherzPaderborn, 29, D(L),M(L)","Florian Hartherz Paderborn, 29, D(L),M(L)",9(1),775,1.6,2.3,1.2,0.4,2.5,0.8,0.2,-,6.4,-,2,0.1,0.5,0.6,-,1.4,0.6,29.1,66.3,0.3,1.5,-
8,"379Ronny PhilpAugsburg, 33, D(R)","Ronny Philp Augsburg, 33, D(R)",0(2),20,1,1,-,-,1.5,-,-,-,6.39,-,-,-,-,1,-,-,-,2.0,50.0,-,-,-
9,"380Julian KochMainz, 31, D(R),DMC","Julian Koch Mainz, 31, D(R),DMC",0(1),7,1,-,1,-,2,-,-,-,6.39,-,-,-,-,-,-,1,-,1.0,100.0,-,-,-
0,"361Srdjan LakicPaderborn, 38, FW","Srdjan Lakic Paderborn, 38, FW",10(7),1008,0.4,0.2,2.1,-,0.5,0.4,0.1,-,6.45,2,2,0.9,0.4,0.9,0.5,1.6,0.6,13.6,69.7,-,-,-
1,"362Mitsuru MaruokaBorussia Dortmund, 26, Midfielder","Mitsuru Maruoka Borussia Dortmund, 26, Midfielder",0(1),10,1,-,1,-,-,-,-,-,6.44,-,-,-,1,1,-,-,-,13.0,100.0,-,-,-
2,"363Max GrünWolfsburg, 35, GK","Max Grün Wolfsburg, 35, GK",3,270,-,-,-,-,-,0.3,-,-,6.44,-,-,-,-,-,-,-,-,28.0,69.0,-,6,-
3,"364Aaron HuntWolfsburg, 35, M(CLR),FW","Aaron Hunt Wolfsburg, 35, M(CLR),FW",3(12),423,0.6,0.3,0.3,-,-,0.3,0.1,-,6.44,2,-,0.6,0.8,0.4,0.3,0.7,0.5,12.7,81.2,-,0.8,-
4,"365Sami AllaguiMainz, 36, AM(CLR),FW","Sami Allagui Mainz, 36, AM(CLR),FW",9(10),805,0.5,0.4,1.1,-,0.3,0.9,-,-,6.43,2,-,1.5,0.5,0.8,0.5,1,1,11.3,66.4,0.1,0.3,-
5,"366Petr JirácekHamburg, 36, M(CL)","Petr Jirácek Hamburg, 36, M(CL)",9(10),962,1.7,1.3,1.8,0.1,0.9,0.8,-,-,6.43,-,-,0.4,0.3,1.3,-,0.5,0.5,16.1,74.8,0.2,0.9,-
6,"367Joseph-Claude GyauBorussia Dortmund, 29, D(R),M(LR)","Joseph-Claude Gyau Borussia Dortmund, 29, D(R),M(LR)",0(1),16,-,-,-,-,-,-,-,-,6.43,-,-,-,1,-,-,1,1,9.0,88.9,-,-,-
7,"368Simon ZollerFC Koln, 30, AM(LR),FW","Simon Zoller FC Koln, 30, AM(LR),FW",5(4),483,0.7,0.2,1,-,0.1,0.2,-,-,6.43,1,-,1,0.4,0.7,0.7,0.6,1.3,11.6,69.2,0.1,0.1,-
8,"369Marc VucinovicPaderborn, 33, Midfielder","Marc Vucinovic Paderborn, 33, Midfielder",3(5),323,0.8,0.6,0.1,-,0.9,1.1,-,-,6.43,1,-,0.9,0.3,0.3,-,0.3,0.4,14.5,65.5,0.3,0.6,-
9,"370Jairo SamperioMainz, 28, M(LR)","Jairo Samperio Mainz, 28, M(LR)",11(11),1106,0.6,0.8,1.1,-,0.2,1,-,-,6.42,2,2,0.5,0.5,0.8,0.3,1.4,1.3,13.0,66.0,0.2,0.2,-
0,"351Tim MatavzAugsburg, 33, FW","Tim Matavz Augsburg, 33, FW",4(12),516,0.3,0.1,1,-,0.2,0.2,0.1,-,6.47,3,1,1.1,0.3,0.4,0.2,0.4,0.8,6.3,59.4,-,-,0.1
1,"352Maurice HirschHannover, 29, DMC","Maurice Hirsch Hannover, 29, DMC",5(2),424,1.6,0.9,1.7,-,0.1,0.6,-,-,6.47,-,-,0.1,0.3,1.4,-,0.7,0.4,33.3,82.8,-,1.3,-
2,"353Slawomir PeszkoFC Koln, 37, M(R)","Slawomir Peszko FC Koln, 37, M(R)",10(8),1000,2.1,0.8,1.7,0.1,0.8,1.1,0.1,-,6.47,-,1,0.9,0.6,1.6,0.6,0.3,0.6,18.5,62.8,0.3,0.6,-
3,"354Lucas PiazónEintracht Frankfurt, 28, AM(CLR),FW","Lucas Piazón Eintracht Frankfurt, 28, AM(CLR),FW",11(11),1055,1.5,0.9,0.6,-,0.2,1.4,-,-,6.46,2,-,0.5,0.9,0.5,0.1,1.5,1.2,16.6,75.6,-,0.1,-
4,"355Alexander ManningerAugsburg, 45, GK","Alexander Manninger Augsburg, 45, GK",9,810,-,-,-,-,0.2,-,-,-,6.46,-,-,-,-,-,-,-,-,33.0,61.6,-,8,-
5,"356Sonny KittelEintracht Frankfurt, 29, AM(CLR),FW","Sonny Kittel Eintracht Frankfurt, 29, AM(CLR),FW",7(11),665,0.8,0.8,0.7,0.1,0.2,0.3,-,-,6.46,-,1,1.3,0.6,1.5,0.1,0.5,0.7,11.9,84.6,0.2,0.2,-
6,"357Milos JojicBorussia Dortmund, 30, M(CLR)","Milos Jojic Borussia Dortmund, 30, M(CLR)",5(5),513,1.3,0.5,1.6,-,0.2,1.4,-,-,6.46,-,-,1.4,0.5,0.7,-,1.4,0.9,29.1,85.2,0.4,2,0.1
7,"358Özkan YildirimWerder Bremen, 29, AM(C)","Özkan Yildirim Werder Bremen, 29, AM(C)",1,59,3,-,2,-,-,1,-,-,6.46,-,-,-,-,-,-,1,3,14.0,64.3,-,-,-
8,"359Leon AndreasenHannover, 39, M(CR)","Leon Andreasen Hannover, 39, M(CR)",11(6),965,0.5,1.2,1.5,-,0.8,0.4,0.3,-,6.46,1,-,0.9,0.3,0.6,-,0.5,0.4,20.0,72.1,0.2,1.2,-
9,"360Dusan SventoFC Koln, 36, D(L),M(L)","Dusan Svento FC Koln, 36, D(L),M(L)",12(7),1006,0.8,0.5,0.3,-,0.5,0.3,0.1,-,6.46,-,1,0.3,0.7,0.9,0.2,0.2,0.7,10.7,66.0,0.4,0.3,-
0,"341Adrián RamosBorussia Dortmund, 36, FW","Adrián Ramos Borussia Dortmund, 36, FW",6(12),712,0.8,0.1,0.9,-,0.4,0.3,-,-,6.5,2,2,1.1,0.9,0.9,0.6,0.9,0.9,16.1,64.4,-,0.2,-
